ID;SoortRijksmonument;RegioS;Perioden;Rijksmonumenten_1
5659;Rijksmonumenten totaal;Bloemendaal;1998;211
5660;Rijksmonumenten totaal;Bloemendaal;1999;216
5661;Rijksmonumenten totaal;Bloemendaal;2000;239
5662;Rijksmonumenten totaal;Bloemendaal;2001;239
5663;Rijksmonumenten totaal;Bloemendaal;2002;247
5664;Rijksmonumenten totaal;Bloemendaal;2003;247
5665;Rijksmonumenten totaal;Bloemendaal;2004;247
5666;Rijksmonumenten totaal;Bloemendaal;2005;262
5667;Rijksmonumenten totaal;Bloemendaal;2006;277
5668;Rijksmonumenten totaal;Bloemendaal;2007;276
5669;Rijksmonumenten totaal;Bloemendaal;2008;276
5670;Rijksmonumenten totaal;Bloemendaal;2009;276
5671;Rijksmonumenten totaal;Bloemendaal;2010;286
5672;Rijksmonumenten totaal;Bloemendaal;2011;291
5673;Rijksmonumenten totaal;Bloemendaal;2012;291
5674;Rijksmonumenten totaal;Bloemendaal;2013;271
5675;Rijksmonumenten totaal;Bloemendaal;2014;271
5676;Rijksmonumenten totaal;Bloemendaal;2015;272
5677;Rijksmonumenten totaal;Bloemendaal;2016;272
5678;Rijksmonumenten totaal;Bloemendaal;2017;271
5679;Rijksmonumenten totaal;Bloemendaal;2018;271
5680;Rijksmonumenten totaal;Bloemendaal;2019;271
5681;Rijksmonumenten totaal;Bloemendaal;2020;271
5682;Rijksmonumenten totaal;Bloemendaal;2021;271
5683;Rijksmonumenten totaal;Bloemendaal;2022;270
5684;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1965;0
5685;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1966;0
5686;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1967;0
5687;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1968;0
5688;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1969;0
5689;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1970;0
5690;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1971;0
5691;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1972;22
5692;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1973;41
5693;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1974;43
5694;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1975;43
5695;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1976;43
5696;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1977;45
5697;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1978;46
5698;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1979;47
5699;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1980;47
5700;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1981;47
5701;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1982;47
5702;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1983;47
5703;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1984;47
5704;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1985;47
5705;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1986;47
5706;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1987;47
5707;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1988;47
5708;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1989;47
5709;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1990;46
5710;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1991;45
5711;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1992;45
5712;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1993;45
5713;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1994;45
5714;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1995;44
5715;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1996;44
5716;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1997;44
5717;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1998;51
5718;Rijksmonumenten totaal;Bodegraven-Reeuwijk;1999;51
5719;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2000;51
5720;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2001;51
5721;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2002;52
5722;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2003;52
5723;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2004;54
5724;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2005;54
5725;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2006;53
5726;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2007;53
5727;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2008;53
5728;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2009;53
5729;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2010;53
5730;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2011;53
5731;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2012;53
5732;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2013;53
5733;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2014;53
5734;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2015;53
5735;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2016;53
5736;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2017;53
5737;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2018;53
5738;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2019;53
5739;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2020;53
5740;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2021;53
5741;Rijksmonumenten totaal;Bodegraven-Reeuwijk;2022;53
5742;Rijksmonumenten totaal;Boekel;1965;0
5743;Rijksmonumenten totaal;Boekel;1966;0
5744;Rijksmonumenten totaal;Boekel;1967;0
5745;Rijksmonumenten totaal;Boekel;1968;0
5746;Rijksmonumenten totaal;Boekel;1969;0
5747;Rijksmonumenten totaal;Boekel;1970;0
5748;Rijksmonumenten totaal;Boekel;1971;0
5749;Rijksmonumenten totaal;Boekel;1972;0
5750;Rijksmonumenten totaal;Boekel;1973;1
5751;Rijksmonumenten totaal;Boekel;1974;1
5752;Rijksmonumenten totaal;Boekel;1975;1
5753;Rijksmonumenten totaal;Boekel;1976;1
5754;Rijksmonumenten totaal;Boekel;1977;1
5755;Rijksmonumenten totaal;Boekel;1978;1
5756;Rijksmonumenten totaal;Boekel;1979;1
5757;Rijksmonumenten totaal;Boekel;1980;1
5758;Rijksmonumenten totaal;Boekel;1981;1
5759;Rijksmonumenten totaal;Boekel;1982;1
5760;Rijksmonumenten totaal;Boekel;1983;3
5761;Rijksmonumenten totaal;Boekel;1984;3
5762;Rijksmonumenten totaal;Boekel;1985;3
5763;Rijksmonumenten totaal;Boekel;1986;3
5764;Rijksmonumenten totaal;Boekel;1987;3
5765;Rijksmonumenten totaal;Boekel;1988;3
5766;Rijksmonumenten totaal;Boekel;1989;3
5767;Rijksmonumenten totaal;Boekel;1990;3
5768;Rijksmonumenten totaal;Boekel;1991;3
5769;Rijksmonumenten totaal;Boekel;1992;3
5770;Rijksmonumenten totaal;Boekel;1993;2
5771;Rijksmonumenten totaal;Boekel;1994;2
5772;Rijksmonumenten totaal;Boekel;1995;2
5773;Rijksmonumenten totaal;Boekel;1996;2
5774;Rijksmonumenten totaal;Boekel;1997;2
5775;Rijksmonumenten totaal;Boekel;1998;2
5776;Rijksmonumenten totaal;Boekel;1999;2
5777;Rijksmonumenten totaal;Boekel;2000;2
5778;Rijksmonumenten totaal;Boekel;2001;9
5779;Rijksmonumenten totaal;Boekel;2002;9
5780;Rijksmonumenten totaal;Boekel;2003;12
5781;Rijksmonumenten totaal;Boekel;2004;12
5782;Rijksmonumenten totaal;Boekel;2005;13
5783;Rijksmonumenten totaal;Boekel;2006;13
5784;Rijksmonumenten totaal;Boekel;2007;13
5785;Rijksmonumenten totaal;Boekel;2008;13
5786;Rijksmonumenten totaal;Boekel;2009;13
5787;Rijksmonumenten totaal;Boekel;2010;13
5788;Rijksmonumenten totaal;Boekel;2011;13
5789;Rijksmonumenten totaal;Boekel;2012;13
5790;Rijksmonumenten totaal;Boekel;2013;13
5791;Rijksmonumenten totaal;Boekel;2014;13
5792;Rijksmonumenten totaal;Boekel;2015;13
5793;Rijksmonumenten totaal;Boekel;2016;13
5794;Rijksmonumenten totaal;Boekel;2017;13
5795;Rijksmonumenten totaal;Boekel;2018;13
5796;Rijksmonumenten totaal;Boekel;2019;13
5797;Rijksmonumenten totaal;Boekel;2020;13
5798;Rijksmonumenten totaal;Boekel;2021;13
5799;Rijksmonumenten totaal;Boekel;2022;13
5800;Rijksmonumenten totaal;Borger-Odoorn;1965;5
5801;Rijksmonumenten totaal;Borger-Odoorn;1966;5
5802;Rijksmonumenten totaal;Borger-Odoorn;1967;5
5803;Rijksmonumenten totaal;Borger-Odoorn;1968;6
5804;Rijksmonumenten totaal;Borger-Odoorn;1969;6
5805;Rijksmonumenten totaal;Borger-Odoorn;1970;6
5806;Rijksmonumenten totaal;Borger-Odoorn;1971;6
5807;Rijksmonumenten totaal;Borger-Odoorn;1972;6
5808;Rijksmonumenten totaal;Borger-Odoorn;1973;6
5809;Rijksmonumenten totaal;Borger-Odoorn;1974;6
5810;Rijksmonumenten totaal;Borger-Odoorn;1975;6
5811;Rijksmonumenten totaal;Borger-Odoorn;1976;6
5812;Rijksmonumenten totaal;Borger-Odoorn;1977;6
5813;Rijksmonumenten totaal;Borger-Odoorn;1978;7
5814;Rijksmonumenten totaal;Borger-Odoorn;1979;10
5815;Rijksmonumenten totaal;Borger-Odoorn;1980;10
5816;Rijksmonumenten totaal;Borger-Odoorn;1981;10
5817;Rijksmonumenten totaal;Borger-Odoorn;1982;10
5818;Rijksmonumenten totaal;Borger-Odoorn;1983;10
5819;Rijksmonumenten totaal;Borger-Odoorn;1984;12
5820;Rijksmonumenten totaal;Borger-Odoorn;1985;12
5821;Rijksmonumenten totaal;Borger-Odoorn;1986;12
5822;Rijksmonumenten totaal;Borger-Odoorn;1987;12
5823;Rijksmonumenten totaal;Borger-Odoorn;1988;12
5824;Rijksmonumenten totaal;Borger-Odoorn;1989;12
5825;Rijksmonumenten totaal;Borger-Odoorn;1990;12
5826;Rijksmonumenten totaal;Borger-Odoorn;1991;12
5827;Rijksmonumenten totaal;Borger-Odoorn;1992;14
5828;Rijksmonumenten totaal;Borger-Odoorn;1993;20
5829;Rijksmonumenten totaal;Borger-Odoorn;1994;21
5830;Rijksmonumenten totaal;Borger-Odoorn;1995;21
5831;Rijksmonumenten totaal;Borger-Odoorn;1996;21
5832;Rijksmonumenten totaal;Borger-Odoorn;1997;24
5833;Rijksmonumenten totaal;Borger-Odoorn;1998;34
5834;Rijksmonumenten totaal;Borger-Odoorn;1999;33
5835;Rijksmonumenten totaal;Borger-Odoorn;2000;33
5836;Rijksmonumenten totaal;Borger-Odoorn;2001;33
5837;Rijksmonumenten totaal;Borger-Odoorn;2002;33
5838;Rijksmonumenten totaal;Borger-Odoorn;2003;33
5839;Rijksmonumenten totaal;Borger-Odoorn;2004;34
5840;Rijksmonumenten totaal;Borger-Odoorn;2005;35
5841;Rijksmonumenten totaal;Borger-Odoorn;2006;35
5842;Rijksmonumenten totaal;Borger-Odoorn;2007;35
5843;Rijksmonumenten totaal;Borger-Odoorn;2008;35
5844;Rijksmonumenten totaal;Borger-Odoorn;2009;35
5845;Rijksmonumenten totaal;Borger-Odoorn;2010;35
5846;Rijksmonumenten totaal;Borger-Odoorn;2011;35
5847;Rijksmonumenten totaal;Borger-Odoorn;2012;35
5848;Rijksmonumenten totaal;Borger-Odoorn;2013;35
5849;Rijksmonumenten totaal;Borger-Odoorn;2014;35
5850;Rijksmonumenten totaal;Borger-Odoorn;2015;35
5851;Rijksmonumenten totaal;Borger-Odoorn;2016;35
5852;Rijksmonumenten totaal;Borger-Odoorn;2017;35
5853;Rijksmonumenten totaal;Borger-Odoorn;2018;34
5854;Rijksmonumenten totaal;Borger-Odoorn;2019;34
5855;Rijksmonumenten totaal;Borger-Odoorn;2020;34
5856;Rijksmonumenten totaal;Borger-Odoorn;2021;34
5857;Rijksmonumenten totaal;Borger-Odoorn;2022;34
5858;Rijksmonumenten totaal;Borne;1965;0
5859;Rijksmonumenten totaal;Borne;1966;0
5860;Rijksmonumenten totaal;Borne;1967;0
5861;Rijksmonumenten totaal;Borne;1968;0
5862;Rijksmonumenten totaal;Borne;1969;0
5863;Rijksmonumenten totaal;Borne;1970;0
5864;Rijksmonumenten totaal;Borne;1971;13
5865;Rijksmonumenten totaal;Borne;1972;13
5866;Rijksmonumenten totaal;Borne;1973;14
5867;Rijksmonumenten totaal;Borne;1974;14
5868;Rijksmonumenten totaal;Borne;1975;18
5869;Rijksmonumenten totaal;Borne;1976;19
5870;Rijksmonumenten totaal;Borne;1977;19
5871;Rijksmonumenten totaal;Borne;1978;22
5872;Rijksmonumenten totaal;Borne;1979;23
5873;Rijksmonumenten totaal;Borne;1980;23
5874;Rijksmonumenten totaal;Borne;1981;23
5875;Rijksmonumenten totaal;Borne;1982;23
5876;Rijksmonumenten totaal;Borne;1983;23
5877;Rijksmonumenten totaal;Borne;1984;23
5878;Rijksmonumenten totaal;Borne;1985;23
5879;Rijksmonumenten totaal;Borne;1986;23
5880;Rijksmonumenten totaal;Borne;1987;23
5881;Rijksmonumenten totaal;Borne;1988;24
5882;Rijksmonumenten totaal;Borne;1989;24
5883;Rijksmonumenten totaal;Borne;1990;23
5884;Rijksmonumenten totaal;Borne;1991;23
5885;Rijksmonumenten totaal;Borne;1992;23
5886;Rijksmonumenten totaal;Borne;1993;23
5887;Rijksmonumenten totaal;Borne;1994;23
5888;Rijksmonumenten totaal;Borne;1995;23
5889;Rijksmonumenten totaal;Borne;1996;23
5890;Rijksmonumenten totaal;Borne;1997;31
5891;Rijksmonumenten totaal;Borne;1998;37
5892;Rijksmonumenten totaal;Borne;1999;37
5893;Rijksmonumenten totaal;Borne;2000;37
5894;Rijksmonumenten totaal;Borne;2001;37
5895;Rijksmonumenten totaal;Borne;2002;37
5896;Rijksmonumenten totaal;Borne;2003;39
5897;Rijksmonumenten totaal;Borne;2004;41
5898;Rijksmonumenten totaal;Borne;2005;41
5899;Rijksmonumenten totaal;Borne;2006;41
5900;Rijksmonumenten totaal;Borne;2007;41
5901;Rijksmonumenten totaal;Borne;2008;41
5902;Rijksmonumenten totaal;Borne;2009;41
5903;Rijksmonumenten totaal;Borne;2010;41
5904;Rijksmonumenten totaal;Borne;2011;41
5905;Rijksmonumenten totaal;Borne;2012;41
5906;Rijksmonumenten totaal;Borne;2013;39
5907;Rijksmonumenten totaal;Borne;2014;39
5908;Rijksmonumenten totaal;Borne;2015;39
5909;Rijksmonumenten totaal;Borne;2016;39
5910;Rijksmonumenten totaal;Borne;2017;39
5911;Rijksmonumenten totaal;Borne;2018;39
5912;Rijksmonumenten totaal;Borne;2019;39
5913;Rijksmonumenten totaal;Borne;2020;39
5914;Rijksmonumenten totaal;Borne;2021;39
5915;Rijksmonumenten totaal;Borne;2022;39
5916;Rijksmonumenten totaal;Borsele;1965;0
5917;Rijksmonumenten totaal;Borsele;1966;5
5918;Rijksmonumenten totaal;Borsele;1967;68
5919;Rijksmonumenten totaal;Borsele;1968;68
5920;Rijksmonumenten totaal;Borsele;1969;70
5921;Rijksmonumenten totaal;Borsele;1970;70
5922;Rijksmonumenten totaal;Borsele;1971;71
5923;Rijksmonumenten totaal;Borsele;1972;74
5924;Rijksmonumenten totaal;Borsele;1973;78
5925;Rijksmonumenten totaal;Borsele;1974;78
5926;Rijksmonumenten totaal;Borsele;1975;81
5927;Rijksmonumenten totaal;Borsele;1976;86
5928;Rijksmonumenten totaal;Borsele;1977;87
5929;Rijksmonumenten totaal;Borsele;1978;87
5930;Rijksmonumenten totaal;Borsele;1979;89
5931;Rijksmonumenten totaal;Borsele;1980;89
5932;Rijksmonumenten totaal;Borsele;1981;89
5933;Rijksmonumenten totaal;Borsele;1982;89
5934;Rijksmonumenten totaal;Borsele;1983;91
5935;Rijksmonumenten totaal;Borsele;1984;91
5936;Rijksmonumenten totaal;Borsele;1985;91
5937;Rijksmonumenten totaal;Borsele;1986;91
5938;Rijksmonumenten totaal;Borsele;1987;91
5939;Rijksmonumenten totaal;Borsele;1988;91
5940;Rijksmonumenten totaal;Borsele;1989;90
5941;Rijksmonumenten totaal;Borsele;1990;90
5942;Rijksmonumenten totaal;Borsele;1991;91
5943;Rijksmonumenten totaal;Borsele;1992;91
5944;Rijksmonumenten totaal;Borsele;1993;91
5945;Rijksmonumenten totaal;Borsele;1994;91
5946;Rijksmonumenten totaal;Borsele;1995;91
5947;Rijksmonumenten totaal;Borsele;1996;91
5948;Rijksmonumenten totaal;Borsele;1997;91
5949;Rijksmonumenten totaal;Borsele;1998;154
5950;Rijksmonumenten totaal;Borsele;1999;159
5951;Rijksmonumenten totaal;Borsele;2000;159
5952;Rijksmonumenten totaal;Borsele;2001;159
5953;Rijksmonumenten totaal;Borsele;2002;166
5954;Rijksmonumenten totaal;Borsele;2003;167
5955;Rijksmonumenten totaal;Borsele;2004;167
5956;Rijksmonumenten totaal;Borsele;2005;174
5957;Rijksmonumenten totaal;Borsele;2006;176
5958;Rijksmonumenten totaal;Borsele;2007;176
5959;Rijksmonumenten totaal;Borsele;2008;176
5960;Rijksmonumenten totaal;Borsele;2009;176
5961;Rijksmonumenten totaal;Borsele;2010;176
5962;Rijksmonumenten totaal;Borsele;2011;176
5963;Rijksmonumenten totaal;Borsele;2012;175
5964;Rijksmonumenten totaal;Borsele;2013;173
5965;Rijksmonumenten totaal;Borsele;2014;173
5966;Rijksmonumenten totaal;Borsele;2015;173
5967;Rijksmonumenten totaal;Borsele;2016;173
5968;Rijksmonumenten totaal;Borsele;2017;173
5969;Rijksmonumenten totaal;Borsele;2018;173
5970;Rijksmonumenten totaal;Borsele;2019;173
5971;Rijksmonumenten totaal;Borsele;2020;174
5972;Rijksmonumenten totaal;Borsele;2021;174
5973;Rijksmonumenten totaal;Borsele;2022;174
5974;Rijksmonumenten totaal;Boxtel;1965;0
5975;Rijksmonumenten totaal;Boxtel;1966;0
5976;Rijksmonumenten totaal;Boxtel;1967;0
5977;Rijksmonumenten totaal;Boxtel;1968;0
5978;Rijksmonumenten totaal;Boxtel;1969;0
5979;Rijksmonumenten totaal;Boxtel;1970;0
5980;Rijksmonumenten totaal;Boxtel;1971;0
5981;Rijksmonumenten totaal;Boxtel;1972;0
5982;Rijksmonumenten totaal;Boxtel;1973;11
5983;Rijksmonumenten totaal;Boxtel;1974;11
5984;Rijksmonumenten totaal;Boxtel;1975;12
5985;Rijksmonumenten totaal;Boxtel;1976;17
5986;Rijksmonumenten totaal;Boxtel;1977;17
5987;Rijksmonumenten totaal;Boxtel;1978;18
5988;Rijksmonumenten totaal;Boxtel;1979;44
5989;Rijksmonumenten totaal;Boxtel;1980;44
5990;Rijksmonumenten totaal;Boxtel;1981;45
5991;Rijksmonumenten totaal;Boxtel;1982;46
5992;Rijksmonumenten totaal;Boxtel;1983;46
5993;Rijksmonumenten totaal;Boxtel;1984;46
5994;Rijksmonumenten totaal;Boxtel;1985;46
5995;Rijksmonumenten totaal;Boxtel;1986;46
5996;Rijksmonumenten totaal;Boxtel;1987;46
5997;Rijksmonumenten totaal;Boxtel;1988;46
5998;Rijksmonumenten totaal;Boxtel;1989;46
5999;Rijksmonumenten totaal;Boxtel;1990;46
6000;Rijksmonumenten totaal;Boxtel;1991;46
6001;Rijksmonumenten totaal;Boxtel;1992;46
6002;Rijksmonumenten totaal;Boxtel;1993;46
6003;Rijksmonumenten totaal;Boxtel;1994;46
6004;Rijksmonumenten totaal;Boxtel;1995;46
6005;Rijksmonumenten totaal;Boxtel;1996;46
6006;Rijksmonumenten totaal;Boxtel;1997;46
6007;Rijksmonumenten totaal;Boxtel;1998;46
6008;Rijksmonumenten totaal;Boxtel;1999;46
6009;Rijksmonumenten totaal;Boxtel;2000;46
6010;Rijksmonumenten totaal;Boxtel;2001;75
6011;Rijksmonumenten totaal;Boxtel;2002;85
6012;Rijksmonumenten totaal;Boxtel;2003;85
6013;Rijksmonumenten totaal;Boxtel;2004;93
6014;Rijksmonumenten totaal;Boxtel;2005;93
6015;Rijksmonumenten totaal;Boxtel;2006;93
6016;Rijksmonumenten totaal;Boxtel;2007;93
6017;Rijksmonumenten totaal;Boxtel;2008;93
6018;Rijksmonumenten totaal;Boxtel;2009;93
6019;Rijksmonumenten totaal;Boxtel;2010;93
6020;Rijksmonumenten totaal;Boxtel;2011;93
6021;Rijksmonumenten totaal;Boxtel;2012;93
6022;Rijksmonumenten totaal;Boxtel;2013;91
6023;Rijksmonumenten totaal;Boxtel;2014;91
6024;Rijksmonumenten totaal;Boxtel;2015;91
6025;Rijksmonumenten totaal;Boxtel;2016;91
6026;Rijksmonumenten totaal;Boxtel;2017;91
6027;Rijksmonumenten totaal;Boxtel;2018;91
6028;Rijksmonumenten totaal;Boxtel;2019;90
6029;Rijksmonumenten totaal;Boxtel;2020;90
6030;Rijksmonumenten totaal;Boxtel;2021;90
6031;Rijksmonumenten totaal;Boxtel;2022;90
6032;Rijksmonumenten totaal;Breda;1965;0
6033;Rijksmonumenten totaal;Breda;1966;309
6034;Rijksmonumenten totaal;Breda;1967;309
6035;Rijksmonumenten totaal;Breda;1968;310
6036;Rijksmonumenten totaal;Breda;1969;310
6037;Rijksmonumenten totaal;Breda;1970;310
6038;Rijksmonumenten totaal;Breda;1971;356
6039;Rijksmonumenten totaal;Breda;1972;356
6040;Rijksmonumenten totaal;Breda;1973;356
6041;Rijksmonumenten totaal;Breda;1974;357
6042;Rijksmonumenten totaal;Breda;1975;358
6043;Rijksmonumenten totaal;Breda;1976;362
6044;Rijksmonumenten totaal;Breda;1977;362
6045;Rijksmonumenten totaal;Breda;1978;362
6046;Rijksmonumenten totaal;Breda;1979;362
6047;Rijksmonumenten totaal;Breda;1980;365
6048;Rijksmonumenten totaal;Breda;1981;370
6049;Rijksmonumenten totaal;Breda;1982;372
6050;Rijksmonumenten totaal;Breda;1983;372
6051;Rijksmonumenten totaal;Breda;1984;374
6052;Rijksmonumenten totaal;Breda;1985;375
6053;Rijksmonumenten totaal;Breda;1986;376
6054;Rijksmonumenten totaal;Breda;1987;380
6055;Rijksmonumenten totaal;Breda;1988;380
6056;Rijksmonumenten totaal;Breda;1989;380
6057;Rijksmonumenten totaal;Breda;1990;382
6058;Rijksmonumenten totaal;Breda;1991;382
6059;Rijksmonumenten totaal;Breda;1992;382
6060;Rijksmonumenten totaal;Breda;1993;383
6061;Rijksmonumenten totaal;Breda;1994;383
6062;Rijksmonumenten totaal;Breda;1995;383
6063;Rijksmonumenten totaal;Breda;1996;383
6064;Rijksmonumenten totaal;Breda;1997;384
6065;Rijksmonumenten totaal;Breda;1998;384
6066;Rijksmonumenten totaal;Breda;1999;383
6067;Rijksmonumenten totaal;Breda;2000;393
6068;Rijksmonumenten totaal;Breda;2001;393
6069;Rijksmonumenten totaal;Breda;2002;512
6070;Rijksmonumenten totaal;Breda;2003;514
6071;Rijksmonumenten totaal;Breda;2004;522
6072;Rijksmonumenten totaal;Breda;2005;526
6073;Rijksmonumenten totaal;Breda;2006;545
6074;Rijksmonumenten totaal;Breda;2007;553
6075;Rijksmonumenten totaal;Breda;2008;552
6076;Rijksmonumenten totaal;Breda;2009;552
6077;Rijksmonumenten totaal;Breda;2010;560
6078;Rijksmonumenten totaal;Breda;2011;560
6079;Rijksmonumenten totaal;Breda;2012;558
6080;Rijksmonumenten totaal;Breda;2013;548
6081;Rijksmonumenten totaal;Breda;2014;548
6082;Rijksmonumenten totaal;Breda;2015;548
6083;Rijksmonumenten totaal;Breda;2016;548
6084;Rijksmonumenten totaal;Breda;2017;547
6085;Rijksmonumenten totaal;Breda;2018;548
6086;Rijksmonumenten totaal;Breda;2019;548
6087;Rijksmonumenten totaal;Breda;2020;548
6088;Rijksmonumenten totaal;Breda;2021;548
6089;Rijksmonumenten totaal;Breda;2022;548
6090;Rijksmonumenten totaal;Bronckhorst;1965;0
6091;Rijksmonumenten totaal;Bronckhorst;1966;76
6092;Rijksmonumenten totaal;Bronckhorst;1967;113
6093;Rijksmonumenten totaal;Bronckhorst;1968;113
6094;Rijksmonumenten totaal;Bronckhorst;1969;113
6095;Rijksmonumenten totaal;Bronckhorst;1970;114
6096;Rijksmonumenten totaal;Bronckhorst;1971;115
6097;Rijksmonumenten totaal;Bronckhorst;1972;115
6098;Rijksmonumenten totaal;Bronckhorst;1973;116
6099;Rijksmonumenten totaal;Bronckhorst;1974;117
6100;Rijksmonumenten totaal;Bronckhorst;1975;117
6101;Rijksmonumenten totaal;Bronckhorst;1976;124
6102;Rijksmonumenten totaal;Bronckhorst;1977;127
6103;Rijksmonumenten totaal;Bronckhorst;1978;138
6104;Rijksmonumenten totaal;Bronckhorst;1979;142
6105;Rijksmonumenten totaal;Bronckhorst;1980;142
6106;Rijksmonumenten totaal;Bronckhorst;1981;142
6107;Rijksmonumenten totaal;Bronckhorst;1982;143
6108;Rijksmonumenten totaal;Bronckhorst;1983;143
6109;Rijksmonumenten totaal;Bronckhorst;1984;143
6110;Rijksmonumenten totaal;Bronckhorst;1985;143
6111;Rijksmonumenten totaal;Bronckhorst;1986;143
6112;Rijksmonumenten totaal;Bronckhorst;1987;143
6113;Rijksmonumenten totaal;Bronckhorst;1988;143
6114;Rijksmonumenten totaal;Bronckhorst;1989;143
6115;Rijksmonumenten totaal;Bronckhorst;1990;143
6116;Rijksmonumenten totaal;Bronckhorst;1991;143
6117;Rijksmonumenten totaal;Bronckhorst;1992;143
6118;Rijksmonumenten totaal;Bronckhorst;1993;145
6119;Rijksmonumenten totaal;Bronckhorst;1994;147
6120;Rijksmonumenten totaal;Bronckhorst;1995;147
6121;Rijksmonumenten totaal;Bronckhorst;1996;147
6122;Rijksmonumenten totaal;Bronckhorst;1997;149
6123;Rijksmonumenten totaal;Bronckhorst;1998;149
6124;Rijksmonumenten totaal;Bronckhorst;1999;203
6125;Rijksmonumenten totaal;Bronckhorst;2000;215
6126;Rijksmonumenten totaal;Bronckhorst;2001;228
6127;Rijksmonumenten totaal;Bronckhorst;2002;241
6128;Rijksmonumenten totaal;Bronckhorst;2003;242
6129;Rijksmonumenten totaal;Bronckhorst;2004;264
6130;Rijksmonumenten totaal;Bronckhorst;2005;348
6131;Rijksmonumenten totaal;Bronckhorst;2006;375
6132;Rijksmonumenten totaal;Bronckhorst;2007;375
6133;Rijksmonumenten totaal;Bronckhorst;2008;375
6134;Rijksmonumenten totaal;Bronckhorst;2009;375
6135;Rijksmonumenten totaal;Bronckhorst;2010;375
6136;Rijksmonumenten totaal;Bronckhorst;2011;375
6137;Rijksmonumenten totaal;Bronckhorst;2012;375
6138;Rijksmonumenten totaal;Bronckhorst;2013;351
6139;Rijksmonumenten totaal;Bronckhorst;2014;351
6140;Rijksmonumenten totaal;Bronckhorst;2015;351
6141;Rijksmonumenten totaal;Bronckhorst;2016;351
6142;Rijksmonumenten totaal;Bronckhorst;2017;351
6143;Rijksmonumenten totaal;Bronckhorst;2018;351
6144;Rijksmonumenten totaal;Bronckhorst;2019;351
6145;Rijksmonumenten totaal;Bronckhorst;2020;351
6146;Rijksmonumenten totaal;Bronckhorst;2021;351
6147;Rijksmonumenten totaal;Bronckhorst;2022;351
6148;Rijksmonumenten totaal;Brummen;1965;0
6149;Rijksmonumenten totaal;Brummen;1966;0
6150;Rijksmonumenten totaal;Brummen;1967;0
6151;Rijksmonumenten totaal;Brummen;1968;0
6152;Rijksmonumenten totaal;Brummen;1969;0
6153;Rijksmonumenten totaal;Brummen;1970;0
6154;Rijksmonumenten totaal;Brummen;1971;22
