ID;Huishoudenssamenstelling;Postcode;Perioden;ParticuliereHuishoudens_1;GemiddeldeHuishoudensgrootte_2
5462;Totaal particuliere huishoudens;1412;2006;2915.0;2.45
5463;Totaal particuliere huishoudens;1412;2007;2940.0;2.48
5464;Totaal particuliere huishoudens;1412;2008;2970.0;2.46
5465;Totaal particuliere huishoudens;1412;2009;2995.0;2.43
5466;Totaal particuliere huishoudens;1412;2010;3020.0;2.43
5467;Totaal particuliere huishoudens;1412;2011;2985.0;2.48
5468;Totaal particuliere huishoudens;1412;2012;2970.0;2.49
5469;Totaal particuliere huishoudens;1412;2013;2985.0;2.48
5470;Totaal particuliere huishoudens;1412;2014;2985.0;2.48
5471;Totaal particuliere huishoudens;1412;2015;2980.0;2.48
5472;Totaal particuliere huishoudens;1412;2016;3020.0;2.48
5473;Totaal particuliere huishoudens;1412;2017;3055.0;2.47
5474;Totaal particuliere huishoudens;1412;2018;3055.0;2.5
5475;Totaal particuliere huishoudens;1412;2019;3045.0;2.5
5476;Totaal particuliere huishoudens;1412;2020;3030.0;2.49
5477;Totaal particuliere huishoudens;1412;2021;3055.0;2.48
5478;Totaal particuliere huishoudens;1412;2022;3110.0;2.44
5479;Totaal particuliere huishoudens;1412;2023;3190.0;2.44
5480;Totaal particuliere huishoudens;1412;2024;3175.0;2.43
5481;Totaal particuliere huishoudens;1421;1998;1805.0;2.04
5482;Totaal particuliere huishoudens;1421;1999;1915.0;2.03
5483;Totaal particuliere huishoudens;1421;2000;1970.0;2.03
5484;Totaal particuliere huishoudens;1421;2001;2060.0;2.06
5485;Totaal particuliere huishoudens;1421;2002;2165.0;2.05
5486;Totaal particuliere huishoudens;1421;2003;2245.0;2.09
5487;Totaal particuliere huishoudens;1421;2004;2265.0;2.09
5488;Totaal particuliere huishoudens;1421;2005;2275.0;2.1
5489;Totaal particuliere huishoudens;1421;2006;2270.0;2.12
5490;Totaal particuliere huishoudens;1421;2007;2275.0;2.13
5491;Totaal particuliere huishoudens;1421;2008;2345.0;2.11
5492;Totaal particuliere huishoudens;1421;2009;2370.0;2.13
5493;Totaal particuliere huishoudens;1421;2010;2460.0;2.1
5494;Totaal particuliere huishoudens;1421;2011;2495.0;2.1
5495;Totaal particuliere huishoudens;1421;2012;2575.0;2.11
5496;Totaal particuliere huishoudens;1421;2013;2655.0;2.15
5497;Totaal particuliere huishoudens;1421;2014;2660.0;2.17
5498;Totaal particuliere huishoudens;1421;2015;2695.0;2.16
5499;Totaal particuliere huishoudens;1421;2016;2740.0;2.18
5500;Totaal particuliere huishoudens;1421;2017;2755.0;2.17
5501;Totaal particuliere huishoudens;1421;2018;2775.0;2.16
5502;Totaal particuliere huishoudens;1421;2019;2785.0;2.17
5503;Totaal particuliere huishoudens;1421;2020;2745.0;2.19
5504;Totaal particuliere huishoudens;1421;2021;2715.0;2.18
5505;Totaal particuliere huishoudens;1421;2022;2770.0;2.17
5506;Totaal particuliere huishoudens;1421;2023;2830.0;2.15
5507;Totaal particuliere huishoudens;1421;2024;2810.0;2.15
5508;Totaal particuliere huishoudens;1422;1998;5250.0;2.3
5509;Totaal particuliere huishoudens;1422;1999;5265.0;2.28
5510;Totaal particuliere huishoudens;1422;2000;5260.0;2.29
5511;Totaal particuliere huishoudens;1422;2001;5230.0;2.27
5512;Totaal particuliere huishoudens;1422;2002;5220.0;2.27
5513;Totaal particuliere huishoudens;1422;2003;5230.0;2.26
5514;Totaal particuliere huishoudens;1422;2004;5345.0;2.24
5515;Totaal particuliere huishoudens;1422;2005;5210.0;2.26
5516;Totaal particuliere huishoudens;1422;2006;5220.0;2.24
5517;Totaal particuliere huishoudens;1422;2007;5295.0;2.23
5518;Totaal particuliere huishoudens;1422;2008;5545.0;2.22
5519;Totaal particuliere huishoudens;1422;2009;5605.0;2.22
5520;Totaal particuliere huishoudens;1422;2010;5725.0;2.21
5521;Totaal particuliere huishoudens;1422;2011;5735.0;2.22
5522;Totaal particuliere huishoudens;1422;2012;5740.0;2.23
5523;Totaal particuliere huishoudens;1422;2013;5705.0;2.23
5524;Totaal particuliere huishoudens;1422;2014;5645.0;2.22
5525;Totaal particuliere huishoudens;1422;2015;5745.0;2.21
5526;Totaal particuliere huishoudens;1422;2016;5860.0;2.2
5527;Totaal particuliere huishoudens;1422;2017;5800.0;2.21
5528;Totaal particuliere huishoudens;1422;2018;5820.0;2.23
5529;Totaal particuliere huishoudens;1422;2019;5790.0;2.24
5530;Totaal particuliere huishoudens;1422;2020;5830.0;2.25
5531;Totaal particuliere huishoudens;1422;2021;6130.0;2.27
5532;Totaal particuliere huishoudens;1422;2022;6375.0;2.29
5533;Totaal particuliere huishoudens;1422;2023;6520.0;2.28
5534;Totaal particuliere huishoudens;1422;2024;6565.0;2.31
5535;Totaal particuliere huishoudens;1423;1998;2365.0;2.57
5536;Totaal particuliere huishoudens;1423;1999;2375.0;2.61
5537;Totaal particuliere huishoudens;1423;2000;2360.0;2.61
5538;Totaal particuliere huishoudens;1423;2001;2350.0;2.63
5539;Totaal particuliere huishoudens;1423;2002;2345.0;2.63
5540;Totaal particuliere huishoudens;1423;2003;2375.0;2.64
5541;Totaal particuliere huishoudens;1423;2004;2385.0;2.63
5542;Totaal particuliere huishoudens;1423;2005;2365.0;2.64
5543;Totaal particuliere huishoudens;1423;2006;2370.0;2.63
5544;Totaal particuliere huishoudens;1423;2007;2375.0;2.61
5545;Totaal particuliere huishoudens;1423;2008;2375.0;2.58
5546;Totaal particuliere huishoudens;1423;2009;2355.0;2.56
5547;Totaal particuliere huishoudens;1423;2010;2360.0;2.54
5548;Totaal particuliere huishoudens;1423;2011;2365.0;2.51
5549;Totaal particuliere huishoudens;1423;2012;2370.0;2.51
5550;Totaal particuliere huishoudens;1423;2013;2350.0;2.49
5551;Totaal particuliere huishoudens;1423;2014;2350.0;2.46
5552;Totaal particuliere huishoudens;1423;2015;2385.0;2.45
5553;Totaal particuliere huishoudens;1423;2016;2385.0;2.44
5554;Totaal particuliere huishoudens;1423;2017;2385.0;2.43
5555;Totaal particuliere huishoudens;1423;2018;2390.0;2.4
5556;Totaal particuliere huishoudens;1423;2019;2385.0;2.39
5557;Totaal particuliere huishoudens;1423;2020;2375.0;2.37
5558;Totaal particuliere huishoudens;1423;2021;2385.0;2.36
5559;Totaal particuliere huishoudens;1423;2022;2385.0;2.32
5560;Totaal particuliere huishoudens;1423;2023;2400.0;2.31
5561;Totaal particuliere huishoudens;1423;2024;2405.0;2.29
5562;Totaal particuliere huishoudens;1424;1998;1375.0;2.61
5563;Totaal particuliere huishoudens;1424;1999;1405.0;2.59
5564;Totaal particuliere huishoudens;1424;2000;1420.0;2.6
5565;Totaal particuliere huishoudens;1424;2001;1430.0;2.6
5566;Totaal particuliere huishoudens;1424;2002;1445.0;2.59
5567;Totaal particuliere huishoudens;1424;2003;1440.0;2.6
5568;Totaal particuliere huishoudens;1424;2004;1445.0;2.62
5569;Totaal particuliere huishoudens;1424;2005;1505.0;2.62
5570;Totaal particuliere huishoudens;1424;2006;1495.0;2.61
5571;Totaal particuliere huishoudens;1424;2007;1505.0;2.6
5572;Totaal particuliere huishoudens;1424;2008;1535.0;2.56
5573;Totaal particuliere huishoudens;1424;2009;1585.0;2.51
5574;Totaal particuliere huishoudens;1424;2010;1585.0;2.51
5575;Totaal particuliere huishoudens;1424;2011;1575.0;2.51
5576;Totaal particuliere huishoudens;1424;2012;1550.0;2.51
5577;Totaal particuliere huishoudens;1424;2013;1565.0;2.5
5578;Totaal particuliere huishoudens;1424;2014;1610.0;2.51
5579;Totaal particuliere huishoudens;1424;2015;1670.0;2.46
5580;Totaal particuliere huishoudens;1424;2016;1745.0;2.42
5581;Totaal particuliere huishoudens;1424;2017;1785.0;2.43
5582;Totaal particuliere huishoudens;1424;2018;1825.0;2.43
5583;Totaal particuliere huishoudens;1424;2019;1835.0;2.43
5584;Totaal particuliere huishoudens;1424;2020;1840.0;2.44
5585;Totaal particuliere huishoudens;1424;2021;1895.0;2.38
5586;Totaal particuliere huishoudens;1424;2022;1980.0;2.35
5587;Totaal particuliere huishoudens;1424;2023;2000.0;2.35
5588;Totaal particuliere huishoudens;1424;2024;2030.0;2.34
5589;Totaal particuliere huishoudens;1426;1998;335.0;2.74
5590;Totaal particuliere huishoudens;1426;1999;325.0;2.74
5591;Totaal particuliere huishoudens;1426;2000;330.0;2.71
5592;Totaal particuliere huishoudens;1426;2001;325.0;2.7
5593;Totaal particuliere huishoudens;1426;2002;330.0;2.7
5594;Totaal particuliere huishoudens;1426;2003;335.0;2.71
5595;Totaal particuliere huishoudens;1426;2004;350.0;2.64
5596;Totaal particuliere huishoudens;1426;2005;355.0;2.64
5597;Totaal particuliere huishoudens;1426;2006;345.0;2.69
5598;Totaal particuliere huishoudens;1426;2007;345.0;2.63
5599;Totaal particuliere huishoudens;1426;2008;350.0;2.59
5600;Totaal particuliere huishoudens;1426;2009;360.0;2.51
5601;Totaal particuliere huishoudens;1426;2010;355.0;2.55
5602;Totaal particuliere huishoudens;1426;2011;355.0;2.52
5603;Totaal particuliere huishoudens;1426;2012;365.0;2.52
5604;Totaal particuliere huishoudens;1426;2013;360.0;2.51
5605;Totaal particuliere huishoudens;1426;2014;360.0;2.5
5606;Totaal particuliere huishoudens;1426;2015;360.0;2.52
5607;Totaal particuliere huishoudens;1426;2016;365.0;2.44
5608;Totaal particuliere huishoudens;1426;2017;360.0;2.46
5609;Totaal particuliere huishoudens;1426;2018;360.0;2.46
5610;Totaal particuliere huishoudens;1426;2019;365.0;2.4
5611;Totaal particuliere huishoudens;1426;2020;365.0;2.37
5612;Totaal particuliere huishoudens;1426;2021;370.0;2.4
5613;Totaal particuliere huishoudens;1426;2022;365.0;2.43
5614;Totaal particuliere huishoudens;1426;2023;370.0;2.4
5615;Totaal particuliere huishoudens;1426;2024;380.0;2.36
5616;Totaal particuliere huishoudens;1427;1998;345.0;2.42
5617;Totaal particuliere huishoudens;1427;1999;350.0;2.44
5618;Totaal particuliere huishoudens;1427;2000;360.0;2.43
5619;Totaal particuliere huishoudens;1427;2001;400.0;2.43
5620;Totaal particuliere huishoudens;1427;2002;400.0;2.42
5621;Totaal particuliere huishoudens;1427;2003;405.0;2.39
5622;Totaal particuliere huishoudens;1427;2004;415.0;2.38
5623;Totaal particuliere huishoudens;1427;2005;415.0;2.38
5624;Totaal particuliere huishoudens;1427;2006;410.0;2.37
5625;Totaal particuliere huishoudens;1427;2007;420.0;2.37
5626;Totaal particuliere huishoudens;1427;2008;415.0;2.32
5627;Totaal particuliere huishoudens;1427;2009;405.0;2.31
5628;Totaal particuliere huishoudens;1427;2010;425.0;2.28
5629;Totaal particuliere huishoudens;1427;2011;425.0;2.3
5630;Totaal particuliere huishoudens;1427;2012;430.0;2.23
5631;Totaal particuliere huishoudens;1427;2013;430.0;2.19
5632;Totaal particuliere huishoudens;1427;2014;430.0;2.22
5633;Totaal particuliere huishoudens;1427;2015;435.0;2.22
5634;Totaal particuliere huishoudens;1427;2016;435.0;2.21
5635;Totaal particuliere huishoudens;1427;2017;435.0;2.3
5636;Totaal particuliere huishoudens;1427;2018;435.0;2.27
5637;Totaal particuliere huishoudens;1427;2019;440.0;2.27
5638;Totaal particuliere huishoudens;1427;2020;455.0;2.25
5639;Totaal particuliere huishoudens;1427;2021;445.0;2.21
5640;Totaal particuliere huishoudens;1427;2022;445.0;2.21
5641;Totaal particuliere huishoudens;1427;2023;455.0;2.2
5642;Totaal particuliere huishoudens;1427;2024;450.0;2.18
5643;Totaal particuliere huishoudens;1428;1998;45.0;2.66
5644;Totaal particuliere huishoudens;1428;1999;50.0;2.57
5645;Totaal particuliere huishoudens;1428;2000;50.0;2.41
5646;Totaal particuliere huishoudens;1428;2001;50.0;2.35
5647;Totaal particuliere huishoudens;1428;2002;50.0;2.35
5648;Totaal particuliere huishoudens;1428;2003;45.0;2.33
5649;Totaal particuliere huishoudens;1428;2004;45.0;2.32
5650;Totaal particuliere huishoudens;1428;2005;50.0;2.4
5651;Totaal particuliere huishoudens;1428;2006;45.0;2.29
5652;Totaal particuliere huishoudens;1428;2007;50.0;2.23
5653;Totaal particuliere huishoudens;1428;2008;50.0;2.21
5654;Totaal particuliere huishoudens;1428;2009;45.0;2.21
5655;Totaal particuliere huishoudens;1428;2010;45.0;2.2
5656;Totaal particuliere huishoudens;1428;2011;45.0;2.27
5657;Totaal particuliere huishoudens;1428;2012;45.0;2.31
5658;Totaal particuliere huishoudens;1428;2013;45.0;2.17
5659;Totaal particuliere huishoudens;1428;2014;45.0;2.26
5660;Totaal particuliere huishoudens;1428;2015;50.0;2.2
5661;Totaal particuliere huishoudens;1428;2016;45.0;2.15
5662;Totaal particuliere huishoudens;1428;2017;50.0;2.27
5663;Totaal particuliere huishoudens;1428;2018;45.0;2.33
5664;Totaal particuliere huishoudens;1428;2019;45.0;2.36
5665;Totaal particuliere huishoudens;1428;2020;45.0;2.38
5666;Totaal particuliere huishoudens;1428;2021;50.0;2.47
5667;Totaal particuliere huishoudens;1428;2022;45.0;2.4
5668;Totaal particuliere huishoudens;1428;2023;50.0;2.4
5669;Totaal particuliere huishoudens;1428;2024;45.0;2.45
5670;Totaal particuliere huishoudens;1431;1998;4495.0;2.28
5671;Totaal particuliere huishoudens;1431;1999;4520.0;2.26
5672;Totaal particuliere huishoudens;1431;2000;4505.0;2.25
5673;Totaal particuliere huishoudens;1431;2001;4600.0;2.26
5674;Totaal particuliere huishoudens;1431;2002;4650.0;2.24
5675;Totaal particuliere huishoudens;1431;2003;4695.0;2.24
5676;Totaal particuliere huishoudens;1431;2004;4735.0;2.23
5677;Totaal particuliere huishoudens;1431;2005;4715.0;2.25
5678;Totaal particuliere huishoudens;1431;2006;4845.0;2.24
5679;Totaal particuliere huishoudens;1431;2007;4895.0;2.24
5680;Totaal particuliere huishoudens;1431;2008;5045.0;2.23
5681;Totaal particuliere huishoudens;1431;2009;5090.0;2.22
5682;Totaal particuliere huishoudens;1431;2010;5105.0;2.22
5683;Totaal particuliere huishoudens;1431;2011;5135.0;2.22
5684;Totaal particuliere huishoudens;1431;2012;5140.0;2.21
5685;Totaal particuliere huishoudens;1431;2013;5175.0;2.21
5686;Totaal particuliere huishoudens;1431;2014;5215.0;2.2
5687;Totaal particuliere huishoudens;1431;2015;5260.0;2.21
5688;Totaal particuliere huishoudens;1431;2016;5315.0;2.21
5689;Totaal particuliere huishoudens;1431;2017;5420.0;2.18
5690;Totaal particuliere huishoudens;1431;2018;5465.0;2.19
5691;Totaal particuliere huishoudens;1431;2019;5590.0;2.19
5692;Totaal particuliere huishoudens;1431;2020;5645.0;2.18
5693;Totaal particuliere huishoudens;1431;2021;5740.0;2.18
5694;Totaal particuliere huishoudens;1431;2022;5770.0;2.17
5695;Totaal particuliere huishoudens;1431;2023;6060.0;2.14
5696;Totaal particuliere huishoudens;1431;2024;6220.0;2.11
5697;Totaal particuliere huishoudens;1432;1998;2095.0;2.55
5698;Totaal particuliere huishoudens;1432;1999;2085.0;2.52
5699;Totaal particuliere huishoudens;1432;2000;2075.0;2.54
5700;Totaal particuliere huishoudens;1432;2001;2075.0;2.54
5701;Totaal particuliere huishoudens;1432;2002;2085.0;2.55
5702;Totaal particuliere huishoudens;1432;2003;2080.0;2.53
5703;Totaal particuliere huishoudens;1432;2004;2080.0;2.51
5704;Totaal particuliere huishoudens;1432;2005;2140.0;2.51
5705;Totaal particuliere huishoudens;1432;2006;2245.0;2.53
5706;Totaal particuliere huishoudens;1432;2007;2490.0;2.57
5707;Totaal particuliere huishoudens;1432;2008;2815.0;2.62
5708;Totaal particuliere huishoudens;1432;2009;3185.0;2.64
5709;Totaal particuliere huishoudens;1432;2010;3420.0;2.64
5710;Totaal particuliere huishoudens;1432;2011;3645.0;2.64
5711;Totaal particuliere huishoudens;1432;2012;3680.0;2.66
5712;Totaal particuliere huishoudens;1432;2013;3710.0;2.66
5713;Totaal particuliere huishoudens;1432;2014;3715.0;2.66
5714;Totaal particuliere huishoudens;1432;2015;3745.0;2.65
5715;Totaal particuliere huishoudens;1432;2016;3790.0;2.63
5716;Totaal particuliere huishoudens;1432;2017;3785.0;2.64
5717;Totaal particuliere huishoudens;1432;2018;3785.0;2.64
5718;Totaal particuliere huishoudens;1432;2019;3775.0;2.63
5719;Totaal particuliere huishoudens;1432;2020;3745.0;2.65
5720;Totaal particuliere huishoudens;1432;2021;3760.0;2.64
5721;Totaal particuliere huishoudens;1432;2022;4135.0;2.51
5722;Totaal particuliere huishoudens;1432;2023;4335.0;2.43
5723;Totaal particuliere huishoudens;1432;2024;4365.0;2.41
5724;Totaal particuliere huishoudens;1433;1998;2520.0;2.64
5725;Totaal particuliere huishoudens;1433;1999;2525.0;2.64
5726;Totaal particuliere huishoudens;1433;2000;2515.0;2.66
5727;Totaal particuliere huishoudens;1433;2001;2515.0;2.65
5728;Totaal particuliere huishoudens;1433;2002;2600.0;2.59
5729;Totaal particuliere huishoudens;1433;2003;2570.0;2.62
5730;Totaal particuliere huishoudens;1433;2004;2600.0;2.61
5731;Totaal particuliere huishoudens;1433;2005;2750.0;2.56
5732;Totaal particuliere huishoudens;1433;2006;2910.0;2.52
5733;Totaal particuliere huishoudens;1433;2007;2905.0;2.53
5734;Totaal particuliere huishoudens;1433;2008;2980.0;2.51
5735;Totaal particuliere huishoudens;1433;2009;3175.0;2.53
5736;Totaal particuliere huishoudens;1433;2010;3425.0;2.51
5737;Totaal particuliere huishoudens;1433;2011;3535.0;2.52
5738;Totaal particuliere huishoudens;1433;2012;3530.0;2.53
5739;Totaal particuliere huishoudens;1433;2013;3565.0;2.52
5740;Totaal particuliere huishoudens;1433;2014;3590.0;2.52
5741;Totaal particuliere huishoudens;1433;2015;3660.0;2.51
5742;Totaal particuliere huishoudens;1433;2016;3725.0;2.47
5743;Totaal particuliere huishoudens;1433;2017;3755.0;2.45
5744;Totaal particuliere huishoudens;1433;2018;3730.0;2.46
5745;Totaal particuliere huishoudens;1433;2019;3725.0;2.46
5746;Totaal particuliere huishoudens;1433;2020;3790.0;2.43
5747;Totaal particuliere huishoudens;1433;2021;3795.0;2.43
5748;Totaal particuliere huishoudens;1433;2022;3810.0;2.42
5749;Totaal particuliere huishoudens;1433;2023;3800.0;2.42
5750;Totaal particuliere huishoudens;1433;2024;3825.0;2.41
5751;Totaal particuliere huishoudens;1435;1998;1620.0;2.58
5752;Totaal particuliere huishoudens;1435;1999;1640.0;2.54
5753;Totaal particuliere huishoudens;1435;2000;1645.0;2.53
5754;Totaal particuliere huishoudens;1435;2001;1665.0;2.51
5755;Totaal particuliere huishoudens;1435;2002;1680.0;2.51
5756;Totaal particuliere huishoudens;1435;2003;1670.0;2.51
5757;Totaal particuliere huishoudens;1435;2004;1675.0;2.49
5758;Totaal particuliere huishoudens;1435;2005;1690.0;2.5
5759;Totaal particuliere huishoudens;1435;2006;1680.0;2.48
5760;Totaal particuliere huishoudens;1435;2007;1685.0;2.46
5761;Totaal particuliere huishoudens;1435;2008;1690.0;2.44
5762;Totaal particuliere huishoudens;1435;2009;1700.0;2.42
5763;Totaal particuliere huishoudens;1435;2010;1710.0;2.4
5764;Totaal particuliere huishoudens;1435;2011;1715.0;2.37
5765;Totaal particuliere huishoudens;1435;2012;1725.0;2.36
5766;Totaal particuliere huishoudens;1435;2013;1710.0;2.36
5767;Totaal particuliere huishoudens;1435;2014;1720.0;2.33
5768;Totaal particuliere huishoudens;1435;2015;1760.0;2.28
5769;Totaal particuliere huishoudens;1435;2016;1750.0;2.29
5770;Totaal particuliere huishoudens;1435;2017;1780.0;2.29
5771;Totaal particuliere huishoudens;1435;2018;1860.0;2.25
5772;Totaal particuliere huishoudens;1435;2019;1860.0;2.27
5773;Totaal particuliere huishoudens;1435;2020;1860.0;2.28
5774;Totaal particuliere huishoudens;1435;2021;1865.0;2.26
5775;Totaal particuliere huishoudens;1435;2022;1910.0;2.25
5776;Totaal particuliere huishoudens;1435;2023;1905.0;2.27
5777;Totaal particuliere huishoudens;1435;2024;1930.0;2.28
5778;Totaal particuliere huishoudens;1436;1998;240.0;2.31
5779;Totaal particuliere huishoudens;1436;1999;235.0;2.29
5780;Totaal particuliere huishoudens;1436;2000;235.0;2.28
5781;Totaal particuliere huishoudens;1436;2001;230.0;2.29
5782;Totaal particuliere huishoudens;1436;2002;230.0;2.2
5783;Totaal particuliere huishoudens;1436;2003;225.0;2.21
5784;Totaal particuliere huishoudens;1436;2004;225.0;2.23
5785;Totaal particuliere huishoudens;1436;2005;215.0;2.26
5786;Totaal particuliere huishoudens;1436;2006;215.0;2.29
5787;Totaal particuliere huishoudens;1436;2007;225.0;2.29
5788;Totaal particuliere huishoudens;1436;2008;225.0;2.31
5789;Totaal particuliere huishoudens;1436;2009;220.0;2.32
5790;Totaal particuliere huishoudens;1436;2010;220.0;2.29
5791;Totaal particuliere huishoudens;1436;2011;215.0;2.34
5792;Totaal particuliere huishoudens;1436;2012;220.0;2.37
5793;Totaal particuliere huishoudens;1436;2013;220.0;2.35
5794;Totaal particuliere huishoudens;1436;2014;225.0;2.28
5795;Totaal particuliere huishoudens;1436;2015;215.0;2.33
5796;Totaal particuliere huishoudens;1436;2016;225.0;2.27
5797;Totaal particuliere huishoudens;1436;2017;235.0;2.17
5798;Totaal particuliere huishoudens;1436;2018;235.0;2.18
5799;Totaal particuliere huishoudens;1436;2019;230.0;2.18
5800;Totaal particuliere huishoudens;1436;2020;235.0;2.13
5801;Totaal particuliere huishoudens;1436;2021;230.0;2.14
5802;Totaal particuliere huishoudens;1436;2022;235.0;2.15
5803;Totaal particuliere huishoudens;1436;2023;240.0;2.1
5804;Totaal particuliere huishoudens;1436;2024;235.0;2.16
5805;Totaal particuliere huishoudens;1437;1998;85.0;2.44
5806;Totaal particuliere huishoudens;1437;1999;80.0;2.39
5807;Totaal particuliere huishoudens;1437;2000;75.0;2.42
5808;Totaal particuliere huishoudens;1437;2001;70.0;2.55
5809;Totaal particuliere huishoudens;1437;2002;65.0;2.51
5810;Totaal particuliere huishoudens;1437;2003;80.0;2.06
5811;Totaal particuliere huishoudens;1437;2004;65.0;2.31
5812;Totaal particuliere huishoudens;1437;2005;50.0;2.2
5813;Totaal particuliere huishoudens;1437;2006;45.0;2.11
5814;Totaal particuliere huishoudens;1437;2007;45.0;2.09
5815;Totaal particuliere huishoudens;1437;2008;40.0;2.17
5816;Totaal particuliere huishoudens;1437;2009;40.0;2.12
5817;Totaal particuliere huishoudens;1437;2010;45.0;2.02
5818;Totaal particuliere huishoudens;1437;2011;45.0;1.98
5819;Totaal particuliere huishoudens;1437;2012;45.0;2.02
5820;Totaal particuliere huishoudens;1437;2013;50.0;1.71
5821;Totaal particuliere huishoudens;1437;2014;50.0;1.63
5822;Totaal particuliere huishoudens;1437;2015;30.0;1.73
5823;Totaal particuliere huishoudens;1437;2016;40.0;1.73
5824;Totaal particuliere huishoudens;1437;2017;40.0;1.52
5825;Totaal particuliere huishoudens;1437;2018;40.0;1.63
5826;Totaal particuliere huishoudens;1437;2019;35.0;1.62
5827;Totaal particuliere huishoudens;1437;2020;30.0;1.47
5828;Totaal particuliere huishoudens;1437;2021;35.0;1.65
5829;Totaal particuliere huishoudens;1437;2022;25.0;1.69
5830;Totaal particuliere huishoudens;1437;2023;50.0;1.41
5831;Totaal particuliere huishoudens;1437;2024;55.0;1.36
5832;Totaal particuliere huishoudens;1438;1998;110.0;2.52
5833;Totaal particuliere huishoudens;1438;1999;110.0;2.38
5834;Totaal particuliere huishoudens;1438;2000;105.0;2.46
5835;Totaal particuliere huishoudens;1438;2001;105.0;2.57
5836;Totaal particuliere huishoudens;1438;2002;100.0;2.47
5837;Totaal particuliere huishoudens;1438;2003;95.0;2.53
5838;Totaal particuliere huishoudens;1438;2004;95.0;2.54
5839;Totaal particuliere huishoudens;1438;2005;85.0;2.49
5840;Totaal particuliere huishoudens;1438;2006;75.0;2.66
5841;Totaal particuliere huishoudens;1438;2007;80.0;2.58
5842;Totaal particuliere huishoudens;1438;2008;75.0;2.63
5843;Totaal particuliere huishoudens;1438;2009;75.0;2.62
5844;Totaal particuliere huishoudens;1438;2010;70.0;2.5
5845;Totaal particuliere huishoudens;1438;2011;70.0;2.29
5846;Totaal particuliere huishoudens;1438;2012;75.0;2.25
5847;Totaal particuliere huishoudens;1438;2013;75.0;2.3
5848;Totaal particuliere huishoudens;1438;2014;75.0;2.19
5849;Totaal particuliere huishoudens;1438;2015;80.0;2.23
5850;Totaal particuliere huishoudens;1438;2016;80.0;2.19
5851;Totaal particuliere huishoudens;1438;2017;85.0;2.09
5852;Totaal particuliere huishoudens;1438;2018;85.0;2.06
5853;Totaal particuliere huishoudens;1438;2019;80.0;2.22
5854;Totaal particuliere huishoudens;1438;2020;80.0;2.24
5855;Totaal particuliere huishoudens;1438;2021;75.0;2.22
5856;Totaal particuliere huishoudens;1438;2022;75.0;2.23
5857;Totaal particuliere huishoudens;1438;2023;80.0;2.09
5858;Totaal particuliere huishoudens;1438;2024;80.0;2.01
5859;Totaal particuliere huishoudens;1441;1998;6105.0;2.32
5860;Totaal particuliere huishoudens;1441;1999;6130.0;2.3
5861;Totaal particuliere huishoudens;1441;2000;6180.0;2.29
5862;Totaal particuliere huishoudens;1441;2001;6215.0;2.26
5863;Totaal particuliere huishoudens;1441;2002;6230.0;2.25
5864;Totaal particuliere huishoudens;1441;2003;6360.0;2.23
5865;Totaal particuliere huishoudens;1441;2004;6420.0;2.21
5866;Totaal particuliere huishoudens;1441;2005;6425.0;2.18
5867;Totaal particuliere huishoudens;1441;2006;6470.0;2.15
5868;Totaal particuliere huishoudens;1441;2007;6480.0;2.14
5869;Totaal particuliere huishoudens;1441;2008;6365.0;2.14
5870;Totaal particuliere huishoudens;1441;2009;6445.0;2.13
5871;Totaal particuliere huishoudens;1441;2010;6480.0;2.11
5872;Totaal particuliere huishoudens;1441;2011;6495.0;2.1
5873;Totaal particuliere huishoudens;1441;2012;6570.0;2.07
5874;Totaal particuliere huishoudens;1441;2013;6610.0;2.04
5875;Totaal particuliere huishoudens;1441;2014;6655.0;2.03
5876;Totaal particuliere huishoudens;1441;2015;6690.0;2.02
5877;Totaal particuliere huishoudens;1441;2016;6735.0;2.03
5878;Totaal particuliere huishoudens;1441;2017;6820.0;2.01
5879;Totaal particuliere huishoudens;1441;2018;6890.0;2.0
5880;Totaal particuliere huishoudens;1441;2019;6960.0;2.01
5881;Totaal particuliere huishoudens;1441;2020;7150.0;2.01
5882;Totaal particuliere huishoudens;1441;2021;7200.0;2.0
5883;Totaal particuliere huishoudens;1441;2022;7315.0;1.99
5884;Totaal particuliere huishoudens;1441;2023;7415.0;1.99
5885;Totaal particuliere huishoudens;1441;2024;7495.0;1.99
5886;Totaal particuliere huishoudens;1442;1998;3225.0;2.06
5887;Totaal particuliere huishoudens;1442;1999;3235.0;2.02
5888;Totaal particuliere huishoudens;1442;2000;3225.0;2.04
5889;Totaal particuliere huishoudens;1442;2001;3210.0;2.04
5890;Totaal particuliere huishoudens;1442;2002;3210.0;2.04
5891;Totaal particuliere huishoudens;1442;2003;3220.0;2.03
5892;Totaal particuliere huishoudens;1442;2004;3215.0;2.02
5893;Totaal particuliere huishoudens;1442;2005;3250.0;2.0
5894;Totaal particuliere huishoudens;1442;2006;3260.0;1.99
5895;Totaal particuliere huishoudens;1442;2007;3220.0;1.98
5896;Totaal particuliere huishoudens;1442;2008;3225.0;1.96
5897;Totaal particuliere huishoudens;1442;2009;3245.0;1.96
5898;Totaal particuliere huishoudens;1442;2010;3245.0;1.96
5899;Totaal particuliere huishoudens;1442;2011;3350.0;1.98
5900;Totaal particuliere huishoudens;1442;2012;3350.0;1.99
5901;Totaal particuliere huishoudens;1442;2013;3365.0;1.99
