ID;BedrijfstakkenBranchesSBI2008;LandVanZeggenschap;Perioden;AantalBedrijven_1;Omzet_2;Productiewaarde_3;ToegevoegdeWaardeTegenFactorkosten_4;TotaleAankoopVanGoederenEnDiensten_5;AankoopVanGoederenEnDiensten_6;Personeelskosten_7;BrutoInvesteringenInMateriele_8;AantalWerkzamePersonen_9;TotaleOOUitgavenBinnenshuis_10;TotaalAantalOOWerknemers_11
221;B-S exclusief O en exclusief S94;Jamaica;2022;0.0;;;;;;;;;;
222;B-S exclusief O en exclusief S94;Japan;2021;685.0;49776.0;17740.0;7963.0;42212.0;32211.0;4835.0;919.0;88.0;;
223;B-S exclusief O en exclusief S94;Japan;2022;660.0;58966.0;21011.0;8788.0;50609.0;38118.0;5078.0;1187.0;85.0;;
224;B-S exclusief O en exclusief S94;Jemen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
225;B-S exclusief O en exclusief S94;Jemen;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
226;B-S exclusief O en exclusief S94;Jersey (Verenigd Koninkrijk);2021;35.0;23.0;19.0;10.0;13.0;4.0;5.0;0.0;0.0;;
227;B-S exclusief O en exclusief S94;Jersey (Verenigd Koninkrijk);2022;15.0;12.0;10.0;6.0;6.0;2.0;4.0;0.0;0.0;;
228;B-S exclusief O en exclusief S94;Jordanië;2021;0.0;;;;;;;;;;
229;B-S exclusief O en exclusief S94;Jordanië;2022;0.0;;;;;;;;;;
230;B-S exclusief O en exclusief S94;Kaapverdië;2021;0.0;;;;;;;;;;
231;B-S exclusief O en exclusief S94;Kaapverdië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
232;B-S exclusief O en exclusief S94;Kameroen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
233;B-S exclusief O en exclusief S94;Kameroen;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
234;B-S exclusief O en exclusief S94;Qatar;2021;10.0;25.0;19.0;10.0;18.0;8.0;8.0;0.0;0.0;;
235;B-S exclusief O en exclusief S94;Qatar;2022;10.0;51.0;40.0;16.0;35.0;11.0;6.0;1.0;0.0;;
236;B-S exclusief O en exclusief S94;Kazachstan;2021;5.0;;;;;;;;0.0;;
237;B-S exclusief O en exclusief S94;Kazachstan;2022;5.0;;;;;;;;0.0;;
238;B-S exclusief O en exclusief S94;Kenia;2021;0.0;;;;;;;;;;
239;B-S exclusief O en exclusief S94;Kenia;2022;0.0;;;;;;;;;;
240;B-S exclusief O en exclusief S94;Kirgizië;2021;0.0;;;;;;;0.0;;;
241;B-S exclusief O en exclusief S94;Kirgizië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
242;B-S exclusief O en exclusief S94;Kiribati;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
243;B-S exclusief O en exclusief S94;Kiribati;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
244;B-S exclusief O en exclusief S94;Koeweit;2021;10.0;;;;;;;;0.0;;
245;B-S exclusief O en exclusief S94;Koeweit;2022;10.0;4345.0;204.0;85.0;4260.0;4141.0;23.0;;0.0;;
246;B-S exclusief O en exclusief S94;Kosovo;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
247;B-S exclusief O en exclusief S94;Kosovo;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
248;B-S exclusief O en exclusief S94;Kroatië;2021;10.0;4.0;4.0;2.0;2.0;0.0;2.0;;;;
249;B-S exclusief O en exclusief S94;Kroatië;2022;5.0;6.0;4.0;2.0;4.0;2.0;1.0;;0.0;;
250;B-S exclusief O en exclusief S94;Laos;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
251;B-S exclusief O en exclusief S94;Laos;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
252;B-S exclusief O en exclusief S94;Lesotho;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
253;B-S exclusief O en exclusief S94;Lesotho;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
254;B-S exclusief O en exclusief S94;Letland;2021;5.0;;;;;;;;;;
255;B-S exclusief O en exclusief S94;Letland;2022;5.0;;;;;;;;;;
256;B-S exclusief O en exclusief S94;Libanon;2021;0.0;;;;;;;;;;
257;B-S exclusief O en exclusief S94;Libanon;2022;5.0;;;;;;;;;;
258;B-S exclusief O en exclusief S94;Liberia;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
259;B-S exclusief O en exclusief S94;Liberia;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
260;B-S exclusief O en exclusief S94;Libië;2021;5.0;;;;;;;;;;
261;B-S exclusief O en exclusief S94;Libië;2022;0.0;;;;;;;;;;
262;B-S exclusief O en exclusief S94;Liechtenstein;2021;15.0;;;;;;;;;;
263;B-S exclusief O en exclusief S94;Liechtenstein;2022;15.0;187.0;261.0;182.0;139.0;61.0;37.0;9.0;1.0;;
264;B-S exclusief O en exclusief S94;Litouwen;2021;25.0;27.0;20.0;9.0;19.0;7.0;5.0;1.0;0.0;;
265;B-S exclusief O en exclusief S94;Litouwen;2022;25.0;36.0;27.0;12.0;27.0;9.0;7.0;1.0;0.0;;
266;B-S exclusief O en exclusief S94;Luxemburg;2021;270.0;2923.0;2181.0;898.0;2033.0;740.0;395.0;65.0;5.0;;
267;B-S exclusief O en exclusief S94;Luxemburg;2022;340.0;5088.0;3287.0;1230.0;3878.0;1795.0;626.0;92.0;9.0;;
268;B-S exclusief O en exclusief S94;Macau;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
269;B-S exclusief O en exclusief S94;Macau;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
270;B-S exclusief O en exclusief S94;Macedonië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
271;B-S exclusief O en exclusief S94;Macedonië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
272;B-S exclusief O en exclusief S94;Madagaskar;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
273;B-S exclusief O en exclusief S94;Madagaskar;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
274;B-S exclusief O en exclusief S94;Malawi;2021;0.0;;;;;;;;;;
275;B-S exclusief O en exclusief S94;Malawi;2022;0.0;;;;;;;;;;
276;B-S exclusief O en exclusief S94;Maldiven;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
277;B-S exclusief O en exclusief S94;Maldiven;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
278;B-S exclusief O en exclusief S94;Maleisië;2021;45.0;1475.0;1274.0;138.0;1343.0;219.0;75.0;9.0;1.0;;
279;B-S exclusief O en exclusief S94;Maleisië;2022;35.0;804.0;631.0;136.0;665.0;176.0;60.0;8.0;1.0;;
280;B-S exclusief O en exclusief S94;Mali;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
281;B-S exclusief O en exclusief S94;Mali;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
282;B-S exclusief O en exclusief S94;Malta;2021;20.0;24.0;9.0;7.0;18.0;15.0;5.0;0.0;0.0;;
283;B-S exclusief O en exclusief S94;Malta;2022;25.0;14.0;8.0;5.0;9.0;7.0;1.0;0.0;0.0;;
284;B-S exclusief O en exclusief S94;Man;2021;10.0;;;;;;;;0.0;;
285;B-S exclusief O en exclusief S94;Man;2022;5.0;;;;;;;;0.0;;
286;B-S exclusief O en exclusief S94;Marokko;2021;10.0;24.0;13.0;7.0;17.0;11.0;3.0;0.0;0.0;;
287;B-S exclusief O en exclusief S94;Marokko;2022;10.0;28.0;13.0;7.0;21.0;15.0;3.0;0.0;0.0;;
288;B-S exclusief O en exclusief S94;Marshalleilanden;2021;0.0;;;;;;;;;;
289;B-S exclusief O en exclusief S94;Marshalleilanden;2022;0.0;;;;;;;;;;
290;B-S exclusief O en exclusief S94;Mauritanië;2021;0.0;;;;;;;0.0;0.0;;
291;B-S exclusief O en exclusief S94;Mauritanië;2022;0.0;;;;;;;0.0;0.0;;
292;B-S exclusief O en exclusief S94;Mauritius;2021;5.0;;;;;;;;;;
293;B-S exclusief O en exclusief S94;Mauritius;2022;5.0;;;;;;;;;;
294;B-S exclusief O en exclusief S94;Mexico;2021;30.0;763.0;284.0;138.0;663.0;489.0;81.0;8.0;1.0;;
295;B-S exclusief O en exclusief S94;Mexico;2022;30.0;811.0;318.0;131.0;713.0;493.0;83.0;16.0;1.0;;
296;B-S exclusief O en exclusief S94;Micronesië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
297;B-S exclusief O en exclusief S94;Micronesië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
298;B-S exclusief O en exclusief S94;Moldavië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
299;B-S exclusief O en exclusief S94;Moldavië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
300;B-S exclusief O en exclusief S94;Mongolië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
301;B-S exclusief O en exclusief S94;Mongolië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
302;B-S exclusief O en exclusief S94;Montenegro;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
303;B-S exclusief O en exclusief S94;Montenegro;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
304;B-S exclusief O en exclusief S94;Montserrat;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
305;B-S exclusief O en exclusief S94;Montserrat;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
306;B-S exclusief O en exclusief S94;Mozambique;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
307;B-S exclusief O en exclusief S94;Mozambique;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
308;B-S exclusief O en exclusief S94;Myanmar;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
309;B-S exclusief O en exclusief S94;Myanmar;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
310;B-S exclusief O en exclusief S94;Namibië;2021;0.0;;;;;;;0.0;0.0;;
311;B-S exclusief O en exclusief S94;Namibië;2022;0.0;;;;;;;0.0;0.0;;
312;B-S exclusief O en exclusief S94;Nauru;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
313;B-S exclusief O en exclusief S94;Nauru;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
314;B-S exclusief O en exclusief S94;Nederlandse Antillen;2021;;;;;;;;;;;
315;B-S exclusief O en exclusief S94;Nederlandse Antillen;2022;;;;;;;;;;;
316;B-S exclusief O en exclusief S94;Nepal;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
317;B-S exclusief O en exclusief S94;Nepal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
318;B-S exclusief O en exclusief S94;Nicaragua;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
319;B-S exclusief O en exclusief S94;Nicaragua;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
320;B-S exclusief O en exclusief S94;Nieuw-Caledonië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
321;B-S exclusief O en exclusief S94;Nieuw-Caledonië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
322;B-S exclusief O en exclusief S94;Nieuw-Zeeland;2021;25.0;;;;;;;;;;
323;B-S exclusief O en exclusief S94;Nieuw-Zeeland;2022;25.0;;;;;;;;;;
324;B-S exclusief O en exclusief S94;Niger;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
325;B-S exclusief O en exclusief S94;Niger;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
326;B-S exclusief O en exclusief S94;Nigeria;2021;5.0;;;;;;;;;;
327;B-S exclusief O en exclusief S94;Nigeria;2022;0.0;;;;;;;;;;
328;B-S exclusief O en exclusief S94;Niue;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
329;B-S exclusief O en exclusief S94;Niue;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
330;B-S exclusief O en exclusief S94;Noordelijke Marianen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
331;B-S exclusief O en exclusief S94;Noordelijke Marianen;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
332;B-S exclusief O en exclusief S94;Noord-Korea;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
333;B-S exclusief O en exclusief S94;Noord-Korea;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
334;B-S exclusief O en exclusief S94;Noorwegen;2021;200.0;4678.0;3705.0;1568.0;3347.0;1048.0;673.0;260.0;9.0;;
335;B-S exclusief O en exclusief S94;Noorwegen;2022;205.0;6136.0;4997.0;1814.0;4512.0;1119.0;824.0;238.0;10.0;;
336;B-S exclusief O en exclusief S94;Norfolkeiland;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
337;B-S exclusief O en exclusief S94;Norfolkeiland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
338;B-S exclusief O en exclusief S94;Oekraïne;2021;10.0;20.0;10.0;6.0;14.0;10.0;2.0;0.0;;;
339;B-S exclusief O en exclusief S94;Oekraïne;2022;5.0;;;;;;;;;;
340;B-S exclusief O en exclusief S94;Oezbekistan;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
341;B-S exclusief O en exclusief S94;Oezbekistan;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
342;B-S exclusief O en exclusief S94;Oman;2021;5.0;;;;;;;;;;
343;B-S exclusief O en exclusief S94;Oman;2022;5.0;;;;;;;9.0;0.0;;
344;B-S exclusief O en exclusief S94;Oostenrijk;2021;170.0;5620.0;4048.0;1994.0;3884.0;1612.0;689.0;83.0;10.0;;
345;B-S exclusief O en exclusief S94;Oostenrijk;2022;170.0;7277.0;5236.0;1832.0;5799.0;2171.0;820.0;129.0;13.0;;
346;B-S exclusief O en exclusief S94;Pakistan;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
347;B-S exclusief O en exclusief S94;Pakistan;2022;0.0;;;;;;;;;;
348;B-S exclusief O en exclusief S94;Palau;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
349;B-S exclusief O en exclusief S94;Palau;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
350;B-S exclusief O en exclusief S94;Bezet Palestijns gebied;2021;0.0;;;;;;;0.0;;;
351;B-S exclusief O en exclusief S94;Bezet Palestijns gebied;2022;0.0;;;;;;;;;;
352;B-S exclusief O en exclusief S94;Panama;2021;5.0;;;;;;;;;;
353;B-S exclusief O en exclusief S94;Panama;2022;0.0;;;;;;;0.0;0.0;;
354;B-S exclusief O en exclusief S94;Papoea-Nieuw-Guinea;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
355;B-S exclusief O en exclusief S94;Papoea-Nieuw-Guinea;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
356;B-S exclusief O en exclusief S94;Paraguay;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
357;B-S exclusief O en exclusief S94;Paraguay;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
358;B-S exclusief O en exclusief S94;Peru;2021;0.0;;;;;;;;;;
359;B-S exclusief O en exclusief S94;Peru;2022;0.0;;;;;;;;;;
360;B-S exclusief O en exclusief S94;Pitcairneilanden;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
361;B-S exclusief O en exclusief S94;Pitcairneilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
362;B-S exclusief O en exclusief S94;Polen;2021;55.0;104.0;64.0;37.0;68.0;41.0;27.0;1.0;1.0;;
363;B-S exclusief O en exclusief S94;Polen;2022;60.0;433.0;384.0;132.0;302.0;50.0;55.0;2.0;1.0;;
364;B-S exclusief O en exclusief S94;Portugal;2021;45.0;251.0;116.0;49.0;203.0;136.0;45.0;7.0;1.0;;
365;B-S exclusief O en exclusief S94;Portugal;2022;55.0;287.0;156.0;65.0;222.0;131.0;44.0;46.0;1.0;;
366;B-S exclusief O en exclusief S94;Roemenië;2021;10.0;;;;;;;;;;
367;B-S exclusief O en exclusief S94;Roemenië;2022;25.0;44.0;31.0;9.0;34.0;13.0;6.0;3.0;0.0;;
368;B-S exclusief O en exclusief S94;Rusland;2021;60.0;1180.0;518.0;212.0;980.0;668.0;101.0;41.0;3.0;;
369;B-S exclusief O en exclusief S94;Rusland;2022;60.0;1206.0;608.0;237.0;988.0;613.0;108.0;27.0;3.0;;
370;B-S exclusief O en exclusief S94;Rwanda;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
371;B-S exclusief O en exclusief S94;Rwanda;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
372;B-S exclusief O en exclusief S94;Saint Kitts en Nevis;2021;0.0;;;;;;;;;;
373;B-S exclusief O en exclusief S94;Saint Kitts en Nevis;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
374;B-S exclusief O en exclusief S94;Saint Vincent en de Grenadines;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
375;B-S exclusief O en exclusief S94;Saint Vincent en de Grenadines;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
376;B-S exclusief O en exclusief S94;Salomonseilanden;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
377;B-S exclusief O en exclusief S94;Salomonseilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
378;B-S exclusief O en exclusief S94;Samoa;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
379;B-S exclusief O en exclusief S94;Samoa;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
380;B-S exclusief O en exclusief S94;San Marino;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
381;B-S exclusief O en exclusief S94;San Marino;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
382;B-S exclusief O en exclusief S94;Sao Tomé en Principe;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
383;B-S exclusief O en exclusief S94;Sao Tomé en Principe;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
384;B-S exclusief O en exclusief S94;Saoedi-Arabië;2021;15.0;10666.0;10454.0;1723.0;9449.0;604.0;438.0;;4.0;;
385;B-S exclusief O en exclusief S94;Saoedi-Arabië;2022;15.0;12966.0;9664.0;304.0;13018.0;3560.0;424.0;241.0;3.0;;
386;B-S exclusief O en exclusief S94;Senegal;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
387;B-S exclusief O en exclusief S94;Senegal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
388;B-S exclusief O en exclusief S94;Servië;2021;0.0;;;;;;;;;;
389;B-S exclusief O en exclusief S94;Servië;2022;0.0;;;;;;;;;;
390;B-S exclusief O en exclusief S94;Seychellen;2021;0.0;;;;;;;;;;
391;B-S exclusief O en exclusief S94;Seychellen;2022;0.0;;;;;;;;;;
392;B-S exclusief O en exclusief S94;Sierra Leone;2021;0.0;;;;;;;;;;
393;B-S exclusief O en exclusief S94;Sierra Leone;2022;0.0;;;;;;;;;;
394;B-S exclusief O en exclusief S94;Singapore;2021;145.0;2315.0;1411.0;531.0;1817.0;914.0;260.0;;;;
395;B-S exclusief O en exclusief S94;Singapore;2022;160.0;3388.0;1635.0;642.0;2769.0;1764.0;308.0;;;;
396;B-S exclusief O en exclusief S94;Sint-Helena, Ascension, Tristan da Cunha;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
397;B-S exclusief O en exclusief S94;Sint-Helena, Ascension, Tristan da Cunha;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
398;B-S exclusief O en exclusief S94;Saint Lucia;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
399;B-S exclusief O en exclusief S94;Saint Lucia;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
400;B-S exclusief O en exclusief S94;Sint Maarten (Nederlands deel);2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
401;B-S exclusief O en exclusief S94;Sint Maarten (Nederlands deel);2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
402;B-S exclusief O en exclusief S94;Slovenië;2021;10.0;;;;;;;;;;
403;B-S exclusief O en exclusief S94;Slovenië;2022;5.0;;;;;;;0.0;;;
404;B-S exclusief O en exclusief S94;Slowakije;2021;15.0;;;;;;;;;;
405;B-S exclusief O en exclusief S94;Slowakije;2022;15.0;167.0;144.0;28.0;140.0;23.0;21.0;;0.0;;
406;B-S exclusief O en exclusief S94;Soedan;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
407;B-S exclusief O en exclusief S94;Soedan;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
408;B-S exclusief O en exclusief S94;Somalië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
409;B-S exclusief O en exclusief S94;Somalië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
410;B-S exclusief O en exclusief S94;Spanje;2021;230.0;5128.0;3748.0;2284.0;2735.0;1249.0;549.0;188.0;11.0;;
411;B-S exclusief O en exclusief S94;Spanje;2022;230.0;7046.0;5076.0;2554.0;4309.0;1772.0;615.0;152.0;12.0;;
412;B-S exclusief O en exclusief S94;Sri Lanka;2021;0.0;;;;;;;0.0;0.0;;
413;B-S exclusief O en exclusief S94;Sri Lanka;2022;0.0;;;;;;;0.0;0.0;;
414;B-S exclusief O en exclusief S94;Suriname;2021;10.0;1.0;1.0;1.0;1.0;0.0;0.0;;;;
415;B-S exclusief O en exclusief S94;Suriname;2022;5.0;2.0;2.0;1.0;1.0;0.0;0.0;;;;
416;B-S exclusief O en exclusief S94;Swaziland;2021;;;;;;;;;;;
417;B-S exclusief O en exclusief S94;Swaziland;2022;;;;;;;;;;;
418;B-S exclusief O en exclusief S94;Syrië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
419;B-S exclusief O en exclusief S94;Syrië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
420;B-S exclusief O en exclusief S94;Tadzjikistan;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
421;B-S exclusief O en exclusief S94;Tadzjikistan;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
422;B-S exclusief O en exclusief S94;Taiwan;2021;140.0;4043.0;928.0;269.0;3841.0;3123.0;227.0;30.0;3.0;;
423;B-S exclusief O en exclusief S94;Taiwan;2022;140.0;4841.0;1855.0;1002.0;3932.0;2997.0;224.0;12.0;3.0;;
424;B-S exclusief O en exclusief S94;Tanzania;2021;0.0;;;;;;;;;;
425;B-S exclusief O en exclusief S94;Tanzania;2022;0.0;;;;;;;;;;
426;B-S exclusief O en exclusief S94;Thailand;2021;20.0;;;;;;;;0.0;;
427;B-S exclusief O en exclusief S94;Thailand;2022;20.0;1162.0;884.0;117.0;1048.0;281.0;61.0;;1.0;;
428;B-S exclusief O en exclusief S94;Timor-Leste;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
429;B-S exclusief O en exclusief S94;Timor-Leste;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
430;B-S exclusief O en exclusief S94;Togo;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
431;B-S exclusief O en exclusief S94;Togo;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
432;B-S exclusief O en exclusief S94;Tokelau;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
433;B-S exclusief O en exclusief S94;Tokelau;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
434;B-S exclusief O en exclusief S94;Tonga;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
435;B-S exclusief O en exclusief S94;Tonga;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
436;B-S exclusief O en exclusief S94;Trinidad en Tobago;2021;0.0;;;;;;;;;;
437;B-S exclusief O en exclusief S94;Trinidad en Tobago;2022;0.0;;;;;;;;;;
438;B-S exclusief O en exclusief S94;Tsjaad;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
439;B-S exclusief O en exclusief S94;Tsjaad;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
440;B-S exclusief O en exclusief S94;Tsjechië;2021;40.0;125.0;61.0;31.0;94.0;64.0;28.0;3.0;0.0;;
441;B-S exclusief O en exclusief S94;Tsjechië;2022;40.0;200.0;140.0;81.0;128.0;61.0;67.0;13.0;1.0;;
442;B-S exclusief O en exclusief S94;Tunesië;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
443;B-S exclusief O en exclusief S94;Tunesië;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
444;B-S exclusief O en exclusief S94;Turkije;2021;175.0;2228.0;1445.0;435.0;1822.0;780.0;316.0;24.0;4.0;;
445;B-S exclusief O en exclusief S94;Turkije;2022;180.0;2697.0;1402.0;525.0;2183.0;1258.0;384.0;47.0;6.0;;
446;B-S exclusief O en exclusief S94;Turkmenistan;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
447;B-S exclusief O en exclusief S94;Turkmenistan;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
448;B-S exclusief O en exclusief S94;Turks- en Caicoseilanden;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
449;B-S exclusief O en exclusief S94;Turks- en Caicoseilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
450;B-S exclusief O en exclusief S94;Tuvalu;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
451;B-S exclusief O en exclusief S94;Tuvalu;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
