ID;Vorderingen;RegioS;Perioden;AantalOpenstaandeVorderingen_1;OpenstaandSaldo_2
8564;Totaal;Aalten;2021 september;230.0;1.0
8565;Totaal;Aalten;2021 oktober;230.0;1.0
8566;Totaal;Aalten;2021 november;230.0;1.0
8567;Totaal;Aalten;2021 december;220.0;1.0
8568;Totaal;Aalten;2022 januari;220.0;1.0
8569;Totaal;Aalten;2022 februari;220.0;1.0
8570;Totaal;Aalten;2022 maart;220.0;1.0
8571;Totaal;Aalten;2022 april;230.0;1.0
8572;Totaal;Aalten;2022 mei;220.0;1.0
8573;Totaal;Aalten;2022 juni;220.0;1.0
8574;Totaal;Aalten;2022 juli;220.0;1.0
8575;Totaal;Aalten;2022 augustus;220.0;1.0
8576;Totaal;Aalten;2022 september;220.0;1.0
8577;Totaal;Aalten;2022 oktober;220.0;1.0
8578;Totaal;Aalten;2022 november;220.0;1.0
8579;Totaal;Aalten;2022 december;210.0;1.0
8580;Totaal;Aalten;2023 januari;200.0;1.0
8581;Totaal;Aalten;2023 februari;210.0;1.0
8582;Totaal;Aalten;2023 maart;200.0;1.0
8583;Totaal;Aalten;2023 april;210.0;1.0
8584;Totaal;Aalten;2023 mei;210.0;1.0
8585;Totaal;Aalten;2023 juni;200.0;1.0
8586;Totaal;Aalten;2023 juli;200.0;1.0
8587;Totaal;Aalten;2023 augustus;200.0;1.1
8588;Totaal;Aalten;2023 september;190.0;1.0
8589;Totaal;Aalten;2023 oktober;190.0;1.0
8590;Totaal;Aalten;2023 november;190.0;1.0
8591;Totaal;Aalten;2023 december;190.0;1.0
8592;Totaal;Aalten;2024 januari;180.0;1.0
8593;Totaal;Aalten;2024 februari;180.0;1.0
8594;Totaal;Aalten;2024 maart;190.0;1.0
8595;Totaal;Aalten;2024 april;190.0;1.0
8596;Totaal;Aalten;2024 mei;190.0;1.0
8597;Totaal;Aalten;2024 juni;190.0;1.1
8598;Totaal;Aalten;2024 juli;200.0;1.1
8599;Totaal;Aalten;2024 augustus;190.0;1.2
8600;Totaal;Aalten;2024 september;200.0;1.2
8601;Totaal;Achtkarspelen;2013 januari;350.0;2.7
8602;Totaal;Achtkarspelen;2013 februari;340.0;2.7
8603;Totaal;Achtkarspelen;2013 maart;350.0;2.7
8604;Totaal;Achtkarspelen;2013 april;350.0;2.8
8605;Totaal;Achtkarspelen;2013 mei;360.0;2.9
8606;Totaal;Achtkarspelen;2013 juni;360.0;2.9
8607;Totaal;Achtkarspelen;2013 juli;360.0;3.0
8608;Totaal;Achtkarspelen;2013 augustus;370.0;3.0
8609;Totaal;Achtkarspelen;2013 september;380.0;3.1
8610;Totaal;Achtkarspelen;2013 oktober;400.0;3.1
8611;Totaal;Achtkarspelen;2013 november;410.0;3.1
8612;Totaal;Achtkarspelen;2013 december;420.0;3.1
8613;Totaal;Achtkarspelen;2014 januari;420.0;3.1
8614;Totaal;Achtkarspelen;2014 februari;430.0;3.2
8615;Totaal;Achtkarspelen;2014 maart;440.0;3.2
8616;Totaal;Achtkarspelen;2014 april;440.0;3.2
8617;Totaal;Achtkarspelen;2014 mei;440.0;3.2
8618;Totaal;Achtkarspelen;2014 juni;450.0;3.2
8619;Totaal;Achtkarspelen;2014 juli;450.0;3.2
8620;Totaal;Achtkarspelen;2014 augustus;430.0;3.2
8621;Totaal;Achtkarspelen;2014 september;460.0;3.2
8622;Totaal;Achtkarspelen;2014 oktober;480.0;3.4
8623;Totaal;Achtkarspelen;2014 november;480.0;3.4
8624;Totaal;Achtkarspelen;2014 december;530.0;3.5
8625;Totaal;Achtkarspelen;2015 januari;520.0;3.5
8626;Totaal;Achtkarspelen;2015 februari;540.0;3.6
8627;Totaal;Achtkarspelen;2015 maart;550.0;3.7
8628;Totaal;Achtkarspelen;2015 april;570.0;3.7
8629;Totaal;Achtkarspelen;2015 mei;550.0;3.8
8630;Totaal;Achtkarspelen;2015 juni;570.0;3.8
8631;Totaal;Achtkarspelen;2015 juli;570.0;3.8
8632;Totaal;Achtkarspelen;2015 augustus;580.0;3.8
8633;Totaal;Achtkarspelen;2015 september;600.0;3.8
8634;Totaal;Achtkarspelen;2015 oktober;610.0;3.9
8635;Totaal;Achtkarspelen;2015 november;610.0;3.9
8636;Totaal;Achtkarspelen;2015 december;610.0;3.9
8637;Totaal;Achtkarspelen;2016 januari;600.0;3.8
8638;Totaal;Achtkarspelen;2016 februari;610.0;3.8
8639;Totaal;Achtkarspelen;2016 maart;580.0;3.8
8640;Totaal;Achtkarspelen;2016 april;580.0;3.7
8641;Totaal;Achtkarspelen;2016 mei;590.0;3.7
8642;Totaal;Achtkarspelen;2016 juni;610.0;3.7
8643;Totaal;Achtkarspelen;2016 juli;600.0;3.6
8644;Totaal;Achtkarspelen;2016 augustus;600.0;3.6
8645;Totaal;Achtkarspelen;2016 september;610.0;3.6
8646;Totaal;Achtkarspelen;2016 oktober;610.0;3.6
8647;Totaal;Achtkarspelen;2016 november;620.0;3.7
8648;Totaal;Achtkarspelen;2016 december;610.0;3.6
8649;Totaal;Achtkarspelen;2017 januari;600.0;3.6
8650;Totaal;Achtkarspelen;2017 februari;610.0;3.6
8651;Totaal;Achtkarspelen;2017 maart;630.0;3.5
8652;Totaal;Achtkarspelen;2017 april;600.0;3.5
8653;Totaal;Achtkarspelen;2017 mei;610.0;3.5
8654;Totaal;Achtkarspelen;2017 juni;610.0;3.5
8655;Totaal;Achtkarspelen;2017 juli;610.0;3.5
8656;Totaal;Achtkarspelen;2017 augustus;610.0;3.4
8657;Totaal;Achtkarspelen;2017 september;600.0;3.3
8658;Totaal;Achtkarspelen;2017 oktober;600.0;3.2
8659;Totaal;Achtkarspelen;2017 november;620.0;3.2
8660;Totaal;Achtkarspelen;2017 december;610.0;3.2
8661;Totaal;Achtkarspelen;2018 januari;600.0;3.1
8662;Totaal;Achtkarspelen;2018 februari;580.0;3.1
8663;Totaal;Achtkarspelen;2018 maart;580.0;3.0
8664;Totaal;Achtkarspelen;2018 april;550.0;3.0
8665;Totaal;Achtkarspelen;2018 mei;550.0;3.0
8666;Totaal;Achtkarspelen;2018 juni;560.0;3.0
8667;Totaal;Achtkarspelen;2018 juli;550.0;2.9
8668;Totaal;Achtkarspelen;2018 augustus;530.0;2.9
8669;Totaal;Achtkarspelen;2018 september;530.0;2.8
8670;Totaal;Achtkarspelen;2018 oktober;530.0;2.8
8671;Totaal;Achtkarspelen;2018 november;540.0;2.9
8672;Totaal;Achtkarspelen;2018 december;560.0;2.9
8673;Totaal;Achtkarspelen;2019 januari;550.0;2.8
8674;Totaal;Achtkarspelen;2019 februari;540.0;2.8
8675;Totaal;Achtkarspelen;2019 maart;500.0;2.7
8676;Totaal;Achtkarspelen;2019 april;490.0;2.7
8677;Totaal;Achtkarspelen;2019 mei;490.0;2.7
8678;Totaal;Achtkarspelen;2019 juni;480.0;2.7
8679;Totaal;Achtkarspelen;2019 juli;460.0;2.6
8680;Totaal;Achtkarspelen;2019 augustus;460.0;2.5
8681;Totaal;Achtkarspelen;2019 september;460.0;2.5
8682;Totaal;Achtkarspelen;2019 oktober;460.0;2.4
8683;Totaal;Achtkarspelen;2019 november;440.0;2.4
8684;Totaal;Achtkarspelen;2019 december;450.0;2.4
8685;Totaal;Achtkarspelen;2020 januari;410.0;2.3
8686;Totaal;Achtkarspelen;2020 februari;420.0;2.4
8687;Totaal;Achtkarspelen;2020 maart;430.0;2.2
8688;Totaal;Achtkarspelen;2020 april;420.0;2.3
8689;Totaal;Achtkarspelen;2020 mei;420.0;2.4
8690;Totaal;Achtkarspelen;2020 juni;440.0;2.4
8691;Totaal;Achtkarspelen;2020 juli;440.0;2.4
8692;Totaal;Achtkarspelen;2020 augustus;430.0;2.4
8693;Totaal;Achtkarspelen;2020 september;430.0;2.4
8694;Totaal;Achtkarspelen;2020 oktober;440.0;2.3
8695;Totaal;Achtkarspelen;2020 november;430.0;2.3
8696;Totaal;Achtkarspelen;2020 december;430.0;2.3
8697;Totaal;Achtkarspelen;2021 januari;420.0;2.3
8698;Totaal;Achtkarspelen;2021 februari;430.0;2.3
8699;Totaal;Achtkarspelen;2021 maart;430.0;2.2
8700;Totaal;Achtkarspelen;2021 april;420.0;2.2
8701;Totaal;Achtkarspelen;2021 mei;420.0;2.2
8702;Totaal;Achtkarspelen;2021 juni;420.0;2.2
8703;Totaal;Achtkarspelen;2021 juli;430.0;2.2
8704;Totaal;Achtkarspelen;2021 augustus;420.0;2.2
8705;Totaal;Achtkarspelen;2021 september;450.0;2.0
8706;Totaal;Achtkarspelen;2021 oktober;440.0;2.0
8707;Totaal;Achtkarspelen;2021 november;440.0;1.9
8708;Totaal;Achtkarspelen;2021 december;430.0;1.9
8709;Totaal;Achtkarspelen;2022 januari;430.0;1.9
8710;Totaal;Achtkarspelen;2022 februari;450.0;2.0
8711;Totaal;Achtkarspelen;2022 maart;440.0;1.9
8712;Totaal;Achtkarspelen;2022 april;440.0;1.9
8713;Totaal;Achtkarspelen;2022 mei;440.0;1.9
8714;Totaal;Achtkarspelen;2022 juni;450.0;1.9
8715;Totaal;Achtkarspelen;2022 juli;430.0;1.9
8716;Totaal;Achtkarspelen;2022 augustus;410.0;1.9
8717;Totaal;Achtkarspelen;2022 september;430.0;1.9
8718;Totaal;Achtkarspelen;2022 oktober;420.0;1.9
8719;Totaal;Achtkarspelen;2022 november;400.0;1.9
8720;Totaal;Achtkarspelen;2022 december;400.0;1.9
8721;Totaal;Achtkarspelen;2023 januari;400.0;1.9
8722;Totaal;Achtkarspelen;2023 februari;410.0;1.9
8723;Totaal;Achtkarspelen;2023 maart;400.0;1.9
8724;Totaal;Achtkarspelen;2023 april;390.0;1.9
8725;Totaal;Achtkarspelen;2023 mei;390.0;1.8
8726;Totaal;Achtkarspelen;2023 juni;390.0;1.9
8727;Totaal;Achtkarspelen;2023 juli;390.0;1.9
8728;Totaal;Achtkarspelen;2023 augustus;390.0;1.9
8729;Totaal;Achtkarspelen;2023 september;390.0;1.9
8730;Totaal;Achtkarspelen;2023 oktober;400.0;1.9
8731;Totaal;Achtkarspelen;2023 november;390.0;1.8
8732;Totaal;Achtkarspelen;2023 december;380.0;1.8
8733;Totaal;Achtkarspelen;2024 januari;380.0;1.8
8734;Totaal;Achtkarspelen;2024 februari;380.0;1.8
8735;Totaal;Achtkarspelen;2024 maart;380.0;1.8
8736;Totaal;Achtkarspelen;2024 april;380.0;1.8
8737;Totaal;Achtkarspelen;2024 mei;380.0;1.7
8738;Totaal;Achtkarspelen;2024 juni;390.0;1.7
8739;Totaal;Achtkarspelen;2024 juli;380.0;1.7
8740;Totaal;Achtkarspelen;2024 augustus;370.0;1.7
8741;Totaal;Achtkarspelen;2024 september;370.0;1.7
8742;Totaal;Alblasserdam;2013 januari;200.0;0.6
8743;Totaal;Alblasserdam;2013 februari;200.0;0.6
8744;Totaal;Alblasserdam;2013 maart;200.0;0.6
8745;Totaal;Alblasserdam;2013 april;200.0;0.6
8746;Totaal;Alblasserdam;2013 mei;200.0;0.6
8747;Totaal;Alblasserdam;2013 juni;200.0;0.6
8748;Totaal;Alblasserdam;2013 juli;200.0;0.6
8749;Totaal;Alblasserdam;2013 augustus;200.0;0.6
8750;Totaal;Alblasserdam;2013 september;210.0;0.6
8751;Totaal;Alblasserdam;2013 oktober;200.0;0.6
8752;Totaal;Alblasserdam;2013 november;210.0;0.6
8753;Totaal;Alblasserdam;2013 december;210.0;0.7
8754;Totaal;Alblasserdam;2014 januari;210.0;0.7
8755;Totaal;Alblasserdam;2014 februari;210.0;0.6
8756;Totaal;Alblasserdam;2014 maart;210.0;0.7
8757;Totaal;Alblasserdam;2014 april;210.0;0.7
8758;Totaal;Alblasserdam;2014 mei;210.0;0.7
8759;Totaal;Alblasserdam;2014 juni;200.0;0.6
8760;Totaal;Alblasserdam;2014 juli;200.0;0.6
8761;Totaal;Alblasserdam;2014 augustus;200.0;0.7
8762;Totaal;Alblasserdam;2014 september;200.0;0.6
8763;Totaal;Alblasserdam;2014 oktober;200.0;0.6
8764;Totaal;Alblasserdam;2014 november;190.0;0.7
8765;Totaal;Alblasserdam;2014 december;190.0;0.7
8766;Totaal;Alblasserdam;2015 januari;200.0;0.7
8767;Totaal;Alblasserdam;2015 februari;190.0;0.7
8768;Totaal;Alblasserdam;2015 maart;190.0;0.7
8769;Totaal;Alblasserdam;2015 april;210.0;0.7
8770;Totaal;Alblasserdam;2015 mei;200.0;0.7
8771;Totaal;Alblasserdam;2015 juni;200.0;0.7
8772;Totaal;Alblasserdam;2015 juli;210.0;0.7
8773;Totaal;Alblasserdam;2015 augustus;210.0;0.7
8774;Totaal;Alblasserdam;2015 september;200.0;0.7
8775;Totaal;Alblasserdam;2015 oktober;210.0;0.7
8776;Totaal;Alblasserdam;2015 november;210.0;0.7
8777;Totaal;Alblasserdam;2015 december;210.0;0.7
8778;Totaal;Alblasserdam;2016 januari;210.0;0.7
8779;Totaal;Alblasserdam;2016 februari;210.0;0.8
8780;Totaal;Alblasserdam;2016 maart;220.0;0.8
8781;Totaal;Alblasserdam;2016 april;220.0;0.8
8782;Totaal;Alblasserdam;2016 mei;230.0;0.8
8783;Totaal;Alblasserdam;2016 juni;230.0;0.8
8784;Totaal;Alblasserdam;2016 juli;230.0;0.8
8785;Totaal;Alblasserdam;2016 augustus;240.0;0.8
8786;Totaal;Alblasserdam;2016 september;250.0;0.8
8787;Totaal;Alblasserdam;2016 oktober;260.0;0.8
8788;Totaal;Alblasserdam;2016 november;270.0;0.8
8789;Totaal;Alblasserdam;2016 december;270.0;0.8
8790;Totaal;Alblasserdam;2017 januari;270.0;0.8
8791;Totaal;Alblasserdam;2017 februari;270.0;0.8
8792;Totaal;Alblasserdam;2017 maart;270.0;0.8
8793;Totaal;Alblasserdam;2017 april;270.0;0.8
8794;Totaal;Alblasserdam;2017 mei;280.0;0.8
8795;Totaal;Alblasserdam;2017 juni;270.0;0.8
8796;Totaal;Alblasserdam;2017 juli;270.0;0.8
8797;Totaal;Alblasserdam;2017 augustus;270.0;0.8
8798;Totaal;Alblasserdam;2017 september;260.0;0.7
8799;Totaal;Alblasserdam;2017 oktober;260.0;0.7
8800;Totaal;Alblasserdam;2017 november;260.0;0.7
8801;Totaal;Alblasserdam;2017 december;260.0;0.7
8802;Totaal;Alblasserdam;2018 januari;260.0;0.7
8803;Totaal;Alblasserdam;2018 februari;260.0;0.7
8804;Totaal;Alblasserdam;2018 maart;260.0;0.7
8805;Totaal;Alblasserdam;2018 april;250.0;0.7
8806;Totaal;Alblasserdam;2018 mei;250.0;0.7
8807;Totaal;Alblasserdam;2018 juni;250.0;0.7
8808;Totaal;Alblasserdam;2018 juli;250.0;0.7
8809;Totaal;Alblasserdam;2018 augustus;250.0;0.6
8810;Totaal;Alblasserdam;2018 september;250.0;0.6
8811;Totaal;Alblasserdam;2018 oktober;240.0;0.6
8812;Totaal;Alblasserdam;2018 november;230.0;0.6
8813;Totaal;Alblasserdam;2018 december;240.0;0.6
8814;Totaal;Alblasserdam;2019 januari;230.0;0.6
8815;Totaal;Alblasserdam;2019 februari;220.0;0.6
8816;Totaal;Alblasserdam;2019 maart;230.0;0.6
8817;Totaal;Alblasserdam;2019 april;230.0;0.6
8818;Totaal;Alblasserdam;2019 mei;250.0;0.6
8819;Totaal;Alblasserdam;2019 juni;240.0;0.6
8820;Totaal;Alblasserdam;2019 juli;230.0;0.5
8821;Totaal;Alblasserdam;2019 augustus;220.0;0.5
8822;Totaal;Alblasserdam;2019 september;220.0;0.5
8823;Totaal;Alblasserdam;2019 oktober;220.0;0.5
8824;Totaal;Alblasserdam;2019 november;220.0;0.5
8825;Totaal;Alblasserdam;2019 december;230.0;0.5
8826;Totaal;Alblasserdam;2020 januari;220.0;0.5
8827;Totaal;Alblasserdam;2020 februari;230.0;0.5
8828;Totaal;Alblasserdam;2020 maart;230.0;0.5
8829;Totaal;Alblasserdam;2020 april;220.0;0.6
8830;Totaal;Alblasserdam;2020 mei;220.0;0.5
8831;Totaal;Alblasserdam;2020 juni;210.0;0.5
8832;Totaal;Alblasserdam;2020 juli;220.0;0.6
8833;Totaal;Alblasserdam;2020 augustus;220.0;0.6
8834;Totaal;Alblasserdam;2020 september;240.0;0.6
8835;Totaal;Alblasserdam;2020 oktober;270.0;0.7
8836;Totaal;Alblasserdam;2020 november;310.0;0.7
8837;Totaal;Alblasserdam;2020 december;250.0;0.7
8838;Totaal;Alblasserdam;2021 januari;260.0;0.7
8839;Totaal;Alblasserdam;2021 februari;270.0;0.7
8840;Totaal;Alblasserdam;2021 maart;270.0;0.7
8841;Totaal;Alblasserdam;2021 april;270.0;0.7
8842;Totaal;Alblasserdam;2021 mei;270.0;0.7
8843;Totaal;Alblasserdam;2021 juni;260.0;0.7
8844;Totaal;Alblasserdam;2021 juli;250.0;0.7
8845;Totaal;Alblasserdam;2021 augustus;250.0;0.7
8846;Totaal;Alblasserdam;2021 september;250.0;0.7
8847;Totaal;Alblasserdam;2021 oktober;240.0;0.7
8848;Totaal;Alblasserdam;2021 november;240.0;0.7
8849;Totaal;Alblasserdam;2021 december;240.0;0.7
8850;Totaal;Alblasserdam;2022 januari;240.0;0.7
8851;Totaal;Alblasserdam;2022 februari;250.0;0.7
8852;Totaal;Alblasserdam;2022 maart;250.0;0.7
8853;Totaal;Alblasserdam;2022 april;250.0;0.7
8854;Totaal;Alblasserdam;2022 mei;250.0;0.7
8855;Totaal;Alblasserdam;2022 juni;260.0;0.7
8856;Totaal;Alblasserdam;2022 juli;240.0;0.7
8857;Totaal;Alblasserdam;2022 augustus;250.0;0.7
8858;Totaal;Alblasserdam;2022 september;250.0;0.7
8859;Totaal;Alblasserdam;2022 oktober;260.0;0.7
8860;Totaal;Alblasserdam;2022 november;280.0;0.7
8861;Totaal;Alblasserdam;2022 december;270.0;0.7
8862;Totaal;Alblasserdam;2023 januari;280.0;0.7
8863;Totaal;Alblasserdam;2023 februari;280.0;0.7
8864;Totaal;Alblasserdam;2023 maart;280.0;0.7
8865;Totaal;Alblasserdam;2023 april;280.0;0.7
8866;Totaal;Alblasserdam;2023 mei;290.0;0.7
8867;Totaal;Alblasserdam;2023 juni;280.0;0.7
8868;Totaal;Alblasserdam;2023 juli;280.0;0.7
8869;Totaal;Alblasserdam;2023 augustus;280.0;0.7
8870;Totaal;Alblasserdam;2023 september;270.0;0.7
8871;Totaal;Alblasserdam;2023 oktober;270.0;0.6
8872;Totaal;Alblasserdam;2023 november;270.0;0.6
8873;Totaal;Alblasserdam;2023 december;270.0;0.6
8874;Totaal;Alblasserdam;2024 januari;260.0;0.6
8875;Totaal;Alblasserdam;2024 februari;270.0;0.6
8876;Totaal;Alblasserdam;2024 maart;270.0;0.6
8877;Totaal;Alblasserdam;2024 april;270.0;0.6
8878;Totaal;Alblasserdam;2024 mei;270.0;0.5
8879;Totaal;Alblasserdam;2024 juni;270.0;0.5
8880;Totaal;Alblasserdam;2024 juli;270.0;0.5
8881;Totaal;Alblasserdam;2024 augustus;260.0;0.5
8882;Totaal;Alblasserdam;2024 september;260.0;0.5
8883;Totaal;Albrandswaard;2013 januari;170.0;0.6
8884;Totaal;Albrandswaard;2013 februari;170.0;0.6
8885;Totaal;Albrandswaard;2013 maart;170.0;0.6
8886;Totaal;Albrandswaard;2013 april;170.0;0.6
8887;Totaal;Albrandswaard;2013 mei;170.0;0.6
8888;Totaal;Albrandswaard;2013 juni;160.0;0.5
8889;Totaal;Albrandswaard;2013 juli;160.0;0.5
8890;Totaal;Albrandswaard;2013 augustus;160.0;0.6
8891;Totaal;Albrandswaard;2013 september;160.0;0.5
8892;Totaal;Albrandswaard;2013 oktober;170.0;0.6
8893;Totaal;Albrandswaard;2013 november;200.0;0.7
8894;Totaal;Albrandswaard;2013 december;210.0;0.7
8895;Totaal;Albrandswaard;2014 januari;200.0;0.7
8896;Totaal;Albrandswaard;2014 februari;200.0;0.7
8897;Totaal;Albrandswaard;2014 maart;200.0;0.7
8898;Totaal;Albrandswaard;2014 april;200.0;0.7
8899;Totaal;Albrandswaard;2014 mei;200.0;0.7
8900;Totaal;Albrandswaard;2014 juni;200.0;0.7
8901;Totaal;Albrandswaard;2014 juli;210.0;0.7
8902;Totaal;Albrandswaard;2014 augustus;210.0;0.7
8903;Totaal;Albrandswaard;2014 september;210.0;0.7
8904;Totaal;Albrandswaard;2014 oktober;230.0;0.7
8905;Totaal;Albrandswaard;2014 november;220.0;0.7
8906;Totaal;Albrandswaard;2014 december;220.0;0.7
8907;Totaal;Albrandswaard;2015 januari;230.0;0.7
8908;Totaal;Albrandswaard;2015 februari;240.0;0.7
8909;Totaal;Albrandswaard;2015 maart;240.0;0.8
8910;Totaal;Albrandswaard;2015 april;250.0;0.8
8911;Totaal;Albrandswaard;2015 mei;260.0;0.9
8912;Totaal;Albrandswaard;2015 juni;270.0;0.9
8913;Totaal;Albrandswaard;2015 juli;270.0;0.9
8914;Totaal;Albrandswaard;2015 augustus;280.0;0.9
8915;Totaal;Albrandswaard;2015 september;290.0;0.9
8916;Totaal;Albrandswaard;2015 oktober;280.0;0.9
8917;Totaal;Albrandswaard;2015 november;300.0;1.0
8918;Totaal;Albrandswaard;2015 december;300.0;1.0
8919;Totaal;Albrandswaard;2016 januari;290.0;1.0
8920;Totaal;Albrandswaard;2016 februari;280.0;1.0
8921;Totaal;Albrandswaard;2016 maart;290.0;1.0
8922;Totaal;Albrandswaard;2016 april;310.0;1.0
8923;Totaal;Albrandswaard;2016 mei;310.0;1.0
8924;Totaal;Albrandswaard;2016 juni;310.0;1.0
8925;Totaal;Albrandswaard;2016 juli;300.0;1.0
8926;Totaal;Albrandswaard;2016 augustus;300.0;1.0
8927;Totaal;Albrandswaard;2016 september;310.0;1.0
8928;Totaal;Albrandswaard;2016 oktober;320.0;1.0
8929;Totaal;Albrandswaard;2016 november;300.0;1.0
8930;Totaal;Albrandswaard;2016 december;320.0;1.0
8931;Totaal;Albrandswaard;2017 januari;320.0;1.0
8932;Totaal;Albrandswaard;2017 februari;320.0;1.0
8933;Totaal;Albrandswaard;2017 maart;330.0;1.0
8934;Totaal;Albrandswaard;2017 april;320.0;1.0
8935;Totaal;Albrandswaard;2017 mei;330.0;1.0
8936;Totaal;Albrandswaard;2017 juni;340.0;1.0
8937;Totaal;Albrandswaard;2017 juli;330.0;1.0
8938;Totaal;Albrandswaard;2017 augustus;360.0;1.0
8939;Totaal;Albrandswaard;2017 september;360.0;1.0
8940;Totaal;Albrandswaard;2017 oktober;360.0;1.0
8941;Totaal;Albrandswaard;2017 november;360.0;1.0
8942;Totaal;Albrandswaard;2017 december;360.0;1.0
8943;Totaal;Albrandswaard;2018 januari;360.0;1.0
8944;Totaal;Albrandswaard;2018 februari;370.0;1.0
8945;Totaal;Albrandswaard;2018 maart;370.0;1.0
8946;Totaal;Albrandswaard;2018 april;380.0;1.0
8947;Totaal;Albrandswaard;2018 mei;390.0;1.0
8948;Totaal;Albrandswaard;2018 juni;370.0;1.0
8949;Totaal;Albrandswaard;2018 juli;380.0;1.0
8950;Totaal;Albrandswaard;2018 augustus;380.0;0.9
8951;Totaal;Albrandswaard;2018 september;380.0;0.9
8952;Totaal;Albrandswaard;2018 oktober;390.0;0.9
8953;Totaal;Albrandswaard;2018 november;380.0;0.9
8954;Totaal;Albrandswaard;2018 december;390.0;0.9
8955;Totaal;Albrandswaard;2019 januari;390.0;0.9
8956;Totaal;Albrandswaard;2019 februari;390.0;0.9
8957;Totaal;Albrandswaard;2019 maart;410.0;0.9
8958;Totaal;Albrandswaard;2019 april;410.0;0.9
8959;Totaal;Albrandswaard;2019 mei;420.0;0.9
8960;Totaal;Albrandswaard;2019 juni;410.0;0.9
8961;Totaal;Albrandswaard;2019 juli;420.0;0.9
8962;Totaal;Albrandswaard;2019 augustus;420.0;0.9
8963;Totaal;Albrandswaard;2019 september;420.0;0.9
8964;Totaal;Albrandswaard;2019 oktober;430.0;0.9
8965;Totaal;Albrandswaard;2019 november;410.0;0.9
8966;Totaal;Albrandswaard;2019 december;410.0;0.9
8967;Totaal;Albrandswaard;2020 januari;390.0;0.9
8968;Totaal;Albrandswaard;2020 februari;390.0;0.9
8969;Totaal;Albrandswaard;2020 maart;410.0;0.9
8970;Totaal;Albrandswaard;2020 april;410.0;0.9
8971;Totaal;Albrandswaard;2020 mei;400.0;0.9
8972;Totaal;Albrandswaard;2020 juni;400.0;0.9
8973;Totaal;Albrandswaard;2020 juli;390.0;0.9
8974;Totaal;Albrandswaard;2020 augustus;390.0;0.9
8975;Totaal;Albrandswaard;2020 september;400.0;0.9
8976;Totaal;Albrandswaard;2020 oktober;420.0;0.9
8977;Totaal;Albrandswaard;2020 november;440.0;1.0
8978;Totaal;Albrandswaard;2020 december;440.0;1.0
8979;Totaal;Albrandswaard;2021 januari;440.0;1.0
8980;Totaal;Albrandswaard;2021 februari;440.0;1.0
8981;Totaal;Albrandswaard;2021 maart;460.0;1.0
8982;Totaal;Albrandswaard;2021 april;440.0;1.0
8983;Totaal;Albrandswaard;2021 mei;450.0;1.0
8984;Totaal;Albrandswaard;2021 juni;450.0;1.0
8985;Totaal;Albrandswaard;2021 juli;460.0;1.1
8986;Totaal;Albrandswaard;2021 augustus;470.0;1.1
8987;Totaal;Albrandswaard;2021 september;480.0;1.0
8988;Totaal;Albrandswaard;2021 oktober;480.0;1.0
8989;Totaal;Albrandswaard;2021 november;490.0;1.0
8990;Totaal;Albrandswaard;2021 december;500.0;1.0
8991;Totaal;Albrandswaard;2022 januari;500.0;1.0
8992;Totaal;Albrandswaard;2022 februari;490.0;1.0
8993;Totaal;Albrandswaard;2022 maart;510.0;1.0
8994;Totaal;Albrandswaard;2022 april;520.0;1.0
8995;Totaal;Albrandswaard;2022 mei;530.0;1.0
8996;Totaal;Albrandswaard;2022 juni;520.0;1.0
8997;Totaal;Albrandswaard;2022 juli;510.0;1.0
8998;Totaal;Albrandswaard;2022 augustus;520.0;1.0
8999;Totaal;Albrandswaard;2022 september;530.0;1.0
9000;Totaal;Albrandswaard;2022 oktober;530.0;1.0
9001;Totaal;Albrandswaard;2022 november;540.0;1.0
9002;Totaal;Albrandswaard;2022 december;540.0;1.0
9003;Totaal;Albrandswaard;2023 januari;520.0;1.0
9004;Totaal;Albrandswaard;2023 februari;520.0;1.0
9005;Totaal;Albrandswaard;2023 maart;540.0;1.0
9006;Totaal;Albrandswaard;2023 april;530.0;1.0
9007;Totaal;Albrandswaard;2023 mei;520.0;1.0
9008;Totaal;Albrandswaard;2023 juni;520.0;1.0
9009;Totaal;Albrandswaard;2023 juli;520.0;1.0
9010;Totaal;Albrandswaard;2023 augustus;510.0;0.9
9011;Totaal;Albrandswaard;2023 september;520.0;0.9
9012;Totaal;Albrandswaard;2023 oktober;510.0;1.0
9013;Totaal;Albrandswaard;2023 november;500.0;0.9
9014;Totaal;Albrandswaard;2023 december;510.0;0.9
9015;Totaal;Albrandswaard;2024 januari;510.0;0.9
9016;Totaal;Albrandswaard;2024 februari;520.0;0.9
9017;Totaal;Albrandswaard;2024 maart;520.0;0.9
9018;Totaal;Albrandswaard;2024 april;520.0;1.0
9019;Totaal;Albrandswaard;2024 mei;530.0;1.0
9020;Totaal;Albrandswaard;2024 juni;520.0;0.9
9021;Totaal;Albrandswaard;2024 juli;530.0;1.0
9022;Totaal;Albrandswaard;2024 augustus;550.0;1.0
9023;Totaal;Albrandswaard;2024 september;560.0;1.0
9024;Totaal;Alkmaar;2013 januari;2290.0;8.6
9025;Totaal;Alkmaar;2013 februari;2210.0;8.5
9026;Totaal;Alkmaar;2013 maart;2260.0;8.5
9027;Totaal;Alkmaar;2013 april;2250.0;8.4
9028;Totaal;Alkmaar;2013 mei;2230.0;8.4
9029;Totaal;Alkmaar;2013 juni;2240.0;8.6
