ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AantalInstallatiesBijWoningen_5;OpgesteldVermogenVanZonnepanelen_6
296;Markenbinnen;Alkmaar                                 ;Buurt     ;BU03611006;1;21.0;68.0
297;Vroonermeer;Alkmaar                                 ;Wijk      ;WK036111  ;1;561.0;1743.0
298;Vroonermeer-Zuid;Alkmaar                                 ;Buurt     ;BU03611100;1;444.0;1373.0
299;Vroonermeer-Noord;Alkmaar                                 ;Buurt     ;BU03611101;1;117.0;370.0
300;Almelo;Almelo                                  ;Gemeente  ;GM0141    ;.;3093.0;11007.0
301;Wijk 10 Binnenstad;Almelo                                  ;Wijk      ;WK014110  ;1;51.0;320.0
302;Binnenstad-Noord;Almelo                                  ;Buurt     ;BU01411000;1;27.0;184.0
303;Binnenstad-Zuid;Almelo                                  ;Buurt     ;BU01411001;1;10.0;70.0
304;Ulk en omgeving;Almelo                                  ;Buurt     ;BU01411002;1;9.0;54.0
305;Java en omgeving;Almelo                                  ;Buurt     ;BU01411003;1;5.0;12.0
306;Wijk 11 De Riet;Almelo                                  ;Wijk      ;WK014111  ;1;271.0;719.0
307;Bornsestraat en omgeving Midden;Almelo                                  ;Buurt     ;BU01411100;1;30.0;92.0
308;Riet Noord;Almelo                                  ;Buurt     ;BU01411101;1;;
309;Arendsboer en omgeving Noord;Almelo                                  ;Buurt     ;BU01411102;1;23.0;72.0
310;Nieuwland;Almelo                                  ;Buurt     ;BU01411103;1;118.0;269.0
311;Arendsboer en omgeving Zuid;Almelo                                  ;Buurt     ;BU01411104;1;15.0;26.0
312;Riet Zuid;Almelo                                  ;Buurt     ;BU01411105;1;;
313;Bornsestraat en omgeving Zuid;Almelo                                  ;Buurt     ;BU01411106;1;54.0;174.0
314;Verspreide huizen wijk 11;Almelo                                  ;Buurt     ;BU01411109;1;25.0;65.0
315;Wijk 12 Noorderkwartier;Almelo                                  ;Wijk      ;WK014112  ;1;355.0;1212.0
316;Vriezenveenseweg e.o. Haghoek Oost;Almelo                                  ;Buurt     ;BU01411200;1;94.0;248.0
317;Parkweg en omgeving;Almelo                                  ;Buurt     ;BU01411201;1;82.0;301.0
318;Vriezenveenseweg e.o. Haghoek West;Almelo                                  ;Buurt     ;BU01411202;1;42.0;159.0
319;Verspreide huizen wijk 12;Almelo                                  ;Buurt     ;BU01411209;1;137.0;505.0
320;Wijk 13 Sluitersveld;Almelo                                  ;Wijk      ;WK014113  ;1;228.0;935.0
321;Ootmarsumsestraat en omgeving;Almelo                                  ;Buurt     ;BU01411300;1;40.0;154.0
322;Markgraven;Almelo                                  ;Buurt     ;BU01411301;1;89.0;367.0
323;Rumerslanden;Almelo                                  ;Buurt     ;BU01411302;1;14.0;49.0
324;Wester-Sluitersveldlanden;Almelo                                  ;Buurt     ;BU01411303;1;16.0;53.0
325;Verspreide huizen wijk 13;Almelo                                  ;Buurt     ;BU01411309;1;69.0;312.0
326;Wijk 14 Wierdense Hoek;Almelo                                  ;Wijk      ;WK014114  ;1;122.0;514.0
327;Dijkstraat en omgeving;Almelo                                  ;Buurt     ;BU01411400;1;16.0;50.0
328;Rohof en omgeving;Almelo                                  ;Buurt     ;BU01411401;1;;
329;Kerkelanden;Almelo                                  ;Buurt     ;BU01411402;1;;
330;Aalderinkshoek Noordoost;Almelo                                  ;Buurt     ;BU01411403;1;16.0;100.0
331;Aalderinkshoek Zuidoost;Almelo                                  ;Buurt     ;BU01411404;1;33.0;118.0
332;Aalderinkshoek Noordwest;Almelo                                  ;Buurt     ;BU01411405;1;17.0;62.0
333;Aalderinkshoek Zuidwest;Almelo                                  ;Buurt     ;BU01411406;1;14.0;62.0
334;Verspreide huizen wijk 14;Almelo                                  ;Buurt     ;BU01411409;1;10.0;74.0
335;Wijk 15 Nieuwstraat-Kwartier;Almelo                                  ;Wijk      ;WK014115  ;1;94.0;278.0
336;Nieuwstraat en omgeving;Almelo                                  ;Buurt     ;BU01411500;1;16.0;96.0
337;Wonde en omgeving;Almelo                                  ;Buurt     ;BU01411501;1;10.0;30.0
338;Witvoet en omgeving;Almelo                                  ;Buurt     ;BU01411502;1;60.0;130.0
339;Achterlanden en omgeving;Almelo                                  ;Buurt     ;BU01411503;1;8.0;22.0
340;Wijk 16 Ossenkoppelerhoek;Almelo                                  ;Wijk      ;WK014116  ;1;103.0;344.0
341;Boomplaats;Almelo                                  ;Buurt     ;BU01411600;1;9.0;29.0
342;Ossenkoppelerhoek-Oost;Almelo                                  ;Buurt     ;BU01411601;1;16.0;56.0
343;Beeklust;Almelo                                  ;Buurt     ;BU01411602;1;5.0;14.0
344;Ossenkoppelerhoek-Midden-Noord;Almelo                                  ;Buurt     ;BU01411603;1;21.0;68.0
345;Ossenkoppelerhoek-West;Almelo                                  ;Buurt     ;BU01411604;1;47.0;157.0
346;Ossenkoppelerhoek-Midden-Zuid;Almelo                                  ;Buurt     ;BU01411605;1;5.0;20.0
347;Wijk 17 Hofkamp;Almelo                                  ;Wijk      ;WK014117  ;1;165.0;628.0
348;Hofkamp-West;Almelo                                  ;Buurt     ;BU01411700;1;;
349;Hofkamp-Oost;Almelo                                  ;Buurt     ;BU01411701;1;40.0;127.0
350;Paradijs;Almelo                                  ;Buurt     ;BU01411702;1;18.0;87.0
351;Kollenveld-Bolkshoek;Almelo                                  ;Buurt     ;BU01411703;1;82.0;334.0
352;Verspreide huizen Hofkamp;Almelo                                  ;Buurt     ;BU01411709;1;;
353;Wijk 18 Schelfhorst;Almelo                                  ;Wijk      ;WK014118  ;1;435.0;1621.0
354;Schelfhorst-Zuidwest;Almelo                                  ;Buurt     ;BU01411800;1;71.0;279.0
355;Drakensteyn en omgeving;Almelo                                  ;Buurt     ;BU01411801;1;8.0;26.0
356;Schelfhorst-Noordwest;Almelo                                  ;Buurt     ;BU01411802;1;63.0;245.0
357;Havezathe;Almelo                                  ;Buurt     ;BU01411803;1;32.0;100.0
358;Schelfhorst-Noordoost;Almelo                                  ;Buurt     ;BU01411804;1;119.0;411.0
359;Schelfhorst-Zuidoost;Almelo                                  ;Buurt     ;BU01411805;1;142.0;559.0
360;Veenelanden;Almelo                                  ;Buurt     ;BU01411806;1;;
361;Wijk 19 Windmolenbroek;Almelo                                  ;Wijk      ;WK014119  ;1;1075.0;3546.0
362;Groeneveld;Almelo                                  ;Buurt     ;BU01411900;1;69.0;336.0
363;Kanaalzijde;Almelo                                  ;Buurt     ;BU01411901;1;54.0;184.0
364;Leemslagen-Noord;Almelo                                  ;Buurt     ;BU01411902;1;45.0;144.0
365;Leemslagen-Zuid;Almelo                                  ;Buurt     ;BU01411903;1;184.0;399.0
366;Zeven Bosjes;Almelo                                  ;Buurt     ;BU01411904;1;135.0;480.0
367;Leemslagen-Oost;Almelo                                  ;Buurt     ;BU01411905;1;46.0;166.0
368;Huttenveld;Almelo                                  ;Buurt     ;BU01411906;1;113.0;419.0
369;Maardijk;Almelo                                  ;Buurt     ;BU01411907;1;80.0;363.0
370;De Grens;Almelo                                  ;Buurt     ;BU01411908;1;27.0;111.0
371;Nijrees;Almelo                                  ;Buurt     ;BU01411909;1;224.0;619.0
372;Verspreide huizen wijk 19;Almelo                                  ;Buurt     ;BU01411910;1;98.0;325.0
373;Wijk 20 Aadorp;Almelo                                  ;Wijk      ;WK014120  ;1;96.0;412.0
374;Aadorp-West;Almelo                                  ;Buurt     ;BU01412000;1;;
375;Aadorp-Oost;Almelo                                  ;Buurt     ;BU01412001;1;67.0;261.0
376;Bedrijvenpark Twente;Almelo                                  ;Buurt     ;BU01412002;1;;
377;Verspreide huizen wijk 20;Almelo                                  ;Buurt     ;BU01412009;1;;
378;Wijk 21 Bornerbroek;Almelo                                  ;Wijk      ;WK014121  ;1;98.0;479.0
379;Bornerbroek;Almelo                                  ;Buurt     ;BU01412100;1;59.0;241.0
380;Verspreide huizen wijk 21;Almelo                                  ;Buurt     ;BU01412109;1;39.0;238.0
381;Almere;Almere                                  ;Gemeente  ;GM0034    ;.;11471.0;36920.0
382;Wijk 01 Almere Haven;Almere                                  ;Wijk      ;WK003401  ;1;1456.0;4542.0
383;Centrum Almere Haven;Almere                                  ;Buurt     ;BU00340101;1;9.0;95.0
384;De Werven;Almere                                  ;Buurt     ;BU00340102;1;290.0;676.0
385;De Hoven;Almere                                  ;Buurt     ;BU00340103;1;49.0;148.0
386;De Meenten;Almere                                  ;Buurt     ;BU00340104;1;88.0;276.0
387;De Grienden;Almere                                  ;Buurt     ;BU00340105;1;114.0;338.0
388;De Marken;Almere                                  ;Buurt     ;BU00340106;1;190.0;567.0
389;De Gouwen;Almere                                  ;Buurt     ;BU00340107;1;182.0;630.0
390;De Wierden;Almere                                  ;Buurt     ;BU00340108;1;369.0;1022.0
391;De Velden;Almere                                  ;Buurt     ;BU00340109;1;135.0;583.0
392;Overgooi;Almere                                  ;Buurt     ;BU00340110;1;30.0;208.0
393;De Steiger;Almere                                  ;Buurt     ;BU00340171;1;;
394;Stichtsekant;Almere                                  ;Buurt     ;BU00340173;1;;
395;Overig Almere Haven;Almere                                  ;Buurt     ;BU00340199;1;;
396;Wijk 02 Almere Stad;Almere                                  ;Wijk      ;WK003402  ;1;4955.0;15694.0
397;Centrum Almere Stad;Almere                                  ;Buurt     ;BU00340201;1;7.0;35.0
398;Filmwijk;Almere                                  ;Buurt     ;BU00340202;1;449.0;1449.0
399;Danswijk;Almere                                  ;Buurt     ;BU00340203;1;163.0;533.0
400;Parkwijk;Almere                                  ;Buurt     ;BU00340204;1;338.0;1102.0
401;Verzetswijk;Almere                                  ;Buurt     ;BU00340205;1;189.0;608.0
402;Waterwijk;Almere                                  ;Buurt     ;BU00340206;1;376.0;1189.0
403;Tussen de Vaarten Noord;Almere                                  ;Buurt     ;BU00340207;1;227.0;789.0
404;Tussen de Vaarten Zuid;Almere                                  ;Buurt     ;BU00340208;1;528.0;1455.0
405;Staatsliedenwijk;Almere                                  ;Buurt     ;BU00340209;1;34.0;99.0
406;Kruidenwijk;Almere                                  ;Buurt     ;BU00340210;1;402.0;1180.0
407;Stedenwijk;Almere                                  ;Buurt     ;BU00340211;1;459.0;1219.0
408;Muziekwijk Noord;Almere                                  ;Buurt     ;BU00340212;1;571.0;1858.0
409;Muziekwijk Zuid;Almere                                  ;Buurt     ;BU00340213;1;281.0;862.0
410;Literatuurwijk;Almere                                  ;Buurt     ;BU00340214;1;392.0;1363.0
411;Noorderplassen;Almere                                  ;Buurt     ;BU00340215;1;530.0;1888.0
412;Randstad;Almere                                  ;Buurt     ;BU00340271;1;9.0;64.0
413;Markerkant;Almere                                  ;Buurt     ;BU00340272;1;;
414;Hollandsekant;Almere                                  ;Buurt     ;BU00340273;1;;
415;Gooisekant;Almere                                  ;Buurt     ;BU00340274;1;;
416;Veluwsekant;Almere                                  ;Buurt     ;BU00340275;1;;
417;Sallandsekant;Almere                                  ;Buurt     ;BU00340276;1;;
418;Overig Almere Stad;Almere                                  ;Buurt     ;BU00340299;1;;
419;Wijk 03 Almere Buiten;Almere                                  ;Wijk      ;WK003403  ;1;2937.0;9923.0
420;Centrum Almere Buiten;Almere                                  ;Buurt     ;BU00340301;1;68.0;303.0
421;Oostvaardersbuurt;Almere                                  ;Buurt     ;BU00340302;1;256.0;850.0
422;Seizoenenbuurt;Almere                                  ;Buurt     ;BU00340303;1;346.0;1241.0
423;Molenbuurt;Almere                                  ;Buurt     ;BU00340304;1;349.0;851.0
424;Bouwmeesterbuurt;Almere                                  ;Buurt     ;BU00340305;1;200.0;614.0
425;Landgoederenbuurt;Almere                                  ;Buurt     ;BU00340306;1;205.0;672.0
426;Faunabuurt;Almere                                  ;Buurt     ;BU00340307;1;195.0;691.0
427;Bloemenbuurt;Almere                                  ;Buurt     ;BU00340308;1;269.0;839.0
428;Regenboogbuurt;Almere                                  ;Buurt     ;BU00340309;1;263.0;882.0
429;Indischebuurt;Almere                                  ;Buurt     ;BU00340310;1;95.0;277.0
430;Eilandenbuurt;Almere                                  ;Buurt     ;BU00340311;1;227.0;949.0
431;Stripheldenbuurt;Almere                                  ;Buurt     ;BU00340312;1;350.0;1223.0
432;Sieradenbuurt;Almere                                  ;Buurt     ;BU00340313;1;101.0;402.0
433;Poldervlak;Almere                                  ;Buurt     ;BU00340371;1;;
434;De Vaart;Almere                                  ;Buurt     ;BU00340372;1;;
435;Buitenvaart;Almere                                  ;Buurt     ;BU00340373;1;6.0;59.0
436;Overig Almere Buiten;Almere                                  ;Buurt     ;BU00340399;1;;
437;Wijk 04 Almere Poort;Almere                                  ;Wijk      ;WK003404  ;1;1237.0;3027.0
438;Europakwartier;Almere                                  ;Buurt     ;BU00340401;1;89.0;389.0
439;Columbuskwartier;Almere                                  ;Buurt     ;BU00340402;1;425.0;686.0
440;Homeruskwartier;Almere                                  ;Buurt     ;BU00340403;1;357.0;1221.0
441;Olympiakwartier;Almere                                  ;Buurt     ;BU00340404;1;108.0;322.0
442;Duin;Almere                                  ;Buurt     ;BU00340405;1;258.0;410.0
443;Hogekant;Almere                                  ;Buurt     ;BU00340471;1;;
444;Middenkant;Almere                                  ;Buurt     ;BU00340472;1;;
445;Lagekant;Almere                                  ;Buurt     ;BU00340473;1;;
446;Overig Almere Poort;Almere                                  ;Buurt     ;BU00340499;1;;
447;Wijk 05 Almere Hout;Almere                                  ;Wijk      ;WK003405  ;1;886.0;3734.0
448;Vogelhorst;Almere                                  ;Buurt     ;BU00340502;1;153.0;616.0
449;Nobelhorst;Almere                                  ;Buurt     ;BU00340503;1;430.0;1172.0
450;Twentsekant;Almere                                  ;Buurt     ;BU00340571;1;;
451;Overig Almere Hout;Almere                                  ;Buurt     ;BU00340599;1;303.0;1946.0
452;Wijk 06 Almere Pampus;Almere                                  ;Wijk      ;WK003406  ;1;;
453;Overig Almere Pampus;Almere                                  ;Buurt     ;BU00340699;1;;
454;Alphen aan den Rijn;Alphen aan den Rijn                     ;Gemeente  ;GM0484    ;.;6495.0;20781.0
455;Oudshoorn;Alphen aan den Rijn                     ;Wijk      ;WK048401  ;1;802.0;2356.0
456;Gnephoek;Alphen aan den Rijn                     ;Buurt     ;BU04840101;1;8.0;41.0
457;Woubrugseweg;Alphen aan den Rijn                     ;Buurt     ;BU04840102;1;4.0;17.0
458;Heuvelweg;Alphen aan den Rijn                     ;Buurt     ;BU04840103;1;120.0;386.0
459;Weteringpark;Alphen aan den Rijn                     ;Buurt     ;BU04840104;1;42.0;174.0
460;Ambachtenbuurt-West;Alphen aan den Rijn                     ;Buurt     ;BU04840105;1;245.0;643.0
461;Ambachtenbuurt-Oost;Alphen aan den Rijn                     ;Buurt     ;BU04840106;1;98.0;291.0
462;Bedrijventerrein Heimanswetering;Alphen aan den Rijn                     ;Buurt     ;BU04840107;1;3.0;17.0
463;Stromenbuurt;Alphen aan den Rijn                     ;Buurt     ;BU04840108;1;122.0;398.0
464;Nuovaweg;Alphen aan den Rijn                     ;Buurt     ;BU04840109;1;28.0;120.0
465;Groenoord;Alphen aan den Rijn                     ;Buurt     ;BU04840110;1;49.0;157.0
466;De Heul;Alphen aan den Rijn                     ;Buurt     ;BU04840111;1;83.0;112.0
467;Ridderveld;Alphen aan den Rijn                     ;Wijk      ;WK048402  ;1;666.0;2026.0
468;Ridderbuurt;Alphen aan den Rijn                     ;Buurt     ;BU04840201;1;7.0;35.0
