ID;DiplomaOpPeilmoment;Geslacht;Herkomstkenmerken;DefinitiefSchooladvies;OnderwijspositieOpPeilmoment;Startjaar;Peilmoment;LeerlingenAantal_1
8712;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2008;4 jaar na startjaar;
8713;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2008;5 jaar na startjaar;
8714;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2008;6 jaar na startjaar;
8715;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2008;7 jaar na startjaar;
8716;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2010;4 jaar na startjaar;
8717;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2010;5 jaar na startjaar;
8718;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2010;6 jaar na startjaar;
8719;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2010;7 jaar na startjaar;
8720;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2012;4 jaar na startjaar;
8721;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2012;5 jaar na startjaar;
8722;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2012;6 jaar na startjaar;
8723;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2012;7 jaar na startjaar;
8724;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2014;4 jaar na startjaar;
8725;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2014;5 jaar na startjaar;
8726;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2014;6 jaar na startjaar;
8727;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2014;7 jaar na startjaar;
8728;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2016;4 jaar na startjaar;177850.0
8729;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2016;5 jaar na startjaar;177850.0
8730;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2016;6 jaar na startjaar;177850.0
8731;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2016;7 jaar na startjaar;
8732;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2018;4 jaar na startjaar;166440.0
8733;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2018;5 jaar na startjaar;
8734;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2018;6 jaar na startjaar;
8735;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Totaal leerlingen startjaar;2018;7 jaar na startjaar;
8736;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2008;4 jaar na startjaar;
8737;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2008;5 jaar na startjaar;
8738;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2008;6 jaar na startjaar;
8739;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2008;7 jaar na startjaar;
8740;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2010;4 jaar na startjaar;
8741;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2010;5 jaar na startjaar;
8742;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2010;6 jaar na startjaar;
8743;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2010;7 jaar na startjaar;
8744;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2012;4 jaar na startjaar;
8745;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2012;5 jaar na startjaar;
8746;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2012;6 jaar na startjaar;
8747;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2012;7 jaar na startjaar;
8748;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2014;4 jaar na startjaar;
8749;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2014;5 jaar na startjaar;
8750;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2014;6 jaar na startjaar;
8751;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2014;7 jaar na startjaar;
8752;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2016;4 jaar na startjaar;98110.0
8753;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2016;5 jaar na startjaar;57920.0
8754;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2016;6 jaar na startjaar;10730.0
8755;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2016;7 jaar na startjaar;
8756;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2018;4 jaar na startjaar;93700.0
8757;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2018;5 jaar na startjaar;
8758;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2018;6 jaar na startjaar;
8759;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen in vo;2018;7 jaar na startjaar;
8760;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2008;4 jaar na startjaar;
8761;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2008;5 jaar na startjaar;
8762;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2008;6 jaar na startjaar;
8763;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2008;7 jaar na startjaar;
8764;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2010;4 jaar na startjaar;
8765;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2010;5 jaar na startjaar;
8766;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2010;6 jaar na startjaar;
8767;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2010;7 jaar na startjaar;
8768;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2012;4 jaar na startjaar;
8769;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2012;5 jaar na startjaar;
8770;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2012;6 jaar na startjaar;
8771;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2012;7 jaar na startjaar;
8772;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2014;4 jaar na startjaar;
8773;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2014;5 jaar na startjaar;
8774;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2014;6 jaar na startjaar;
8775;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2014;7 jaar na startjaar;
8776;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2016;4 jaar na startjaar;79750.0
8777;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2016;5 jaar na startjaar;119930.0
8778;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2016;6 jaar na startjaar;167130.0
8779;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2016;7 jaar na startjaar;
8780;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2018;4 jaar na startjaar;72740.0
8781;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2018;5 jaar na startjaar;
8782;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2018;6 jaar na startjaar;
8783;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Totaal leerlingen met een schooladvies;Leerlingen uit vo;2018;7 jaar na startjaar;
8784;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2008;4 jaar na startjaar;
8785;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2008;5 jaar na startjaar;
8786;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2008;6 jaar na startjaar;
8787;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2008;7 jaar na startjaar;
8788;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2010;4 jaar na startjaar;
8789;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2010;5 jaar na startjaar;
8790;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2010;6 jaar na startjaar;
8791;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2010;7 jaar na startjaar;
8792;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2012;4 jaar na startjaar;
8793;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2012;5 jaar na startjaar;
8794;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2012;6 jaar na startjaar;
8795;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2012;7 jaar na startjaar;
8796;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2014;4 jaar na startjaar;
8797;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2014;5 jaar na startjaar;
8798;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2014;6 jaar na startjaar;
8799;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2014;7 jaar na startjaar;
8800;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2016;4 jaar na startjaar;14650.0
8801;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2016;5 jaar na startjaar;14650.0
8802;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2016;6 jaar na startjaar;14650.0
8803;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2016;7 jaar na startjaar;
8804;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2018;4 jaar na startjaar;11530.0
8805;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2018;5 jaar na startjaar;
8806;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2018;6 jaar na startjaar;
8807;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Totaal leerlingen startjaar;2018;7 jaar na startjaar;
8808;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2008;4 jaar na startjaar;
8809;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2008;5 jaar na startjaar;
8810;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2008;6 jaar na startjaar;
8811;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2008;7 jaar na startjaar;
8812;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2010;4 jaar na startjaar;
8813;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2010;5 jaar na startjaar;
8814;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2010;6 jaar na startjaar;
8815;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2010;7 jaar na startjaar;
8816;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2012;4 jaar na startjaar;
8817;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2012;5 jaar na startjaar;
8818;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2012;6 jaar na startjaar;
8819;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2012;7 jaar na startjaar;
8820;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2014;4 jaar na startjaar;
8821;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2014;5 jaar na startjaar;
8822;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2014;6 jaar na startjaar;
8823;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2014;7 jaar na startjaar;
8824;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2016;4 jaar na startjaar;1670.0
8825;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2016;5 jaar na startjaar;220.0
8826;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2016;6 jaar na startjaar;30.0
8827;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2016;7 jaar na startjaar;
8828;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2018;4 jaar na startjaar;1140.0
8829;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2018;5 jaar na startjaar;
8830;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2018;6 jaar na startjaar;
8831;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen in vo;2018;7 jaar na startjaar;
8832;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2008;4 jaar na startjaar;
8833;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2008;5 jaar na startjaar;
8834;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2008;6 jaar na startjaar;
8835;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2008;7 jaar na startjaar;
8836;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2010;4 jaar na startjaar;
8837;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2010;5 jaar na startjaar;
8838;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2010;6 jaar na startjaar;
8839;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2010;7 jaar na startjaar;
8840;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2012;4 jaar na startjaar;
8841;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2012;5 jaar na startjaar;
8842;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2012;6 jaar na startjaar;
8843;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2012;7 jaar na startjaar;
8844;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2014;4 jaar na startjaar;
8845;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2014;5 jaar na startjaar;
8846;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2014;6 jaar na startjaar;
8847;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2014;7 jaar na startjaar;
8848;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2016;4 jaar na startjaar;12980.0
8849;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2016;5 jaar na startjaar;14430.0
8850;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2016;6 jaar na startjaar;14630.0
8851;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2016;7 jaar na startjaar;
8852;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2018;4 jaar na startjaar;10390.0
8853;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2018;5 jaar na startjaar;
8854;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2018;6 jaar na startjaar;
8855;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vso/pro/vmbo-b;Leerlingen uit vo;2018;7 jaar na startjaar;
8856;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2008;4 jaar na startjaar;
8857;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2008;5 jaar na startjaar;
8858;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2008;6 jaar na startjaar;
8859;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2008;7 jaar na startjaar;
8860;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2010;4 jaar na startjaar;
8861;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2010;5 jaar na startjaar;
8862;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2010;6 jaar na startjaar;
8863;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2010;7 jaar na startjaar;
8864;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2012;4 jaar na startjaar;
8865;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2012;5 jaar na startjaar;
8866;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2012;6 jaar na startjaar;
8867;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2012;7 jaar na startjaar;
8868;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2014;4 jaar na startjaar;
8869;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2014;5 jaar na startjaar;
8870;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2014;6 jaar na startjaar;
8871;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2014;7 jaar na startjaar;
8872;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2016;4 jaar na startjaar;5200.0
8873;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2016;5 jaar na startjaar;5200.0
8874;Totaal leerlingen startjaar;Totaal leerlingen startjaar;Geboren in Nederland;Advies: vmbo-b/k;Totaal leerlingen startjaar;2016;6 jaar na startjaar;5200.0
