ID;RegioS;Geslacht;Leeftijd;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
4969;Ter Aar;Mannen en vrouwen;65 jaar en ouder;0.9;14.7
4970;Ter Aar;Man;Totaal leeftijd;3.3;24.0
4971;Ter Aar;Man;15 tot 25 jaar;0.4;9.7
4972;Ter Aar;Man;25 tot 45 jaar;1.2;25.3
4973;Ter Aar;Man;45 tot 65 jaar;1.3;29.2
4974;Ter Aar;Man;65 jaar en ouder;0.4;18.4
4975;Ter Aar;Vrouw;Totaal leeftijd;2.6;12.9
4976;Ter Aar;Vrouw;15 tot 25 jaar;0.4;9.0
4977;Ter Aar;Vrouw;25 tot 45 jaar;0.9;14.5
4978;Ter Aar;Vrouw;45 tot 65 jaar;0.8;14.1
4979;Ter Aar;Vrouw;65 jaar en ouder;0.5;11.6
4980;Alblasserdam;Mannen en vrouwen;Totaal leeftijd;11.7;18.5
4981;Alblasserdam;Mannen en vrouwen;15 tot 25 jaar;1.2;10.0
4982;Alblasserdam;Mannen en vrouwen;25 tot 45 jaar;4.5;20.4
4983;Alblasserdam;Mannen en vrouwen;45 tot 65 jaar;3.2;22.2
4984;Alblasserdam;Mannen en vrouwen;65 jaar en ouder;2.7;14.8
4985;Alblasserdam;Man;Totaal leeftijd;6.5;23.0
4986;Alblasserdam;Man;15 tot 25 jaar;0.7;10.5
4987;Alblasserdam;Man;25 tot 45 jaar;2.6;25.2
4988;Alblasserdam;Man;45 tot 65 jaar;2.1;26.7
4989;Alblasserdam;Man;65 jaar en ouder;1.1;18.3
4990;Alblasserdam;Vrouw;Totaal leeftijd;5.2;13.0
4991;Alblasserdam;Vrouw;15 tot 25 jaar;0.6;9.4
4992;Alblasserdam;Vrouw;25 tot 45 jaar;1.9;14.0
4993;Alblasserdam;Vrouw;45 tot 65 jaar;1.1;13.8
4994;Alblasserdam;Vrouw;65 jaar en ouder;1.6;12.4
4995;Alkemade;Mannen en vrouwen;Totaal leeftijd;9.6;19.2
4996;Alkemade;Mannen en vrouwen;15 tot 25 jaar;1.2;9.4
4997;Alkemade;Mannen en vrouwen;25 tot 45 jaar;3.6;21.5
4998;Alkemade;Mannen en vrouwen;45 tot 65 jaar;3.0;23.0
4999;Alkemade;Mannen en vrouwen;65 jaar en ouder;1.7;14.5
5000;Alkemade;Man;Totaal leeftijd;5.3;24.2
5001;Alkemade;Man;15 tot 25 jaar;0.6;10.6
5002;Alkemade;Man;25 tot 45 jaar;2.0;26.7
5003;Alkemade;Man;45 tot 65 jaar;1.9;28.4
5004;Alkemade;Man;65 jaar en ouder;0.8;18.1
5005;Alkemade;Vrouw;Totaal leeftijd;4.3;13.0
5006;Alkemade;Vrouw;15 tot 25 jaar;0.6;8.2
5007;Alkemade;Vrouw;25 tot 45 jaar;1.6;14.9
5008;Alkemade;Vrouw;45 tot 65 jaar;1.1;13.9
5009;Alkemade;Vrouw;65 jaar en ouder;1.0;11.6
5010;Alphen aan den Rijn;Mannen en vrouwen;Totaal leeftijd;47.3;19.7
5011;Alphen aan den Rijn;Mannen en vrouwen;15 tot 25 jaar;5.6;10.2
5012;Alphen aan den Rijn;Mannen en vrouwen;25 tot 45 jaar;19.8;20.6
5013;Alphen aan den Rijn;Mannen en vrouwen;45 tot 65 jaar;14.6;23.4
5014;Alphen aan den Rijn;Mannen en vrouwen;65 jaar en ouder;7.3;16.9
5015;Alphen aan den Rijn;Man;Totaal leeftijd;25.3;24.1
5016;Alphen aan den Rijn;Man;15 tot 25 jaar;2.9;10.8
5017;Alphen aan den Rijn;Man;25 tot 45 jaar;10.8;24.5
5018;Alphen aan den Rijn;Man;45 tot 65 jaar;8.5;29.3
5019;Alphen aan den Rijn;Man;65 jaar en ouder;3.1;20.9
5020;Alphen aan den Rijn;Vrouw;Totaal leeftijd;22.1;14.6
5021;Alphen aan den Rijn;Vrouw;15 tot 25 jaar;2.7;9.5
5022;Alphen aan den Rijn;Vrouw;25 tot 45 jaar;9.1;15.9
5023;Alphen aan den Rijn;Vrouw;45 tot 65 jaar;6.1;15.3
5024;Alphen aan den Rijn;Vrouw;65 jaar en ouder;4.2;13.9
5025;Barendrecht;Mannen en vrouwen;Totaal leeftijd;23.2;20.8
5026;Barendrecht;Mannen en vrouwen;15 tot 25 jaar;2.0;9.6
5027;Barendrecht;Mannen en vrouwen;25 tot 45 jaar;10.4;21.8
5028;Barendrecht;Mannen en vrouwen;45 tot 65 jaar;6.9;24.5
5029;Barendrecht;Mannen en vrouwen;65 jaar en ouder;3.9;17.3
5030;Barendrecht;Man;Totaal leeftijd;12.6;26.0
5031;Barendrecht;Man;15 tot 25 jaar;1.0;10.4
5032;Barendrecht;Man;25 tot 45 jaar;5.6;26.8
5033;Barendrecht;Man;45 tot 65 jaar;4.2;30.3
5034;Barendrecht;Man;65 jaar en ouder;1.7;22.7
5035;Barendrecht;Vrouw;Totaal leeftijd;10.6;14.6
5036;Barendrecht;Vrouw;15 tot 25 jaar;1.0;8.7
5037;Barendrecht;Vrouw;25 tot 45 jaar;4.8;16.0
5038;Barendrecht;Vrouw;45 tot 65 jaar;2.7;15.5
5039;Barendrecht;Vrouw;65 jaar en ouder;2.2;13.0
5040;Bergambacht;Mannen en vrouwen;Totaal leeftijd;5.8;19.7
5041;Bergambacht;Mannen en vrouwen;15 tot 25 jaar;0.7;11.7
5042;Bergambacht;Mannen en vrouwen;25 tot 45 jaar;2.1;21.2
5043;Bergambacht;Mannen en vrouwen;45 tot 65 jaar;1.9;23.2
5044;Bergambacht;Mannen en vrouwen;65 jaar en ouder;1.2;16.4
5045;Bergambacht;Man;Totaal leeftijd;3.3;24.8
5046;Bergambacht;Man;15 tot 25 jaar;0.3;12.9
5047;Bergambacht;Man;25 tot 45 jaar;1.2;26.0
5048;Bergambacht;Man;45 tot 65 jaar;1.2;28.4
5049;Bergambacht;Man;65 jaar en ouder;0.6;21.7
5050;Bergambacht;Vrouw;Totaal leeftijd;2.5;13.2
5051;Bergambacht;Vrouw;15 tot 25 jaar;0.3;10.6
5052;Bergambacht;Vrouw;25 tot 45 jaar;0.9;14.8
5053;Bergambacht;Vrouw;45 tot 65 jaar;0.7;13.6
5054;Bergambacht;Vrouw;65 jaar en ouder;0.7;11.8
5055;Bergschenhoek;Mannen en vrouwen;Totaal leeftijd;9.5;22.3
5056;Bergschenhoek;Mannen en vrouwen;15 tot 25 jaar;0.7;10.4
5057;Bergschenhoek;Mannen en vrouwen;25 tot 45 jaar;5.0;23.3
5058;Bergschenhoek;Mannen en vrouwen;45 tot 65 jaar;2.5;26.6
5059;Bergschenhoek;Mannen en vrouwen;65 jaar en ouder;1.3;16.6
5060;Bergschenhoek;Man;Totaal leeftijd;5.2;27.8
5061;Bergschenhoek;Man;15 tot 25 jaar;0.4;11.7
5062;Bergschenhoek;Man;25 tot 45 jaar;2.7;28.7
5063;Bergschenhoek;Man;45 tot 65 jaar;1.5;32.6
5064;Bergschenhoek;Man;65 jaar en ouder;0.5;20.9
5065;Bergschenhoek;Vrouw;Totaal leeftijd;4.3;15.8
5066;Bergschenhoek;Vrouw;15 tot 25 jaar;0.3;9.0
5067;Bergschenhoek;Vrouw;25 tot 45 jaar;2.3;16.9
5068;Bergschenhoek;Vrouw;45 tot 65 jaar;1.0;17.2
5069;Bergschenhoek;Vrouw;65 jaar en ouder;0.7;13.4
5070;Berkel en Rodenrijs;Mannen en vrouwen;Totaal leeftijd;11.2;20.7
5071;Berkel en Rodenrijs;Mannen en vrouwen;15 tot 25 jaar;1.2;9.3
5072;Berkel en Rodenrijs;Mannen en vrouwen;25 tot 45 jaar;4.3;22.2
5073;Berkel en Rodenrijs;Mannen en vrouwen;45 tot 65 jaar;3.7;24.8
5074;Berkel en Rodenrijs;Mannen en vrouwen;65 jaar en ouder;2.0;17.2
5075;Berkel en Rodenrijs;Man;Totaal leeftijd;6.2;25.4
5076;Berkel en Rodenrijs;Man;15 tot 25 jaar;0.7;10.2
5077;Berkel en Rodenrijs;Man;25 tot 45 jaar;2.4;26.6
5078;Berkel en Rodenrijs;Man;45 tot 65 jaar;2.2;30.0
5079;Berkel en Rodenrijs;Man;65 jaar en ouder;0.9;22.5
5080;Berkel en Rodenrijs;Vrouw;Totaal leeftijd;5.0;14.8
5081;Berkel en Rodenrijs;Vrouw;15 tot 25 jaar;0.5;8.2
5082;Berkel en Rodenrijs;Vrouw;25 tot 45 jaar;1.9;16.6
5083;Berkel en Rodenrijs;Vrouw;45 tot 65 jaar;1.4;16.7
5084;Berkel en Rodenrijs;Vrouw;65 jaar en ouder;1.1;12.7
5085;Bleiswijk;Mannen en vrouwen;Totaal leeftijd;6.4;20.8
5086;Bleiswijk;Mannen en vrouwen;15 tot 25 jaar;0.7;8.2
5087;Bleiswijk;Mannen en vrouwen;25 tot 45 jaar;2.6;20.3
5088;Bleiswijk;Mannen en vrouwen;45 tot 65 jaar;2.2;26.7
5089;Bleiswijk;Mannen en vrouwen;65 jaar en ouder;0.9;17.7
5090;Bleiswijk;Man;Totaal leeftijd;3.7;26.0
5091;Bleiswijk;Man;15 tot 25 jaar;0.4;8.4
5092;Bleiswijk;Man;25 tot 45 jaar;1.4;24.9
5093;Bleiswijk;Man;45 tot 65 jaar;1.4;33.3
5094;Bleiswijk;Man;65 jaar en ouder;0.5;23.3
5095;Bleiswijk;Vrouw;Totaal leeftijd;2.7;13.9
5096;Bleiswijk;Vrouw;15 tot 25 jaar;0.3;8.0
5097;Bleiswijk;Vrouw;25 tot 45 jaar;1.1;14.6
5098;Bleiswijk;Vrouw;45 tot 65 jaar;0.8;15.9
5099;Bleiswijk;Vrouw;65 jaar en ouder;0.5;12.5
5100;Bodegraven;Mannen en vrouwen;Totaal leeftijd;12.5;19.8
5101;Bodegraven;Mannen en vrouwen;15 tot 25 jaar;1.6;9.9
5102;Bodegraven;Mannen en vrouwen;25 tot 45 jaar;4.9;21.2
5103;Bodegraven;Mannen en vrouwen;45 tot 65 jaar;3.9;24.3
5104;Bodegraven;Mannen en vrouwen;65 jaar en ouder;2.1;15.8
5105;Bodegraven;Man;Totaal leeftijd;6.9;24.8
5106;Bodegraven;Man;15 tot 25 jaar;0.8;11.1
5107;Bodegraven;Man;25 tot 45 jaar;2.8;25.8
5108;Bodegraven;Man;45 tot 65 jaar;2.4;29.8
5109;Bodegraven;Man;65 jaar en ouder;0.9;20.0
5110;Bodegraven;Vrouw;Totaal leeftijd;5.6;13.7
5111;Bodegraven;Vrouw;15 tot 25 jaar;0.8;8.7
5112;Bodegraven;Vrouw;25 tot 45 jaar;2.1;15.1
5113;Bodegraven;Vrouw;45 tot 65 jaar;1.5;15.2
5114;Bodegraven;Vrouw;65 jaar en ouder;1.2;12.6
5115;Drechterland;Mannen en vrouwen;Totaal leeftijd;6.7;19.2
5116;Drechterland;Mannen en vrouwen;15 tot 25 jaar;0.8;9.6
5117;Drechterland;Mannen en vrouwen;25 tot 45 jaar;2.5;20.2
5118;Drechterland;Mannen en vrouwen;45 tot 65 jaar;2.3;23.6
5119;Drechterland;Mannen en vrouwen;65 jaar en ouder;1.1;14.7
5120;Drechterland;Man;Totaal leeftijd;3.7;23.6
5121;Drechterland;Man;15 tot 25 jaar;0.4;10.9
5122;Drechterland;Man;25 tot 45 jaar;1.4;24.5
5123;Drechterland;Man;45 tot 65 jaar;1.4;29.0
5124;Drechterland;Man;65 jaar en ouder;0.5;17.2
5125;Drechterland;Vrouw;Totaal leeftijd;3.0;13.8
5126;Drechterland;Vrouw;15 tot 25 jaar;0.4;8.1
5127;Drechterland;Vrouw;25 tot 45 jaar;1.1;15.0
5128;Drechterland;Vrouw;45 tot 65 jaar;0.9;15.3
5129;Drechterland;Vrouw;65 jaar en ouder;0.6;12.8
5130;Boskoop;Mannen en vrouwen;Totaal leeftijd;9.8;19.9
5131;Boskoop;Mannen en vrouwen;15 tot 25 jaar;1.1;10.3
5132;Boskoop;Mannen en vrouwen;25 tot 45 jaar;4.0;21.7
5133;Boskoop;Mannen en vrouwen;45 tot 65 jaar;3.0;23.2
5134;Boskoop;Mannen en vrouwen;65 jaar en ouder;1.7;15.9
5135;Boskoop;Man;Totaal leeftijd;5.5;24.4
5136;Boskoop;Man;15 tot 25 jaar;0.6;11.1
5137;Boskoop;Man;25 tot 45 jaar;2.3;26.2
5138;Boskoop;Man;45 tot 65 jaar;1.9;27.9
5139;Boskoop;Man;65 jaar en ouder;0.7;20.0
5140;Boskoop;Vrouw;Totaal leeftijd;4.4;14.3
5141;Boskoop;Vrouw;15 tot 25 jaar;0.5;9.4
5142;Boskoop;Vrouw;25 tot 45 jaar;1.7;15.7
5143;Boskoop;Vrouw;45 tot 65 jaar;1.2;15.6
5144;Boskoop;Vrouw;65 jaar en ouder;1.0;12.8
5145;Brielle;Mannen en vrouwen;Totaal leeftijd;10.6;20.7
5146;Brielle;Mannen en vrouwen;15 tot 25 jaar;0.7;9.7
5147;Brielle;Mannen en vrouwen;25 tot 45 jaar;4.1;21.6
5148;Brielle;Mannen en vrouwen;45 tot 65 jaar;3.7;23.9
5149;Brielle;Mannen en vrouwen;65 jaar en ouder;2.1;17.1
5150;Brielle;Man;Totaal leeftijd;5.8;25.8
5151;Brielle;Man;15 tot 25 jaar;0.4;11.1
5152;Brielle;Man;25 tot 45 jaar;2.3;26.5
5153;Brielle;Man;45 tot 65 jaar;2.3;29.0
5154;Brielle;Man;65 jaar en ouder;0.9;21.7
5155;Brielle;Vrouw;Totaal leeftijd;4.8;14.5
5156;Brielle;Vrouw;15 tot 25 jaar;0.4;8.3
5157;Brielle;Vrouw;25 tot 45 jaar;1.9;15.6
5158;Brielle;Vrouw;45 tot 65 jaar;1.4;15.5
5159;Brielle;Vrouw;65 jaar en ouder;1.2;13.4
5160;Capelle aan den IJssel;Mannen en vrouwen;Totaal leeftijd;44.3;19.8
5161;Capelle aan den IJssel;Mannen en vrouwen;15 tot 25 jaar;4.2;10.1
5162;Capelle aan den IJssel;Mannen en vrouwen;25 tot 45 jaar;17.0;21.1
5163;Capelle aan den IJssel;Mannen en vrouwen;45 tot 65 jaar;14.4;23.2
5164;Capelle aan den IJssel;Mannen en vrouwen;65 jaar en ouder;8.7;16.3
5165;Capelle aan den IJssel;Man;Totaal leeftijd;22.8;23.9
5166;Capelle aan den IJssel;Man;15 tot 25 jaar;2.2;10.5
5167;Capelle aan den IJssel;Man;25 tot 45 jaar;9.0;25.0
5168;Capelle aan den IJssel;Man;45 tot 65 jaar;8.1;28.0
5169;Capelle aan den IJssel;Man;65 jaar en ouder;3.5;19.9
5170;Capelle aan den IJssel;Vrouw;Totaal leeftijd;21.6;15.4
5171;Capelle aan den IJssel;Vrouw;15 tot 25 jaar;2.1;9.7
5172;Capelle aan den IJssel;Vrouw;25 tot 45 jaar;8.0;16.9
5173;Capelle aan den IJssel;Vrouw;45 tot 65 jaar;6.3;16.8
5174;Capelle aan den IJssel;Vrouw;65 jaar en ouder;5.2;13.8
5175;Delft;Mannen en vrouwen;Totaal leeftijd;64.0;18.4
5176;Delft;Mannen en vrouwen;15 tot 25 jaar;7.9;8.7
5177;Delft;Mannen en vrouwen;25 tot 45 jaar;25.3;19.9
5178;Delft;Mannen en vrouwen;45 tot 65 jaar;18.3;21.9
5179;Delft;Mannen en vrouwen;65 jaar en ouder;12.5;16.5
5180;Delft;Man;Totaal leeftijd;34.6;21.3
5181;Delft;Man;15 tot 25 jaar;4.7;8.9
5182;Delft;Man;25 tot 45 jaar;14.2;22.4
5183;Delft;Man;45 tot 65 jaar;10.5;26.0
5184;Delft;Man;65 jaar en ouder;5.2;20.1
5185;Delft;Vrouw;Totaal leeftijd;29.4;15.0
5186;Delft;Vrouw;15 tot 25 jaar;3.3;8.3
5187;Delft;Vrouw;25 tot 45 jaar;11.1;16.7
5188;Delft;Vrouw;45 tot 65 jaar;7.8;16.4
5189;Delft;Vrouw;65 jaar en ouder;7.2;13.9
5190;Dirksland;Mannen en vrouwen;Totaal leeftijd;5.2;19.4
5191;Dirksland;Mannen en vrouwen;15 tot 25 jaar;0.6;11.8
5192;Dirksland;Mannen en vrouwen;25 tot 45 jaar;2.0;21.2
5193;Dirksland;Mannen en vrouwen;45 tot 65 jaar;1.5;23.2
5194;Dirksland;Mannen en vrouwen;65 jaar en ouder;1.1;15.3
5195;Dirksland;Man;Totaal leeftijd;3.0;24.2
5196;Dirksland;Man;15 tot 25 jaar;0.3;12.9
5197;Dirksland;Man;25 tot 45 jaar;1.1;26.8
5198;Dirksland;Man;45 tot 65 jaar;1.0;28.2
5199;Dirksland;Man;65 jaar en ouder;0.5;17.6
5200;Dirksland;Vrouw;Totaal leeftijd;2.2;13.1
5201;Dirksland;Vrouw;15 tot 25 jaar;0.3;10.6
5202;Dirksland;Vrouw;25 tot 45 jaar;0.8;13.5
5203;Dirksland;Vrouw;45 tot 65 jaar;0.5;13.4
5204;Dirksland;Vrouw;65 jaar en ouder;0.6;13.5
5205;Dordrecht;Mannen en vrouwen;Totaal leeftijd;78.8;18.4
5206;Dordrecht;Mannen en vrouwen;15 tot 25 jaar;7.8;10.1
5207;Dordrecht;Mannen en vrouwen;25 tot 45 jaar;31.0;19.4
5208;Dordrecht;Mannen en vrouwen;45 tot 65 jaar;23.8;21.6
5209;Dordrecht;Mannen en vrouwen;65 jaar en ouder;16.1;15.6
5210;Dordrecht;Man;Totaal leeftijd;41.7;22.2
5211;Dordrecht;Man;15 tot 25 jaar;4.1;10.5
5212;Dordrecht;Man;25 tot 45 jaar;17.0;23.1
5213;Dordrecht;Man;45 tot 65 jaar;14.0;26.1
5214;Dordrecht;Man;65 jaar en ouder;6.7;19.0
5215;Dordrecht;Vrouw;Totaal leeftijd;37.1;14.0
5216;Dordrecht;Vrouw;15 tot 25 jaar;3.7;9.6
5217;Dordrecht;Vrouw;25 tot 45 jaar;14.0;15.0
5218;Dordrecht;Vrouw;45 tot 65 jaar;9.9;15.2
5219;Dordrecht;Vrouw;65 jaar en ouder;9.4;13.2
5220;Goedereede;Mannen en vrouwen;Totaal leeftijd;7.3;19.3
5221;Goedereede;Mannen en vrouwen;15 tot 25 jaar;1.0;10.9
5222;Goedereede;Mannen en vrouwen;25 tot 45 jaar;2.5;21.2
5223;Goedereede;Mannen en vrouwen;45 tot 65 jaar;2.1;23.7
5224;Goedereede;Mannen en vrouwen;65 jaar en ouder;1.7;15.4
5225;Goedereede;Man;Totaal leeftijd;4.2;24.3
5226;Goedereede;Man;15 tot 25 jaar;0.5;12.4
5227;Goedereede;Man;25 tot 45 jaar;1.5;26.4
5228;Goedereede;Man;45 tot 65 jaar;1.5;28.6
5229;Goedereede;Man;65 jaar en ouder;0.7;19.4
5230;Goedereede;Vrouw;Totaal leeftijd;3.1;12.4
5231;Goedereede;Vrouw;15 tot 25 jaar;0.5;9.1
5232;Goedereede;Vrouw;25 tot 45 jaar;1.0;13.4
5233;Goedereede;Vrouw;45 tot 65 jaar;0.7;13.4
5234;Goedereede;Vrouw;65 jaar en ouder;0.9;12.3
5235;Gorinchem;Mannen en vrouwen;Totaal leeftijd;23.3;18.5
5236;Gorinchem;Mannen en vrouwen;15 tot 25 jaar;2.4;10.2
5237;Gorinchem;Mannen en vrouwen;25 tot 45 jaar;9.5;20.5
5238;Gorinchem;Mannen en vrouwen;45 tot 65 jaar;6.6;20.9
5239;Gorinchem;Mannen en vrouwen;65 jaar en ouder;4.7;15.3
5240;Gorinchem;Man;Totaal leeftijd;12.2;22.4
5241;Gorinchem;Man;15 tot 25 jaar;1.2;10.5
5242;Gorinchem;Man;25 tot 45 jaar;5.3;24.5
5243;Gorinchem;Man;45 tot 65 jaar;3.8;25.3
5244;Gorinchem;Man;65 jaar en ouder;2.0;18.3
5245;Gorinchem;Vrouw;Totaal leeftijd;11.0;14.1
5246;Gorinchem;Vrouw;15 tot 25 jaar;1.3;9.8
5247;Gorinchem;Vrouw;25 tot 45 jaar;4.3;15.6
5248;Gorinchem;Vrouw;45 tot 65 jaar;2.7;14.8
5249;Gorinchem;Vrouw;65 jaar en ouder;2.8;13.1
5250;Gouda;Mannen en vrouwen;Totaal leeftijd;47.7;19.2
5251;Gouda;Mannen en vrouwen;15 tot 25 jaar;4.9;10.1
5252;Gouda;Mannen en vrouwen;25 tot 45 jaar;19.1;20.8
5253;Gouda;Mannen en vrouwen;45 tot 65 jaar;14.6;22.4
5254;Gouda;Mannen en vrouwen;65 jaar en ouder;9.2;15.6
5255;Gouda;Man;Totaal leeftijd;24.8;23.3
5256;Gouda;Man;15 tot 25 jaar;2.4;10.7
5257;Gouda;Man;25 tot 45 jaar;10.3;24.5
5258;Gouda;Man;45 tot 65 jaar;8.4;27.5
5259;Gouda;Man;65 jaar en ouder;3.7;19.0
5260;Gouda;Vrouw;Totaal leeftijd;22.9;14.6
5261;Gouda;Vrouw;15 tot 25 jaar;2.4;9.6
5262;Gouda;Vrouw;25 tot 45 jaar;8.7;16.3
5263;Gouda;Vrouw;45 tot 65 jaar;6.1;15.4
5264;Gouda;Vrouw;65 jaar en ouder;5.6;13.4
5265;'s-Gravendeel;Mannen en vrouwen;Totaal leeftijd;6.1;18.7
5266;'s-Gravendeel;Mannen en vrouwen;15 tot 25 jaar;0.7;10.8
5267;'s-Gravendeel;Mannen en vrouwen;25 tot 45 jaar;2.3;20.0
5268;'s-Gravendeel;Mannen en vrouwen;45 tot 65 jaar;1.9;22.8
5269;'s-Gravendeel;Mannen en vrouwen;65 jaar en ouder;1.2;14.3
5270;'s-Gravendeel;Man;Totaal leeftijd;3.4;22.7
5271;'s-Gravendeel;Man;15 tot 25 jaar;0.4;11.0
5272;'s-Gravendeel;Man;25 tot 45 jaar;1.3;23.9
5273;'s-Gravendeel;Man;45 tot 65 jaar;1.2;27.6
5274;'s-Gravendeel;Man;65 jaar en ouder;0.5;16.3
5275;'s-Gravendeel;Vrouw;Totaal leeftijd;2.7;13.6
5276;'s-Gravendeel;Vrouw;15 tot 25 jaar;0.3;10.5
5277;'s-Gravendeel;Vrouw;25 tot 45 jaar;1.0;15.0
5278;'s-Gravendeel;Vrouw;45 tot 65 jaar;0.7;13.9
5279;'s-Gravendeel;Vrouw;65 jaar en ouder;0.7;12.7
5280;'s-Gravenhage (gemeente);Mannen en vrouwen;Totaal leeftijd;306.9;19.3
5281;'s-Gravenhage (gemeente);Mannen en vrouwen;15 tot 25 jaar;27.6;10.8
5282;'s-Gravenhage (gemeente);Mannen en vrouwen;25 tot 45 jaar;126.3;20.3
5283;'s-Gravenhage (gemeente);Mannen en vrouwen;45 tot 65 jaar;88.2;21.6
5284;'s-Gravenhage (gemeente);Mannen en vrouwen;65 jaar en ouder;64.8;17.9
5285;'s-Gravenhage (gemeente);Man;Totaal leeftijd;154.6;22.2
5286;'s-Gravenhage (gemeente);Man;15 tot 25 jaar;13.4;11.3
5287;'s-Gravenhage (gemeente);Man;25 tot 45 jaar;68.1;22.6
5288;'s-Gravenhage (gemeente);Man;45 tot 65 jaar;48.7;25.5
5289;'s-Gravenhage (gemeente);Man;65 jaar en ouder;24.4;20.8
5290;'s-Gravenhage (gemeente);Vrouw;Totaal leeftijd;152.3;16.3
5291;'s-Gravenhage (gemeente);Vrouw;15 tot 25 jaar;14.2;10.4
5292;'s-Gravenhage (gemeente);Vrouw;25 tot 45 jaar;58.2;17.6
5293;'s-Gravenhage (gemeente);Vrouw;45 tot 65 jaar;39.5;16.7
5294;'s-Gravenhage (gemeente);Vrouw;65 jaar en ouder;40.4;16.1
5295;'s-Gravenzande;Mannen en vrouwen;Totaal leeftijd;13.0;19.1
5296;'s-Gravenzande;Mannen en vrouwen;15 tot 25 jaar;1.7;10.0
5297;'s-Gravenzande;Mannen en vrouwen;25 tot 45 jaar;4.9;21.0
5298;'s-Gravenzande;Mannen en vrouwen;45 tot 65 jaar;4.1;22.5
5299;'s-Gravenzande;Mannen en vrouwen;65 jaar en ouder;2.4;15.7
5300;'s-Gravenzande;Man;Totaal leeftijd;7.0;23.9
5301;'s-Gravenzande;Man;15 tot 25 jaar;0.8;10.3
5302;'s-Gravenzande;Man;25 tot 45 jaar;2.8;25.9
5303;'s-Gravenzande;Man;45 tot 65 jaar;2.4;27.9
5304;'s-Gravenzande;Man;65 jaar en ouder;1.0;20.0
5305;'s-Gravenzande;Vrouw;Totaal leeftijd;5.9;13.4
5306;'s-Gravenzande;Vrouw;15 tot 25 jaar;0.9;9.8
5307;'s-Gravenzande;Vrouw;25 tot 45 jaar;2.1;14.7
5308;'s-Gravenzande;Vrouw;45 tot 65 jaar;1.6;14.4
5309;'s-Gravenzande;Vrouw;65 jaar en ouder;1.3;12.3
5310;Hardinxveld-Giessendam;Mannen en vrouwen;Totaal leeftijd;11.1;18.9
5311;Hardinxveld-Giessendam;Mannen en vrouwen;15 tot 25 jaar;1.6;11.1
5312;Hardinxveld-Giessendam;Mannen en vrouwen;25 tot 45 jaar;4.3;21.2
5313;Hardinxveld-Giessendam;Mannen en vrouwen;45 tot 65 jaar;2.9;23.1
5314;Hardinxveld-Giessendam;Mannen en vrouwen;65 jaar en ouder;2.3;14.9
5315;Hardinxveld-Giessendam;Man;Totaal leeftijd;6.3;23.9
5316;Hardinxveld-Giessendam;Man;15 tot 25 jaar;0.8;12.6
5317;Hardinxveld-Giessendam;Man;25 tot 45 jaar;2.6;26.3
5318;Hardinxveld-Giessendam;Man;45 tot 65 jaar;1.9;28.3
5319;Hardinxveld-Giessendam;Man;65 jaar en ouder;1.0;18.4
5320;Hardinxveld-Giessendam;Vrouw;Totaal leeftijd;4.7;12.3
5321;Hardinxveld-Giessendam;Vrouw;15 tot 25 jaar;0.7;9.3
5322;Hardinxveld-Giessendam;Vrouw;25 tot 45 jaar;1.7;13.3
5323;Hardinxveld-Giessendam;Vrouw;45 tot 65 jaar;1.0;12.9
5324;Hardinxveld-Giessendam;Vrouw;65 jaar en ouder;1.3;12.2
5325;Noorder-Koggenland;Mannen en vrouwen;Totaal leeftijd;6.9;19.5
5326;Noorder-Koggenland;Mannen en vrouwen;15 tot 25 jaar;0.7;11.1
5327;Noorder-Koggenland;Mannen en vrouwen;25 tot 45 jaar;2.5;20.0
5328;Noorder-Koggenland;Mannen en vrouwen;45 tot 65 jaar;2.6;23.6
5329;Noorder-Koggenland;Mannen en vrouwen;65 jaar en ouder;1.1;14.5
5330;Noorder-Koggenland;Man;Totaal leeftijd;3.9;23.9
5331;Noorder-Koggenland;Man;15 tot 25 jaar;0.4;13.1
5332;Noorder-Koggenland;Man;25 tot 45 jaar;1.4;24.2
5333;Noorder-Koggenland;Man;45 tot 65 jaar;1.6;28.1
5334;Noorder-Koggenland;Man;65 jaar en ouder;0.5;17.9
5335;Noorder-Koggenland;Vrouw;Totaal leeftijd;3.1;14.0
5336;Noorder-Koggenland;Vrouw;15 tot 25 jaar;0.3;8.9
5337;Noorder-Koggenland;Vrouw;25 tot 45 jaar;1.1;14.6
5338;Noorder-Koggenland;Vrouw;45 tot 65 jaar;1.0;16.5
5339;Noorder-Koggenland;Vrouw;65 jaar en ouder;0.6;11.7
5340;Hellevoetsluis;Mannen en vrouwen;Totaal leeftijd;25.8;19.3
5341;Hellevoetsluis;Mannen en vrouwen;15 tot 25 jaar;2.9;10.5
5342;Hellevoetsluis;Mannen en vrouwen;25 tot 45 jaar;9.9;19.8
5343;Hellevoetsluis;Mannen en vrouwen;45 tot 65 jaar;8.9;23.3
5344;Hellevoetsluis;Mannen en vrouwen;65 jaar en ouder;4.1;15.5
5345;Hellevoetsluis;Man;Totaal leeftijd;14.3;23.9
5346;Hellevoetsluis;Man;15 tot 25 jaar;1.5;11.3
5347;Hellevoetsluis;Man;25 tot 45 jaar;5.5;24.1
5348;Hellevoetsluis;Man;45 tot 65 jaar;5.4;28.8
