ID;BronTechniek;Perioden;Elektriciteitsproductie_1;AandeelInTotaalElektriciteitsverbruik_2;Elektriciteitsproductie_3;AandeelInTotaalElektriciteitsverbruik_4;Elektriciteitsproductie_5;AandeelInTotaalElektriciteitsverbruik_6;Elektriciteit_7;AandeelInTotaalElektriciteitsverbruik_8;Elektriciteit_9;AandeelInTotaalElektriciteitsverbruik_10
865;Overige biomassaverbranding;1991;34.0;0.04;34.0;0.04;32.0;0.04;;;;
866;Overige biomassaverbranding;1992;30.0;0.04;30.0;0.04;29.0;0.03;;;;
867;Overige biomassaverbranding;1993;25.0;0.03;25.0;0.03;24.0;0.03;;;;
868;Overige biomassaverbranding;1994;31.0;0.03;31.0;0.03;29.0;0.03;;;;
869;Overige biomassaverbranding;1995;36.0;0.04;36.0;0.04;35.0;0.04;;;;
870;Overige biomassaverbranding;1996;30.0;0.03;30.0;0.03;29.0;0.03;;;;
871;Overige biomassaverbranding;1997;31.0;0.03;31.0;0.03;29.0;0.03;;;;
872;Overige biomassaverbranding;1998;27.0;0.03;27.0;0.03;25.0;0.03;;;;
873;Overige biomassaverbranding;1999;66.0;0.06;66.0;0.06;62.0;0.06;;;;
874;Overige biomassaverbranding;2000;234.0;0.22;234.0;0.22;216.0;0.21;;;;
875;Overige biomassaverbranding;2001;239.0;0.22;239.0;0.22;221.0;0.21;;;;
876;Overige biomassaverbranding;2002 1e kwartaal;;;;;;;;;;
877;Overige biomassaverbranding;2002 2e kwartaal;;;;;;;;;;
878;Overige biomassaverbranding;2002 3e kwartaal;;;;;;;;;;
879;Overige biomassaverbranding;2002 4e kwartaal;;;;;;;;;;
880;Overige biomassaverbranding;2002;233.0;0.21;233.0;0.21;216.0;0.2;;;;
881;Overige biomassaverbranding;2003 1e kwartaal;;;;;;;;;;
882;Overige biomassaverbranding;2003 2e kwartaal;;;;;;;;;;
883;Overige biomassaverbranding;2003 3e kwartaal;;;;;;;;;;
884;Overige biomassaverbranding;2003 4e kwartaal;;;;;;;;;;
885;Overige biomassaverbranding;2003;223.0;0.2;223.0;0.2;205.0;0.19;;;;
886;Overige biomassaverbranding;2004 1e kwartaal;;;;;;;;;;
887;Overige biomassaverbranding;2004 2e kwartaal;;;;;;;;;;
888;Overige biomassaverbranding;2004 3e kwartaal;;;;;;;;;;
889;Overige biomassaverbranding;2004 4e kwartaal;;;;;;;;;;
890;Overige biomassaverbranding;2004;235.0;0.2;235.0;0.2;217.0;0.19;;;;
891;Overige biomassaverbranding;2005 1e kwartaal;;;;;;;;;;
892;Overige biomassaverbranding;2005 2e kwartaal;;;;;;;;;;
893;Overige biomassaverbranding;2005 3e kwartaal;;;;;;;;;;
894;Overige biomassaverbranding;2005 4e kwartaal;;;;;;;;;;
895;Overige biomassaverbranding;2005;253.0;0.21;253.0;0.21;235.0;0.21;;;;
896;Overige biomassaverbranding;2006 1e kwartaal;;;;;;;;;;
897;Overige biomassaverbranding;2006 2e kwartaal;;;;;;;;;;
898;Overige biomassaverbranding;2006 3e kwartaal;;;;;;;;;;
899;Overige biomassaverbranding;2006 4e kwartaal;;;;;;;;;;
900;Overige biomassaverbranding;2006;256.0;0.21;256.0;0.21;236.0;0.2;;;;
901;Overige biomassaverbranding;2007 1e kwartaal;;;;;;;;;;
902;Overige biomassaverbranding;2007 2e kwartaal;;;;;;;;;;
903;Overige biomassaverbranding;2007 3e kwartaal;;;;;;;;;;
904;Overige biomassaverbranding;2007 4e kwartaal;;;;;;;;;;
905;Overige biomassaverbranding;2007;279.0;0.23;279.0;0.23;254.0;0.21;;;;
906;Overige biomassaverbranding;2008 1e kwartaal;;;150.0;0.45;134.0;0.42;;;;
907;Overige biomassaverbranding;2008 2e kwartaal;;;169.0;0.58;152.0;0.54;;;;
908;Overige biomassaverbranding;2008 3e kwartaal;;;198.0;0.68;178.0;0.63;;;;
909;Overige biomassaverbranding;2008 4e kwartaal;;;224.0;0.69;201.0;0.64;;;;
910;Overige biomassaverbranding;2008;741.0;0.6;741.0;0.6;664.0;0.55;;;;
911;Overige biomassaverbranding;2009 1e kwartaal;;;251.0;0.79;222.0;0.73;;;;
912;Overige biomassaverbranding;2009 2e kwartaal;;;268.0;0.97;238.0;0.89;;;;
913;Overige biomassaverbranding;2009 3e kwartaal;;;246.0;0.9;218.0;0.83;;;;
914;Overige biomassaverbranding;2009 4e kwartaal;;;244.0;0.77;217.0;0.71;;;;
915;Overige biomassaverbranding;2009;1009.0;0.85;1009.0;0.85;895.0;0.79;;;;
916;Overige biomassaverbranding;2010 1e kwartaal;;;281.0;0.89;248.0;0.81;;;;
917;Overige biomassaverbranding;2010 2e kwartaal;;;253.0;0.9;223.0;0.82;;;;
918;Overige biomassaverbranding;2010 3e kwartaal;;;232.0;0.82;204.0;0.74;;;;
919;Overige biomassaverbranding;2010 4e kwartaal;;;249.0;0.76;220.0;0.69;;;;
920;Overige biomassaverbranding;2010;1015.0;0.84;1015.0;0.84;894.0;0.76;;;;
921;Overige biomassaverbranding;2011 1e kwartaal;;;186.0;0.58;162.0;0.52;;;;
922;Overige biomassaverbranding;2011 2e kwartaal;;;178.0;0.63;156.0;0.57;;;;
923;Overige biomassaverbranding;2011 3e kwartaal;;;211.0;0.74;185.0;0.67;;;;
924;Overige biomassaverbranding;2011 4e kwartaal;;;231.0;0.7;202.0;0.64;;;;
925;Overige biomassaverbranding;2011;806.0;0.66;806.0;0.66;705.0;0.6;;;;
926;Overige biomassaverbranding;2012 1e kwartaal;;;284.0;0.9;249.0;0.82;;;;
927;Overige biomassaverbranding;2012 2e kwartaal;;;225.0;0.81;198.0;0.73;;;;
928;Overige biomassaverbranding;2012 3e kwartaal;;;236.0;0.84;207.0;0.76;;;;
929;Overige biomassaverbranding;2012 4e kwartaal;;;263.0;0.82;231.0;0.75;;;;
930;Overige biomassaverbranding;2012;1007.0;0.84;1007.0;0.84;885.0;0.76;;;;
931;Overige biomassaverbranding;2013 1e kwartaal;;;229.0;0.74;201.0;0.67;;;;
932;Overige biomassaverbranding;2013 2e kwartaal;;;238.0;0.87;210.0;0.79;;;;
933;Overige biomassaverbranding;2013 3e kwartaal;;;259.0;0.93;229.0;0.85;;;;
934;Overige biomassaverbranding;2013 4e kwartaal;;;267.0;0.84;235.0;0.76;;;;
935;Overige biomassaverbranding;2013;993.0;0.84;993.0;0.84;875.0;0.77;;;;
936;Totaal biogas;1990;96.0;0.12;96.0;0.12;84.0;0.11;;;;
937;Totaal biogas;1991;128.0;0.15;128.0;0.15;112.0;0.14;;;;
938;Totaal biogas;1992;155.0;0.18;155.0;0.18;120.0;0.14;;;;
939;Totaal biogas;1993;204.0;0.23;204.0;0.23;170.0;0.2;;;;
940;Totaal biogas;1994;246.0;0.27;246.0;0.27;213.0;0.24;;;;
941;Totaal biogas;1995;274.0;0.3;274.0;0.3;241.0;0.27;;;;
942;Totaal biogas;1996;291.0;0.3;291.0;0.3;257.0;0.28;;;;
943;Totaal biogas;1997;284.0;0.29;284.0;0.29;252.0;0.26;;;;
944;Totaal biogas;1998;276.0;0.27;276.0;0.27;243.0;0.24;;;;
945;Totaal biogas;1999;299.0;0.28;299.0;0.28;262.0;0.26;;;;
946;Totaal biogas;2000;307.0;0.28;307.0;0.28;270.0;0.26;;;;
947;Totaal biogas;2001;329.0;0.3;329.0;0.3;294.0;0.27;;;;
948;Totaal biogas;2002 1e kwartaal;;;;;;;;;;
949;Totaal biogas;2002 2e kwartaal;;;;;;;;;;
950;Totaal biogas;2002 3e kwartaal;;;;;;;;;;
951;Totaal biogas;2002 4e kwartaal;;;;;;;;;;
952;Totaal biogas;2002;350.0;0.31;350.0;0.31;316.0;0.29;;;;
953;Totaal biogas;2003 1e kwartaal;;;;;;;;;;
954;Totaal biogas;2003 2e kwartaal;;;;;;;;;;
955;Totaal biogas;2003 3e kwartaal;;;;;;;;;;
956;Totaal biogas;2003 4e kwartaal;;;;;;;;;;
957;Totaal biogas;2003;339.0;0.3;339.0;0.3;310.0;0.28;;;;
958;Totaal biogas;2004 1e kwartaal;;;;;;;;;;
959;Totaal biogas;2004 2e kwartaal;;;;;;;;;;
960;Totaal biogas;2004 3e kwartaal;;;;;;;;;;
961;Totaal biogas;2004 4e kwartaal;;;;;;;;;;
962;Totaal biogas;2004;310.0;0.26;310.0;0.26;276.0;0.24;;;;
963;Totaal biogas;2005 1e kwartaal;;;;;;;;;;
964;Totaal biogas;2005 2e kwartaal;;;;;;;;;;
965;Totaal biogas;2005 3e kwartaal;;;;;;;;;;
966;Totaal biogas;2005 4e kwartaal;;;;;;;;;;
967;Totaal biogas;2005;312.0;0.26;312.0;0.26;278.0;0.24;;;;
968;Totaal biogas;2006 1e kwartaal;;;;;;;;;;
969;Totaal biogas;2006 2e kwartaal;;;;;;;;;;
970;Totaal biogas;2006 3e kwartaal;;;;;;;;;;
971;Totaal biogas;2006 4e kwartaal;;;;;;;;;;
972;Totaal biogas;2006;379.0;0.31;379.0;0.31;339.0;0.29;;;;
973;Totaal biogas;2007 1e kwartaal;;;;;;;;;;
974;Totaal biogas;2007 2e kwartaal;;;;;;;;;;
975;Totaal biogas;2007 3e kwartaal;;;;;;;;;;
976;Totaal biogas;2007 4e kwartaal;;;;;;;;;;
977;Totaal biogas;2007;529.0;0.43;529.0;0.43;477.0;0.4;;;;
978;Totaal biogas;2008 1e kwartaal;;;;;;;;;;
979;Totaal biogas;2008 2e kwartaal;;;;;;;;;;
980;Totaal biogas;2008 3e kwartaal;;;;;;;;;;
981;Totaal biogas;2008 4e kwartaal;;;;;;;;;;
982;Totaal biogas;2008;750.0;0.6;750.0;0.6;681.0;0.57;;;;
983;Totaal biogas;2009 1e kwartaal;;;;;;;;;;
984;Totaal biogas;2009 2e kwartaal;;;;;;;;;;
985;Totaal biogas;2009 3e kwartaal;;;;;;;;;;
986;Totaal biogas;2009 4e kwartaal;;;;;;;;;;
987;Totaal biogas;2009;934.0;0.79;934.0;0.79;848.0;0.74;;;;
988;Totaal biogas;2010 1e kwartaal;;;;;;;;;;
989;Totaal biogas;2010 2e kwartaal;;;;;;;;;;
990;Totaal biogas;2010 3e kwartaal;;;;;;;;;;
991;Totaal biogas;2010 4e kwartaal;;;;;;;;;;
992;Totaal biogas;2010;1043.0;0.86;1043.0;0.86;950.0;0.81;;;;
993;Totaal biogas;2011 1e kwartaal;;;;;;;;;;
994;Totaal biogas;2011 2e kwartaal;;;;;;;;;;
995;Totaal biogas;2011 3e kwartaal;;;;;;;;;;
996;Totaal biogas;2011 4e kwartaal;;;;;;;;;;
997;Totaal biogas;2011;1060.0;0.87;1060.0;0.87;958.0;0.81;;;;
998;Totaal biogas;2012 1e kwartaal;;;;;;;;;;
999;Totaal biogas;2012 2e kwartaal;;;;;;;;;;
1000;Totaal biogas;2012 3e kwartaal;;;;;;;;;;
1001;Totaal biogas;2012 4e kwartaal;;;;;;;;;;
1002;Totaal biogas;2012;1043.0;0.87;1043.0;0.87;931.0;0.8;;;;
1003;Totaal biogas;2013 1e kwartaal;;;;;;;;;;
1004;Totaal biogas;2013 2e kwartaal;;;;;;;;;;
1005;Totaal biogas;2013 3e kwartaal;;;;;;;;;;
1006;Totaal biogas;2013 4e kwartaal;;;;;;;;;;
1007;Totaal biogas;2013;;;;;;;;;;
1008;Biogas uit stortplaatsen;1990;21.0;0.03;21.0;0.03;16.0;0.02;;;;
1009;Biogas uit stortplaatsen;1991;37.0;0.04;37.0;0.04;28.0;0.03;;;;
1010;Biogas uit stortplaatsen;1992;58.0;0.07;58.0;0.07;31.0;0.04;;;;
1011;Biogas uit stortplaatsen;1993;102.0;0.12;102.0;0.12;76.0;0.09;;;;
1012;Biogas uit stortplaatsen;1994;145.0;0.16;145.0;0.16;120.0;0.14;;;;
1013;Biogas uit stortplaatsen;1995;161.0;0.17;161.0;0.17;138.0;0.15;;;;
1014;Biogas uit stortplaatsen;1996;179.0;0.19;179.0;0.19;155.0;0.17;;;;
1015;Biogas uit stortplaatsen;1997;162.0;0.16;162.0;0.16;141.0;0.15;;;;
1016;Biogas uit stortplaatsen;1998;169.0;0.16;169.0;0.16;145.0;0.15;;;;
1017;Biogas uit stortplaatsen;1999;176.0;0.17;176.0;0.17;149.0;0.15;;;;
1018;Biogas uit stortplaatsen;2000;180.0;0.17;180.0;0.17;153.0;0.15;;;;
1019;Biogas uit stortplaatsen;2001;184.0;0.17;184.0;0.17;160.0;0.15;;;;
1020;Biogas uit stortplaatsen;2002 1e kwartaal;;;;;;;;;;
1021;Biogas uit stortplaatsen;2002 2e kwartaal;;;;;;;;;;
1022;Biogas uit stortplaatsen;2002 3e kwartaal;;;;;;;;;;
1023;Biogas uit stortplaatsen;2002 4e kwartaal;;;;;;;;;;
1024;Biogas uit stortplaatsen;2002;198.0;0.18;198.0;0.18;176.0;0.16;;;;
1025;Biogas uit stortplaatsen;2003 1e kwartaal;;;;;;;;;;
1026;Biogas uit stortplaatsen;2003 2e kwartaal;;;;;;;;;;
1027;Biogas uit stortplaatsen;2003 3e kwartaal;;;;;;;;;;
1028;Biogas uit stortplaatsen;2003 4e kwartaal;;;;;;;;;;
1029;Biogas uit stortplaatsen;2003;183.0;0.16;183.0;0.16;166.0;0.15;;;;
1030;Biogas uit stortplaatsen;2004 1e kwartaal;;;;;;;;;;
1031;Biogas uit stortplaatsen;2004 2e kwartaal;;;;;;;;;;
1032;Biogas uit stortplaatsen;2004 3e kwartaal;;;;;;;;;;
1033;Biogas uit stortplaatsen;2004 4e kwartaal;;;;;;;;;;
1034;Biogas uit stortplaatsen;2004;155.0;0.13;155.0;0.13;134.0;0.12;;;;
1035;Biogas uit stortplaatsen;2005 1e kwartaal;;;;;;;;;;
1036;Biogas uit stortplaatsen;2005 2e kwartaal;;;;;;;;;;
1037;Biogas uit stortplaatsen;2005 3e kwartaal;;;;;;;;;;
1038;Biogas uit stortplaatsen;2005 4e kwartaal;;;;;;;;;;
1039;Biogas uit stortplaatsen;2005;148.0;0.12;148.0;0.12;127.0;0.11;;;;
1040;Biogas uit stortplaatsen;2006 1e kwartaal;;;;;;;;;;
1041;Biogas uit stortplaatsen;2006 2e kwartaal;;;;;;;;;;
1042;Biogas uit stortplaatsen;2006 3e kwartaal;;;;;;;;;;
1043;Biogas uit stortplaatsen;2006 4e kwartaal;;;;;;;;;;
1044;Biogas uit stortplaatsen;2006;144.0;0.12;144.0;0.12;123.0;0.11;;;;
1045;Biogas uit stortplaatsen;2007 1e kwartaal;;;;;;;;;;
1046;Biogas uit stortplaatsen;2007 2e kwartaal;;;;;;;;;;
1047;Biogas uit stortplaatsen;2007 3e kwartaal;;;;;;;;;;
1048;Biogas uit stortplaatsen;2007 4e kwartaal;;;;;;;;;;
1049;Biogas uit stortplaatsen;2007;132.0;0.11;132.0;0.11;111.0;0.09;;;;
1050;Biogas uit stortplaatsen;2008 1e kwartaal;;;;;;;;;;
1051;Biogas uit stortplaatsen;2008 2e kwartaal;;;;;;;;;;
1052;Biogas uit stortplaatsen;2008 3e kwartaal;;;;;;;;;;
1053;Biogas uit stortplaatsen;2008 4e kwartaal;;;;;;;;;;
1054;Biogas uit stortplaatsen;2008;126.0;0.1;126.0;0.1;106.0;0.09;;;;
1055;Biogas uit stortplaatsen;2009 1e kwartaal;;;;;;;;;;
1056;Biogas uit stortplaatsen;2009 2e kwartaal;;;;;;;;;;
1057;Biogas uit stortplaatsen;2009 3e kwartaal;;;;;;;;;;
1058;Biogas uit stortplaatsen;2009 4e kwartaal;;;;;;;;;;
1059;Biogas uit stortplaatsen;2009;118.0;0.1;118.0;0.1;97.0;0.09;;;;
1060;Biogas uit stortplaatsen;2010 1e kwartaal;;;;;;;;;;
1061;Biogas uit stortplaatsen;2010 2e kwartaal;;;;;;;;;;
1062;Biogas uit stortplaatsen;2010 3e kwartaal;;;;;;;;;;
1063;Biogas uit stortplaatsen;2010 4e kwartaal;;;;;;;;;;
1064;Biogas uit stortplaatsen;2010;109.0;0.09;109.0;0.09;90.0;0.08;;;;
1065;Biogas uit stortplaatsen;2011 1e kwartaal;;;;;;;;;;
1066;Biogas uit stortplaatsen;2011 2e kwartaal;;;;;;;;;;
1067;Biogas uit stortplaatsen;2011 3e kwartaal;;;;;;;;;;
1068;Biogas uit stortplaatsen;2011 4e kwartaal;;;;;;;;;;
1069;Biogas uit stortplaatsen;2011;96.0;0.08;96.0;0.08;79.0;0.07;;;;
1070;Biogas uit stortplaatsen;2012 1e kwartaal;;;;;;;;;;
1071;Biogas uit stortplaatsen;2012 2e kwartaal;;;;;;;;;;
1072;Biogas uit stortplaatsen;2012 3e kwartaal;;;;;;;;;;
1073;Biogas uit stortplaatsen;2012 4e kwartaal;;;;;;;;;;
1074;Biogas uit stortplaatsen;2012;78.0;0.07;78.0;0.07;66.0;0.06;;;;
1075;Biogas uit stortplaatsen;2013 1e kwartaal;;;;;;;;;;
1076;Biogas uit stortplaatsen;2013 2e kwartaal;;;;;;;;;;
1077;Biogas uit stortplaatsen;2013 3e kwartaal;;;;;;;;;;
1078;Biogas uit stortplaatsen;2013 4e kwartaal;;;;;;;;;;
1079;Biogas uit stortplaatsen;2013;;;;;;;;;;
1080;Biogas, rioolwaterzuiveringsinstallaties;1990;70.0;0.09;70.0;0.09;66.0;0.08;;;;
1081;Biogas, rioolwaterzuiveringsinstallaties;1991;87.0;0.1;87.0;0.1;82.0;0.1;;;;
1082;Biogas, rioolwaterzuiveringsinstallaties;1992;92.0;0.11;92.0;0.11;87.0;0.1;;;;
1083;Biogas, rioolwaterzuiveringsinstallaties;1993;95.0;0.11;95.0;0.11;89.0;0.11;;;;
1084;Biogas, rioolwaterzuiveringsinstallaties;1994;98.0;0.11;98.0;0.11;93.0;0.11;;;;
1085;Biogas, rioolwaterzuiveringsinstallaties;1995;106.0;0.11;106.0;0.11;100.0;0.11;;;;
1086;Biogas, rioolwaterzuiveringsinstallaties;1996;102.0;0.11;102.0;0.11;97.0;0.1;;;;
1087;Biogas, rioolwaterzuiveringsinstallaties;1997;113.0;0.11;113.0;0.11;107.0;0.11;;;;
1088;Biogas, rioolwaterzuiveringsinstallaties;1998;98.0;0.09;98.0;0.09;92.0;0.09;;;;
1089;Biogas, rioolwaterzuiveringsinstallaties;1999;109.0;0.1;109.0;0.1;103.0;0.1;;;;
1090;Biogas, rioolwaterzuiveringsinstallaties;2000;111.0;0.1;111.0;0.1;105.0;0.1;;;;
1091;Biogas, rioolwaterzuiveringsinstallaties;2001;129.0;0.12;129.0;0.12;122.0;0.11;;;;
1092;Biogas, rioolwaterzuiveringsinstallaties;2002 1e kwartaal;;;;;;;;;;
1093;Biogas, rioolwaterzuiveringsinstallaties;2002 2e kwartaal;;;;;;;;;;
1094;Biogas, rioolwaterzuiveringsinstallaties;2002 3e kwartaal;;;;;;;;;;
1095;Biogas, rioolwaterzuiveringsinstallaties;2002 4e kwartaal;;;;;;;;;;
1096;Biogas, rioolwaterzuiveringsinstallaties;2002;130.0;0.12;130.0;0.12;123.0;0.11;;;;
1097;Biogas, rioolwaterzuiveringsinstallaties;2003 1e kwartaal;;;;;;;;;;
1098;Biogas, rioolwaterzuiveringsinstallaties;2003 2e kwartaal;;;;;;;;;;
1099;Biogas, rioolwaterzuiveringsinstallaties;2003 3e kwartaal;;;;;;;;;;
1100;Biogas, rioolwaterzuiveringsinstallaties;2003 4e kwartaal;;;;;;;;;;
1101;Biogas, rioolwaterzuiveringsinstallaties;2003;128.0;0.11;128.0;0.11;122.0;0.11;;;;
1102;Biogas, rioolwaterzuiveringsinstallaties;2004 1e kwartaal;;;;;;;;;;
1103;Biogas, rioolwaterzuiveringsinstallaties;2004 2e kwartaal;;;;;;;;;;
1104;Biogas, rioolwaterzuiveringsinstallaties;2004 3e kwartaal;;;;;;;;;;
1105;Biogas, rioolwaterzuiveringsinstallaties;2004 4e kwartaal;;;;;;;;;;
1106;Biogas, rioolwaterzuiveringsinstallaties;2004;132.0;0.11;132.0;0.11;126.0;0.11;;;;
1107;Biogas, rioolwaterzuiveringsinstallaties;2005 1e kwartaal;;;;;;;;;;
1108;Biogas, rioolwaterzuiveringsinstallaties;2005 2e kwartaal;;;;;;;;;;
1109;Biogas, rioolwaterzuiveringsinstallaties;2005 3e kwartaal;;;;;;;;;;
1110;Biogas, rioolwaterzuiveringsinstallaties;2005 4e kwartaal;;;;;;;;;;
1111;Biogas, rioolwaterzuiveringsinstallaties;2005;123.0;0.1;123.0;0.1;117.0;0.1;;;;
1112;Biogas, rioolwaterzuiveringsinstallaties;2006 1e kwartaal;;;;;;;;;;
1113;Biogas, rioolwaterzuiveringsinstallaties;2006 2e kwartaal;;;;;;;;;;
1114;Biogas, rioolwaterzuiveringsinstallaties;2006 3e kwartaal;;;;;;;;;;
1115;Biogas, rioolwaterzuiveringsinstallaties;2006 4e kwartaal;;;;;;;;;;
1116;Biogas, rioolwaterzuiveringsinstallaties;2006;132.0;0.11;132.0;0.11;125.0;0.11;;;;
1117;Biogas, rioolwaterzuiveringsinstallaties;2007 1e kwartaal;;;;;;;;;;
1118;Biogas, rioolwaterzuiveringsinstallaties;2007 2e kwartaal;;;;;;;;;;
1119;Biogas, rioolwaterzuiveringsinstallaties;2007 3e kwartaal;;;;;;;;;;
1120;Biogas, rioolwaterzuiveringsinstallaties;2007 4e kwartaal;;;;;;;;;;
1121;Biogas, rioolwaterzuiveringsinstallaties;2007;143.0;0.12;143.0;0.12;136.0;0.12;;;;
1122;Biogas, rioolwaterzuiveringsinstallaties;2008 1e kwartaal;;;;;;;;;;
1123;Biogas, rioolwaterzuiveringsinstallaties;2008 2e kwartaal;;;;;;;;;;
1124;Biogas, rioolwaterzuiveringsinstallaties;2008 3e kwartaal;;;;;;;;;;
1125;Biogas, rioolwaterzuiveringsinstallaties;2008 4e kwartaal;;;;;;;;;;
1126;Biogas, rioolwaterzuiveringsinstallaties;2008;150.0;0.12;150.0;0.12;142.0;0.12;;;;
1127;Biogas, rioolwaterzuiveringsinstallaties;2009 1e kwartaal;;;;;;;;;;
1128;Biogas, rioolwaterzuiveringsinstallaties;2009 2e kwartaal;;;;;;;;;;
1129;Biogas, rioolwaterzuiveringsinstallaties;2009 3e kwartaal;;;;;;;;;;
1130;Biogas, rioolwaterzuiveringsinstallaties;2009 4e kwartaal;;;;;;;;;;
1131;Biogas, rioolwaterzuiveringsinstallaties;2009;150.0;0.13;150.0;0.13;143.0;0.13;;;;
1132;Biogas, rioolwaterzuiveringsinstallaties;2010 1e kwartaal;;;;;;;;;;
1133;Biogas, rioolwaterzuiveringsinstallaties;2010 2e kwartaal;;;;;;;;;;
1134;Biogas, rioolwaterzuiveringsinstallaties;2010 3e kwartaal;;;;;;;;;;
1135;Biogas, rioolwaterzuiveringsinstallaties;2010 4e kwartaal;;;;;;;;;;
1136;Biogas, rioolwaterzuiveringsinstallaties;2010;164.0;0.14;164.0;0.14;154.0;0.13;;;;
1137;Biogas, rioolwaterzuiveringsinstallaties;2011 1e kwartaal;;;;;;;;;;
1138;Biogas, rioolwaterzuiveringsinstallaties;2011 2e kwartaal;;;;;;;;;;
1139;Biogas, rioolwaterzuiveringsinstallaties;2011 3e kwartaal;;;;;;;;;;
1140;Biogas, rioolwaterzuiveringsinstallaties;2011 4e kwartaal;;;;;;;;;;
1141;Biogas, rioolwaterzuiveringsinstallaties;2011;173.0;0.14;173.0;0.14;164.0;0.14;;;;
1142;Biogas, rioolwaterzuiveringsinstallaties;2012 1e kwartaal;;;;;;;;;;
1143;Biogas, rioolwaterzuiveringsinstallaties;2012 2e kwartaal;;;;;;;;;;
1144;Biogas, rioolwaterzuiveringsinstallaties;2012 3e kwartaal;;;;;;;;;;
1145;Biogas, rioolwaterzuiveringsinstallaties;2012 4e kwartaal;;;;;;;;;;
1146;Biogas, rioolwaterzuiveringsinstallaties;2012;184.0;0.15;184.0;0.15;176.0;0.15;;;;
1147;Biogas, rioolwaterzuiveringsinstallaties;2013 1e kwartaal;;;;;;;;;;
1148;Biogas, rioolwaterzuiveringsinstallaties;2013 2e kwartaal;;;;;;;;;;
1149;Biogas, rioolwaterzuiveringsinstallaties;2013 3e kwartaal;;;;;;;;;;
1150;Biogas, rioolwaterzuiveringsinstallaties;2013 4e kwartaal;;;;;;;;;;
1151;Biogas, rioolwaterzuiveringsinstallaties;2013;;;;;;;;;;
1152;Biogas, co-vergisting van mest;1990;;;;;;;;;;
1153;Biogas, co-vergisting van mest;1991;;;;;;;;;;
1154;Biogas, co-vergisting van mest;1992;;;;;;;;;;
1155;Biogas, co-vergisting van mest;1993;;;;;;;;;;
1156;Biogas, co-vergisting van mest;1994;;;;;;;;;;
1157;Biogas, co-vergisting van mest;1995;;;;;;;;;;
1158;Biogas, co-vergisting van mest;1996;;;;;;;;;;
1159;Biogas, co-vergisting van mest;1997;;;;;;;;;;
1160;Biogas, co-vergisting van mest;1998;;;;;;;;;;
1161;Biogas, co-vergisting van mest;1999;;;;;;;;;;
1162;Biogas, co-vergisting van mest;2000;;;;;;;;;;
1163;Biogas, co-vergisting van mest;2001;;;;;;;;;;
1164;Biogas, co-vergisting van mest;2002 1e kwartaal;;;;;;;;;;
1165;Biogas, co-vergisting van mest;2002 2e kwartaal;;;;;;;;;;
1166;Biogas, co-vergisting van mest;2002 3e kwartaal;;;;;;;;;;
1167;Biogas, co-vergisting van mest;2002 4e kwartaal;;;;;;;;;;
1168;Biogas, co-vergisting van mest;2002;;;;;;;;;;
1169;Biogas, co-vergisting van mest;2003 1e kwartaal;;;;;;;;;;
1170;Biogas, co-vergisting van mest;2003 2e kwartaal;;;;;;;;;;
1171;Biogas, co-vergisting van mest;2003 3e kwartaal;;;;;;;;;;
1172;Biogas, co-vergisting van mest;2003 4e kwartaal;;;;;;;;;;
1173;Biogas, co-vergisting van mest;2003;;;;;;;;;;
1174;Biogas, co-vergisting van mest;2004 1e kwartaal;;;;;;;;;;
1175;Biogas, co-vergisting van mest;2004 2e kwartaal;;;;;;;;;;
1176;Biogas, co-vergisting van mest;2004 3e kwartaal;;;;;;;;;;
1177;Biogas, co-vergisting van mest;2004 4e kwartaal;;;;;;;;;;
1178;Biogas, co-vergisting van mest;2004;;;;;;;;;;
1179;Biogas, co-vergisting van mest;2005 1e kwartaal;;;;;;;;;;
1180;Biogas, co-vergisting van mest;2005 2e kwartaal;;;;;;;;;;
1181;Biogas, co-vergisting van mest;2005 3e kwartaal;;;;;;;;;;
1182;Biogas, co-vergisting van mest;2005 4e kwartaal;;;;;;;;;;
1183;Biogas, co-vergisting van mest;2005;9.0;0.01;9.0;0.01;8.0;0.01;;;;
1184;Biogas, co-vergisting van mest;2006 1e kwartaal;;;;;;;;;;
1185;Biogas, co-vergisting van mest;2006 2e kwartaal;;;;;;;;;;
1186;Biogas, co-vergisting van mest;2006 3e kwartaal;;;;;;;;;;
1187;Biogas, co-vergisting van mest;2006 4e kwartaal;;;;;;;;;;
1188;Biogas, co-vergisting van mest;2006;59.0;0.05;59.0;0.05;54.0;0.05;;;;
1189;Biogas, co-vergisting van mest;2007 1e kwartaal;;;;;;;;;;
1190;Biogas, co-vergisting van mest;2007 2e kwartaal;;;;;;;;;;
1191;Biogas, co-vergisting van mest;2007 3e kwartaal;;;;;;;;;;
1192;Biogas, co-vergisting van mest;2007 4e kwartaal;;;;;;;;;;
1193;Biogas, co-vergisting van mest;2007;187.0;0.15;187.0;0.15;171.0;0.14;;;;
1194;Biogas, co-vergisting van mest;2008 1e kwartaal;;;73.0;0.22;66.0;0.21;;;;
1195;Biogas, co-vergisting van mest;2008 2e kwartaal;;;85.0;0.29;78.0;0.28;;;;
1196;Biogas, co-vergisting van mest;2008 3e kwartaal;;;101.0;0.35;92.0;0.33;;;;
1197;Biogas, co-vergisting van mest;2008 4e kwartaal;;;111.0;0.34;102.0;0.33;;;;
