ID;Populatie;Vervoerwijzen;Motieven;RegioS;Perioden;VerplaatsingenPerPersoonPerDag_1;AfgelegdeAfstandPerVerplaatsing_2;AfgelegdeAfstandPerPersoonPerDag_3;ReisduurPerVerplaatsing_4;ReisduurPerPersoonPerDag_5
8773;Hele bevolking;Auto (bestuurder);7;Utrecht;1995;0.15;22.28;3.32;24.9;3.73
8774;Hele bevolking;Auto (bestuurder);7;Utrecht;1996;0.15;22.31;3.28;25.99;3.81
8775;Hele bevolking;Auto (bestuurder);7;Utrecht;1997;0.14;23.38;3.27;27.43;3.83
8776;Hele bevolking;Auto (bestuurder);7;Utrecht;1998;0.14;19.94;2.78;23.5;3.27
8777;Hele bevolking;Auto (bestuurder);7;Utrecht;1999;0.16;21.79;3.4;25.05;3.9
8778;Hele bevolking;Auto (bestuurder);7;Utrecht;2000;0.15;21.46;3.17;25.49;3.76
8779;Hele bevolking;Auto (bestuurder);7;Utrecht;2001;0.16;23.86;3.7;27.47;4.29
8780;Hele bevolking;Auto (bestuurder);7;Utrecht;2002;0.17;22.92;3.84;26.13;4.4
8781;Hele bevolking;Auto (bestuurder);7;Utrecht;2003;0.15;24.56;3.76;26.3;3.97
8782;Hele bevolking;Auto (bestuurder);7;Utrecht;2004;;;;;
8783;Hele bevolking;Auto (bestuurder);7;Utrecht;2005;;;;;
8784;Hele bevolking;Auto (bestuurder);7;Utrecht;2006;;;;;
8785;Hele bevolking;Auto (bestuurder);7;Utrecht;2007;;;;;
8786;Hele bevolking;Auto (bestuurder);7;Noord-Holland;1985;;;;;
8787;Hele bevolking;Auto (bestuurder);7;Noord-Holland;1986;;;;;
8788;Hele bevolking;Auto (bestuurder);7;Noord-Holland;1987;;;;;
8789;Hele bevolking;Auto (bestuurder);7;Noord-Holland;1988;;;;;
8790;Hele bevolking;Auto (bestuurder);7;Noord-Holland;1989;;;;;
8791;Hele bevolking;Auto (bestuurder);7;Noord-Holland;1990;;;;;
8792;Hele bevolking;Auto (bestuurder);7;Noord-Holland;1991;;;;;
8793;Hele bevolking;Auto (bestuurder);7;Noord-Holland;1992;;;;;
8794;Hele bevolking;Auto (bestuurder);7;Noord-Holland;1993;;;;;
8795;Hele bevolking;Auto (bestuurder);7;Noord-Holland;1994;0.13;20.42;2.71;25.25;3.35
8796;Hele bevolking;Auto (bestuurder);7;Noord-Holland;1995;0.13;20.91;2.8;24.97;3.36
8797;Hele bevolking;Auto (bestuurder);7;Noord-Holland;1996;0.13;21.02;2.79;25.34;3.36
8798;Hele bevolking;Auto (bestuurder);7;Noord-Holland;1997;0.13;19.54;2.59;23.9;3.17
8799;Hele bevolking;Auto (bestuurder);7;Noord-Holland;1998;0.14;21.1;2.87;25.41;3.45
8800;Hele bevolking;Auto (bestuurder);7;Noord-Holland;1999;0.15;22.06;3.19;26.07;3.81
8801;Hele bevolking;Auto (bestuurder);7;Noord-Holland;2000;0.14;23.26;3.15;28.32;3.97
8802;Hele bevolking;Auto (bestuurder);7;Noord-Holland;2001;0.13;23.52;3.06;27.64;3.6
8803;Hele bevolking;Auto (bestuurder);7;Noord-Holland;2002;0.14;22.09;2.84;26.48;3.59
8804;Hele bevolking;Auto (bestuurder);7;Noord-Holland;2003;0.14;24.18;3.3;28.36;3.9
8805;Hele bevolking;Auto (bestuurder);7;Noord-Holland;2004;;;;;
8806;Hele bevolking;Auto (bestuurder);7;Noord-Holland;2005;;;;;
8807;Hele bevolking;Auto (bestuurder);7;Noord-Holland;2006;;;;;
8808;Hele bevolking;Auto (bestuurder);7;Noord-Holland;2007;;;;;
8809;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;1985;;;;;
8810;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;1986;;;;;
8811;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;1987;;;;;
8812;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;1988;;;;;
8813;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;1989;;;;;
8814;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;1990;;;;;
8815;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;1991;;;;;
8816;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;1992;;;;;
8817;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;1993;;;;;
8818;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;1994;0.14;18.52;2.54;23.03;3.17
8819;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;1995;0.14;19.67;2.76;24.2;3.38
8820;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;1996;0.14;18.27;2.49;23.25;3.16
8821;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;1997;0.13;19.7;2.61;24.45;3.24
8822;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;1998;0.14;19.88;2.75;24.53;3.4
8823;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;1999;0.14;19.76;2.73;24.67;3.43
8824;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;2000;0.14;19.3;2.75;24.09;3.43
8825;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;2001;0.14;19.92;2.82;25.58;3.63
8826;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;2002;0.14;21.24;2.96;26.24;3.68
8827;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;2003;0.15;20.72;3.18;26.01;4.0
8828;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;2004;;;;;
8829;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;2005;;;;;
8830;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;2006;;;;;
8831;Hele bevolking;Auto (bestuurder);7;Zuid-Holland;2007;;;;;
8832;Hele bevolking;Auto (bestuurder);7;Zeeland;1985;;;;;
8833;Hele bevolking;Auto (bestuurder);7;Zeeland;1986;;;;;
8834;Hele bevolking;Auto (bestuurder);7;Zeeland;1987;;;;;
8835;Hele bevolking;Auto (bestuurder);7;Zeeland;1988;;;;;
8836;Hele bevolking;Auto (bestuurder);7;Zeeland;1989;;;;;
8837;Hele bevolking;Auto (bestuurder);7;Zeeland;1990;;;;;
8838;Hele bevolking;Auto (bestuurder);7;Zeeland;1991;;;;;
8839;Hele bevolking;Auto (bestuurder);7;Zeeland;1992;;;;;
8840;Hele bevolking;Auto (bestuurder);7;Zeeland;1993;;;;;
8841;Hele bevolking;Auto (bestuurder);7;Zeeland;1994;0.15;15.39;2.31;19.91;3.0
8842;Hele bevolking;Auto (bestuurder);7;Zeeland;1995;0.15;22.16;3.31;24.82;3.73
8843;Hele bevolking;Auto (bestuurder);7;Zeeland;1996;0.14;18.1;2.58;22.58;3.24
8844;Hele bevolking;Auto (bestuurder);7;Zeeland;1997;0.13;16.43;2.16;20.94;2.78
8845;Hele bevolking;Auto (bestuurder);7;Zeeland;1998;0.14;22.19;3.21;25.24;3.65
8846;Hele bevolking;Auto (bestuurder);7;Zeeland;1999;0.13;16.88;2.25;21.02;2.84
8847;Hele bevolking;Auto (bestuurder);7;Zeeland;2000;0.16;17.33;2.68;20.59;3.21
8848;Hele bevolking;Auto (bestuurder);7;Zeeland;2001;0.14;18.24;2.6;22.77;3.28
8849;Hele bevolking;Auto (bestuurder);7;Zeeland;2002;0.17;18.8;3.23;22.41;3.86
8850;Hele bevolking;Auto (bestuurder);7;Zeeland;2003;0.15;20.52;3.09;23.27;3.51
8851;Hele bevolking;Auto (bestuurder);7;Zeeland;2004;;;;;
8852;Hele bevolking;Auto (bestuurder);7;Zeeland;2005;;;;;
8853;Hele bevolking;Auto (bestuurder);7;Zeeland;2006;;;;;
8854;Hele bevolking;Auto (bestuurder);7;Zeeland;2007;;;;;
8855;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;1985;;;;;
8856;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;1986;;;;;
8857;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;1987;;;;;
8858;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;1988;;;;;
8859;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;1989;;;;;
8860;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;1990;;;;;
8861;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;1991;;;;;
8862;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;1992;;;;;
8863;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;1993;;;;;
8864;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;1994;0.17;15.46;2.64;20.4;3.5
8865;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;1995;0.18;15.3;2.7;19.78;3.5
8866;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;1996;0.19;16.01;2.99;20.59;3.85
8867;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;1997;0.17;16.24;2.82;21.24;3.71
8868;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;1998;0.18;15.07;2.67;19.88;3.52
8869;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;1999;0.19;16.12;3.0;21.24;3.95
8870;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;2000;0.18;18.29;3.29;22.09;3.97
8871;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;2001;0.19;17.4;3.25;21.75;4.06
8872;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;2002;0.19;17.07;3.22;22.0;4.14
8873;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;2003;0.19;17.27;3.36;21.38;4.16
8874;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;2004;;;;;
8875;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;2005;;;;;
8876;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;2006;;;;;
8877;Hele bevolking;Auto (bestuurder);7;Noord-Brabant;2007;;;;;
8878;Hele bevolking;Auto (bestuurder);7;Limburg;1985;;;;;
8879;Hele bevolking;Auto (bestuurder);7;Limburg;1986;;;;;
8880;Hele bevolking;Auto (bestuurder);7;Limburg;1987;;;;;
8881;Hele bevolking;Auto (bestuurder);7;Limburg;1988;;;;;
8882;Hele bevolking;Auto (bestuurder);7;Limburg;1989;;;;;
8883;Hele bevolking;Auto (bestuurder);7;Limburg;1990;;;;;
8884;Hele bevolking;Auto (bestuurder);7;Limburg;1991;;;;;
8885;Hele bevolking;Auto (bestuurder);7;Limburg;1992;;;;;
8886;Hele bevolking;Auto (bestuurder);7;Limburg;1993;;;;;
8887;Hele bevolking;Auto (bestuurder);7;Limburg;1994;0.17;13.95;2.36;20.28;3.45
8888;Hele bevolking;Auto (bestuurder);7;Limburg;1995;0.18;12.9;2.32;18.5;3.33
8889;Hele bevolking;Auto (bestuurder);7;Limburg;1996;0.19;12.3;2.3;17.97;3.36
8890;Hele bevolking;Auto (bestuurder);7;Limburg;1997;0.19;12.06;2.25;17.76;3.32
8891;Hele bevolking;Auto (bestuurder);7;Limburg;1998;0.19;12.71;2.39;18.57;3.49
8892;Hele bevolking;Auto (bestuurder);7;Limburg;1999;0.18;13.84;2.56;18.98;3.5
8893;Hele bevolking;Auto (bestuurder);7;Limburg;2000;0.18;13.31;2.45;19.23;3.53
8894;Hele bevolking;Auto (bestuurder);7;Limburg;2001;0.18;12.56;2.28;17.91;3.24
8895;Hele bevolking;Auto (bestuurder);7;Limburg;2002;0.19;12.84;2.45;17.93;3.42
8896;Hele bevolking;Auto (bestuurder);7;Limburg;2003;0.17;15.71;2.68;19.62;3.36
8897;Hele bevolking;Auto (bestuurder);7;Limburg;2004;;;;;
8898;Hele bevolking;Auto (bestuurder);7;Limburg;2005;;;;;
8899;Hele bevolking;Auto (bestuurder);7;Limburg;2006;;;;;
8900;Hele bevolking;Auto (bestuurder);7;Limburg;2007;;;;;
8901;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;1985;;;;;
8902;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;1986;;;;;
8903;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;1987;;;;;
8904;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;1988;;;;;
8905;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;1989;;;;;
8906;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;1990;;;;;
8907;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;1991;;;;;
8908;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;1992;;;;;
8909;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;1993;;;;;
8910;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;1994;0.15;21.55;3.28;24.14;3.7
8911;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;1995;0.15;22.98;3.39;25.79;3.85
8912;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;1996;0.14;21.32;3.04;24.48;3.48
8913;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;1997;0.15;21.08;3.21;24.44;3.73
8914;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;1998;0.14;20.12;2.89;23.49;3.37
8915;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;1999;0.16;22.18;3.53;24.59;3.91
8916;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;2000;0.15;20.72;3.14;23.28;3.54
8917;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;2001;0.15;23.08;3.39;25.87;3.79
8918;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;2002;0.16;22.35;3.62;24.38;3.96
8919;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;2003;0.16;20.24;3.3;23.11;3.75
8920;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;2004;;;;;
8921;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;2005;;;;;
8922;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;2006;;;;;
8923;Hele bevolking;Auto (bestuurder);7;Landsdeel Noord-Nederland;2007;;;;;
8924;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;1985;;;;;
8925;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;1986;;;;;
8926;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;1987;;;;;
8927;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;1988;;;;;
8928;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;1989;;;;;
8929;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;1990;;;;;
8930;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;1991;;;;;
8931;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;1992;;;;;
8932;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;1993;;;;;
8933;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;1994;0.16;16.62;2.69;20.49;3.31
8934;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;1995;0.16;18.07;2.87;22.12;3.52
8935;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;1996;0.16;18.9;2.96;22.42;3.52
8936;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;1997;0.15;19.43;2.99;22.85;3.52
8937;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;1998;0.16;19.31;3.15;23.04;3.76
8938;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;1999;0.16;20.3;3.28;23.72;3.83
8939;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;2000;0.17;20.31;3.38;23.35;3.87
8940;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;2001;0.16;19.28;3.11;22.54;3.69
8941;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;2002;0.18;19.51;3.54;22.48;4.07
8942;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;2003;0.17;19.86;3.34;23.05;3.89
8943;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;2004;;;;;
8944;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;2005;;;;;
8945;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;2006;;;;;
8946;Hele bevolking;Auto (bestuurder);7;Landsdeel Oost-Nederland;2007;;;;;
8947;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;1985;;;;;
8948;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;1986;;;;;
8949;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;1987;;;;;
8950;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;1988;;;;;
8951;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;1989;;;;;
8952;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;1990;;;;;
8953;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;1991;;;;;
8954;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;1992;;;;;
8955;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;1993;;;;;
8956;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;1994;0.14;19.32;2.66;23.68;3.28
8957;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;1995;0.14;20.6;2.88;24.58;3.44
8958;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;1996;0.14;19.75;2.71;24.29;3.33
8959;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;1997;0.13;20.05;2.68;24.56;3.28
8960;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;1998;0.14;20.4;2.82;24.69;3.41
8961;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;1999;0.14;20.75;2.96;25.04;3.6
8962;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;2000;0.14;20.85;2.95;25.53;3.65
8963;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;2001;0.14;21.63;3.02;26.41;3.7
8964;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;2002;0.14;21.67;3.06;26.07;3.77
8965;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;2003;0.15;22.41;3.3;26.66;3.94
8966;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;2004;;;;;
8967;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;2005;;;;;
8968;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;2006;;;;;
8969;Hele bevolking;Auto (bestuurder);7;Landsdeel West-Nederland;2007;;;;;
8970;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;1985;;;;;
8971;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;1986;;;;;
8972;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;1987;;;;;
8973;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;1988;;;;;
8974;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;1989;;;;;
8975;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;1990;;;;;
8976;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;1991;;;;;
8977;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;1992;;;;;
8978;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;1993;;;;;
8979;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;1994;0.17;14.97;2.55;20.36;3.48
8980;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;1995;0.18;14.49;2.58;19.35;3.44
8981;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;1996;0.19;14.79;2.76;19.73;3.69
8982;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;1997;0.18;14.79;2.63;20.04;3.58
8983;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;1998;0.18;14.28;2.58;19.44;3.51
8984;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;1999;0.19;15.38;2.86;20.51;3.8
8985;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;2000;0.18;16.65;3.02;21.15;3.83
8986;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;2001;0.18;15.86;2.93;20.53;3.79
8987;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;2002;0.19;15.69;2.97;20.68;3.91
8988;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;2003;0.19;16.81;3.14;20.86;3.9
8989;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;2004;;;;;
8990;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;2005;;;;;
8991;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;2006;;;;;
8992;Hele bevolking;Auto (bestuurder);7;Landsdeel Zuid-Nederland;2007;;;;;
8993;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;1985;;;;;
8994;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;1986;;;;;
8995;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;1987;;;;;
8996;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;1988;;;;;
8997;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;1989;;;;;
8998;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;1990;;;;;
8999;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;1991;;;;;
9000;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;1992;;;;;
9001;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;1993;;;;;
9002;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;1994;0.12;21.0;2.54;25.03;3.05
9003;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;1995;0.13;21.15;2.69;25.57;3.24
9004;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;1996;0.12;19.39;2.29;24.86;2.93
9005;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;1997;0.11;21.7;2.37;27.19;2.97
9006;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;1998;0.12;21.68;2.51;27.16;3.13
9007;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;1999;0.12;22.9;2.69;27.84;3.31
9008;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;2000;0.12;23.08;2.83;28.7;3.53
9009;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;2001;0.12;23.75;2.82;30.24;3.61
9010;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;2002;0.12;22.63;2.61;28.24;3.27
9011;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;2003;0.12;24.88;3.08;29.94;3.71
9012;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;2004;;;;;
9013;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;2005;;;;;
9014;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;2006;;;;;
9015;Hele bevolking;Auto (bestuurder);7;Zeer sterk stedelijk;2007;;;;;
9016;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;1985;;;;;
9017;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;1986;;;;;
9018;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;1987;;;;;
9019;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;1988;;;;;
9020;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;1989;;;;;
9021;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;1990;;;;;
9022;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;1991;;;;;
9023;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;1992;;;;;
9024;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;1993;;;;;
9025;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;1994;0.15;18.98;2.85;24.15;3.64
9026;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;1995;0.15;19.11;2.87;23.45;3.54
9027;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;1996;0.16;19.22;2.99;23.95;3.72
9028;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;1997;0.15;18.77;2.85;23.02;3.5
9029;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;1998;0.15;18.06;2.76;22.88;3.49
9030;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;1999;0.16;19.45;3.13;23.74;3.82
9031;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;2000;0.15;19.5;2.97;23.82;3.62
9032;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;2001;0.16;19.4;3.12;23.75;3.82
9033;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;2002;0.17;21.05;3.44;24.72;4.17
9034;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;2003;0.16;21.92;3.61;25.47;4.2
9035;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;2004;;;;;
9036;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;2005;;;;;
9037;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;2006;;;;;
9038;Hele bevolking;Auto (bestuurder);7;Sterk stedelijk;2007;;;;;
9039;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;1985;;;;;
9040;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;1986;;;;;
9041;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;1987;;;;;
9042;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;1988;;;;;
9043;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;1989;;;;;
9044;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;1990;;;;;
9045;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;1991;;;;;
9046;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;1992;;;;;
9047;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;1993;;;;;
9048;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;1994;0.16;17.43;2.83;21.54;3.52
9049;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;1995;0.16;18.3;2.9;22.59;3.58
9050;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;1996;0.16;18.35;2.93;22.6;3.61
9051;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;1997;0.16;19.36;3.03;23.56;3.69
9052;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;1998;0.16;18.89;3.04;22.81;3.69
9053;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;1999;0.17;18.32;3.04;22.61;3.74
9054;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;2000;0.16;20.35;3.27;24.02;3.95
9055;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;2001;0.16;19.5;3.03;23.38;3.66
9056;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;2002;0.17;19.29;3.26;23.02;3.89
9057;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;2003;0.17;20.2;3.47;23.94;4.12
9058;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;2004;;;;;
9059;Hele bevolking;Auto (bestuurder);7;Matig stedelijk;2005;;;;;
