ID;Rijbewijscategorie;LeeftijdRijbewijshouder;RegioS;Perioden;PersonenMetRijbewijs_1
4665;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Drenthe (PV);2023;47548.0
4666;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Drenthe (PV);2024;50404.0
4667;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Drenthe (PV);2025;52292.0
4668;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Overijssel (PV);2014;17842.0
4669;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Overijssel (PV);2015;22845.0
4670;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Overijssel (PV);2016;31785.0
4671;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Overijssel (PV);2017;43141.0
4672;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Overijssel (PV);2018;54266.0
4673;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Overijssel (PV);2019;65719.0
4674;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Overijssel (PV);2020;77464.0
4675;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Overijssel (PV);2021;88658.0
4676;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Overijssel (PV);2022;98417.0
4677;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Overijssel (PV);2023;107268.0
4678;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Overijssel (PV);2024;113906.0
4679;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Overijssel (PV);2025;118431.0
4680;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Flevoland (PV);2014;11993.0
4681;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Flevoland (PV);2015;14264.0
4682;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Flevoland (PV);2016;17973.0
4683;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Flevoland (PV);2017;21851.0
4684;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Flevoland (PV);2018;25571.0
4685;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Flevoland (PV);2019;29214.0
4686;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Flevoland (PV);2020;33092.0
4687;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Flevoland (PV);2021;36716.0
4688;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Flevoland (PV);2022;39696.0
4689;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Flevoland (PV);2023;42188.0
4690;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Flevoland (PV);2024;43991.0
4691;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Flevoland (PV);2025;44926.0
4692;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Gelderland (PV);2014;39473.0
4693;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Gelderland (PV);2015;49030.0
4694;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Gelderland (PV);2016;65895.0
4695;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Gelderland (PV);2017;87096.0
4696;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Gelderland (PV);2018;107749.0
4697;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Gelderland (PV);2019;128648.0
4698;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Gelderland (PV);2020;150278.0
4699;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Gelderland (PV);2021;171063.0
4700;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Gelderland (PV);2022;189014.0
4701;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Gelderland (PV);2023;204332.0
4702;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Gelderland (PV);2024;215999.0
4703;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Gelderland (PV);2025;222845.0
4704;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Utrecht (PV);2014;30114.0
4705;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Utrecht (PV);2015;36220.0
4706;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Utrecht (PV);2016;47264.0
4707;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Utrecht (PV);2017;59750.0
4708;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Utrecht (PV);2018;71817.0
4709;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Utrecht (PV);2019;84309.0
4710;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Utrecht (PV);2020;99538.0
4711;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Utrecht (PV);2021;112436.0
4712;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Utrecht (PV);2022;123352.0
4713;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Utrecht (PV);2023;132894.0
4714;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Utrecht (PV);2024;140227.0
4715;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Utrecht (PV);2025;144923.0
4716;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Holland (PV);2014;80502.0
4717;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Holland (PV);2015;94568.0
4718;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Holland (PV);2016;118241.0
4719;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Holland (PV);2017;143977.0
4720;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Holland (PV);2018;168373.0
4721;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Holland (PV);2019;193226.0
4722;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Holland (PV);2020;218634.0
4723;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Holland (PV);2021;242540.0
4724;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Holland (PV);2022;261752.0
4725;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Holland (PV);2023;278439.0
4726;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Holland (PV);2024;290581.0
4727;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Holland (PV);2025;297522.0
4728;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Holland (PV);2014;89733.0
4729;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Holland (PV);2015;106191.0
4730;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Holland (PV);2016;135548.0
4731;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Holland (PV);2017;168376.0
4732;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Holland (PV);2018;200115.0
4733;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Holland (PV);2019;232422.0
4734;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Holland (PV);2020;263973.0
4735;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Holland (PV);2021;295639.0
4736;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Holland (PV);2022;322770.0
4737;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Holland (PV);2023;346311.0
4738;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Holland (PV);2024;363900.0
4739;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zuid-Holland (PV);2025;375666.0
4740;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zeeland (PV);2014;6030.0
4741;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zeeland (PV);2015;7382.0
4742;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zeeland (PV);2016;10067.0
4743;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zeeland (PV);2017;13802.0
4744;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zeeland (PV);2018;17676.0
4745;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zeeland (PV);2019;21485.0
4746;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zeeland (PV);2020;25465.0
4747;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zeeland (PV);2021;29258.0
4748;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zeeland (PV);2022;32679.0
4749;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zeeland (PV);2023;35769.0
4750;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zeeland (PV);2024;38187.0
4751;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Zeeland (PV);2025;39893.0
4752;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Brabant (PV);2014;43472.0
4753;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Brabant (PV);2015;54164.0
4754;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Brabant (PV);2016;75596.0
4755;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Brabant (PV);2017;102624.0
4756;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Brabant (PV);2018;128500.0
4757;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Brabant (PV);2019;155044.0
4758;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Brabant (PV);2020;182366.0
4759;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Brabant (PV);2021;208273.0
4760;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Brabant (PV);2022;230822.0
4761;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Brabant (PV);2023;251054.0
4762;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Brabant (PV);2024;266773.0
4763;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Noord-Brabant (PV);2025;277567.0
4764;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Limburg (PV);2014;24560.0
4765;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Limburg (PV);2015;30343.0
4766;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Limburg (PV);2016;40286.0
4767;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Limburg (PV);2017;52216.0
4768;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Limburg (PV);2018;63430.0
4769;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Limburg (PV);2019;74093.0
4770;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Limburg (PV);2020;84998.0
4771;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Limburg (PV);2021;95206.0
4772;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Limburg (PV);2022;103386.0
4773;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Limburg (PV);2023;110391.0
4774;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Limburg (PV);2024;114855.0
4775;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Limburg (PV);2025;117034.0
4776;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (PV);2014;2294.0
4777;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (PV);2015;2655.0
4778;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (PV);2016;3388.0
4779;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (PV);2017;4421.0
4780;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (PV);2018;5414.0
4781;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (PV);2019;6525.0
4782;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (PV);2020;7733.0
4783;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (PV);2021;9058.0
4784;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (PV);2022;9604.0
4785;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (PV);2023;10274.0
4786;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (PV);2024;11409.0
4787;Autorijbewijs excl. aanhangerrijbewijs;50 tot 60 jaar;Niet in te delen (PV);2025;12345.0
4788;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Nederland;2014;73933.0
4789;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Nederland;2015;80737.0
4790;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Nederland;2016;90630.0
4791;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Nederland;2017;100364.0
4792;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Nederland;2018;109893.0
4793;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Nederland;2019;120706.0
4794;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Nederland;2020;133081.0
4795;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Nederland;2021;149531.0
4796;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Nederland;2022;167627.0
4797;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Nederland;2023;195820.0
4798;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Nederland;2024;239474.0
4799;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Nederland;2025;308392.0
4800;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Noord-Nederland (LD);2014;6453.0
4801;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Noord-Nederland (LD);2015;7081.0
4802;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Noord-Nederland (LD);2016;7771.0
4803;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Noord-Nederland (LD);2017;8498.0
4804;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Noord-Nederland (LD);2018;9220.0
4805;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Noord-Nederland (LD);2019;9969.0
4806;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Noord-Nederland (LD);2020;10789.0
4807;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Noord-Nederland (LD);2021;11888.0
4808;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Noord-Nederland (LD);2022;13370.0
4809;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Noord-Nederland (LD);2023;15585.0
4810;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Noord-Nederland (LD);2024;19824.0
4811;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Noord-Nederland (LD);2025;26878.0
4812;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Oost-Nederland (LD);2014;13382.0
4813;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Oost-Nederland (LD);2015;14656.0
4814;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Oost-Nederland (LD);2016;16307.0
4815;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Oost-Nederland (LD);2017;18137.0
4816;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Oost-Nederland (LD);2018;19920.0
4817;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Oost-Nederland (LD);2019;21963.0
4818;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Oost-Nederland (LD);2020;24244.0
4819;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Oost-Nederland (LD);2021;27330.0
4820;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Oost-Nederland (LD);2022;30898.0
4821;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Oost-Nederland (LD);2023;36808.0
4822;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Oost-Nederland (LD);2024;45756.0
4823;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Oost-Nederland (LD);2025;60390.0
4824;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;West-Nederland (LD);2014;39747.0
4825;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;West-Nederland (LD);2015;43542.0
4826;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;West-Nederland (LD);2016;49474.0
4827;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;West-Nederland (LD);2017;55079.0
4828;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;West-Nederland (LD);2018;60575.0
4829;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;West-Nederland (LD);2019;66607.0
4830;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;West-Nederland (LD);2020;73680.0
4831;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;West-Nederland (LD);2021;82897.0
4832;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;West-Nederland (LD);2022;92388.0
4833;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;West-Nederland (LD);2023;106682.0
4834;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;West-Nederland (LD);2024;127894.0
4835;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;West-Nederland (LD);2025;160032.0
4836;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Zuid-Nederland (LD);2014;13943.0
4837;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Zuid-Nederland (LD);2015;15036.0
4838;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Zuid-Nederland (LD);2016;16590.0
4839;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Zuid-Nederland (LD);2017;18078.0
4840;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Zuid-Nederland (LD);2018;19496.0
4841;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Zuid-Nederland (LD);2019;21340.0
4842;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Zuid-Nederland (LD);2020;23395.0
4843;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Zuid-Nederland (LD);2021;26198.0
4844;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Zuid-Nederland (LD);2022;29645.0
4845;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Zuid-Nederland (LD);2023;35204.0
4846;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Zuid-Nederland (LD);2024;44131.0
4847;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Zuid-Nederland (LD);2025;58702.0
4848;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Niet in te delen (LD);2014;408.0
4849;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Niet in te delen (LD);2015;422.0
4850;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Niet in te delen (LD);2016;488.0
4851;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Niet in te delen (LD);2017;572.0
4852;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Niet in te delen (LD);2018;682.0
4853;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Niet in te delen (LD);2019;827.0
4854;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Niet in te delen (LD);2020;973.0
4855;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Niet in te delen (LD);2021;1218.0
4856;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Niet in te delen (LD);2022;1326.0
4857;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Niet in te delen (LD);2023;1541.0
4858;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Niet in te delen (LD);2024;1869.0
4859;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Niet in te delen (LD);2025;2390.0
4860;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Groningen (PV);2014;2257.0
4861;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Groningen (PV);2015;2509.0
4862;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Groningen (PV);2016;2782.0
4863;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Groningen (PV);2017;3054.0
4864;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Groningen (PV);2018;3326.0
4865;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Groningen (PV);2019;3604.0
4866;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Groningen (PV);2020;3925.0
4867;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Groningen (PV);2021;4350.0
4868;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Groningen (PV);2022;4895.0
4869;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Groningen (PV);2023;5733.0
4870;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Groningen (PV);2024;7243.0
4871;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Groningen (PV);2025;9692.0
4872;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Fryslân (PV);2014;2546.0
4873;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Fryslân (PV);2015;2777.0
4874;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Fryslân (PV);2016;3021.0
4875;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Fryslân (PV);2017;3241.0
4876;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Fryslân (PV);2018;3497.0
4877;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Fryslân (PV);2019;3778.0
4878;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Fryslân (PV);2020;4050.0
4879;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Fryslân (PV);2021;4456.0
4880;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Fryslân (PV);2022;5038.0
4881;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Fryslân (PV);2023;5889.0
4882;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Fryslân (PV);2024;7474.0
4883;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Fryslân (PV);2025;10165.0
4884;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Drenthe (PV);2014;1650.0
4885;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Drenthe (PV);2015;1795.0
4886;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Drenthe (PV);2016;1968.0
4887;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Drenthe (PV);2017;2203.0
4888;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Drenthe (PV);2018;2397.0
4889;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Drenthe (PV);2019;2587.0
4890;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Drenthe (PV);2020;2814.0
4891;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Drenthe (PV);2021;3082.0
4892;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Drenthe (PV);2022;3437.0
4893;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Drenthe (PV);2023;3963.0
4894;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Drenthe (PV);2024;5107.0
4895;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Drenthe (PV);2025;7021.0
4896;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Overijssel (PV);2014;3422.0
4897;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Overijssel (PV);2015;3707.0
4898;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Overijssel (PV);2016;4102.0
4899;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Overijssel (PV);2017;4535.0
4900;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Overijssel (PV);2018;4978.0
4901;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Overijssel (PV);2019;5535.0
4902;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Overijssel (PV);2020;5999.0
4903;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Overijssel (PV);2021;6822.0
4904;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Overijssel (PV);2022;7726.0
4905;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Overijssel (PV);2023;9291.0
4906;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Overijssel (PV);2024;11868.0
4907;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Overijssel (PV);2025;16282.0
4908;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Flevoland (PV);2014;1981.0
4909;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Flevoland (PV);2015;2280.0
4910;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Flevoland (PV);2016;2609.0
4911;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Flevoland (PV);2017;3017.0
4912;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Flevoland (PV);2018;3403.0
4913;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Flevoland (PV);2019;3790.0
4914;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Flevoland (PV);2020;4270.0
4915;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Flevoland (PV);2021;4830.0
4916;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Flevoland (PV);2022;5470.0
4917;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Flevoland (PV);2023;6361.0
4918;Autorijbewijs excl. aanhangerrijbewijs;60 tot 65 jaar;Flevoland (PV);2024;7612.0
