ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
4216;Totaal mannen en vrouwen;97 jaar;2019;1826
4217;Totaal mannen en vrouwen;97 jaar;2020;1947
4218;Totaal mannen en vrouwen;97 jaar;2021;1959
4219;Totaal mannen en vrouwen;97 jaar;2022;1951
4220;Totaal mannen en vrouwen;97 jaar;2023;2019
4221;Totaal mannen en vrouwen;97 jaar;2024;2036
4222;Totaal mannen en vrouwen;97 jaar;2025;2146
4223;Totaal mannen en vrouwen;97 jaar;2026;2196
4224;Totaal mannen en vrouwen;97 jaar;2027;2341
4225;Totaal mannen en vrouwen;97 jaar;2028;2368
4226;Totaal mannen en vrouwen;97 jaar;2029;2465
4227;Totaal mannen en vrouwen;97 jaar;2030;2457
4228;Totaal mannen en vrouwen;97 jaar;2031;2559
4229;Totaal mannen en vrouwen;97 jaar;2032;2638
4230;Totaal mannen en vrouwen;97 jaar;2033;2754
4231;Totaal mannen en vrouwen;97 jaar;2034;2817
4232;Totaal mannen en vrouwen;97 jaar;2035;3058
4233;Totaal mannen en vrouwen;97 jaar;2036;3182
4234;Totaal mannen en vrouwen;97 jaar;2037;3353
4235;Totaal mannen en vrouwen;97 jaar;2038;3330
4236;Totaal mannen en vrouwen;97 jaar;2039;3553
4237;Totaal mannen en vrouwen;97 jaar;2040;3912
4238;Totaal mannen en vrouwen;97 jaar;2041;4194
4239;Totaal mannen en vrouwen;97 jaar;2042;4082
4240;Totaal mannen en vrouwen;97 jaar;2043;5816
4241;Totaal mannen en vrouwen;97 jaar;2044;5736
4242;Totaal mannen en vrouwen;97 jaar;2045;5539
4243;Totaal mannen en vrouwen;97 jaar;2046;5475
4244;Totaal mannen en vrouwen;97 jaar;2047;5500
4245;Totaal mannen en vrouwen;97 jaar;2048;5582
4246;Totaal mannen en vrouwen;97 jaar;2049;5887
4247;Totaal mannen en vrouwen;97 jaar;2050;5980
4248;Totaal mannen en vrouwen;97 jaar;2051;6176
4249;Totaal mannen en vrouwen;97 jaar;2052;6393
4250;Totaal mannen en vrouwen;97 jaar;2053;6660
4251;Totaal mannen en vrouwen;97 jaar;2054;6907
4252;Totaal mannen en vrouwen;97 jaar;2055;7176
4253;Totaal mannen en vrouwen;97 jaar;2056;7494
4254;Totaal mannen en vrouwen;97 jaar;2057;7668
4255;Totaal mannen en vrouwen;97 jaar;2058;8043
4256;Totaal mannen en vrouwen;97 jaar;2059;8240
4257;Totaal mannen en vrouwen;98 jaar;2017;1141
4258;Totaal mannen en vrouwen;98 jaar;2018;1363
4259;Totaal mannen en vrouwen;98 jaar;2019;1377
4260;Totaal mannen en vrouwen;98 jaar;2020;1419
4261;Totaal mannen en vrouwen;98 jaar;2021;1513
4262;Totaal mannen en vrouwen;98 jaar;2022;1525
4263;Totaal mannen en vrouwen;98 jaar;2023;1520
4264;Totaal mannen en vrouwen;98 jaar;2024;1569
4265;Totaal mannen en vrouwen;98 jaar;2025;1585
4266;Totaal mannen en vrouwen;98 jaar;2026;1673
4267;Totaal mannen en vrouwen;98 jaar;2027;1714
4268;Totaal mannen en vrouwen;98 jaar;2028;1830
4269;Totaal mannen en vrouwen;98 jaar;2029;1853
4270;Totaal mannen en vrouwen;98 jaar;2030;1932
4271;Totaal mannen en vrouwen;98 jaar;2031;1927
4272;Totaal mannen en vrouwen;98 jaar;2032;2011
4273;Totaal mannen en vrouwen;98 jaar;2033;2077
4274;Totaal mannen en vrouwen;98 jaar;2034;2171
4275;Totaal mannen en vrouwen;98 jaar;2035;2226
4276;Totaal mannen en vrouwen;98 jaar;2036;2422
4277;Totaal mannen en vrouwen;98 jaar;2037;2526
4278;Totaal mannen en vrouwen;98 jaar;2038;2667
4279;Totaal mannen en vrouwen;98 jaar;2039;2656
4280;Totaal mannen en vrouwen;98 jaar;2040;2839
4281;Totaal mannen en vrouwen;98 jaar;2041;3134
4282;Totaal mannen en vrouwen;98 jaar;2042;3366
4283;Totaal mannen en vrouwen;98 jaar;2043;3284
4284;Totaal mannen en vrouwen;98 jaar;2044;4689
4285;Totaal mannen en vrouwen;98 jaar;2045;4635
4286;Totaal mannen en vrouwen;98 jaar;2046;4486
4287;Totaal mannen en vrouwen;98 jaar;2047;4445
4288;Totaal mannen en vrouwen;98 jaar;2048;4474
4289;Totaal mannen en vrouwen;98 jaar;2049;4551
4290;Totaal mannen en vrouwen;98 jaar;2050;4812
4291;Totaal mannen en vrouwen;98 jaar;2051;4898
4292;Totaal mannen en vrouwen;98 jaar;2052;5070
4293;Totaal mannen en vrouwen;98 jaar;2053;5260
4294;Totaal mannen en vrouwen;98 jaar;2054;5491
4295;Totaal mannen en vrouwen;98 jaar;2055;5708
4296;Totaal mannen en vrouwen;98 jaar;2056;5943
4297;Totaal mannen en vrouwen;98 jaar;2057;6221
4298;Totaal mannen en vrouwen;98 jaar;2058;6378
4299;Totaal mannen en vrouwen;98 jaar;2059;6705
4300;Totaal mannen en vrouwen;99 jaar of ouder;2017;2196
4301;Totaal mannen en vrouwen;99 jaar of ouder;2018;2277
4302;Totaal mannen en vrouwen;99 jaar of ouder;2019;2501
4303;Totaal mannen en vrouwen;99 jaar of ouder;2020;2656
4304;Totaal mannen en vrouwen;99 jaar of ouder;2021;2788
4305;Totaal mannen en vrouwen;99 jaar of ouder;2022;2944
4306;Totaal mannen en vrouwen;99 jaar of ouder;2023;3053
4307;Totaal mannen en vrouwen;99 jaar of ouder;2024;3110
4308;Totaal mannen en vrouwen;99 jaar of ouder;2025;3188
4309;Totaal mannen en vrouwen;99 jaar of ouder;2026;3252
4310;Totaal mannen en vrouwen;99 jaar of ouder;2027;3365
4311;Totaal mannen en vrouwen;99 jaar of ouder;2028;3473
4312;Totaal mannen en vrouwen;99 jaar of ouder;2029;3634
4313;Totaal mannen en vrouwen;99 jaar of ouder;2030;3760
4314;Totaal mannen en vrouwen;99 jaar of ouder;2031;3906
4315;Totaal mannen en vrouwen;99 jaar of ouder;2032;4001
4316;Totaal mannen en vrouwen;99 jaar of ouder;2033;4134
4317;Totaal mannen en vrouwen;99 jaar of ouder;2034;4277
4318;Totaal mannen en vrouwen;99 jaar of ouder;2035;4451
4319;Totaal mannen en vrouwen;99 jaar of ouder;2036;4615
4320;Totaal mannen en vrouwen;99 jaar of ouder;2037;4884
4321;Totaal mannen en vrouwen;99 jaar of ouder;2038;5150
4322;Totaal mannen en vrouwen;99 jaar of ouder;2039;5446
4323;Totaal mannen en vrouwen;99 jaar of ouder;2040;5638
4324;Totaal mannen en vrouwen;99 jaar of ouder;2041;5922
4325;Totaal mannen en vrouwen;99 jaar of ouder;2042;6351
4326;Totaal mannen en vrouwen;99 jaar of ouder;2043;6830
4327;Totaal mannen en vrouwen;99 jaar of ouder;2044;7092
4328;Totaal mannen en vrouwen;99 jaar of ouder;2045;8400
4329;Totaal mannen en vrouwen;99 jaar of ouder;2046;9234
4330;Totaal mannen en vrouwen;99 jaar of ouder;2047;9682
4331;Totaal mannen en vrouwen;99 jaar of ouder;2048;9965
4332;Totaal mannen en vrouwen;99 jaar of ouder;2049;10197
4333;Totaal mannen en vrouwen;99 jaar of ouder;2050;10434
4334;Totaal mannen en vrouwen;99 jaar of ouder;2051;10823
4335;Totaal mannen en vrouwen;99 jaar of ouder;2052;11175
4336;Totaal mannen en vrouwen;99 jaar of ouder;2053;11572
4337;Totaal mannen en vrouwen;99 jaar of ouder;2054;12016
4338;Totaal mannen en vrouwen;99 jaar of ouder;2055;12526
4339;Totaal mannen en vrouwen;99 jaar of ouder;2056;13071
4340;Totaal mannen en vrouwen;99 jaar of ouder;2057;13656
4341;Totaal mannen en vrouwen;99 jaar of ouder;2058;14303
4342;Totaal mannen en vrouwen;99 jaar of ouder;2059;14899
4343;Totaal mannen en vrouwen;0 tot 5 jaar;2017;644
4344;Totaal mannen en vrouwen;0 tot 5 jaar;2018;624
4345;Totaal mannen en vrouwen;0 tot 5 jaar;2019;604
4346;Totaal mannen en vrouwen;0 tot 5 jaar;2020;587
4347;Totaal mannen en vrouwen;0 tot 5 jaar;2021;573
4348;Totaal mannen en vrouwen;0 tot 5 jaar;2022;561
4349;Totaal mannen en vrouwen;0 tot 5 jaar;2023;548
4350;Totaal mannen en vrouwen;0 tot 5 jaar;2024;535
4351;Totaal mannen en vrouwen;0 tot 5 jaar;2025;522
4352;Totaal mannen en vrouwen;0 tot 5 jaar;2026;508
4353;Totaal mannen en vrouwen;0 tot 5 jaar;2027;494
4354;Totaal mannen en vrouwen;0 tot 5 jaar;2028;476
4355;Totaal mannen en vrouwen;0 tot 5 jaar;2029;460
4356;Totaal mannen en vrouwen;0 tot 5 jaar;2030;444
4357;Totaal mannen en vrouwen;0 tot 5 jaar;2031;429
4358;Totaal mannen en vrouwen;0 tot 5 jaar;2032;411
4359;Totaal mannen en vrouwen;0 tot 5 jaar;2033;394
4360;Totaal mannen en vrouwen;0 tot 5 jaar;2034;375
4361;Totaal mannen en vrouwen;0 tot 5 jaar;2035;359
4362;Totaal mannen en vrouwen;0 tot 5 jaar;2036;343
4363;Totaal mannen en vrouwen;0 tot 5 jaar;2037;328
4364;Totaal mannen en vrouwen;0 tot 5 jaar;2038;313
4365;Totaal mannen en vrouwen;0 tot 5 jaar;2039;300
4366;Totaal mannen en vrouwen;0 tot 5 jaar;2040;286
4367;Totaal mannen en vrouwen;0 tot 5 jaar;2041;271
4368;Totaal mannen en vrouwen;0 tot 5 jaar;2042;260
4369;Totaal mannen en vrouwen;0 tot 5 jaar;2043;247
4370;Totaal mannen en vrouwen;0 tot 5 jaar;2044;236
4371;Totaal mannen en vrouwen;0 tot 5 jaar;2045;228
4372;Totaal mannen en vrouwen;0 tot 5 jaar;2046;216
4373;Totaal mannen en vrouwen;0 tot 5 jaar;2047;207
4374;Totaal mannen en vrouwen;0 tot 5 jaar;2048;199
4375;Totaal mannen en vrouwen;0 tot 5 jaar;2049;192
4376;Totaal mannen en vrouwen;0 tot 5 jaar;2050;184
4377;Totaal mannen en vrouwen;0 tot 5 jaar;2051;179
4378;Totaal mannen en vrouwen;0 tot 5 jaar;2052;172
4379;Totaal mannen en vrouwen;0 tot 5 jaar;2053;165
4380;Totaal mannen en vrouwen;0 tot 5 jaar;2054;159
4381;Totaal mannen en vrouwen;0 tot 5 jaar;2055;154
4382;Totaal mannen en vrouwen;0 tot 5 jaar;2056;149
4383;Totaal mannen en vrouwen;0 tot 5 jaar;2057;144
4384;Totaal mannen en vrouwen;0 tot 5 jaar;2058;140
4385;Totaal mannen en vrouwen;0 tot 5 jaar;2059;135
4386;Totaal mannen en vrouwen;5 tot 10 jaar;2017;57
4387;Totaal mannen en vrouwen;5 tot 10 jaar;2018;55
4388;Totaal mannen en vrouwen;5 tot 10 jaar;2019;53
4389;Totaal mannen en vrouwen;5 tot 10 jaar;2020;49
4390;Totaal mannen en vrouwen;5 tot 10 jaar;2021;46
4391;Totaal mannen en vrouwen;5 tot 10 jaar;2022;45
4392;Totaal mannen en vrouwen;5 tot 10 jaar;2023;44
4393;Totaal mannen en vrouwen;5 tot 10 jaar;2024;42
4394;Totaal mannen en vrouwen;5 tot 10 jaar;2025;40
4395;Totaal mannen en vrouwen;5 tot 10 jaar;2026;39
4396;Totaal mannen en vrouwen;5 tot 10 jaar;2027;38
4397;Totaal mannen en vrouwen;5 tot 10 jaar;2028;38
4398;Totaal mannen en vrouwen;5 tot 10 jaar;2029;37
4399;Totaal mannen en vrouwen;5 tot 10 jaar;2030;35
4400;Totaal mannen en vrouwen;5 tot 10 jaar;2031;35
4401;Totaal mannen en vrouwen;5 tot 10 jaar;2032;33
4402;Totaal mannen en vrouwen;5 tot 10 jaar;2033;32
4403;Totaal mannen en vrouwen;5 tot 10 jaar;2034;32
4404;Totaal mannen en vrouwen;5 tot 10 jaar;2035;31
4405;Totaal mannen en vrouwen;5 tot 10 jaar;2036;30
4406;Totaal mannen en vrouwen;5 tot 10 jaar;2037;28
4407;Totaal mannen en vrouwen;5 tot 10 jaar;2038;27
4408;Totaal mannen en vrouwen;5 tot 10 jaar;2039;27
4409;Totaal mannen en vrouwen;5 tot 10 jaar;2040;24
4410;Totaal mannen en vrouwen;5 tot 10 jaar;2041;23
4411;Totaal mannen en vrouwen;5 tot 10 jaar;2042;22
4412;Totaal mannen en vrouwen;5 tot 10 jaar;2043;22
4413;Totaal mannen en vrouwen;5 tot 10 jaar;2044;22
4414;Totaal mannen en vrouwen;5 tot 10 jaar;2045;21
4415;Totaal mannen en vrouwen;5 tot 10 jaar;2046;20
4416;Totaal mannen en vrouwen;5 tot 10 jaar;2047;19
4417;Totaal mannen en vrouwen;5 tot 10 jaar;2048;17
4418;Totaal mannen en vrouwen;5 tot 10 jaar;2049;17
4419;Totaal mannen en vrouwen;5 tot 10 jaar;2050;17
4420;Totaal mannen en vrouwen;5 tot 10 jaar;2051;16
4421;Totaal mannen en vrouwen;5 tot 10 jaar;2052;13
4422;Totaal mannen en vrouwen;5 tot 10 jaar;2053;13
4423;Totaal mannen en vrouwen;5 tot 10 jaar;2054;12
4424;Totaal mannen en vrouwen;5 tot 10 jaar;2055;12
4425;Totaal mannen en vrouwen;5 tot 10 jaar;2056;12
4426;Totaal mannen en vrouwen;5 tot 10 jaar;2057;12
4427;Totaal mannen en vrouwen;5 tot 10 jaar;2058;10
4428;Totaal mannen en vrouwen;5 tot 10 jaar;2059;10
4429;Totaal mannen en vrouwen;10 tot 15 jaar;2017;74
4430;Totaal mannen en vrouwen;10 tot 15 jaar;2018;70
4431;Totaal mannen en vrouwen;10 tot 15 jaar;2019;68
4432;Totaal mannen en vrouwen;10 tot 15 jaar;2020;66
4433;Totaal mannen en vrouwen;10 tot 15 jaar;2021;64
4434;Totaal mannen en vrouwen;10 tot 15 jaar;2022;61
4435;Totaal mannen en vrouwen;10 tot 15 jaar;2023;59
4436;Totaal mannen en vrouwen;10 tot 15 jaar;2024;57
4437;Totaal mannen en vrouwen;10 tot 15 jaar;2025;54
4438;Totaal mannen en vrouwen;10 tot 15 jaar;2026;52
4439;Totaal mannen en vrouwen;10 tot 15 jaar;2027;51
4440;Totaal mannen en vrouwen;10 tot 15 jaar;2028;48
4441;Totaal mannen en vrouwen;10 tot 15 jaar;2029;45
4442;Totaal mannen en vrouwen;10 tot 15 jaar;2030;44
4443;Totaal mannen en vrouwen;10 tot 15 jaar;2031;44
4444;Totaal mannen en vrouwen;10 tot 15 jaar;2032;43
4445;Totaal mannen en vrouwen;10 tot 15 jaar;2033;43
4446;Totaal mannen en vrouwen;10 tot 15 jaar;2034;42
4447;Totaal mannen en vrouwen;10 tot 15 jaar;2035;42
4448;Totaal mannen en vrouwen;10 tot 15 jaar;2036;41
4449;Totaal mannen en vrouwen;10 tot 15 jaar;2037;40
4450;Totaal mannen en vrouwen;10 tot 15 jaar;2038;38
4451;Totaal mannen en vrouwen;10 tot 15 jaar;2039;37
4452;Totaal mannen en vrouwen;10 tot 15 jaar;2040;35
4453;Totaal mannen en vrouwen;10 tot 15 jaar;2041;35
4454;Totaal mannen en vrouwen;10 tot 15 jaar;2042;35
4455;Totaal mannen en vrouwen;10 tot 15 jaar;2043;34
4456;Totaal mannen en vrouwen;10 tot 15 jaar;2044;32
4457;Totaal mannen en vrouwen;10 tot 15 jaar;2045;32
4458;Totaal mannen en vrouwen;10 tot 15 jaar;2046;30
4459;Totaal mannen en vrouwen;10 tot 15 jaar;2047;30
4460;Totaal mannen en vrouwen;10 tot 15 jaar;2048;29
4461;Totaal mannen en vrouwen;10 tot 15 jaar;2049;26
4462;Totaal mannen en vrouwen;10 tot 15 jaar;2050;26
4463;Totaal mannen en vrouwen;10 tot 15 jaar;2051;25
4464;Totaal mannen en vrouwen;10 tot 15 jaar;2052;24
4465;Totaal mannen en vrouwen;10 tot 15 jaar;2053;23
4466;Totaal mannen en vrouwen;10 tot 15 jaar;2054;22
4467;Totaal mannen en vrouwen;10 tot 15 jaar;2055;22
4468;Totaal mannen en vrouwen;10 tot 15 jaar;2056;20
4469;Totaal mannen en vrouwen;10 tot 15 jaar;2057;20
4470;Totaal mannen en vrouwen;10 tot 15 jaar;2058;20
4471;Totaal mannen en vrouwen;10 tot 15 jaar;2059;19
4472;Totaal mannen en vrouwen;15 tot 20 jaar;2017;164
4473;Totaal mannen en vrouwen;15 tot 20 jaar;2018;163
4474;Totaal mannen en vrouwen;15 tot 20 jaar;2019;156
4475;Totaal mannen en vrouwen;15 tot 20 jaar;2020;149
4476;Totaal mannen en vrouwen;15 tot 20 jaar;2021;144
4477;Totaal mannen en vrouwen;15 tot 20 jaar;2022;138
4478;Totaal mannen en vrouwen;15 tot 20 jaar;2023;131
4479;Totaal mannen en vrouwen;15 tot 20 jaar;2024;126
4480;Totaal mannen en vrouwen;15 tot 20 jaar;2025;123
4481;Totaal mannen en vrouwen;15 tot 20 jaar;2026;118
4482;Totaal mannen en vrouwen;15 tot 20 jaar;2027;116
4483;Totaal mannen en vrouwen;15 tot 20 jaar;2028;110
4484;Totaal mannen en vrouwen;15 tot 20 jaar;2029;108
4485;Totaal mannen en vrouwen;15 tot 20 jaar;2030;104
4486;Totaal mannen en vrouwen;15 tot 20 jaar;2031;101
4487;Totaal mannen en vrouwen;15 tot 20 jaar;2032;94
4488;Totaal mannen en vrouwen;15 tot 20 jaar;2033;93
4489;Totaal mannen en vrouwen;15 tot 20 jaar;2034;90
4490;Totaal mannen en vrouwen;15 tot 20 jaar;2035;89
4491;Totaal mannen en vrouwen;15 tot 20 jaar;2036;85
4492;Totaal mannen en vrouwen;15 tot 20 jaar;2037;84
4493;Totaal mannen en vrouwen;15 tot 20 jaar;2038;83
4494;Totaal mannen en vrouwen;15 tot 20 jaar;2039;82
4495;Totaal mannen en vrouwen;15 tot 20 jaar;2040;82
4496;Totaal mannen en vrouwen;15 tot 20 jaar;2041;80
4497;Totaal mannen en vrouwen;15 tot 20 jaar;2042;78
4498;Totaal mannen en vrouwen;15 tot 20 jaar;2043;78
4499;Totaal mannen en vrouwen;15 tot 20 jaar;2044;76
4500;Totaal mannen en vrouwen;15 tot 20 jaar;2045;75
4501;Totaal mannen en vrouwen;15 tot 20 jaar;2046;73
4502;Totaal mannen en vrouwen;15 tot 20 jaar;2047;70
4503;Totaal mannen en vrouwen;15 tot 20 jaar;2048;69
4504;Totaal mannen en vrouwen;15 tot 20 jaar;2049;68
4505;Totaal mannen en vrouwen;15 tot 20 jaar;2050;65
4506;Totaal mannen en vrouwen;15 tot 20 jaar;2051;63
4507;Totaal mannen en vrouwen;15 tot 20 jaar;2052;61
4508;Totaal mannen en vrouwen;15 tot 20 jaar;2053;60
4509;Totaal mannen en vrouwen;15 tot 20 jaar;2054;57
4510;Totaal mannen en vrouwen;15 tot 20 jaar;2055;55
4511;Totaal mannen en vrouwen;15 tot 20 jaar;2056;55
4512;Totaal mannen en vrouwen;15 tot 20 jaar;2057;52
4513;Totaal mannen en vrouwen;15 tot 20 jaar;2058;49
4514;Totaal mannen en vrouwen;15 tot 20 jaar;2059;48
4515;Totaal mannen en vrouwen;20 tot 25 jaar;2017;279
4516;Totaal mannen en vrouwen;20 tot 25 jaar;2018;273
4517;Totaal mannen en vrouwen;20 tot 25 jaar;2019;271
4518;Totaal mannen en vrouwen;20 tot 25 jaar;2020;267
4519;Totaal mannen en vrouwen;20 tot 25 jaar;2021;265
4520;Totaal mannen en vrouwen;20 tot 25 jaar;2022;261
4521;Totaal mannen en vrouwen;20 tot 25 jaar;2023;256
4522;Totaal mannen en vrouwen;20 tot 25 jaar;2024;248
4523;Totaal mannen en vrouwen;20 tot 25 jaar;2025;239
4524;Totaal mannen en vrouwen;20 tot 25 jaar;2026;230
4525;Totaal mannen en vrouwen;20 tot 25 jaar;2027;222
4526;Totaal mannen en vrouwen;20 tot 25 jaar;2028;213
4527;Totaal mannen en vrouwen;20 tot 25 jaar;2029;206
4528;Totaal mannen en vrouwen;20 tot 25 jaar;2030;202
4529;Totaal mannen en vrouwen;20 tot 25 jaar;2031;197
4530;Totaal mannen en vrouwen;20 tot 25 jaar;2032;190
4531;Totaal mannen en vrouwen;20 tot 25 jaar;2033;184
4532;Totaal mannen en vrouwen;20 tot 25 jaar;2034;180
4533;Totaal mannen en vrouwen;20 tot 25 jaar;2035;172
4534;Totaal mannen en vrouwen;20 tot 25 jaar;2036;168
4535;Totaal mannen en vrouwen;20 tot 25 jaar;2037;164
4536;Totaal mannen en vrouwen;20 tot 25 jaar;2038;158
4537;Totaal mannen en vrouwen;20 tot 25 jaar;2039;154
4538;Totaal mannen en vrouwen;20 tot 25 jaar;2040;152
4539;Totaal mannen en vrouwen;20 tot 25 jaar;2041;149
4540;Totaal mannen en vrouwen;20 tot 25 jaar;2042;147
4541;Totaal mannen en vrouwen;20 tot 25 jaar;2043;144
4542;Totaal mannen en vrouwen;20 tot 25 jaar;2044;144
4543;Totaal mannen en vrouwen;20 tot 25 jaar;2045;144
4544;Totaal mannen en vrouwen;20 tot 25 jaar;2046;141
4545;Totaal mannen en vrouwen;20 tot 25 jaar;2047;140
4546;Totaal mannen en vrouwen;20 tot 25 jaar;2048;138
4547;Totaal mannen en vrouwen;20 tot 25 jaar;2049;136
4548;Totaal mannen en vrouwen;20 tot 25 jaar;2050;134
4549;Totaal mannen en vrouwen;20 tot 25 jaar;2051;131
4550;Totaal mannen en vrouwen;20 tot 25 jaar;2052;129
4551;Totaal mannen en vrouwen;20 tot 25 jaar;2053;126
4552;Totaal mannen en vrouwen;20 tot 25 jaar;2054;124
4553;Totaal mannen en vrouwen;20 tot 25 jaar;2055;120
4554;Totaal mannen en vrouwen;20 tot 25 jaar;2056;116
4555;Totaal mannen en vrouwen;20 tot 25 jaar;2057;114
4556;Totaal mannen en vrouwen;20 tot 25 jaar;2058;109
4557;Totaal mannen en vrouwen;20 tot 25 jaar;2059;108
4558;Totaal mannen en vrouwen;25 tot 30 jaar;2017;361
4559;Totaal mannen en vrouwen;25 tot 30 jaar;2018;358
4560;Totaal mannen en vrouwen;25 tot 30 jaar;2019;356
4561;Totaal mannen en vrouwen;25 tot 30 jaar;2020;348
4562;Totaal mannen en vrouwen;25 tot 30 jaar;2021;339
4563;Totaal mannen en vrouwen;25 tot 30 jaar;2022;332
4564;Totaal mannen en vrouwen;25 tot 30 jaar;2023;329
4565;Totaal mannen en vrouwen;25 tot 30 jaar;2024;321
4566;Totaal mannen en vrouwen;25 tot 30 jaar;2025;321
4567;Totaal mannen en vrouwen;25 tot 30 jaar;2026;317
4568;Totaal mannen en vrouwen;25 tot 30 jaar;2027;313
4569;Totaal mannen en vrouwen;25 tot 30 jaar;2028;308
4570;Totaal mannen en vrouwen;25 tot 30 jaar;2029;300
4571;Totaal mannen en vrouwen;25 tot 30 jaar;2030;290
4572;Totaal mannen en vrouwen;25 tot 30 jaar;2031;281
4573;Totaal mannen en vrouwen;25 tot 30 jaar;2032;271
4574;Totaal mannen en vrouwen;25 tot 30 jaar;2033;262
4575;Totaal mannen en vrouwen;25 tot 30 jaar;2034;257
4576;Totaal mannen en vrouwen;25 tot 30 jaar;2035;250
4577;Totaal mannen en vrouwen;25 tot 30 jaar;2036;246
4578;Totaal mannen en vrouwen;25 tot 30 jaar;2037;240
4579;Totaal mannen en vrouwen;25 tot 30 jaar;2038;230
4580;Totaal mannen en vrouwen;25 tot 30 jaar;2039;224
4581;Totaal mannen en vrouwen;25 tot 30 jaar;2040;217
4582;Totaal mannen en vrouwen;25 tot 30 jaar;2041;212
4583;Totaal mannen en vrouwen;25 tot 30 jaar;2042;208
4584;Totaal mannen en vrouwen;25 tot 30 jaar;2043;205
4585;Totaal mannen en vrouwen;25 tot 30 jaar;2044;200
4586;Totaal mannen en vrouwen;25 tot 30 jaar;2045;195
4587;Totaal mannen en vrouwen;25 tot 30 jaar;2046;191
4588;Totaal mannen en vrouwen;25 tot 30 jaar;2047;190
4589;Totaal mannen en vrouwen;25 tot 30 jaar;2048;190
4590;Totaal mannen en vrouwen;25 tot 30 jaar;2049;190
4591;Totaal mannen en vrouwen;25 tot 30 jaar;2050;189
4592;Totaal mannen en vrouwen;25 tot 30 jaar;2051;188
4593;Totaal mannen en vrouwen;25 tot 30 jaar;2052;188
4594;Totaal mannen en vrouwen;25 tot 30 jaar;2053;183
4595;Totaal mannen en vrouwen;25 tot 30 jaar;2054;179
4596;Totaal mannen en vrouwen;25 tot 30 jaar;2055;178
4597;Totaal mannen en vrouwen;25 tot 30 jaar;2056;178
4598;Totaal mannen en vrouwen;25 tot 30 jaar;2057;175
4599;Totaal mannen en vrouwen;25 tot 30 jaar;2058;173
4600;Totaal mannen en vrouwen;25 tot 30 jaar;2059;166
4601;Totaal mannen en vrouwen;30 tot 35 jaar;2017;449
4602;Totaal mannen en vrouwen;30 tot 35 jaar;2018;449
4603;Totaal mannen en vrouwen;30 tot 35 jaar;2019;450
4604;Totaal mannen en vrouwen;30 tot 35 jaar;2020;448
4605;Totaal mannen en vrouwen;30 tot 35 jaar;2021;447
4606;Totaal mannen en vrouwen;30 tot 35 jaar;2022;443
4607;Totaal mannen en vrouwen;30 tot 35 jaar;2023;438
4608;Totaal mannen en vrouwen;30 tot 35 jaar;2024;434
4609;Totaal mannen en vrouwen;30 tot 35 jaar;2025;426
4610;Totaal mannen en vrouwen;30 tot 35 jaar;2026;416
4611;Totaal mannen en vrouwen;30 tot 35 jaar;2027;404
4612;Totaal mannen en vrouwen;30 tot 35 jaar;2028;399
4613;Totaal mannen en vrouwen;30 tot 35 jaar;2029;393
4614;Totaal mannen en vrouwen;30 tot 35 jaar;2030;392
4615;Totaal mannen en vrouwen;30 tot 35 jaar;2031;388
4616;Totaal mannen en vrouwen;30 tot 35 jaar;2032;385
4617;Totaal mannen en vrouwen;30 tot 35 jaar;2033;379
4618;Totaal mannen en vrouwen;30 tot 35 jaar;2034;371
4619;Totaal mannen en vrouwen;30 tot 35 jaar;2035;357
4620;Totaal mannen en vrouwen;30 tot 35 jaar;2036;346
4621;Totaal mannen en vrouwen;30 tot 35 jaar;2037;335
4622;Totaal mannen en vrouwen;30 tot 35 jaar;2038;324
4623;Totaal mannen en vrouwen;30 tot 35 jaar;2039;316
4624;Totaal mannen en vrouwen;30 tot 35 jaar;2040;311
4625;Totaal mannen en vrouwen;30 tot 35 jaar;2041;303
4626;Totaal mannen en vrouwen;30 tot 35 jaar;2042;297
4627;Totaal mannen en vrouwen;30 tot 35 jaar;2043;288
4628;Totaal mannen en vrouwen;30 tot 35 jaar;2044;281
4629;Totaal mannen en vrouwen;30 tot 35 jaar;2045;271
4630;Totaal mannen en vrouwen;30 tot 35 jaar;2046;267
4631;Totaal mannen en vrouwen;30 tot 35 jaar;2047;261
4632;Totaal mannen en vrouwen;30 tot 35 jaar;2048;254
4633;Totaal mannen en vrouwen;30 tot 35 jaar;2049;251
4634;Totaal mannen en vrouwen;30 tot 35 jaar;2050;246
4635;Totaal mannen en vrouwen;30 tot 35 jaar;2051;242
4636;Totaal mannen en vrouwen;30 tot 35 jaar;2052;239
4637;Totaal mannen en vrouwen;30 tot 35 jaar;2053;239
4638;Totaal mannen en vrouwen;30 tot 35 jaar;2054;239
4639;Totaal mannen en vrouwen;30 tot 35 jaar;2055;237
4640;Totaal mannen en vrouwen;30 tot 35 jaar;2056;237
4641;Totaal mannen en vrouwen;30 tot 35 jaar;2057;234
4642;Totaal mannen en vrouwen;30 tot 35 jaar;2058;231
4643;Totaal mannen en vrouwen;30 tot 35 jaar;2059;228
4644;Totaal mannen en vrouwen;35 tot 40 jaar;2017;600
4645;Totaal mannen en vrouwen;35 tot 40 jaar;2018;590
4646;Totaal mannen en vrouwen;35 tot 40 jaar;2019;585
4647;Totaal mannen en vrouwen;35 tot 40 jaar;2020;576
4648;Totaal mannen en vrouwen;35 tot 40 jaar;2021;570
