ID;BatenLastenSaldo;RegioS;Perioden;TotaalProvincaleFuncties_1;TotaalAlgemeenBestuur_2;ProvincialeStaten_3;GedeputeerdeStaten_4;Kabinetszaken_5;BestuurlijkeOrganisatie_6;FinancieelToezicht_7;UitvoeringOvWettelijkeRegelingen_8;OverigeZakenBetrAlgemeenBestuur_9;OverigeBatenEnLasten_10;TotaalOpenbareOrdeEnVeiligheid_11;OpenbareOrdeEnVeiligheidAlgemeen_12;OpenbareOrdeEnVeiligheid_13;OverigeBeschermendeMaatregelen_14;TotaalVerkeerEnVervoer_15;VerkeerEnVervoerAlgemeen_16;Landwegen_17;BootEnVeerdiensten_18;Waterwegen_19;Vervoer_20;TotaalWaterhuishouding_21;WaterhuishoudingAlgemeen_22;Waterschapsaangelegenheden_23;Waterkeringen_24;KwantitatiefBeheerOppervlaktewater_25;KwantitatiefBeheerGrondwater_26;Landaanwinning_27;TotaalMilieubeheer_28;MilieubeheerAlgemeen_29;KwalitatiefBeheerOppervlaktewater_30;KwalitatiefBeheerGrondwaterEnBodem_31;BestrijdingLuchtverontreiniging_32;BestrijdingGeluidhinder_33;VergunningverleningEnHandhaving_34;Ontgrondingen_35;TotaalRecreatieEnNatuur_36;RecreatieEnNatuurAlgemeen_37;Recreatie_38;Natuur_39;TotaalEconomischeEnAgrarischeZaken_40;AlgemeneEconomischeAangelegenheden_41;BevorderingEconomischeActiviteiten_42;Nutsvoorzieningen_43;AgrarischeAangelegenheden_44;TotaalWelzijn_45;WelzijnAlgemeen_46;Educatie_47;LichamelijkeVormingEnSport_48;KunstEnOudheidkunde_49;SociaalCultureelWerkEnOntwikkeling_50;MaatschappelijkeVoorzieningen_51;Volksgezondheid_52;Ouderenzorg_53;Jeugdhulpverlening_54;TotaalRuimtelijkeOrdEnVolkshuisv_55;RuimtOrdEnVolkshuisvAlgemeen_56;RuimtelijkeOrdening_57;Volkshuisvesting_58;StedelijkeVernieuwing_59;TotaalFinancieringEnAlgDekkingsmid_60;GeldleningenEnUitzettingen1Jaar_61;GeldleningenEnUitzettingen1Jaar_62;VennootschapsbelastingVpb_63;AlgemeneUitkeringProvinciefonds_64;EigenMiddelen_65;OverigeFinancieleMiddelen_66;AlgemeneBatenEnLastenOnvoorzien_67;SaldoKostenplaatsen_68;SaldoVanDeRekeningBatenEnLasten_69;MutatiesResDieVhmDeHoofdfuncties_70;ResultaatVdRekeningBatenEnLasten_71;TotaalProvincaleFuncties_72;TotaalAlgemeenBestuur_73;ProvincialeStaten_74;GedeputeerdeStaten_75;Kabinetszaken_76;BestuurlijkeOrganisatie_77;FinancieelToezicht_78;UitvoeringOvWettelijkeRegelingen_79;OverigeZakenBetrAlgemeenBestuur_80;OverigeBatenEnLasten_81;TotaalOpenbareOrdeEnVeiligheid_82;OpenbareOrdeEnVeiligheidAlgemeen_83;OpenbareOrdeEnVeiligheid_84;OverigeBeschermendeMaatregelen_85;TotaalVerkeerEnVervoer_86;VerkeerEnVervoerAlgemeen_87;Landwegen_88;BootEnVeerdiensten_89;Waterwegen_90;Vervoer_91;TotaalWaterhuishouding_92;WaterhuishoudingAlgemeen_93;Waterschapsaangelegenheden_94;Waterkeringen_95;KwantitatiefBeheerOppervlaktewater_96;KwantitatiefBeheerGrondwater_97;Landaanwinning_98;TotaalMilieubeheer_99;MilieubeheerAlgemeen_100;KwalitatiefBeheerOppervlaktewater_101;KwalitatiefBeheerGrondwaterEnBodem_102;BestrijdingLuchtverontreiniging_103;BestrijdingGeluidhinder_104;VergunningverleningEnHandhaving_105;Ontgrondingen_106;TotaalRecreatieEnNatuur_107;RecreatieEnNatuurAlgemeen_108;Recreatie_109;Natuur_110;TotaalEconomischeEnAgrarischeZaken_111;AlgemeneEconomischeAangelegenheden_112;BevorderingEconomischeActiviteiten_113;Nutsvoorzieningen_114;AgrarischeAangelegenheden_115;TotaalWelzijn_116;WelzijnAlgemeen_117;Educatie_118;LichamelijkeVormingEnSport_119;KunstEnOudheidkunde_120;SociaalCultureelWerkEnOntwikkeling_121;MaatschappelijkeVoorzieningen_122;Volksgezondheid_123;Ouderenzorg_124;Jeugdhulpverlening_125;TotaalRuimtelijkeOrdEnVolkshuisv_126;RuimtOrdEnVolkshuisvAlgemeen_127;RuimtelijkeOrdening_128;Volkshuisvesting_129;StedelijkeVernieuwing_130;TotaalFinancieringEnAlgDekkingsmid_131;GeldleningenEnUitzettingen1Jaar_132;GeldleningenEnUitzettingen1Jaar_133;VennootschapsbelastingVpb_134;AlgemeneUitkeringProvinciefonds_135;EigenMiddelen_136;OverigeFinancieleMiddelen_137;AlgemeneBatenEnLastenOnvoorzien_138;SaldoKostenplaatsen_139;SaldoVanDeRekeningBatenEnLasten_140;MutatiesResDieVhmDeHoofdfuncties_141;ResultaatVdRekeningBatenEnLasten_142
404;Saldo;Friesland (PV);2011;0.0;-12.5;-3.1;-3.0;-0.2;-0.4;-0.5;0.0;-5.1;-0.2;-0.1;-0.1;0.0;0.0;-43.5;-6.6;-20.9;0.0;-14.8;-1.2;-4.1;-3.3;-0.2;-0.5;0.0;-0.1;0;-17.3;-2.5;-0.3;-5.4;0.0;-0.2;-8.7;-0.3;-26.6;-2.5;-8.7;-15.4;-17.5;-29.3;-9.6;24.6;-3.2;-59.9;-14.3;-9.2;-1.0;-17.6;-11.9;-0.4;-0.3;0.0;-5.2;-1.1;0.0;-11.9;-0.2;11.0;182.8;-1.7;11.9;;138.4;57.4;5.2;-37.3;0.0;8.9;19.8;-10.9;0;-19;-5;-5;0;-1;-1;0;-8;0;0;0;0;0;-67;-10;-32;0;-23;-2;-6;-5;0;-1;0;0;0;-27;-4;0;-8;0;0;-13;0;-41;-4;-13;-24;-27;-45;-15;38;-5;-93;-22;-14;-2;-27;-18;-1;0;0;-8;-2;0;-18;0;17;282;-3;18;;214;89;8;-58;0;14;31;-17
405;Saldo;Friesland (PV);2012;0.0;-11.6;-2.9;-4.2;-0.3;-0.6;-0.4;-0.3;-3.1;0.2;-0.1;-0.1;0.0;0.0;43.5;-14.7;-25.4;0.0;84.2;-0.6;-4.0;-3.1;-0.2;-0.5;-0.1;0.0;0;-17.8;-3.0;-0.6;-3.2;0.0;-0.3;-10.3;-0.3;-23.2;-17.5;-5.9;0.2;-118.0;-20.8;-133.6;37.9;-1.5;-55.1;-13.1;-8.8;-1.1;-16.6;-11.5;-0.4;-0.2;0.0;-3.6;-10.8;0.0;-8.4;-1.7;-0.7;197.0;1.0;32.2;;242.4;58.7;6.1;29.2;0.0;-172.6;-162.3;-10.3;0;-18;-4;-7;0;-1;-1;-1;-5;0;0;0;0;0;67;-23;-39;0;130;-1;-6;-5;0;-1;0;0;0;-27;-5;-1;-5;0;0;-16;0;-36;-27;-9;0;-182;-32;-206;59;-2;-85;-20;-14;-2;-26;-18;-1;0;0;-5;-17;0;-13;-3;-1;304;1;50;;374;91;9;45;0;-267;-251;-16
406;Saldo;Friesland (PV);2013;0.0;-12.1;-2.6;-3.7;-0.8;-0.4;-0.5;-1.4;-3.0;0.2;-0.1;-0.1;0.0;0.0;-47.8;-28.2;-29.7;0.0;10.7;-0.6;-2.6;-1.9;-0.1;-0.4;-0.2;-0.1;0;-18.1;-3.2;-0.7;-2.8;0.0;-0.3;-10.7;-0.4;-55.8;-1.2;-7.7;-46.8;-66.9;-29.2;-56.1;22.3;-4.0;-62.4;-11.9;-13.3;-1.1;-20.7;-10.3;-0.4;-0.1;-0.1;-4.5;-14.7;0.0;-7.6;-4.5;-2.6;280.6;0.7;32.1;;159.3;59.0;-1.9;1.7;0.0;29.7;33.6;-3.9;0;-19;-4;-6;-1;-1;-1;-2;-5;0;0;0;0;0;-74;-44;-46;0;17;-1;-4;-3;0;-1;0;0;0;-28;-5;-1;-4;0;-1;-17;-1;-86;-2;-12;-72;-103;-45;-87;34;-6;-96;-18;-21;-2;-32;-16;-1;0;0;-7;-23;0;-12;-7;-4;434;1;50;;246;91;-3;3;0;46;52;-6
407;Saldo;Friesland (PV);2014;0.0;-11.8;-2.9;-2.7;-0.7;-0.4;-0.6;-1.5;-3.6;0.6;-0.1;-0.1;0.0;0.0;-103.9;-2.7;-88.5;0.0;-12.4;-0.4;-3.4;-2.2;-0.1;-1.1;0.0;-0.1;0;-8.2;-3.2;-1.3;3.2;0.0;0.0;-6.9;0.1;-70.7;-6.2;-11.5;-53.0;-64.6;-20.0;-64.8;23.1;-2.9;-47.5;-1.4;-8.6;-1.4;-21.0;-9.8;-0.4;0.0;-0.1;-4.9;-14.5;0.0;-5.6;-2.3;-6.6;324.9;0.4;31.6;;158.1;65.7;0.1;-1.8;0.0;70.8;81.2;-10.4;0;-18;-4;-4;-1;-1;-1;-2;-6;1;0;0;0;0;-161;-4;-137;0;-19;-1;-5;-3;0;-2;0;0;0;-13;-5;-2;5;0;0;-11;0;-109;-10;-18;-82;-100;-31;-100;36;-5;-73;-2;-13;-2;-32;-15;-1;0;0;-8;-22;0;-9;-4;-10;503;1;49;;245;102;0;-3;0;109;126;-16
408;Saldo;Friesland (PV);2015;0.0;-13.4;-2.9;-3.9;-0.7;-0.4;-0.6;-2.0;-2.8;0.0;-0.1;-0.1;0.0;0.0;-116.8;-31.8;-67.2;0.0;-18.0;0.2;-4.1;-2.1;-0.1;-2.0;0.0;0.0;0;-15.3;-2.7;-1.4;-4.1;0.0;0.0;-7.0;0.0;-82.2;-15.8;-10.0;-56.4;-83.1;-33.1;-69.8;25.8;-6.0;-45.9;-1.8;-8.2;-1.4;-23.1;-10.5;-0.4;0.0;-0.1;-0.4;-12.4;0.0;-9.5;-0.5;-2.4;373.4;0.0;27.4;;171.5;69.1;0.0;-1.9;0.0;107.1;128.3;-21.2;0;-21;-4;-6;-1;-1;-1;-3;-4;0;0;0;0;0;-181;-49;-104;0;-28;0;-6;-3;0;-3;0;0;0;-24;-4;-2;-6;0;0;-11;0;-127;-24;-15;-87;-129;-51;-108;40;-9;-71;-3;-13;-2;-36;-16;-1;0;0;-1;-19;0;-15;-1;-4;578;0;42;;265;107;0;-3;0;166;199;-33
409;Saldo;Friesland (PV);2016;0.0;-14.2;-3.2;-4.4;-0.9;0.0;-0.4;-2.5;-3.1;0.2;0.0;0.0;0.0;0.0;-363.6;-75.6;-264.5;0.0;-21.1;-2.5;-4.6;-2.6;-0.1;-1.1;-0.8;0.0;0;-15.7;-2.9;-2.7;-3.2;0.0;0.0;-7.1;0.2;-76.4;-4.8;-9.9;-61.6;-83.5;-26.1;-66.3;13.6;-4.8;-46.3;-4.1;-7.3;-1.4;-23.6;-9.6;-0.2;0.0;-0.1;0.0;-9.4;0.0;-4.8;-0.5;-4.1;613.7;-1.9;19.2;0.0;283.5;52.7;0.1;-1.3;0.0;261.5;282.4;-20.9;0;-22;-5;-7;-1;0;-1;-4;-5;0;0;0;0;0;-563;-117;-409;0;-33;-4;-7;-4;0;-2;-1;0;0;-24;-4;-4;-5;0;0;-11;0;-118;-7;-15;-95;-129;-40;-103;21;-7;-72;-6;-11;-2;-36;-15;0;0;0;0;-15;0;-7;-1;-6;950;-3;30;0.0;439;82;0;-2;0;405;437;-32
410;Saldo;Drenthe (PV);2007;0.0;-9.3;-2.4;-2.8;-1.0;-0.1;-0.2;0.0;-2.7;0.0;-0.5;0.0;-0.4;0.0;-36.8;-16.4;-13.6;0.0;-6.1;-0.7;-1.9;-1.1;-0.1;-1.1;-0.2;0.4;0;-13.4;-3.4;0.0;-3.8;-1.1;-0.3;-4.9;-0.1;-7.4;-1.8;0.0;-5.6;19.3;-2.2;-7.0;29.2;-0.6;-28.6;-0.1;-0.7;0.0;-8.8;-16.2;-1.5;0.0;0.0;-1.3;-6.4;-1.8;-1.6;-3.0;0.0;85.0;7.3;1.9;;66.9;40.7;0.9;0.0;-1.6;116.1;-31.0;0.0;0;-19;-5;-6;-2;0;0;0;-6;0;-1;0;-1;0;-76;-34;-28;0;-13;-1;-4;-2;0;-2;0;1;0;-28;-7;0;-8;-2;-1;-10;0;-15;-4;0;-12;40;-4;-14;60;-1;-59;0;-2;0;-18;-33;-3;0;0;-3;-13;-4;-3;-6;0;175;15;4;;138;84;2;0;-3;239;-64;0
411;Saldo;Drenthe (PV);2008;0.0;-9.8;-2.5;-2.8;-1.3;-0.1;-0.2;0.0;-2.8;0.0;-0.4;0.0;-0.4;0.0;-36.6;-17.4;-13.6;0.0;-4.7;-0.9;-2.1;-1.2;-0.1;-1.1;-0.1;0.4;0;-13.9;-4.1;0.0;-3.7;-0.7;-0.1;-5.2;-0.1;-13.2;-1.9;0.0;-11.3;7.6;-3.0;-6.9;18.5;-1.0;-34.2;-0.2;-0.9;0.0;-11.8;-16.9;-2.7;0.0;0.0;-1.6;-5.1;-2.4;-1.8;-0.9;0.0;107.5;8.9;4.5;;70.6;43.1;-9.5;0.0;-2.2;-7.7;-0.1;-7.6;0;-20;-5;-6;-3;0;0;0;-6;0;-1;0;-1;0;-75;-36;-28;0;-10;-2;-4;-2;0;-2;0;1;0;-28;-8;0;-8;-2;0;-11;0;-27;-4;0;-23;16;-6;-14;38;-2;-70;0;-2;0;-24;-35;-6;0;0;-3;-10;-5;-4;-2;0;220;18;9;;145;88;-20;0;-5;-16;0;-16
412;Saldo;Drenthe (PV);2009;0.0;-11.6;-2.8;-4.3;-1.1;-0.1;-0.2;0.0;-3.1;0.0;-0.5;-0.1;-0.4;0.0;-41.5;-21.7;-14.8;0.0;-4.3;-0.7;-3.4;-2.0;-0.1;-1.2;-0.2;0.0;0;-20.2;-8.5;0.0;-5.0;-0.9;-0.1;-5.4;-0.3;-11.4;-3.8;0.0;-7.6;180.0;-11.7;-9.2;202.7;-1.8;-37.0;-0.2;-1.4;0.0;-10.9;-19.2;-1.9;0.0;0.0;-3.4;-6.1;-2.2;-2.6;-1.3;0.0;-48.4;5.0;8.7;;75.8;44.7;-7.9;0.0;-5.8;-168.8;-167.5;-1.3;0;-24;-6;-9;-2;0;0;0;-6;0;-1;0;-1;0;-85;-44;-30;0;-9;-1;-7;-4;0;-2;0;0;0;-41;-17;0;-10;-2;0;-11;-1;-23;-8;0;-15;367;-24;-19;414;-4;-75;0;-3;0;-22;-39;-4;0;0;-7;-12;-5;-5;-3;0;-99;10;18;;155;91;-16;0;-12;-345;-342;-3
413;Saldo;Drenthe (PV);2010;0.0;-12.3;-2.6;-5.1;-1.1;-0.1;-0.2;0.0;-3.1;0.0;-0.4;0.0;-0.4;0.0;-36.3;-16.6;-17.1;0.0;-2.1;-0.6;-3.1;-1.4;-0.1;-1.2;-0.2;-0.3;0;-20.2;-7.7;0.0;-5.6;-0.8;-0.1;-5.8;-0.3;-7.7;-2.7;0.0;-5.1;-18.7;-8.4;-12.0;2.5;-0.8;-36.6;-9.3;-1.3;0.0;-12.7;-8.5;-1.6;0.0;0.0;-3.2;-9.7;-4.4;-2.2;-3.1;0.0;145.1;3.4;14.1;;82.4;46.3;-6.6;0.0;-9.5;15.1;27.9;-12.8;0;-25;-5;-10;-2;0;0;0;-6;0;-1;0;-1;0;-74;-34;-35;0;-4;-1;-6;-3;0;-2;0;-1;0;-41;-16;0;-11;-2;0;-12;-1;-16;-5;0;-10;-38;-17;-25;5;-2;-74;-19;-3;0;-26;-17;-3;0;0;-6;-20;-9;-5;-6;0;296;7;29;;168;94;-13;0;-19;31;57;-26
414;Saldo;Drenthe (PV);2011;0.0;-10.1;-2.6;-3.4;-1.1;-0.1;-0.2;-1.5;-1.2;0.0;-0.4;0.0;-0.4;0.0;-18.4;-3.6;-13.0;0.0;-1.0;-0.8;-3.4;-3.3;-0.1;-0.2;-0.1;0.3;0;-21.4;-8.4;0.0;-6.3;-1.1;-0.1;-5.3;-0.2;-7.0;-3.1;0.0;-3.9;10.7;-9.8;-8.0;31.0;-2.5;-33.3;-9.4;-1.1;0.0;-11.1;-8.6;-0.8;0.0;0.0;-2.3;-8.7;-2.7;-2.0;-4.0;0.0;92.1;3.6;10.3;;81.2;47.3;-6.0;0.0;-3.6;-40.7;-21.1;-19.6;0;-21;-5;-7;-2;0;0;-3;-2;0;-1;0;-1;0;-37;-7;-26;0;-2;-2;-7;-7;0;0;0;1;0;-44;-17;0;-13;-2;0;-11;0;-14;-6;0;-8;22;-20;-16;63;-5;-68;-19;-2;0;-23;-18;-2;0;0;-5;-18;-6;-4;-8;0;187;7;21;;165;96;-12;0;-7;-83;-43;-40
415;Saldo;Drenthe (PV);2012;0.0;-10.5;-2.6;-3.3;-1.2;-0.1;-0.2;0.0;-3.0;0.0;-0.5;0.0;-0.4;0.0;-53.4;-31.7;-14.7;0.0;-5.9;-1.0;-7.6;-7.1;-0.1;-0.2;-0.2;-0.1;0;-35.5;-10.7;0.0;-4.7;-14.0;-0.2;-5.7;-0.2;-7.4;-3.4;0.0;-4.0;-17.1;-8.5;-7.3;2.7;-4.0;-33.7;-9.5;-0.8;0.0;-13.4;-8.2;-0.7;0.0;0.0;-1.1;-9.9;-2.2;-4.4;-3.2;0.0;175.4;3.8;10.6;;86.1;48.0;0.2;-0.1;-3.0;29.9;38.6;-8.7;0;-21;-5;-7;-2;0;-1;0;-6;0;-1;0;-1;0;-109;-65;-30;0;-12;-2;-15;-14;0;0;0;0;0;-72;-22;0;-10;-29;0;-12;0;-15;-7;0;-8;-35;-17;-15;6;-8;-69;-19;-2;0;-27;-17;-1;0;0;-2;-20;-5;-9;-7;0;357;8;22;;175;98;0;0;-6;61;79;-18
416;Saldo;Drenthe (PV);2013;0.0;-10.3;-2.7;-3.2;-1.2;-0.1;-0.2;0.0;-2.9;0.0;-0.5;0.0;-0.4;0.0;-42.0;-25.5;-15.4;0.0;-0.8;-0.4;-5.8;-5.6;-0.1;-0.2;-0.1;0.1;0;-32.8;-9.5;0.0;-6.2;-11.2;-0.1;-5.6;-0.3;-25.5;-3.2;0.0;-22.3;-7.5;2.1;-10.5;2.7;-1.8;-29.7;-9.6;-0.4;0.0;-12.5;-6.0;-0.3;0.0;0.0;-0.8;-6.1;-2.0;-1.9;-2.1;0.0;160.1;2.3;9.9;;94.1;47.9;0.2;0.0;-2.5;8.3;13.0;-4.8;0;-21;-5;-7;-2;0;-1;0;-6;0;-1;0;-1;0;-86;-52;-31;0;-2;-1;-12;-11;0;0;0;0;0;-67;-19;0;-13;-23;0;-11;-1;-52;-6;0;-46;-15;4;-21;5;-4;-61;-20;-1;0;-26;-12;-1;0;0;-2;-12;-4;-4;-4;0;327;5;20;;192;98;0;0;-5;17;27;-10
417;Saldo;Drenthe (PV);2014;0.0;-9.8;-2.6;-3.0;-1.1;-0.1;-0.2;0.0;-2.7;0.0;-0.4;0.0;-0.4;0.0;-42.5;-24.4;-13.6;0.0;-2.9;-1.6;-2.4;-1.8;-0.1;-0.2;-0.1;-0.2;0;-17.5;-3.0;0.0;-5.5;-1.0;-0.1;-7.6;-0.3;-25.7;-3.1;0.0;-22.6;-32.9;-4.1;-18.8;2.7;-12.6;-20.0;-0.1;-0.6;0.0;-12.9;-5.2;-0.3;0.0;0.0;-0.8;-4.3;-1.8;-1.3;-1.2;0.0;155.4;0.3;8.9;;87.7;52.1;5.1;0.0;-2.1;3.3;6.6;-3.3;0;-20;-5;-6;-2;0;0;0;-6;0;-1;0;-1;0;-87;-50;-28;0;-6;-3;-5;-4;0;0;0;0;0;-36;-6;0;-11;-2;0;-16;-1;-53;-6;0;-46;-67;-8;-39;5;-26;-41;0;-1;0;-26;-11;-1;0;0;-2;-9;-4;-3;-3;0;318;1;18;;179;107;10;0;-4;7;14;-7
418;Saldo;Drenthe (PV);2015;0.0;-10.8;-2.9;-3.3;-1.2;-0.1;-0.3;0.0;-3.1;0.0;-0.5;-0.1;-0.4;0.0;-61.5;-41.3;-12.8;0.0;-5.3;-2.1;-2.1;-1.9;-0.1;-0.2;-0.2;0.2;0;-19.3;-5.2;0.0;-4.9;-0.7;-0.1;-8.1;-0.3;-20.2;-3.1;0.0;-17.2;-13.0;-7.0;-7.8;3.0;-1.2;-21.0;-0.1;-0.4;0.0;-13.9;-5.9;-0.3;0.0;0.0;-0.5;-8.6;-2.0;-1.8;-4.8;0.0;157.0;-0.1;10.4;;82.8;53.8;9.0;0.0;-3.5;4.7;8.2;-3.5;0;-22;-6;-7;-2;0;-1;0;-6;0;-1;0;-1;0;-126;-84;-26;0;-11;-4;-4;-4;0;0;0;0;0;-40;-11;0;-10;-1;0;-17;-1;-41;-6;0;-35;-27;-14;-16;6;-2;-43;0;-1;0;-28;-12;-1;0;0;-1;-18;-4;-4;-10;0;321;0;21;;170;110;18;0;-7;10;17;-7
419;Saldo;Drenthe (PV);2016;0.0;-10.1;-2.7;-3.2;-1.1;-0.7;-0.2;0.0;-2.1;0.0;-0.5;0.0;-0.4;0.0;-83.4;-51.7;-14.3;0.0;-2.6;-14.8;-2.5;-1.9;-0.1;-0.2;-0.1;-0.2;0;-18.9;-4.1;0.0;-5.5;-0.7;-0.1;-8.2;-0.3;-34.0;-8.9;0.0;-25.1;-19.7;-10.2;-9.6;1.5;-1.4;-21.4;-0.4;-0.4;-0.8;-14.6;-4.5;-0.3;0.0;0.0;-0.4;-5.0;-1.9;-1.9;-1.2;0.0;195.4;0.0;8.8;0.0;146.9;55.0;-9.1;0.0;-2.6;-3.5;-3.7;0.1;0;-21;-5;-7;-2;-1;0;0;-4;0;-1;0;-1;0;-171;-106;-29;0;-5;-30;-5;-4;0;0;0;0;0;-39;-8;0;-11;-2;0;-17;-1;-70;-18;0;-51;-40;-21;-20;3;-3;-44;-1;-1;-2;-30;-9;-1;0;0;-1;-10;-4;-4;-2;0;400;0;18;0.0;301;113;-19;0;-5;-7;-8;0
420;Saldo;Overijssel (PV);2007;0.0;-32.6;-3.5;-1.6;-0.6;-1.5;-0.6;-1.0;-7.4;-16.4;-2.0;-2.0;0.0;0.0;-55.6;-11.8;-35.9;0.0;-5.4;-2.4;-11.2;0.0;-0.1;-4.0;-6.7;-0.3;0;-15.4;-4.3;0.0;-3.2;0.0;-0.4;-7.4;0.0;-14.8;0.0;-2.7;-12.0;198.1;-1.8;-27.9;243.4;-15.6;-50.9;-6.4;-0.6;-1.1;-13.0;-14.0;-2.1;-8.1;0.0;-5.7;-11.8;0.0;-8.0;-3.1;-0.7;-4.0;14.2;6.5;;92.4;83.6;0.9;2.6;0.0;200.3;-136.5;-67.8;0;-29;-3;-1;-1;-1;-1;-1;-7;-15;-2;-2;0;0;-50;-11;-32;0;-5;-2;-10;0;0;-4;-6;0;0;-14;-4;0;-3;0;0;-7;0;-13;0;-2;-11;177;-2;-25;218;-14;-46;-6;-1;-1;-12;-13;-2;-7;0;-5;-11;0;-7;-3;-1;-4;13;6;;83;75;1;2;0;179;-122;-61
421;Saldo;Overijssel (PV);2008;0.0;-31.0;-3.3;-1.4;-0.6;-1.8;-0.5;-0.9;-8.4;-14.1;-0.8;-0.8;0.0;0.0;-68.2;-37.7;-39.5;0.0;-5.1;14.1;-10.4;0.0;-0.2;-6.6;-3.1;-0.5;0;-22.3;-7.8;0.0;-6.6;0.0;-0.4;-6.8;-0.7;-27.5;0.0;-4.1;-23.3;100.9;-1.9;-35.2;157.3;-19.4;-59.1;-8.8;-0.3;-7.5;-14.6;-14.7;-2.2;-3.2;0.0;-7.9;-19.2;0.0;-11.1;-7.8;-0.3;137.6;16.6;19.4;;97.7;89.3;0.1;3.5;0.0;-89.0;10.6;-99.5;0;-28;-3;-1;-1;-2;0;-1;-8;-13;-1;-1;0;0;-61;-34;-35;0;-5;13;-9;0;0;-6;-3;0;0;-20;-7;0;-6;0;0;-6;-1;-25;0;-4;-21;90;-2;-31;140;-17;-53;-8;0;-7;-13;-13;-2;-3;0;-7;-17;0;-10;-7;0;123;15;17;;87;80;0;3;0;-79;9;-89
422;Saldo;Overijssel (PV);2009;0.0;-29.8;-3.3;-1.5;-0.7;-2.1;-0.8;-1.0;-9.1;-11.2;-1.0;-1.0;0.0;0.0;-66.2;-20.1;-41.2;0.0;-3.9;-1.0;-15.2;0.0;-0.3;-7.5;-7.5;0.1;0;-32.0;-12.5;0.0;-6.4;0.0;-0.5;-10.0;-2.6;-32.7;0.0;-5.1;-27.5;1607.7;-1.9;-47.6;1666.9;-9.7;-75.9;-9.5;-0.5;-1.4;-33.7;-15.8;0.0;-2.1;-1.7;-11.3;-44.6;0.0;-34.4;-9.6;-0.6;-1310.4;7.0;26.2;;105.5;93.3;-19.9;3.1;0.0;-1525.6;-1524.8;-0.8;0;-26;-3;-1;-1;-2;-1;-1;-8;-10;-1;-1;0;0;-59;-18;-37;0;-3;-1;-14;0;0;-7;-7;0;0;-28;-11;0;-6;0;0;-9;-2;-29;0;-5;-24;1429;-2;-42;1481;-9;-67;-8;0;-1;-30;-14;0;-2;-1;-10;-40;0;-31;-9;-1;-1164;6;23;;94;83;-18;3;0;-1356;-1355;-1
423;Saldo;Overijssel (PV);2010;0.0;-34.1;-4.0;-1.3;-0.7;-2.4;-0.9;-1.1;-10.1;-13.6;-0.9;-0.9;0.0;0.0;-155.8;-91.1;-48.7;0.0;-6.5;-9.5;-21.8;0.0;-0.4;-10.5;-12.1;1.2;0;-45.4;-21.0;0.0;-13.2;0.0;-0.4;-9.3;-1.5;-50.7;0.0;-20.7;-30.0;-45.6;-1.9;-52.6;28.5;-19.7;-95.2;-22.1;-1.9;-2.0;-46.5;-5.4;0.0;-2.4;-1.6;-13.3;-65.0;0.0;-48.0;-12.1;-4.9;514.3;3.8;63.3;;114.1;95.7;-19.8;5.9;0.0;251.3;276.5;-25.1;0;-30;-3;-1;-1;-2;-1;-1;-9;-12;-1;-1;0;0;-138;-81;-43;0;-6;-8;-19;0;0;-9;-11;1;0;-40;-19;0;-12;0;0;-8;-1;-45;0;-18;-27;-40;-2;-46;25;-17;-84;-20;-2;-2;-41;-5;0;-2;-1;-12;-57;0;-42;-11;-4;455;3;56;;101;85;-18;5;0;222;245;-22
424;Saldo;Overijssel (PV);2011;0.0;-33.8;-3.6;-1.5;-1.0;-1.4;-0.8;-1.2;-9.1;-15.3;-0.6;-0.6;0.0;0.0;-81.0;-18.0;-41.3;0.0;-10.5;-11.2;-39.6;0.0;-0.4;-8.4;-28.0;-2.9;0;-71.7;-43.4;0.0;-18.3;-0.5;-0.1;-9.0;-0.2;-52.3;0.0;-10.4;-41.8;198.0;-1.9;-49.2;263.1;-13.9;-101.4;-20.5;-2.8;-4.6;-53.6;-5.6;0.0;-2.3;-2.6;-9.6;-92.1;-0.6;-76.8;-8.1;-6.7;274.5;3.7;64.8;;98.6;96.3;-19.8;2.4;0.0;28.4;42.1;-13.7;0;-30;-3;-1;-1;-1;-1;-1;-8;-13;-1;-1;0;0;-71;-16;-36;0;-9;-10;-35;0;0;-7;-25;-3;0;-63;-38;0;-16;0;0;-8;0;-46;0;-9;-37;175;-2;-43;232;-12;-89;-18;-2;-4;-47;-5;0;-2;-2;-8;-81;-1;-68;-7;-6;242;3;57;;87;85;-17;2;0;25;37;-12
