ID;Regions;SIC1993;Periods;VolumeChange_1;Deflator_2
4064;Utrecht-West;Total commercial activities;2006;4.22246898;
4065;Utrecht-West;A+B Agriculture, forestry and fishing;2002;0.13760066;-9.5501955
4066;Utrecht-West;A+B Agriculture, forestry and fishing;2003;11.4248726;-3.5080196
4067;Utrecht-West;A+B Agriculture, forestry and fishing;2004;5.27737919;-5.962151
4068;Utrecht-West;A+B Agriculture, forestry and fishing;2005;1.78126203;2.01215203
4069;Utrecht-West;A+B Agriculture, forestry and fishing;2006;;
4070;Utrecht-West;C Mining and quarrying;2002;;
4071;Utrecht-West;C Mining and quarrying;2003;;
4072;Utrecht-West;C Mining and quarrying;2004;;
4073;Utrecht-West;C Mining and quarrying;2005;;
4074;Utrecht-West;C Mining and quarrying;2006;;
4075;Utrecht-West;D+E Manufacturing, public utilities;2002;0.71014204;2.08124306
4076;Utrecht-West;D+E Manufacturing, public utilities;2003;-9.8405671;3.34556639
4077;Utrecht-West;D+E Manufacturing, public utilities;2004;-3.0792696;-0.8432541
4078;Utrecht-West;D+E Manufacturing, public utilities;2005;2.2917347;-2.6407479
4079;Utrecht-West;D+E Manufacturing, public utilities;2006;;
4080;Utrecht-West;F Construction;2002;-0.9849656;8.18595439
4081;Utrecht-West;F Construction;2003;-5.0887097;5.07345114
4082;Utrecht-West;F Construction;2004;3.75998905;1.97160481
4083;Utrecht-West;F Construction;2005;9.61207553;0.3445859
4084;Utrecht-West;F Construction;2006;;
4085;Utrecht-West;G Trade, repair, consumer articles;2002;-0.1252696;6.74889653
4086;Utrecht-West;G Trade, repair, consumer articles;2003;6.41030402;-4.7437166
4087;Utrecht-West;G Trade, repair, consumer articles;2004;7.35206771;-1.3736929
4088;Utrecht-West;G Trade, repair, consumer articles;2005;12.2477379;-1.4059254
4089;Utrecht-West;G Trade, repair, consumer articles;2006;;
4090;Utrecht-West;H Hotels and restaurants;2002;-18.621794;11.0625901
4091;Utrecht-West;H Hotels and restaurants;2003;-5.566967;3.0223986
4092;Utrecht-West;H Hotels and restaurants;2004;-3.5318971;2.67769034
4093;Utrecht-West;H Hotels and restaurants;2005;-3.4705218;1.34817875
4094;Utrecht-West;H Hotels and restaurants;2006;;
4095;Utrecht-West;I Transport, storage and communication;2002;-12.191243;1.57211483
4096;Utrecht-West;I Transport, storage and communication;2003;-8.5218049;2.11910089
4097;Utrecht-West;I Transport, storage and communication;2004;-2.7098262;-1.4988267
4098;Utrecht-West;I Transport, storage and communication;2005;-0.4041356;-1.2294399
4099;Utrecht-West;I Transport, storage and communication;2006;;
4100;Utrecht-West;J Financial intermediation;2002;-9.9341178;11.2107626
4101;Utrecht-West;J Financial intermediation;2003;12.1610586;7.83525531
4102;Utrecht-West;J Financial intermediation;2004;3.44446901;-3.1491723
4103;Utrecht-West;J Financial intermediation;2005;10.3070523;0.25624077
4104;Utrecht-West;J Financial intermediation;2006;;
4105;Utrecht-West;K Renting and business activities;2002;-6.4633433;1.05962229
4106;Utrecht-West;K Renting and business activities;2003;-6.6876939;-0.0034867
4107;Utrecht-West;K Renting and business activities;2004;-11.641125;4.06586012
4108;Utrecht-West;K Renting and business activities;2005;-2.5535829;3.2403196
4109;Utrecht-West;K Renting and business activities;2006;;
4110;Utrecht-West;L Government, defence, social security;2002;0.19094329;3.67805391
4111;Utrecht-West;L Government, defence, social security;2003;6.20543522;2.80071723
4112;Utrecht-West;L Government, defence, social security;2004;0.13612458;2.32565112
4113;Utrecht-West;L Government, defence, social security;2005;0.92137083;2.09259844
4114;Utrecht-West;L Government, defence, social security;2006;;
4115;Utrecht-West;M Education;2002;-1.1896712;8.03612341
4116;Utrecht-West;M Education;2003;1.03918406;5.80822747
4117;Utrecht-West;M Education;2004;2.18054374;3.18884704
4118;Utrecht-West;M Education;2005;-2.7572412;3.28080273
4119;Utrecht-West;M Education;2006;;
4120;Utrecht-West;N Health and social work;2002;3.44529465;8.87954461
4121;Utrecht-West;N Health and social work;2003;2.80999447;4.42584166
4122;Utrecht-West;N Health and social work;2004;3.30044665;1.74791512
4123;Utrecht-West;N Health and social work;2005;2.7466303;2.24181986
4124;Utrecht-West;N Health and social work;2006;;
4125;Utrecht-West;O+P Environment, culture, other services;2002;-7.9945792;7.06741852
4126;Utrecht-West;O+P Environment, culture, other services;2003;-3.9866365;4.6094392
4127;Utrecht-West;O+P Environment, culture, other services;2004;0.2286276;3.00204555
4128;Utrecht-West;O+P Environment, culture, other services;2005;0.36343282;1.53459564
4129;Utrecht-West;O+P Environment, culture, other services;2006;;
4130;Stadsgewest Amersfoort;Total commercial activities;2002;-4.5415731;4.47973591
4131;Stadsgewest Amersfoort;Total commercial activities;2003;-0.5481406;2.14042977
4132;Stadsgewest Amersfoort;Total commercial activities;2004;7.52970186;0.67182068
4133;Stadsgewest Amersfoort;Total commercial activities;2005;1.08448288;1.33785756
4134;Stadsgewest Amersfoort;Total commercial activities;2006;4.02410508;
4135;Stadsgewest Amersfoort;A+B Agriculture, forestry and fishing;2002;8.54807757;-9.6308043
4136;Stadsgewest Amersfoort;A+B Agriculture, forestry and fishing;2003;-6.1129904;-2.6528027
4137;Stadsgewest Amersfoort;A+B Agriculture, forestry and fishing;2004;13.4067622;-4.1472725
4138;Stadsgewest Amersfoort;A+B Agriculture, forestry and fishing;2005;4.0551864;3.69353853
4139;Stadsgewest Amersfoort;A+B Agriculture, forestry and fishing;2006;;
4140;Stadsgewest Amersfoort;C Mining and quarrying;2002;-15.267588;0.23359417
4141;Stadsgewest Amersfoort;C Mining and quarrying;2003;8.47515966;2.00194432
4142;Stadsgewest Amersfoort;C Mining and quarrying;2004;0.92214683;-0.6455738
4143;Stadsgewest Amersfoort;C Mining and quarrying;2005;1.71616874;-1.9277697
4144;Stadsgewest Amersfoort;C Mining and quarrying;2006;;
4145;Stadsgewest Amersfoort;D+E Manufacturing, public utilities;2002;-5.0838612;2.01262579
4146;Stadsgewest Amersfoort;D+E Manufacturing, public utilities;2003;-4.3753027;1.25706682
4147;Stadsgewest Amersfoort;D+E Manufacturing, public utilities;2004;1.48947812;0.22611834
4148;Stadsgewest Amersfoort;D+E Manufacturing, public utilities;2005;-1.5890877;-0.7329852
4149;Stadsgewest Amersfoort;D+E Manufacturing, public utilities;2006;;
4150;Stadsgewest Amersfoort;F Construction;2002;-4.4877696;8.0530223
4151;Stadsgewest Amersfoort;F Construction;2003;1.10763529;5.28129111
4152;Stadsgewest Amersfoort;F Construction;2004;-3.6908184;2.26058037
4153;Stadsgewest Amersfoort;F Construction;2005;1.10144136;0.8932993
4154;Stadsgewest Amersfoort;F Construction;2006;;
4155;Stadsgewest Amersfoort;G Trade, repair, consumer articles;2002;-9.9895481;6.55756484
4156;Stadsgewest Amersfoort;G Trade, repair, consumer articles;2003;2.7566362;-5.1760325
4157;Stadsgewest Amersfoort;G Trade, repair, consumer articles;2004;21.0462157;-2.4226562
4158;Stadsgewest Amersfoort;G Trade, repair, consumer articles;2005;2.79978817;-2.8488778
4159;Stadsgewest Amersfoort;G Trade, repair, consumer articles;2006;;
4160;Stadsgewest Amersfoort;H Hotels and restaurants;2002;-6.5686449;11.0862669
4161;Stadsgewest Amersfoort;H Hotels and restaurants;2003;-10.519584;3.0110034
4162;Stadsgewest Amersfoort;H Hotels and restaurants;2004;-6.9835206;2.73521428
4163;Stadsgewest Amersfoort;H Hotels and restaurants;2005;17.9729987;1.32512172
4164;Stadsgewest Amersfoort;H Hotels and restaurants;2006;;
4165;Stadsgewest Amersfoort;I Transport, storage and communication;2002;-6.5668885;4.8209879
4166;Stadsgewest Amersfoort;I Transport, storage and communication;2003;6.3503731;3.27935763
4167;Stadsgewest Amersfoort;I Transport, storage and communication;2004;18.1924;-1.3214927
4168;Stadsgewest Amersfoort;I Transport, storage and communication;2005;-0.2031667;-1.995922
4169;Stadsgewest Amersfoort;I Transport, storage and communication;2006;;
4170;Stadsgewest Amersfoort;J Financial intermediation;2002;0.90026058;4.64285942
4171;Stadsgewest Amersfoort;J Financial intermediation;2003;6.600915;14.422455
4172;Stadsgewest Amersfoort;J Financial intermediation;2004;17.7394877;-2.6297429
4173;Stadsgewest Amersfoort;J Financial intermediation;2005;0.88838992;8.02971493
4174;Stadsgewest Amersfoort;J Financial intermediation;2006;;
4175;Stadsgewest Amersfoort;K Renting and business activities;2002;-7.3586884;2.02615698
4176;Stadsgewest Amersfoort;K Renting and business activities;2003;-6.5410817;0.97282825
4177;Stadsgewest Amersfoort;K Renting and business activities;2004;4.32570781;3.21600031
4178;Stadsgewest Amersfoort;K Renting and business activities;2005;0.34946288;2.8010734
4179;Stadsgewest Amersfoort;K Renting and business activities;2006;;
4180;Stadsgewest Amersfoort;L Government, defence, social security;2002;2.74449968;3.82859406
4181;Stadsgewest Amersfoort;L Government, defence, social security;2003;3.12932451;1.98673893
4182;Stadsgewest Amersfoort;L Government, defence, social security;2004;-2.3760117;2.77993313
4183;Stadsgewest Amersfoort;L Government, defence, social security;2005;-0.1765394;1.78358499
4184;Stadsgewest Amersfoort;L Government, defence, social security;2006;;
4185;Stadsgewest Amersfoort;M Education;2002;-4.0825024;8.14312537
4186;Stadsgewest Amersfoort;M Education;2003;2.01211901;5.88888317
4187;Stadsgewest Amersfoort;M Education;2004;-0.037023;2.64717322
4188;Stadsgewest Amersfoort;M Education;2005;1.15596207;2.9854599
4189;Stadsgewest Amersfoort;M Education;2006;;
4190;Stadsgewest Amersfoort;N Health and social work;2002;5.1536126;8.70047526
4191;Stadsgewest Amersfoort;N Health and social work;2003;-0.2161765;4.35982125
4192;Stadsgewest Amersfoort;N Health and social work;2004;1.86116501;1.34815425
4193;Stadsgewest Amersfoort;N Health and social work;2005;2.19084726;2.74393109
4194;Stadsgewest Amersfoort;N Health and social work;2006;;
4195;Stadsgewest Amersfoort;O+P Environment, culture, other services;2002;4.35404068;5.8692792
4196;Stadsgewest Amersfoort;O+P Environment, culture, other services;2003;5.57939985;4.64711952
4197;Stadsgewest Amersfoort;O+P Environment, culture, other services;2004;6.95568645;2.8674208
4198;Stadsgewest Amersfoort;O+P Environment, culture, other services;2005;2.49822883;1.18303124
4199;Stadsgewest Amersfoort;O+P Environment, culture, other services;2006;;
4200;Stadsgewest Utrecht;Total commercial activities;2002;0.79153569;4.99095376
4201;Stadsgewest Utrecht;Total commercial activities;2003;-1.7884706;3.12141353
4202;Stadsgewest Utrecht;Total commercial activities;2004;0.60255875;0.50144886
4203;Stadsgewest Utrecht;Total commercial activities;2005;1.73650572;1.77869707
4204;Stadsgewest Utrecht;Total commercial activities;2006;4.44344842;
4205;Stadsgewest Utrecht;A+B Agriculture, forestry and fishing;2002;7.75031169;-2.1586265
4206;Stadsgewest Utrecht;A+B Agriculture, forestry and fishing;2003;-1.2417295;0.04270891
4207;Stadsgewest Utrecht;A+B Agriculture, forestry and fishing;2004;0.09930681;-5.570215
4208;Stadsgewest Utrecht;A+B Agriculture, forestry and fishing;2005;4.73828382;-1.2488256
4209;Stadsgewest Utrecht;A+B Agriculture, forestry and fishing;2006;;
4210;Stadsgewest Utrecht;C Mining and quarrying;2002;444.883426;-0.0077933
4211;Stadsgewest Utrecht;C Mining and quarrying;2003;282.308721;1.61269341
4212;Stadsgewest Utrecht;C Mining and quarrying;2004;-4.9355452;-0.825499
4213;Stadsgewest Utrecht;C Mining and quarrying;2005;-100.0;
4214;Stadsgewest Utrecht;C Mining and quarrying;2006;;
4215;Stadsgewest Utrecht;D+E Manufacturing, public utilities;2002;-0.8596982;3.61496651
4216;Stadsgewest Utrecht;D+E Manufacturing, public utilities;2003;-0.4421015;2.73445291
4217;Stadsgewest Utrecht;D+E Manufacturing, public utilities;2004;-1.1402244;-1.6952752
4218;Stadsgewest Utrecht;D+E Manufacturing, public utilities;2005;-2.3029482;2.76189708
4219;Stadsgewest Utrecht;D+E Manufacturing, public utilities;2006;;
4220;Stadsgewest Utrecht;F Construction;2002;6.36999747;7.81125824
4221;Stadsgewest Utrecht;F Construction;2003;-6.0603398;4.94381034
4222;Stadsgewest Utrecht;F Construction;2004;-2.5065951;2.10679289
4223;Stadsgewest Utrecht;F Construction;2005;0.84477065;0.61759415
4224;Stadsgewest Utrecht;F Construction;2006;;
4225;Stadsgewest Utrecht;G Trade, repair, consumer articles;2002;1.59351229;6.5442364
4226;Stadsgewest Utrecht;G Trade, repair, consumer articles;2003;3.54403926;-4.732203
4227;Stadsgewest Utrecht;G Trade, repair, consumer articles;2004;2.16518836;-1.885643
4228;Stadsgewest Utrecht;G Trade, repair, consumer articles;2005;1.88171874;-2.3665835
4229;Stadsgewest Utrecht;G Trade, repair, consumer articles;2006;;
4230;Stadsgewest Utrecht;H Hotels and restaurants;2002;2.36273179;11.0760969
4231;Stadsgewest Utrecht;H Hotels and restaurants;2003;-8.1618205;2.98877829
4232;Stadsgewest Utrecht;H Hotels and restaurants;2004;-6.9011487;2.6737789
4233;Stadsgewest Utrecht;H Hotels and restaurants;2005;3.71625399;1.34974775
4234;Stadsgewest Utrecht;H Hotels and restaurants;2006;;
4235;Stadsgewest Utrecht;I Transport, storage and communication;2002;-2.4307233;3.64686111
4236;Stadsgewest Utrecht;I Transport, storage and communication;2003;7.18978897;2.88141471
4237;Stadsgewest Utrecht;I Transport, storage and communication;2004;2.79189707;-0.4382072
4238;Stadsgewest Utrecht;I Transport, storage and communication;2005;-1.7267846;-0.3651517
4239;Stadsgewest Utrecht;I Transport, storage and communication;2006;;
4240;Stadsgewest Utrecht;J Financial intermediation;2002;1.09105132;7.84652567
4241;Stadsgewest Utrecht;J Financial intermediation;2003;-12.862636;13.694548
4242;Stadsgewest Utrecht;J Financial intermediation;2004;4.46442264;-3.1025761
4243;Stadsgewest Utrecht;J Financial intermediation;2005;6.27261577;4.92833721
4244;Stadsgewest Utrecht;J Financial intermediation;2006;;
4245;Stadsgewest Utrecht;K Renting and business activities;2002;-3.8377647;1.91202925
4246;Stadsgewest Utrecht;K Renting and business activities;2003;-4.7010684;1.23172509
4247;Stadsgewest Utrecht;K Renting and business activities;2004;-1.2462391;2.69801822
4248;Stadsgewest Utrecht;K Renting and business activities;2005;2.27291441;2.38044251
4249;Stadsgewest Utrecht;K Renting and business activities;2006;;
4250;Stadsgewest Utrecht;L Government, defence, social security;2002;10.6847789;3.61682203
4251;Stadsgewest Utrecht;L Government, defence, social security;2003;-0.6256895;2.7691753
4252;Stadsgewest Utrecht;L Government, defence, social security;2004;-2.6799815;2.42489943
4253;Stadsgewest Utrecht;L Government, defence, social security;2005;-1.8349321;2.04385444
4254;Stadsgewest Utrecht;L Government, defence, social security;2006;;
4255;Stadsgewest Utrecht;M Education;2002;2.67599836;6.09051017
4256;Stadsgewest Utrecht;M Education;2003;1.70460465;4.16060041
4257;Stadsgewest Utrecht;M Education;2004;1.31416253;3.3421785
4258;Stadsgewest Utrecht;M Education;2005;-1.5832126;2.64791096
4259;Stadsgewest Utrecht;M Education;2006;;
4260;Stadsgewest Utrecht;N Health and social work;2002;5.27822033;9.00529948
4261;Stadsgewest Utrecht;N Health and social work;2003;7.26826214;3.76133697
4262;Stadsgewest Utrecht;N Health and social work;2004;2.62271036;1.1259005
4263;Stadsgewest Utrecht;N Health and social work;2005;2.49056467;2.67198498
4264;Stadsgewest Utrecht;N Health and social work;2006;;
4265;Stadsgewest Utrecht;O+P Environment, culture, other services;2002;6.84359281;4.52586052
4266;Stadsgewest Utrecht;O+P Environment, culture, other services;2003;5.00744362;3.94882159
4267;Stadsgewest Utrecht;O+P Environment, culture, other services;2004;-0.3427013;3.22627292
4268;Stadsgewest Utrecht;O+P Environment, culture, other services;2005;3.77851883;-0.4482951
4269;Stadsgewest Utrecht;O+P Environment, culture, other services;2006;;
4270;Zuidoost-Utrecht;Total commercial activities;2002;-3.4028317;3.99766566
4271;Zuidoost-Utrecht;Total commercial activities;2003;1.0405236;1.22123262
4272;Zuidoost-Utrecht;Total commercial activities;2004;0.42100226;1.20026442
4273;Zuidoost-Utrecht;Total commercial activities;2005;0.16065348;1.15111211
4274;Zuidoost-Utrecht;Total commercial activities;2006;3.33315367;
4275;Zuidoost-Utrecht;A+B Agriculture, forestry and fishing;2002;-4.0732574;-9.0411809
4276;Zuidoost-Utrecht;A+B Agriculture, forestry and fishing;2003;0.71110518;1.71640201
4277;Zuidoost-Utrecht;A+B Agriculture, forestry and fishing;2004;-0.8973543;-5.0201049
4278;Zuidoost-Utrecht;A+B Agriculture, forestry and fishing;2005;2.04484233;5.19662403
4279;Zuidoost-Utrecht;A+B Agriculture, forestry and fishing;2006;;
4280;Zuidoost-Utrecht;C Mining and quarrying;2002;171.584025;0.23723598
4281;Zuidoost-Utrecht;C Mining and quarrying;2003;-2.0434388;2.14660565
4282;Zuidoost-Utrecht;C Mining and quarrying;2004;0.27467795;-0.8155174
4283;Zuidoost-Utrecht;C Mining and quarrying;2005;10.3701438;-2.4377887
4284;Zuidoost-Utrecht;C Mining and quarrying;2006;;
4285;Zuidoost-Utrecht;D+E Manufacturing, public utilities;2002;-9.6518846;1.56464087
4286;Zuidoost-Utrecht;D+E Manufacturing, public utilities;2003;9.40467529;1.70568845
4287;Zuidoost-Utrecht;D+E Manufacturing, public utilities;2004;1.38739208;-1.4662175
4288;Zuidoost-Utrecht;D+E Manufacturing, public utilities;2005;-3.0635838;-0.4252237
4289;Zuidoost-Utrecht;D+E Manufacturing, public utilities;2006;;
4290;Zuidoost-Utrecht;F Construction;2002;-4.2904843;8.26158852
4291;Zuidoost-Utrecht;F Construction;2003;-21.367015;5.39126542
4292;Zuidoost-Utrecht;F Construction;2004;-8.9090922;2.47154089
4293;Zuidoost-Utrecht;F Construction;2005;-4.8365707;1.32206928
4294;Zuidoost-Utrecht;F Construction;2006;;
4295;Zuidoost-Utrecht;G Trade, repair, consumer articles;2002;-7.4973933;6.31229422
4296;Zuidoost-Utrecht;G Trade, repair, consumer articles;2003;4.0677402;-4.0645196
4297;Zuidoost-Utrecht;G Trade, repair, consumer articles;2004;-1.7240706;-1.9743188
4298;Zuidoost-Utrecht;G Trade, repair, consumer articles;2005;1.26099493;-2.6981748
4299;Zuidoost-Utrecht;G Trade, repair, consumer articles;2006;;
4300;Zuidoost-Utrecht;H Hotels and restaurants;2002;2.813904;11.1080065
4301;Zuidoost-Utrecht;H Hotels and restaurants;2003;3.26911454;2.98880797
4302;Zuidoost-Utrecht;H Hotels and restaurants;2004;-6.4509588;2.69788619
4303;Zuidoost-Utrecht;H Hotels and restaurants;2005;-3.8307124;1.34008132
4304;Zuidoost-Utrecht;H Hotels and restaurants;2006;;
4305;Zuidoost-Utrecht;I Transport, storage and communication;2002;3.18786424;2.04432259
4306;Zuidoost-Utrecht;I Transport, storage and communication;2003;5.39841911;2.66232054
4307;Zuidoost-Utrecht;I Transport, storage and communication;2004;13.0804485;-0.4986774
4308;Zuidoost-Utrecht;I Transport, storage and communication;2005;5.80294997;0.22498032
4309;Zuidoost-Utrecht;I Transport, storage and communication;2006;;
4310;Zuidoost-Utrecht;J Financial intermediation;2002;-6.655092;8.06895094
4311;Zuidoost-Utrecht;J Financial intermediation;2003;-0.4326722;5.12509847
4312;Zuidoost-Utrecht;J Financial intermediation;2004;9.77561107;-0.8178527
4313;Zuidoost-Utrecht;J Financial intermediation;2005;-14.758289;2.34417164
4314;Zuidoost-Utrecht;J Financial intermediation;2006;;
4315;Zuidoost-Utrecht;K Renting and business activities;2002;-6.0291201;0.69083169
4316;Zuidoost-Utrecht;K Renting and business activities;2003;-3.422974;-0.2185111
4317;Zuidoost-Utrecht;K Renting and business activities;2004;2.82825191;3.73556953
4318;Zuidoost-Utrecht;K Renting and business activities;2005;3.75203756;3.20251735
4319;Zuidoost-Utrecht;K Renting and business activities;2006;;
4320;Zuidoost-Utrecht;L Government, defence, social security;2002;5.33425907;3.85842145
4321;Zuidoost-Utrecht;L Government, defence, social security;2003;4.46139308;1.90392217
4322;Zuidoost-Utrecht;L Government, defence, social security;2004;-1.0149427;2.84787667
4323;Zuidoost-Utrecht;L Government, defence, social security;2005;0.26420149;1.73177046
4324;Zuidoost-Utrecht;L Government, defence, social security;2006;;
4325;Zuidoost-Utrecht;M Education;2002;-5.151134;7.67650402
4326;Zuidoost-Utrecht;M Education;2003;-2.8231215;5.53239899
4327;Zuidoost-Utrecht;M Education;2004;-1.3216836;3.81850109
4328;Zuidoost-Utrecht;M Education;2005;1.13691924;3.48989532
4329;Zuidoost-Utrecht;M Education;2006;;
4330;Zuidoost-Utrecht;N Health and social work;2002;6.16302447;8.46191403
4331;Zuidoost-Utrecht;N Health and social work;2003;2.68865814;5.52308759
4332;Zuidoost-Utrecht;N Health and social work;2004;1.60020139;2.24045427
4333;Zuidoost-Utrecht;N Health and social work;2005;1.5544379;2.39421523
4334;Zuidoost-Utrecht;N Health and social work;2006;;
4335;Zuidoost-Utrecht;O+P Environment, culture, other services;2002;5.68497212;5.87740719
4336;Zuidoost-Utrecht;O+P Environment, culture, other services;2003;6.65460176;4.74906845
4337;Zuidoost-Utrecht;O+P Environment, culture, other services;2004;-4.769623;2.81398051
4338;Zuidoost-Utrecht;O+P Environment, culture, other services;2005;-5.3818468;1.62317859
4339;Zuidoost-Utrecht;O+P Environment, culture, other services;2006;;
4340;Amsterdam;Total commercial activities;2002;4.87669611;6.66003654
4341;Amsterdam;Total commercial activities;2003;2.65772887;1.87752511
4342;Amsterdam;Total commercial activities;2004;3.48899406;0.08011187
4343;Amsterdam;Total commercial activities;2005;2.51108922;1.38493613
4344;Amsterdam;Total commercial activities;2006;2.70426478;
4345;Amsterdam;A+B Agriculture, forestry and fishing;2002;8.72313183;3.72503674
4346;Amsterdam;A+B Agriculture, forestry and fishing;2003;16.0442729;1.47750835
4347;Amsterdam;A+B Agriculture, forestry and fishing;2004;-2.8818223;-1.5738224
4348;Amsterdam;A+B Agriculture, forestry and fishing;2005;18.4868949;-0.0932853
4349;Amsterdam;A+B Agriculture, forestry and fishing;2006;;
4350;Amsterdam;C Mining and quarrying;2002;20.6168879;0.04857314
4351;Amsterdam;C Mining and quarrying;2003;30.4999066;1.43895924
4352;Amsterdam;C Mining and quarrying;2004;-23.850301;-0.0555827
4353;Amsterdam;C Mining and quarrying;2005;38.6190242;-2.2729835
4354;Amsterdam;C Mining and quarrying;2006;;
4355;Amsterdam;D+E Manufacturing, public utilities;2002;5.70555002;5.93677439
4356;Amsterdam;D+E Manufacturing, public utilities;2003;-5.5678346;4.0769255
4357;Amsterdam;D+E Manufacturing, public utilities;2004;-0.7695074;-0.1231262
4358;Amsterdam;D+E Manufacturing, public utilities;2005;3.70477123;-0.3553702999999999
4359;Amsterdam;D+E Manufacturing, public utilities;2006;;
4360;Amsterdam;F Construction;2002;-7.3449854;8.44602264
4361;Amsterdam;F Construction;2003;-4.4887613;5.57446046
4362;Amsterdam;F Construction;2004;-4.1839979;2.64049836
4363;Amsterdam;F Construction;2005;-0.5017834;1.03850827
4364;Amsterdam;F Construction;2006;;
4365;Amsterdam;G Trade, repair, consumer articles;2002;12.3992949;7.5499173
4366;Amsterdam;G Trade, repair, consumer articles;2003;4.58291843;-6.0928736
4367;Amsterdam;G Trade, repair, consumer articles;2004;1.05036558;-2.4522012
4368;Amsterdam;G Trade, repair, consumer articles;2005;5.74374481;-2.8985074
4369;Amsterdam;G Trade, repair, consumer articles;2006;;
4370;Amsterdam;H Hotels and restaurants;2002;-2.5304578;10.8263767
4371;Amsterdam;H Hotels and restaurants;2003;-1.1934657;2.94113387
4372;Amsterdam;H Hotels and restaurants;2004;4.7459486;2.5788561
4373;Amsterdam;H Hotels and restaurants;2005;0.18865542;1.3878353
4374;Amsterdam;H Hotels and restaurants;2006;;
4375;Amsterdam;I Transport, storage and communication;2002;25.6727024;6.70163816
4376;Amsterdam;I Transport, storage and communication;2003;14.5051006;3.67725871
4377;Amsterdam;I Transport, storage and communication;2004;-8.6425007;-0.8850663
4378;Amsterdam;I Transport, storage and communication;2005;-1.6169035;-1.6270812
4379;Amsterdam;I Transport, storage and communication;2006;;
4380;Amsterdam;J Financial intermediation;2002;6.5533517;11.5663533
4381;Amsterdam;J Financial intermediation;2003;13.7826041;3.04478755
4382;Amsterdam;J Financial intermediation;2004;17.8207048;-3.5463108
4383;Amsterdam;J Financial intermediation;2005;1.83757041;2.80562603
4384;Amsterdam;J Financial intermediation;2006;;
4385;Amsterdam;K Renting and business activities;2002;-0.7655988;2.62562609
4386;Amsterdam;K Renting and business activities;2003;-5.0867724;2.09085195
4387;Amsterdam;K Renting and business activities;2004;-0.3157151;3.29891985
4388;Amsterdam;K Renting and business activities;2005;4.82038007;2.89126097
4389;Amsterdam;K Renting and business activities;2006;;
4390;Amsterdam;L Government, defence, social security;2002;2.29445899;3.59242532
4391;Amsterdam;L Government, defence, social security;2003;2.09024398;2.81817755
4392;Amsterdam;L Government, defence, social security;2004;0.32153066;2.42956356
4393;Amsterdam;L Government, defence, social security;2005;-0.0321328;2.04249294
4394;Amsterdam;L Government, defence, social security;2006;;
4395;Amsterdam;M Education;2002;4.0649317;6.17203498
4396;Amsterdam;M Education;2003;0.46641747;4.19526341
4397;Amsterdam;M Education;2004;-1.2513622;3.37692618
4398;Amsterdam;M Education;2005;-0.3297844;2.66352714
4399;Amsterdam;M Education;2006;;
4400;Amsterdam;N Health and social work;2002;4.29822628;9.14197374
4401;Amsterdam;N Health and social work;2003;1.67418981;3.31448671
4402;Amsterdam;N Health and social work;2004;3.7919654;1.02444608
4403;Amsterdam;N Health and social work;2005;0.72612515;2.67764505
4404;Amsterdam;N Health and social work;2006;;
4405;Amsterdam;O+P Environment, culture, other services;2002;1.50848302;4.77472402
4406;Amsterdam;O+P Environment, culture, other services;2003;-2.5286243;4.59924599
4407;Amsterdam;O+P Environment, culture, other services;2004;-1.5411492;2.83264311
4408;Amsterdam;O+P Environment, culture, other services;2005;1.25441419;0.69593101
4409;Amsterdam;O+P Environment, culture, other services;2006;;
4410;Overig Agglomeratie Amsterdam;Total commercial activities;2002;-3.1483601;5.47436229
4411;Overig Agglomeratie Amsterdam;Total commercial activities;2003;-2.5949265;1.79135248
4412;Overig Agglomeratie Amsterdam;Total commercial activities;2004;6.00988566;0.23680223
4413;Overig Agglomeratie Amsterdam;Total commercial activities;2005;-1.2975974;1.76099892
4414;Overig Agglomeratie Amsterdam;Total commercial activities;2006;4.44428909;
4415;Overig Agglomeratie Amsterdam;A+B Agriculture, forestry and fishing;2002;-3.8475843;3.59023564
4416;Overig Agglomeratie Amsterdam;A+B Agriculture, forestry and fishing;2003;0.73125737;-1.9172953
4417;Overig Agglomeratie Amsterdam;A+B Agriculture, forestry and fishing;2004;1.27549897;-8.052249
4418;Overig Agglomeratie Amsterdam;A+B Agriculture, forestry and fishing;2005;0.35148939;2.21260273
4419;Overig Agglomeratie Amsterdam;A+B Agriculture, forestry and fishing;2006;;
4420;Overig Agglomeratie Amsterdam;C Mining and quarrying;2002;;-1.1871813
4421;Overig Agglomeratie Amsterdam;C Mining and quarrying;2003;-100.0;
4422;Overig Agglomeratie Amsterdam;C Mining and quarrying;2004;;
4423;Overig Agglomeratie Amsterdam;C Mining and quarrying;2005;;-41.531816
4424;Overig Agglomeratie Amsterdam;C Mining and quarrying;2006;;
4425;Overig Agglomeratie Amsterdam;D+E Manufacturing, public utilities;2002;9.6728293;4.16037288
4426;Overig Agglomeratie Amsterdam;D+E Manufacturing, public utilities;2003;-2.1617251;4.03339061
4427;Overig Agglomeratie Amsterdam;D+E Manufacturing, public utilities;2004;-2.9742093;-2.1880057
4428;Overig Agglomeratie Amsterdam;D+E Manufacturing, public utilities;2005;-13.1043;1.32788981
4429;Overig Agglomeratie Amsterdam;D+E Manufacturing, public utilities;2006;;
4430;Overig Agglomeratie Amsterdam;F Construction;2002;-2.9384293;7.57511738
