ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
3806;76;2045;198558;94743;103815
3807;76;2046;207282;99035;108247
3808;76;2047;202603;96554;106049
3809;76;2048;194747;92804;101942
3810;76;2049;186095;88098;97997
3811;76;2050;172734;81935;90799
3812;76;2051;167011;79383;87628
3813;76;2052;160546;76369;84177
3814;76;2053;159736;76349;83386
3815;76;2054;158231;75317;82914
3816;76;2055;160366;76322;84044
3817;76;2056;160045;76317;83728
3818;76;2057;164923;78675;86249
3819;76;2058;163123;77619;85504
3820;76;2059;159344;76093;83251
3821;76;2060;158876;75862;83014
3822;77;2012;101126;44761;56366
3823;77;2013;102430;45855;56575
3824;77;2014;105276;47571;57705
3825;77;2015;106084;48162;57922
3826;77;2016;113023;51822;61201
3827;77;2017;115855;53184;62671
3828;77;2018;120360;55783;64577
3829;77;2019;117525;54918;62607
3830;77;2020;123438;57933;65505
3831;77;2021;133456;62840;70616
3832;77;2022;140752;66203;74549
3833;77;2023;134619;63490;71129
3834;77;2024;187482;89010;98472
3835;77;2025;181479;85817;95662
3836;77;2026;172078;81897;90182
3837;77;2027;166872;79342;87529
3838;77;2028;164254;78014;86240
3839;77;2029;163360;77688;85672
3840;77;2030;168717;80203;88514
3841;77;2031;168019;79729;88290
3842;77;2032;170087;80812;89275
3843;77;2033;172177;81341;90836
3844;77;2034;175909;83574;92335
3845;77;2035;178694;84722;93972
3846;77;2036;181919;86339;95580
3847;77;2037;186520;88462;98058
3848;77;2038;187436;89026;98411
3849;77;2039;192669;91366;101303
3850;77;2040;193965;92040;101925
3851;77;2041;197219;94009;103209
3852;77;2042;200003;95291;104712
3853;77;2043;196487;93750;102737
3854;77;2044;193555;92177;101379
3855;77;2045;192601;91714;100887
3856;77;2046;194185;92200;101986
3857;77;2047;202771;96408;106362
3858;77;2048;198231;94016;104215
3859;77;2049;190584;90392;100192
3860;77;2050;182157;85830;96327
3861;77;2051;169104;79841;89262
3862;77;2052;163526;77370;86156
3863;77;2053;157228;74452;82776
3864;77;2054;156465;74453;82012
3865;77;2055;155014;73458;81556
3866;77;2056;157139;74457;82681
3867;77;2057;156855;74470;82385
3868;77;2058;161669;76791;84879
3869;77;2059;159935;75778;84157
3870;77;2060;156249;74300;81948
3871;78;2012;94955;41196;53759
3872;78;2013;97487;42702;54785
3873;78;2014;98809;43793;55017
3874;78;2015;101615;45475;56141
3875;78;2016;102463;46087;56377
3876;78;2017;109230;49637;59594
3877;78;2018;112040;50991;61049
3878;78;2019;116454;53526;62927
3879;78;2020;113778;52746;61032
3880;78;2021;119555;55681;63874
3881;78;2022;129323;60440;68882
3882;78;2023;136445;63710;72735
3883;78;2024;130542;61128;69414
3884;78;2025;181866;85743;96123
3885;78;2026;176096;82700;93396
3886;78;2027;167010;78950;88060
3887;78;2028;161999;76514;85486
3888;78;2029;159489;75252;84237
3889;78;2030;158667;74967;83700
3890;78;2031;163898;77410;86487
3891;78;2032;163257;76975;86282
3892;78;2033;165297;78040;87257
3893;78;2034;167370;78572;88798
3894;78;2035;171027;80748;90279
3895;78;2036;173782;81885;91897
3896;78;2037;176959;83473;93486
3897;78;2038;181482;85552;95931
3898;78;2039;182408;86118;96289
3899;78;2040;187569;88420;99149
3900;78;2041;188876;89100;99775
3901;78;2042;192095;91039;101056
3902;78;2043;194857;92309;102547
3903;78;2044;191482;90848;100634
3904;78;2045;188683;89358;99325
3905;78;2046;187814;88946;98867
3906;78;2047;189401;89441;99959
3907;78;2048;197828;93555;104273
3908;78;2049;193443;91260;102183
3909;78;2050;186022;87767;98254
3910;78;2051;177837;83360;94477
3911;78;2052;165121;77563;87558
3912;78;2053;159705;75180;84525
3913;78;2054;153588;72366;81222
3914;78;2055;152876;72387;80488
3915;78;2056;151487;71436;80051
3916;78;2057;153597;72428;81169
3917;78;2058;153351;72458;80892
3918;78;2059;158094;74738;83356
3919;78;2060;156431;73771;82660
3920;79;2012;92717;39242;53476
3921;79;2013;91103;39058;52045
3922;79;2014;93603;40533;53070
3923;79;2015;94939;41615;53324
3924;79;2016;97698;43258;54440
3925;79;2017;98583;43887;54696
3926;79;2018;105156;47314;57842
3927;79;2019;107935;48654;59281
3928;79;2020;112235;51111;61124
3929;79;2021;109722;50414;59308
3930;79;2022;115344;53257;62087
3931;79;2023;124829;57850;66978
3932;79;2024;131756;61013;70743
3933;79;2025;126095;58567;67528
3934;79;2026;175730;82194;93536
3935;79;2027;170210;79309;90901
3936;79;2028;161463;75740;85723
3937;79;2029;156661;73429;83232
3938;79;2030;154265;72239;82026
3939;79;2031;153519;71995;81524
3940;79;2032;158614;74362;84252
3941;79;2033;158034;73968;84066
3942;79;2034;160045;75014;85031
3943;79;2035;162098;75548;86550
3944;79;2036;165673;77663;88010
3945;79;2037;168397;78789;89608
3946;79;2038;171523;80345;91178
3947;79;2039;175960;82375;93585
3948;79;2040;176895;82945;93950
3949;79;2041;181973;85201;96772
3950;79;2042;183287;85886;97400
3951;79;2043;186468;87792;98676
3952;79;2044;189203;89049;100154
3953;79;2045;185983;87673;98309
3954;79;2046;183322;86268;97053
3955;79;2047;182544;85911;96633
3956;79;2048;184131;86414;97717
3957;79;2049;192378;90421;101957
3958;79;2050;188159;88230;99929
3959;79;2051;180982;84878;96104
3960;79;2052;173064;80640;92424
3961;79;2053;160718;75051;85668
3962;79;2054;155480;72766;82714
3963;79;2055;149566;70066;79500
3964;79;2056;148908;70109;78798
3965;79;2057;147585;69204;78381
3966;79;2058;149679;70187;79492
3967;79;2059;149474;70237;79237
3968;79;2060;154140;72472;81668
3969;80;2012;86252;35738;50514
3970;80;2013;88480;36959;51521
3971;80;2014;87007;36829;50178
3972;80;2015;89464;38267;51197
3973;80;2016;90806;39334;51473
3974;80;2017;93510;40931;52579
3975;80;2018;94422;41571;52851
3976;80;2019;100779;44861;55918
3977;80;2020;103511;46177;57334
3978;80;2021;107681;48543;59137
3979;80;2022;105331;47925;57407
3980;80;2023;110776;50664;60112
3981;80;2024;119945;55071;64874
3982;80;2025;126650;58111;68539
3983;80;2026;121245;55807;65438
3984;80;2027;169033;78364;90669
3985;80;2028;163776;75644;88132
3986;80;2029;155393;72266;83127
3987;80;2030;150815;70086;80728
3988;80;2031;148544;68973;79571
3989;80;2032;147876;68770;79105
3990;80;2033;152821;71055;81766
3991;80;2034;152308;70704;81604
3992;80;2035;154286;71729;82556
3993;80;2036;156317;72267;84050
3994;80;2037;159804;74316;85488
3995;80;2038;162492;75429;87064
3996;80;2039;165561;76949;88612
3997;80;2040;169901;78926;90975
3998;80;2041;170847;79501;91347
3999;80;2042;175830;81706;94125
4000;80;2043;177150;82394;94756
4001;80;2044;180285;84260;96025
4002;80;2045;182986;85500;97486
4003;80;2046;179929;84214;95716
4004;80;2047;177418;82900;94518
4005;80;2048;176733;82598;94135
4006;80;2049;178315;83107;95208
4007;80;2050;186356;86992;99364
4008;80;2051;182316;84911;97404
4009;80;2052;175407;81713;93694
4010;80;2053;167780;77657;90123
4011;80;2054;155845;72296;83549
4012;80;2055;150803;70119;80684
4013;80;2056;145109;67542;77567
4014;80;2057;144508;67608;76900
4015;80;2058;143259;66753;76506
4016;80;2059;145332;67725;77608
4017;80;2060;145170;67795;77375
4018;81;2012;81913;32941;48971
4019;81;2013;81809;33406;48404
4020;81;2014;83993;34588;49405
4021;81;2015;82659;34509;48150
4022;81;2016;85061;35899;49162
4023;81;2017;86401;36944;49457
4024;81;2018;89035;38487;50548
4025;81;2019;89969;39130;50839
4026;81;2020;96083;42268;53814
4027;81;2021;98752;43548;55203
4028;81;2022;102768;45809;56959
4029;81;2023;100583;45265;55318
4030;81;2024;105825;47884;57941
4031;81;2025;114640;52085;62556
4032;81;2026;121098;54989;66109
4033;81;2027;115965;52832;63133
4034;81;2028;161735;74228;87507
4035;81;2029;156758;71682;85076
4036;81;2030;148768;68508;80260
4037;81;2031;144430;66469;77962
4038;81;2032;142289;65433;76856
4039;81;2033;141703;65272;76431
4040;81;2034;146484;67466;79018
4041;81;2035;146041;67162;78880
4042;81;2036;147983;68164;79819
4043;81;2037;149989;68705;81284
4044;81;2038;153381;70683;82698
4045;81;2039;156027;71779;84248
4046;81;2040;159030;73260;85771
4047;81;2041;163261;75176;88084
4048;81;2042;164215;75754;88461
4049;81;2043;169084;77897;91187
4050;81;2044;170408;78588;91820
4051;81;2045;173486;80407;93079
4052;81;2046;176144;81624;94520
4053;81;2047;173263;80434;92829
4054;81;2048;170907;79214;91693
4055;81;2049;170318;78966;91352
4056;81;2050;171889;79479;92410
4057;81;2051;179696;83227;96469
4058;81;2052;175850;81265;94585
4059;81;2053;169231;78230;91001
4060;81;2054;161926;74375;87551
4061;81;2055;150441;69263;81178
4062;81;2056;145613;67200;78412
4063;81;2057;140161;64757;75404
4064;81;2058;139620;64845;74775
4065;81;2059;138450;64046;74405
4066;81;2060;140498;65004;75495
4067;82;2012;73295;28563;44733
4068;82;2013;77157;30525;46631
4069;82;2014;77129;30997;46132
4070;82;2015;79259;32133;47126
4071;82;2016;78061;32099;45962
4072;82;2017;80396;33433;46963
4073;82;2018;81723;34448;47275
4074;82;2019;84271;35923;48348
4075;82;2020;85215;36562;48653
4076;82;2021;91056;39530;51526
4077;82;2022;93645;40763;52883
4078;82;2023;97490;42905;54585
4079;82;2024;95467;42432;53035
4080;82;2025;100482;44914;55568
4081;82;2026;108905;48888;60017
4082;82;2027;115088;51644;63444
4083;82;2028;110245;49642;60604
4084;82;2029;153818;69785;84032
4085;82;2030;149139;67422;81717
4086;82;2031;141572;64463;77109
4087;82;2032;137493;62573;74920
4088;82;2033;135492;61620;73871
4089;82;2034;134992;61502;73489
4090;82;2035;139592;63597;75995
4091;82;2036;139224;63340;75883
4092;82;2037;141124;64316;76807
4093;82;2038;143100;64859;78241
4094;82;2039;146386;66759;79627
4095;82;2040;148981;67833;81147
4096;82;2041;151909;69270;82639
4097;82;2042;156016;71120;84896
4098;82;2043;156976;71698;85278
4099;82;2044;161715;73771;87944
4100;82;2045;163039;74462;88578
4101;82;2046;166046;76225;89821
4102;82;2047;168651;77414;91237
4103;82;2048;165955;76323;89632
4104;82;2049;163763;75201;88563
4105;82;2050;163271;75004;88267
4106;82;2051;164823;75517;89307
4107;82;2052;172369;79114;93255
4108;82;2053;168732;77277;91454
4109;82;2054;162430;74421;88009
4110;82;2055;155475;70781;84694
4111;82;2056;144485;65938;78547
4112;82;2057;139889;64000;75890
4113;82;2058;134700;61700;73000
4114;82;2059;134223;61811;72412
4115;82;2060;133141;61070;72071
4116;83;2012;67594;25417;42177
4117;83;2013;68528;26228;42300
4118;83;2014;72205;28067;44138
4119;83;2015;72250;28541;43708
4120;83;2016;74314;29628;44686
4121;83;2017;73255;29638;43617
4122;83;2018;75509;30908;44601
4123;83;2019;76815;31886;44929
4124;83;2020;79266;33288;45978
4125;83;2021;80213;33918;46295
4126;83;2022;85758;36704;49054
4127;83;2023;88254;37883;50371
4128;83;2024;91915;39900;52014
4129;83;2025;90056;39496;50560
4130;83;2026;94825;41832;52993
4131;83;2027;102825;45565;57259
4132;83;2028;108711;48164;60548
4133;83;2029;104173;46321;57853
4134;83;2030;145413;65161;80252
4135;83;2031;141048;62986;78062
4136;83;2032;133934;60250;73683
4137;83;2033;130129;58515;71613
4138;83;2034;128282;57653;70629
4139;83;2035;127869;57577;70291
4140;83;2036;132281;59570;72710
4141;83;2037;131992;59364;72628
4142;83;2038;133852;60315;73537
4143;83;2039;135799;60860;74939
4144;83;2040;138974;62680;76294
4145;83;2041;141511;63730;77782
4146;83;2042;144359;65118;79241
4147;83;2043;148336;66898;81437
4148;83;2044;149306;67478;81828
4149;83;2045;153899;69474;84425
4150;83;2046;155224;70164;85061
4151;83;2047;158155;71867;86288
4152;83;2048;160703;73025;87678
4153;83;2049;158201;72036;86165
4154;83;2050;156180;71013;85167
4155;83;2051;155783;70866;84917
4156;83;2052;157320;71381;85939
4157;83;2053;164588;74818;89770
4158;83;2054;161173;73113;88061
4159;83;2055;155208;70440;84768
4160;83;2056;148623;67024;81599
4161;83;2057;138161;62465;75696
4162;83;2058;133812;60654;73158
4163;83;2059;128899;58503;70396
4164;83;2060;128489;58636;69853
4165;84;2012;59836;21941;37895
4166;84;2013;62673;23108;39564
4167;84;2014;63606;23883;39723
4168;84;2015;67088;25594;41494
4169;84;2016;67196;26068;41128
4170;84;2017;69185;27100;42085
4171;84;2018;68261;27148;41113
4172;84;2019;70423;28349;42074
4173;84;2020;71697;29283;42415
4174;84;2021;74039;30605;43434
4175;84;2022;74978;31217;43760
4176;84;2023;80207;33814;46393
4177;84;2024;82598;34935;47663
4178;84;2025;86062;36822;49240
4179;84;2026;84369;36482;47887
4180;84;2027;88878;38668;50211
4181;84;2028;96428;42150;54278
4182;84;2029;102000;44584;57416
4183;84;2030;97786;42906;54880
4184;84;2031;136561;60399;76162
4185;84;2032;132529;58418;74111
4186;84;2033;125893;55915;69978
4187;84;2034;122379;54341;68038
4188;84;2035;120698;53572;67126
4189;84;2036;120371;53537;66834
4190;84;2037;124589;55427;69161
4191;84;2038;124385;55273;69112
4192;84;2039;126204;56196;70007
4193;84;2040;128117;56745;71372
4194;84;2041;131178;58482;72696
4195;84;2042;133650;59503;74147
4196;84;2043;136413;60841;75572
4197;84;2044;140250;62547;77703
4198;84;2045;141235;63129;78106
4199;84;2046;145666;65041;80625
4200;84;2047;146994;65728;81265
4201;84;2048;149841;67366;82475
4202;84;2049;152329;68492;83838
4203;84;2050;150029;67605;82424
4204;84;2051;148185;66682;81503
4205;84;2052;147881;66583;81298
4206;84;2053;149407;67101;82306
4207;84;2054;156381;70372;86010
4208;84;2055;153204;68803;84401
4209;84;2056;147596;66322;81275
4210;84;2057;141402;63138;78264
4211;84;2058;131499;58872;72627
4212;84;2059;127412;57195;70217
4213;84;2060;122790;55196;67593
4214;85;2012;54597;19122;35476
4215;85;2013;54957;19730;35227
4216;85;2014;57635;20813;36822
4217;85;2015;58558;21545;37013
4218;85;2016;61828;23125;38703
4219;85;2017;61993;23593;38401
4220;85;2018;63893;24565;39328
4221;85;2019;63100;24645;38455
4222;85;2020;65157;25771;39386
4223;85;2021;66388;26654;39735
4224;85;2022;68608;27890;40718
4225;85;2023;69531;28480;41051
4226;85;2024;74426;30880;43545
4227;85;2025;76699;31936;44763
4228;85;2026;79957;33688;46269
4229;85;2027;78430;33410;45020
4230;85;2028;82668;35441;47227
4231;85;2029;89743;38665;51078
4232;85;2030;94985;40930;54055
4233;85;2031;91107;39418;51689
4234;85;2032;127304;55535;71769
4235;85;2033;123618;53752;69866
4236;85;2034;117483;51485;65998
4237;85;2035;114271;50075;64196
4238;85;2036;112766;49402;63364
4239;85;2037;112530;49409;63121
4240;85;2038;116545;51194;65351
4241;85;2039;116427;51090;65338
4242;85;2040;118203;51985;66218
4243;85;2041;120078;52534;67544
4244;85;2042;123017;54184;68833
4245;85;2043;125417;55174;70243
4246;85;2044;128088;56457;71632
4247;85;2045;131774;58084;73690
4248;85;2046;132775;58666;74109
4249;85;2047;137031;60488;76543
4250;85;2048;138358;61170;77188
4251;85;2049;141114;62738;78376
4252;85;2050;143537;63827;79710
4253;85;2051;141447;63043;78404
4254;85;2052;139786;62220;77565
4255;85;2053;139575;62168;77407
4256;85;2054;141090;62689;78401
4257;85;2055;147755;65786;81969
4258;85;2056;144830;64358;80472
4259;85;2057;139599;62073;77525
4260;85;2058;133813;59127;74685
4261;85;2059;124499;55163;69335
4262;85;2060;120686;53622;67064
4263;86;2012;48537;16194;32344
4264;86;2013;49609;16982;32627
4265;86;2014;49996;17553;32443
4266;86;2015;52503;18549;33955
4267;86;2016;53406;19236;34170
4268;86;2017;56451;20683;35768
4269;86;2018;56663;21137;35526
4270;86;2019;58465;22045;36420
4271;86;2020;57793;22150;35643
4272;86;2021;59733;23196;36538
4273;86;2022;60912;24022;36890
4274;86;2023;62998;25167;37831
4275;86;2024;63896;25730;38166
4276;86;2025;68441;27929;40512
4277;86;2026;70586;28915;41671
4278;86;2027;73630;30532;43098
4279;86;2028;72268;30311;41957
4280;86;2029;76222;32183;44039
4281;86;2030;82802;35146;47657
4282;86;2031;87698;37237;50461
4283;86;2032;84169;35892;48277
4284;86;2033;117684;50615;67069
4285;86;2034;114356;49031;65325
4286;86;2035;108744;47002;61742
4287;86;2036;105844;45755;60089
4288;86;2037;104522;45178;59344
4289;86;2038;104378;45226;59152
4290;86;2039;108180;46901;61278
4291;86;2040;108150;46847;61303
4292;86;2041;109877;47709;62168
4293;86;2042;111709;48257;63451
4294;86;2043;114518;49815;64702
4295;86;2044;116838;50769;66069
4296;86;2045;119410;51994;67417
4297;86;2046;122936;53539;69397
4298;86;2047;123950;54117;69833
4299;86;2048;128014;55844;72170
4300;86;2049;129340;56518;72822
4301;86;2050;131998;58011;73987
4302;86;2051;134351;59061;75290
4303;86;2052;132476;58378;74098
4304;86;2053;131005;57658;73347
4305;86;2054;130889;57651;73237
4306;86;2055;132395;58176;74219
4307;86;2056;138732;61093;77639
4308;86;2057;136070;59808;76262
4309;86;2058;131231;57723;73508
4310;86;2059;125871;55020;70852
4311;86;2060;117174;51364;65809
4312;87;2012;43177;13477;29700
4313;87;2013;43568;14186;29382
4314;87;2014;44588;14905;29683
4315;87;2015;44993;15436;29557
4316;87;2016;47314;16342;30972
4317;87;2017;48185;16979;31206
4318;87;2018;50993;18290;32703
4319;87;2019;51243;18726;32517
4320;87;2020;52932;19564;33368
4321;87;2021;52376;19689;32687
4322;87;2022;54188;20650;33538
4323;87;2023;55305;21416;33889
4324;87;2024;57249;22467;34782
4325;87;2025;58116;22999;35117
4326;87;2026;62298;24995;37303
4327;87;2027;64304;25908;38397
4328;87;2028;67126;27388;39738
4329;87;2029;65932;27220;38712
4330;87;2030;69593;28933;40660
4331;87;2031;75660;31631;44030
4332;87;2032;80198;33548;46649
4333;87;2033;77027;32368;44659
4334;87;2034;107780;45696;62084
4335;87;2035;104816;44308;60507
4336;87;2036;99742;42515;57226
4337;87;2037;97160;41429;55732
4338;87;2038;96025;40946;55079
4339;87;2039;95971;41030;54940
4340;87;2040;99550;42595;56956
4341;87;2041;99606;42586;57019
4342;87;2042;101279;43413;57866
4343;87;2043;103060;43955;59104
4344;87;2044;105731;45418;60313
4345;87;2045;107964;46332;61632
4346;87;2046;110430;47495;62935
4347;87;2047;113780;48951;64830
4348;87;2048;114807;49524;65283
4349;87;2049;118667;51150;67516
4350;87;2050;119986;51813;68173
4351;87;2051;122539;53227;69312
4352;87;2052;124816;54236;70581
4353;87;2053;123164;53653;69510
4354;87;2054;121887;53035;68852
4355;87;2055;121866;53072;68794
4356;87;2056;123359;53598;69762
4357;87;2057;129357;56331;73026
4358;87;2058;126963;55188;71775
4359;87;2059;122531;53305;69226
4360;87;2060;117611;50846;66765
4361;88;2012;38126;11622;26504
4362;88;2013;38233;11620;26614
4363;88;2014;38625;12254;26371
4364;88;2015;39583;12900;26684
4365;88;2016;39994;13386;26607
4366;88;2017;42117;14199;27917
4367;88;2018;42945;14782;28163
4368;88;2019;45502;15952;29550
4369;88;2020;45776;16361;29415
4370;88;2021;47337;17121;30216
4371;88;2022;46885;17258;29627
4372;88;2023;48551;18126;30426
4373;88;2024;49594;18824;30771
4374;88;2025;51381;19774;31607
4375;88;2026;52203;20267;31936
4376;88;2027;56000;22053;33948
4377;88;2028;57853;22884;34969
4378;88;2029;60433;24219;36214
4379;88;2030;59400;24097;35303
4380;88;2031;62744;25640;37104
4381;88;2032;68267;28060;40207
4382;88;2033;72419;29793;42627
4383;88;2034;69608;28773;40835
4384;88;2035;97471;40664;56807
4385;88;2036;94872;39470;55401
4386;88;2037;90345;37911;52434
4387;88;2038;88083;36981;51102
4388;88;2039;87128;36587;50541
4389;88;2040;87153;36701;50452
4390;88;2041;90482;38139;52343
4391;88;2042;90612;38170;52442
4392;88;2043;92212;38951;53262
4393;88;2044;93922;39478;54444
4394;88;2045;96433;40833;55600
4395;88;2046;98557;41697;56860
4396;88;2047;100893;42785;58108
4397;88;2048;104042;44138;59904
4398;88;2049;105065;44697;60369
4399;88;2050;108689;46208;62481
4400;88;2051;109984;46849;63136
4401;88;2052;112410;48170;64239
4402;88;2053;114588;49125;65463
4403;88;2054;113158;48641;64517
4404;88;2055;112074;48122;63952
4405;88;2056;112141;48196;63945
4406;88;2057;113604;48715;64889
4407;88;2058;119214;51242;67972
4408;88;2059;117099;50245;66854
4409;88;2060;113094;48570;64524
4410;89;2012;31523;9183;22340
4411;89;2013;33224;9838;23386
4412;89;2014;33380;9855;23525
4413;89;2015;33764;10413;23351
4414;89;2016;34649;10985;23664
4415;89;2017;35053;11423;23630
4416;89;2018;36968;12140;24828
4417;89;2019;37741;12662;25079
4418;89;2020;40036;13690;26346
4419;89;2021;40319;14065;26254
4420;89;2022;41738;14740;26997
4421;89;2023;41376;14880;26496
4422;89;2024;42885;15650;27234
4423;89;2025;43840;16274;27567
4424;89;2026;45456;17117;28339
4425;89;2027;46219;17565;28654
4426;89;2028;49615;19134;30481
4427;89;2029;51295;19876;31419
4428;89;2030;53618;21059;32559
4429;89;2031;52736;20974;31762
4430;89;2032;55743;22340;33403
4431;89;2033;60696;24475;36221
4432;89;2034;64439;26012;38427
4433;89;2035;61984;25147;36837
4434;89;2036;86860;35578;51282
4435;89;2037;84618;34569;50049
4436;89;2038;80641;33238;47404
4437;89;2039;78690;32456;46234
4438;89;2040;77906;32144;45762
4439;89;2041;77997;32278;45719
4440;89;2042;81050;33578;47471
4441;89;2043;81240;33641;47598
4442;89;2044;82746;34365;48382
4443;89;2045;84363;34867;49496
4444;89;2046;86688;36100;50589
4445;89;2047;88679;36901;51778
4446;89;2048;90859;37901;52958
4447;89;2049;93778;39138;54639
4448;89;2050;94781;39672;55109
4449;89;2051;98135;41052;57084
4450;89;2052;99387;41660;57728
4451;89;2053;101658;42874;58784
4452;89;2054;103713;43763;59950
4453;89;2055;102500;43371;59129
4454;89;2056;101604;42947;58656
4455;89;2057;101744;43050;58694
4456;89;2058;103158;43552;59606
4457;89;2059;108337;45852;62485
4458;89;2060;106500;44998;61502
4459;90;2012;26528;7356;19172
4460;90;2013;26992;7615;19376
4461;90;2014;28498;8174;20324
4462;90;2015;28688;8205;20483
4463;90;2016;29054;8688;20365
4464;90;2017;29856;9184;20671
4465;90;2018;30243;9570;20673
4466;90;2019;31942;10190;21751
4467;90;2020;32647;10647;22000
4468;90;2021;34669;11531;23138
4469;90;2022;34948;11866;23082
4470;90;2023;36213;12454;23759
4471;90;2024;35928;12589;23339
4472;90;2025;37267;13257;24011
4473;90;2026;38123;13801;24322
4474;90;2027;39555;14533;25022
4475;90;2028;40248;14929;25319
4476;90;2029;43230;16279;26950
4477;90;2030;44726;16928;27798
4478;90;2031;46777;17952;28825
4479;90;2032;46035;17898;28137
4480;90;2033;48692;19081;29611
4481;90;2034;53056;20925;32131
4482;90;2035;56369;22260;34110
4483;90;2036;54261;21541;32721
4484;90;2037;76092;30508;45584
4485;90;2038;74193;29673;44520
4486;90;2039;70759;28559;42199
4487;90;2040;69107;27917;41190
4488;90;2041;68478;27677;40801
4489;90;2042;68619;27822;40797
4490;90;2043;71369;28974;42395
4491;90;2044;71601;29057;42544
4492;90;2045;72993;29713;43279
4493;90;2046;74493;30179;44314
4494;90;2047;76608;31278;45331
4495;90;2048;78440;32004;46436
4496;90;2049;80439;32904;47535
4497;90;2050;83095;34010;49085
4498;90;2051;84055;34506;49549
4499;90;2052;87107;35740;51367
4500;90;2053;88291;36302;51989
4501;90;2054;90378;37394;52984
4502;90;2055;92282;38203;54079
4503;90;2056;91277;37896;53381
4504;90;2057;90556;37559;52997
4505;90;2058;90755;37682;53073
4506;90;2059;92094;38154;53940
4507;90;2060;96793;40204;56589
4508;91;2012;21655;5719;15936
4509;91;2013;22283;5965;16319
4510;91;2014;22716;6188;16528
4511;91;2015;24027;6655;17372
4512;91;2016;24235;6695;17540
4513;91;2017;24573;7104;17469
4514;91;2018;25285;7524;17760
4515;91;2019;25643;7856;17788
4516;91;2020;27121;8380;18741
4517;91;2021;27749;8770;18979
4518;91;2022;29495;9512;19983
4519;91;2023;29757;9802;19955
4520;91;2024;30860;10301;20559
4521;91;2025;30637;10425;20213
4522;91;2026;31800;10989;20810
4523;91;2027;32548;11452;21095
4524;91;2028;33788;12071;21717
4525;91;2029;34400;12412;21989
4526;91;2030;36966;13545;23420
4527;91;2031;38269;14097;24172
4528;91;2032;40042;14962;25080
4529;91;2033;39425;14930;24495
4530;91;2034;41724;15930;25794
4531;91;2035;45491;17485;28006
4532;91;2036;48367;18617;29751
4533;91;2037;46590;18032;28558
4534;91;2038;65377;25562;39814
4535;91;2039;63800;24887;38913
4536;91;2040;60889;23977;36913
4537;91;2041;59518;23461;36058
4538;91;2042;59028;23282;35745
4539;91;2043;59198;23428;35770
4540;91;2044;61624;24422;37202
4541;91;2045;61881;24517;37364
4542;91;2046;63137;25096;38042
4543;91;2047;64498;25514;38984
4544;91;2048;66381;26469;39912
4545;91;2049;68029;27109;40920
4546;91;2050;69821;27897;41925
4547;91;2051;72189;28860;43329
4548;91;2052;73083;29307;43776
4549;91;2053;75802;30381;45420
4550;91;2054;76895;30886;46009
4551;91;2055;78772;31843;46928
4552;91;2056;80498;32560;47938
4553;91;2057;79684;32326;47358
4554;91;2058;79121;32066;47055
4555;91;2059;79358;32197;47161
4556;91;2060;80598;32628;47969
4557;92;2012;14658;3548;11110
4558;92;2013;17807;4522;13285
4559;92;2014;18362;4726;13636
4560;92;2015;18755;4913;13842
4561;92;2016;19873;5295;14578
4562;92;2017;20083;5337;14746
4563;92;2018;20386;5675;14711
4564;92;2019;21002;6022;14980
4565;92;2020;21323;6298;15024
4566;92;2021;22579;6729;15850
4567;92;2022;23121;7052;16069
4568;92;2023;24595;7659;16936
4569;92;2024;24828;7901;16928
4570;92;2025;25766;8312;17454
4571;92;2026;25592;8419;17172
4572;92;2027;26575;8883;17692
4573;92;2028;27209;9264;17945
4574;92;2029;28256;9772;18484
4575;92;2030;28780;10054;18725
4576;92;2031;30935;10980;19955
4577;92;2032;32040;11435;20605
4578;92;2033;33534;12144;21390
4579;92;2034;33028;12126;20902
4580;92;2035;34970;12948;22022
4581;92;2036;38146;14222;23925
4582;92;2037;40584;15154;25430
4583;92;2038;39116;14690;24426
4584;92;2039;54919;20843;34076
4585;92;2040;53638;20310;33328
4586;92;2041;51221;19584;31637
4587;92;2042;50107;19180;30926
4588;92;2043;49733;19052;30681
4589;92;2044;49915;19189;30727
4590;92;2045;52002;20021;31981
4591;92;2046;52263;20117;32146
4592;92;2047;53366;20610;32755
4593;92;2048;54567;20972;33595
4594;92;2049;56198;21776;34422
4595;92;2050;57642;22321;35321
4596;92;2051;59206;22988;36218
4597;92;2052;61264;23801;37463
4598;92;2053;62068;24188;37880
4599;92;2054;64430;25094;39335
4600;92;2055;65408;25531;39877
4601;92;2056;67049;26342;40707
4602;92;2057;68572;26956;41616
4603;92;2058;67928;26782;41146
4604;92;2059;67501;26587;40915
4605;92;2060;67754;26716;41038
4606;93;2012;10890;2458;8432
4607;93;2013;11785;2733;9052
4608;93;2014;14342;3490;10851
4609;93;2015;14819;3655;11164
4610;93;2016;15164;3807;11357
4611;93;2017;16095;4112;11983
4612;93;2018;16296;4153;12142
4613;93;2019;16558;4424;12134
4614;93;2020;17077;4703;12373
4615;93;2021;17353;4927;12426
4616;93;2022;18395;5271;13124
4617;93;2023;18850;5531;13318
4618;93;2024;20064;6013;14050
4619;93;2025;20264;6209;14054
4620;93;2026;21040;6538;14502
4621;93;2027;20905;6628;14277
4622;93;2028;21715;6998;14717
4623;93;2029;22239;7303;14936
4624;93;2030;23101;7708;15392
4625;93;2031;23536;7936;15600
4626;93;2032;25304;8672;16632
