ID;Delictgroep;Geslacht;Leeftijd;Opleiding;Perioden;HaltJongeren_1;HaltJongerenRelatief_2
1463;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2005;.       ;.       
1464;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2006;.       ;.       
1465;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2007;.       ;.       
1466;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2008;.       ;.       
1467;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2009;.       ;.       
1468;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2010;.       ;.       
1469;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2011;.       ;.       
1470;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2012;.       ;.       
1471;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2013;     0  ;.       
1472;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2014;    10  ;504     
1473;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2015;     0  ;.       
1474;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2016;     0  ;.       
1475;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2017;     0  ;.       
1476;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2018;     0  ;.       
1477;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2019;     0  ;.       
1478;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2020;     0  ;.       
1479;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2021;     0  ;.       
1480;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2022;     0  ;.       
1481;Totaal Halt-jongeren;Mannen;12 jaar;Mbo;2023;.       ;.       
1482;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2005;.       ;.       
1483;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2006;.       ;.       
1484;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2007;.       ;.       
1485;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2008;.       ;.       
1486;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2009;.       ;.       
1487;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2010;.       ;.       
1488;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2011;.       ;.       
1489;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2012;.       ;.       
1490;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2013;   330  ;53      
1491;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2014;   320  ;53      
1492;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2015;   230  ;37      
1493;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2016;   250  ;40      
1494;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2017;   280  ;45      
1495;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2018;   190  ;31      
1496;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2019;   160  ;27      
1497;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2020;   160  ;26      
1498;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2021;   150  ;24      
1499;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2022;   150  ;24      
1500;Totaal Halt-jongeren;Mannen;12 jaar;Havo, vwo;2023;.       ;.       
1501;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2005;.       ;.       
1502;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2006;.       ;.       
1503;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2007;.       ;.       
1504;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2008;.       ;.       
1505;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2009;.       ;.       
1506;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2010;.       ;.       
1507;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2011;.       ;.       
1508;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2012;.       ;.       
1509;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2013;    20  ;        
1510;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2014;    10  ;        
1511;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2015;    10  ;        
1512;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2016;    10  ;        
1513;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2017;    20  ;        
1514;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2018;    20  ;        
1515;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2019;    20  ;        
1516;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2020;    20  ;        
1517;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2021;    10  ;        
1518;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2022;    20  ;        
1519;Totaal Halt-jongeren;Mannen;12 jaar;Overige opleidingen/onbekend;2023;.       ;.       
1520;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2005;3140    ;.       
1521;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2006;2910    ;266     
1522;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2007;3230    ;297     
1523;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2008;2890    ;274     
1524;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2009;2480    ;242     
1525;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2010;1930    ;187     
1526;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2011;1840    ;177     
1527;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2012;1910    ;181     
1528;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2013;  1740  ;162     
1529;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2014;  1740  ;163     
1530;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2015;  1500  ;142     
1531;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2016;  1430  ;135     
1532;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2017;  1520  ;144     
1533;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2018;  1120  ;108     
1534;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2019;  1170  ;115     
1535;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2020;  1010  ;98      
1536;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2021;   890  ;85      
1537;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2022;   880  ;84      
1538;Totaal Halt-jongeren;Mannen;13 jaar;Totaal opleidingen;2023;980     ;96      
1539;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2005;.       ;.       
1540;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2006;.       ;.       
1541;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2007;.       ;.       
1542;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2008;.       ;.       
1543;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2009;.       ;.       
1544;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2010;.       ;.       
1545;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2011;.       ;.       
1546;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2012;.       ;.       
1547;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2013;    10  ;82      
1548;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2014;    10  ;63      
1549;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2015;    10  ;83      
1550;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2016;    10  ;51      
1551;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2017;    10  ;39      
1552;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2018;     0  ;.       
1553;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2019;    10  ;46      
1554;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2020;    10  ;46      
1555;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2021;    10  ;44      
1556;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2022;    10  ;32      
1557;Totaal Halt-jongeren;Mannen;13 jaar;Basisonderwijs;2023;.       ;.       
1558;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2005;.       ;.       
1559;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2006;.       ;.       
1560;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2007;.       ;.       
1561;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2008;.       ;.       
1562;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2009;.       ;.       
1563;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2010;.       ;.       
1564;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2011;.       ;.       
1565;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2012;.       ;.       
1566;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2013;   890  ;303     
1567;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2014;   910  ;304     
1568;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2015;   720  ;242     
1569;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2016;   710  ;239     
1570;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2017;   780  ;281     
1571;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2018;   530  ;202     
1572;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2019;   570  ;227     
1573;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2020;   450  ;186     
1574;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2021;   390  ;158     
1575;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2022;   410  ;174     
1576;Totaal Halt-jongeren;Mannen;13 jaar;Vmbo;2023;.       ;.       
1577;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2005;.       ;.       
1578;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2006;.       ;.       
1579;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2007;.       ;.       
1580;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2008;.       ;.       
1581;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2009;.       ;.       
1582;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2010;.       ;.       
1583;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2011;.       ;.       
1584;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2012;.       ;.       
1585;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2013;   120  ;276     
1586;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2014;   120  ;288     
1587;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2015;   150  ;348     
1588;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2016;   130  ;305     
1589;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2017;   120  ;276     
1590;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2018;   130  ;307     
1591;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2019;   100  ;236     
1592;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2020;   110  ;253     
1593;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2021;   110  ;228     
1594;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2022;    90  ;197     
1595;Totaal Halt-jongeren;Mannen;13 jaar;Voortgezet speciaal onderwijs;2023;.       ;.       
1596;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2005;.       ;.       
1597;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2006;.       ;.       
1598;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2007;.       ;.       
1599;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2008;.       ;.       
1600;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2009;.       ;.       
1601;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2010;.       ;.       
1602;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2011;.       ;.       
1603;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2012;.       ;.       
1604;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2013;   120  ;388     
1605;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2014;   150  ;500     
1606;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2015;   110  ;371     
1607;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2016;   140  ;452     
1608;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2017;    90  ;314     
1609;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2018;    70  ;253     
1610;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2019;    80  ;262     
1611;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2020;    80  ;256     
1612;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2021;    70  ;212     
1613;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2022;    70  ;218     
1614;Totaal Halt-jongeren;Mannen;13 jaar;Praktijkonderwijs;2023;.       ;.       
1615;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2005;.       ;.       
1616;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2006;.       ;.       
1617;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2007;.       ;.       
1618;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2008;.       ;.       
1619;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2009;.       ;.       
1620;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2010;.       ;.       
1621;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2011;.       ;.       
1622;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2012;.       ;.       
1623;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2013;     0  ;.       
1624;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2014;    10  ;330     
1625;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2015;     0  ;.       
1626;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2016;     0  ;.       
1627;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2017;     0  ;.       
1628;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2018;     0  ;.       
1629;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2019;     0  ;.       
1630;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2020;     0  ;.       
1631;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2021;     0  ;.       
1632;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2022;     0  ;.       
1633;Totaal Halt-jongeren;Mannen;13 jaar;Mbo;2023;.       ;.       
1634;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2005;.       ;.       
1635;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2006;.       ;.       
1636;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2007;.       ;.       
1637;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2008;.       ;.       
1638;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2009;.       ;.       
1639;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2010;.       ;.       
1640;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2011;.       ;.       
1641;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2012;.       ;.       
1642;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2013;   560  ;84      
1643;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2014;   510  ;77      
1644;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2015;   480  ;74      
1645;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2016;   430  ;65      
1646;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2017;   470  ;73      
1647;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2018;   340  ;52      
1648;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2019;   360  ;57      
1649;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2020;   300  ;48      
1650;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2021;   260  ;41      
1651;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2022;   250  ;38      
1652;Totaal Halt-jongeren;Mannen;13 jaar;Havo, vwo;2023;.       ;.       
1653;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2005;.       ;.       
1654;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2006;.       ;.       
1655;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2007;.       ;.       
1656;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2008;.       ;.       
1657;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2009;.       ;.       
1658;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2010;.       ;.       
1659;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2011;.       ;.       
1660;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2012;.       ;.       
1661;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2013;    40  ;        
1662;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2014;    30  ;        
1663;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2015;    20  ;        
1664;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2016;    10  ;        
1665;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2017;    50  ;        
1666;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2018;    50  ;        
1667;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2019;    40  ;        
1668;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2020;    60  ;        
1669;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2021;    50  ;        
1670;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2022;    40  ;        
1671;Totaal Halt-jongeren;Mannen;13 jaar;Overige opleidingen/onbekend;2023;.       ;.       
1672;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2005;3870    ;.       
1673;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2006;3710    ;342     
1674;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2007;3950    ;368     
1675;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2008;3540    ;333     
1676;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2009;3410    ;330     
1677;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2010;2600    ;255     
1678;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2011;2560    ;250     
1679;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2012;2550    ;247     
1680;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2013;  2410  ;228     
1681;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2014;  2550  ;238     
1682;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2015;  2360  ;222     
1683;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2016;  2190  ;209     
1684;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2017;  2300  ;209     
1685;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2018;  1840  ;175     
1686;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2019;  1920  ;186     
1687;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2020;  1780  ;174     
1688;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2021;  1440  ;141     
1689;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2022;  1350  ;129     
1690;Totaal Halt-jongeren;Mannen;14 jaar;Totaal opleidingen;2023;1500    ;144     
1691;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2005;.       ;.       
1692;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2006;.       ;.       
1693;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2007;.       ;.       
1694;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2008;.       ;.       
1695;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2009;.       ;.       
1696;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2010;.       ;.       
1697;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2011;.       ;.       
1698;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2012;.       ;.       
1699;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2013;    10  ;66      
1700;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2014;     0  ;.       
1701;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2015;    10  ;52      
1702;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2016;    10  ;69      
1703;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2017;    10  ;52      
1704;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2018;     0  ;.       
1705;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2019;     0  ;.       
1706;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2020;     0  ;.       
1707;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2021;     0  ;.       
1708;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2022;     0  ;.       
1709;Totaal Halt-jongeren;Mannen;14 jaar;Basisonderwijs;2023;.       ;.       
1710;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2005;.       ;.       
1711;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2006;.       ;.       
1712;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2007;.       ;.       
1713;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2008;.       ;.       
1714;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2009;.       ;.       
1715;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2010;.       ;.       
1716;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2011;.       ;.       
1717;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2012;.       ;.       
1718;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2013;  1480  ;340     
1719;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2014;  1540  ;342     
1720;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2015;  1420  ;312     
1721;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2016;  1340  ;297     
1722;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2017;  1320  ;300     
1723;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2018;  1040  ;247     
1724;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2019;  1050  ;262     
1725;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2020;   930  ;242     
1726;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2021;   780  ;205     
1727;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2022;   720  ;184     
1728;Totaal Halt-jongeren;Mannen;14 jaar;Vmbo;2023;.       ;.       
1729;Totaal Halt-jongeren;Mannen;14 jaar;Voortgezet speciaal onderwijs;2005;.       ;.       
