ID;Geslacht;Achtergrondkenmerken;Perioden;WerknemersDieRegelmatigOverwerken_1;WerknemersDieRegelmatigOverwerken_2
1413;4000;300003;2002;28.0;19.0
1414;4000;300003;2003;34.0;23.0
1415;4000;300003;2004;40.0;26.0
1416;4000;300003;2005;43.0;28.0
1417;4000;300003;2006;41.0;29.0
1418;4000;300003;2007;43.0;27.0
1419;4000;300003;2008;62.0;25.0
1420;4000;300003;2009;56.0;24.0
1421;4000;300003;2010;52.0;23.0
1422;4000;300003;2011;49.0;22.0
1423;4000;300003;2012;47.0;22.0
1424;4000;300003;2013;;
1425;4000;300007;2000;235.0;22.0
1426;4000;300007;2001voor revisie;236.0;22.0
1427;4000;300007;2001 na revisie;228.0;22.0
1428;4000;300007;2002;225.0;21.0
1429;4000;300007;2003;256.0;24.0
1430;4000;300007;2004;269.0;26.0
1431;4000;300007;2005;282.0;27.0
1432;4000;300007;2006;296.0;27.0
1433;4000;300007;2007;307.0;27.0
1434;4000;300007;2008;320.0;29.0
1435;4000;300007;2009;310.0;29.0
1436;4000;300007;2010;274.0;26.0
1437;4000;300007;2011;285.0;27.0
1438;4000;300007;2012;271.0;26.0
1439;4000;300007;2013;;
1440;4000;300013;2000;330.0;27.0
1441;4000;300013;2001voor revisie;364.0;28.0
1442;4000;300013;2001 na revisie;340.0;27.0
1443;4000;300013;2002;369.0;29.0
1444;4000;300013;2003;417.0;32.0
1445;4000;300013;2004;481.0;35.0
1446;4000;300013;2005;499.0;36.0
1447;4000;300013;2006;536.0;37.0
1448;4000;300013;2007;555.0;37.0
1449;4000;300013;2008;557.0;37.0
1450;4000;300013;2009;607.0;38.0
1451;4000;300013;2010;600.0;37.0
1452;4000;300013;2011;579.0;36.0
1453;4000;300013;2012;583.0;36.0
1454;4000;300013;2013;;
1455;4000;999999;2000;10.0;23.0
1456;4000;999999;2001voor revisie;10.0;21.0
1457;4000;999999;2001 na revisie;;
1458;4000;999999;2002;;
1459;4000;999999;2003;;
1460;4000;999999;2004;;
1461;4000;999999;2005;;
1462;4000;999999;2006;;
1463;4000;999999;2007;;
1464;4000;999999;2008;;
1465;4000;999999;2009;5.0;24.0
1466;4000;999999;2010;4.0;22.0
1467;4000;999999;2011;5.0;24.0
1468;4000;999999;2012;13.0;23.0
1469;4000;999999;2013;;
1470;4000;21330;2000;529.0;25.0
1471;4000;21330;2001voor revisie;573.0;26.0
1472;4000;21330;2001 na revisie;531.0;25.0
1473;4000;21330;2002;555.0;26.0
1474;4000;21330;2003;636.0;29.0
1475;4000;21330;2004;704.0;32.0
1476;4000;21330;2005;726.0;33.0
1477;4000;21330;2006;751.0;34.0
1478;4000;21330;2007;779.0;34.0
1479;4000;21330;2008;813.0;35.0
1480;4000;21330;2009;829.0;35.0
1481;4000;21330;2010;796.0;34.0
1482;4000;21330;2011;769.0;33.0
1483;4000;21330;2012;757.0;33.0
1484;4000;21330;2013;666.0;29.0
1485;4000;21340;2000;85.0;21.0
1486;4000;21340;2001voor revisie;78.0;19.0
1487;4000;21340;2001 na revisie;76.0;19.0
1488;4000;21340;2002;72.0;18.0
1489;4000;21340;2003;78.0;21.0
1490;4000;21340;2004;92.0;24.0
1491;4000;21340;2005;106.0;26.0
1492;4000;21340;2006;130.0;28.0
1493;4000;21340;2007;134.0;26.0
1494;4000;21340;2008;136.0;24.0
1495;4000;21340;2009;155.0;26.0
1496;4000;21340;2010;140.0;24.0
1497;4000;21340;2011;153.0;26.0
1498;4000;21340;2012;159.0;25.0
1499;4000;21340;2013;156.0;24.0
1500;4000;21250;2000;357.0;23.0
1501;4000;21250;2001voor revisie;371.0;22.0
1502;4000;21250;2001 na revisie;356.0;22.0
1503;4000;21250;2002;385.0;22.0
1504;4000;21250;2003;458.0;26.0
1505;4000;21250;2004;506.0;28.0
1506;4000;21250;2005;540.0;29.0
1507;4000;21250;2006;563.0;30.0
1508;4000;21250;2007;591.0;30.0
1509;4000;21250;2008;625.0;30.0
1510;4000;21250;2009;648.0;31.0
1511;4000;21250;2010;619.0;29.0
1512;4000;21250;2011;597.0;28.0
1513;4000;21250;2012;609.0;28.0
1514;4000;21250;2013;526.0;25.0
1515;4000;21260;2000;257.0;28.0
1516;4000;21260;2001voor revisie;279.0;30.0
1517;4000;21260;2001 na revisie;251.0;29.0
1518;4000;21260;2002;241.0;29.0
1519;4000;21260;2003;255.0;31.0
1520;4000;21260;2004;290.0;36.0
1521;4000;21260;2005;293.0;38.0
1522;4000;21260;2006;319.0;39.0
1523;4000;21260;2007;322.0;39.0
1524;4000;21260;2008;324.0;39.0
1525;4000;21260;2009;336.0;40.0
1526;4000;21260;2010;316.0;39.0
1527;4000;21260;2011;324.0;40.0
1528;4000;21260;2012;308.0;39.0
1529;4000;21260;2013;295.0;37.0
