ID;Sectoren;Perioden;TotaalBelastingen_1;BTWBelastingOverToegevoegdeWaarde_2;LoonEnInkomstenbelasting_3;Vennootschapsbelasting_4;Accijnzen_5;VerbruiksbelOpMilieugrondslag_6;Milieuheffingen_7;Motorrijtuigenbelasting_8;BPMBelPersonenautoSEnMotorrijw_9;Overdrachtsbelasting_10;Onroerendezaakbelasting_11;Dividendbelasting_12;Vermogensheffingen_13;Assurantiebelasting_14;Kansspelbelasting_15;BankenbelastingInclResolutieheffing_16;Verhuurderheffing_17;Loonkostenheffing_18;OverigeBelastingen_19;TotaalBelastOpProductieEnInvoer_20;TotaalProductgebondenBelastingen_21;BTWBelastingOverToegevoegdeWaarde_22;TotaalAccijnzen_23;Benzineaccijns_24;AccijnsOpOverigeMineraleOlien_25;Tabakaccijns_26;Alcoholaccijns_27;Bieraccijns_28;WijnaccijnsEAMousserendeDranken_29;OverigeAccijnzen_30;VerbruiksbelOpAlcoholvrijeDranken_31;BelastingenOpMilieugrondslag_32;BPMBelOpPersonenautoSEnMotorrijw_33;Kansspelbelasting_34;Overdrachtsbelasting_35;Assurantiebelasting_36;Kapitaalbelasting_37;VoorraadheffingAardolieprodukten_38;TotaalNietProductgebondenBelastingen_39;Onroerendezaakbelasting_40;Motorrijtuigenbelasting_41;TotaalMilieuheffingen_42;Rioolrechten_43;HeffingenOpWaterverontreiniging_44;OmslagheffingWaterschappen_45;OverigeMilieuheffingen_46;BankenbelastingInclResolutieheffing_47;Verhuurderheffing_48;Loonkostenheffing_49;PBOHeffingen_50;InschrijfgeldenKamerVanKoophandel_51;Toeristenbelasting_52;NietProductgebondenOverig_53;TotaalBelastOpInkomenEnVermogen_54;TotaalBelastingenOpInkomen_55;Vennootschapsbelasting_56;Loonbelasting_57;Inkomstenbelasting_58;Dividendbelasting_59;Kansspelbelasting_60;TotaalBelastingenOpVermogen_61;Onroerendezaakbelasting_62;Vermogensbelasting_63;Motorrijtuigenbelasting_64;TotaalMilieuheffingen_65;Rioolrechten_66;HeffingenOpWaterverontreiniging_67;OmslagheffingWaterschappen_68;OverigeBelastingenInkomenEnVermogen_69;Vermogensheffingen_70
273;Lokale overheid;2009 4e kwartaal;2078;;;;;;835.0;373.0;;;782.0;;0.0;;;;;;88;1230;;;;;;;;;;;;;;;;;;;1230;782.0;75.0;305.0;56.0;75.0;171.0;3.0;;;;;36.0;26.0;6.0;848.0;;;;;;;848.0;;;298.0;530.0;228.0;194.0;108.0;20.0;0.0
274;Lokale overheid;2009;8112;;;;;;3408.0;1401.0;;;2936.0;;2.0;;;;;;365;4688;;;;;;;;;;;;;;;;;;;4688;2936.0;270.0;1199.0;222.0;294.0;666.0;17.0;;;;;146.0;121.0;16.0;3422.0;;;;;;;3422.0;;;1131.0;2209.0;1027.0;779.0;403.0;82.0;2.0
275;Lokale overheid;2010 1e kwartaal;2075;;;;;;891.0;356.0;;;729.0;;0.0;;;;;;99;1180;;;;;;;;;;;;;;;;;;;1180;729.0;70.0;304.0;52.0;75.0;173.0;4.0;;;;;40.0;33.0;4.0;895.0;;;;;;;895.0;;;286.0;587.0;277.0;203.0;107.0;22.0;0.0
276;Lokale overheid;2010 2e kwartaal;2088;;;;;;893.0;356.0;;;746.0;;-1.0;;;;;;94;1194;;;;;;;;;;;;;;;;;;;1194;746.0;70.0;304.0;51.0;75.0;174.0;4.0;;;;;39.0;32.0;3.0;895.0;;;;;;;895.0;;;286.0;589.0;279.0;202.0;108.0;20.0;-1.0
277;Lokale overheid;2010 3e kwartaal;2142;;;;;;897.0;357.0;;;789.0;;-2.0;;;;;;101;1246;;;;;;;;;;;;;;;;;;;1246;789.0;70.0;306.0;52.0;74.0;176.0;4.0;;;;;39.0;34.0;8.0;898.0;;;;;;;898.0;;;287.0;591.0;281.0;201.0;109.0;20.0;-2.0
278;Lokale overheid;2010 4e kwartaal;2109;;;;;;867.0;363.0;;;782.0;;-1.0;;;;;;98;1223;;;;;;;;;;;;;;;;;;;1223;782.0;66.0;299.0;51.0;73.0;172.0;3.0;;;;;39.0;32.0;5.0;887.0;;;;;;;887.0;;;297.0;568.0;261.0;202.0;105.0;22.0;-1.0
279;Lokale overheid;2010;8414;;;;;;3548.0;1432.0;;;3046.0;;-4.0;;;;;;392;4843;;;;;;;;;;;;;;;;;;;4843;3046.0;276.0;1213.0;206.0;297.0;695.0;15.0;;;;;157.0;131.0;20.0;3575.0;;;;;;;3575.0;;;1156.0;2335.0;1098.0;808.0;429.0;84.0;-4.0
280;Lokale overheid;2011 1e kwartaal;2177;;;;;;919.0;364.0;;;793.0;;1.0;;;;;;100;1259;;;;;;;;;;;;;;;;;;;1259;793.0;75.0;312.0;53.0;77.0;179.0;3.0;;;;;40.0;34.0;5.0;917.0;;;;;;;917.0;;;289.0;607.0;287.0;206.0;114.0;21.0;1.0
281;Lokale overheid;2011 2e kwartaal;2209;;;;;;927.0;363.0;;;811.0;;0.0;;;;;;108;1284;;;;;;;;;;;;;;;;;;;1284;811.0;73.0;315.0;54.0;77.0;180.0;4.0;;;;;41.0;35.0;9.0;925.0;;;;;;;925.0;;;290.0;612.0;292.0;207.0;113.0;23.0;0.0
282;Lokale overheid;2011 3e kwartaal;2186;;;;;;923.0;364.0;;;796.0;;0.0;;;;;;103;1268;;;;;;;;;;;;;;;;;;;1268;796.0;74.0;315.0;55.0;77.0;179.0;4.0;;;;;41.0;36.0;6.0;918.0;;;;;;;918.0;;;290.0;608.0;280.0;214.0;114.0;20.0;0.0
283;Lokale overheid;2011 4e kwartaal;2131;;;;;;899.0;347.0;;;771.0;;1.0;;;;;;113;1220;;;;;;;;;;;;;;;;;;;1220;771.0;56.0;303.0;58.0;74.0;167.0;4.0;;;;;41.0;43.0;6.0;910.0;;;;;;;910.0;;;291.0;596.0;289.0;198.0;109.0;23.0;1.0
284;Lokale overheid;2011;8703;;;;;;3668.0;1438.0;;;3171.0;;2.0;;;;;;424;5031;;;;;;;;;;;;;;;;;;;5031;3171.0;278.0;1245.0;220.0;305.0;705.0;15.0;;;;;163.0;148.0;26.0;3670.0;;;;;;;3670.0;;;1160.0;2423.0;1148.0;825.0;450.0;87.0;2.0
285;Lokale overheid;2012 1e kwartaal;2252;;;;;;968.0;364.0;;;814.0;;0.0;;;;;;106;1297;;;;;;;;;;;;;;;;;;;1297;814.0;70.0;330.0;64.0;79.0;183.0;4.0;;;;;39.0;39.0;5.0;955.0;;;;;;;955.0;;;294.0;638.0;305.0;217.0;116.0;23.0;0.0
286;Lokale overheid;2012 2e kwartaal;2260;;;;;;939.0;364.0;;;844.0;;1.0;;;;;;112;1319;;;;;;;;;;;;;;;;;;;1319;844.0;70.0;317.0;54.0;79.0;180.0;4.0;;;;;35.0;39.0;14.0;940.0;;;;;;;940.0;;;294.0;622.0;290.0;216.0;116.0;24.0;1.0
287;Lokale overheid;2012 3e kwartaal;2267;;;;;;946.0;364.0;;;852.0;;0.0;;;;;;105;1321;;;;;;;;;;;;;;;;;;;1321;852.0;70.0;318.0;61.0;74.0;179.0;4.0;;;;;40.0;36.0;5.0;946.0;;;;;;;946.0;;;294.0;628.0;308.0;204.0;116.0;24.0;0.0
288;Lokale overheid;2012 4e kwartaal;2198;;;;;;911.0;346.0;;;827.0;;0.0;;;;;;114;1290;;;;;;;;;;;;;;;;;;;1290;827.0;68.0;303.0;48.0;74.0;179.0;2.0;;;;;37.0;45.0;10.0;908.0;;;;;;;908.0;;;278.0;608.0;289.0;201.0;118.0;22.0;0.0
289;Lokale overheid;2012;8977;;;;;;3764.0;1438.0;;;3337.0;;1.0;;;;;;437;5227;;;;;;;;;;;;;;;;;;;5227;3337.0;278.0;1268.0;227.0;306.0;721.0;14.0;;;;;151.0;159.0;34.0;3749.0;;;;;;;3749.0;;;1160.0;2496.0;1192.0;838.0;466.0;93.0;1.0
290;Lokale overheid;2013 1e kwartaal;2281;;;;;;1003.0;363.0;;;851.0;;0.0;;;;;;64;1290;;;;;;;;;;;;;;;;;;;1290;851.0;70.0;332.0;59.0;79.0;191.0;3.0;;;;;;32.0;5.0;991.0;;;;;;;991.0;;;293.0;671.0;331.0;217.0;123.0;27.0;0.0
291;Lokale overheid;2013 2e kwartaal;2283;;;;;;966.0;361.0;;;858.0;;1.0;;;;;;97;1325;;;;;;;;;;;;;;;;;;;1325;858.0;69.0;331.0;58.0;80.0;190.0;3.0;;;;;;50.0;17.0;957.0;;;;;;;957.0;;;292.0;635.0;296.0;216.0;123.0;30.0;1.0
292;Lokale overheid;2013 3e kwartaal;2270;;;;;;979.0;363.0;;;861.0;;0.0;;;;;;67;1306;;;;;;;;;;;;;;;;;;;1306;861.0;71.0;329.0;58.0;79.0;190.0;2.0;;;;;;36.0;9.0;964.0;;;;;;;964.0;;;292.0;650.0;309.0;218.0;123.0;22.0;0.0
293;Lokale overheid;2013 4e kwartaal;2204;;;;;;941.0;327.0;;;869.0;;0.0;;;;;;67;1303;;;;;;;;;;;;;;;;;;;1303;869.0;63.0;321.0;59.0;70.0;190.0;2.0;;;;;;46.0;4.0;901.0;;;;;;;901.0;;;264.0;620.0;293.0;204.0;123.0;17.0;0.0
294;Lokale overheid;2013;9038;;;;;;3889.0;1414.0;;;3439.0;;1.0;;;;;;295;5224;;;;;;;;;;;;;;;;;;;5224;3439.0;273.0;1313.0;234.0;308.0;761.0;10.0;;;;;;164.0;35.0;3813.0;;;;;;;3813.0;;;1141.0;2576.0;1229.0;855.0;492.0;96.0;1.0
295;Lokale overheid;2014 1e kwartaal;2316;;;;;;999.0;380.0;;;871.0;;0.0;;;;;;66;1315;;;;;;;;;;;;;;;;;;;1315;871.0;73.0;336.0;59.0;77.0;196.0;4.0;;;;;;27.0;8.0;1001.0;;;;;;;1001.0;;;307.0;663.0;314.0;220.0;129.0;31.0;0.0
296;Lokale overheid;2014 2e kwartaal;2359;;;;;;1008.0;379.0;;;891.0;;0.0;;;;;;81;1352;;;;;;;;;;;;;;;;;;;1352;891.0;72.0;338.0;60.0;77.0;196.0;5.0;;;;;;42.0;9.0;1007.0;;;;;;;1007.0;;;307.0;670.0;321.0;220.0;129.0;30.0;0.0
297;Lokale overheid;2014 3e kwartaal;2380;;;;;;1015.0;380.0;;;903.0;;0.0;;;;;;82;1375;;;;;;;;;;;;;;;;;;;1375;903.0;73.0;337.0;59.0;77.0;196.0;5.0;;;;;;54.0;8.0;1005.0;;;;;;;1005.0;;;307.0;678.0;328.0;219.0;131.0;20.0;0.0
298;Lokale overheid;2014 4e kwartaal;2320;;;;;;971.0;393.0;;;877.0;;0.0;;;;;;79;1351;;;;;;;;;;;;;;;;;;;1351;877.0;78.0;331.0;57.0;76.0;190.0;8.0;;;;;;57.0;8.0;969.0;;;;;;;969.0;;;315.0;640.0;299.0;213.0;128.0;14.0;0.0
299;Lokale overheid;2014;9375;;;;;;3993.0;1532.0;;;3542.0;;0.0;;;;;;308;5393;;;;;;;;;;;;;;;;;;;5393;3542.0;296.0;1342.0;235.0;307.0;778.0;22.0;;;;;;180.0;33.0;3982.0;;;;;;;3982.0;;;1236.0;2651.0;1262.0;872.0;517.0;95.0;0.0
300;Lokale overheid;2015 1e kwartaal;2390;;;;;;1021.0;388.0;;;918.0;;0.0;;;;;;63;1373;;;;;;;;;;;;;;;;;;;1373;918.0;73.0;350.0;58.0;78.0;210.0;4.0;;;;;;22.0;10.0;1017.0;;;;;;;1017.0;;;315.0;671.0;319.0;221.0;131.0;31.0;0.0
301;Lokale overheid;2015 2e kwartaal;2436;;;;;;1030.0;389.0;;;916.0;;0.0;;;;;;101;1421;;;;;;;;;;;;;;;;;;;1421;916.0;73.0;356.0;64.0;78.0;210.0;4.0;;;;;;65.0;11.0;1015.0;;;;;;;1015.0;;;316.0;674.0;322.0;221.0;131.0;25.0;0.0
302;Lokale overheid;2015 3e kwartaal;2413;;;;;;1014.0;389.0;;;917.0;;0.0;;;;;;93;1420;;;;;;;;;;;;;;;;;;;1420;917.0;73.0;351.0;60.0;78.0;209.0;4.0;;;;;;72.0;7.0;993.0;;;;;;;993.0;;;316.0;663.0;312.0;221.0;130.0;14.0;0.0
303;Lokale overheid;2015 4e kwartaal;2438;;;;;;1022.0;400.0;;;940.0;;0.0;;;;;;76;1421;;;;;;;;;;;;;;;;;;;1421;940.0;83.0;346.0;63.0;78.0;203.0;2.0;;;;;;47.0;5.0;1017.0;;;;;;;1017.0;;;317.0;676.0;333.0;221.0;122.0;24.0;0.0
304;Lokale overheid;2015;9677;;;;;;4087.0;1566.0;;;3691.0;;0.0;;;;;;333;5635;;;;;;;;;;;;;;;;;;;5635;3691.0;302.0;1403.0;245.0;312.0;832.0;14.0;;;;;;206.0;33.0;4042.0;;;;;;;4042.0;;;1264.0;2684.0;1286.0;884.0;514.0;94.0;0.0
305;Lokale overheid;2016 1e kwartaal;2440;;;;;;1039.0;383.0;;;957.0;;0.0;;;;;;61;1411;;;;;;;;;;;;;;;;;;;1411;957.0;74.0;348.0;62.0;78.0;204.0;4.0;;;;;;22.0;10.0;1029.0;;;;;;;1029.0;;;309.0;691.0;324.0;231.0;136.0;29.0;0.0
306;Lokale overheid;2016 2e kwartaal;2472;;;;;;1051.0;383.0;;;937.0;;0.0;;;;;;101;1440;;;;;;;;;;;;;;;;;;;1440;937.0;74.0;351.0;65.0;78.0;204.0;4.0;;;;;;67.0;11.0;1032.0;;;;;;;1032.0;;;309.0;700.0;333.0;231.0;136.0;23.0;0.0
307;Lokale overheid;2016 3e kwartaal;2448;;;;;;1024.0;383.0;;;939.0;;0.0;;;;;;102;1437;;;;;;;;;;;;;;;;;;;1437;939.0;74.0;344.0;60.0;77.0;204.0;3.0;;;;;;73.0;7.0;1011.0;;;;;;;1011.0;;;309.0;680.0;314.0;230.0;136.0;22.0;0.0
308;Lokale overheid;2016 4e kwartaal;2452;;;;;;1070.0;369.0;;;937.0;;0.0;;;;;;76;1416;;;;;;;;;;;;;;;;;;;1416;937.0;71.0;355.0;63.0;78.0;205.0;9.0;;;;;;48.0;5.0;1036.0;;;;;;;1036.0;;;298.0;715.0;347.0;232.0;136.0;23.0;0.0
309;Lokale overheid;2016;9812;;;;;;4184.0;1518.0;;;3770.0;;0.0;;;;;;340;5704;;;;;;;;;;;;;;;;;;;5704;3770.0;293.0;1398.0;250.0;311.0;817.0;20.0;;;;;;210.0;33.0;4108.0;;;;;;;4108.0;;;1225.0;2786.0;1318.0;924.0;544.0;97.0;0.0
310;Lokale overheid;2017 1e kwartaal;2483;;;;;;1052.0;391.0;;;974.0;;0.0;;;;;;66;1437;;;;;;;;;;;;;;;;;;;1437;974.0;75.0;352.0;62.0;78.0;208.0;4.0;;;;;;24.0;12.0;1046.0;;;;;;;1046.0;;;316.0;700.0;326.0;231.0;143.0;30.0;0.0
311;Lokale overheid;2017 2e kwartaal;2519;;;;;;1064.0;392.0;;;954.0;;0.0;;;;;;109;1470;;;;;;;;;;;;;;;;;;;1470;954.0;76.0;355.0;65.0;78.0;209.0;3.0;;;;;;72.0;13.0;1049.0;;;;;;;1049.0;;;316.0;709.0;335.0;231.0;143.0;24.0;0.0
312;Lokale overheid;2017 3e kwartaal;2498;;;;;;1040.0;392.0;;;956.0;;0.0;;;;;;110;1468;;;;;;;;;;;;;;;;;;;1468;956.0;76.0;349.0;60.0;78.0;208.0;3.0;;;;;;79.0;8.0;1030.0;;;;;;;1030.0;;;316.0;691.0;316.0;232.0;143.0;23.0;0.0
313;Lokale overheid;2017 4e kwartaal;2520;;;;;;1085.0;400.0;;;954.0;;0.0;;;;;;81;1456;;;;;;;;;;;;;;;;;;;1456;954.0;76.0;369.0;64.0;82.0;219.0;4.0;;;;;;51.0;6.0;1064.0;;;;;;;1064.0;;;324.0;716.0;348.0;234.0;134.0;24.0;0.0
314;Lokale overheid;2017;10020;;;;;;4241.0;1575.0;;;3838.0;;0.0;;;;;;366;5831;;;;;;;;;;;;;;;;;;;5831;3838.0;303.0;1425.0;251.0;316.0;844.0;14.0;;;;;;226.0;39.0;4189.0;;;;;;;4189.0;;;1272.0;2816.0;1325.0;928.0;563.0;101.0;0.0
315;Gemeenten;1995;2460;;;;;;491.0;;;;1855.0;;8.0;;;;;;106;1532;;;;;;;;;;;;;;;;;;;1532;1317.0;;156.0;146.0;10.0;;;;;;;;53.0;6.0;920.0;;;;;;;920.0;538.0;;;335.0;311.0;24.0;;47.0;8.0
316;Gemeenten;1996;2571;;;;;;505.0;;;;1953.0;;4.0;;;;;;109;1542;;;;;;;;;;;;;;;;;;;1542;1372.0;;107.0;95.0;12.0;;;;;;;;57.0;6.0;1025.0;;;;;;;1025.0;581.0;;;398.0;372.0;26.0;;46.0;4.0
317;Gemeenten;1997;2717;;;;;;522.0;;;;2078.0;;5.0;;;;;;112;1645;;;;;;;;;;;;;;;;;;;1645;1475.0;;104.0;104.0;0.0;;;;;;;;59.0;7.0;1067.0;;;;;;;1067.0;603.0;;;418.0;418.0;0.0;;46.0;5.0
318;Gemeenten;1998;2944;;;;;;565.0;;;;2249.0;;6.0;;;;;;124;1786;;;;;;;;;;;;;;;;;;;1786;1598.0;;113.0;113.0;;;;;;;;;68.0;7.0;1152.0;;;;;;;1152.0;651.0;;;452.0;452.0;;;49.0;6.0
319;Gemeenten;1999;3070;;;;;;594.0;;;;2337.0;;7.0;;;;;;132;1861;;;;;;;;;;;;;;;;;;;1861;1660.0;;119.0;119.0;;;;;;;;;74.0;8.0;1202.0;;;;;;;1202.0;677.0;;;475.0;475.0;;;50.0;7.0
320;Gemeenten;2000;3340;;;;;;650.0;;;;2543.0;;4.0;;;;;;143;2027;;;;;;;;;;;;;;;;;;;2027;1806.0;;130.0;130.0;;;;;;;;;83.0;8.0;1309.0;;;;;;;1309.0;737.0;;;520.0;520.0;;;52.0;4.0
321;Gemeenten;2001;3587;;;;;;701.0;;;;2723.0;;4.0;;;;;;159;2178;;;;;;;;;;;;;;;;;;;2178;1934.0;;140.0;140.0;;;;;;;;;95.0;9.0;1405.0;;;;;;;1405.0;789.0;;;561.0;561.0;;;55.0;4.0
322;Gemeenten;2002;3825;;;;;;746.0;;;;2907.0;;3.0;;;;;;169;2324;;;;;;;;;;;;;;;;;;;2324;2065.0;;149.0;149.0;;;;;;;;;101.0;9.0;1498.0;;;;;;;1498.0;842.0;;;597.0;597.0;;;59.0;3.0
323;Gemeenten;2003;4140;;;;;;805.0;;;;3163.0;;4.0;;;;;;168;2514;;;;;;;;;;;;;;;;;;;2514;2247.0;;161.0;161.0;;;;;;;;;96.0;10.0;1622.0;;;;;;;1622.0;916.0;;;644.0;644.0;;;62.0;4.0
324;Gemeenten;2004;4406;;;;;;831.0;;;;3390.0;;4.0;;;;;;181;2676;;;;;;;;;;;;;;;;;;;2676;2408.0;;153.0;153.0;;;;;;;;;105.0;10.0;1726.0;;;;;;;1726.0;982.0;;;678.0;678.0;;;66.0;4.0
325;Gemeenten;2005;4669;;;;;;886.0;;;;3590.0;;4.0;;;;;;189;2832;;;;;;;;;;;;;;;;;;;2832;2559.0;;155.0;155.0;;;;;;;;;108.0;10.0;1833.0;;;;;;;1833.0;1031.0;;;731.0;731.0;;;71.0;4.0
326;Gemeenten;2006;3773;;;;;;1012.0;;;;2558.0;;7.0;;;;;;196;2886;;;;;;;;;;;;;;;;;;;2886;2558.0;;204.0;204.0;;;;;;;;;114.0;10.0;880.0;;;;;;;880.0;;;;808.0;808.0;;;72.0;7.0
327;Gemeenten;2007;3995;;;;;;1094.0;;;;2685.0;;5.0;;;;;;211;3032;;;;;;;;;;;;;;;;;;;3032;2685.0;;211.0;211.0;;;;;;;;;125.0;11.0;958.0;;;;;;;958.0;;;;883.0;883.0;;;75.0;5.0
328;Gemeenten;2008 1e kwartaal;1023;;;;;;291.0;;;;675.0;;1.0;;;;;;56;763;;;;;;;;;;;;;;;;;;;763;675.0;;52.0;52.0;;;;;;;;;34.0;2.0;259.0;;;;;;;259.0;;;;239.0;239.0;;;20.0;1.0
329;Gemeenten;2008 2e kwartaal;1062;;;;;;314.0;;;;691.0;;0.0;;;;;;57;781;;;;;;;;;;;;;;;;;;;781;691.0;;53.0;53.0;;;;;;;;;34.0;3.0;281.0;;;;;;;281.0;;;;261.0;261.0;;;20.0;0.0
330;Gemeenten;2008 3e kwartaal;1032;;;;;;309.0;;;;666.0;;0.0;;;;;;57;755;;;;;;;;;;;;;;;;;;;755;666.0;;52.0;52.0;;;;;;;;;35.0;2.0;277.0;;;;;;;277.0;;;;257.0;257.0;;;20.0;0.0
331;Gemeenten;2008 4e kwartaal;1078;;;;;;261.0;;;;762.0;;0.0;;;;;;55;853;;;;;;;;;;;;;;;;;;;853;762.0;;54.0;54.0;;;;;;;;;34.0;3.0;225.0;;;;;;;225.0;;;;207.0;207.0;;;18.0;0.0
332;Gemeenten;2008;4195;;;;;;1175.0;;;;2794.0;;1.0;;;;;;225;3152;;;;;;;;;;;;;;;;;;;3152;2794.0;;211.0;211.0;;;;;;;;;137.0;10.0;1042.0;;;;;;;1042.0;;;;964.0;964.0;;;78.0;1.0
333;Gemeenten;2009 1e kwartaal;1088;;;;;;316.0;;;;713.0;;1.0;;;;;;58;805;;;;;;;;;;;;;;;;;;;805;713.0;;56.0;56.0;;;;;;;;;33.0;3.0;282.0;;;;;;;282.0;;;;260.0;260.0;;;22.0;1.0
334;Gemeenten;2009 2e kwartaal;1117;;;;;;325.0;;;;735.0;;1.0;;;;;;56;825;;;;;;;;;;;;;;;;;;;825;735.0;;55.0;55.0;;;;;;;;;32.0;3.0;291.0;;;;;;;291.0;;;;270.0;270.0;;;21.0;1.0
335;Gemeenten;2009 3e kwartaal;1083;;;;;;324.0;;;;706.0;;0.0;;;;;;53;795;;;;;;;;;;;;;;;;;;;795;706.0;;55.0;55.0;;;;;;;;;30.0;4.0;288.0;;;;;;;288.0;;;;269.0;269.0;;;19.0;0.0
336;Gemeenten;2009 4e kwartaal;1118;;;;;;284.0;;;;782.0;;0.0;;;;;;52;870;;;;;;;;;;;;;;;;;;;870;782.0;;56.0;56.0;;;;;;;;;26.0;6.0;248.0;;;;;;;248.0;;;;228.0;228.0;;;20.0;0.0
337;Gemeenten;2009;4406;;;;;;1249.0;;;;2936.0;;2.0;;;;;;219;3295;;;;;;;;;;;;;;;;;;;3295;2936.0;;222.0;222.0;;;;;;;;;121.0;16.0;1109.0;;;;;;;1109.0;;;;1027.0;1027.0;;;82.0;2.0
338;Gemeenten;2010 1e kwartaal;1117;;;;;;329.0;;;;729.0;;0.0;;;;;;59;818;;;;;;;;;;;;;;;;;;;818;729.0;;52.0;52.0;;;;;;;;;33.0;4.0;299.0;;;;;;;299.0;;;;277.0;277.0;;;22.0;0.0
339;Gemeenten;2010 2e kwartaal;1130;;;;;;330.0;;;;746.0;;-1.0;;;;;;55;832;;;;;;;;;;;;;;;;;;;832;746.0;;51.0;51.0;;;;;;;;;32.0;3.0;299.0;;;;;;;299.0;;;;279.0;279.0;;;20.0;-1.0
340;Gemeenten;2010 3e kwartaal;1182;;;;;;333.0;;;;789.0;;-2.0;;;;;;62;883;;;;;;;;;;;;;;;;;;;883;789.0;;52.0;52.0;;;;;;;;;34.0;8.0;301.0;;;;;;;301.0;;;;281.0;281.0;;;20.0;-2.0
341;Gemeenten;2010 4e kwartaal;1152;;;;;;312.0;;;;782.0;;-1.0;;;;;;59;870;;;;;;;;;;;;;;;;;;;870;782.0;;51.0;51.0;;;;;;;;;32.0;5.0;283.0;;;;;;;283.0;;;;261.0;261.0;;;22.0;-1.0
342;Gemeenten;2010;4581;;;;;;1304.0;;;;3046.0;;-4.0;;;;;;235;3403;;;;;;;;;;;;;;;;;;;3403;3046.0;;206.0;206.0;;;;;;;;;131.0;20.0;1182.0;;;;;;;1182.0;;;;1098.0;1098.0;;;84.0;-4.0
343;Gemeenten;2011 1e kwartaal;1194;;;;;;340.0;;;;793.0;;1.0;;;;;;60;885;;;;;;;;;;;;;;;;;;;885;793.0;;53.0;53.0;;;;;;;;;34.0;5.0;308.0;;;;;;;308.0;;;;287.0;287.0;;;21.0;1.0
344;Gemeenten;2011 2e kwartaal;1224;;;;;;346.0;;;;811.0;;0.0;;;;;;67;909;;;;;;;;;;;;;;;;;;;909;811.0;;54.0;54.0;;;;;;;;;35.0;9.0;315.0;;;;;;;315.0;;;;292.0;292.0;;;23.0;0.0
345;Gemeenten;2011 3e kwartaal;1193;;;;;;335.0;;;;796.0;;0.0;;;;;;62;893;;;;;;;;;;;;;;;;;;;893;796.0;;55.0;55.0;;;;;;;;;36.0;6.0;300.0;;;;;;;300.0;;;;280.0;280.0;;;20.0;0.0
346;Gemeenten;2011 4e kwartaal;1191;;;;;;347.0;;;;771.0;;1.0;;;;;;72;878;;;;;;;;;;;;;;;;;;;878;771.0;;58.0;58.0;;;;;;;;;43.0;6.0;312.0;;;;;;;312.0;;;;289.0;289.0;;;23.0;1.0
347;Gemeenten;2011;4802;;;;;;1368.0;;;;3171.0;;2.0;;;;;;261;3565;;;;;;;;;;;;;;;;;;;3565;3171.0;;220.0;220.0;;;;;;;;;148.0;26.0;1235.0;;;;;;;1235.0;;;;1148.0;1148.0;;;87.0;2.0
348;Gemeenten;2012 1e kwartaal;1250;;;;;;369.0;;;;814.0;;0.0;;;;;;67;922;;;;;;;;;;;;;;;;;;;922;814.0;;64.0;64.0;;;;;;;;;39.0;5.0;328.0;;;;;;;328.0;;;;305.0;305.0;;;23.0;0.0
349;Gemeenten;2012 2e kwartaal;1266;;;;;;344.0;;;;844.0;;1.0;;;;;;77;951;;;;;;;;;;;;;;;;;;;951;844.0;;54.0;54.0;;;;;;;;;39.0;14.0;314.0;;;;;;;314.0;;;;290.0;290.0;;;24.0;1.0
350;Gemeenten;2012 3e kwartaal;1286;;;;;;369.0;;;;852.0;;0.0;;;;;;65;954;;;;;;;;;;;;;;;;;;;954;852.0;;61.0;61.0;;;;;;;;;36.0;5.0;332.0;;;;;;;332.0;;;;308.0;308.0;;;24.0;0.0
351;Gemeenten;2012 4e kwartaal;1241;;;;;;337.0;;;;827.0;;0.0;;;;;;77;930;;;;;;;;;;;;;;;;;;;930;827.0;;48.0;48.0;;;;;;;;;45.0;10.0;311.0;;;;;;;311.0;;;;289.0;289.0;;;22.0;0.0
352;Gemeenten;2012;5043;;;;;;1419.0;;;;3337.0;;1.0;;;;;;286;3757;;;;;;;;;;;;;;;;;;;3757;3337.0;;227.0;227.0;;;;;;;;;159.0;34.0;1285.0;;;;;;;1285.0;;;;1192.0;1192.0;;;93.0;1.0
353;Gemeenten;2013 1e kwartaal;1305;;;;;;390.0;;;;851.0;;0.0;;;;;;64;947;;;;;;;;;;;;;;;;;;;947;851.0;;59.0;59.0;;;;;;;;;32.0;5.0;358.0;;;;;;;358.0;;;;331.0;331.0;;;27.0;0.0
354;Gemeenten;2013 2e kwartaal;1310;;;;;;354.0;;;;858.0;;1.0;;;;;;97;983;;;;;;;;;;;;;;;;;;;983;858.0;;58.0;58.0;;;;;;;;;50.0;17.0;326.0;;;;;;;326.0;;;;296.0;296.0;;;30.0;1.0
355;Gemeenten;2013 3e kwartaal;1295;;;;;;367.0;;;;861.0;;0.0;;;;;;67;964;;;;;;;;;;;;;;;;;;;964;861.0;;58.0;58.0;;;;;;;;;36.0;9.0;331.0;;;;;;;331.0;;;;309.0;309.0;;;22.0;0.0
356;Gemeenten;2013 4e kwartaal;1288;;;;;;352.0;;;;869.0;;0.0;;;;;;67;978;;;;;;;;;;;;;;;;;;;978;869.0;;59.0;59.0;;;;;;;;;46.0;4.0;310.0;;;;;;;310.0;;;;293.0;293.0;;;17.0;0.0
