ID;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
1217;5223 Dienstverlening voor de luchtvaart;2014 3e kwartaal;140.0;5.0
1218;5223 Dienstverlening voor de luchtvaart;2014 4e kwartaal;119.4;3.6
1219;5223 Dienstverlening voor de luchtvaart;2014;122.3;3.5
1220;5223 Dienstverlening voor de luchtvaart;2015 1e kwartaal;105.8;5.5
1221;5223 Dienstverlening voor de luchtvaart;2015 2e kwartaal;133.2;2.8
1222;5223 Dienstverlening voor de luchtvaart;2015 3e kwartaal;144.8;3.4
1223;5223 Dienstverlening voor de luchtvaart;2015 4e kwartaal;128.7;7.8
1224;5223 Dienstverlening voor de luchtvaart;2015;128.1;4.7
1225;5223 Dienstverlening voor de luchtvaart;2016 1e kwartaal;112.1;5.9
1226;5223 Dienstverlening voor de luchtvaart;2016 2e kwartaal;132.3;-0.7
1227;5223 Dienstverlening voor de luchtvaart;2016 3e kwartaal;143.4;-1.0
1228;5223 Dienstverlening voor de luchtvaart;2016 4e kwartaal;128.3;-0.3
1229;5223 Dienstverlening voor de luchtvaart;2016;129.0;0.7
1230;5223 Dienstverlening voor de luchtvaart;2017 1e kwartaal;114.3;2.0
1231;5223 Dienstverlening voor de luchtvaart;2017 2e kwartaal;135.3;2.3
1232;5223 Dienstverlening voor de luchtvaart;2017 3e kwartaal;146.5;2.1
1233;5223 Dienstverlening voor de luchtvaart;2017 4e kwartaal;127.4;-0.7
1234;5223 Dienstverlening voor de luchtvaart;2017;130.9;1.4
1235;5224 Laad-, los- en overslagbedrijven;2005 1e kwartaal;69.0;
1236;5224 Laad-, los- en overslagbedrijven;2005 2e kwartaal;77.6;
1237;5224 Laad-, los- en overslagbedrijven;2005 3e kwartaal;72.2;
1238;5224 Laad-, los- en overslagbedrijven;2005 4e kwartaal;76.9;
1239;5224 Laad-, los- en overslagbedrijven;2005;73.9;
1240;5224 Laad-, los- en overslagbedrijven;2006 1e kwartaal;74.9;8.6
1241;5224 Laad-, los- en overslagbedrijven;2006 2e kwartaal;78.4;1.0
1242;5224 Laad-, los- en overslagbedrijven;2006 3e kwartaal;79.3;9.8
1243;5224 Laad-, los- en overslagbedrijven;2006 4e kwartaal;82.6;7.5
1244;5224 Laad-, los- en overslagbedrijven;2006;78.8;6.6
1245;5224 Laad-, los- en overslagbedrijven;2007 1e kwartaal;83.6;11.6
1246;5224 Laad-, los- en overslagbedrijven;2007 2e kwartaal;87.5;11.7
1247;5224 Laad-, los- en overslagbedrijven;2007 3e kwartaal;92.3;16.4
1248;5224 Laad-, los- en overslagbedrijven;2007 4e kwartaal;101.7;23.1
1249;5224 Laad-, los- en overslagbedrijven;2007;91.3;15.9
1250;5224 Laad-, los- en overslagbedrijven;2008 1e kwartaal;99.0;18.3
1251;5224 Laad-, los- en overslagbedrijven;2008 2e kwartaal;104.9;19.9
1252;5224 Laad-, los- en overslagbedrijven;2008 3e kwartaal;105.6;14.4
1253;5224 Laad-, los- en overslagbedrijven;2008 4e kwartaal;103.2;1.5
1254;5224 Laad-, los- en overslagbedrijven;2008;103.2;13.0
1255;5224 Laad-, los- en overslagbedrijven;2009 1e kwartaal;95.2;-3.8
1256;5224 Laad-, los- en overslagbedrijven;2009 2e kwartaal;94.0;-10.4
1257;5224 Laad-, los- en overslagbedrijven;2009 3e kwartaal;95.0;-10.1
1258;5224 Laad-, los- en overslagbedrijven;2009 4e kwartaal;94.2;-8.7
1259;5224 Laad-, los- en overslagbedrijven;2009;94.6;-8.3
1260;5224 Laad-, los- en overslagbedrijven;2010 1e kwartaal;93.2;-2.1
1261;5224 Laad-, los- en overslagbedrijven;2010 2e kwartaal;101.3;7.8
1262;5224 Laad-, los- en overslagbedrijven;2010 3e kwartaal;103.9;9.4
1263;5224 Laad-, los- en overslagbedrijven;2010 4e kwartaal;101.5;7.8
1264;5224 Laad-, los- en overslagbedrijven;2010;100.0;5.7
1265;5224 Laad-, los- en overslagbedrijven;2011 1e kwartaal;98.5;5.6
1266;5224 Laad-, los- en overslagbedrijven;2011 2e kwartaal;102.9;1.5
1267;5224 Laad-, los- en overslagbedrijven;2011 3e kwartaal;103.9;0.0
1268;5224 Laad-, los- en overslagbedrijven;2011 4e kwartaal;102.7;1.2
1269;5224 Laad-, los- en overslagbedrijven;2011;102.0;2.0
1270;5224 Laad-, los- en overslagbedrijven;2012 1e kwartaal;101.3;2.8
1271;5224 Laad-, los- en overslagbedrijven;2012 2e kwartaal;106.7;3.7
1272;5224 Laad-, los- en overslagbedrijven;2012 3e kwartaal;107.0;2.9
1273;5224 Laad-, los- en overslagbedrijven;2012 4e kwartaal;108.8;5.9
1274;5224 Laad-, los- en overslagbedrijven;2012;105.9;3.8
1275;5224 Laad-, los- en overslagbedrijven;2013 1e kwartaal;99.9;-1.3
1276;5224 Laad-, los- en overslagbedrijven;2013 2e kwartaal;105.1;-1.5
1277;5224 Laad-, los- en overslagbedrijven;2013 3e kwartaal;108.2;1.1
1278;5224 Laad-, los- en overslagbedrijven;2013 4e kwartaal;112.6;3.6
1279;5224 Laad-, los- en overslagbedrijven;2013;106.5;0.5
1280;5224 Laad-, los- en overslagbedrijven;2014 1e kwartaal;110.3;10.4
1281;5224 Laad-, los- en overslagbedrijven;2014 2e kwartaal;118.4;12.6
1282;5224 Laad-, los- en overslagbedrijven;2014 3e kwartaal;117.2;8.4
1283;5224 Laad-, los- en overslagbedrijven;2014 4e kwartaal;118.7;5.4
1284;5224 Laad-, los- en overslagbedrijven;2014;116.2;9.1
1285;5224 Laad-, los- en overslagbedrijven;2015 1e kwartaal;115.5;4.7
1286;5224 Laad-, los- en overslagbedrijven;2015 2e kwartaal;120.8;2.1
1287;5224 Laad-, los- en overslagbedrijven;2015 3e kwartaal;120.6;2.9
1288;5224 Laad-, los- en overslagbedrijven;2015 4e kwartaal;119.2;0.4
1289;5224 Laad-, los- en overslagbedrijven;2015;119.0;2.5
1290;5224 Laad-, los- en overslagbedrijven;2016 1e kwartaal;113.3;-1.9
1291;5224 Laad-, los- en overslagbedrijven;2016 2e kwartaal;111.6;-7.7
1292;5224 Laad-, los- en overslagbedrijven;2016 3e kwartaal;111.3;-7.7
1293;5224 Laad-, los- en overslagbedrijven;2016 4e kwartaal;112.4;-5.7
1294;5224 Laad-, los- en overslagbedrijven;2016;112.1;-5.8
1295;5224 Laad-, los- en overslagbedrijven;2017 1e kwartaal;106.0;-6.4
1296;5224 Laad-, los- en overslagbedrijven;2017 2e kwartaal;111.6;0.0
1297;5224 Laad-, los- en overslagbedrijven;2017 3e kwartaal;111.6;0.2
1298;5224 Laad-, los- en overslagbedrijven;2017 4e kwartaal;115.5;2.7
1299;5224 Laad-, los- en overslagbedrijven;2017;111.1;-0.9
1300;5229 Tussenpersonen vrachtvervoer;2005 1e kwartaal;86.8;
1301;5229 Tussenpersonen vrachtvervoer;2005 2e kwartaal;93.0;
1302;5229 Tussenpersonen vrachtvervoer;2005 3e kwartaal;92.5;
1303;5229 Tussenpersonen vrachtvervoer;2005 4e kwartaal;97.6;
1304;5229 Tussenpersonen vrachtvervoer;2005;92.5;
1305;5229 Tussenpersonen vrachtvervoer;2006 1e kwartaal;96.0;10.7
1306;5229 Tussenpersonen vrachtvervoer;2006 2e kwartaal;101.7;9.4
1307;5229 Tussenpersonen vrachtvervoer;2006 3e kwartaal;92.7;0.2
1308;5229 Tussenpersonen vrachtvervoer;2006 4e kwartaal;105.0;7.6
1309;5229 Tussenpersonen vrachtvervoer;2006;98.9;6.9
1310;5229 Tussenpersonen vrachtvervoer;2007 1e kwartaal;104.6;8.9
1311;5229 Tussenpersonen vrachtvervoer;2007 2e kwartaal;111.2;9.4
1312;5229 Tussenpersonen vrachtvervoer;2007 3e kwartaal;115.3;24.4
1313;5229 Tussenpersonen vrachtvervoer;2007 4e kwartaal;125.3;19.4
1314;5229 Tussenpersonen vrachtvervoer;2007;114.1;15.4
1315;5229 Tussenpersonen vrachtvervoer;2008 1e kwartaal;110.8;6.0
1316;5229 Tussenpersonen vrachtvervoer;2008 2e kwartaal;116.2;4.5
1317;5229 Tussenpersonen vrachtvervoer;2008 3e kwartaal;116.9;1.4
1318;5229 Tussenpersonen vrachtvervoer;2008 4e kwartaal;114.9;-8.3
1319;5229 Tussenpersonen vrachtvervoer;2008;114.7;0.5
1320;5229 Tussenpersonen vrachtvervoer;2009 1e kwartaal;94.2;-15.0
1321;5229 Tussenpersonen vrachtvervoer;2009 2e kwartaal;91.7;-21.1
1322;5229 Tussenpersonen vrachtvervoer;2009 3e kwartaal;90.9;-22.2
1323;5229 Tussenpersonen vrachtvervoer;2009 4e kwartaal;94.9;-17.4
1324;5229 Tussenpersonen vrachtvervoer;2009;92.9;-19.0
1325;5229 Tussenpersonen vrachtvervoer;2010 1e kwartaal;93.1;-1.1
1326;5229 Tussenpersonen vrachtvervoer;2010 2e kwartaal;99.3;8.3
1327;5229 Tussenpersonen vrachtvervoer;2010 3e kwartaal;102.5;12.7
1328;5229 Tussenpersonen vrachtvervoer;2010 4e kwartaal;105.1;10.7
1329;5229 Tussenpersonen vrachtvervoer;2010;100.0;7.6
1330;5229 Tussenpersonen vrachtvervoer;2011 1e kwartaal;100.7;8.2
1331;5229 Tussenpersonen vrachtvervoer;2011 2e kwartaal;106.4;7.2
1332;5229 Tussenpersonen vrachtvervoer;2011 3e kwartaal;105.4;2.8
1333;5229 Tussenpersonen vrachtvervoer;2011 4e kwartaal;110.8;5.4
1334;5229 Tussenpersonen vrachtvervoer;2011;105.8;5.8
1335;5229 Tussenpersonen vrachtvervoer;2012 1e kwartaal;104.2;3.4
1336;5229 Tussenpersonen vrachtvervoer;2012 2e kwartaal;111.2;4.5
1337;5229 Tussenpersonen vrachtvervoer;2012 3e kwartaal;111.1;5.4
1338;5229 Tussenpersonen vrachtvervoer;2012 4e kwartaal;110.8;0.0
1339;5229 Tussenpersonen vrachtvervoer;2012;109.3;3.3
1340;5229 Tussenpersonen vrachtvervoer;2013 1e kwartaal;107.1;2.7
1341;5229 Tussenpersonen vrachtvervoer;2013 2e kwartaal;110.1;-1.0
1342;5229 Tussenpersonen vrachtvervoer;2013 3e kwartaal;108.1;-2.7
1343;5229 Tussenpersonen vrachtvervoer;2013 4e kwartaal;108.0;-2.5
1344;5229 Tussenpersonen vrachtvervoer;2013;108.3;-0.9
1345;5229 Tussenpersonen vrachtvervoer;2014 1e kwartaal;103.0;-3.8
1346;5229 Tussenpersonen vrachtvervoer;2014 2e kwartaal;108.8;-1.2
1347;5229 Tussenpersonen vrachtvervoer;2014 3e kwartaal;110.5;2.2
1348;5229 Tussenpersonen vrachtvervoer;2014 4e kwartaal;113.7;5.3
1349;5229 Tussenpersonen vrachtvervoer;2014;109.0;0.6
1350;5229 Tussenpersonen vrachtvervoer;2015 1e kwartaal;108.1;5.0
1351;5229 Tussenpersonen vrachtvervoer;2015 2e kwartaal;111.1;2.2
1352;5229 Tussenpersonen vrachtvervoer;2015 3e kwartaal;111.5;1.0
1353;5229 Tussenpersonen vrachtvervoer;2015 4e kwartaal;118.4;4.1
1354;5229 Tussenpersonen vrachtvervoer;2015;112.3;3.0
1355;5229 Tussenpersonen vrachtvervoer;2016 1e kwartaal;106.6;-1.5
1356;5229 Tussenpersonen vrachtvervoer;2016 2e kwartaal;110.6;-0.5
1357;5229 Tussenpersonen vrachtvervoer;2016 3e kwartaal;109.6;-1.7
1358;5229 Tussenpersonen vrachtvervoer;2016 4e kwartaal;120.6;1.9
1359;5229 Tussenpersonen vrachtvervoer;2016;111.8;-0.4
1360;5229 Tussenpersonen vrachtvervoer;2017 1e kwartaal;115.1;8.0
1361;5229 Tussenpersonen vrachtvervoer;2017 2e kwartaal;119.0;7.6
1362;5229 Tussenpersonen vrachtvervoer;2017 3e kwartaal;117.4;7.1
1363;5229 Tussenpersonen vrachtvervoer;2017 4e kwartaal;125.9;4.4
1364;5229 Tussenpersonen vrachtvervoer;2017;119.4;6.7
1365;53 Post en koeriers;2005 1e kwartaal;102.5;
1366;53 Post en koeriers;2005 2e kwartaal;103.6;
1367;53 Post en koeriers;2005 3e kwartaal;95.2;
1368;53 Post en koeriers;2005 4e kwartaal;118.4;
1369;53 Post en koeriers;2005;105.0;
1370;53 Post en koeriers;2006 1e kwartaal;108.0;5.3
1371;53 Post en koeriers;2006 2e kwartaal;105.0;1.4
1372;53 Post en koeriers;2006 3e kwartaal;99.4;4.3
1373;53 Post en koeriers;2006 4e kwartaal;120.7;1.9
1374;53 Post en koeriers;2006;108.3;3.2
1375;53 Post en koeriers;2007 1e kwartaal;108.6;0.5
1376;53 Post en koeriers;2007 2e kwartaal;108.1;2.9
1377;53 Post en koeriers;2007 3e kwartaal;99.2;-0.2
1378;53 Post en koeriers;2007 4e kwartaal;119.1;-1.4
1379;53 Post en koeriers;2007;108.7;0.4
1380;53 Post en koeriers;2008 1e kwartaal;111.8;3.0
1381;53 Post en koeriers;2008 2e kwartaal;109.7;1.5
1382;53 Post en koeriers;2008 3e kwartaal;102.8;3.6
1383;53 Post en koeriers;2008 4e kwartaal;123.1;3.4
1384;53 Post en koeriers;2008;111.9;2.9
1385;53 Post en koeriers;2009 1e kwartaal;103.9;-7.1
1386;53 Post en koeriers;2009 2e kwartaal;102.6;-6.5
1387;53 Post en koeriers;2009 3e kwartaal;96.8;-5.9
1388;53 Post en koeriers;2009 4e kwartaal;116.6;-5.3
1389;53 Post en koeriers;2009;105.0;-6.2
1390;53 Post en koeriers;2010 1e kwartaal;100.7;-3.0
1391;53 Post en koeriers;2010 2e kwartaal;98.3;-4.2
1392;53 Post en koeriers;2010 3e kwartaal;91.2;-5.7
1393;53 Post en koeriers;2010 4e kwartaal;109.7;-5.9
1394;53 Post en koeriers;2010;100.0;-4.7
1395;53 Post en koeriers;2011 1e kwartaal;97.1;-3.6
1396;53 Post en koeriers;2011 2e kwartaal;97.5;-0.9
1397;53 Post en koeriers;2011 3e kwartaal;91.8;0.6
1398;53 Post en koeriers;2011 4e kwartaal;109.3;-0.4
1399;53 Post en koeriers;2011;98.9;-1.1
1400;53 Post en koeriers;2012 1e kwartaal;98.7;1.6
1401;53 Post en koeriers;2012 2e kwartaal;96.4;-1.1
1402;53 Post en koeriers;2012 3e kwartaal;93.2;1.5
1403;53 Post en koeriers;2012 4e kwartaal;109.4;0.2
1404;53 Post en koeriers;2012;99.4;0.5
1405;53 Post en koeriers;2013 1e kwartaal;96.8;-1.9
1406;53 Post en koeriers;2013 2e kwartaal;96.3;-0.1
1407;53 Post en koeriers;2013 3e kwartaal;94.2;1.1
1408;53 Post en koeriers;2013 4e kwartaal;112.8;3.0
1409;53 Post en koeriers;2013;100.0;0.6
1410;53 Post en koeriers;2014 1e kwartaal;101.2;4.5
1411;53 Post en koeriers;2014 2e kwartaal;101.1;5.0
1412;53 Post en koeriers;2014 3e kwartaal;98.8;4.9
1413;53 Post en koeriers;2014 4e kwartaal;117.9;4.6
1414;53 Post en koeriers;2014;104.8;4.7
1415;53 Post en koeriers;2015 1e kwartaal;102.7;1.4
1416;53 Post en koeriers;2015 2e kwartaal;104.3;3.1
1417;53 Post en koeriers;2015 3e kwartaal;102.0;3.2
1418;53 Post en koeriers;2015 4e kwartaal;121.6;3.1
1419;53 Post en koeriers;2015;107.6;2.7
1420;53 Post en koeriers;2016 1e kwartaal;106.5;3.7
1421;53 Post en koeriers;2016 2e kwartaal;105.7;1.4
1422;53 Post en koeriers;2016 3e kwartaal;103.4;1.4
1423;53 Post en koeriers;2016 4e kwartaal;124.3;2.3
1424;53 Post en koeriers;2016;110.0;2.2
1425;53 Post en koeriers;2017 1e kwartaal;112.4;5.6
1426;53 Post en koeriers;2017 2e kwartaal;110.0;4.1
1427;53 Post en koeriers;2017 3e kwartaal;108.2;4.6
1428;53 Post en koeriers;2017 4e kwartaal;128.2;3.1
1429;53 Post en koeriers;2017;114.7;4.3
1430;532 Lokale post en koeriers;2005 1e kwartaal;85.4;
1431;532 Lokale post en koeriers;2005 2e kwartaal;91.6;
1432;532 Lokale post en koeriers;2005 3e kwartaal;87.5;
1433;532 Lokale post en koeriers;2005 4e kwartaal;104.5;
1434;532 Lokale post en koeriers;2005;92.2;
1435;532 Lokale post en koeriers;2006 1e kwartaal;97.5;14.2
1436;532 Lokale post en koeriers;2006 2e kwartaal;99.0;8.1
1437;532 Lokale post en koeriers;2006 3e kwartaal;99.9;14.1
1438;532 Lokale post en koeriers;2006 4e kwartaal;112.7;7.9
1439;532 Lokale post en koeriers;2006;102.3;10.9
1440;532 Lokale post en koeriers;2007 1e kwartaal;98.5;1.1
1441;532 Lokale post en koeriers;2007 2e kwartaal;106.3;7.3
1442;532 Lokale post en koeriers;2007 3e kwartaal;99.4;-0.5
1443;532 Lokale post en koeriers;2007 4e kwartaal;115.0;2.1
1444;532 Lokale post en koeriers;2007;104.8;2.5
1445;532 Lokale post en koeriers;2008 1e kwartaal;110.1;11.8
1446;532 Lokale post en koeriers;2008 2e kwartaal;114.6;7.8
1447;532 Lokale post en koeriers;2008 3e kwartaal;109.3;10.0
1448;532 Lokale post en koeriers;2008 4e kwartaal;120.5;4.7
1449;532 Lokale post en koeriers;2008;113.6;8.4
1450;532 Lokale post en koeriers;2009 1e kwartaal;99.0;-10.1
1451;532 Lokale post en koeriers;2009 2e kwartaal;100.5;-12.3
1452;532 Lokale post en koeriers;2009 3e kwartaal;99.2;-9.2
1453;532 Lokale post en koeriers;2009 4e kwartaal;111.0;-7.9
1454;532 Lokale post en koeriers;2009;102.4;-9.9
1455;532 Lokale post en koeriers;2010 1e kwartaal;93.2;-5.9
1456;532 Lokale post en koeriers;2010 2e kwartaal;99.4;-1.2
1457;532 Lokale post en koeriers;2010 3e kwartaal;96.1;-3.1
1458;532 Lokale post en koeriers;2010 4e kwartaal;111.3;0.3
1459;532 Lokale post en koeriers;2010;100.0;-2.4
1460;532 Lokale post en koeriers;2011 1e kwartaal;99.7;7.0
1461;532 Lokale post en koeriers;2011 2e kwartaal;104.4;5.1
1462;532 Lokale post en koeriers;2011 3e kwartaal;103.5;7.6
1463;532 Lokale post en koeriers;2011 4e kwartaal;113.6;2.0
1464;532 Lokale post en koeriers;2011;105.3;5.3
1465;532 Lokale post en koeriers;2012 1e kwartaal;107.0;7.4
1466;532 Lokale post en koeriers;2012 2e kwartaal;107.6;3.1
1467;532 Lokale post en koeriers;2012 3e kwartaal;108.1;4.5
1468;532 Lokale post en koeriers;2012 4e kwartaal;116.6;2.7
1469;532 Lokale post en koeriers;2012;109.8;4.3
1470;532 Lokale post en koeriers;2013 1e kwartaal;107.6;0.5
1471;532 Lokale post en koeriers;2013 2e kwartaal;112.9;4.9
1472;532 Lokale post en koeriers;2013 3e kwartaal;111.1;2.7
1473;532 Lokale post en koeriers;2013 4e kwartaal;124.4;6.7
1474;532 Lokale post en koeriers;2013;114.0;3.8
1475;532 Lokale post en koeriers;2014 1e kwartaal;116.8;8.6
1476;532 Lokale post en koeriers;2014 2e kwartaal;120.7;6.9
1477;532 Lokale post en koeriers;2014 3e kwartaal;121.3;9.2
1478;532 Lokale post en koeriers;2014 4e kwartaal;133.0;6.9
1479;532 Lokale post en koeriers;2014;123.0;7.9
1480;532 Lokale post en koeriers;2015 1e kwartaal;124.1;6.3
1481;532 Lokale post en koeriers;2015 2e kwartaal;130.6;8.2
1482;532 Lokale post en koeriers;2015 3e kwartaal;131.7;8.6
1483;532 Lokale post en koeriers;2015 4e kwartaal;144.6;8.7
1484;532 Lokale post en koeriers;2015;132.7;8.0
1485;532 Lokale post en koeriers;2016 1e kwartaal;134.3;8.2
1486;532 Lokale post en koeriers;2016 2e kwartaal;137.0;5.0
1487;532 Lokale post en koeriers;2016 3e kwartaal;138.6;5.2
1488;532 Lokale post en koeriers;2016 4e kwartaal;158.5;9.6
1489;532 Lokale post en koeriers;2016;142.1;7.0
1490;532 Lokale post en koeriers;2017 1e kwartaal;151.1;12.5
1491;532 Lokale post en koeriers;2017 2e kwartaal;145.9;6.5
1492;532 Lokale post en koeriers;2017 3e kwartaal;145.9;5.3
1493;532 Lokale post en koeriers;2017 4e kwartaal;164.5;3.8
1494;532 Lokale post en koeriers;2017;151.8;6.8
