ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
6987;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Marokko;Zuid-Holland Centraal (AM);2021;2480.0;1700.0;68.0;85.0;38.0;47.0;15.0
6988;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Marokko;Gorinchem (AM);2021;1320.0;890.0;68.0;86.0;38.0;48.0;14.0
6989;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Marokko;Regio Zwolle (AM);2021;710.0;490.0;68.0;90.0;34.0;56.0;10.0
6990;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Marokko;Zuid-Kennemerland en IJmond (AM);2021;2430.0;1680.0;69.0;83.0;29.0;54.0;17.0
6991;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Marokko;FoodValley (AM);2021;2800.0;1910.0;68.0;83.0;34.0;49.0;17.0
6992;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Nederland;2021;48680.0;35360.0;73.0;89.0;41.0;47.0;11.0
6993;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Noord-Nederland (LD);2021;2900.0;1870.0;64.0;91.0;38.0;53.0;9.0
6994;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Oost-Nederland (LD);2021;7410.0;5290.0;71.0;89.0;41.0;48.0;11.0
6995;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;West-Nederland (LD);2021;31480.0;23100.0;73.0;88.0;42.0;46.0;12.0
6996;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Zuid-Nederland (LD);2021;6890.0;5100.0;74.0;90.0;41.0;48.0;10.0
6997;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Groningen (PV);2021;1580.0;1010.0;64.0;92.0;36.0;57.0;8.0
6998;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Fryslân (PV);2021;810.0;530.0;65.0;89.0;36.0;53.0;11.0
6999;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Drenthe (PV);2021;500.0;330.0;66.0;89.0;46.0;43.0;11.0
7000;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Overijssel (PV);2021;1550.0;1100.0;71.0;90.0;41.0;49.0;10.0
7001;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Flevoland (PV);2021;2320.0;1630.0;70.0;90.0;41.0;49.0;10.0
7002;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Gelderland (PV);2021;3540.0;2550.0;72.0;88.0;41.0;47.0;12.0
7003;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Utrecht (PV);2021;3570.0;2830.0;79.0;87.0;47.0;40.0;13.0
7004;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Noord-Holland (PV);2021;9660.0;7340.0;76.0;85.0;44.0;42.0;15.0
7005;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Zuid-Holland (PV);2021;17570.0;12440.0;71.0;90.0;39.0;50.0;10.0
7006;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Zeeland (PV);2021;680.0;490.0;72.0;91.0;41.0;51.0;9.0
7007;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Noord-Brabant (PV);2021;5550.0;4160.0;75.0;89.0;42.0;47.0;11.0
7008;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Limburg (PV);2021;1350.0;930.0;69.0;92.0;41.0;51.0;8.0
7009;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Oost-Groningen (CR);2021;110.0;70.0;;;;;
7010;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Delfzijl en omgeving (CR);2021;160.0;90.0;56.0;;;;
7011;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Overig Groningen (CR);2021;1300.0;840.0;65.0;92.0;35.0;57.0;8.0
7012;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Noord-Friesland (CR);2021;450.0;270.0;60.0;91.0;34.0;57.0;9.0
7013;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Zuidwest-Friesland (CR);2021;100.0;70.0;;;;;
7014;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Zuidoost-Friesland (CR);2021;260.0;180.0;70.0;91.0;34.0;56.0;9.0
7015;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Noord-Drenthe (CR);2021;220.0;150.0;69.0;88.0;52.0;36.0;12.0
7016;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Zuidoost-Drenthe (CR);2021;160.0;90.0;60.0;;;;
7017;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Zuidwest-Drenthe (CR);2021;130.0;90.0;;;;;
7018;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Noord-Overijssel (CR);2021;620.0;440.0;70.0;90.0;35.0;55.0;10.0
7019;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Zuidwest-Overijssel (CR);2021;220.0;170.0;75.0;88.0;41.0;47.0;12.0
7020;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Twente (CR);2021;700.0;500.0;71.0;90.0;46.0;44.0;10.0
7021;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Veluwe (CR);2021;910.0;700.0;77.0;90.0;46.0;44.0;10.0
7022;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Achterhoek (CR);2021;360.0;250.0;71.0;84.0;37.0;47.0;16.0
7023;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Arnhem/Nijmegen (CR);2021;2010.0;1390.0;69.0;89.0;38.0;50.0;11.0
7024;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Zuidwest-Gelderland (CR);2021;270.0;210.0;79.0;85.0;51.0;34.0;15.0
7025;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Utrecht (CR);2021;3570.0;2830.0;79.0;87.0;47.0;40.0;13.0
7026;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Kop van Noord-Holland (CR);2021;1070.0;790.0;74.0;90.0;44.0;45.0;10.0
7027;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Alkmaar en omgeving (CR);2021;860.0;660.0;77.0;87.0;47.0;40.0;13.0
7028;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;IJmond (CR);2021;340.0;270.0;79.0;90.0;52.0;37.0;10.0
7029;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Agglomeratie Haarlem (CR);2021;670.0;530.0;79.0;85.0;50.0;35.0;15.0
7030;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Zaanstreek (CR);2021;410.0;310.0;76.0;90.0;51.0;40.0;10.0
7031;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Groot-Amsterdam (CR);2021;5660.0;4280.0;76.0;84.0;40.0;44.0;16.0
7032;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Het Gooi en Vechtstreek (CR);2021;640.0;500.0;78.0;83.0;49.0;34.0;17.0
7033;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Agglomeratie Leiden en Bollenstreek (CR);2021;950.0;760.0;80.0;87.0;49.0;39.0;13.0
7034;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Agglomeratie 's-Gravenhage (CR);2021;4430.0;3190.0;72.0;89.0;42.0;47.0;11.0
7035;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Delft en Westland (CR);2021;650.0;460.0;71.0;92.0;41.0;51.0;8.0
7036;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Oost-Zuid-Holland (CR);2021;680.0;530.0;79.0;87.0;46.0;41.0;13.0
7037;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Groot-Rijnmond (CR);2021;9490.0;6510.0;69.0;91.0;37.0;54.0;9.0
7038;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Zuidoost-Zuid-Holland (CR);2021;1370.0;970.0;71.0;91.0;39.0;52.0;9.0
7039;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Zeeuwsch-Vlaanderen (CR);2021;190.0;130.0;70.0;;;;
7040;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Overig Zeeland (CR);2021;490.0;360.0;73.0;91.0;40.0;50.0;9.0
7041;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;West-Noord-Brabant (CR);2021;1390.0;1050.0;75.0;89.0;46.0;43.0;11.0
7042;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Midden-Noord-Brabant (CR);2021;1560.0;1150.0;73.0;91.0;37.0;54.0;9.0
7043;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Noordoost-Noord-Brabant (CR);2021;990.0;790.0;80.0;87.0;43.0;44.0;13.0
7044;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Zuidoost-Noord-Brabant (CR);2021;1600.0;1180.0;74.0;89.0;41.0;47.0;11.0
7045;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Noord-Limburg (CR);2021;240.0;180.0;76.0;91.0;43.0;48.0;9.0
7046;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Midden-Limburg (CR);2021;370.0;260.0;70.0;92.0;40.0;51.0;8.0
7047;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Zuid-Limburg (CR);2021;740.0;500.0;67.0;92.0;40.0;52.0;8.0
7048;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Flevoland (CR);2021;2320.0;1630.0;70.0;90.0;41.0;49.0;10.0
7049;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Aa en Hunze;2021;20.0;10.0;;;;;
7050;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Aalsmeer;2021;60.0;40.0;;;;;
7051;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Aalten;2021;10.0;10.0;;;;;
7052;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Achtkarspelen;2021;10.0;0.0;;;;;
7053;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Alblasserdam;2021;50.0;40.0;;;;;
7054;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Albrandswaard;2021;120.0;90.0;;;;;
7055;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Alkmaar;2021;470.0;360.0;77.0;86.0;48.0;38.0;14.0
7056;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Almelo;2021;110.0;70.0;;;;;
7057;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Almere;2021;1600.0;1140.0;71.0;90.0;42.0;48.0;10.0
7058;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Alphen aan den Rijn;2021;300.0;240.0;78.0;89.0;47.0;42.0;11.0
7059;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Alphen-Chaam;2021;10.0;0.0;;;;;
7060;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Altena;2021;40.0;30.0;;;;;
7061;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Ameland;2021;0.0;0.0;;;;;
7062;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Amersfoort;2021;630.0;500.0;80.0;88.0;46.0;41.0;12.0
7063;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Amstelveen;2021;290.0;220.0;78.0;86.0;49.0;36.0;14.0
7064;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Amsterdam;2021;4110.0;3080.0;75.0;83.0;38.0;45.0;17.0
7065;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Apeldoorn;2021;400.0;310.0;77.0;90.0;40.0;50.0;10.0
7066;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Arnhem;2021;760.0;510.0;67.0;90.0;36.0;54.0;10.0
7067;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Assen;2021;110.0;70.0;;;;;
7068;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Asten;2021;10.0;0.0;;;;;
7069;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Baarle-Nassau;2021;0.0;0.0;;;;;
7070;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Baarn;2021;60.0;50.0;;;;;
7071;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Barendrecht;2021;200.0;150.0;75.0;91.0;44.0;47.0;9.0
7072;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Barneveld;2021;20.0;20.0;;;;;
7073;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Beek (L.);2021;20.0;10.0;;;;;
7074;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Beekdaelen;2021;20.0;10.0;;;;;
7075;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Beesel;2021;10.0;0.0;;;;;
7076;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Berg en Dal;2021;40.0;30.0;;;;;
7077;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Bergeijk;2021;10.0;0.0;;;;;
7078;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Bergen (L.);2021;10.0;0.0;;;;;
7079;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Bergen (NH.);2021;40.0;30.0;;;;;
7080;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Bergen op Zoom;2021;80.0;60.0;;;;;
7081;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Berkelland;2021;30.0;20.0;;;;;
7082;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Bernheze;2021;20.0;20.0;;;;;
7083;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Best;2021;50.0;40.0;;;;;
7084;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Beuningen;2021;40.0;30.0;;;;;
7085;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Beverwijk;2021;80.0;60.0;;;;;
7086;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;De Bilt;2021;70.0;50.0;;;;;
7087;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Bladel;2021;10.0;10.0;;;;;
7088;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Blaricum;2021;20.0;20.0;;;;;
7089;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Bloemendaal;2021;60.0;40.0;;;;;
7090;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Bodegraven-Reeuwijk;2021;30.0;30.0;;;;;
7091;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Boekel;2021;0.0;0.0;;;;;
7092;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Borger-Odoorn;2021;20.0;10.0;;;;;
7093;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Borne;2021;20.0;10.0;;;;;
7094;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Borsele;2021;20.0;10.0;;;;;
7095;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Boxtel;2021;70.0;60.0;;;;;
7096;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Breda;2021;740.0;560.0;75.0;88.0;41.0;47.0;12.0
7097;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Brielle;2021;70.0;60.0;;;;;
7098;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Bronckhorst;2021;20.0;20.0;;;;;
7099;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Brummen;2021;20.0;10.0;;;;;
7100;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Brunssum;2021;40.0;30.0;;;;;
7101;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Bunnik;2021;40.0;30.0;;;;;
7102;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Bunschoten;2021;10.0;10.0;;;;;
7103;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Buren;2021;30.0;20.0;;;;;
7104;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Capelle aan den IJssel;2021;590.0;410.0;70.0;91.0;36.0;55.0;9.0
7105;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Castricum;2021;60.0;40.0;;;;;
7106;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Coevorden;2021;20.0;10.0;;;;;
7107;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Cranendonck;2021;30.0;30.0;;;;;
7108;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Culemborg;2021;70.0;50.0;;;;;
7109;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Dalfsen;2021;20.0;10.0;;;;;
7110;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Dantumadiel;2021;0.0;0.0;;;;;
7111;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Delft;2021;450.0;310.0;67.0;91.0;34.0;57.0;9.0
7112;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Deurne;2021;40.0;20.0;;;;;
7113;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Deventer;2021;180.0;130.0;72.0;;;;
7114;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Diemen;2021;190.0;140.0;77.0;;;;
7115;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Dijk en Waard;2021;300.0;230.0;75.0;91.0;45.0;46.0;9.0
7116;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Dinkelland;2021;10.0;10.0;;;;;
7117;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Doesburg;2021;10.0;10.0;;;;;
7118;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Doetinchem;2021;90.0;70.0;;;;;
7119;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Dongen;2021;30.0;20.0;;;;;
7120;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Dordrecht;2021;690.0;480.0;69.0;90.0;37.0;54.0;10.0
7121;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Drechterland;2021;20.0;10.0;;;;;
7122;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Drimmelen;2021;20.0;20.0;;;;;
7123;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Dronten;2021;70.0;50.0;;;;;
7124;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Druten;2021;20.0;10.0;;;;;
7125;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Duiven;2021;30.0;20.0;;;;;
7126;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Echt-Susteren;2021;30.0;20.0;;;;;
7127;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Edam-Volendam;2021;20.0;20.0;;;;;
7128;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Ede;2021;130.0;100.0;;;;;
7129;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Eemnes;2021;30.0;30.0;;;;;
7130;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Eemsdelta;2021;160.0;90.0;56.0;;;;
7131;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Eersel;2021;20.0;10.0;;;;;
7132;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Eijsden-Margraten;2021;10.0;10.0;;;;;
7133;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Eindhoven;2021;810.0;580.0;71.0;89.0;39.0;50.0;11.0
7134;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Elburg;2021;10.0;10.0;;;;;
7135;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Emmen;2021;110.0;70.0;;;;;
7136;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Enkhuizen;2021;20.0;20.0;;;;;
7137;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Enschede;2021;290.0;200.0;69.0;92.0;47.0;46.0;8.0
7138;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Epe;2021;50.0;40.0;;;;;
7139;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Ermelo;2021;20.0;10.0;;;;;
7140;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Etten-Leur;2021;120.0;90.0;;;;;
7141;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;De Fryske Marren;2021;40.0;30.0;;;;;
7142;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Geertruidenberg;2021;30.0;20.0;;;;;
7143;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Geldrop-Mierlo;2021;90.0;60.0;;;;;
7144;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Gemert-Bakel;2021;10.0;10.0;;;;;
7145;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Gennep;2021;10.0;10.0;;;;;
7146;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Gilze en Rijen;2021;40.0;30.0;;;;;
7147;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Goeree-Overflakkee;2021;40.0;40.0;;;;;
7148;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Goes;2021;50.0;40.0;;;;;
7149;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Goirle;2021;40.0;30.0;;;;;
7150;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Gooise Meren;2021;140.0;100.0;;;;;
7151;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Gorinchem;2021;80.0;60.0;;;;;
7152;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Gouda;2021;180.0;140.0;76.0;;;;
7153;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;'s-Gravenhage (gemeente);2021;2870.0;2010.0;70.0;89.0;39.0;49.0;11.0
7154;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Groningen (gemeente);2021;1060.0;680.0;64.0;92.0;34.0;59.0;8.0
7155;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Gulpen-Wittem;2021;0.0;0.0;;;;;
7156;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Haaksbergen;2021;10.0;10.0;;;;;
7157;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Haarlem;2021;490.0;400.0;81.0;85.0;49.0;36.0;15.0
7158;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Haarlemmermeer;2021;490.0;370.0;76.0;87.0;47.0;40.0;13.0
7159;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Halderberge;2021;40.0;30.0;;;;;
7160;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hardenberg;2021;30.0;20.0;;;;;
7161;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Harderwijk;2021;50.0;40.0;;;;;
7162;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hardinxveld-Giessendam;2021;10.0;10.0;;;;;
7163;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Harlingen;2021;10.0;10.0;;;;;
7164;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Hattem;2021;10.0;10.0;;;;;
7165;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Heemskerk;2021;70.0;50.0;;;;;
7166;Totaal mannen en vrouwen;Totaal personen;Geboren in Nederland;Nederlandse Cariben;Heemstede;2021;70.0;50.0;;;;;
