ID;Geslacht;Leeftijd;Herkomstgroepering;Uitkeringsduur;Perioden;PersonenMetEenWerkloosheidsuitkering_1
929;Mannen;35 tot 45 jaar;Westerse allochtoon;6;2007 september;20
930;Mannen;35 tot 45 jaar;Westerse allochtoon;8;2005 september;120
931;Mannen;35 tot 45 jaar;Westerse allochtoon;8;2006 september;160
932;Mannen;35 tot 45 jaar;Westerse allochtoon;8;2007 september;0
933;Mannen;35 tot 45 jaar;Westerse allochtoon;5 jaar of langer;2005 september;0
934;Mannen;35 tot 45 jaar;Westerse allochtoon;5 jaar of langer;2006 september;0
935;Mannen;35 tot 45 jaar;Westerse allochtoon;5 jaar of langer;2007 september;0
936;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;0;2005 september;7920
937;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;0;2006 september;5540
938;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;0;2007 september;3610
939;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;1;2005 september;2520
940;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;1;2006 september;2240
941;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;1;2007 september;1750
942;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;2;2005 september;1910
943;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;2;2006 september;1380
944;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;2;2007 september;960
945;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;3;2005 september;1200
946;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;3;2006 september;850
947;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;3;2007 september;520
948;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;4;2005 september;720
949;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;4;2006 september;410
950;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;4;2007 september;270
951;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;6;2005 september;1220
952;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;6;2006 september;250
953;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;6;2007 september;70
954;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;8;2005 september;350
955;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;8;2006 september;410
956;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;8;2007 september;30
957;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;5 jaar of langer;2005 september;0
958;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;5 jaar of langer;2006 september;0
959;Mannen;35 tot 45 jaar;Niet-westerse allochtoon;5 jaar of langer;2007 september;0
960;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;0;2005 september;36620
961;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;0;2006 september;32120
962;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;0;2007 september;21930
963;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;1;2005 september;9260
964;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;1;2006 september;8980
965;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;1;2007 september;7390
966;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;2;2005 september;8130
967;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;2;2006 september;6290
968;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;2;2007 september;4600
969;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;3;2005 september;5420
970;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;3;2006 september;4460
971;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;3;2007 september;3040
972;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;4;2005 september;4480
973;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;4;2006 september;4040
974;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;4;2007 september;2630
975;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;6;2005 september;6290
976;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;6;2006 september;4200
977;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;6;2007 september;2740
978;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;8;2005 september;2990
979;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;8;2006 september;4110
980;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;8;2007 september;1500
981;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;5 jaar of langer;2005 september;40
982;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;5 jaar of langer;2006 september;40
983;Mannen;45 tot 55 jaar;Totaal herkomstgroepering;5 jaar of langer;2007 september;30
984;Mannen;45 tot 55 jaar;Autochtoon;0;2005 september;27180
985;Mannen;45 tot 55 jaar;Autochtoon;0;2006 september;23770
986;Mannen;45 tot 55 jaar;Autochtoon;0;2007 september;15990
987;Mannen;45 tot 55 jaar;Autochtoon;1;2005 september;6910
988;Mannen;45 tot 55 jaar;Autochtoon;1;2006 september;6690
989;Mannen;45 tot 55 jaar;Autochtoon;1;2007 september;5370
990;Mannen;45 tot 55 jaar;Autochtoon;2;2005 september;6080
991;Mannen;45 tot 55 jaar;Autochtoon;2;2006 september;4650
992;Mannen;45 tot 55 jaar;Autochtoon;2;2007 september;3350
993;Mannen;45 tot 55 jaar;Autochtoon;3;2005 september;4010
994;Mannen;45 tot 55 jaar;Autochtoon;3;2006 september;3330
995;Mannen;45 tot 55 jaar;Autochtoon;3;2007 september;2220
996;Mannen;45 tot 55 jaar;Autochtoon;4;2005 september;3270
997;Mannen;45 tot 55 jaar;Autochtoon;4;2006 september;2980
998;Mannen;45 tot 55 jaar;Autochtoon;4;2007 september;1920
999;Mannen;45 tot 55 jaar;Autochtoon;6;2005 september;4690
1000;Mannen;45 tot 55 jaar;Autochtoon;6;2006 september;3070
1001;Mannen;45 tot 55 jaar;Autochtoon;6;2007 september;2020
1002;Mannen;45 tot 55 jaar;Autochtoon;8;2005 september;2200
1003;Mannen;45 tot 55 jaar;Autochtoon;8;2006 september;3020
1004;Mannen;45 tot 55 jaar;Autochtoon;8;2007 september;1090
1005;Mannen;45 tot 55 jaar;Autochtoon;5 jaar of langer;2005 september;40
1006;Mannen;45 tot 55 jaar;Autochtoon;5 jaar of langer;2006 september;40
1007;Mannen;45 tot 55 jaar;Autochtoon;5 jaar of langer;2007 september;30
1008;Mannen;45 tot 55 jaar;Westerse allochtoon;0;2005 september;4460
1009;Mannen;45 tot 55 jaar;Westerse allochtoon;0;2006 september;3640
1010;Mannen;45 tot 55 jaar;Westerse allochtoon;0;2007 september;2370
1011;Mannen;45 tot 55 jaar;Westerse allochtoon;1;2005 september;1100
1012;Mannen;45 tot 55 jaar;Westerse allochtoon;1;2006 september;990
1013;Mannen;45 tot 55 jaar;Westerse allochtoon;1;2007 september;790
1014;Mannen;45 tot 55 jaar;Westerse allochtoon;2;2005 september;990
1015;Mannen;45 tot 55 jaar;Westerse allochtoon;2;2006 september;700
1016;Mannen;45 tot 55 jaar;Westerse allochtoon;2;2007 september;460
1017;Mannen;45 tot 55 jaar;Westerse allochtoon;3;2005 september;640
1018;Mannen;45 tot 55 jaar;Westerse allochtoon;3;2006 september;500
1019;Mannen;45 tot 55 jaar;Westerse allochtoon;3;2007 september;310
1020;Mannen;45 tot 55 jaar;Westerse allochtoon;4;2005 september;590
1021;Mannen;45 tot 55 jaar;Westerse allochtoon;4;2006 september;470
1022;Mannen;45 tot 55 jaar;Westerse allochtoon;4;2007 september;280
1023;Mannen;45 tot 55 jaar;Westerse allochtoon;6;2005 september;770
1024;Mannen;45 tot 55 jaar;Westerse allochtoon;6;2006 september;490
1025;Mannen;45 tot 55 jaar;Westerse allochtoon;6;2007 september;340
1026;Mannen;45 tot 55 jaar;Westerse allochtoon;8;2005 september;370
1027;Mannen;45 tot 55 jaar;Westerse allochtoon;8;2006 september;490
1028;Mannen;45 tot 55 jaar;Westerse allochtoon;8;2007 september;190
1029;Mannen;45 tot 55 jaar;Westerse allochtoon;5 jaar of langer;2005 september;10
1030;Mannen;45 tot 55 jaar;Westerse allochtoon;5 jaar of langer;2006 september;0
1031;Mannen;45 tot 55 jaar;Westerse allochtoon;5 jaar of langer;2007 september;0
1032;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;0;2005 september;4980
1033;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;0;2006 september;4720
1034;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;0;2007 september;3580
1035;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;1;2005 september;1260
1036;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;1;2006 september;1300
1037;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;1;2007 september;1230
1038;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;2;2005 september;1070
1039;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;2;2006 september;940
1040;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;2;2007 september;800
1041;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;3;2005 september;780
1042;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;3;2006 september;640
1043;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;3;2007 september;510
1044;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;4;2005 september;620
1045;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;4;2006 september;600
1046;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;4;2007 september;430
1047;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;6;2005 september;830
1048;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;6;2006 september;640
1049;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;6;2007 september;390
1050;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;8;2005 september;430
1051;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;8;2006 september;600
1052;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;8;2007 september;230
1053;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;5 jaar of langer;2005 september;0
1054;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;5 jaar of langer;2006 september;0
1055;Mannen;45 tot 55 jaar;Niet-westerse allochtoon;5 jaar of langer;2007 september;0
1056;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;0;2005 september;48480
1057;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;0;2006 september;49050
1058;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;0;2007 september;43500
1059;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;1;2005 september;5730
1060;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;1;2006 september;6190
1061;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;1;2007 september;5380
1062;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;2;2005 september;7030
1063;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;2;2006 september;5840
1064;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;2;2007 september;4150
1065;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;3;2005 september;5340
1066;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;3;2006 september;5150
1067;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;3;2007 september;4190
1068;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;4;2005 september;5610
1069;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;4;2006 september;5610
1070;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;4;2007 september;4340
1071;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;6;2005 september;10180
1072;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;6;2006 september;9360
1073;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;6;2007 september;8440
1074;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;8;2005 september;10880
1075;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;8;2006 september;13530
1076;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;8;2007 september;12930
1077;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;5 jaar of langer;2005 september;3710
1078;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;5 jaar of langer;2006 september;3380
1079;Mannen;55 tot 65 jaar;Totaal herkomstgroepering;5 jaar of langer;2007 september;4070
1080;Mannen;55 tot 65 jaar;Autochtoon;0;2005 september;40360
1081;Mannen;55 tot 65 jaar;Autochtoon;0;2006 september;40690
1082;Mannen;55 tot 65 jaar;Autochtoon;0;2007 september;36050
1083;Mannen;55 tot 65 jaar;Autochtoon;1;2005 september;4690
1084;Mannen;55 tot 65 jaar;Autochtoon;1;2006 september;4980
1085;Mannen;55 tot 65 jaar;Autochtoon;1;2007 september;4410
1086;Mannen;55 tot 65 jaar;Autochtoon;2;2005 september;5830
1087;Mannen;55 tot 65 jaar;Autochtoon;2;2006 september;4780
1088;Mannen;55 tot 65 jaar;Autochtoon;2;2007 september;3340
1089;Mannen;55 tot 65 jaar;Autochtoon;3;2005 september;4400
1090;Mannen;55 tot 65 jaar;Autochtoon;3;2006 september;4290
1091;Mannen;55 tot 65 jaar;Autochtoon;3;2007 september;3420
1092;Mannen;55 tot 65 jaar;Autochtoon;4;2005 september;4710
1093;Mannen;55 tot 65 jaar;Autochtoon;4;2006 september;4650
1094;Mannen;55 tot 65 jaar;Autochtoon;4;2007 september;3570
1095;Mannen;55 tot 65 jaar;Autochtoon;6;2005 september;8450
1096;Mannen;55 tot 65 jaar;Autochtoon;6;2006 september;7760
1097;Mannen;55 tot 65 jaar;Autochtoon;6;2007 september;7050
1098;Mannen;55 tot 65 jaar;Autochtoon;8;2005 september;9150
1099;Mannen;55 tot 65 jaar;Autochtoon;8;2006 september;11340
1100;Mannen;55 tot 65 jaar;Autochtoon;8;2007 september;10790
1101;Mannen;55 tot 65 jaar;Autochtoon;5 jaar of langer;2005 september;3140
1102;Mannen;55 tot 65 jaar;Autochtoon;5 jaar of langer;2006 september;2880
1103;Mannen;55 tot 65 jaar;Autochtoon;5 jaar of langer;2007 september;3470
1104;Mannen;55 tot 65 jaar;Westerse allochtoon;0;2005 september;5890
1105;Mannen;55 tot 65 jaar;Westerse allochtoon;0;2006 september;5970
1106;Mannen;55 tot 65 jaar;Westerse allochtoon;0;2007 september;5150
1107;Mannen;55 tot 65 jaar;Westerse allochtoon;1;2005 september;710
1108;Mannen;55 tot 65 jaar;Westerse allochtoon;1;2006 september;810
1109;Mannen;55 tot 65 jaar;Westerse allochtoon;1;2007 september;630
1110;Mannen;55 tot 65 jaar;Westerse allochtoon;2;2005 september;840
1111;Mannen;55 tot 65 jaar;Westerse allochtoon;2;2006 september;730
1112;Mannen;55 tot 65 jaar;Westerse allochtoon;2;2007 september;530
1113;Mannen;55 tot 65 jaar;Westerse allochtoon;3;2005 september;640
1114;Mannen;55 tot 65 jaar;Westerse allochtoon;3;2006 september;610
1115;Mannen;55 tot 65 jaar;Westerse allochtoon;3;2007 september;510
1116;Mannen;55 tot 65 jaar;Westerse allochtoon;4;2005 september;680
1117;Mannen;55 tot 65 jaar;Westerse allochtoon;4;2006 september;680
1118;Mannen;55 tot 65 jaar;Westerse allochtoon;4;2007 september;530
1119;Mannen;55 tot 65 jaar;Westerse allochtoon;6;2005 september;1270
1120;Mannen;55 tot 65 jaar;Westerse allochtoon;6;2006 september;1140
1121;Mannen;55 tot 65 jaar;Westerse allochtoon;6;2007 september;960
1122;Mannen;55 tot 65 jaar;Westerse allochtoon;8;2005 september;1320
1123;Mannen;55 tot 65 jaar;Westerse allochtoon;8;2006 september;1630
1124;Mannen;55 tot 65 jaar;Westerse allochtoon;8;2007 september;1520
1125;Mannen;55 tot 65 jaar;Westerse allochtoon;5 jaar of langer;2005 september;440
1126;Mannen;55 tot 65 jaar;Westerse allochtoon;5 jaar of langer;2006 september;380
1127;Mannen;55 tot 65 jaar;Westerse allochtoon;5 jaar of langer;2007 september;470
1128;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;0;2005 september;2230
1129;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;0;2006 september;2400
1130;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;0;2007 september;2310
1131;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;1;2005 september;330
1132;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;1;2006 september;400
1133;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;1;2007 september;340
1134;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;2;2005 september;360
1135;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;2;2006 september;330
1136;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;2;2007 september;280
1137;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;3;2005 september;310
1138;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;3;2006 september;250
1139;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;3;2007 september;260
1140;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;4;2005 september;230
1141;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;4;2006 september;290
1142;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;4;2007 september;250
1143;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;6;2005 september;460
1144;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;6;2006 september;460
1145;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;6;2007 september;430
1146;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;8;2005 september;410
1147;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;8;2006 september;560
1148;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;8;2007 september;620
1149;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;5 jaar of langer;2005 september;130
1150;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;5 jaar of langer;2006 september;120
1151;Mannen;55 tot 65 jaar;Niet-westerse allochtoon;5 jaar of langer;2007 september;120
1152;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;0;2005 september;113290
1153;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;0;2006 september;100530
1154;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;0;2007 september;78520
1155;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;1;2005 september;38870
1156;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;1;2006 september;35230
1157;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;1;2007 september;27760
1158;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;2;2005 september;25130
1159;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;2;2006 september;21140
1160;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;2;2007 september;14470
1161;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;3;2005 september;13610
1162;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;3;2006 september;12260
1163;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;3;2007 september;9230
1164;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;4;2005 september;9950
1165;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;4;2006 september;8760
1166;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;4;2007 september;7950
1167;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;6;2005 september;15700
1168;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;6;2006 september;9930
1169;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;6;2007 september;8460
1170;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;8;2005 september;8530
1171;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;8;2006 september;11730
1172;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;8;2007 september;8680
1173;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;5 jaar of langer;2005 september;1500
1174;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;5 jaar of langer;2006 september;1480
1175;Vrouwen;Totaal leeftijd;Totaal herkomstgroepering;5 jaar of langer;2007 september;1970
1176;Vrouwen;Totaal leeftijd;Autochtoon;0;2005 september;84610
1177;Vrouwen;Totaal leeftijd;Autochtoon;0;2006 september;75830
1178;Vrouwen;Totaal leeftijd;Autochtoon;0;2007 september;59320
1179;Vrouwen;Totaal leeftijd;Autochtoon;1;2005 september;28650
1180;Vrouwen;Totaal leeftijd;Autochtoon;1;2006 september;25600
1181;Vrouwen;Totaal leeftijd;Autochtoon;1;2007 september;20040
1182;Vrouwen;Totaal leeftijd;Autochtoon;2;2005 september;18720
1183;Vrouwen;Totaal leeftijd;Autochtoon;2;2006 september;15870
1184;Vrouwen;Totaal leeftijd;Autochtoon;2;2007 september;10670
1185;Vrouwen;Totaal leeftijd;Autochtoon;3;2005 september;10060
1186;Vrouwen;Totaal leeftijd;Autochtoon;3;2006 september;9430
1187;Vrouwen;Totaal leeftijd;Autochtoon;3;2007 september;7020
1188;Vrouwen;Totaal leeftijd;Autochtoon;4;2005 september;7410
1189;Vrouwen;Totaal leeftijd;Autochtoon;4;2006 september;6680
1190;Vrouwen;Totaal leeftijd;Autochtoon;4;2007 september;6130
1191;Vrouwen;Totaal leeftijd;Autochtoon;6;2005 september;11710
1192;Vrouwen;Totaal leeftijd;Autochtoon;6;2006 september;7690
1193;Vrouwen;Totaal leeftijd;Autochtoon;6;2007 september;6750
1194;Vrouwen;Totaal leeftijd;Autochtoon;8;2005 september;6790
1195;Vrouwen;Totaal leeftijd;Autochtoon;8;2006 september;9270
1196;Vrouwen;Totaal leeftijd;Autochtoon;8;2007 september;7030
1197;Vrouwen;Totaal leeftijd;Autochtoon;5 jaar of langer;2005 september;1260
1198;Vrouwen;Totaal leeftijd;Autochtoon;5 jaar of langer;2006 september;1280
1199;Vrouwen;Totaal leeftijd;Autochtoon;5 jaar of langer;2007 september;1670
1200;Vrouwen;Totaal leeftijd;Westerse allochtoon;0;2005 september;13630
1201;Vrouwen;Totaal leeftijd;Westerse allochtoon;0;2006 september;12080
1202;Vrouwen;Totaal leeftijd;Westerse allochtoon;0;2007 september;9390
1203;Vrouwen;Totaal leeftijd;Westerse allochtoon;1;2005 september;4410
1204;Vrouwen;Totaal leeftijd;Westerse allochtoon;1;2006 september;4080
1205;Vrouwen;Totaal leeftijd;Westerse allochtoon;1;2007 september;3230
1206;Vrouwen;Totaal leeftijd;Westerse allochtoon;2;2005 september;2870
1207;Vrouwen;Totaal leeftijd;Westerse allochtoon;2;2006 september;2370
1208;Vrouwen;Totaal leeftijd;Westerse allochtoon;2;2007 september;1650
1209;Vrouwen;Totaal leeftijd;Westerse allochtoon;3;2005 september;1710
1210;Vrouwen;Totaal leeftijd;Westerse allochtoon;3;2006 september;1420
1211;Vrouwen;Totaal leeftijd;Westerse allochtoon;3;2007 september;1100
1212;Vrouwen;Totaal leeftijd;Westerse allochtoon;4;2005 september;1300
1213;Vrouwen;Totaal leeftijd;Westerse allochtoon;4;2006 september;1120
1214;Vrouwen;Totaal leeftijd;Westerse allochtoon;4;2007 september;940
1215;Vrouwen;Totaal leeftijd;Westerse allochtoon;6;2005 september;1990
1216;Vrouwen;Totaal leeftijd;Westerse allochtoon;6;2006 september;1340
1217;Vrouwen;Totaal leeftijd;Westerse allochtoon;6;2007 september;1040
1218;Vrouwen;Totaal leeftijd;Westerse allochtoon;8;2005 september;1150
1219;Vrouwen;Totaal leeftijd;Westerse allochtoon;8;2006 september;1580
1220;Vrouwen;Totaal leeftijd;Westerse allochtoon;8;2007 september;1170
1221;Vrouwen;Totaal leeftijd;Westerse allochtoon;5 jaar of langer;2005 september;210
1222;Vrouwen;Totaal leeftijd;Westerse allochtoon;5 jaar of langer;2006 september;170
1223;Vrouwen;Totaal leeftijd;Westerse allochtoon;5 jaar of langer;2007 september;250
1224;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;0;2005 september;15050
1225;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;0;2006 september;12620
1226;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;0;2007 september;9810
1227;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;1;2005 september;5820
1228;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;1;2006 september;5550
1229;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;1;2007 september;4490
1230;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;2;2005 september;3540
1231;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;2;2006 september;2910
1232;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;2;2007 september;2140
1233;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;3;2005 september;1840
1234;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;3;2006 september;1410
1235;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;3;2007 september;1110
1236;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;4;2005 september;1250
1237;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;4;2006 september;950
1238;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;4;2007 september;880
1239;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;6;2005 september;1990
1240;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;6;2006 september;900
1241;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;6;2007 september;670
1242;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;8;2005 september;590
1243;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;8;2006 september;880
1244;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;8;2007 september;480
1245;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;5 jaar of langer;2005 september;30
1246;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;5 jaar of langer;2006 september;30
1247;Vrouwen;Totaal leeftijd;Niet-westerse allochtoon;5 jaar of langer;2007 september;50
1248;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;0;2005 september;4410
1249;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;0;2006 september;2480
1250;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;0;2007 september;1310
1251;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;1;2005 september;3570
1252;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;1;2006 september;2250
1253;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;1;2007 september;1280
1254;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;2;2005 september;640
1255;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;2;2006 september;220
1256;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;2;2007 september;30
1257;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;3;2005 september;60
1258;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;3;2006 september;10
1259;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;3;2007 september;0
1260;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;4;2005 september;40
1261;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;4;2006 september;0
1262;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;4;2007 september;0
1263;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;6;2005 september;110
1264;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;6;2006 september;0
1265;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;6;2007 september;0
1266;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;8;2005 september;0
1267;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;8;2006 september;0
1268;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;8;2007 september;0
1269;Vrouwen;Jonger dan 25 jaar;Totaal herkomstgroepering;5 jaar of langer;2005 september;0
