ID;LeeftijdReferentiepersoon;Perioden;TotaalParen_1;GeenKinderen_2;k_1Kind_3;k_2Kinderen_4;k_3OfMeerKinderen_5;TotaalEenouderhuishoudens_6;k_1Kind_7;k_2Kinderen_8;k_3OfMeerKinderen_9
666;85 tot 90 jaar;2055;170744;164956;5166;505;117;12409;11406;954;49
667;85 tot 90 jaar;2056;172156;166392;5159;492;113;12421;11417;955;49
668;85 tot 90 jaar;2057;172250;166533;5132;476;109;12358;11359;950;49
669;85 tot 90 jaar;2058;170225;164572;5085;462;106;12185;11200;937;48
670;85 tot 90 jaar;2059;165399;159829;5016;451;103;11823;10867;909;47
671;85 tot 90 jaar;2060;158912;153424;4950;438;100;11298;10385;869;44
672;90 tot 95 jaar;2019;11662;11254;363;35;10;2643;2432;193;18
673;90 tot 95 jaar;2020;12331;11893;390;37;11;2641;2430;193;18
674;90 tot 95 jaar;2021;13162;12682;427;41;12;2768;2547;202;19
675;90 tot 95 jaar;2022;14000;13503;443;42;12;2785;2563;203;19
676;90 tot 95 jaar;2023;14879;14364;461;42;12;2834;2608;207;19
677;90 tot 95 jaar;2024;15551;15011;484;44;12;2867;2638;209;20
678;90 tot 95 jaar;2025;16419;15843;517;47;12;2918;2685;213;20
679;90 tot 95 jaar;2026;17278;16671;546;48;13;2958;2722;216;20
680;90 tot 95 jaar;2027;18259;17613;582;51;13;3033;2791;221;21
681;90 tot 95 jaar;2028;19200;18516;616;54;14;3077;2832;224;21
682;90 tot 95 jaar;2029;20578;19849;657;57;15;3206;2950;234;22
683;90 tot 95 jaar;2030;21853;21072;703;62;16;3330;3064;243;23
684;90 tot 95 jaar;2031;23262;22423;753;68;18;3485;3207;254;24
685;90 tot 95 jaar;2032;24250;23363;798;71;18;3584;3298;261;25
686;90 tot 95 jaar;2033;25544;24601;846;77;20;3743;3444;273;26
687;90 tot 95 jaar;2034;27347;26339;901;85;22;3927;3614;286;27
688;90 tot 95 jaar;2035;29350;28286;948;92;24;4142;3812;302;28
689;90 tot 95 jaar;2036;30492;29373;993;100;26;4271;3931;311;29
690;90 tot 95 jaar;2037;35836;34638;1062;108;28;4829;4444;352;33
691;90 tot 95 jaar;2038;39543;38280;1118;115;30;5268;4848;384;36
692;90 tot 95 jaar;2039;41727;40412;1164;120;31;5540;5098;404;38
693;90 tot 95 jaar;2040;42948;41584;1206;126;32;5725;5269;417;39
694;90 tot 95 jaar;2041;43841;42428;1249;131;33;5899;5428;430;41
695;90 tot 95 jaar;2042;43785;42328;1285;137;35;5878;5409;429;40
696;90 tot 95 jaar;2043;44537;43026;1332;143;36;5953;5478;434;41
697;90 tot 95 jaar;2044;45417;43851;1381;148;37;6060;5576;442;42
698;90 tot 95 jaar;2045;46610;44988;1432;152;38;6203;5708;452;43
699;90 tot 95 jaar;2046;47929;46251;1484;156;38;6366;5858;464;44
700;90 tot 95 jaar;2047;49606;47873;1537;158;38;6557;6034;478;45
701;90 tot 95 jaar;2048;51244;49452;1594;160;38;6737;6200;491;46
702;90 tot 95 jaar;2049;53161;51312;1650;161;38;6941;6387;506;48
703;90 tot 95 jaar;2050;55240;53335;1707;161;37;7155;6584;522;49
704;90 tot 95 jaar;2051;57222;55265;1758;162;37;7349;6763;536;50
705;90 tot 95 jaar;2052;59447;57442;1806;162;37;7571;6967;552;52
706;90 tot 95 jaar;2053;61555;59507;1849;163;36;7763;7144;566;53
707;90 tot 95 jaar;2054;63817;61728;1890;163;36;7956;7321;580;55
708;90 tot 95 jaar;2055;66055;63932;1927;161;35;8129;7480;593;56
709;90 tot 95 jaar;2056;67678;65523;1961;159;35;8245;7587;601;57
710;90 tot 95 jaar;2057;68700;66518;1991;157;34;8282;7621;604;57
711;90 tot 95 jaar;2058;69606;67403;2015;155;33;8311;7648;606;57
712;90 tot 95 jaar;2059;70542;68321;2034;154;33;8338;7673;608;57
713;90 tot 95 jaar;2060;72418;70180;2054;152;32;8429;7757;614;58
714;95 jaar of ouder;2019;1113;1069;34;8;2;757;708;45;4
715;95 jaar of ouder;2020;1161;1114;37;8;2;784;733;47;4
716;95 jaar of ouder;2021;1233;1181;41;9;2;773;723;46;4
717;95 jaar of ouder;2022;1322;1266;44;10;2;783;732;47;4
718;95 jaar of ouder;2023;1397;1335;50;10;2;790;739;47;4
719;95 jaar of ouder;2024;1483;1415;55;11;2;809;757;48;4
720;95 jaar of ouder;2025;1577;1506;58;11;2;827;773;49;5
721;95 jaar of ouder;2026;1701;1623;63;12;3;867;810;52;5
722;95 jaar of ouder;2027;1829;1749;65;12;3;885;827;53;5
723;95 jaar of ouder;2028;1962;1878;68;13;3;912;853;54;5
724;95 jaar of ouder;2029;2061;1971;73;14;3;936;875;56;5
725;95 jaar of ouder;2030;2200;2106;77;14;3;967;904;58;5
726;95 jaar of ouder;2031;2345;2244;82;16;3;1001;935;60;6
727;95 jaar of ouder;2032;2509;2400;88;17;4;1037;969;62;6
728;95 jaar of ouder;2033;2666;2550;93;19;4;1071;1001;64;6
729;95 jaar of ouder;2034;2900;2776;99;21;4;1132;1058;68;6
730;95 jaar of ouder;2035;3117;2984;105;23;5;1195;1117;71;7
731;95 jaar of ouder;2036;3358;3215;112;26;5;1272;1189;76;7
732;95 jaar of ouder;2037;3532;3378;120;28;6;1321;1235;79;7
733;95 jaar of ouder;2038;3769;3607;126;30;6;1395;1304;83;8
734;95 jaar of ouder;2039;4120;3948;134;32;6;1491;1394;89;8
735;95 jaar of ouder;2040;4495;4311;143;34;7;1596;1492;95;9
736;95 jaar of ouder;2041;4699;4504;150;37;8;1669;1560;100;9
737;95 jaar of ouder;2042;5726;5516;162;40;8;1910;1785;114;11
738;95 jaar of ouder;2043;6366;6139;174;44;9;2106;1968;126;12
739;95 jaar of ouder;2044;6692;6452;182;48;10;2231;2086;133;12
740;95 jaar of ouder;2045;6888;6637;190;51;10;2327;2175;139;13
741;95 jaar of ouder;2046;7046;6785;198;53;10;2405;2249;143;13
742;95 jaar of ouder;2047;7222;6949;207;55;11;2469;2308;147;14
743;95 jaar of ouder;2048;7513;7231;215;56;11;2564;2397;153;14
744;95 jaar of ouder;2049;7779;7485;226;57;11;2647;2474;158;15
745;95 jaar of ouder;2050;8090;7782;238;59;11;2744;2565;164;15
746;95 jaar of ouder;2051;8420;8099;250;60;11;2847;2661;170;16
747;95 jaar of ouder;2052;8840;8504;264;61;11;2958;2766;176;16
748;95 jaar of ouder;2053;9275;8926;276;62;11;3082;2881;184;17
749;95 jaar of ouder;2054;9764;9398;290;64;12;3209;3000;191;18
750;95 jaar of ouder;2055;10303;9924;303;64;12;3347;3128;200;19
751;95 jaar of ouder;2056;10814;10419;318;65;12;3473;3247;207;19
752;95 jaar of ouder;2057;11410;11001;332;65;12;3620;3384;216;20
753;95 jaar of ouder;2058;11981;11558;345;66;12;3761;3516;224;21
754;95 jaar of ouder;2059;12608;12173;357;66;12;3898;3644;232;22
755;95 jaar of ouder;2060;13247;12798;371;66;12;4031;3769;240;22
