ID;Geslacht;Migratieachtergrond;Startjaar;BrugklastypeStartjaar;Peilmoment;OnderwijspositiePeilmoment;TotaalLeerlingenStartjaar_1;ZonderVertraging_2;TotaalMetVertraging_3;VertraagdBinnenGelijkNiveau_4;VertraagdNaarHogerNiveau_5;VertraagdNaarLagerNiveau_6;VertraagdNaarHogerEnLagerNiveau_7;VertraagdNiveauveranderingOnbekend_8;VertragingOnbekend_9;ZonderVertraging_10;TotaalMetVertraging_11;VertraagdBinnenGelijkNiveau_12;VertraagdNaarHogerNiveau_13;VertraagdNaarLagerNiveau_14;VertraagdNaarHogerEnLagerNiveau_15;VertraagdNiveauveranderingOnbekend_16;VertragingOnbekend_17
5390;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;5 jaar na startjaar;Leerlingen uit vo op peilmoment;4696.0;3203.0;1153.0;982.0;61.0;79.0;15.0;16.0;340.0;68.0;25.0;21.0;1.0;2.0;0.0;0.0;7.0
5391;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Totaal;4927.0;3212.0;1358.0;1041.0;190.0;84.0;26.0;17.0;357.0;65.0;28.0;21.0;4.0;2.0;1.0;0.0;7.0
5392;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Leerlingen in vo op peilmoment;58.0;;54.0;13.0;35.0;1.0;5.0;0.0;4.0;;93.0;22.0;60.0;2.0;9.0;0.0;7.0
5393;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;6 jaar na startjaar;Leerlingen uit vo op peilmoment;4869.0;3212.0;1304.0;1028.0;155.0;83.0;21.0;17.0;353.0;66.0;27.0;21.0;3.0;2.0;0.0;0.0;7.0
5394;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Totaal;4927.0;3212.0;1358.0;1040.0;191.0;84.0;26.0;17.0;357.0;65.0;28.0;21.0;4.0;2.0;1.0;0.0;7.0
5395;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Leerlingen in vo op peilmoment;11.0;;11.0;2.0;7.0;0.0;2.0;0.0;0.0;;100.0;18.0;64.0;0.0;18.0;0.0;0.0
5396;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-alle leerwegen;7 jaar na startjaar;Leerlingen uit vo op peilmoment;4916.0;3212.0;1347.0;1038.0;184.0;84.0;24.0;17.0;357.0;65.0;27.0;21.0;4.0;2.0;0.0;0.0;7.0
5397;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;1 jaar na startjaar;Totaal;7287.0;6769.0;320.0;313.0;1.0;6.0;;;198.0;93.0;4.0;4.0;0.0;0.0;;;3.0
5398;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;1 jaar na startjaar;Leerlingen in vo op peilmoment;7104.0;6769.0;320.0;313.0;1.0;6.0;;;15.0;95.0;5.0;4.0;0.0;0.0;;;0.0
5399;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;1 jaar na startjaar;Leerlingen uit vo op peilmoment;183.0;0.0;0.0;0.0;0.0;0.0;;;183.0;0.0;0.0;0.0;0.0;0.0;;;100.0
5400;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;2 jaar na startjaar;Totaal;7287.0;6361.0;744.0;671.0;5.0;56.0;3.0;9.0;182.0;87.0;10.0;9.0;0.0;1.0;0.0;0.0;2.0
5401;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;2 jaar na startjaar;Leerlingen in vo op peilmoment;6918.0;6238.0;665.0;594.0;5.0;54.0;3.0;9.0;15.0;90.0;10.0;9.0;0.0;1.0;0.0;0.0;0.0
5402;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;2 jaar na startjaar;Leerlingen uit vo op peilmoment;369.0;123.0;79.0;77.0;0.0;2.0;0.0;0.0;167.0;33.0;21.0;21.0;0.0;1.0;0.0;0.0;45.0
5403;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;3 jaar na startjaar;Totaal;7287.0;5761.0;1353.0;1072.0;43.0;203.0;24.0;11.0;173.0;79.0;19.0;15.0;1.0;3.0;0.0;0.0;2.0
5404;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;3 jaar na startjaar;Leerlingen in vo op peilmoment;6769.0;5550.0;1206.0;938.0;42.0;195.0;24.0;7.0;13.0;82.0;18.0;14.0;1.0;3.0;0.0;0.0;0.0
5405;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;3 jaar na startjaar;Leerlingen uit vo op peilmoment;518.0;211.0;147.0;134.0;1.0;8.0;0.0;4.0;160.0;41.0;28.0;26.0;0.0;2.0;0.0;1.0;31.0
5406;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;4 jaar na startjaar;Totaal;7287.0;4515.0;2601.0;1614.0;501.0;343.0;132.0;11.0;171.0;62.0;36.0;22.0;7.0;5.0;2.0;0.0;2.0
5407;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;4 jaar na startjaar;Leerlingen in vo op peilmoment;3806.0;1497.0;2303.0;1364.0;497.0;308.0;130.0;4.0;6.0;39.0;61.0;36.0;13.0;8.0;3.0;0.0;0.0
5408;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;4 jaar na startjaar;Leerlingen uit vo op peilmoment;3481.0;3018.0;298.0;250.0;4.0;35.0;2.0;7.0;165.0;87.0;9.0;7.0;0.0;1.0;0.0;0.0;5.0
5409;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;5 jaar na startjaar;Totaal;7287.0;4202.0;2914.0;1735.0;648.0;366.0;155.0;10.0;171.0;58.0;40.0;24.0;9.0;5.0;2.0;0.0;2.0
5410;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;5 jaar na startjaar;Leerlingen in vo op peilmoment;1803.0;339.0;1461.0;682.0;577.0;97.0;105.0;0.0;3.0;19.0;81.0;38.0;32.0;5.0;6.0;0.0;0.0
5411;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;5 jaar na startjaar;Leerlingen uit vo op peilmoment;5484.0;3863.0;1453.0;1053.0;71.0;269.0;50.0;10.0;168.0;70.0;26.0;19.0;1.0;5.0;1.0;0.0;3.0
5412;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;6 jaar na startjaar;Totaal;7287.0;4170.0;2946.0;1738.0;658.0;379.0;161.0;10.0;171.0;57.0;40.0;24.0;9.0;5.0;2.0;0.0;2.0
5413;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;6 jaar na startjaar;Leerlingen in vo op peilmoment;396.0;;396.0;152.0;187.0;23.0;34.0;0.0;0.0;;100.0;38.0;47.0;6.0;9.0;0.0;0.0
5414;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;6 jaar na startjaar;Leerlingen uit vo op peilmoment;6891.0;4170.0;2550.0;1586.0;471.0;356.0;127.0;10.0;171.0;61.0;37.0;23.0;7.0;5.0;2.0;0.0;2.0
5415;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;7 jaar na startjaar;Totaal;7287.0;4170.0;2946.0;1738.0;658.0;379.0;161.0;10.0;171.0;57.0;40.0;24.0;9.0;5.0;2.0;0.0;2.0
5416;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;7 jaar na startjaar;Leerlingen in vo op peilmoment;48.0;;48.0;11.0;29.0;1.0;7.0;0.0;0.0;;100.0;23.0;60.0;2.0;15.0;0.0;0.0
5417;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brede brugklas;7 jaar na startjaar;Leerlingen uit vo op peilmoment;7239.0;4170.0;2898.0;1727.0;629.0;378.0;154.0;10.0;171.0;58.0;40.0;24.0;9.0;5.0;2.0;0.0;2.0
5418;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Totaal;3556.0;3417.0;100.0;93.0;1.0;6.0;;;39.0;96.0;3.0;3.0;0.0;0.0;;;1.0
5419;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen in vo op peilmoment;3517.0;3417.0;100.0;93.0;1.0;6.0;;;0.0;97.0;3.0;3.0;0.0;0.0;;;0.0
5420;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;39.0;0.0;0.0;0.0;0.0;0.0;;;39.0;0.0;0.0;0.0;0.0;0.0;;;100.0
5421;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Totaal;3556.0;3199.0;326.0;282.0;4.0;34.0;3.0;3.0;31.0;90.0;9.0;8.0;0.0;1.0;0.0;0.0;1.0
5422;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen in vo op peilmoment;3463.0;3148.0;315.0;273.0;4.0;32.0;3.0;3.0;0.0;91.0;9.0;8.0;0.0;1.0;0.0;0.0;0.0
5423;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;93.0;51.0;11.0;9.0;0.0;2.0;0.0;0.0;31.0;55.0;12.0;10.0;0.0;2.0;0.0;0.0;33.0
5424;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Totaal;3556.0;2897.0;633.0;476.0;27.0;109.0;18.0;3.0;26.0;81.0;18.0;13.0;1.0;3.0;1.0;0.0;1.0
5425;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen in vo op peilmoment;3396.0;2808.0;588.0;441.0;26.0;102.0;18.0;1.0;0.0;83.0;17.0;13.0;1.0;3.0;1.0;0.0;0.0
5426;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;160.0;89.0;45.0;35.0;1.0;7.0;0.0;2.0;26.0;56.0;28.0;22.0;1.0;4.0;0.0;1.0;16.0
5427;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Totaal;3556.0;2229.0;1301.0;745.0;333.0;160.0;61.0;2.0;26.0;63.0;37.0;21.0;9.0;4.0;2.0;0.0;1.0
5428;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen in vo op peilmoment;1760.0;574.0;1186.0;657.0;330.0;139.0;60.0;0.0;0.0;33.0;67.0;37.0;19.0;8.0;3.0;0.0;0.0
5429;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;1796.0;1655.0;115.0;88.0;3.0;21.0;1.0;2.0;26.0;92.0;6.0;5.0;0.0;1.0;0.0;0.0;1.0
5430;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Totaal;3556.0;2090.0;1440.0;779.0;425.0;158.0;76.0;2.0;26.0;59.0;40.0;22.0;12.0;4.0;2.0;0.0;1.0
5431;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen in vo op peilmoment;704.0;35.0;668.0;238.0;376.0;10.0;44.0;0.0;1.0;5.0;95.0;34.0;53.0;1.0;6.0;0.0;0.0
5432;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;2852.0;2055.0;772.0;541.0;49.0;148.0;32.0;2.0;25.0;72.0;27.0;19.0;2.0;5.0;1.0;0.0;1.0
5433;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Totaal;3556.0;2085.0;1445.0;778.0;429.0;158.0;78.0;2.0;26.0;59.0;41.0;22.0;12.0;4.0;2.0;0.0;1.0
5434;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen in vo op peilmoment;148.0;;148.0;22.0;114.0;0.0;12.0;0.0;0.0;;100.0;15.0;77.0;0.0;8.0;0.0;0.0
5435;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;3408.0;2085.0;1297.0;756.0;315.0;158.0;66.0;2.0;26.0;61.0;38.0;22.0;9.0;5.0;2.0;0.0;1.0
5436;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Totaal;3556.0;2085.0;1445.0;778.0;429.0;158.0;78.0;2.0;26.0;59.0;41.0;22.0;12.0;4.0;2.0;0.0;1.0
5437;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen in vo op peilmoment;22.0;;22.0;1.0;18.0;0.0;3.0;0.0;0.0;;100.0;5.0;82.0;0.0;14.0;0.0;0.0
5438;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;3534.0;2085.0;1423.0;777.0;411.0;158.0;75.0;2.0;26.0;59.0;40.0;22.0;12.0;4.0;2.0;0.0;1.0
5439;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Totaal;3731.0;3352.0;220.0;220.0;0.0;0.0;;;159.0;90.0;6.0;6.0;0.0;0.0;;;4.0
5440;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;3587.0;3352.0;220.0;220.0;0.0;0.0;;;15.0;93.0;6.0;6.0;0.0;0.0;;;0.0
5441;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;144.0;0.0;0.0;0.0;0.0;0.0;;;144.0;0.0;0.0;0.0;0.0;0.0;;;100.0
5442;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Totaal;3731.0;3162.0;418.0;389.0;1.0;22.0;0.0;6.0;151.0;85.0;11.0;10.0;0.0;1.0;0.0;0.0;4.0
5443;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;3455.0;3090.0;350.0;321.0;1.0;22.0;0.0;6.0;15.0;89.0;10.0;9.0;0.0;1.0;0.0;0.0;0.0
5444;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;276.0;72.0;68.0;68.0;0.0;0.0;0.0;0.0;136.0;26.0;25.0;25.0;0.0;0.0;0.0;0.0;49.0
5445;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Totaal;3731.0;2864.0;720.0;596.0;16.0;94.0;6.0;8.0;147.0;77.0;19.0;16.0;0.0;3.0;0.0;0.0;4.0
5446;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;3373.0;2742.0;618.0;497.0;16.0;93.0;6.0;6.0;13.0;81.0;18.0;15.0;0.0;3.0;0.0;0.0;0.0
5447;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;358.0;122.0;102.0;99.0;0.0;1.0;0.0;2.0;134.0;34.0;28.0;28.0;0.0;0.0;0.0;1.0;37.0
5448;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Totaal;3731.0;2286.0;1300.0;869.0;168.0;183.0;71.0;9.0;145.0;61.0;35.0;23.0;5.0;5.0;2.0;0.0;4.0
5449;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;2046.0;923.0;1117.0;707.0;167.0;169.0;70.0;4.0;6.0;45.0;55.0;35.0;8.0;8.0;3.0;0.0;0.0
5450;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;1685.0;1363.0;183.0;162.0;1.0;14.0;1.0;5.0;139.0;81.0;11.0;10.0;0.0;1.0;0.0;0.0;8.0
5451;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Totaal;3731.0;2112.0;1474.0;956.0;223.0;208.0;79.0;8.0;145.0;57.0;40.0;26.0;6.0;6.0;2.0;0.0;4.0
5452;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;1099.0;304.0;793.0;444.0;201.0;87.0;61.0;0.0;2.0;28.0;72.0;40.0;18.0;8.0;6.0;0.0;0.0
5453;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;2632.0;1808.0;681.0;512.0;22.0;121.0;18.0;8.0;143.0;69.0;26.0;19.0;1.0;5.0;1.0;0.0;5.0
5454;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Totaal;3731.0;2085.0;1501.0;960.0;229.0;221.0;83.0;8.0;145.0;56.0;40.0;26.0;6.0;6.0;2.0;0.0;4.0
5455;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;248.0;;248.0;130.0;73.0;23.0;22.0;0.0;0.0;;100.0;52.0;29.0;9.0;9.0;0.0;0.0
5456;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;3483.0;2085.0;1253.0;830.0;156.0;198.0;61.0;8.0;145.0;60.0;36.0;24.0;4.0;6.0;2.0;0.0;4.0
5457;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Totaal;3731.0;2085.0;1501.0;960.0;229.0;221.0;83.0;8.0;145.0;56.0;40.0;26.0;6.0;6.0;2.0;0.0;4.0
5458;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;26.0;;26.0;10.0;11.0;1.0;4.0;0.0;0.0;;100.0;38.0;42.0;4.0;15.0;0.0;0.0
5459;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;3705.0;2085.0;1475.0;950.0;218.0;220.0;79.0;8.0;145.0;56.0;40.0;26.0;6.0;6.0;2.0;0.0;4.0
5460;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Totaal;7419.0;7167.0;178.0;161.0;1.0;16.0;;;74.0;97.0;2.0;2.0;0.0;0.0;;;1.0
5461;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;7345.0;7167.0;178.0;161.0;1.0;16.0;;;0.0;98.0;2.0;2.0;0.0;0.0;;;0.0
5462;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;74.0;0.0;0.0;0.0;0.0;0.0;;;74.0;0.0;0.0;0.0;0.0;0.0;;;100.0
5463;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Totaal;7419.0;6639.0;721.0;554.0;6.0;154.0;3.0;4.0;59.0;89.0;10.0;7.0;0.0;2.0;0.0;0.0;1.0
5464;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;7261.0;6548.0;713.0;547.0;6.0;153.0;3.0;4.0;0.0;90.0;10.0;8.0;0.0;2.0;0.0;0.0;0.0
5465;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;158.0;91.0;8.0;7.0;0.0;1.0;0.0;0.0;59.0;58.0;5.0;4.0;0.0;1.0;0.0;0.0;37.0
5466;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Totaal;7419.0;6044.0;1320.0;889.0;8.0;409.0;11.0;3.0;55.0;81.0;18.0;12.0;0.0;6.0;0.0;0.0;1.0
5467;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;7169.0;5898.0;1271.0;863.0;8.0;387.0;11.0;2.0;0.0;82.0;18.0;12.0;0.0;5.0;0.0;0.0;0.0
5468;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;250.0;146.0;49.0;26.0;0.0;22.0;0.0;1.0;55.0;58.0;20.0;10.0;0.0;9.0;0.0;0.0;22.0
5469;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Totaal;7419.0;4939.0;2428.0;1411.0;44.0;756.0;213.0;4.0;52.0;67.0;33.0;19.0;1.0;10.0;3.0;0.0;1.0
5470;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;6306.0;4041.0;2265.0;1328.0;44.0;680.0;211.0;2.0;0.0;64.0;36.0;21.0;1.0;11.0;3.0;0.0;0.0
5471;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;1113.0;898.0;163.0;83.0;0.0;76.0;2.0;2.0;52.0;81.0;15.0;7.0;0.0;7.0;0.0;0.0;5.0
5472;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Totaal;7419.0;4258.0;3110.0;1762.0;189.0;861.0;295.0;3.0;51.0;57.0;42.0;24.0;3.0;12.0;4.0;0.0;1.0
5473;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;4394.0;2059.0;2335.0;1459.0;182.0;437.0;256.0;1.0;0.0;47.0;53.0;33.0;4.0;10.0;6.0;0.0;0.0
5474;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;3025.0;2199.0;775.0;303.0;7.0;424.0;39.0;2.0;51.0;73.0;26.0;10.0;0.0;14.0;1.0;0.0;2.0
5475;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Totaal;7419.0;4084.0;3284.0;1863.0;211.0;907.0;301.0;2.0;51.0;55.0;44.0;25.0;3.0;12.0;4.0;0.0;1.0
5476;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;1102.0;;1102.0;723.0;174.0;99.0;106.0;0.0;0.0;;100.0;66.0;16.0;9.0;10.0;0.0;0.0
5477;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;6317.0;4084.0;2182.0;1140.0;37.0;808.0;195.0;2.0;51.0;65.0;35.0;18.0;1.0;13.0;3.0;0.0;1.0
5478;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Totaal;7419.0;4084.0;3284.0;1856.0;211.0;912.0;303.0;2.0;51.0;55.0;44.0;25.0;3.0;12.0;4.0;0.0;1.0
5479;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;103.0;;103.0;66.0;14.0;10.0;13.0;0.0;0.0;;100.0;64.0;14.0;10.0;13.0;0.0;0.0
5480;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;7316.0;4084.0;3181.0;1790.0;197.0;902.0;290.0;2.0;51.0;56.0;43.0;24.0;3.0;12.0;4.0;0.0;1.0
5481;Totaal leerlingen startjaar;Niet-westerse migratieachtergrond;2010;Brugklas havo;1 jaar na startjaar;Totaal;851.0;803.0;20.0;13.0;1.0;6.0;;;28.0;94.0;2.0;2.0;0.0;1.0;;;3.0
