ID;BedrijfstakkenBranchesSBI2008;Perioden;BeloningVanWerknemers_1;BeloningSeizoengecorrigeerd_2;Lonen_3;LonenSeizoengecorrigeerd_4;SocialePremiesTLVWerkgevers_5;SocialePremiesSeizoengecorrigeerd_6;Loonkosten_7;BeloningVanWerknemers_8;Lonen_9;Loonkosten_10;BeloningPerArbeidsjaar_11;LonenPerArbeidsjaar_12;LoonkostenPerArbeidsjaar_13;BeloningPerGewerktUur_14;LonenPerGewerktUur_15;LoonkostenPerGewerktUur_16;BeloningPerArbeidsjaar_17;LonenPerArbeidsjaar_18;LoonkostenPerArbeidsjaar_19;BeloningPerGewerktUur_20;LonenPerGewerktUur_21;LoonkostenPerGewerktUur_22;Arbeidsjaren_23;GewerkteUren_24;Arbeidsjaren_25;GewerkteUren_26;Totaal_27;Mannen_28;Vrouwen_29;Totaal_30;Mannen_31;Vrouwen_32
436;B-E Nijverheid (geen bouw) en energie;2023;60811.0;;47500.0;;13311.0;;60154.0;8.3;8.9;8.5;77.3;60.4;76.4;45.0;35.2;44.6;6.1;6.6;6.3;6.5;7.0;6.7;787;1350;2.1;1.7;875;666;209;2.1;1.7;3.5
437;B-E Nijverheid (geen bouw) en energie;2024 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;791;365;0.8;-0.6;879;668;211;0.8;0.4;2.1
438;C Industrie;1995 1e kwartaal;6537.0;6894.0;5506.0;5824.0;1031.0;1069.0;6526.0;;;;8.0;6.8;8.0;17.5;14.7;17.5;;;;;;;813;373;;;882;722;160;;;
439;C Industrie;1995 2e kwartaal;7822.0;6908.0;6755.0;5869.0;1067.0;1039.0;7795.0;;;;9.6;8.3;9.5;23.2;20.0;23.1;;;;;;;817;337;;;886;725;161;;;
440;C Industrie;1995 3e kwartaal;6479.0;6966.0;5476.0;5930.0;1003.0;1035.0;6460.0;;;;7.8;6.6;7.8;19.9;16.8;19.8;;;;;;;827;326;;;897;734;163;;;
441;C Industrie;1995 4e kwartaal;6907.0;6986.0;5848.0;5966.0;1059.0;1020.0;6875.0;;;;8.3;7.1;8.3;17.4;14.7;17.3;;;;;;;829;397;;;899;736;163;;;
442;C Industrie;1995;27745.0;;23585.0;;4160.0;;27656.0;;;;33.8;28.7;33.7;19.4;16.5;19.3;;;;;;;822;1433;;;891;729;162;;;
443;C Industrie;1996 1e kwartaal;6608.0;6963.0;5556.0;5877.0;1052.0;1086.0;6578.0;1.1;0.9;0.8;8.2;6.9;8.2;17.6;14.8;17.6;1.8;1.7;1.6;0.8;0.6;0.5;807;375;-0.7;0.3;877;718;159;-0.6;-0.6;-0.7
444;C Industrie;1996 2e kwartaal;7890.0;6965.0;6796.0;5901.0;1094.0;1065.0;7837.0;0.9;0.6;0.6;9.7;8.4;9.7;23.3;20.1;23.2;1.7;1.5;1.4;0.7;0.4;0.4;810;338;-0.8;0.2;880;721;160;-0.7;-0.7;-0.8
445;C Industrie;1996 3e kwartaal;6492.0;6984.0;5474.0;5933.0;1018.0;1051.0;6454.0;0.2;0.0;-0.1;8.0;6.7;7.9;20.0;16.9;19.9;1.7;1.4;1.4;0.6;0.4;0.3;815;324;-1.4;-0.4;886;725;161;-1.3;-1.3;-1.4
446;C Industrie;1996 4e kwartaal;6940.0;7028.0;5864.0;5985.0;1076.0;1043.0;6876.0;0.5;0.3;0.0;8.5;7.2;8.4;17.5;14.8;17.3;1.6;1.4;1.2;0.6;0.4;0.1;820;397;-1.1;-0.1;891;729;161;-1.0;-1.0;-1.1
447;C Industrie;1996;27930.0;;23690.0;;4240.0;;27745.0;0.7;0.5;0.3;34.4;29.1;34.1;19.5;16.5;19.4;1.7;1.5;1.4;0.7;0.4;0.3;813;1433;-1.0;0.0;883;723;160;-0.9;-0.9;-1.0
448;C Industrie;1997 1e kwartaal;6711.0;7060.0;5718.0;6048.0;993.0;1012.0;6661.0;1.5;2.9;1.2;8.2;7.0;8.2;18.3;15.6;18.2;0.5;1.9;0.2;4.0;5.4;3.7;815;366;1.0;-2.4;883;720;163;0.7;0.3;2.5
449;C Industrie;1997 2e kwartaal;8082.0;7131.0;7040.0;6103.0;1042.0;1028.0;8010.0;2.4;3.6;2.2;9.9;8.6;9.8;23.1;20.2;22.9;1.5;2.7;1.3;-0.9;0.2;-1.1;817;349;0.9;3.3;885;722;163;0.6;0.2;2.4
450;C Industrie;1997 3e kwartaal;6640.0;7150.0;5673.0;6155.0;967.0;994.0;6578.0;2.3;3.6;1.9;8.1;6.9;8.0;20.7;17.7;20.5;1.7;3.1;1.4;3.2;4.6;2.8;819;321;0.5;-0.9;887;724;164;0.2;-0.2;2.0
451;C Industrie;1997 4e kwartaal;7142.0;7246.0;6112.0;6248.0;1030.0;998.0;7061.0;2.9;4.2;2.7;8.7;7.4;8.6;18.1;15.5;17.9;2.5;3.8;2.3;3.4;4.7;3.2;823;395;0.4;-0.5;892;727;165;0.1;-0.3;1.9
452;C Industrie;1997;28575.0;;24543.0;;4032.0;;28310.0;2.3;3.6;2.0;34.9;30.0;34.6;20.0;17.1;19.8;1.6;2.9;1.3;2.5;3.8;2.2;819;1431;0.7;-0.2;887;723;164;0.4;0.0;2.2
453;C Industrie;1998 1e kwartaal;6983.0;7327.0;5617.0;5936.0;1366.0;1391.0;6909.0;4.1;-1.8;3.8;8.5;6.9;8.4;18.6;14.9;18.4;3.7;-2.2;3.3;1.1;-4.6;0.8;819;376;0.4;2.9;889;720;169;0.7;0.0;4.0
454;C Industrie;1998 2e kwartaal;8360.0;7377.0;6903.0;5976.0;1457.0;1402.0;8262.0;3.5;-1.9;3.2;10.2;8.4;10.0;24.1;19.9;23.9;2.7;-2.6;2.4;4.3;-1.1;4.0;823;346;0.7;-0.8;894;724;170;1.0;0.3;4.3
455;C Industrie;1998 3e kwartaal;6929.0;7463.0;5554.0;6031.0;1375.0;1433.0;6843.0;4.4;-2.1;4.1;8.4;6.7;8.3;21.4;17.2;21.2;3.7;-2.8;3.3;3.7;-2.7;3.4;825;324;0.7;0.7;896;726;171;1.0;0.3;4.3
456;C Industrie;1998 4e kwartaal;7406.0;7528.0;5951.0;6098.0;1455.0;1431.0;7302.0;3.7;-2.6;3.4;8.9;7.2;8.8;18.7;15.0;18.4;3.0;-3.4;2.7;3.4;-2.9;3.1;829;396;0.8;0.3;901;729;172;1.1;0.3;4.3
457;C Industrie;1998;29678.0;;24025.0;;5653.0;;29316.0;3.9;-2.1;3.6;36.0;29.2;35.6;20.6;16.7;20.3;3.2;-2.7;2.9;3.1;-2.9;2.8;824;1442;0.6;0.8;895;725;171;1.0;0.2;4.2
458;C Industrie;1999 1e kwartaal;7262.0;7600.0;5813.0;6134.0;1449.0;1466.0;7186.0;4.0;3.5;4.0;8.8;7.1;8.8;19.3;15.5;19.1;3.7;3.2;3.7;4.3;3.8;4.3;821;375;0.3;-0.3;898;720;178;0.9;0.0;4.9
459;C Industrie;1999 2e kwartaal;8712.0;7693.0;7188.0;6216.0;1524.0;1476.0;8616.0;4.2;4.1;4.3;10.5;8.7;10.4;25.1;20.7;24.8;3.8;3.7;3.9;4.0;3.9;4.1;826;347;0.4;0.2;903;725;179;1.0;0.1;5.0
460;C Industrie;1999 3e kwartaal;7214.0;7768.0;5765.0;6259.0;1449.0;1509.0;7122.0;4.1;3.8;4.1;8.7;7.0;8.6;22.3;17.9;22.1;3.8;3.5;3.8;4.3;4.0;4.3;827;323;0.3;-0.2;904;725;179;0.9;0.0;4.8
461;C Industrie;1999 4e kwartaal;7679.0;7820.0;6153.0;6320.0;1526.0;1500.0;7585.0;3.7;3.4;3.9;9.2;7.4;9.1;18.9;15.2;18.7;3.4;3.1;3.6;1.2;0.9;1.4;832;406;0.3;2.5;909;729;180;0.9;0.0;4.8
462;C Industrie;1999;30867.0;;24919.0;;5948.0;;30509.0;4.0;3.7;4.1;37.3;30.1;36.9;21.3;17.2;21.0;3.7;3.4;3.7;3.4;3.1;3.4;827;1451;0.3;0.6;904;725;179;0.9;0.0;4.9
463;C Industrie;2000 1e kwartaal;7768.0;8111.0;6117.0;6445.0;1651.0;1667.0;7695.0;6.9;5.2;7.1;9.5;7.5;9.4;20.2;15.9;20.0;7.2;5.5;7.3;4.5;2.8;4.6;819;384;-0.2;2.3;902;719;183;0.5;-0.1;3.0
464;C Industrie;2000 2e kwartaal;9205.0;8136.0;7501.0;6486.0;1704.0;1650.0;9105.0;5.6;4.3;5.7;11.1;9.1;11.0;26.1;21.3;25.9;5.6;4.3;5.6;4.1;2.8;4.1;827;352;0.1;1.5;911;726;185;0.8;0.2;3.3
465;C Industrie;2000 3e kwartaal;7636.0;8216.0;6007.0;6521.0;1629.0;1695.0;7545.0;5.8;4.2;5.9;9.2;7.3;9.1;24.1;19.0;23.8;5.8;4.1;5.8;7.9;6.2;8.0;828;317;0.1;-1.9;912;727;185;0.8;0.2;3.3
466;C Industrie;2000 4e kwartaal;8117.0;8273.0;6414.0;6591.0;1703.0;1682.0;8019.0;5.7;4.2;5.7;9.8;7.7;9.6;21.0;16.6;20.7;5.7;4.2;5.7;10.8;9.3;10.9;832;387;0.0;-4.7;916;730;186;0.7;0.1;3.2
467;C Industrie;2000;32726.0;;26039.0;;6687.0;;32364.0;6.0;4.5;6.1;39.6;31.5;39.2;22.7;18.1;22.5;6.0;4.5;6.1;6.8;5.3;6.9;826;1440;0.0;-0.8;910;726;185;0.7;0.1;3.2
468;C Industrie;2001 1e kwartaal;7998.0;8345.0;6381.0;6724.0;1617.0;1621.0;7918.0;3.0;4.3;2.9;9.6;7.7;9.6;20.9;16.7;20.7;1.8;3.1;1.7;3.4;4.8;3.4;829;382;1.2;-0.5;909;719;190;0.8;0.0;3.8
469;C Industrie;2001 2e kwartaal;9398.0;8310.0;7779.0;6724.0;1619.0;1587.0;9290.0;2.1;3.7;2.0;11.3;9.4;11.2;27.0;22.3;26.7;1.6;3.2;1.5;3.2;4.8;3.2;831;348;0.5;-1.1;914;722;192;0.3;-0.6;4.1
470;C Industrie;2001 3e kwartaal;7837.0;8431.0;6314.0;6859.0;1523.0;1572.0;7742.0;2.6;5.1;2.6;9.5;7.6;9.3;24.5;19.7;24.2;2.6;5.1;2.6;1.5;4.0;1.5;828;320;0.0;1.1;910;719;191;-0.2;-1.1;3.6
471;C Industrie;2001 4e kwartaal;8278.0;8439.0;6651.0;6827.0;1627.0;1611.0;8168.0;2.0;3.7;1.9;10.0;8.1;9.9;21.2;17.0;20.9;2.8;4.5;2.7;0.9;2.6;0.8;825;391;-0.8;1.0;906;715;191;-1.1;-2.0;2.7
472;C Industrie;2001;33511.0;;27125.0;;6386.0;;33118.0;2.4;4.2;2.3;40.5;32.7;40.0;23.2;18.8;23.0;2.2;3.9;2.1;2.3;4.0;2.2;828;1442;0.2;0.1;910;719;191;0.0;-0.9;3.5
473;C Industrie;2002 1e kwartaal;8169.0;8524.0;6463.0;6818.0;1706.0;1706.0;8083.0;2.1;1.3;2.1;10.0;7.9;9.9;22.0;17.4;21.7;3.8;2.9;3.7;5.1;4.2;5.0;816;372;-1.6;-2.8;897;708;189;-1.4;-1.6;-0.6
474;C Industrie;2002 2e kwartaal;9719.0;8588.0;7943.0;6858.0;1776.0;1730.0;9601.0;3.4;2.1;3.4;11.9;9.8;11.8;28.7;23.4;28.3;5.7;4.4;5.6;6.3;5.0;6.3;814;339;-2.1;-2.7;895;706;189;-2.0;-2.1;-1.6
475;C Industrie;2002 3e kwartaal;8012.0;8630.0;6348.0;6912.0;1664.0;1718.0;7913.0;2.2;0.5;2.2;9.9;7.9;9.8;25.3;20.0;25.0;5.0;3.3;5.0;3.3;1.6;3.3;806;317;-2.7;-1.0;886;700;187;-2.6;-2.6;-2.5
476;C Industrie;2002 4e kwartaal;8513.0;8670.0;6786.0;6952.0;1727.0;1717.0;8393.0;2.8;2.0;2.8;10.6;8.5;10.5;22.5;18.0;22.2;5.9;5.1;5.8;6.3;5.5;6.2;801;378;-2.9;-3.3;880;695;185;-2.8;-2.8;-2.9
477;C Industrie;2002;34413.0;;27540.0;;6873.0;;33990.0;2.7;1.5;2.6;42.5;34.0;42.0;24.5;19.6;24.2;5.1;3.9;5.1;5.3;4.2;5.3;809;1405;-2.3;-2.5;890;702;187;-2.2;-2.3;-1.9
478;C Industrie;2003 1e kwartaal;8147.0;8513.0;6480.0;6846.0;1667.0;1667.0;8079.0;-0.3;0.3;-0.1;10.4;8.2;10.3;22.5;17.9;22.3;3.5;4.1;3.7;2.6;3.1;2.8;786;362;-3.7;-2.8;866;685;181;-3.5;-3.3;-4.2
479;C Industrie;2003 2e kwartaal;9748.0;8595.0;7983.0;6877.0;1765.0;1718.0;9649.0;0.3;0.5;0.5;12.5;10.2;12.3;29.8;24.4;29.5;4.3;4.5;4.5;4.0;4.2;4.2;783;327;-3.8;-3.5;862;682;180;-3.7;-3.4;-4.5
480;C Industrie;2003 3e kwartaal;7966.0;8598.0;6298.0;6878.0;1668.0;1720.0;7882.0;-0.6;-0.8;-0.4;10.3;8.1;10.2;26.0;20.5;25.7;3.5;3.3;3.7;2.7;2.5;2.9;774;307;-3.9;-3.2;852;675;178;-3.8;-3.6;-4.8
481;C Industrie;2003 4e kwartaal;8448.0;8604.0;6726.0;6890.0;1722.0;1714.0;8350.0;-0.8;-0.9;-0.5;11.0;8.7;10.9;23.3;18.6;23.1;3.4;3.2;3.6;3.7;3.5;3.9;769;362;-4.0;-4.3;846;671;176;-3.9;-3.6;-5.1
482;C Industrie;2003;34309.0;;27487.0;;6822.0;;33960.0;-0.3;-0.2;-0.1;44.1;35.3;43.6;25.3;20.3;25.0;3.7;3.8;3.9;3.3;3.4;3.5;778;1357;-3.9;-3.4;857;678;179;-3.7;-3.5;-4.6
483;C Industrie;2004 1e kwartaal;8265.0;8642.0;6537.0;6902.0;1728.0;1740.0;8178.0;1.4;0.9;1.2;10.9;8.6;10.8;23.4;18.5;23.1;5.3;4.7;5.1;3.7;3.2;3.5;757;354;-3.7;-2.2;835;660;175;-3.5;-3.5;-3.3
484;C Industrie;2004 2e kwartaal;9765.0;8581.0;7947.0;6828.0;1818.0;1753.0;9652.0;0.2;-0.4;0.0;12.9;10.5;12.8;31.0;25.3;30.7;3.6;3.0;3.5;4.1;3.4;3.9;757;315;-3.3;-3.8;835;660;175;-3.2;-3.2;-3.1
485;C Industrie;2004 3e kwartaal;7928.0;8591.0;6221.0;6825.0;1707.0;1766.0;7830.0;-0.5;-1.2;-0.7;10.6;8.3;10.4;26.6;20.8;26.2;2.7;2.0;2.5;2.3;1.6;2.1;750;298;-3.1;-2.7;828;655;173;-2.9;-2.9;-2.8
486;C Industrie;2004 4e kwartaal;8431.0;8582.0;6661.0;6821.0;1770.0;1760.0;8312.0;-0.2;-1.0;-0.5;11.3;8.9;11.1;23.4;18.5;23.1;2.9;2.1;2.6;0.2;-0.5;0.0;746;360;-3.0;-0.4;823;652;171;-2.7;-2.7;-2.6
487;C Industrie;2004;34389.0;;27366.0;;7023.0;;33972.0;0.2;-0.4;0.0;45.7;36.4;45.1;25.9;20.6;25.6;3.6;2.9;3.4;2.5;1.8;2.3;753;1327;-3.3;-2.2;830;657;173;-3.1;-3.1;-2.9
488;C Industrie;2005 1e kwartaal;8118.0;8493.0;6440.0;6794.0;1678.0;1699.0;8053.0;-1.8;-1.5;-1.5;11.0;8.7;10.9;24.0;19.0;23.8;1.0;1.3;1.2;2.6;2.9;2.9;737;338;-2.7;-4.3;816;647;169;-2.3;-2.0;-3.5
489;C Industrie;2005 2e kwartaal;9749.0;8537.0;7966.0;6826.0;1783.0;1711.0;9651.0;-0.2;0.2;0.0;13.2;10.8;13.1;31.5;25.8;31.2;2.5;2.9;2.7;1.5;1.9;1.7;737;309;-2.6;-1.7;816;647;169;-2.3;-2.0;-3.4
490;C Industrie;2005 3e kwartaal;7846.0;8543.0;6202.0;6839.0;1644.0;1704.0;7761.0;-1.0;-0.3;-0.9;10.7;8.5;10.6;26.9;21.2;26.6;1.6;2.3;1.7;1.1;1.9;1.3;731;292;-2.6;-2.1;809;642;167;-2.3;-2.0;-3.5
491;C Industrie;2005 4e kwartaal;8339.0;8492.0;6644.0;6800.0;1695.0;1692.0;8242.0;-1.1;-0.3;-0.8;11.5;9.1;11.3;24.5;19.5;24.2;1.5;2.3;1.7;4.5;5.4;4.8;728;341;-2.5;-5.4;804;640;165;-2.3;-2.0;-3.6
492;C Industrie;2005;34052.0;;27252.0;;6800.0;;33707.0;-1.0;-0.4;-0.8;46.5;37.2;46.0;26.6;21.3;26.3;1.7;2.2;1.9;2.6;3.2;2.8;733;1281;-2.6;-3.5;811;644;167;-2.3;-2.0;-3.5
493;C Industrie;2006 1e kwartaal;8191.0;8550.0;6540.0;6889.0;1651.0;1661.0;8133.0;0.9;1.6;1.0;11.2;9.0;11.2;23.8;19.0;23.7;2.0;2.6;2.1;-0.7;-0.1;-0.6;729;344;-1.1;1.7;808;637;171;-1.0;-1.6;1.4
494;C Industrie;2006 2e kwartaal;9877.0;8627.0;8125.0;6948.0;1752.0;1679.0;9780.0;1.3;2.0;1.3;13.5;11.1;13.4;32.8;27.0;32.5;2.4;3.1;2.4;4.0;4.7;4.0;729;301;-1.0;-2.6;809;637;171;-0.9;-1.6;1.5
495;C Industrie;2006 3e kwartaal;7881.0;8630.0;6265.0;6947.0;1616.0;1683.0;7801.0;0.5;1.0;0.5;10.9;8.6;10.8;27.4;21.8;27.2;1.2;1.7;1.2;2.2;2.8;2.3;726;287;-0.7;-1.7;805;634;171;-0.5;-1.3;2.6
496;C Industrie;2006 4e kwartaal;8602.0;8759.0;6890.0;7033.0;1712.0;1726.0;8495.0;3.2;3.7;3.1;11.8;9.5;11.7;25.6;20.5;25.3;3.3;3.9;3.3;4.8;5.4;4.7;726;335;-0.2;-1.6;806;635;171;0.2;-0.8;3.7
497;C Industrie;2006;34551.0;;27820.0;;6731.0;;34209.0;1.5;2.1;1.5;47.5;38.2;47.0;27.3;21.9;27.0;2.2;2.8;2.2;2.5;3.1;2.5;728;1268;-0.7;-1.0;807;636;171;-0.5;-1.3;2.3
498;C Industrie;2007 1e kwartaal;8429.0;8772.0;6742.0;7102.0;1687.0;1669.0;8357.0;2.9;3.1;2.7;11.6;9.3;11.5;24.8;19.8;24.6;3.3;3.5;3.1;4.2;4.3;4.0;726;340;-0.4;-1.2;806;636;170;-0.3;-0.3;-0.5
499;C Industrie;2007 2e kwartaal;10162.0;8866.0;8369.0;7148.0;1793.0;1718.0;10056.0;2.9;3.0;2.8;13.9;11.4;13.7;33.7;27.8;33.4;2.5;2.7;2.5;2.8;3.0;2.8;731;301;0.3;0.0;811;639;173;0.3;0.2;0.7
500;C Industrie;2007 3e kwartaal;8145.0;8950.0;6477.0;7208.0;1668.0;1742.0;8058.0;3.3;3.4;3.3;11.1;8.9;11.0;27.9;22.2;27.7;2.6;2.7;2.6;1.8;1.9;1.8;731;291;0.7;1.5;812;640;173;0.9;0.9;1.0
501;C Industrie;2007 4e kwartaal;9102.0;9283.0;7297.0;7433.0;1805.0;1850.0;8994.0;5.8;5.9;5.9;12.4;10.0;12.3;26.5;21.3;26.2;4.9;5.0;5.0;3.4;3.5;3.5;733;343;0.8;2.3;813;640;173;0.9;0.8;1.5
502;C Industrie;2007;35838.0;;28885.0;;6953.0;;35465.0;3.7;3.8;3.7;49.1;39.6;48.6;28.1;22.6;27.8;3.3;3.4;3.3;3.1;3.2;3.0;730;1276;0.4;0.6;811;638;172;0.5;0.4;0.7
503;C Industrie;2008 1e kwartaal;9097.0;9436.0;7095.0;7477.0;2002.0;1958.0;9025.0;7.9;5.2;8.0;12.4;9.7;12.3;27.0;21.1;26.8;6.9;4.2;7.0;8.9;6.2;9.0;733;337;1.0;-0.9;817;642;175;1.4;0.9;3.0
504;C Industrie;2008 2e kwartaal;10852.0;9462.0;8747.0;7466.0;2105.0;1996.0;10738.0;6.8;4.5;6.8;14.8;11.9;14.6;35.8;28.8;35.4;6.3;4.0;6.2;6.1;3.9;6.1;735;303;0.5;0.6;818;640;178;0.8;0.3;2.9
505;C Industrie;2008 3e kwartaal;8611.0;9477.0;6676.0;7442.0;1935.0;2035.0;8514.0;5.7;3.1;5.7;11.8;9.1;11.6;29.0;22.5;28.7;5.6;2.9;5.5;3.9;1.3;3.9;732;296;0.2;1.7;816;638;177;0.4;-0.2;2.7
506;C Industrie;2008 4e kwartaal;9329.0;9528.0;7297.0;7426.0;2032.0;2102.0;9204.0;2.5;0.0;2.3;12.8;10.0;12.6;27.4;21.5;27.1;2.7;0.2;2.6;3.4;0.9;3.2;731;340;-0.2;-0.9;813;636;177;0.0;-0.6;1.9
507;C Industrie;2008;37889.0;;29815.0;;8074.0;;37481.0;5.7;3.2;5.7;51.7;40.7;51.1;29.7;23.4;29.4;5.4;2.9;5.3;5.7;3.2;5.6;733;1276;0.3;0.1;816;639;177;0.6;0.1;2.6
508;C Industrie;2009 1e kwartaal;9321.0;9655.0;6983.0;7361.0;2338.0;2294.0;9136.0;2.5;-1.6;1.2;12.9;9.6;12.6;28.8;21.6;28.2;3.7;-0.4;2.4;6.4;2.2;5.1;725;324;-1.2;-3.7;807;631;176;-1.2;-1.7;0.4
509;C Industrie;2009 2e kwartaal;11072.0;9655.0;8655.0;7389.0;2417.0;2266.0;10734.0;2.0;-1.1;0.0;15.5;12.1;15.0;38.9;30.4;37.7;4.7;1.5;2.6;8.8;5.5;6.6;716;284;-2.5;-6.2;796;621;175;-2.7;-2.9;-1.6
510;C Industrie;2009 3e kwartaal;8731.0;9601.0;6528.0;7273.0;2203.0;2328.0;8526.0;1.4;-2.2;0.1;12.4;9.3;12.1;31.1;23.3;30.4;5.7;1.9;4.4;7.1;3.3;5.8;702;281;-4.1;-5.4;783;611;172;-4.0;-4.3;-3.1
511;C Industrie;2009 4e kwartaal;9315.0;9515.0;7066.0;7191.0;2249.0;2324.0;9112.0;-0.1;-3.2;-1.0;13.4;10.2;13.1;28.9;22.0;28.3;5.0;1.8;4.1;5.5;2.3;4.6;695;322;-4.9;-5.4;775;605;170;-4.6;-4.9;-3.7
512;C Industrie;2009;38439.0;;29232.0;;9207.0;;37508.0;1.5;-2.0;0.1;54.2;41.2;52.9;31.7;24.1;31.0;4.8;1.3;3.4;7.0;3.4;5.5;709;1211;-3.2;-5.1;790;617;173;-3.2;-3.5;-2.0
513;C Industrie;2010 1e kwartaal;8642.0;8947.0;6837.0;7205.0;1805.0;1742.0;8486.0;-7.3;-2.1;-7.1;12.5;9.9;12.3;28.0;22.2;27.5;-2.9;2.5;-2.8;-2.6;2.9;-2.4;692;308;-4.5;-4.9;770;602;168;-4.6;-4.5;-4.8
514;C Industrie;2010 2e kwartaal;10443.0;9151.0;8495.0;7258.0;1948.0;1893.0;10237.0;-5.7;-1.9;-4.6;15.1;12.3;14.8;38.0;30.9;37.2;-2.2;1.7;-1.1;-2.5;1.4;-1.4;691;275;-3.5;-3.2;770;602;168;-3.2;-3.1;-3.6
515;C Industrie;2010 3e kwartaal;8309.0;9135.0;6544.0;7283.0;1765.0;1852.0;8144.0;-4.8;0.2;-4.5;12.1;9.5;11.9;29.0;22.8;28.4;-2.7;2.4;-2.4;-6.9;-1.9;-6.5;687;287;-2.2;2.2;765;597;168;-2.2;-2.2;-2.3
516;C Industrie;2010 4e kwartaal;9018.0;9163.0;7184.0;7312.0;1834.0;1851.0;8861.0;-3.2;1.7;-2.8;13.2;10.5;12.9;27.7;22.0;27.2;-1.8;3.1;-1.4;-4.4;0.3;-4.0;685;326;-1.4;1.3;763;596;167;-1.5;-1.4;-1.8
517;C Industrie;2010;36412.0;;29060.0;;7352.0;;35728.0;-5.3;-0.6;-4.8;52.9;42.2;51.9;30.4;24.3;29.9;-2.4;2.4;-1.9;-4.1;0.6;-3.6;689;1196;-2.9;-1.2;767;599;168;-2.9;-2.8;-3.2
518;C Industrie;2011 1e kwartaal;8915.0;9245.0;7000.0;7370.0;1915.0;1875.0;8804.0;3.2;2.4;3.7;13.1;10.3;12.9;28.6;22.5;28.2;4.9;4.1;5.5;2.0;1.3;2.6;680;312;-1.7;1.1;761;595;166;-1.1;-1.2;-0.7
519;C Industrie;2011 2e kwartaal;10607.0;9294.0;8562.0;7333.0;2045.0;1961.0;10446.0;1.6;0.8;2.0;15.6;12.6;15.3;37.9;30.6;37.3;3.1;2.3;3.6;-0.1;-0.9;0.4;681;280;-1.5;1.7;763;596;168;-0.9;-1.0;-0.5
520;C Industrie;2011 3e kwartaal;8517.0;9351.0;6637.0;7379.0;1880.0;1972.0;8385.0;2.5;1.4;3.0;12.5;9.8;12.3;29.6;23.1;29.2;3.7;2.6;4.1;2.2;1.1;2.7;679;287;-1.1;0.3;760;593;167;-0.7;-0.7;-0.6
521;C Industrie;2011 4e kwartaal;9230.0;9377.0;7289.0;7408.0;1941.0;1969.0;9093.0;2.4;1.5;2.6;13.6;10.7;13.4;29.4;23.2;28.9;3.3;2.4;3.6;6.1;5.2;6.4;679;314;-0.9;-3.6;759;593;166;-0.6;-0.5;-0.8
522;C Industrie;2011;37269.0;;29488.0;;7781.0;;36728.0;2.4;1.5;2.8;54.8;43.4;54.0;31.2;24.7;30.8;3.7;2.8;4.2;2.6;1.7;3.1;680;1193;-1.3;-0.2;761;594;167;-0.8;-0.9;-0.7
523;C Industrie;2012 1e kwartaal;8966.0;9312.0;6997.0;7368.0;1969.0;1944.0;8903.0;0.6;0.0;1.1;13.3;10.4;13.2;28.6;22.3;28.4;1.5;0.9;2.1;-0.1;-0.7;0.4;674;314;-0.9;0.7;754;589;165;-1.0;-1.0;-0.7
524;C Industrie;2012 2e kwartaal;10778.0;9439.0;8631.0;7403.0;2147.0;2036.0;10636.0;1.6;0.8;1.8;16.0;12.8;15.8;38.7;31.0;38.2;2.9;2.1;3.1;2.1;1.3;2.4;672;278;-1.2;-0.5;754;588;166;-1.2;-1.3;-0.9
525;C Industrie;2012 3e kwartaal;8643.0;9485.0;6706.0;7452.0;1937.0;2033.0;8556.0;1.5;1.0;2.0;12.9;10.0;12.8;31.3;24.3;31.0;2.9;2.5;3.5;5.6;5.1;6.1;670;276;-1.4;-3.9;749;584;165;-1.5;-1.6;-1.0
526;C Industrie;2012 4e kwartaal;9347.0;9498.0;7329.0;7440.0;2018.0;2058.0;9209.0;1.3;0.5;1.3;14.0;11.0;13.8;30.8;24.1;30.3;3.1;2.3;3.1;4.9;4.1;4.9;667;304;-1.7;-3.4;748;583;165;-1.5;-1.7;-0.6
527;C Industrie;2012;37734.0;;29663.0;;8071.0;;37304.0;1.2;0.6;1.6;56.2;44.2;55.6;32.2;25.3;31.8;2.6;2.0;2.9;3.1;2.4;3.4;671;1172;-1.3;-1.8;751;586;165;-1.3;-1.4;-0.8
528;C Industrie;2013 1e kwartaal;9101.0;9457.0;7117.0;7496.0;1984.0;1961.0;9052.0;1.5;1.7;1.7;13.7;10.7;13.6;30.2;23.6;30.0;3.2;3.4;3.3;5.5;5.8;5.7;663;302;-1.6;-3.8;741;578;163;-1.7;-1.8;-1.4
529;C Industrie;2013 2e kwartaal;10850.0;9492.0;8737.0;7493.0;2113.0;1999.0;10735.0;0.7;1.2;0.9;16.4;13.2;16.2;39.0;31.4;38.6;2.5;3.0;2.7;0.6;1.2;0.9;661;278;-1.7;0.0;739;576;163;-2.0;-2.0;-1.9
530;C Industrie;2013 3e kwartaal;8626.0;9474.0;6729.0;7487.0;1897.0;1987.0;8529.0;-0.2;0.3;-0.3;13.1;10.3;13.0;31.1;24.3;30.8;1.8;2.4;1.7;-0.5;0.0;-0.6;656;277;-2.0;0.3;734;572;162;-2.0;-2.0;-1.8
