ID;Geslacht;Leeftijd;RegioIndeling2015;Perioden;TotaleBevolking_1
6203;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2028;939.7
6204;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2029;950.2
6205;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2030;959.1
6206;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2031;967.1
6207;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2032;974.0
6208;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2033;979.5
6209;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2034;983.7
6210;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2035;986.7
6211;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2036;988.7
6212;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2037;989.7
6213;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2038;989.8
6214;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2039;988.8
6215;Totaal mannen en vrouwen;5 tot 10 jaar;Nederland;2040;986.7
6216;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2017;28.7
6217;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2018;28.7
6218;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2019;27.9
6219;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2020;27.2
6220;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2021;26.6
6221;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2022;26.1
6222;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2023;25.9
6223;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2024;26.1
6224;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2025;26.4
6225;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2026;26.9
6226;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2027;27.3
6227;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2028;27.8
6228;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2029;28.2
6229;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2030;28.5
6230;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2031;28.9
6231;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2032;29.1
6232;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2033;29.3
6233;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2034;29.4
6234;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2035;29.5
6235;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2036;29.5
6236;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2037;29.5
6237;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2038;29.4
6238;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2039;29.4
6239;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2040;29.2
6240;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2017;35.8
6241;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2018;35.3
6242;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2019;34.5
6243;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2020;33.7
6244;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2021;32.8
6245;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2022;32.3
6246;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2023;32.1
6247;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2024;32.2
6248;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2025;32.4
6249;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2026;32.8
6250;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2027;33.1
6251;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2028;33.4
6252;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2029;33.7
6253;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2030;34.1
6254;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2031;34.4
6255;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2032;34.7
6256;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2033;35.1
6257;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2034;35.4
6258;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2035;35.6
6259;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2036;35.7
6260;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2037;35.8
6261;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2038;35.8
6262;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2039;35.8
6263;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2040;35.7
6264;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2017;26.1
6265;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2018;25.6
6266;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2019;24.9
6267;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2020;24.2
6268;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2021;23.6
6269;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2022;23.2
6270;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2023;22.9
6271;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2024;23.0
6272;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2025;23.0
6273;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2026;23.2
6274;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2027;23.4
6275;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2028;23.6
6276;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2029;23.8
6277;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2030;24.0
6278;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2031;24.2
6279;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2032;24.4
6280;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2033;24.7
6281;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2034;24.8
6282;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2035;25.0
6283;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2036;25.2
6284;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2037;25.2
6285;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2038;25.2
6286;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2039;25.2
6287;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2040;25.2
6288;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2017;66.6
6289;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2018;65.6
6290;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2019;64.4
6291;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2020;63.2
6292;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2021;61.8
6293;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2022;61.1
6294;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2023;60.9
6295;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2024;60.8
6296;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2025;60.9
6297;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2026;61.5
6298;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2027;61.9
6299;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2028;62.2
6300;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2029;62.5
6301;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2030;62.8
6302;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2031;63.1
6303;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2032;63.4
6304;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2033;63.6
6305;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2034;63.7
6306;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2035;63.9
6307;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2036;64.1
6308;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2037;64.1
6309;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2038;64.2
6310;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2039;64.1
6311;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2040;63.9
6312;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2017;27.0
6313;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2018;26.9
6314;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2019;26.5
6315;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2020;26.1
6316;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2021;25.6
6317;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2022;25.4
6318;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2023;25.4
6319;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2024;25.8
6320;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2025;26.0
6321;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2026;26.3
6322;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2027;26.6
6323;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2028;26.8
6324;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2029;27.1
6325;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2030;27.4
6326;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2031;27.7
6327;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2032;27.9
6328;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2033;28.1
6329;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2034;28.3
6330;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2035;28.4
6331;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2036;28.4
6332;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2037;28.4
6333;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2038;28.4
6334;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2039;28.3
6335;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2040;28.3
6336;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2017;110.2
6337;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2018;109.2
6338;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2019;107.2
6339;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2020;105.6
6340;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2021;103.8
6341;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2022;102.7
6342;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2023;102.7
6343;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2024;103.1
6344;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2025;103.6
6345;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2026;104.7
6346;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2027;105.9
6347;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2028;107.1
6348;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2029;108.3
6349;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2030;109.3
6350;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2031;110.2
6351;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2032;111.0
6352;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2033;111.6
6353;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2034;112.1
6354;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2035;112.7
6355;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2036;113.0
6356;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2037;113.2
6357;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2038;113.4
6358;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2039;113.4
6359;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2040;113.3
6360;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2017;76.4
6361;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2018;76.1
6362;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2019;75.1
6363;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2020;74.4
6364;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2021;73.0
6365;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2022;72.4
6366;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2023;72.0
6367;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2024;72.5
6368;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2025;72.9
6369;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2026;74.1
6370;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2027;75.2
6371;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2028;76.4
6372;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2029;77.4
6373;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2030;78.3
6374;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2031;79.3
6375;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2032;80.1
6376;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2033;80.8
6377;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2034;81.4
6378;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2035;81.8
6379;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2036;82.2
6380;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2037;82.5
6381;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2038;82.7
6382;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2039;82.8
6383;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2040;82.9
6384;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2017;152.7
6385;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2018;152.9
6386;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2019;151.7
6387;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2020;150.7
6388;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2021;148.9
6389;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2022;148.9
6390;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2023;150.2
6391;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2024;152.2
6392;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2025;154.3
6393;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2026;157.3
6394;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2027;160.1
6395;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2028;162.8
6396;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2029;165.0
6397;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2030;166.8
6398;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2031;168.3
6399;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2032;169.6
6400;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2033;170.5
6401;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2034;171.2
6402;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2035;171.6
6403;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2036;172.1
6404;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2037;172.1
6405;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2038;172.2
6406;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2039;172.4
6407;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2040;172.5
6408;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2017;205.8
6409;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2018;208.4
6410;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2019;207.3
6411;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2020;207.0
6412;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2021;205.5
6413;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2022;204.6
6414;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2023;204.9
6415;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2024;207.1
6416;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2025;208.7
6417;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2026;211.5
6418;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2027;214.1
6419;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2028;216.2
6420;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2029;218.0
6421;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2030;219.5
6422;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2031;220.7
6423;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2032;221.6
6424;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2033;222.5
6425;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2034;222.9
6426;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2035;223.1
6427;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2036;223.2
6428;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2037;223.1
6429;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2038;222.9
6430;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2039;222.5
6431;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2040;221.9
6432;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2017;19.6
6433;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2018;19.6
6434;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2019;19.2
6435;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2020;19.0
6436;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2021;18.8
6437;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2022;18.5
6438;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2023;18.5
6439;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2024;18.7
6440;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2025;18.7
6441;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2026;19.0
6442;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2027;19.2
6443;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2028;19.4
6444;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2029;19.6
6445;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2030;19.8
6446;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2031;20.0
6447;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2032;20.1
6448;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2033;20.2
6449;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2034;20.2
6450;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2035;20.3
6451;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2036;20.2
6452;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2037;20.2
6453;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2038;20.2
6454;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2039;20.1
6455;Totaal mannen en vrouwen;5 tot 10 jaar;Zeeland (PV);2040;19.9
6456;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2017;131.8
6457;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2018;131.3
6458;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2019;129.2
6459;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2020;128.1
6460;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2021;126.3
6461;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2022;125.2
6462;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2023;125.5
6463;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2024;126.8
6464;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2025;127.8
6465;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2026;130.0
6466;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2027;132.0
6467;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2028;133.8
6468;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2029;135.6
6469;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2030;137.1
6470;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2031;138.4
6471;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2032;139.6
6472;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2033;140.6
6473;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2034;141.4
6474;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2035;142.0
6475;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2036;142.4
6476;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2037;142.7
6477;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2038;142.7
6478;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2039;142.4
6479;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Brabant (PV);2040;141.8
6480;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2017;49.0
6481;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2018;48.7
6482;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2019;48.3
6483;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2020;47.4
6484;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2021;46.7
6485;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2022;46.5
6486;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2023;46.7
6487;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2024;47.0
6488;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2025;47.8
6489;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2026;48.5
6490;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2027;49.3
6491;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2028;50.1
6492;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2029;50.8
6493;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2030;51.4
6494;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2031;52.0
6495;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2032;52.3
6496;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2033;52.6
6497;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2034;52.8
6498;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2035;52.9
6499;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2036;52.9
6500;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2037;52.9
6501;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2038;52.7
6502;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2039;52.5
6503;Totaal mannen en vrouwen;5 tot 10 jaar;Limburg (PV);2040;52.1
6504;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2017;7.5
6505;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2018;7.6
6506;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2019;7.3
6507;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2020;6.9
6508;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2021;6.7
6509;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2022;6.5
6510;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2023;6.5
6511;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2024;6.5
6512;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2025;6.5
6513;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2026;6.6
6514;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2027;6.6
6515;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2028;6.6
6516;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2029;6.6
