ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;Huishoudgrootte;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
1088;Totaal mannen en vrouwen;Allochtonen;0;23 jaar of ouder;1 tot 5 leden;2007/'08;37020.0;7940.0;29080.0;21.5
1089;Totaal mannen en vrouwen;Allochtonen;0;23 jaar of ouder;1 tot 5 leden;2008/'09;38780.0;7460.0;31320.0;19.2
1090;Totaal mannen en vrouwen;Allochtonen;0;23 jaar of ouder;6 leden of meer;2004/'05;1180.0;380.0;800.0;31.9
1091;Totaal mannen en vrouwen;Allochtonen;0;23 jaar of ouder;6 leden of meer;2005/'06;1340.0;330.0;1010.0;24.5
1092;Totaal mannen en vrouwen;Allochtonen;0;23 jaar of ouder;6 leden of meer;2006/'07;1560.0;370.0;1190.0;23.5
1093;Totaal mannen en vrouwen;Allochtonen;0;23 jaar of ouder;6 leden of meer;2007/'08;1810.0;420.0;1390.0;23.2
1094;Totaal mannen en vrouwen;Allochtonen;0;23 jaar of ouder;6 leden of meer;2008/'09;1760.0;350.0;1420.0;19.7
1095;Totaal mannen en vrouwen;Allochtonen;0;23 jaar of ouder;Huishoudgrootte onbekend;2004/'05;230.0;80.0;150.0;35.6
1096;Totaal mannen en vrouwen;Allochtonen;0;23 jaar of ouder;Huishoudgrootte onbekend;2005/'06;310.0;110.0;200.0;35.8
1097;Totaal mannen en vrouwen;Allochtonen;0;23 jaar of ouder;Huishoudgrootte onbekend;2006/'07;620.0;140.0;480.0;22.9
1098;Totaal mannen en vrouwen;Allochtonen;0;23 jaar of ouder;Huishoudgrootte onbekend;2007/'08;80.0;10.0;60.0;14.7
1099;Totaal mannen en vrouwen;Allochtonen;0;23 jaar of ouder;Huishoudgrootte onbekend;2008/'09;10.0;;;
1100;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;Totaal huishoudgrootte;2004/'05;180760.0;5770.0;174990.0;3.2
1101;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;Totaal huishoudgrootte;2005/'06;184650.0;4970.0;179680.0;2.7
1102;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;Totaal huishoudgrootte;2006/'07;185140.0;4410.0;180730.0;2.4
1103;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;Totaal huishoudgrootte;2007/'08;184640.0;3860.0;180780.0;2.1
1104;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;Totaal huishoudgrootte;2008/'09;183960.0;3120.0;180840.0;1.7
1105;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;1 tot 5 leden;2004/'05;148720.0;4650.0;144070.0;3.1
1106;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;1 tot 5 leden;2005/'06;153140.0;4030.0;149110.0;2.6
1107;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;1 tot 5 leden;2006/'07;152920.0;3550.0;149370.0;2.3
1108;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;1 tot 5 leden;2007/'08;153880.0;3160.0;150720.0;2.1
1109;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;1 tot 5 leden;2008/'09;156090.0;2640.0;153440.0;1.7
1110;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;6 leden of meer;2004/'05;30300.0;990.0;29310.0;3.3
1111;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;6 leden of meer;2005/'06;29610.0;780.0;28830.0;2.6
1112;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;6 leden of meer;2006/'07;28950.0;700.0;28250.0;2.4
1113;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;6 leden of meer;2007/'08;28720.0;610.0;28110.0;2.1
1114;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;6 leden of meer;2008/'09;27850.0;480.0;27370.0;1.7
1115;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;Huishoudgrootte onbekend;2004/'05;1730.0;130.0;1600.0;7.3
1116;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;Huishoudgrootte onbekend;2005/'06;1900.0;170.0;1740.0;8.7
1117;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;Huishoudgrootte onbekend;2006/'07;3270.0;170.0;3100.0;5.1
1118;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;Huishoudgrootte onbekend;2007/'08;2040.0;80.0;1950.0;4.1
1119;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;0;Huishoudgrootte onbekend;2008/'09;30.0;;20.0;
1120;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;Totaal huishoudgrootte;2004/'05;180720.0;5740.0;174980.0;3.2
1121;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;Totaal huishoudgrootte;2005/'06;184610.0;4940.0;179670.0;2.7
1122;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;Totaal huishoudgrootte;2006/'07;185090.0;4390.0;180700.0;2.4
1123;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;Totaal huishoudgrootte;2007/'08;184620.0;3850.0;180770.0;2.1
1124;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;Totaal huishoudgrootte;2008/'09;183950.0;3120.0;180830.0;1.7
1125;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;1 tot 5 leden;2004/'05;148690.0;4630.0;144060.0;3.1
1126;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;1 tot 5 leden;2005/'06;153110.0;4020.0;149100.0;2.6
1127;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;1 tot 5 leden;2006/'07;152890.0;3530.0;149360.0;2.3
1128;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;1 tot 5 leden;2007/'08;153870.0;3160.0;150710.0;2.1
1129;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;1 tot 5 leden;2008/'09;156080.0;2640.0;153440.0;1.7
1130;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;6 leden of meer;2004/'05;30300.0;990.0;29310.0;3.3
1131;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;6 leden of meer;2005/'06;29610.0;770.0;28830.0;2.6
1132;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;6 leden of meer;2006/'07;28940.0;690.0;28250.0;2.4
1133;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;6 leden of meer;2007/'08;28710.0;610.0;28100.0;2.1
1134;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;6 leden of meer;2008/'09;27850.0;480.0;27370.0;1.7
1135;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;Huishoudgrootte onbekend;2004/'05;1720.0;120.0;1600.0;7.1
1136;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;Huishoudgrootte onbekend;2005/'06;1880.0;150.0;1740.0;7.9
1137;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;Huishoudgrootte onbekend;2006/'07;3270.0;170.0;3100.0;5.1
1138;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;Huishoudgrootte onbekend;2007/'08;2040.0;80.0;1950.0;4.1
1139;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;22 jaar of jonger;Huishoudgrootte onbekend;2008/'09;30.0;;20.0;
1140;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;Totaal huishoudgrootte;2004/'05;164230.0;4390.0;159830.0;2.7
1141;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;Totaal huishoudgrootte;2005/'06;167940.0;3950.0;163990.0;2.4
1142;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;Totaal huishoudgrootte;2006/'07;168050.0;3510.0;164540.0;2.1
1143;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;Totaal huishoudgrootte;2007/'08;167220.0;2960.0;164260.0;1.8
1144;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;Totaal huishoudgrootte;2008/'09;166480.0;2390.0;164080.0;1.4
1145;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;1 tot 5 leden;2004/'05;134630.0;3520.0;131110.0;2.6
1146;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;1 tot 5 leden;2005/'06;138830.0;3220.0;135600.0;2.3
1147;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;1 tot 5 leden;2006/'07;138460.0;2810.0;135650.0;2.0
1148;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;1 tot 5 leden;2007/'08;138890.0;2400.0;136490.0;1.7
1149;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;1 tot 5 leden;2008/'09;140870.0;2020.0;138850.0;1.4
1150;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;6 leden of meer;2004/'05;27970.0;770.0;27200.0;2.8
1151;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;6 leden of meer;2005/'06;27350.0;620.0;26730.0;2.3
1152;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;6 leden of meer;2006/'07;26590.0;560.0;26020.0;2.1
1153;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;6 leden of meer;2007/'08;26330.0;480.0;25850.0;1.8
1154;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;6 leden of meer;2008/'09;25580.0;370.0;25210.0;1.5
1155;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;Huishoudgrootte onbekend;2004/'05;1630.0;100.0;1530.0;6.3
1156;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;Huishoudgrootte onbekend;2005/'06;1770.0;110.0;1660.0;5.9
1157;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;Huishoudgrootte onbekend;2006/'07;3000.0;130.0;2870.0;4.3
1158;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;Huishoudgrootte onbekend;2007/'08;1990.0;80.0;1910.0;4.1
1159;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;17 jaar of jonger;Huishoudgrootte onbekend;2008/'09;30.0;;20.0;
1160;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;Totaal huishoudgrootte;2004/'05;16490.0;1350.0;15150.0;8.2
1161;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;Totaal huishoudgrootte;2005/'06;16660.0;990.0;15670.0;5.9
1162;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;Totaal huishoudgrootte;2006/'07;17050.0;880.0;16160.0;5.2
1163;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;Totaal huishoudgrootte;2007/'08;17400.0;890.0;16510.0;5.1
1164;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;Totaal huishoudgrootte;2008/'09;17480.0;730.0;16750.0;4.2
1165;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;1 tot 5 leden;2004/'05;14060.0;1110.0;12950.0;7.9
1166;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;1 tot 5 leden;2005/'06;14290.0;790.0;13490.0;5.6
1167;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;1 tot 5 leden;2006/'07;14430.0;720.0;13710.0;5.0
1168;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;1 tot 5 leden;2007/'08;14980.0;760.0;14220.0;5.0
1169;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;1 tot 5 leden;2008/'09;15210.0;620.0;14590.0;4.1
1170;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;6 leden of meer;2004/'05;2330.0;220.0;2120.0;9.3
1171;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;6 leden of meer;2005/'06;2260.0;150.0;2100.0;6.8
1172;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;6 leden of meer;2006/'07;2350.0;130.0;2220.0;5.5
1173;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;6 leden of meer;2007/'08;2380.0;130.0;2250.0;5.5
1174;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;6 leden of meer;2008/'09;2270.0;110.0;2160.0;4.7
1175;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;Huishoudgrootte onbekend;2004/'05;90.0;20.0;70.0;21.3
1176;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;Huishoudgrootte onbekend;2005/'06;120.0;40.0;80.0;36.1
1177;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;Huishoudgrootte onbekend;2006/'07;270.0;40.0;230.0;13.1
1178;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;Huishoudgrootte onbekend;2007/'08;40.0;;40.0;
1179;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;18 tot 23 jaar;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
1180;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;Totaal huishoudgrootte;2004/'05;40.0;30.0;10.0;71.8
1181;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;Totaal huishoudgrootte;2005/'06;50.0;30.0;10.0;70.2
1182;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;Totaal huishoudgrootte;2006/'07;40.0;20.0;20.0;48.8
1183;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;Totaal huishoudgrootte;2007/'08;20.0;10.0;;58.8
1184;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;Totaal huishoudgrootte;2008/'09;;;;
1185;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;1 tot 5 leden;2004/'05;30.0;20.0;10.0;68.8
1186;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;1 tot 5 leden;2005/'06;30.0;20.0;10.0;53.6
1187;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;1 tot 5 leden;2006/'07;30.0;20.0;20.0;48.5
1188;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;1 tot 5 leden;2007/'08;10.0;;;
1189;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;1 tot 5 leden;2008/'09;;;;
1190;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;6 leden of meer;2004/'05;;;0.0;
1191;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;6 leden of meer;2005/'06;;;0.0;
1192;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;6 leden of meer;2006/'07;;;;
1193;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;6 leden of meer;2007/'08;;;;
1194;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;6 leden of meer;2008/'09;;0.0;;0.0
1195;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;Huishoudgrootte onbekend;2004/'05;;;;
1196;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;Huishoudgrootte onbekend;2005/'06;20.0;20.0;;94.4
1197;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;Huishoudgrootte onbekend;2006/'07;;;;
1198;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;Huishoudgrootte onbekend;2007/'08;0.0;0.0;0.0;0.0
1199;Totaal mannen en vrouwen;Allochtonen;Voortgezet onderwijs;23 jaar of ouder;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
1200;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2004/'05;107920.0;20310.0;87610.0;18.8
1201;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2005/'06;123510.0;19960.0;103560.0;16.2
1202;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2006/'07;128600.0;19650.0;108960.0;15.3
1203;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2007/'08;133680.0;20190.0;113480.0;15.1
1204;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;Totaal huishoudgrootte;2008/'09;134710.0;18040.0;116670.0;13.4
1205;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;1 tot 5 leden;2004/'05;95780.0;18210.0;77570.0;19.0
1206;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;1 tot 5 leden;2005/'06;110080.0;17970.0;92110.0;16.3
1207;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;1 tot 5 leden;2006/'07;113350.0;17450.0;95900.0;15.4
1208;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;1 tot 5 leden;2007/'08;119510.0;18150.0;101360.0;15.2
1209;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;1 tot 5 leden;2008/'09;121250.0;16420.0;104830.0;13.5
1210;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;6 leden of meer;2004/'05;11140.0;1840.0;9310.0;16.5
1211;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;6 leden of meer;2005/'06;12190.0;1670.0;10510.0;13.7
1212;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;6 leden of meer;2006/'07;12600.0;1730.0;10870.0;13.7
1213;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;6 leden of meer;2007/'08;13810.0;1980.0;11820.0;14.4
1214;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;6 leden of meer;2008/'09;13420.0;1610.0;11810.0;12.0
1215;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2004/'05;1000.0;270.0;730.0;26.6
1216;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2005/'06;1250.0;320.0;940.0;25.2
1217;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2006/'07;2650.0;460.0;2180.0;17.5
1218;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2007/'08;360.0;60.0;300.0;16.8
1219;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);0;Huishoudgrootte onbekend;2008/'09;40.0;;30.0;
1220;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2004/'05;81580.0;12700.0;68890.0;15.6
1221;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2005/'06;92370.0;12520.0;79860.0;13.5
1222;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2006/'07;94720.0;12230.0;82480.0;12.9
1223;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2007/'08;95490.0;12040.0;83450.0;12.6
1224;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;Totaal huishoudgrootte;2008/'09;94890.0;10430.0;84460.0;11.0
1225;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2004/'05;70850.0;11050.0;59800.0;15.6
1226;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2005/'06;80540.0;10940.0;69600.0;13.6
1227;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2006/'07;81590.0;10530.0;71060.0;12.9
1228;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2007/'08;83160.0;10410.0;72750.0;12.5
1229;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;1 tot 5 leden;2008/'09;83170.0;9160.0;74010.0;11.0
1230;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2004/'05;9960.0;1460.0;8500.0;14.6
1231;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2005/'06;10870.0;1360.0;9520.0;12.5
1232;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2006/'07;11090.0;1380.0;9710.0;12.5
1233;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2007/'08;12040.0;1580.0;10460.0;13.1
1234;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;6 leden of meer;2008/'09;11690.0;1270.0;10430.0;10.8
1235;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2004/'05;780.0;190.0;590.0;24.5
1236;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2005/'06;970.0;220.0;740.0;23.2
1237;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2006/'07;2040.0;330.0;1710.0;15.9
1238;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2007/'08;290.0;50.0;240.0;17.6
1239;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;Huishoudgrootte onbekend;2008/'09;30.0;;30.0;
1240;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2004/'05;10790.0;1320.0;9480.0;12.2
1241;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2005/'06;12010.0;1340.0;10670.0;11.1
1242;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2006/'07;12260.0;1200.0;11060.0;9.8
1243;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2007/'08;12170.0;940.0;11220.0;7.8
1244;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal huishoudgrootte;2008/'09;11840.0;780.0;11060.0;6.6
1245;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2004/'05;9060.0;1120.0;7940.0;12.4
1246;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2005/'06;10030.0;1120.0;8910.0;11.2
1247;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2006/'07;10240.0;980.0;9250.0;9.6
1248;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2007/'08;10220.0;760.0;9460.0;7.4
1249;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;1 tot 5 leden;2008/'09;10020.0;670.0;9350.0;6.7
1250;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2004/'05;1690.0;180.0;1500.0;10.7
1251;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2005/'06;1920.0;200.0;1720.0;10.5
1252;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2006/'07;1870.0;200.0;1670.0;10.5
1253;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2007/'08;1920.0;180.0;1740.0;9.4
1254;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;6 leden of meer;2008/'09;1820.0;110.0;1710.0;6.1
1255;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2004/'05;50.0;10.0;40.0;23.4
1256;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2005/'06;50.0;10.0;40.0;28.6
1257;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2006/'07;150.0;20.0;130.0;12.6
1258;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2007/'08;30.0;;20.0;
1259;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
1260;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2004/'05;70790.0;11380.0;59410.0;16.1
1261;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2005/'06;80370.0;11180.0;69190.0;13.9
1262;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal huishoudgrootte;2006/'07;82460.0;11040.0;71420.0;13.4
