ID;SectorBranchesSIC2008;Margins;SeasonalAdjustment;Periods;ProducerConfidence_1;ExpectedActivity_2;OpinionOnOrderBooks_3;StocksOfFinishedProducts_4
7802;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1991 March;;;;
7803;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1991 April;;;;
7804;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1991 May;;;;
7805;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1991 June;;;;
7806;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1991 July;;;;
7807;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1991 August;;;;
7808;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1991 September;;;;
7809;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1991 October;;;;
7810;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1991 November;;;;
7811;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1991 December;;;;
7812;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1992 January;;;;
7813;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1992 February;;;;
7814;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1992 March;;;;
7815;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1992 April;;;;
7816;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1992 May;;;;
7817;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1992 June;;;;
7818;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1992 July;;;;
7819;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1992 August;;;;
7820;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1992 September;;;;
7821;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1992 October;;;;
7822;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1992 November;;;;
7823;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1992 December;;;;
7824;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1993 January;;;;
7825;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1993 February;;;;
7826;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1993 March;;;;
7827;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1993 April;;;;
7828;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1993 May;;;;
7829;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1993 June;;;;
7830;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1993 July;;;;
7831;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1993 August;;;;
7832;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1993 September;;;;
7833;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1993 October;;;;
7834;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1993 November;;;;
7835;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1993 December;;;;
7836;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1994 January;;;;
7837;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1994 February;;;;
7838;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1994 March;;;;
7839;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1994 April;;;;
7840;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1994 May;;;;
7841;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1994 June;;;;
7842;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1994 July;;;;
7843;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1994 August;;;;
7844;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1994 September;;;;
7845;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1994 October;;;;
7846;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1994 November;;;;
7847;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1994 December;;;;
7848;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1995 January;;;;
7849;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1995 February;;;;
7850;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1995 March;;;;
7851;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1995 April;;;;
7852;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1995 May;;;;
7853;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1995 June;;;;
7854;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1995 July;;;;
7855;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1995 August;;;;
7856;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1995 September;;;;
7857;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1995 October;;;;
7858;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1995 November;;;;
7859;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1995 December;;;;
7860;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1996 January;;;;
7861;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1996 February;;;;
7862;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1996 March;;;;
7863;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1996 April;;;;
7864;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1996 May;;;;
7865;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1996 June;;;;
7866;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1996 July;;;;
7867;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1996 August;;;;
7868;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1996 September;;;;
7869;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1996 October;;;;
7870;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1996 November;;;;
7871;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1996 December;;;;
7872;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1997 January;;;;
7873;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1997 February;;;;
7874;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1997 March;;;;
7875;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1997 April;;;;
7876;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1997 May;;;;
7877;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1997 June;;;;
7878;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1997 July;;;;
7879;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1997 August;;;;
7880;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1997 September;;;;
7881;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1997 October;;;;
7882;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1997 November;;;;
7883;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1997 December;;;;
7884;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1998 January;;;;
7885;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1998 February;;;;
7886;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1998 March;;;;
7887;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1998 April;;;;
7888;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1998 May;;;;
7889;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1998 June;;;;
7890;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1998 July;;;;
7891;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1998 August;;;;
7892;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1998 September;;;;
7893;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1998 October;;;;
7894;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1998 November;;;;
7895;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1998 December;;;;
7896;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1999 January;;;;
7897;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1999 February;;;;
7898;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1999 March;;;;
7899;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1999 April;;;;
7900;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1999 May;;;;
7901;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1999 June;;;;
7902;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1999 July;;;;
7903;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1999 August;;;;
7904;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1999 September;;;;
7905;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1999 October;;;;
7906;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1999 November;;;;
7907;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;1999 December;;;;
7908;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2000 January;;;;
7909;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2000 February;;;;
7910;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2000 March;;;;
7911;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2000 April;;;;
7912;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2000 May;;;;
7913;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2000 June;;;;
7914;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2000 July;;;;
7915;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2000 August;;;;
7916;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2000 September;;;;
7917;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2000 October;;;;
7918;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2000 November;;;;
7919;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2000 December;;;;
7920;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2001 January;;;;
7921;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2001 February;;;;
7922;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2001 March;;;;
7923;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2001 April;;;;
7924;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2001 May;;;;
7925;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2001 June;;;;
7926;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2001 July;;;;
7927;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2001 August;;;;
7928;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2001 September;;;;
7929;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2001 October;;;;
7930;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2001 November;;;;
7931;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2001 December;;;;
7932;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2002 January;;;;
7933;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2002 February;;;;
7934;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2002 March;;;;
7935;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2002 April;;;;
7936;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2002 May;;;;
7937;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2002 June;;;;
7938;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2002 July;;;;
7939;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2002 August;;;;
7940;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2002 September;;;;
7941;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2002 October;;;;
7942;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2002 November;;;;
7943;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2002 December;;;;
7944;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2003 January;;;;
7945;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2003 February;;;;
7946;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2003 March;;;;
7947;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2003 April;;;;
7948;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2003 May;;;;
7949;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2003 June;;;;
7950;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2003 July;;;;
7951;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2003 August;;;;
7952;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2003 September;;;;
7953;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2003 October;;;;
7954;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2003 November;;;;
7955;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2003 December;;;;
7956;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2004 January;;;;
7957;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2004 February;;;;
7958;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2004 March;;;;
7959;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2004 April;;;;
7960;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2004 May;;;;
7961;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2004 June;;;;
7962;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2004 July;;;;
7963;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2004 August;;;;
7964;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2004 September;;;;
7965;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2004 October;;;;
7966;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2004 November;;;;
7967;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2004 December;;;;
7968;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2005 January;;;;
7969;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2005 February;;;;
7970;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2005 March;;;;
7971;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2005 April;;;;
7972;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2005 May;;;;
7973;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2005 June;;;;
7974;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2005 July;;;;
7975;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2005 August;;;;
7976;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2005 September;;;;
7977;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2005 October;;;;
7978;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2005 November;;;;
7979;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2005 December;;;;
7980;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2006 January;;;;
7981;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2006 February;;;;
7982;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2006 March;;;;
7983;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2006 April;;;;
7984;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2006 May;;;;
7985;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2006 June;;;;
7986;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2006 July;;;;
7987;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2006 August;;;;
7988;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2006 September;;;;
7989;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2006 October;;;;
7990;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2006 November;;;;
7991;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2006 December;;;;
7992;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2007 January;;;;
7993;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2007 February;;;;
7994;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2007 March;;;;
7995;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2007 April;;;;
7996;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2007 May;;;;
7997;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2007 June;;;;
7998;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2007 July;;;;
7999;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2007 August;;;;
8000;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2007 September;;;;
8001;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2007 October;;;;
8002;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2007 November;;;;
8003;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2007 December;;;;
8004;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2008 January;;;;
8005;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2008 February;;;;
8006;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2008 March;;;;
8007;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2008 April;;;;
8008;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2008 May;;;;
8009;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2008 June;;;;
8010;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2008 July;;;;
8011;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2008 August;;;;
8012;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2008 September;;;;
8013;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2008 October;;;;
8014;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2008 November;;;;
8015;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2008 December;;;;
8016;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2009 January;;;;
8017;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2009 February;;;;
8018;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2009 March;;;;
8019;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2009 April;;;;
8020;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2009 May;;;;
8021;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2009 June;;;;
8022;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2009 July;;;;
8023;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2009 August;;;;
8024;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2009 September;;;;
8025;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2009 October;;;;
8026;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2009 November;;;;
8027;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2009 December;;;;
8028;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2010 January;;;;
8029;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2010 February;;;;
8030;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2010 March;;;;
8031;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2010 April;;;;
8032;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2010 May;;;;
8033;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2010 June;;;;
8034;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2010 July;;;;
8035;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2010 August;;;;
8036;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2010 September;;;;
8037;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2010 October;;;;
8038;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2010 November;;;;
8039;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2010 December;;;;
8040;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2011 January;;;;
8041;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2011 February;;;;
8042;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2011 March;;;;
8043;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2011 April;;;;
8044;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2011 May;;;;
8045;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2011 June;;;;
8046;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2011 July;;;;
8047;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2011 August;;;;
8048;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2011 September;;;;
8049;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2011 October;;;;
8050;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2011 November;;;;
8051;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2011 December;;;;
8052;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2012 January;;;;
8053;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2012 February;;;;
8054;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2012 March;;;;
8055;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2012 April;;;;
8056;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2012 May;;;;
8057;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2012 June;;;;
8058;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2012 July;;;;
8059;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2012 August;;;;
8060;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2012 September;;;;
8061;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2012 October;;;;
8062;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2012 November;;;;
8063;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2012 December;;;;
8064;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2013 January;;;;
8065;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2013 February;;;;
8066;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2013 March;;;;
8067;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2013 April;;;;
8068;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2013 May;;;;
8069;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2013 June;;;;
8070;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2013 July;;;;
8071;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2013 August;;;;
8072;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2013 September;;;;
8073;19-22 Refineries and chemistry;Lower bound 95% confidence interval;Seasonally adjusted data;2013 October;;;;
