ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;OpenstaandeVacatures_1
6091;E Waterbedrijven en afvalbeheer;Fryslân (PV);2021 4e kwartaal;0.1
6092;E Waterbedrijven en afvalbeheer;Fryslân (PV);2022 1e kwartaal;0.1
6093;E Waterbedrijven en afvalbeheer;Fryslân (PV);2022 2e kwartaal;0.1
6094;E Waterbedrijven en afvalbeheer;Fryslân (PV);2022 3e kwartaal;0.1
6095;E Waterbedrijven en afvalbeheer;Fryslân (PV);2022 4e kwartaal;0.1
6096;E Waterbedrijven en afvalbeheer;Fryslân (PV);2023 1e kwartaal;0.1
6097;E Waterbedrijven en afvalbeheer;Fryslân (PV);2023 2e kwartaal;0.1
6098;E Waterbedrijven en afvalbeheer;Fryslân (PV);2023 3e kwartaal;0.1
6099;E Waterbedrijven en afvalbeheer;Fryslân (PV);2023 4e kwartaal;0.0
6100;E Waterbedrijven en afvalbeheer;Fryslân (PV);2024 1e kwartaal;0.1
6101;E Waterbedrijven en afvalbeheer;Fryslân (PV);2024 2e kwartaal;0.1
6102;E Waterbedrijven en afvalbeheer;Fryslân (PV);2024 3e kwartaal;0.1
6103;E Waterbedrijven en afvalbeheer;Fryslân (PV);2024 4e kwartaal;0.1
6104;E Waterbedrijven en afvalbeheer;Drenthe (PV);2011 1e kwartaal;0.0
6105;E Waterbedrijven en afvalbeheer;Drenthe (PV);2011 2e kwartaal;0.0
6106;E Waterbedrijven en afvalbeheer;Drenthe (PV);2011 3e kwartaal;0.0
6107;E Waterbedrijven en afvalbeheer;Drenthe (PV);2011 4e kwartaal;0.0
6108;E Waterbedrijven en afvalbeheer;Drenthe (PV);2012 1e kwartaal;0.0
6109;E Waterbedrijven en afvalbeheer;Drenthe (PV);2012 2e kwartaal;0.0
6110;E Waterbedrijven en afvalbeheer;Drenthe (PV);2012 3e kwartaal;0.0
6111;E Waterbedrijven en afvalbeheer;Drenthe (PV);2012 4e kwartaal;0.0
6112;E Waterbedrijven en afvalbeheer;Drenthe (PV);2013 1e kwartaal;0.0
6113;E Waterbedrijven en afvalbeheer;Drenthe (PV);2013 2e kwartaal;0.0
6114;E Waterbedrijven en afvalbeheer;Drenthe (PV);2013 3e kwartaal;0.0
6115;E Waterbedrijven en afvalbeheer;Drenthe (PV);2013 4e kwartaal;0.0
6116;E Waterbedrijven en afvalbeheer;Drenthe (PV);2014 1e kwartaal;0.0
6117;E Waterbedrijven en afvalbeheer;Drenthe (PV);2014 2e kwartaal;0.0
6118;E Waterbedrijven en afvalbeheer;Drenthe (PV);2014 3e kwartaal;0.0
6119;E Waterbedrijven en afvalbeheer;Drenthe (PV);2014 4e kwartaal;0.0
6120;E Waterbedrijven en afvalbeheer;Drenthe (PV);2015 1e kwartaal;0.0
6121;E Waterbedrijven en afvalbeheer;Drenthe (PV);2015 2e kwartaal;0.0
6122;E Waterbedrijven en afvalbeheer;Drenthe (PV);2015 3e kwartaal;0.0
6123;E Waterbedrijven en afvalbeheer;Drenthe (PV);2015 4e kwartaal;0.0
6124;E Waterbedrijven en afvalbeheer;Drenthe (PV);2016 1e kwartaal;0.0
6125;E Waterbedrijven en afvalbeheer;Drenthe (PV);2016 2e kwartaal;0.0
6126;E Waterbedrijven en afvalbeheer;Drenthe (PV);2016 3e kwartaal;0.0
6127;E Waterbedrijven en afvalbeheer;Drenthe (PV);2016 4e kwartaal;0.0
6128;E Waterbedrijven en afvalbeheer;Drenthe (PV);2017 1e kwartaal;0.0
6129;E Waterbedrijven en afvalbeheer;Drenthe (PV);2017 2e kwartaal;0.0
6130;E Waterbedrijven en afvalbeheer;Drenthe (PV);2017 3e kwartaal;0.0
6131;E Waterbedrijven en afvalbeheer;Drenthe (PV);2017 4e kwartaal;0.0
6132;E Waterbedrijven en afvalbeheer;Drenthe (PV);2018 1e kwartaal;0.0
6133;E Waterbedrijven en afvalbeheer;Drenthe (PV);2018 2e kwartaal;0.0
6134;E Waterbedrijven en afvalbeheer;Drenthe (PV);2018 3e kwartaal;0.0
6135;E Waterbedrijven en afvalbeheer;Drenthe (PV);2018 4e kwartaal;0.0
6136;E Waterbedrijven en afvalbeheer;Drenthe (PV);2019 1e kwartaal;0.0
6137;E Waterbedrijven en afvalbeheer;Drenthe (PV);2019 2e kwartaal;0.0
6138;E Waterbedrijven en afvalbeheer;Drenthe (PV);2019 3e kwartaal;0.0
6139;E Waterbedrijven en afvalbeheer;Drenthe (PV);2019 4e kwartaal;0.0
6140;E Waterbedrijven en afvalbeheer;Drenthe (PV);2020 1e kwartaal;0.0
6141;E Waterbedrijven en afvalbeheer;Drenthe (PV);2020 2e kwartaal;0.0
6142;E Waterbedrijven en afvalbeheer;Drenthe (PV);2020 3e kwartaal;0.0
6143;E Waterbedrijven en afvalbeheer;Drenthe (PV);2020 4e kwartaal;0.0
6144;E Waterbedrijven en afvalbeheer;Drenthe (PV);2021 1e kwartaal;0.0
6145;E Waterbedrijven en afvalbeheer;Drenthe (PV);2021 2e kwartaal;0.0
6146;E Waterbedrijven en afvalbeheer;Drenthe (PV);2021 3e kwartaal;0.0
6147;E Waterbedrijven en afvalbeheer;Drenthe (PV);2021 4e kwartaal;0.0
6148;E Waterbedrijven en afvalbeheer;Drenthe (PV);2022 1e kwartaal;0.1
6149;E Waterbedrijven en afvalbeheer;Drenthe (PV);2022 2e kwartaal;0.1
6150;E Waterbedrijven en afvalbeheer;Drenthe (PV);2022 3e kwartaal;0.1
6151;E Waterbedrijven en afvalbeheer;Drenthe (PV);2022 4e kwartaal;0.1
6152;E Waterbedrijven en afvalbeheer;Drenthe (PV);2023 1e kwartaal;0.1
6153;E Waterbedrijven en afvalbeheer;Drenthe (PV);2023 2e kwartaal;0.1
6154;E Waterbedrijven en afvalbeheer;Drenthe (PV);2023 3e kwartaal;0.0
6155;E Waterbedrijven en afvalbeheer;Drenthe (PV);2023 4e kwartaal;0.0
6156;E Waterbedrijven en afvalbeheer;Drenthe (PV);2024 1e kwartaal;0.1
6157;E Waterbedrijven en afvalbeheer;Drenthe (PV);2024 2e kwartaal;0.1
6158;E Waterbedrijven en afvalbeheer;Drenthe (PV);2024 3e kwartaal;0.1
6159;E Waterbedrijven en afvalbeheer;Drenthe (PV);2024 4e kwartaal;0.1
6160;E Waterbedrijven en afvalbeheer;Overijssel (PV);2011 1e kwartaal;0.0
6161;E Waterbedrijven en afvalbeheer;Overijssel (PV);2011 2e kwartaal;0.0
6162;E Waterbedrijven en afvalbeheer;Overijssel (PV);2011 3e kwartaal;0.0
6163;E Waterbedrijven en afvalbeheer;Overijssel (PV);2011 4e kwartaal;0.0
6164;E Waterbedrijven en afvalbeheer;Overijssel (PV);2012 1e kwartaal;0.0
6165;E Waterbedrijven en afvalbeheer;Overijssel (PV);2012 2e kwartaal;0.0
6166;E Waterbedrijven en afvalbeheer;Overijssel (PV);2012 3e kwartaal;0.0
6167;E Waterbedrijven en afvalbeheer;Overijssel (PV);2012 4e kwartaal;0.0
6168;E Waterbedrijven en afvalbeheer;Overijssel (PV);2013 1e kwartaal;0.0
6169;E Waterbedrijven en afvalbeheer;Overijssel (PV);2013 2e kwartaal;0.0
6170;E Waterbedrijven en afvalbeheer;Overijssel (PV);2013 3e kwartaal;0.0
6171;E Waterbedrijven en afvalbeheer;Overijssel (PV);2013 4e kwartaal;0.0
6172;E Waterbedrijven en afvalbeheer;Overijssel (PV);2014 1e kwartaal;0.1
6173;E Waterbedrijven en afvalbeheer;Overijssel (PV);2014 2e kwartaal;0.0
6174;E Waterbedrijven en afvalbeheer;Overijssel (PV);2014 3e kwartaal;0.0
6175;E Waterbedrijven en afvalbeheer;Overijssel (PV);2014 4e kwartaal;0.0
6176;E Waterbedrijven en afvalbeheer;Overijssel (PV);2015 1e kwartaal;0.0
6177;E Waterbedrijven en afvalbeheer;Overijssel (PV);2015 2e kwartaal;0.0
6178;E Waterbedrijven en afvalbeheer;Overijssel (PV);2015 3e kwartaal;0.0
6179;E Waterbedrijven en afvalbeheer;Overijssel (PV);2015 4e kwartaal;0.0
6180;E Waterbedrijven en afvalbeheer;Overijssel (PV);2016 1e kwartaal;0.0
6181;E Waterbedrijven en afvalbeheer;Overijssel (PV);2016 2e kwartaal;0.0
6182;E Waterbedrijven en afvalbeheer;Overijssel (PV);2016 3e kwartaal;0.0
6183;E Waterbedrijven en afvalbeheer;Overijssel (PV);2016 4e kwartaal;0.0
6184;E Waterbedrijven en afvalbeheer;Overijssel (PV);2017 1e kwartaal;0.1
6185;E Waterbedrijven en afvalbeheer;Overijssel (PV);2017 2e kwartaal;0.0
6186;E Waterbedrijven en afvalbeheer;Overijssel (PV);2017 3e kwartaal;0.1
6187;E Waterbedrijven en afvalbeheer;Overijssel (PV);2017 4e kwartaal;0.1
6188;E Waterbedrijven en afvalbeheer;Overijssel (PV);2018 1e kwartaal;0.1
6189;E Waterbedrijven en afvalbeheer;Overijssel (PV);2018 2e kwartaal;0.1
6190;E Waterbedrijven en afvalbeheer;Overijssel (PV);2018 3e kwartaal;0.1
6191;E Waterbedrijven en afvalbeheer;Overijssel (PV);2018 4e kwartaal;0.1
6192;E Waterbedrijven en afvalbeheer;Overijssel (PV);2019 1e kwartaal;0.1
6193;E Waterbedrijven en afvalbeheer;Overijssel (PV);2019 2e kwartaal;0.0
6194;E Waterbedrijven en afvalbeheer;Overijssel (PV);2019 3e kwartaal;0.0
6195;E Waterbedrijven en afvalbeheer;Overijssel (PV);2019 4e kwartaal;0.1
6196;E Waterbedrijven en afvalbeheer;Overijssel (PV);2020 1e kwartaal;0.1
6197;E Waterbedrijven en afvalbeheer;Overijssel (PV);2020 2e kwartaal;0.1
6198;E Waterbedrijven en afvalbeheer;Overijssel (PV);2020 3e kwartaal;0.1
6199;E Waterbedrijven en afvalbeheer;Overijssel (PV);2020 4e kwartaal;0.1
6200;E Waterbedrijven en afvalbeheer;Overijssel (PV);2021 1e kwartaal;0.1
6201;E Waterbedrijven en afvalbeheer;Overijssel (PV);2021 2e kwartaal;0.1
6202;E Waterbedrijven en afvalbeheer;Overijssel (PV);2021 3e kwartaal;0.1
6203;E Waterbedrijven en afvalbeheer;Overijssel (PV);2021 4e kwartaal;0.1
6204;E Waterbedrijven en afvalbeheer;Overijssel (PV);2022 1e kwartaal;0.1
6205;E Waterbedrijven en afvalbeheer;Overijssel (PV);2022 2e kwartaal;0.1
6206;E Waterbedrijven en afvalbeheer;Overijssel (PV);2022 3e kwartaal;0.1
6207;E Waterbedrijven en afvalbeheer;Overijssel (PV);2022 4e kwartaal;0.2
6208;E Waterbedrijven en afvalbeheer;Overijssel (PV);2023 1e kwartaal;0.1
6209;E Waterbedrijven en afvalbeheer;Overijssel (PV);2023 2e kwartaal;0.1
6210;E Waterbedrijven en afvalbeheer;Overijssel (PV);2023 3e kwartaal;0.1
6211;E Waterbedrijven en afvalbeheer;Overijssel (PV);2023 4e kwartaal;0.1
6212;E Waterbedrijven en afvalbeheer;Overijssel (PV);2024 1e kwartaal;0.2
6213;E Waterbedrijven en afvalbeheer;Overijssel (PV);2024 2e kwartaal;0.1
6214;E Waterbedrijven en afvalbeheer;Overijssel (PV);2024 3e kwartaal;0.1
6215;E Waterbedrijven en afvalbeheer;Overijssel (PV);2024 4e kwartaal;0.2
6216;E Waterbedrijven en afvalbeheer;Flevoland (PV);2011 1e kwartaal;0.0
6217;E Waterbedrijven en afvalbeheer;Flevoland (PV);2011 2e kwartaal;0.0
6218;E Waterbedrijven en afvalbeheer;Flevoland (PV);2011 3e kwartaal;0.0
6219;E Waterbedrijven en afvalbeheer;Flevoland (PV);2011 4e kwartaal;0.0
6220;E Waterbedrijven en afvalbeheer;Flevoland (PV);2012 1e kwartaal;0.0
6221;E Waterbedrijven en afvalbeheer;Flevoland (PV);2012 2e kwartaal;0.0
6222;E Waterbedrijven en afvalbeheer;Flevoland (PV);2012 3e kwartaal;0.0
6223;E Waterbedrijven en afvalbeheer;Flevoland (PV);2012 4e kwartaal;0.0
6224;E Waterbedrijven en afvalbeheer;Flevoland (PV);2013 1e kwartaal;0.0
6225;E Waterbedrijven en afvalbeheer;Flevoland (PV);2013 2e kwartaal;0.0
6226;E Waterbedrijven en afvalbeheer;Flevoland (PV);2013 3e kwartaal;0.0
6227;E Waterbedrijven en afvalbeheer;Flevoland (PV);2013 4e kwartaal;0.0
6228;E Waterbedrijven en afvalbeheer;Flevoland (PV);2014 1e kwartaal;0.0
6229;E Waterbedrijven en afvalbeheer;Flevoland (PV);2014 2e kwartaal;0.0
6230;E Waterbedrijven en afvalbeheer;Flevoland (PV);2014 3e kwartaal;0.0
6231;E Waterbedrijven en afvalbeheer;Flevoland (PV);2014 4e kwartaal;0.0
6232;E Waterbedrijven en afvalbeheer;Flevoland (PV);2015 1e kwartaal;0.0
6233;E Waterbedrijven en afvalbeheer;Flevoland (PV);2015 2e kwartaal;0.0
6234;E Waterbedrijven en afvalbeheer;Flevoland (PV);2015 3e kwartaal;0.0
6235;E Waterbedrijven en afvalbeheer;Flevoland (PV);2015 4e kwartaal;0.0
6236;E Waterbedrijven en afvalbeheer;Flevoland (PV);2016 1e kwartaal;0.0
6237;E Waterbedrijven en afvalbeheer;Flevoland (PV);2016 2e kwartaal;0.0
6238;E Waterbedrijven en afvalbeheer;Flevoland (PV);2016 3e kwartaal;0.0
6239;E Waterbedrijven en afvalbeheer;Flevoland (PV);2016 4e kwartaal;0.0
6240;E Waterbedrijven en afvalbeheer;Flevoland (PV);2017 1e kwartaal;0.0
6241;E Waterbedrijven en afvalbeheer;Flevoland (PV);2017 2e kwartaal;0.0
6242;E Waterbedrijven en afvalbeheer;Flevoland (PV);2017 3e kwartaal;0.0
6243;E Waterbedrijven en afvalbeheer;Flevoland (PV);2017 4e kwartaal;0.0
6244;E Waterbedrijven en afvalbeheer;Flevoland (PV);2018 1e kwartaal;0.0
6245;E Waterbedrijven en afvalbeheer;Flevoland (PV);2018 2e kwartaal;0.0
6246;E Waterbedrijven en afvalbeheer;Flevoland (PV);2018 3e kwartaal;0.0
6247;E Waterbedrijven en afvalbeheer;Flevoland (PV);2018 4e kwartaal;0.0
6248;E Waterbedrijven en afvalbeheer;Flevoland (PV);2019 1e kwartaal;0.0
6249;E Waterbedrijven en afvalbeheer;Flevoland (PV);2019 2e kwartaal;0.0
6250;E Waterbedrijven en afvalbeheer;Flevoland (PV);2019 3e kwartaal;0.0
6251;E Waterbedrijven en afvalbeheer;Flevoland (PV);2019 4e kwartaal;0.0
6252;E Waterbedrijven en afvalbeheer;Flevoland (PV);2020 1e kwartaal;0.0
6253;E Waterbedrijven en afvalbeheer;Flevoland (PV);2020 2e kwartaal;0.0
6254;E Waterbedrijven en afvalbeheer;Flevoland (PV);2020 3e kwartaal;0.0
6255;E Waterbedrijven en afvalbeheer;Flevoland (PV);2020 4e kwartaal;0.0
6256;E Waterbedrijven en afvalbeheer;Flevoland (PV);2021 1e kwartaal;0.0
6257;E Waterbedrijven en afvalbeheer;Flevoland (PV);2021 2e kwartaal;0.0
6258;E Waterbedrijven en afvalbeheer;Flevoland (PV);2021 3e kwartaal;0.0
6259;E Waterbedrijven en afvalbeheer;Flevoland (PV);2021 4e kwartaal;0.0
6260;E Waterbedrijven en afvalbeheer;Flevoland (PV);2022 1e kwartaal;0.1
6261;E Waterbedrijven en afvalbeheer;Flevoland (PV);2022 2e kwartaal;0.1
6262;E Waterbedrijven en afvalbeheer;Flevoland (PV);2022 3e kwartaal;0.1
6263;E Waterbedrijven en afvalbeheer;Flevoland (PV);2022 4e kwartaal;0.0
6264;E Waterbedrijven en afvalbeheer;Flevoland (PV);2023 1e kwartaal;0.0
6265;E Waterbedrijven en afvalbeheer;Flevoland (PV);2023 2e kwartaal;0.0
6266;E Waterbedrijven en afvalbeheer;Flevoland (PV);2023 3e kwartaal;0.0
6267;E Waterbedrijven en afvalbeheer;Flevoland (PV);2023 4e kwartaal;0.0
6268;E Waterbedrijven en afvalbeheer;Flevoland (PV);2024 1e kwartaal;0.0
6269;E Waterbedrijven en afvalbeheer;Flevoland (PV);2024 2e kwartaal;0.0
6270;E Waterbedrijven en afvalbeheer;Flevoland (PV);2024 3e kwartaal;0.0
6271;E Waterbedrijven en afvalbeheer;Flevoland (PV);2024 4e kwartaal;0.0
6272;E Waterbedrijven en afvalbeheer;Gelderland (PV);2011 1e kwartaal;0.1
6273;E Waterbedrijven en afvalbeheer;Gelderland (PV);2011 2e kwartaal;0.1
6274;E Waterbedrijven en afvalbeheer;Gelderland (PV);2011 3e kwartaal;0.1
6275;E Waterbedrijven en afvalbeheer;Gelderland (PV);2011 4e kwartaal;0.1
6276;E Waterbedrijven en afvalbeheer;Gelderland (PV);2012 1e kwartaal;0.1
6277;E Waterbedrijven en afvalbeheer;Gelderland (PV);2012 2e kwartaal;0.0
6278;E Waterbedrijven en afvalbeheer;Gelderland (PV);2012 3e kwartaal;0.0
6279;E Waterbedrijven en afvalbeheer;Gelderland (PV);2012 4e kwartaal;0.0
6280;E Waterbedrijven en afvalbeheer;Gelderland (PV);2013 1e kwartaal;0.0
6281;E Waterbedrijven en afvalbeheer;Gelderland (PV);2013 2e kwartaal;0.0
6282;E Waterbedrijven en afvalbeheer;Gelderland (PV);2013 3e kwartaal;0.0
6283;E Waterbedrijven en afvalbeheer;Gelderland (PV);2013 4e kwartaal;0.0
6284;E Waterbedrijven en afvalbeheer;Gelderland (PV);2014 1e kwartaal;0.0
6285;E Waterbedrijven en afvalbeheer;Gelderland (PV);2014 2e kwartaal;0.0
6286;E Waterbedrijven en afvalbeheer;Gelderland (PV);2014 3e kwartaal;0.0
6287;E Waterbedrijven en afvalbeheer;Gelderland (PV);2014 4e kwartaal;0.0
6288;E Waterbedrijven en afvalbeheer;Gelderland (PV);2015 1e kwartaal;0.0
6289;E Waterbedrijven en afvalbeheer;Gelderland (PV);2015 2e kwartaal;0.0
6290;E Waterbedrijven en afvalbeheer;Gelderland (PV);2015 3e kwartaal;0.0
6291;E Waterbedrijven en afvalbeheer;Gelderland (PV);2015 4e kwartaal;0.1
6292;E Waterbedrijven en afvalbeheer;Gelderland (PV);2016 1e kwartaal;0.1
6293;E Waterbedrijven en afvalbeheer;Gelderland (PV);2016 2e kwartaal;0.1
6294;E Waterbedrijven en afvalbeheer;Gelderland (PV);2016 3e kwartaal;0.1
6295;E Waterbedrijven en afvalbeheer;Gelderland (PV);2016 4e kwartaal;0.1
6296;E Waterbedrijven en afvalbeheer;Gelderland (PV);2017 1e kwartaal;0.1
6297;E Waterbedrijven en afvalbeheer;Gelderland (PV);2017 2e kwartaal;0.1
6298;E Waterbedrijven en afvalbeheer;Gelderland (PV);2017 3e kwartaal;0.1
6299;E Waterbedrijven en afvalbeheer;Gelderland (PV);2017 4e kwartaal;0.1
6300;E Waterbedrijven en afvalbeheer;Gelderland (PV);2018 1e kwartaal;0.1
6301;E Waterbedrijven en afvalbeheer;Gelderland (PV);2018 2e kwartaal;0.1
6302;E Waterbedrijven en afvalbeheer;Gelderland (PV);2018 3e kwartaal;0.1
6303;E Waterbedrijven en afvalbeheer;Gelderland (PV);2018 4e kwartaal;0.1
6304;E Waterbedrijven en afvalbeheer;Gelderland (PV);2019 1e kwartaal;0.1
6305;E Waterbedrijven en afvalbeheer;Gelderland (PV);2019 2e kwartaal;0.1
6306;E Waterbedrijven en afvalbeheer;Gelderland (PV);2019 3e kwartaal;0.1
6307;E Waterbedrijven en afvalbeheer;Gelderland (PV);2019 4e kwartaal;0.1
6308;E Waterbedrijven en afvalbeheer;Gelderland (PV);2020 1e kwartaal;0.1
6309;E Waterbedrijven en afvalbeheer;Gelderland (PV);2020 2e kwartaal;0.1
6310;E Waterbedrijven en afvalbeheer;Gelderland (PV);2020 3e kwartaal;0.1
6311;E Waterbedrijven en afvalbeheer;Gelderland (PV);2020 4e kwartaal;0.1
6312;E Waterbedrijven en afvalbeheer;Gelderland (PV);2021 1e kwartaal;0.1
6313;E Waterbedrijven en afvalbeheer;Gelderland (PV);2021 2e kwartaal;0.1
6314;E Waterbedrijven en afvalbeheer;Gelderland (PV);2021 3e kwartaal;0.2
6315;E Waterbedrijven en afvalbeheer;Gelderland (PV);2021 4e kwartaal;0.2
6316;E Waterbedrijven en afvalbeheer;Gelderland (PV);2022 1e kwartaal;0.2
6317;E Waterbedrijven en afvalbeheer;Gelderland (PV);2022 2e kwartaal;0.2
6318;E Waterbedrijven en afvalbeheer;Gelderland (PV);2022 3e kwartaal;0.3
6319;E Waterbedrijven en afvalbeheer;Gelderland (PV);2022 4e kwartaal;0.2
6320;E Waterbedrijven en afvalbeheer;Gelderland (PV);2023 1e kwartaal;0.2
6321;E Waterbedrijven en afvalbeheer;Gelderland (PV);2023 2e kwartaal;0.2
6322;E Waterbedrijven en afvalbeheer;Gelderland (PV);2023 3e kwartaal;0.2
6323;E Waterbedrijven en afvalbeheer;Gelderland (PV);2023 4e kwartaal;0.2
6324;E Waterbedrijven en afvalbeheer;Gelderland (PV);2024 1e kwartaal;0.2
6325;E Waterbedrijven en afvalbeheer;Gelderland (PV);2024 2e kwartaal;0.2
6326;E Waterbedrijven en afvalbeheer;Gelderland (PV);2024 3e kwartaal;0.2
6327;E Waterbedrijven en afvalbeheer;Gelderland (PV);2024 4e kwartaal;0.2
6328;E Waterbedrijven en afvalbeheer;Utrecht (PV);2011 1e kwartaal;0.0
6329;E Waterbedrijven en afvalbeheer;Utrecht (PV);2011 2e kwartaal;0.0
6330;E Waterbedrijven en afvalbeheer;Utrecht (PV);2011 3e kwartaal;0.0
6331;E Waterbedrijven en afvalbeheer;Utrecht (PV);2011 4e kwartaal;0.0
6332;E Waterbedrijven en afvalbeheer;Utrecht (PV);2012 1e kwartaal;0.0
6333;E Waterbedrijven en afvalbeheer;Utrecht (PV);2012 2e kwartaal;0.0
6334;E Waterbedrijven en afvalbeheer;Utrecht (PV);2012 3e kwartaal;0.0
6335;E Waterbedrijven en afvalbeheer;Utrecht (PV);2012 4e kwartaal;0.0
6336;E Waterbedrijven en afvalbeheer;Utrecht (PV);2013 1e kwartaal;0.0
6337;E Waterbedrijven en afvalbeheer;Utrecht (PV);2013 2e kwartaal;0.0
6338;E Waterbedrijven en afvalbeheer;Utrecht (PV);2013 3e kwartaal;0.0
6339;E Waterbedrijven en afvalbeheer;Utrecht (PV);2013 4e kwartaal;0.0
6340;E Waterbedrijven en afvalbeheer;Utrecht (PV);2014 1e kwartaal;0.0
6341;E Waterbedrijven en afvalbeheer;Utrecht (PV);2014 2e kwartaal;0.0
6342;E Waterbedrijven en afvalbeheer;Utrecht (PV);2014 3e kwartaal;0.0
6343;E Waterbedrijven en afvalbeheer;Utrecht (PV);2014 4e kwartaal;0.0
6344;E Waterbedrijven en afvalbeheer;Utrecht (PV);2015 1e kwartaal;0.0
6345;E Waterbedrijven en afvalbeheer;Utrecht (PV);2015 2e kwartaal;0.0
6346;E Waterbedrijven en afvalbeheer;Utrecht (PV);2015 3e kwartaal;0.0
6347;E Waterbedrijven en afvalbeheer;Utrecht (PV);2015 4e kwartaal;0.0
6348;E Waterbedrijven en afvalbeheer;Utrecht (PV);2016 1e kwartaal;0.0
6349;E Waterbedrijven en afvalbeheer;Utrecht (PV);2016 2e kwartaal;0.0
6350;E Waterbedrijven en afvalbeheer;Utrecht (PV);2016 3e kwartaal;0.0
6351;E Waterbedrijven en afvalbeheer;Utrecht (PV);2016 4e kwartaal;0.0
6352;E Waterbedrijven en afvalbeheer;Utrecht (PV);2017 1e kwartaal;0.1
6353;E Waterbedrijven en afvalbeheer;Utrecht (PV);2017 2e kwartaal;0.1
6354;E Waterbedrijven en afvalbeheer;Utrecht (PV);2017 3e kwartaal;0.1
6355;E Waterbedrijven en afvalbeheer;Utrecht (PV);2017 4e kwartaal;0.1
6356;E Waterbedrijven en afvalbeheer;Utrecht (PV);2018 1e kwartaal;0.1
6357;E Waterbedrijven en afvalbeheer;Utrecht (PV);2018 2e kwartaal;0.1
6358;E Waterbedrijven en afvalbeheer;Utrecht (PV);2018 3e kwartaal;0.1
6359;E Waterbedrijven en afvalbeheer;Utrecht (PV);2018 4e kwartaal;0.1
6360;E Waterbedrijven en afvalbeheer;Utrecht (PV);2019 1e kwartaal;0.0
6361;E Waterbedrijven en afvalbeheer;Utrecht (PV);2019 2e kwartaal;0.0
6362;E Waterbedrijven en afvalbeheer;Utrecht (PV);2019 3e kwartaal;0.1
6363;E Waterbedrijven en afvalbeheer;Utrecht (PV);2019 4e kwartaal;0.1
6364;E Waterbedrijven en afvalbeheer;Utrecht (PV);2020 1e kwartaal;0.0
6365;E Waterbedrijven en afvalbeheer;Utrecht (PV);2020 2e kwartaal;0.0
6366;E Waterbedrijven en afvalbeheer;Utrecht (PV);2020 3e kwartaal;0.0
6367;E Waterbedrijven en afvalbeheer;Utrecht (PV);2020 4e kwartaal;0.1
6368;E Waterbedrijven en afvalbeheer;Utrecht (PV);2021 1e kwartaal;0.0
6369;E Waterbedrijven en afvalbeheer;Utrecht (PV);2021 2e kwartaal;0.1
6370;E Waterbedrijven en afvalbeheer;Utrecht (PV);2021 3e kwartaal;0.1
6371;E Waterbedrijven en afvalbeheer;Utrecht (PV);2021 4e kwartaal;0.1
6372;E Waterbedrijven en afvalbeheer;Utrecht (PV);2022 1e kwartaal;0.1
6373;E Waterbedrijven en afvalbeheer;Utrecht (PV);2022 2e kwartaal;0.1
6374;E Waterbedrijven en afvalbeheer;Utrecht (PV);2022 3e kwartaal;0.1
6375;E Waterbedrijven en afvalbeheer;Utrecht (PV);2022 4e kwartaal;0.1
6376;E Waterbedrijven en afvalbeheer;Utrecht (PV);2023 1e kwartaal;0.1
6377;E Waterbedrijven en afvalbeheer;Utrecht (PV);2023 2e kwartaal;0.1
6378;E Waterbedrijven en afvalbeheer;Utrecht (PV);2023 3e kwartaal;0.1
6379;E Waterbedrijven en afvalbeheer;Utrecht (PV);2023 4e kwartaal;0.1
6380;E Waterbedrijven en afvalbeheer;Utrecht (PV);2024 1e kwartaal;0.1
6381;E Waterbedrijven en afvalbeheer;Utrecht (PV);2024 2e kwartaal;0.1
6382;E Waterbedrijven en afvalbeheer;Utrecht (PV);2024 3e kwartaal;0.1
6383;E Waterbedrijven en afvalbeheer;Utrecht (PV);2024 4e kwartaal;0.1
6384;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2011 1e kwartaal;0.1
6385;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2011 2e kwartaal;0.1
6386;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2011 3e kwartaal;0.1
6387;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2011 4e kwartaal;0.1
6388;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2012 1e kwartaal;0.1
6389;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2012 2e kwartaal;0.0
6390;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2012 3e kwartaal;0.1
6391;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2012 4e kwartaal;0.0
6392;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2013 1e kwartaal;0.0
6393;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2013 2e kwartaal;0.0
6394;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2013 3e kwartaal;0.0
6395;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2013 4e kwartaal;0.1
6396;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2014 1e kwartaal;0.1
6397;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2014 2e kwartaal;0.1
6398;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2014 3e kwartaal;0.1
6399;E Waterbedrijven en afvalbeheer;Noord-Holland (PV);2014 4e kwartaal;0.1
