ID;Geslacht;Leeftijd;Migratiemotief;SociaaleconomischeCategorie;Nationaliteit;Verblijfsduur;JaarVanImmigratie;ImmigrantenExclusiefEUEFTA_1
7331;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2005 ;580.0
7332;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2006;670.0
7333;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2007 ;735.0
7334;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2008;805.0
7335;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2009;745.0
7336;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2010 ;800.0
7337;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2011;810.0
7338;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2012 ;895.0
7339;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2013 ;940.0
7340;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2014 ;955.0
7341;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2015 ;1075.0
7342;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2016;1135.0
7343;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2017;1250.0
7344;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2018;
7345;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2019;
7346;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2020;
7347;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2021;
7348;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2022;
7349;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;6 jaar;2023;
7350;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;1999 ;630.0
7351;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2000 ;695.0
7352;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2001;735.0
7353;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2002 ;620.0
7354;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2003;560.0
7355;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2004 ;510.0
7356;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2005 ;580.0
7357;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2006;670.0
7358;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2007 ;735.0
7359;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2008;805.0
7360;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2009;745.0
7361;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2010 ;800.0
7362;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2011;810.0
7363;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2012 ;895.0
7364;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2013 ;940.0
7365;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2014 ;955.0
7366;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2015 ;1075.0
7367;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2016;1135.0
7368;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2017;
7369;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2018;
7370;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2019;
7371;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2020;
7372;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2021;
7373;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2022;
7374;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;7 jaar;2023;
7375;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;1999 ;630.0
7376;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2000 ;695.0
7377;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2001;735.0
7378;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2002 ;620.0
7379;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2003;560.0
7380;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2004 ;510.0
7381;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2005 ;580.0
7382;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2006;670.0
7383;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2007 ;735.0
7384;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2008;805.0
7385;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2009;745.0
7386;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2010 ;800.0
7387;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2011;810.0
7388;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2012 ;895.0
7389;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2013 ;940.0
7390;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2014 ;955.0
7391;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2015 ;1075.0
7392;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2016;
7393;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2017;
7394;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2018;
7395;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2019;
7396;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2020;
7397;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2021;
7398;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2022;
7399;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;8 jaar;2023;
7400;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;1999 ;630.0
7401;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2000 ;695.0
7402;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2001;735.0
7403;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2002 ;620.0
7404;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2003;560.0
7405;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2004 ;510.0
7406;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2005 ;580.0
7407;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2006;670.0
7408;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2007 ;735.0
7409;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2008;805.0
7410;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2009;745.0
7411;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2010 ;800.0
7412;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2011;810.0
7413;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2012 ;895.0
7414;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2013 ;940.0
7415;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2014 ;955.0
7416;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2015 ;
7417;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2016;
7418;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2017;
7419;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2018;
7420;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2019;
7421;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2020;
7422;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2021;
7423;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2022;
7424;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;9 jaar;2023;
7425;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;1999 ;630.0
7426;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2000 ;695.0
7427;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2001;735.0
7428;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2002 ;620.0
7429;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2003;560.0
7430;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2004 ;510.0
7431;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2005 ;580.0
7432;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2006;670.0
7433;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2007 ;735.0
7434;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2008;805.0
7435;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2009;745.0
7436;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2010 ;800.0
7437;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2011;810.0
7438;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2012 ;895.0
7439;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2013 ;940.0
7440;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2014 ;
7441;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2015 ;
7442;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2016;
7443;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2017;
7444;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2018;
7445;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2019;
7446;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2020;
7447;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2021;
7448;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2022;
7449;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;10 jaar;2023;
7450;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;1999 ;630.0
7451;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2000 ;695.0
7452;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2001;735.0
7453;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2002 ;620.0
7454;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2003;560.0
7455;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2004 ;510.0
7456;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2005 ;580.0
7457;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2006;670.0
7458;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2007 ;735.0
7459;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2008;805.0
7460;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2009;745.0
7461;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2010 ;800.0
7462;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2011;810.0
7463;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2012 ;895.0
7464;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2013 ;
7465;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2014 ;
7466;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2015 ;
7467;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2016;
7468;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2017;
7469;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2018;
7470;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2019;
7471;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2020;
7472;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2021;
7473;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2022;
7474;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;11 jaar;2023;
7475;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;1999 ;630.0
7476;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2000 ;695.0
7477;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2001;735.0
7478;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2002 ;620.0
7479;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2003;560.0
7480;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2004 ;510.0
7481;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2005 ;580.0
7482;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2006;670.0
7483;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2007 ;735.0
7484;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2008;805.0
7485;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2009;745.0
7486;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2010 ;800.0
7487;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2011;810.0
7488;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2012 ;
7489;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2013 ;
7490;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2014 ;
7491;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2015 ;
7492;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2016;
7493;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2017;
7494;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2018;
7495;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2019;
7496;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2020;
7497;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2021;
7498;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2022;
7499;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;12 jaar;2023;
7500;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;1999 ;630.0
7501;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2000 ;695.0
7502;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2001;735.0
7503;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2002 ;620.0
7504;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2003;560.0
7505;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2004 ;510.0
7506;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2005 ;580.0
7507;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2006;670.0
7508;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2007 ;735.0
7509;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2008;805.0
7510;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2009;745.0
7511;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2010 ;800.0
7512;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2011;
7513;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2012 ;
7514;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2013 ;
7515;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2014 ;
7516;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2015 ;
7517;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2016;
7518;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2017;
7519;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2018;
7520;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2019;
7521;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2020;
7522;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2021;
7523;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2022;
7524;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;13 jaar;2023;
7525;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;1999 ;630.0
7526;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2000 ;695.0
7527;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2001;735.0
7528;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2002 ;620.0
7529;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2003;560.0
7530;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2004 ;510.0
7531;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2005 ;580.0
7532;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2006;670.0
7533;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2007 ;735.0
7534;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2008;805.0
7535;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2009;745.0
7536;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2010 ;
7537;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2011;
7538;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2012 ;
7539;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2013 ;
7540;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2014 ;
7541;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2015 ;
7542;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2016;
7543;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2017;
7544;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2018;
7545;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2019;
7546;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2020;
7547;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2021;
7548;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2022;
7549;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;14 jaar;2023;
7550;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;1999 ;630.0
7551;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2000 ;695.0
7552;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2001;735.0
7553;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2002 ;620.0
7554;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2003;560.0
7555;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2004 ;510.0
7556;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2005 ;580.0
7557;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2006;670.0
7558;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2007 ;735.0
7559;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2008;805.0
7560;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2009;
7561;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2010 ;
7562;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2011;
7563;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2012 ;
7564;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2013 ;
7565;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2014 ;
7566;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2015 ;
7567;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2016;
7568;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2017;
7569;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2018;
7570;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2019;
7571;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2020;
7572;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2021;
7573;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2022;
7574;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;15 jaar;2023;
7575;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;1999 ;630.0
7576;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2000 ;695.0
7577;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2001;735.0
7578;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2002 ;620.0
7579;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2003;560.0
7580;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2004 ;510.0
7581;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2005 ;580.0
7582;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2006;670.0
7583;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2007 ;735.0
7584;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2008;
7585;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2009;
7586;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2010 ;
7587;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2011;
7588;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2012 ;
7589;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2013 ;
7590;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2014 ;
7591;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2015 ;
7592;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2016;
7593;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2017;
7594;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2018;
7595;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2019;
7596;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2020;
7597;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2021;
7598;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2022;
7599;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;16 jaar;2023;
7600;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;1999 ;630.0
7601;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2000 ;695.0
7602;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2001;735.0
7603;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2002 ;620.0
7604;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2003;560.0
7605;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2004 ;510.0
7606;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2005 ;580.0
7607;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2006;670.0
7608;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2007 ;
7609;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2008;
7610;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2009;
7611;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2010 ;
7612;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2011;
7613;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2012 ;
7614;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2013 ;
7615;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2014 ;
7616;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2015 ;
7617;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2016;
7618;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2017;
7619;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2018;
7620;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2019;
7621;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2020;
7622;Totaal mannen en vrouwen;10000;Totaal;Totaal;Canadees;17 jaar;2021;
