ID;EconomischeActiviteit;Geslacht;Jaren;Totaal_1;Werknemers_2;Totaal_3;Zelfstandigen_4;MeewerkendeGezinsleden_5;Totaal_6;Totaal_7;Voltijdbanen_8;Deeltijdbanen_9;FlexibeleBanen_10;Totaal_11;Zelfstandigen_12;MeewerkendeGezinsleden_13;Totaal_14;Totaal_15;Voltijdbanen_16;Deeltijdbanen_17;FlexibeleWerknemers_18;Totaal_19;Zelfstandigen_20;MeewerkendeGezinsleden_21;Totaal_22;Voltijdbanen_23;Deeltijdbanen_24;FlexibeleBanen_25;Totaal_26;Voltijdbanen_27;Deeltijdbanen_28;FlexibeleBanen_29
4206;52   Bouwinstallatiebedrijven;Vrouw;1973;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4.0;2.0;;0.0;0.0;0.0;0.0;5.0;4.0;1.0;;0.0;0.0;0.0;1584.0;1986.0;917.0;;10.0;8.0;2.0;
4207;52   Bouwinstallatiebedrijven;Vrouw;1974;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.0;2.0;;0.0;0.0;0.0;0.0;5.0;4.0;1.0;;0.0;0.0;0.0;1524.0;1932.0;892.0;;10.0;8.0;2.0;
4208;52   Bouwinstallatiebedrijven;Vrouw;1975;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.0;2.0;;0.0;0.0;0.0;0.0;5.0;4.0;1.0;;0.0;0.0;0.0;1458.0;1861.0;860.0;;10.0;8.0;2.0;
4209;52   Bouwinstallatiebedrijven;Vrouw;1976;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.0;2.0;;0.0;0.0;0.0;0.0;5.0;4.0;1.0;;0.0;0.0;0.0;1428.0;1853.0;856.0;;9.0;7.0;2.0;
4210;52   Bouwinstallatiebedrijven;Vrouw;1977;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.0;2.0;;0.0;0.0;0.0;0.0;5.0;4.0;1.0;;0.0;0.0;0.0;1426.0;1853.0;856.0;;9.0;7.0;2.0;
4211;52   Bouwinstallatiebedrijven;Vrouw;1978;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4.0;2.0;;0.0;0.0;0.0;0.0;5.0;4.0;1.0;;0.0;0.0;0.0;1410.0;1845.0;849.0;;9.0;7.0;2.0;
4212;52   Bouwinstallatiebedrijven;Vrouw;1979;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.0;2.0;;0.0;0.0;0.0;0.0;5.0;4.0;1.0;;0.0;0.0;0.0;1383.0;1829.0;812.0;;10.0;7.0;2.0;
4213;52   Bouwinstallatiebedrijven;Vrouw;1980;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.0;3.0;;0.0;0.0;0.0;0.0;5.0;4.0;1.0;;0.0;0.0;0.0;1376.0;1826.0;853.0;;9.0;7.0;2.0;
4214;52   Bouwinstallatiebedrijven;Vrouw;1981;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.0;2.0;;0.0;0.0;0.0;0.0;5.0;4.0;1.0;;0.0;0.0;0.0;1358.0;1823.0;815.0;;9.0;7.0;2.0;
4215;52   Bouwinstallatiebedrijven;Vrouw;1982;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;2.0;;0.0;0.0;0.0;0.0;5.0;3.0;1.0;;0.0;0.0;0.0;1362.0;1826.0;840.0;;8.0;6.0;2.0;
4216;52   Bouwinstallatiebedrijven;Vrouw;1983;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;3.0;;0.0;0.0;0.0;0.0;4.0;3.0;1.0;;0.0;0.0;0.0;1267.0;1813.0;805.0;;7.0;5.0;2.0;
4217;52   Bouwinstallatiebedrijven;Vrouw;1984;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;2.0;;0.0;0.0;0.0;0.0;4.0;2.0;1.0;;0.0;0.0;0.0;1239.0;1809.0;825.0;;7.0;5.0;2.0;
4218;52   Bouwinstallatiebedrijven;Vrouw;1985;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;3.0;;0.0;0.0;0.0;0.0;4.0;2.0;1.0;;0.0;0.0;0.0;1184.0;1740.0;819.0;;6.0;4.0;2.0;
4219;52   Bouwinstallatiebedrijven;Vrouw;1986;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;3.0;;0.0;0.0;0.0;0.0;4.0;3.0;1.0;;0.0;0.0;0.0;1203.0;1737.0;820.0;;7.0;5.0;2.0;
4220;52   Bouwinstallatiebedrijven;Vrouw;1987;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;3.0;;0.0;0.0;0.0;0.0;4.0;3.0;1.0;;0.0;0.0;0.0;1205.0;1734.0;833.0;;8.0;5.0;2.0;
4221;52   Bouwinstallatiebedrijven;Vrouw;1988;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;3.0;;0.0;0.0;0.0;0.0;4.0;3.0;1.0;;0.0;0.0;0.0;1224.0;1751.0;849.0;;8.0;5.0;2.0;
4222;52   Bouwinstallatiebedrijven;Vrouw;1989;0.0;0.0;0.0;0.0;0.0;0.0;7.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;4.0;3.0;2.0;0.0;0.0;0.0;0.0;1164.0;1739.0;888.0;187.0;8.0;5.0;3.0;0.0
4223;52   Bouwinstallatiebedrijven;Vrouw;1990;0.0;0.0;0.0;0.0;0.0;0.0;7.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;5.0;3.0;1.0;0.0;0.0;0.0;0.0;1223.0;1741.0;871.0;624.0;8.0;5.0;3.0;1.0
4224;52   Bouwinstallatiebedrijven;Vrouw;1991;0.0;0.0;0.0;0.0;0.0;0.0;7.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;5.0;3.0;1.0;0.0;0.0;0.0;0.0;1194.0;1731.0;854.0;225.0;8.0;5.0;2.0;0.0
4225;52   Bouwinstallatiebedrijven;Vrouw;1992;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;3.0;;0.0;0.0;0.0;0.0;5.0;3.0;1.0;;0.0;0.0;0.0;1345.0;1732.0;952.0;;9.0;6.0;3.0;
4226;52   Bouwinstallatiebedrijven;Vrouw;1993;0.0;0.0;0.0;0.0;0.0;0.0;8.0;3.0;3.0;2.0;0.0;0.0;0.0;0.0;5.0;3.0;2.0;0.0;0.0;0.0;0.0;1151.0;1738.0;968.0;373.0;9.0;6.0;3.0;1.0
4227;52   Bouwinstallatiebedrijven;Vrouw;1994;0.0;0.0;0.0;0.0;0.0;0.0;8.0;3.0;3.0;2.0;0.0;0.0;0.0;0.0;5.0;3.0;2.0;0.0;0.0;0.0;0.0;1081.0;1729.0;953.0;312.0;9.0;5.0;3.0;1.0
4228;52   Bouwinstallatiebedrijven;Vrouw;1995;0.0;0.0;0.0;0.0;0.0;0.0;9.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;5.0;3.0;2.0;0.0;0.0;0.0;0.0;1047.0;1728.0;999.0;285.0;9.0;5.0;3.0;1.0
4229;52   Bouwinstallatiebedrijven;Vrouw;1996;0.0;0.0;0.0;0.0;0.0;0.0;8.0;3.0;3.0;2.0;0.0;0.0;0.0;0.0;5.0;3.0;2.0;0.0;0.0;0.0;0.0;1081.0;1729.0;1025.0;264.0;9.0;5.0;3.0;1.0
4230;611a Groothandel in grondstoffen enz.;Totaal;1950;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4231;611a Groothandel in grondstoffen enz.;Totaal;1951;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4232;611a Groothandel in grondstoffen enz.;Totaal;1952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4233;611a Groothandel in grondstoffen enz.;Totaal;1953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4234;611a Groothandel in grondstoffen enz.;Totaal;1954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4235;611a Groothandel in grondstoffen enz.;Totaal;1955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4236;611a Groothandel in grondstoffen enz.;Totaal;1956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4237;611a Groothandel in grondstoffen enz.;Totaal;1957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4238;611a Groothandel in grondstoffen enz.;Totaal;1958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4239;611a Groothandel in grondstoffen enz.;Totaal;1959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4240;611a Groothandel in grondstoffen enz.;Totaal;1960;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4241;611a Groothandel in grondstoffen enz.;Totaal;1961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4242;611a Groothandel in grondstoffen enz.;Totaal;1962;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4243;611a Groothandel in grondstoffen enz.;Totaal;1963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4244;611a Groothandel in grondstoffen enz.;Totaal;1964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4245;611a Groothandel in grondstoffen enz.;Totaal;1965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4246;611a Groothandel in grondstoffen enz.;Totaal;1966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4247;611a Groothandel in grondstoffen enz.;Totaal;1967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4248;611a Groothandel in grondstoffen enz.;Totaal;1968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4249;611a Groothandel in grondstoffen enz.;Totaal;1969;0.0;0.0;0.0;0.0;0.0;0.0;71.0;66.0;4.0;1.0;0.0;0.0;0.0;0.0;69.0;66.0;2.0;0.0;0.0;0.0;0.0;1964.0;2042.0;1111.0;719.0;140.0;135.0;5.0;1.0
4250;611a Groothandel in grondstoffen enz.;Totaal;1970;0.0;0.0;0.0;0.0;0.0;0.0;72.0;67.0;4.0;1.0;0.0;0.0;0.0;0.0;70.0;67.0;2.0;0.0;0.0;0.0;0.0;1941.0;2018.0;1098.0;711.0;140.0;135.0;5.0;1.0
4251;611a Groothandel in grondstoffen enz.;Totaal;1971;0.0;0.0;0.0;0.0;0.0;0.0;73.0;68.0;4.0;1.0;0.0;0.0;0.0;0.0;71.0;68.0;2.0;0.0;0.0;0.0;0.0;1933.0;2010.0;1093.0;708.0;142.0;136.0;5.0;1.0
4252;611a Groothandel in grondstoffen enz.;Totaal;1972;0.0;0.0;0.0;0.0;0.0;0.0;73.0;67.0;4.0;1.0;0.0;0.0;0.0;0.0;70.0;67.0;2.0;0.0;0.0;0.0;0.0;1909.0;1985.0;1080.0;700.0;139.0;134.0;5.0;1.0
4253;611a Groothandel in grondstoffen enz.;Totaal;1973;0.0;0.0;0.0;0.0;0.0;0.0;73.0;68.0;4.0;1.0;0.0;0.0;0.0;0.0;70.0;68.0;2.0;0.0;0.0;0.0;0.0;1899.0;1977.0;1076.0;699.0;139.0;134.0;5.0;1.0
4254;611a Groothandel in grondstoffen enz.;Totaal;1974;0.0;0.0;0.0;0.0;0.0;0.0;72.0;66.0;5.0;1.0;0.0;0.0;0.0;0.0;69.0;66.0;3.0;0.0;0.0;0.0;0.0;1864.0;1945.0;1060.0;692.0;134.0;128.0;5.0;1.0
4255;611a Groothandel in grondstoffen enz.;Totaal;1975;0.0;0.0;0.0;0.0;0.0;0.0;71.0;65.0;5.0;1.0;0.0;0.0;0.0;0.0;68.0;65.0;3.0;0.0;0.0;0.0;0.0;1841.0;1922.0;1047.0;685.0;130.0;124.0;5.0;1.0
4256;611a Groothandel in grondstoffen enz.;Totaal;1976;0.0;0.0;0.0;0.0;0.0;0.0;76.0;69.0;5.0;2.0;0.0;0.0;0.0;0.0;73.0;69.0;3.0;1.0;0.0;0.0;0.0;1828.0;1913.0;1043.0;686.0;139.0;133.0;5.0;1.0
4257;611a Groothandel in grondstoffen enz.;Totaal;1977;0.0;0.0;0.0;0.0;0.0;0.0;75.0;68.0;5.0;2.0;0.0;0.0;0.0;0.0;72.0;68.0;3.0;1.0;0.0;0.0;0.0;1803.0;1890.0;1031.0;680.0;136.0;129.0;6.0;1.0
4258;611a Groothandel in grondstoffen enz.;Totaal;1978;0.0;0.0;0.0;0.0;0.0;0.0;77.0;70.0;6.0;2.0;0.0;0.0;0.0;0.0;73.0;70.0;3.0;1.0;0.0;0.0;0.0;1793.0;1882.0;1026.0;680.0;138.0;131.0;6.0;1.0
4259;611a Groothandel in grondstoffen enz.;Totaal;1979;0.0;0.0;0.0;0.0;0.0;0.0;77.0;70.0;6.0;2.0;0.0;0.0;0.0;0.0;74.0;70.0;3.0;1.0;0.0;0.0;0.0;1783.0;1873.0;1015.0;673.0;138.0;131.0;6.0;1.0
4260;611a Groothandel in grondstoffen enz.;Totaal;1980;0.0;0.0;0.0;0.0;0.0;0.0;78.0;70.0;6.0;2.0;0.0;0.0;0.0;0.0;74.0;70.0;3.0;1.0;0.0;0.0;0.0;1779.0;1871.0;1003.0;670.0;139.0;132.0;6.0;1.0
4261;611a Groothandel in grondstoffen enz.;Totaal;1981;0.0;0.0;0.0;0.0;0.0;0.0;74.0;67.0;6.0;2.0;0.0;0.0;0.0;0.0;71.0;67.0;3.0;1.0;0.0;0.0;0.0;1769.0;1861.0;1026.0;685.0;132.0;125.0;6.0;1.0
4262;611a Groothandel in grondstoffen enz.;Totaal;1982;0.0;0.0;0.0;0.0;0.0;0.0;70.0;62.0;6.0;2.0;0.0;0.0;0.0;0.0;66.0;62.0;3.0;1.0;0.0;0.0;0.0;1756.0;1858.0;991.0;667.0;122.0;115.0;6.0;1.0
4263;611a Groothandel in grondstoffen enz.;Totaal;1983;0.0;0.0;0.0;0.0;0.0;0.0;67.0;60.0;6.0;2.0;0.0;0.0;0.0;0.0;64.0;60.0;3.0;1.0;0.0;0.0;0.0;1744.0;1847.0;976.0;654.0;117.0;111.0;6.0;1.0
4264;611a Groothandel in grondstoffen enz.;Totaal;1984;0.0;0.0;0.0;0.0;0.0;0.0;64.0;57.0;6.0;2.0;0.0;0.0;0.0;0.0;60.0;57.0;3.0;1.0;0.0;0.0;0.0;1720.0;1828.0;959.0;645.0;110.0;103.0;6.0;1.0
4265;611a Groothandel in grondstoffen enz.;Totaal;1985;0.0;0.0;0.0;0.0;0.0;0.0;65.0;57.0;6.0;2.0;0.0;0.0;0.0;0.0;61.0;57.0;3.0;1.0;0.0;0.0;0.0;1699.0;1803.0;962.0;646.0;110.0;103.0;6.0;1.0
4266;611a Groothandel in grondstoffen enz.;Totaal;1986;0.0;0.0;0.0;0.0;0.0;0.0;67.0;59.0;6.0;2.0;0.0;0.0;0.0;0.0;63.0;59.0;3.0;1.0;0.0;0.0;0.0;1687.0;1789.0;972.0;654.0;113.0;106.0;6.0;1.0
4267;611a Groothandel in grondstoffen enz.;Totaal;1987;0.0;0.0;0.0;0.0;0.0;0.0;69.0;61.0;6.0;2.0;0.0;0.0;0.0;0.0;66.0;61.0;3.0;1.0;0.0;0.0;0.0;1685.0;1780.0;996.0;670.0;117.0;109.0;6.0;1.0
4268;611a Groothandel in grondstoffen enz.;Totaal;1988;0.0;0.0;0.0;0.0;0.0;0.0;70.0;62.0;6.0;2.0;0.0;0.0;0.0;0.0;66.0;62.0;3.0;1.0;0.0;0.0;0.0;1702.0;1797.0;925.0;1037.0;119.0;111.0;6.0;2.0
4269;611a Groothandel in grondstoffen enz.;Totaal;1989;0.0;0.0;0.0;0.0;0.0;0.0;73.0;65.0;6.0;1.0;0.0;0.0;0.0;0.0;69.0;65.0;3.0;1.0;0.0;0.0;0.0;1702.0;1797.0;916.0;837.0;124.0;117.0;6.0;1.0
4270;611a Groothandel in grondstoffen enz.;Totaal;1990;0.0;0.0;0.0;0.0;0.0;0.0;75.0;67.0;7.0;2.0;0.0;0.0;0.0;0.0;71.0;67.0;4.0;1.0;0.0;0.0;0.0;1700.0;1798.0;941.0;829.0;128.0;120.0;6.0;1.0
4271;611a Groothandel in grondstoffen enz.;Totaal;1991;0.0;0.0;0.0;0.0;0.0;0.0;78.0;68.0;8.0;2.0;0.0;0.0;0.0;0.0;73.0;68.0;4.0;1.0;0.0;0.0;0.0;1681.0;1796.0;887.0;892.0;131.0;123.0;7.0;2.0
4272;611a Groothandel in grondstoffen enz.;Totaal;1992;0.0;0.0;0.0;0.0;0.0;0.0;77.0;67.0;8.0;3.0;0.0;0.0;0.0;0.0;73.0;67.0;4.0;2.0;0.0;0.0;0.0;1680.0;1784.0;977.0;1157.0;130.0;119.0;8.0;3.0
4273;611a Groothandel in grondstoffen enz.;Totaal;1993;0.0;0.0;0.0;0.0;0.0;0.0;76.0;65.0;8.0;3.0;0.0;0.0;0.0;0.0;72.0;65.0;4.0;2.0;0.0;0.0;0.0;1665.0;1776.0;948.0;1155.0;127.0;116.0;8.0;3.0
4274;611a Groothandel in grondstoffen enz.;Totaal;1994;0.0;0.0;0.0;0.0;0.0;0.0;78.0;66.0;9.0;3.0;0.0;0.0;0.0;0.0;72.0;66.0;5.0;2.0;0.0;0.0;0.0;1649.0;1774.0;964.0;894.0;128.0;117.0;8.0;3.0
4275;611a Groothandel in grondstoffen enz.;Totaal;1995;0.0;0.0;0.0;0.0;0.0;0.0;81.0;67.0;10.0;4.0;0.0;0.0;0.0;0.0;74.0;67.0;5.0;2.0;0.0;0.0;0.0;1641.0;1779.0;1000.0;850.0;132.0;119.0;10.0;3.0
4276;611a Groothandel in grondstoffen enz.;Totaal;1996;0.0;0.0;0.0;0.0;0.0;0.0;83.0;69.0;10.0;4.0;0.0;0.0;0.0;0.0;76.0;69.0;6.0;2.0;0.0;0.0;0.0;1625.0;1776.0;997.0;726.0;136.0;122.0;10.0;3.0
4277;611a Groothandel in grondstoffen enz.;Man;1950;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4278;611a Groothandel in grondstoffen enz.;Man;1951;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4279;611a Groothandel in grondstoffen enz.;Man;1952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4280;611a Groothandel in grondstoffen enz.;Man;1953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4281;611a Groothandel in grondstoffen enz.;Man;1954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4282;611a Groothandel in grondstoffen enz.;Man;1955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4283;611a Groothandel in grondstoffen enz.;Man;1956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4284;611a Groothandel in grondstoffen enz.;Man;1957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4285;611a Groothandel in grondstoffen enz.;Man;1958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4286;611a Groothandel in grondstoffen enz.;Man;1959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4287;611a Groothandel in grondstoffen enz.;Man;1960;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4288;611a Groothandel in grondstoffen enz.;Man;1961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4289;611a Groothandel in grondstoffen enz.;Man;1962;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4290;611a Groothandel in grondstoffen enz.;Man;1963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4291;611a Groothandel in grondstoffen enz.;Man;1964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4292;611a Groothandel in grondstoffen enz.;Man;1965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4293;611a Groothandel in grondstoffen enz.;Man;1966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4294;611a Groothandel in grondstoffen enz.;Man;1967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4295;611a Groothandel in grondstoffen enz.;Man;1968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4296;611a Groothandel in grondstoffen enz.;Man;1969;0.0;0.0;0.0;0.0;0.0;0.0;61.0;59.0;1.0;1.0;0.0;0.0;0.0;0.0;60.0;59.0;1.0;0.0;0.0;0.0;0.0;2004.0;2040.0;1071.0;594.0;122.0;120.0;2.0;0.0
4297;611a Groothandel in grondstoffen enz.;Man;1970;0.0;0.0;0.0;0.0;0.0;0.0;62.0;60.0;1.0;1.0;0.0;0.0;0.0;0.0;60.0;60.0;1.0;0.0;0.0;0.0;0.0;1980.0;2016.0;1058.0;587.0;122.0;120.0;2.0;0.0
4298;611a Groothandel in grondstoffen enz.;Man;1971;0.0;0.0;0.0;0.0;0.0;0.0;63.0;60.0;1.0;1.0;0.0;0.0;0.0;0.0;61.0;60.0;1.0;0.0;0.0;0.0;0.0;1972.0;2008.0;1054.0;584.0;123.0;121.0;2.0;0.0
4299;611a Groothandel in grondstoffen enz.;Man;1972;0.0;0.0;0.0;0.0;0.0;0.0;62.0;60.0;1.0;1.0;0.0;0.0;0.0;0.0;61.0;60.0;1.0;0.0;0.0;0.0;0.0;1949.0;1984.0;1041.0;577.0;121.0;119.0;2.0;0.0
4300;611a Groothandel in grondstoffen enz.;Man;1973;0.0;0.0;0.0;0.0;0.0;0.0;62.0;60.0;1.0;1.0;0.0;0.0;0.0;0.0;61.0;60.0;1.0;0.0;0.0;0.0;0.0;1941.0;1976.0;1037.0;575.0;121.0;119.0;2.0;0.0
