ID;Logiesvormen;Toeristengebieden;Perioden;AlleLanden_1;Nederland_2;Buitenland_3;AlleLanden_4;Nederland_5;Buitenland_6
651;Verblijfsrecreatieve logiesvormen;Utrechtse Heuvelrug en 't Gooi (TR);2004;152.7;144.9;7.9;735.8;694.6;41.2
652;Verblijfsrecreatieve logiesvormen;Utrechtse Heuvelrug en 't Gooi (TR);2005;175.0;167.3;7.7;1012.6;956.7;55.9
653;Verblijfsrecreatieve logiesvormen;Utrechtse Heuvelrug en 't Gooi (TR);2006;176.2;161.8;14.5;921.0;862.5;58.5
654;Verblijfsrecreatieve logiesvormen;Utrechtse Heuvelrug en 't Gooi (TR);2007;172.6;163.4;9.2;930.8;876.7;54.0
655;Verblijfsrecreatieve logiesvormen;Utrechtse Heuvelrug en 't Gooi (TR);2008;216.9;207.2;9.8;939.4;878.7;60.8
656;Verblijfsrecreatieve logiesvormen;Utrechtse Heuvelrug en 't Gooi (TR);2009;201.6;190.7;10.9;974.3;913.5;60.7
657;Verblijfsrecreatieve logiesvormen;Utrechtse Heuvelrug en 't Gooi (TR);2010;198.3;190.9;7.3;734.3;690.8;43.5
658;Verblijfsrecreatieve logiesvormen;Utrechtse Heuvelrug en 't Gooi (TR);2011;138.7;126.8;11.9;705.4;640.2;65.2
659;Verblijfsrecreatieve logiesvormen;Utrechtse Heuvelrug en 't Gooi (TR);2012;147.0;138.2;8.9;692.4;637.9;54.5
660;Verblijfsrecreatieve logiesvormen;Veluwe en Veluwerand (TR);1998;1028.1;977.8;50.4;5650.7;5407.8;242.9
661;Verblijfsrecreatieve logiesvormen;Veluwe en Veluwerand (TR);1999;1098.3;1023.3;75.1;5808.4;5413.4;395.0
662;Verblijfsrecreatieve logiesvormen;Veluwe en Veluwerand (TR);2000;1075.1;1021.1;54.0;5557.1;5305.0;252.1
663;Verblijfsrecreatieve logiesvormen;Veluwe en Veluwerand (TR);2001;1011.5;947.2;64.3;5256.4;4960.5;295.9
664;Verblijfsrecreatieve logiesvormen;Veluwe en Veluwerand (TR);2002;961.7;898.8;62.9;5344.7;5022.9;321.8
665;Verblijfsrecreatieve logiesvormen;Veluwe en Veluwerand (TR);2003;1158.6;1069.8;88.8;5802.5;5405.6;396.9
666;Verblijfsrecreatieve logiesvormen;Veluwe en Veluwerand (TR);2004;967.9;909.1;58.8;4761.3;4468.3;293.0
667;Verblijfsrecreatieve logiesvormen;Veluwe en Veluwerand (TR);2005;974.7;898.4;76.3;5213.8;4830.3;383.5
668;Verblijfsrecreatieve logiesvormen;Veluwe en Veluwerand (TR);2006;892.2;837.5;54.6;4519.7;4254.2;265.4
669;Verblijfsrecreatieve logiesvormen;Veluwe en Veluwerand (TR);2007;1082.7;994.6;88.1;5169.5;4756.8;412.7
670;Verblijfsrecreatieve logiesvormen;Veluwe en Veluwerand (TR);2008;1001.1;929.3;71.8;4883.9;4542.9;341.1
671;Verblijfsrecreatieve logiesvormen;Veluwe en Veluwerand (TR);2009;989.7;930.1;59.6;4922.3;4647.5;274.8
672;Verblijfsrecreatieve logiesvormen;Veluwe en Veluwerand (TR);2010;1015.7;950.8;64.9;4778.8;4484.7;294.1
673;Verblijfsrecreatieve logiesvormen;Veluwe en Veluwerand (TR);2011;961.5;888.2;73.4;4486.8;4164.3;322.5
674;Verblijfsrecreatieve logiesvormen;Veluwe en Veluwerand (TR);2012;872.9;807.9;65.0;4063.9;3773.7;290.1
675;Verblijfsrecreatieve logiesvormen;Gelders Rivierengebied (TR);1998;65.4;57.6;7.8;288.3;250.7;37.6
676;Verblijfsrecreatieve logiesvormen;Gelders Rivierengebied (TR);1999;63.9;58.7;5.1;330.6;294.6;36.0
677;Verblijfsrecreatieve logiesvormen;Gelders Rivierengebied (TR);2000;53.2;49.4;3.8;310.4;290.3;20.1
678;Verblijfsrecreatieve logiesvormen;Gelders Rivierengebied (TR);2001;47.6;42.8;4.9;327.1;296.1;31.0
679;Verblijfsrecreatieve logiesvormen;Gelders Rivierengebied (TR);2002;50.8;44.1;6.7;231.4;215.4;16.0
680;Verblijfsrecreatieve logiesvormen;Gelders Rivierengebied (TR);2003;85.9;77.8;8.1;430.0;401.6;28.3
681;Verblijfsrecreatieve logiesvormen;Gelders Rivierengebied (TR);2004;78.7;75.1;3.6;428.7;402.5;26.3
682;Verblijfsrecreatieve logiesvormen;Gelders Rivierengebied (TR);2005;70.0;64.8;5.2;307.5;279.2;28.3
683;Verblijfsrecreatieve logiesvormen;Gelders Rivierengebied (TR);2006;91.2;84.3;6.9;447.3;412.3;35.0
684;Verblijfsrecreatieve logiesvormen;Gelders Rivierengebied (TR);2007;98.6;89.7;8.9;455.1;412.2;42.8
685;Verblijfsrecreatieve logiesvormen;Gelders Rivierengebied (TR);2008;69.2;64.1;5.1;387.1;363.5;23.6
686;Verblijfsrecreatieve logiesvormen;Gelders Rivierengebied (TR);2009;57.4;58.2;-0.8;328.5;336.6;-8.1
687;Verblijfsrecreatieve logiesvormen;Gelders Rivierengebied (TR);2010;67.1;65.0;2.1;361.8;358.3;3.4
688;Verblijfsrecreatieve logiesvormen;Gelders Rivierengebied (TR);2011;66.6;64.1;2.5;355.2;343.8;11.4
689;Verblijfsrecreatieve logiesvormen;Gelders Rivierengebied (TR);2012;77.1;70.7;6.5;345.1;317.7;27.4
690;Verblijfsrecreatieve logiesvormen;Achterhoek (TR);1998;252.4;237.1;15.3;1286.3;1210.3;76.0
691;Verblijfsrecreatieve logiesvormen;Achterhoek (TR);1999;301.9;279.0;22.9;1472.2;1390.3;81.9
692;Verblijfsrecreatieve logiesvormen;Achterhoek (TR);2000;274.0;258.3;15.8;1324.8;1268.1;56.7
693;Verblijfsrecreatieve logiesvormen;Achterhoek (TR);2001;297.6;286.4;11.1;1506.3;1455.1;51.2
694;Verblijfsrecreatieve logiesvormen;Achterhoek (TR);2002;341.6;314.0;27.7;1585.1;1453.8;131.3
695;Verblijfsrecreatieve logiesvormen;Achterhoek (TR);2003;303.1;275.7;27.4;1361.6;1262.5;99.1
696;Verblijfsrecreatieve logiesvormen;Achterhoek (TR);2004;283.9;259.4;24.4;1490.0;1381.1;108.9
697;Verblijfsrecreatieve logiesvormen;Achterhoek (TR);2005;297.0;271.7;25.4;1605.2;1484.7;120.4
698;Verblijfsrecreatieve logiesvormen;Achterhoek (TR);2006;375.1;335.1;40.0;1804.0;1617.1;186.8
699;Verblijfsrecreatieve logiesvormen;Achterhoek (TR);2007;295.1;270.5;24.5;1505.0;1414.4;90.6
700;Verblijfsrecreatieve logiesvormen;Achterhoek (TR);2008;294.3;266.3;28.1;1566.7;1450.0;116.7
701;Verblijfsrecreatieve logiesvormen;Achterhoek (TR);2009;306.2;281.3;24.9;1595.0;1491.6;103.4
702;Verblijfsrecreatieve logiesvormen;Achterhoek (TR);2010;308.1;281.7;26.4;1578.5;1426.4;152.1
703;Verblijfsrecreatieve logiesvormen;Achterhoek (TR);2011;308.7;274.7;34.0;1578.5;1421.9;156.6
704;Verblijfsrecreatieve logiesvormen;Achterhoek (TR);2012;344.6;313.0;31.6;1597.7;1462.0;135.7
705;Verblijfsrecreatieve logiesvormen;Twente, Salland en Vechtstreek (TR);1998;738.7;677.1;61.6;3521.9;3186.4;335.5
706;Verblijfsrecreatieve logiesvormen;Twente, Salland en Vechtstreek (TR);1999;698.5;647.1;51.4;3555.1;3285.0;270.1
707;Verblijfsrecreatieve logiesvormen;Twente, Salland en Vechtstreek (TR);2000;757.5;706.9;50.5;3604.1;3351.6;252.5
708;Verblijfsrecreatieve logiesvormen;Twente, Salland en Vechtstreek (TR);2001;745.7;684.2;61.5;3563.1;3284.6;278.5
709;Verblijfsrecreatieve logiesvormen;Twente, Salland en Vechtstreek (TR);2002;805.3;753.9;51.5;3731.0;3497.5;233.5
710;Verblijfsrecreatieve logiesvormen;Twente, Salland en Vechtstreek (TR);2003;839.9;797.1;42.9;3879.4;3677.6;201.8
711;Verblijfsrecreatieve logiesvormen;Twente, Salland en Vechtstreek (TR);2004;865.4;796.3;69.1;4061.6;3782.5;279.1
712;Verblijfsrecreatieve logiesvormen;Twente, Salland en Vechtstreek (TR);2005;882.8;821.5;61.4;3888.9;3666.2;222.7
713;Verblijfsrecreatieve logiesvormen;Twente, Salland en Vechtstreek (TR);2006;847.0;750.8;96.2;3670.2;3424.0;246.2
714;Verblijfsrecreatieve logiesvormen;Twente, Salland en Vechtstreek (TR);2007;797.4;718.0;79.4;3619.8;3373.6;246.2
715;Verblijfsrecreatieve logiesvormen;Twente, Salland en Vechtstreek (TR);2008;832.7;739.0;93.8;3934.0;3592.5;341.5
716;Verblijfsrecreatieve logiesvormen;Twente, Salland en Vechtstreek (TR);2009;845.3;792.8;52.5;4281.0;4028.9;252.1
717;Verblijfsrecreatieve logiesvormen;Twente, Salland en Vechtstreek (TR);2010;788.4;721.6;66.7;3840.8;3522.6;318.2
718;Verblijfsrecreatieve logiesvormen;Twente, Salland en Vechtstreek (TR);2011;814.7;738.5;76.2;4066.3;3708.0;358.3
719;Verblijfsrecreatieve logiesvormen;Twente, Salland en Vechtstreek (TR);2012;741.2;655.3;85.9;3495.4;3163.8;331.6
720;Verblijfsrecreatieve logiesvormen;Groningse, Fr. en Dr. Zandgronden (TR);1998;915.2;833.1;82.1;5189.9;4734.8;455.1
721;Verblijfsrecreatieve logiesvormen;Groningse, Fr. en Dr. Zandgronden (TR);1999;1024.8;935.6;89.2;5522.5;5083.8;438.8
722;Verblijfsrecreatieve logiesvormen;Groningse, Fr. en Dr. Zandgronden (TR);2000;1154.8;1023.0;131.8;5793.7;5147.5;646.2
723;Verblijfsrecreatieve logiesvormen;Groningse, Fr. en Dr. Zandgronden (TR);2001;1088.4;980.1;108.3;5406.1;4892.9;513.2
724;Verblijfsrecreatieve logiesvormen;Groningse, Fr. en Dr. Zandgronden (TR);2002;1095.5;998.6;96.9;5736.2;5266.2;470.0
725;Verblijfsrecreatieve logiesvormen;Groningse, Fr. en Dr. Zandgronden (TR);2003;1078.2;988.9;89.3;5294.2;4897.0;397.2
726;Verblijfsrecreatieve logiesvormen;Groningse, Fr. en Dr. Zandgronden (TR);2004;1010.8;902.3;108.4;4958.0;4464.9;493.1
727;Verblijfsrecreatieve logiesvormen;Groningse, Fr. en Dr. Zandgronden (TR);2005;915.2;854.9;60.3;4817.5;4527.5;290.0
728;Verblijfsrecreatieve logiesvormen;Groningse, Fr. en Dr. Zandgronden (TR);2006;1124.8;1018.0;106.8;5642.6;5153.7;488.9
729;Verblijfsrecreatieve logiesvormen;Groningse, Fr. en Dr. Zandgronden (TR);2007;1115.4;1032.2;83.2;5456.2;5040.6;415.5
730;Verblijfsrecreatieve logiesvormen;Groningse, Fr. en Dr. Zandgronden (TR);2008;1139.0;1059.1;79.9;5342.4;4968.4;374.0
731;Verblijfsrecreatieve logiesvormen;Groningse, Fr. en Dr. Zandgronden (TR);2009;1193.2;1092.4;100.9;5596.1;5117.3;478.8
732;Verblijfsrecreatieve logiesvormen;Groningse, Fr. en Dr. Zandgronden (TR);2010;1179.3;1085.4;93.9;5659.8;5197.7;462.1
733;Verblijfsrecreatieve logiesvormen;Groningse, Fr. en Dr. Zandgronden (TR);2011;1131.3;1051.5;79.8;5157.5;4787.1;370.4
734;Verblijfsrecreatieve logiesvormen;Groningse, Fr. en Dr. Zandgronden (TR);2012;1188.4;1082.3;106.1;5427.2;4928.7;498.5
735;Verblijfsrecreatieve logiesvormen;West- en Midden-Brabant (TR);1998;951.2;817.1;134.1;4610.2;3996.7;613.5
736;Verblijfsrecreatieve logiesvormen;West- en Midden-Brabant (TR);1999;1126.6;981.4;145.2;5174.8;4566.0;608.8
737;Verblijfsrecreatieve logiesvormen;West- en Midden-Brabant (TR);2000;1080.5;931.8;148.7;5305.0;4625.7;679.3
738;Verblijfsrecreatieve logiesvormen;West- en Midden-Brabant (TR);2001;1154.8;1014.1;140.7;5604.6;4913.2;691.4
739;Verblijfsrecreatieve logiesvormen;West- en Midden-Brabant (TR);2002;1046.7;907.7;139.0;5350.3;4665.3;685.0
740;Verblijfsrecreatieve logiesvormen;West- en Midden-Brabant (TR);2003;1065.3;925.5;139.9;5310.9;4678.8;632.0
741;Verblijfsrecreatieve logiesvormen;West- en Midden-Brabant (TR);2004;1127.7;1011.5;116.2;5893.4;5346.6;546.8
742;Verblijfsrecreatieve logiesvormen;West- en Midden-Brabant (TR);2005;1034.7;901.1;133.6;5109.8;4499.9;609.9
743;Verblijfsrecreatieve logiesvormen;West- en Midden-Brabant (TR);2006;1042.1;896.7;145.5;5068.0;4379.5;688.5
744;Verblijfsrecreatieve logiesvormen;West- en Midden-Brabant (TR);2007;1248.5;1067.9;180.6;5629.0;4802.2;826.8
745;Verblijfsrecreatieve logiesvormen;West- en Midden-Brabant (TR);2008;1118.0;959.4;158.6;5181.0;4468.1;712.9
746;Verblijfsrecreatieve logiesvormen;West- en Midden-Brabant (TR);2009;1126.4;973.7;152.6;5011.7;4341.7;670.0
747;Verblijfsrecreatieve logiesvormen;West- en Midden-Brabant (TR);2010;1167.5;991.3;176.2;5191.0;4421.5;769.6
748;Verblijfsrecreatieve logiesvormen;West- en Midden-Brabant (TR);2011;1287.4;1092.3;195.2;5662.9;4819.6;843.3
749;Verblijfsrecreatieve logiesvormen;West- en Midden-Brabant (TR);2012;1272.6;1056.9;215.7;5387.5;4470.1;917.4
750;Verblijfsrecreatieve logiesvormen;Oost-Br., N.- en Midden-L., Nijm. (TR);1998;1309.8;1019.6;290.2;6208.3;4896.3;1312.0
751;Verblijfsrecreatieve logiesvormen;Oost-Br., N.- en Midden-L., Nijm. (TR);1999;1490.8;1139.6;351.3;7232.2;5673.2;1559.0
752;Verblijfsrecreatieve logiesvormen;Oost-Br., N.- en Midden-L., Nijm. (TR);2000;1499.1;1134.4;364.7;7193.2;5573.5;1619.7
753;Verblijfsrecreatieve logiesvormen;Oost-Br., N.- en Midden-L., Nijm. (TR);2001;1512.7;1194.5;318.2;7122.0;5697.6;1424.4
754;Verblijfsrecreatieve logiesvormen;Oost-Br., N.- en Midden-L., Nijm. (TR);2002;1444.5;1135.7;308.8;6901.5;5502.5;1398.9
755;Verblijfsrecreatieve logiesvormen;Oost-Br., N.- en Midden-L., Nijm. (TR);2003;1341.5;1046.5;295.0;6320.0;5087.8;1232.2
756;Verblijfsrecreatieve logiesvormen;Oost-Br., N.- en Midden-L., Nijm. (TR);2004;1368.0;1097.2;270.9;6525.8;5366.1;1159.7
757;Verblijfsrecreatieve logiesvormen;Oost-Br., N.- en Midden-L., Nijm. (TR);2005;1387.6;1103.3;284.3;6533.4;5266.8;1266.5
758;Verblijfsrecreatieve logiesvormen;Oost-Br., N.- en Midden-L., Nijm. (TR);2006;1406.4;1097.0;309.4;6439.5;5140.7;1298.8
759;Verblijfsrecreatieve logiesvormen;Oost-Br., N.- en Midden-L., Nijm. (TR);2007;1470.1;1137.0;333.1;6467.4;5027.8;1439.6
760;Verblijfsrecreatieve logiesvormen;Oost-Br., N.- en Midden-L., Nijm. (TR);2008;1552.0;1228.5;323.5;7020.7;5628.8;1391.9
761;Verblijfsrecreatieve logiesvormen;Oost-Br., N.- en Midden-L., Nijm. (TR);2009;1514.9;1198.6;316.3;6418.0;5102.4;1315.6
762;Verblijfsrecreatieve logiesvormen;Oost-Br., N.- en Midden-L., Nijm. (TR);2010;1461.1;1142.7;318.4;6048.6;4709.3;1339.3
763;Verblijfsrecreatieve logiesvormen;Oost-Br., N.- en Midden-L., Nijm. (TR);2011;1490.2;1167.4;322.8;6046.6;4724.8;1321.7
764;Verblijfsrecreatieve logiesvormen;Oost-Br., N.- en Midden-L., Nijm. (TR);2012;1619.5;1267.7;351.8;6425.1;4980.5;1444.6
765;Verblijfsrecreatieve logiesvormen;Zuid-Limburg (TR);1998;408.8;378.2;30.6;2257.2;2151.1;106.1
766;Verblijfsrecreatieve logiesvormen;Zuid-Limburg (TR);1999;427.5;401.4;26.1;2019.7;1949.0;70.7
767;Verblijfsrecreatieve logiesvormen;Zuid-Limburg (TR);2000;414.5;381.2;33.4;1962.6;1848.5;114.1
768;Verblijfsrecreatieve logiesvormen;Zuid-Limburg (TR);2001;414.9;382.2;32.7;2042.0;1929.0;113.0
769;Verblijfsrecreatieve logiesvormen;Zuid-Limburg (TR);2002;395.7;362.2;33.5;1907.7;1792.5;115.1
770;Verblijfsrecreatieve logiesvormen;Zuid-Limburg (TR);2003;449.9;414.1;35.8;2094.6;1959.2;135.3
771;Verblijfsrecreatieve logiesvormen;Zuid-Limburg (TR);2004;398.2;367.8;30.4;1833.9;1723.1;110.8
772;Verblijfsrecreatieve logiesvormen;Zuid-Limburg (TR);2005;379.1;355.2;24.0;1753.7;1649.8;103.9
773;Verblijfsrecreatieve logiesvormen;Zuid-Limburg (TR);2006;446.4;419.1;27.2;1935.7;1832.3;103.3
774;Verblijfsrecreatieve logiesvormen;Zuid-Limburg (TR);2007;451.5;426.8;24.7;1856.8;1766.2;90.6
775;Verblijfsrecreatieve logiesvormen;Zuid-Limburg (TR);2008;397.3;367.3;30.0;1593.3;1489.7;103.6
776;Verblijfsrecreatieve logiesvormen;Zuid-Limburg (TR);2009;427.7;401.4;26.4;1717.4;1636.1;81.3
777;Verblijfsrecreatieve logiesvormen;Zuid-Limburg (TR);2010;412.0;383.2;28.8;1786.4;1696.9;89.4
778;Verblijfsrecreatieve logiesvormen;Zuid-Limburg (TR);2011;426.2;393.3;32.9;1833.9;1721.3;112.6
779;Verblijfsrecreatieve logiesvormen;Zuid-Limburg (TR);2012;428.2;388.0;40.2;1810.8;1671.2;139.6
780;Verblijfsrecreatieve logiesvormen;4 grote steden excl. Noordzeebadpl. (TR);1998;73.5;21.7;51.8;282.5;146.2;136.4
781;Verblijfsrecreatieve logiesvormen;4 grote steden excl. Noordzeebadpl. (TR);1999;257.1;55.8;201.3;1044.6;306.3;738.3
782;Verblijfsrecreatieve logiesvormen;4 grote steden excl. Noordzeebadpl. (TR);2000;310.4;73.0;237.4;1027.6;338.7;689.0
783;Verblijfsrecreatieve logiesvormen;4 grote steden excl. Noordzeebadpl. (TR);2001;190.0;10.4;179.6;558.8;23.3;535.5
784;Verblijfsrecreatieve logiesvormen;4 grote steden excl. Noordzeebadpl. (TR);2002;300.6;93.3;207.3;1199.6;484.1;715.4
785;Verblijfsrecreatieve logiesvormen;4 grote steden excl. Noordzeebadpl. (TR);2003;180.8;11.2;169.6;726.2;44.3;681.9
786;Verblijfsrecreatieve logiesvormen;4 grote steden excl. Noordzeebadpl. (TR);2004;158.3;14.4;143.9;660.0;64.9;595.0
787;Verblijfsrecreatieve logiesvormen;4 grote steden excl. Noordzeebadpl. (TR);2005;149.6;16.6;133.0;578.7;61.3;517.4
788;Verblijfsrecreatieve logiesvormen;4 grote steden excl. Noordzeebadpl. (TR);2006;173.6;13.8;159.8;630.7;40.1;590.6
789;Verblijfsrecreatieve logiesvormen;4 grote steden excl. Noordzeebadpl. (TR);2007;243.0;17.1;226.0;786.6;15.4;771.2
790;Verblijfsrecreatieve logiesvormen;4 grote steden excl. Noordzeebadpl. (TR);2008;100.7;18.8;81.9;350.6;91.0;259.6
791;Verblijfsrecreatieve logiesvormen;4 grote steden excl. Noordzeebadpl. (TR);2009;103.6;27.8;75.8;357.8;142.1;215.7
792;Verblijfsrecreatieve logiesvormen;4 grote steden excl. Noordzeebadpl. (TR);2010;107.7;17.2;90.4;360.3;80.2;280.1
793;Verblijfsrecreatieve logiesvormen;4 grote steden excl. Noordzeebadpl. (TR);2011;117.4;19.5;98.0;367.3;70.3;297.0
794;Verblijfsrecreatieve logiesvormen;4 grote steden excl. Noordzeebadpl. (TR);2012;119.0;25.3;93.7;373.6;94.0;279.6
795;Verblijfsrecreatieve logiesvormen;Overig Nederland (TR);1998;180.6;112.2;68.4;765.6;535.2;230.4
796;Verblijfsrecreatieve logiesvormen;Overig Nederland (TR);1999;215.1;145.7;69.4;894.9;614.7;280.2
797;Verblijfsrecreatieve logiesvormen;Overig Nederland (TR);2000;245.6;170.4;75.2;985.9;708.9;276.9
798;Verblijfsrecreatieve logiesvormen;Overig Nederland (TR);2001;223.3;168.1;55.2;973.9;731.7;242.2
799;Verblijfsrecreatieve logiesvormen;Overig Nederland (TR);2002;235.3;129.4;105.9;1021.8;642.4;379.4
800;Verblijfsrecreatieve logiesvormen;Overig Nederland (TR);2003;260.7;167.5;93.2;1084.8;719.3;365.5
801;Verblijfsrecreatieve logiesvormen;Overig Nederland (TR);2004;266.0;189.8;76.3;1343.7;994.2;349.5
802;Verblijfsrecreatieve logiesvormen;Overig Nederland (TR);2005;291.0;196.0;95.0;1144.4;785.8;358.7
803;Verblijfsrecreatieve logiesvormen;Overig Nederland (TR);2006;264.4;188.5;75.9;1115.5;839.5;276.0
804;Verblijfsrecreatieve logiesvormen;Overig Nederland (TR);2007;273.7;215.5;58.2;1310.6;1072.0;238.6
805;Verblijfsrecreatieve logiesvormen;Overig Nederland (TR);2008;281.3;201.9;79.4;1253.1;953.2;299.9
806;Verblijfsrecreatieve logiesvormen;Overig Nederland (TR);2009;364.1;268.1;96.0;1624.2;1213.7;410.5
807;Verblijfsrecreatieve logiesvormen;Overig Nederland (TR);2010;271.3;207.9;63.4;1117.8;875.4;242.4
808;Verblijfsrecreatieve logiesvormen;Overig Nederland (TR);2011;285.9;206.3;79.7;1086.6;819.5;267.1
809;Verblijfsrecreatieve logiesvormen;Overig Nederland (TR);2012;277.5;205.2;72.3;874.6;642.9;231.7
