ID;AantalMaatwerkvoorzieningen;RegioS;Perioden;ClientenMetMaatwerkvoorzieningen_1;HuishoudensMetMaatwerkvoorzieningen_2;ClientenMetMaatwerkvoorzieningen_3;HuishoudensMetMaatwerkvoorzieningen_4
602;1 maatwerkvoorziening;Staphorst;1e halfjaar 2024;385.0;335.0;22.0;52.0
603;1 maatwerkvoorziening;Stede Broec;1e halfjaar 2024;975.0;800.0;44.0;81.0
604;1 maatwerkvoorziening;Steenbergen;1e halfjaar 2024;1095.0;870.0;45.0;76.0
605;1 maatwerkvoorziening;Steenwijkerland;1e halfjaar 2024;2020.0;1805.0;44.0;87.0
606;1 maatwerkvoorziening;Stein (L.);1e halfjaar 2024;;;;
607;1 maatwerkvoorziening;Stichtse Vecht;1e halfjaar 2024;;;;
608;1 maatwerkvoorziening;Súdwest-Fryslân;1e halfjaar 2024;4185.0;3550.0;46.0;84.0
609;1 maatwerkvoorziening;Terneuzen;1e halfjaar 2024;2630.0;2365.0;48.0;87.0
610;1 maatwerkvoorziening;Terschelling;1e halfjaar 2024;165.0;140.0;34.0;53.0
611;1 maatwerkvoorziening;Texel;1e halfjaar 2024;465.0;435.0;34.0;61.0
612;1 maatwerkvoorziening;Teylingen;1e halfjaar 2024;1145.0;1000.0;30.0;58.0
613;1 maatwerkvoorziening;Tholen;1e halfjaar 2024;1135.0;1040.0;42.0;91.0
614;1 maatwerkvoorziening;Tiel;1e halfjaar 2024;1910.0;1555.0;45.0;79.0
615;1 maatwerkvoorziening;Tilburg;1e halfjaar 2024;11390.0;10015.0;50.0;84.0
616;1 maatwerkvoorziening;Tubbergen;1e halfjaar 2024;800.0;695.0;37.0;80.0
617;1 maatwerkvoorziening;Twenterand;1e halfjaar 2024;1835.0;1615.0;54.0;116.0
618;1 maatwerkvoorziening;Tynaarlo;1e halfjaar 2024;1080.0;940.0;31.0;60.0
619;1 maatwerkvoorziening;Tytsjerksteradiel;1e halfjaar 2024;1210.0;1095.0;37.0;75.0
620;1 maatwerkvoorziening;Uitgeest;1e halfjaar 2024;360.0;315.0;27.0;55.0
621;1 maatwerkvoorziening;Uithoorn;1e halfjaar 2024;1070.0;915.0;34.0;65.0
622;1 maatwerkvoorziening;Urk;1e halfjaar 2024;480.0;420.0;22.0;59.0
623;1 maatwerkvoorziening;Utrecht (gemeente);1e halfjaar 2024;11065.0;9675.0;30.0;49.0
624;1 maatwerkvoorziening;Utrechtse Heuvelrug;1e halfjaar 2024;2100.0;1690.0;42.0;72.0
625;1 maatwerkvoorziening;Vaals;1e halfjaar 2024;345.0;340.0;34.0;59.0
626;1 maatwerkvoorziening;Valkenburg aan de Geul;1e halfjaar 2024;935.0;785.0;57.0;92.0
627;1 maatwerkvoorziening;Valkenswaard;1e halfjaar 2024;1385.0;1225.0;44.0;80.0
628;1 maatwerkvoorziening;Veendam;1e halfjaar 2024;1395.0;1175.0;51.0;89.0
629;1 maatwerkvoorziening;Veenendaal;1e halfjaar 2024;2935.0;2555.0;42.0;84.0
630;1 maatwerkvoorziening;Veere;1e halfjaar 2024;660.0;625.0;30.0;63.0
631;1 maatwerkvoorziening;Veldhoven;1e halfjaar 2024;2165.0;1800.0;46.0;83.0
632;1 maatwerkvoorziening;Velsen;1e halfjaar 2024;2795.0;2425.0;40.0;74.0
633;1 maatwerkvoorziening;Venlo;1e halfjaar 2024;5035.0;4350.0;49.0;85.0
634;1 maatwerkvoorziening;Venray;1e halfjaar 2024;1645.0;1455.0;37.0;69.0
635;1 maatwerkvoorziening;Vijfheerenlanden;1e halfjaar 2024;2140.0;1780.0;35.0;68.0
636;1 maatwerkvoorziening;Vlaardingen;1e halfjaar 2024;2140.0;1925.0;28.0;52.0
637;1 maatwerkvoorziening;Vlieland;1e halfjaar 2024;35.0;25.0;28.0;33.0
638;1 maatwerkvoorziening;Vlissingen;1e halfjaar 2024;2545.0;2220.0;56.0;93.0
639;1 maatwerkvoorziening;Voerendaal;1e halfjaar 2024;545.0;450.0;44.0;78.0
640;1 maatwerkvoorziening;Voorne aan Zee;1e halfjaar 2024;3140.0;2340.0;42.0;68.0
641;1 maatwerkvoorziening;Voorschoten;1e halfjaar 2024;765.0;665.0;30.0;56.0
642;1 maatwerkvoorziening;Voorst;1e halfjaar 2024;1145.0;960.0;45.0;86.0
643;1 maatwerkvoorziening;Vught;1e halfjaar 2024;1285.0;1170.0;40.0;79.0
644;1 maatwerkvoorziening;Waadhoeke;1e halfjaar 2024;1940.0;1660.0;41.0;77.0
645;1 maatwerkvoorziening;Waalre;1e halfjaar 2024;680.0;580.0;38.0;72.0
646;1 maatwerkvoorziening;Waalwijk;1e halfjaar 2024;2160.0;1895.0;43.0;80.0
647;1 maatwerkvoorziening;Waddinxveen;1e halfjaar 2024;990.0;870.0;29.0;61.0
648;1 maatwerkvoorziening;Wageningen;1e halfjaar 2024;1640.0;1405.0;39.0;54.0
649;1 maatwerkvoorziening;Wassenaar;1e halfjaar 2024;780.0;710.0;29.0;57.0
650;1 maatwerkvoorziening;Waterland;1e halfjaar 2024;630.0;525.0;36.0;66.0
651;1 maatwerkvoorziening;Weert;1e halfjaar 2024;2220.0;1970.0;44.0;80.0
652;1 maatwerkvoorziening;West Betuwe;1e halfjaar 2024;1625.0;1360.0;31.0;61.0
653;1 maatwerkvoorziening;West Maas en Waal;1e halfjaar 2024;590.0;545.0;29.0;60.0
654;1 maatwerkvoorziening;Westerkwartier;1e halfjaar 2024;2760.0;2360.0;43.0;83.0
655;1 maatwerkvoorziening;Westerveld;1e halfjaar 2024;860.0;770.0;43.0;81.0
656;1 maatwerkvoorziening;Westervoort;1e halfjaar 2024;710.0;640.0;47.0;91.0
657;1 maatwerkvoorziening;Westerwolde;1e halfjaar 2024;1390.0;1170.0;53.0;97.0
658;1 maatwerkvoorziening;Westland;1e halfjaar 2024;3830.0;3335.0;33.0;65.0
659;1 maatwerkvoorziening;Weststellingwerf;1e halfjaar 2024;1065.0;960.0;40.0;79.0
660;1 maatwerkvoorziening;Wierden;1e halfjaar 2024;975.0;865.0;39.0;85.0
661;1 maatwerkvoorziening;Wijchen;1e halfjaar 2024;1695.0;1485.0;41.0;79.0
662;1 maatwerkvoorziening;Wijdemeren;1e halfjaar 2024;925.0;805.0;38.0;72.0
663;1 maatwerkvoorziening;Wijk bij Duurstede;1e halfjaar 2024;;;;
664;1 maatwerkvoorziening;Winterswijk;1e halfjaar 2024;1295.0;1180.0;44.0;86.0
665;1 maatwerkvoorziening;Woensdrecht;1e halfjaar 2024;1005.0;805.0;45.0;79.0
666;1 maatwerkvoorziening;Woerden;1e halfjaar 2024;1685.0;1515.0;31.0;64.0
667;1 maatwerkvoorziening;De Wolden;1e halfjaar 2024;910.0;855.0;37.0;78.0
668;1 maatwerkvoorziening;Wormerland;1e halfjaar 2024;555.0;460.0;34.0;62.0
669;1 maatwerkvoorziening;Woudenberg;1e halfjaar 2024;490.0;425.0;33.0;71.0
670;1 maatwerkvoorziening;Zaanstad;1e halfjaar 2024;5085.0;4385.0;32.0;58.0
671;1 maatwerkvoorziening;Zaltbommel;1e halfjaar 2024;1140.0;965.0;37.0;74.0
672;1 maatwerkvoorziening;Zandvoort;1e halfjaar 2024;875.0;755.0;50.0;82.0
673;1 maatwerkvoorziening;Zeewolde;1e halfjaar 2024;690.0;560.0;29.0;53.0
674;1 maatwerkvoorziening;Zeist;1e halfjaar 2024;2765.0;2460.0;41.0;76.0
675;1 maatwerkvoorziening;Zevenaar;1e halfjaar 2024;;;;
676;1 maatwerkvoorziening;Zoetermeer;1e halfjaar 2024;4250.0;3665.0;33.0;62.0
677;1 maatwerkvoorziening;Zoeterwoude;1e halfjaar 2024;245.0;220.0;25.0;50.0
678;1 maatwerkvoorziening;Zuidplas;1e halfjaar 2024;1450.0;1175.0;30.0;59.0
679;1 maatwerkvoorziening;Zundert;1e halfjaar 2024;1100.0;890.0;49.0;86.0
680;1 maatwerkvoorziening;Zutphen;1e halfjaar 2024;2260.0;1965.0;46.0;81.0
681;1 maatwerkvoorziening;Zwartewaterland;1e halfjaar 2024;725.0;630.0;31.0;68.0
682;1 maatwerkvoorziening;Zwijndrecht;1e halfjaar 2024;2135.0;1850.0;48.0;88.0
683;1 maatwerkvoorziening;Zwolle;1e halfjaar 2024;7370.0;6265.0;55.0;96.0
684;2 maatwerkvoorzieningen;Aa en Hunze;1e halfjaar 2024;455.0;460.0;18.0;39.0
685;2 maatwerkvoorzieningen;Aalsmeer;1e halfjaar 2024;450.0;435.0;13.0;29.0
686;2 maatwerkvoorzieningen;Aalten;1e halfjaar 2024;445.0;435.0;16.0;36.0
687;2 maatwerkvoorzieningen;Achtkarspelen;1e halfjaar 2024;315.0;315.0;11.0;25.0
688;2 maatwerkvoorzieningen;Alblasserdam;1e halfjaar 2024;350.0;350.0;17.0;40.0
689;2 maatwerkvoorzieningen;Albrandswaard;1e halfjaar 2024;350.0;345.0;13.0;31.0
690;2 maatwerkvoorzieningen;Alkmaar;1e halfjaar 2024;1920.0;1905.0;17.0;34.0
691;2 maatwerkvoorzieningen;Almelo;1e halfjaar 2024;920.0;965.0;12.0;28.0
692;2 maatwerkvoorzieningen;Almere;1e halfjaar 2024;1940.0;1885.0;9.0;19.0
693;2 maatwerkvoorzieningen;Alphen aan den Rijn;1e halfjaar 2024;945.0;900.0;8.0;17.0
694;2 maatwerkvoorzieningen;Alphen-Chaam;1e halfjaar 2024;140.0;135.0;13.0;30.0
695;2 maatwerkvoorzieningen;Altena;1e halfjaar 2024;795.0;785.0;14.0;32.0
696;2 maatwerkvoorzieningen;Ameland;1e halfjaar 2024;50.0;50.0;14.0;26.0
697;2 maatwerkvoorzieningen;Amersfoort;1e halfjaar 2024;2385.0;2430.0;15.0;32.0
698;2 maatwerkvoorzieningen;Amstelveen;1e halfjaar 2024;285.0;280.0;3.0;6.0
699;2 maatwerkvoorzieningen;Amsterdam;1e halfjaar 2024;14945.0;14750.0;16.0;28.0
700;2 maatwerkvoorzieningen;Apeldoorn;1e halfjaar 2024;2795.0;2725.0;17.0;34.0
701;2 maatwerkvoorzieningen;Arnhem;1e halfjaar 2024;2615.0;2590.0;16.0;29.0
702;2 maatwerkvoorzieningen;Assen;1e halfjaar 2024;1495.0;1385.0;21.0;40.0
703;2 maatwerkvoorzieningen;Asten;1e halfjaar 2024;250.0;240.0;14.0;31.0
704;2 maatwerkvoorzieningen;Baarle-Nassau;1e halfjaar 2024;95.0;90.0;13.0;28.0
705;2 maatwerkvoorzieningen;Baarn;1e halfjaar 2024;400.0;410.0;16.0;34.0
706;2 maatwerkvoorzieningen;Barendrecht;1e halfjaar 2024;780.0;740.0;16.0;37.0
707;2 maatwerkvoorzieningen;Barneveld;1e halfjaar 2024;480.0;490.0;8.0;20.0
708;2 maatwerkvoorzieningen;Beek (L.);1e halfjaar 2024;280.0;275.0;17.0;35.0
709;2 maatwerkvoorzieningen;Beekdaelen;1e halfjaar 2024;640.0;605.0;18.0;36.0
710;2 maatwerkvoorzieningen;Beesel;1e halfjaar 2024;235.0;205.0;17.0;34.0
711;2 maatwerkvoorzieningen;Berg en Dal;1e halfjaar 2024;640.0;620.0;18.0;36.0
712;2 maatwerkvoorzieningen;Bergeijk;1e halfjaar 2024;260.0;250.0;13.0;30.0
713;2 maatwerkvoorzieningen;Bergen (L.);1e halfjaar 2024;255.0;250.0;19.0;42.0
714;2 maatwerkvoorzieningen;Bergen (NH.);1e halfjaar 2024;465.0;470.0;16.0;31.0
715;2 maatwerkvoorzieningen;Bergen op Zoom;1e halfjaar 2024;1830.0;1715.0;26.0;52.0
716;2 maatwerkvoorzieningen;Berkelland;1e halfjaar 2024;565.0;575.0;13.0;29.0
717;2 maatwerkvoorzieningen;Bernheze;1e halfjaar 2024;475.0;485.0;15.0;34.0
718;2 maatwerkvoorzieningen;Best;1e halfjaar 2024;365.0;350.0;12.0;25.0
719;2 maatwerkvoorzieningen;Beuningen;1e halfjaar 2024;410.0;380.0;15.0;32.0
720;2 maatwerkvoorzieningen;Beverwijk;1e halfjaar 2024;665.0;620.0;15.0;30.0
721;2 maatwerkvoorzieningen;De Bilt;1e halfjaar 2024;540.0;525.0;12.0;26.0
722;2 maatwerkvoorzieningen;Bladel;1e halfjaar 2024;325.0;330.0;16.0;35.0
723;2 maatwerkvoorzieningen;Blaricum;1e halfjaar 2024;115.0;120.0;9.0;21.0
724;2 maatwerkvoorzieningen;Bloemendaal;1e halfjaar 2024;360.0;360.0;15.0;34.0
725;2 maatwerkvoorzieningen;Bodegraven-Reeuwijk;1e halfjaar 2024;145.0;185.0;4.0;12.0
726;2 maatwerkvoorzieningen;Boekel;1e halfjaar 2024;115.0;125.0;10.0;26.0
727;2 maatwerkvoorzieningen;Borger-Odoorn;1e halfjaar 2024;550.0;525.0;21.0;44.0
728;2 maatwerkvoorzieningen;Borne;1e halfjaar 2024;465.0;445.0;19.0;42.0
729;2 maatwerkvoorzieningen;Borsele;1e halfjaar 2024;380.0;360.0;16.0;36.0
730;2 maatwerkvoorzieningen;Boxtel;1e halfjaar 2024;550.0;545.0;16.0;34.0
731;2 maatwerkvoorzieningen;Breda;1e halfjaar 2024;3715.0;3870.0;20.0;41.0
732;2 maatwerkvoorzieningen;Bronckhorst;1e halfjaar 2024;315.0;330.0;9.0;20.0
733;2 maatwerkvoorzieningen;Brummen;1e halfjaar 2024;290.0;290.0;14.0;29.0
734;2 maatwerkvoorzieningen;Brunssum;1e halfjaar 2024;740.0;715.0;27.0;50.0
735;2 maatwerkvoorzieningen;Bunnik;1e halfjaar 2024;175.0;180.0;11.0;26.0
736;2 maatwerkvoorzieningen;Bunschoten;1e halfjaar 2024;315.0;305.0;14.0;33.0
737;2 maatwerkvoorzieningen;Buren;1e halfjaar 2024;245.0;230.0;9.0;19.0
738;2 maatwerkvoorzieningen;Capelle aan den IJssel;1e halfjaar 2024;;;;
739;2 maatwerkvoorzieningen;Castricum;1e halfjaar 2024;470.0;465.0;13.0;28.0
740;2 maatwerkvoorzieningen;Coevorden;1e halfjaar 2024;530.0;530.0;15.0;32.0
741;2 maatwerkvoorzieningen;Cranendonck;1e halfjaar 2024;250.0;240.0;12.0;25.0
742;2 maatwerkvoorzieningen;Culemborg;1e halfjaar 2024;425.0;410.0;14.0;30.0
743;2 maatwerkvoorzieningen;Dalfsen;1e halfjaar 2024;310.0;330.0;10.0;26.0
744;2 maatwerkvoorzieningen;Dantumadiel;1e halfjaar 2024;340.0;330.0;18.0;39.0
745;2 maatwerkvoorzieningen;Delft;1e halfjaar 2024;1490.0;1435.0;14.0;22.0
746;2 maatwerkvoorzieningen;Deurne;1e halfjaar 2024;695.0;645.0;21.0;43.0
747;2 maatwerkvoorzieningen;Deventer;1e halfjaar 2024;1865.0;1760.0;18.0;35.0
748;2 maatwerkvoorzieningen;Diemen;1e halfjaar 2024;475.0;515.0;14.0;30.0
749;2 maatwerkvoorzieningen;Dijk en Waard;1e halfjaar 2024;860.0;860.0;10.0;22.0
750;2 maatwerkvoorzieningen;Dinkelland;1e halfjaar 2024;405.0;405.0;15.0;36.0
751;2 maatwerkvoorzieningen;Doesburg;1e halfjaar 2024;120.0;130.0;11.0;24.0
752;2 maatwerkvoorzieningen;Doetinchem;1e halfjaar 2024;965.0;935.0;16.0;33.0
753;2 maatwerkvoorzieningen;Dongen;1e halfjaar 2024;265.0;280.0;10.0;23.0
754;2 maatwerkvoorzieningen;Dordrecht;1e halfjaar 2024;2545.0;2475.0;21.0;42.0
755;2 maatwerkvoorzieningen;Drechterland;1e halfjaar 2024;320.0;320.0;16.0;36.0
756;2 maatwerkvoorzieningen;Drimmelen;1e halfjaar 2024;480.0;455.0;17.0;35.0
757;2 maatwerkvoorzieningen;Dronten;1e halfjaar 2024;615.0;585.0;14.0;29.0
758;2 maatwerkvoorzieningen;Druten;1e halfjaar 2024;435.0;395.0;22.0;45.0
759;2 maatwerkvoorzieningen;Duiven;1e halfjaar 2024;320.0;330.0;13.0;30.0
760;2 maatwerkvoorzieningen;Echt-Susteren;1e halfjaar 2024;635.0;615.0;20.0;40.0
761;2 maatwerkvoorzieningen;Edam-Volendam;1e halfjaar 2024;450.0;435.0;12.0;28.0
762;2 maatwerkvoorzieningen;Ede;1e halfjaar 2024;1745.0;1685.0;14.0;31.0
763;2 maatwerkvoorzieningen;Eemnes;1e halfjaar 2024;65.0;65.0;7.0;16.0
764;2 maatwerkvoorzieningen;Eemsdelta;1e halfjaar 2024;485.0;480.0;11.0;22.0
765;2 maatwerkvoorzieningen;Eersel;1e halfjaar 2024;280.0;285.0;14.0;32.0
766;2 maatwerkvoorzieningen;Eijsden-Margraten;1e halfjaar 2024;80.0;90.0;3.0;8.0
767;2 maatwerkvoorzieningen;Eindhoven;1e halfjaar 2024;4285.0;4150.0;17.0;32.0
768;2 maatwerkvoorzieningen;Elburg;1e halfjaar 2024;270.0;285.0;11.0;29.0
769;2 maatwerkvoorzieningen;Emmen;1e halfjaar 2024;1995.0;1885.0;18.0;36.0
770;2 maatwerkvoorzieningen;Enkhuizen;1e halfjaar 2024;380.0;355.0;20.0;39.0
771;2 maatwerkvoorzieningen;Enschede;1e halfjaar 2024;3905.0;3640.0;24.0;43.0
772;2 maatwerkvoorzieningen;Epe;1e halfjaar 2024;350.0;365.0;11.0;25.0
773;2 maatwerkvoorzieningen;Ermelo;1e halfjaar 2024;370.0;360.0;13.0;28.0
774;2 maatwerkvoorzieningen;Etten-Leur;1e halfjaar 2024;980.0;940.0;22.0;46.0
775;2 maatwerkvoorzieningen;De Fryske Marren;1e halfjaar 2024;600.0;605.0;12.0;26.0
776;2 maatwerkvoorzieningen;Geertruidenberg;1e halfjaar 2024;600.0;550.0;27.0;54.0
777;2 maatwerkvoorzieningen;Geldrop-Mierlo;1e halfjaar 2024;535.0;530.0;13.0;28.0
778;2 maatwerkvoorzieningen;Gemert-Bakel;1e halfjaar 2024;525.0;500.0;17.0;36.0
779;2 maatwerkvoorzieningen;Gennep;1e halfjaar 2024;280.0;300.0;16.0;35.0
780;2 maatwerkvoorzieningen;Gilze en Rijen;1e halfjaar 2024;520.0;485.0;19.0;40.0
781;2 maatwerkvoorzieningen;Goeree-Overflakkee;1e halfjaar 2024;670.0;680.0;13.0;29.0
782;2 maatwerkvoorzieningen;Goes;1e halfjaar 2024;1015.0;995.0;26.0;51.0
783;2 maatwerkvoorzieningen;Goirle;1e halfjaar 2024;430.0;415.0;18.0;38.0
784;2 maatwerkvoorzieningen;Gooise Meren;1e halfjaar 2024;875.0;890.0;15.0;32.0
785;2 maatwerkvoorzieningen;Gorinchem;1e halfjaar 2024;805.0;785.0;21.0;43.0
786;2 maatwerkvoorzieningen;Gouda;1e halfjaar 2024;1220.0;1185.0;16.0;33.0
787;2 maatwerkvoorzieningen;'s-Gravenhage (gemeente);1e halfjaar 2024;9295.0;8940.0;16.0;31.0
788;2 maatwerkvoorzieningen;Groningen (gemeente);1e halfjaar 2024;3410.0;3355.0;14.0;23.0
789;2 maatwerkvoorzieningen;Gulpen-Wittem;1e halfjaar 2024;310.0;295.0;22.0;43.0
790;2 maatwerkvoorzieningen;Haaksbergen;1e halfjaar 2024;340.0;325.0;14.0;30.0
791;2 maatwerkvoorzieningen;Haarlem;1e halfjaar 2024;2415.0;2370.0;14.0;29.0
792;2 maatwerkvoorzieningen;Haarlemmermeer;1e halfjaar 2024;2130.0;2070.0;13.0;29.0
793;2 maatwerkvoorzieningen;Halderberge;1e halfjaar 2024;570.0;575.0;18.0;41.0
794;2 maatwerkvoorzieningen;Hardenberg;1e halfjaar 2024;990.0;945.0;16.0;36.0
795;2 maatwerkvoorzieningen;Harderwijk;1e halfjaar 2024;750.0;730.0;15.0;33.0
796;2 maatwerkvoorzieningen;Hardinxveld-Giessendam;1e halfjaar 2024;280.0;285.0;15.0;38.0
797;2 maatwerkvoorzieningen;Harlingen;1e halfjaar 2024;390.0;370.0;24.0;46.0
798;2 maatwerkvoorzieningen;Hattem;1e halfjaar 2024;165.0;165.0;13.0;30.0
799;2 maatwerkvoorzieningen;Heemskerk;1e halfjaar 2024;590.0;580.0;15.0;32.0
800;2 maatwerkvoorzieningen;Heemstede;1e halfjaar 2024;485.0;470.0;18.0;37.0
801;2 maatwerkvoorzieningen;Heerde;1e halfjaar 2024;105.0;115.0;5.0;14.0
802;2 maatwerkvoorzieningen;Heerenveen;1e halfjaar 2024;1020.0;1000.0;20.0;41.0
803;2 maatwerkvoorzieningen;Heerlen;1e halfjaar 2024;2240.0;2165.0;26.0;46.0
804;2 maatwerkvoorzieningen;Heeze-Leende;1e halfjaar 2024;175.0;160.0;10.0;21.0
805;2 maatwerkvoorzieningen;Heiloo;1e halfjaar 2024;340.0;325.0;14.0;29.0
806;2 maatwerkvoorzieningen;Den Helder;1e halfjaar 2024;1255.0;1225.0;22.0;42.0
807;2 maatwerkvoorzieningen;Hellendoorn;1e halfjaar 2024;580.0;555.0;16.0;36.0
808;2 maatwerkvoorzieningen;Helmond;1e halfjaar 2024;2005.0;1910.0;21.0;43.0
809;2 maatwerkvoorzieningen;Hendrik-Ido-Ambacht;1e halfjaar 2024;480.0;470.0;15.0;36.0
810;2 maatwerkvoorzieningen;Hengelo (O.);1e halfjaar 2024;1680.0;1600.0;20.0;39.0
811;2 maatwerkvoorzieningen;'s-Hertogenbosch;1e halfjaar 2024;2405.0;2465.0;15.0;31.0
812;2 maatwerkvoorzieningen;Heumen;1e halfjaar 2024;;;;
813;2 maatwerkvoorzieningen;Heusden;1e halfjaar 2024;575.0;575.0;12.0;28.0
814;2 maatwerkvoorzieningen;Hillegom;1e halfjaar 2024;305.0;295.0;13.0;28.0
815;2 maatwerkvoorzieningen;Hilvarenbeek;1e halfjaar 2024;250.0;245.0;16.0;34.0
816;2 maatwerkvoorzieningen;Hilversum;1e halfjaar 2024;1660.0;1580.0;18.0;34.0
817;2 maatwerkvoorzieningen;Hoeksche Waard;1e halfjaar 2024;930.0;940.0;10.0;24.0
818;2 maatwerkvoorzieningen;Hof van Twente;1e halfjaar 2024;485.0;485.0;14.0;31.0
819;2 maatwerkvoorzieningen;Het Hogeland;1e halfjaar 2024;925.0;865.0;19.0;38.0
820;2 maatwerkvoorzieningen;Hollands Kroon;1e halfjaar 2024;290.0;290.0;6.0;13.0
821;2 maatwerkvoorzieningen;Hoogeveen;1e halfjaar 2024;1040.0;1010.0;18.0;39.0
822;2 maatwerkvoorzieningen;Hoorn;1e halfjaar 2024;1360.0;1330.0;18.0;38.0
823;2 maatwerkvoorzieningen;Horst aan de Maas;1e halfjaar 2024;470.0;495.0;11.0;25.0
824;2 maatwerkvoorzieningen;Houten;1e halfjaar 2024;415.0;395.0;8.0;18.0
825;2 maatwerkvoorzieningen;Huizen;1e halfjaar 2024;575.0;585.0;14.0;30.0
826;2 maatwerkvoorzieningen;Hulst;1e halfjaar 2024;240.0;250.0;9.0;19.0
827;2 maatwerkvoorzieningen;IJsselstein;1e halfjaar 2024;350.0;350.0;10.0;24.0
828;2 maatwerkvoorzieningen;Kaag en Braassem;1e halfjaar 2024;;;;
829;2 maatwerkvoorzieningen;Kampen;1e halfjaar 2024;605.0;605.0;11.0;25.0
830;2 maatwerkvoorzieningen;Kapelle;1e halfjaar 2024;240.0;245.0;19.0;44.0
831;2 maatwerkvoorzieningen;Katwijk;1e halfjaar 2024;1050.0;1060.0;16.0;37.0
832;2 maatwerkvoorzieningen;Kerkrade;1e halfjaar 2024;1395.0;1315.0;31.0;55.0
833;2 maatwerkvoorzieningen;Koggenland;1e halfjaar 2024;255.0;265.0;11.0;26.0
834;2 maatwerkvoorzieningen;Krimpen aan den IJssel;1e halfjaar 2024;435.0;405.0;15.0;31.0
835;2 maatwerkvoorzieningen;Krimpenerwaard;1e halfjaar 2024;855.0;805.0;15.0;32.0
836;2 maatwerkvoorzieningen;Laarbeek;1e halfjaar 2024;285.0;310.0;12.0;30.0
837;2 maatwerkvoorzieningen;Land van Cuijk;1e halfjaar 2024;1195.0;1220.0;13.0;30.0
838;2 maatwerkvoorzieningen;Landgraaf;1e halfjaar 2024;1050.0;1005.0;28.0;54.0
839;2 maatwerkvoorzieningen;Landsmeer;1e halfjaar 2024;135.0;140.0;12.0;28.0
840;2 maatwerkvoorzieningen;Lansingerland;1e halfjaar 2024;750.0;690.0;11.0;26.0
841;2 maatwerkvoorzieningen;Laren (NH.);1e halfjaar 2024;95.0;105.0;8.0;18.0
842;2 maatwerkvoorzieningen;Leeuwarden;1e halfjaar 2024;2385.0;2325.0;19.0;34.0
843;2 maatwerkvoorzieningen;Leiden;1e halfjaar 2024;1945.0;1875.0;15.0;25.0
844;2 maatwerkvoorzieningen;Leiderdorp;1e halfjaar 2024;315.0;305.0;11.0;24.0
845;2 maatwerkvoorzieningen;Leidschendam-Voorburg;1e halfjaar 2024;1085.0;1045.0;14.0;27.0
846;2 maatwerkvoorzieningen;Lelystad;1e halfjaar 2024;1065.0;1065.0;13.0;28.0
847;2 maatwerkvoorzieningen;Leudal;1e halfjaar 2024;465.0;450.0;13.0;27.0
848;2 maatwerkvoorzieningen;Leusden;1e halfjaar 2024;330.0;330.0;10.0;23.0
849;2 maatwerkvoorzieningen;Lingewaard;1e halfjaar 2024;695.0;685.0;15.0;33.0
850;2 maatwerkvoorzieningen;Lisse;1e halfjaar 2024;340.0;340.0;15.0;31.0
851;2 maatwerkvoorzieningen;Lochem;1e halfjaar 2024;480.0;465.0;14.0;29.0
852;2 maatwerkvoorzieningen;Loon op Zand;1e halfjaar 2024;470.0;465.0;20.0;43.0
853;2 maatwerkvoorzieningen;Lopik;1e halfjaar 2024;105.0;105.0;7.0;17.0
854;2 maatwerkvoorzieningen;Losser;1e halfjaar 2024;410.0;405.0;17.0;39.0
855;2 maatwerkvoorzieningen;Maasdriel;1e halfjaar 2024;420.0;395.0;16.0;34.0
856;2 maatwerkvoorzieningen;Maasgouw;1e halfjaar 2024;390.0;410.0;16.0;34.0
857;2 maatwerkvoorzieningen;Maashorst;1e halfjaar 2024;840.0;845.0;14.0;31.0
858;2 maatwerkvoorzieningen;Maassluis;1e halfjaar 2024;810.0;705.0;23.0;43.0
859;2 maatwerkvoorzieningen;Maastricht;1e halfjaar 2024;3070.0;2915.0;25.0;39.0
860;2 maatwerkvoorzieningen;Medemblik;1e halfjaar 2024;545.0;560.0;12.0;28.0
861;2 maatwerkvoorzieningen;Meerssen;1e halfjaar 2024;440.0;410.0;24.0;46.0
862;2 maatwerkvoorzieningen;Meierijstad;1e halfjaar 2024;1270.0;1240.0;15.0;33.0
863;2 maatwerkvoorzieningen;Meppel;1e halfjaar 2024;655.0;635.0;18.0;37.0
864;2 maatwerkvoorzieningen;Middelburg (Z.);1e halfjaar 2024;865.0;855.0;17.0;34.0
865;2 maatwerkvoorzieningen;Midden-Delfland;1e halfjaar 2024;210.0;215.0;11.0;26.0
866;2 maatwerkvoorzieningen;Midden-Drenthe;1e halfjaar 2024;285.0;275.0;8.0;18.0
867;2 maatwerkvoorzieningen;Midden-Groningen;1e halfjaar 2024;1390.0;1340.0;23.0;45.0
868;2 maatwerkvoorzieningen;Moerdijk;1e halfjaar 2024;650.0;630.0;17.0;36.0
869;2 maatwerkvoorzieningen;Molenlanden;1e halfjaar 2024;615.0;595.0;14.0;33.0
870;2 maatwerkvoorzieningen;Montferland;1e halfjaar 2024;685.0;670.0;19.0;40.0
871;2 maatwerkvoorzieningen;Montfoort;1e halfjaar 2024;;;;
872;2 maatwerkvoorzieningen;Mook en Middelaar;1e halfjaar 2024;95.0;95.0;12.0;25.0
873;2 maatwerkvoorzieningen;Neder-Betuwe;1e halfjaar 2024;310.0;305.0;12.0;30.0
874;2 maatwerkvoorzieningen;Nederweert;1e halfjaar 2024;190.0;195.0;11.0;25.0
