ID;TypeMaatwerkvoorziening;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
6266;Totaal exclusief verblijf en opvang;Buren;2022;1245.0;46.0
6267;Totaal exclusief verblijf en opvang;Buren;1e halfjaar 2023;1165.0;42.0
6268;Totaal exclusief verblijf en opvang;Buren;2e halfjaar 2023;1160.0;42.0
6269;Totaal exclusief verblijf en opvang;Buren;2023;1260.0;45.0
6270;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;1e halfjaar 2019;4150.0;62.0
6271;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2e halfjaar 2019;4350.0;65.0
6272;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2019;4635.0;69.0
6273;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;1e halfjaar 2020;4310.0;64.0
6274;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2e halfjaar 2020;4285.0;64.0
6275;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2020;4640.0;69.0
6276;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;1e halfjaar 2021;4355.0;65.0
6277;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2e halfjaar 2021;4430.0;66.0
6278;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2021;4790.0;71.0
6279;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;1e halfjaar 2022;4435.0;66.0
6280;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2e halfjaar 2022;4490.0;67.0
6281;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2022;4840.0;72.0
6282;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;1e halfjaar 2023;4510.0;67.0
6283;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2e halfjaar 2023;4565.0;68.0
6284;Totaal exclusief verblijf en opvang;Capelle aan den IJssel;2023;4925.0;73.0
6285;Totaal exclusief verblijf en opvang;Castricum;1e halfjaar 2019;1680.0;47.0
6286;Totaal exclusief verblijf en opvang;Castricum;2e halfjaar 2019;1725.0;48.0
6287;Totaal exclusief verblijf en opvang;Castricum;2019;1850.0;52.0
6288;Totaal exclusief verblijf en opvang;Castricum;1e halfjaar 2020;1735.0;48.0
6289;Totaal exclusief verblijf en opvang;Castricum;2e halfjaar 2020;1750.0;49.0
6290;Totaal exclusief verblijf en opvang;Castricum;2020;1870.0;52.0
6291;Totaal exclusief verblijf en opvang;Castricum;1e halfjaar 2021;1755.0;49.0
6292;Totaal exclusief verblijf en opvang;Castricum;2e halfjaar 2021;1790.0;50.0
6293;Totaal exclusief verblijf en opvang;Castricum;2021;1925.0;53.0
6294;Totaal exclusief verblijf en opvang;Castricum;1e halfjaar 2022;2015.0;56.0
6295;Totaal exclusief verblijf en opvang;Castricum;2e halfjaar 2022;1980.0;55.0
6296;Totaal exclusief verblijf en opvang;Castricum;2022;2135.0;59.0
6297;Totaal exclusief verblijf en opvang;Castricum;1e halfjaar 2023;1970.0;54.0
6298;Totaal exclusief verblijf en opvang;Castricum;2e halfjaar 2023;1945.0;54.0
6299;Totaal exclusief verblijf en opvang;Castricum;2023;2100.0;58.0
6300;Totaal exclusief verblijf en opvang;Coevorden;1e halfjaar 2019;1685.0;47.0
6301;Totaal exclusief verblijf en opvang;Coevorden;2e halfjaar 2019;1820.0;51.0
6302;Totaal exclusief verblijf en opvang;Coevorden;2019;2030.0;57.0
6303;Totaal exclusief verblijf en opvang;Coevorden;1e halfjaar 2020;1885.0;53.0
6304;Totaal exclusief verblijf en opvang;Coevorden;2e halfjaar 2020;2010.0;57.0
6305;Totaal exclusief verblijf en opvang;Coevorden;2020;2230.0;63.0
6306;Totaal exclusief verblijf en opvang;Coevorden;1e halfjaar 2021;2160.0;61.0
6307;Totaal exclusief verblijf en opvang;Coevorden;2e halfjaar 2021;2205.0;62.0
6308;Totaal exclusief verblijf en opvang;Coevorden;2021;2475.0;70.0
6309;Totaal exclusief verblijf en opvang;Coevorden;1e halfjaar 2022;2190.0;62.0
6310;Totaal exclusief verblijf en opvang;Coevorden;2e halfjaar 2022;2070.0;58.0
6311;Totaal exclusief verblijf en opvang;Coevorden;2022;2310.0;65.0
6312;Totaal exclusief verblijf en opvang;Coevorden;1e halfjaar 2023;2335.0;65.0
6313;Totaal exclusief verblijf en opvang;Coevorden;2e halfjaar 2023;2340.0;66.0
6314;Totaal exclusief verblijf en opvang;Coevorden;2023;2545.0;71.0
6315;Totaal exclusief verblijf en opvang;Cranendonck;1e halfjaar 2019;1005.0;49.0
6316;Totaal exclusief verblijf en opvang;Cranendonck;2e halfjaar 2019;1045.0;51.0
6317;Totaal exclusief verblijf en opvang;Cranendonck;2019;1110.0;54.0
6318;Totaal exclusief verblijf en opvang;Cranendonck;1e halfjaar 2020;1035.0;49.0
6319;Totaal exclusief verblijf en opvang;Cranendonck;2e halfjaar 2020;1050.0;50.0
6320;Totaal exclusief verblijf en opvang;Cranendonck;2020;1155.0;55.0
6321;Totaal exclusief verblijf en opvang;Cranendonck;1e halfjaar 2021;1100.0;52.0
6322;Totaal exclusief verblijf en opvang;Cranendonck;2e halfjaar 2021;1120.0;53.0
6323;Totaal exclusief verblijf en opvang;Cranendonck;2021;1215.0;58.0
6324;Totaal exclusief verblijf en opvang;Cranendonck;1e halfjaar 2022;1130.0;55.0
6325;Totaal exclusief verblijf en opvang;Cranendonck;2e halfjaar 2022;1140.0;55.0
6326;Totaal exclusief verblijf en opvang;Cranendonck;2022;1215.0;59.0
6327;Totaal exclusief verblijf en opvang;Cranendonck;1e halfjaar 2023;1135.0;54.0
6328;Totaal exclusief verblijf en opvang;Cranendonck;2e halfjaar 2023;1145.0;55.0
6329;Totaal exclusief verblijf en opvang;Cranendonck;2023;1235.0;59.0
6330;Totaal exclusief verblijf en opvang;Cuijk;1e halfjaar 2019;1315.0;53.0
6331;Totaal exclusief verblijf en opvang;Cuijk;2e halfjaar 2019;1390.0;56.0
6332;Totaal exclusief verblijf en opvang;Cuijk;2019;1475.0;59.0
6333;Totaal exclusief verblijf en opvang;Cuijk;1e halfjaar 2020;1460.0;58.0
6334;Totaal exclusief verblijf en opvang;Cuijk;2e halfjaar 2020;1495.0;59.0
6335;Totaal exclusief verblijf en opvang;Cuijk;2020;1605.0;64.0
6336;Totaal exclusief verblijf en opvang;Cuijk;1e halfjaar 2021;1515.0;60.0
6337;Totaal exclusief verblijf en opvang;Cuijk;2e halfjaar 2021;1565.0;62.0
6338;Totaal exclusief verblijf en opvang;Cuijk;2021;1675.0;66.0
6339;Totaal exclusief verblijf en opvang;Cuijk;1e halfjaar 2022;;
6340;Totaal exclusief verblijf en opvang;Cuijk;2e halfjaar 2022;;
6341;Totaal exclusief verblijf en opvang;Cuijk;2022;;
6342;Totaal exclusief verblijf en opvang;Cuijk;1e halfjaar 2023;;
6343;Totaal exclusief verblijf en opvang;Cuijk;2e halfjaar 2023;;
6344;Totaal exclusief verblijf en opvang;Cuijk;2023;;
6345;Totaal exclusief verblijf en opvang;Culemborg;1e halfjaar 2019;825.0;29.0
6346;Totaal exclusief verblijf en opvang;Culemborg;2e halfjaar 2019;915.0;32.0
6347;Totaal exclusief verblijf en opvang;Culemborg;2019;960.0;34.0
6348;Totaal exclusief verblijf en opvang;Culemborg;1e halfjaar 2020;1310.0;45.0
6349;Totaal exclusief verblijf en opvang;Culemborg;2e halfjaar 2020;1340.0;46.0
6350;Totaal exclusief verblijf en opvang;Culemborg;2020;1440.0;50.0
6351;Totaal exclusief verblijf en opvang;Culemborg;1e halfjaar 2021;1585.0;54.0
6352;Totaal exclusief verblijf en opvang;Culemborg;2e halfjaar 2021;1640.0;56.0
6353;Totaal exclusief verblijf en opvang;Culemborg;2021;1750.0;60.0
6354;Totaal exclusief verblijf en opvang;Culemborg;1e halfjaar 2022;1675.0;57.0
6355;Totaal exclusief verblijf en opvang;Culemborg;2e halfjaar 2022;1665.0;57.0
6356;Totaal exclusief verblijf en opvang;Culemborg;2022;1810.0;62.0
6357;Totaal exclusief verblijf en opvang;Culemborg;1e halfjaar 2023;1685.0;57.0
6358;Totaal exclusief verblijf en opvang;Culemborg;2e halfjaar 2023;1725.0;58.0
6359;Totaal exclusief verblijf en opvang;Culemborg;2023;1840.0;62.0
6360;Totaal exclusief verblijf en opvang;Dalfsen;1e halfjaar 2019;1290.0;45.0
6361;Totaal exclusief verblijf en opvang;Dalfsen;2e halfjaar 2019;1565.0;55.0
6362;Totaal exclusief verblijf en opvang;Dalfsen;2019;1645.0;58.0
6363;Totaal exclusief verblijf en opvang;Dalfsen;1e halfjaar 2020;1570.0;55.0
6364;Totaal exclusief verblijf en opvang;Dalfsen;2e halfjaar 2020;1580.0;55.0
6365;Totaal exclusief verblijf en opvang;Dalfsen;2020;1695.0;59.0
6366;Totaal exclusief verblijf en opvang;Dalfsen;1e halfjaar 2021;1555.0;54.0
6367;Totaal exclusief verblijf en opvang;Dalfsen;2e halfjaar 2021;1545.0;53.0
6368;Totaal exclusief verblijf en opvang;Dalfsen;2021;1695.0;59.0
6369;Totaal exclusief verblijf en opvang;Dalfsen;1e halfjaar 2022;1530.0;52.0
6370;Totaal exclusief verblijf en opvang;Dalfsen;2e halfjaar 2022;1490.0;51.0
6371;Totaal exclusief verblijf en opvang;Dalfsen;2022;1620.0;56.0
6372;Totaal exclusief verblijf en opvang;Dalfsen;1e halfjaar 2023;1485.0;50.0
6373;Totaal exclusief verblijf en opvang;Dalfsen;2e halfjaar 2023;1490.0;50.0
6374;Totaal exclusief verblijf en opvang;Dalfsen;2023;1595.0;54.0
6375;Totaal exclusief verblijf en opvang;Dantumadiel;1e halfjaar 2019;1245.0;66.0
6376;Totaal exclusief verblijf en opvang;Dantumadiel;2e halfjaar 2019;1310.0;69.0
6377;Totaal exclusief verblijf en opvang;Dantumadiel;2019;1385.0;73.0
6378;Totaal exclusief verblijf en opvang;Dantumadiel;1e halfjaar 2020;1350.0;71.0
6379;Totaal exclusief verblijf en opvang;Dantumadiel;2e halfjaar 2020;1390.0;73.0
6380;Totaal exclusief verblijf en opvang;Dantumadiel;2020;1480.0;78.0
6381;Totaal exclusief verblijf en opvang;Dantumadiel;1e halfjaar 2021;1405.0;74.0
6382;Totaal exclusief verblijf en opvang;Dantumadiel;2e halfjaar 2021;1415.0;75.0
6383;Totaal exclusief verblijf en opvang;Dantumadiel;2021;1550.0;82.0
6384;Totaal exclusief verblijf en opvang;Dantumadiel;1e halfjaar 2022;1390.0;73.0
6385;Totaal exclusief verblijf en opvang;Dantumadiel;2e halfjaar 2022;1375.0;73.0
6386;Totaal exclusief verblijf en opvang;Dantumadiel;2022;1480.0;78.0
6387;Totaal exclusief verblijf en opvang;Dantumadiel;1e halfjaar 2023;1380.0;72.0
6388;Totaal exclusief verblijf en opvang;Dantumadiel;2e halfjaar 2023;1390.0;72.0
6389;Totaal exclusief verblijf en opvang;Dantumadiel;2023;1485.0;77.0
6390;Totaal exclusief verblijf en opvang;Delft;1e halfjaar 2019;6530.0;63.0
6391;Totaal exclusief verblijf en opvang;Delft;2e halfjaar 2019;6505.0;63.0
6392;Totaal exclusief verblijf en opvang;Delft;2019;7150.0;69.0
6393;Totaal exclusief verblijf en opvang;Delft;1e halfjaar 2020;6515.0;63.0
6394;Totaal exclusief verblijf en opvang;Delft;2e halfjaar 2020;6575.0;63.0
6395;Totaal exclusief verblijf en opvang;Delft;2020;7025.0;68.0
6396;Totaal exclusief verblijf en opvang;Delft;1e halfjaar 2021;6535.0;63.0
6397;Totaal exclusief verblijf en opvang;Delft;2e halfjaar 2021;6590.0;64.0
6398;Totaal exclusief verblijf en opvang;Delft;2021;7095.0;68.0
6399;Totaal exclusief verblijf en opvang;Delft;1e halfjaar 2022;6675.0;64.0
6400;Totaal exclusief verblijf en opvang;Delft;2e halfjaar 2022;6745.0;65.0
6401;Totaal exclusief verblijf en opvang;Delft;2022;7230.0;69.0
6402;Totaal exclusief verblijf en opvang;Delft;1e halfjaar 2023;6395.0;60.0
6403;Totaal exclusief verblijf en opvang;Delft;2e halfjaar 2023;6445.0;61.0
6404;Totaal exclusief verblijf en opvang;Delft;2023;6990.0;66.0
6405;Totaal exclusief verblijf en opvang;Delfzijl;1e halfjaar 2019;980.0;40.0
6406;Totaal exclusief verblijf en opvang;Delfzijl;2e halfjaar 2019;;
6407;Totaal exclusief verblijf en opvang;Delfzijl;2019;;
6408;Totaal exclusief verblijf en opvang;Delfzijl;1e halfjaar 2020;1410.0;57.0
6409;Totaal exclusief verblijf en opvang;Delfzijl;2e halfjaar 2020;1425.0;58.0
6410;Totaal exclusief verblijf en opvang;Delfzijl;2020;1580.0;64.0
6411;Totaal exclusief verblijf en opvang;Delfzijl;1e halfjaar 2021;;
6412;Totaal exclusief verblijf en opvang;Delfzijl;2e halfjaar 2021;;
6413;Totaal exclusief verblijf en opvang;Delfzijl;2021;;
6414;Totaal exclusief verblijf en opvang;Delfzijl;1e halfjaar 2022;;
6415;Totaal exclusief verblijf en opvang;Delfzijl;2e halfjaar 2022;;
6416;Totaal exclusief verblijf en opvang;Delfzijl;2022;;
6417;Totaal exclusief verblijf en opvang;Delfzijl;1e halfjaar 2023;;
6418;Totaal exclusief verblijf en opvang;Delfzijl;2e halfjaar 2023;;
6419;Totaal exclusief verblijf en opvang;Delfzijl;2023;;
6420;Totaal exclusief verblijf en opvang;Deurne;1e halfjaar 2019;2685.0;83.0
6421;Totaal exclusief verblijf en opvang;Deurne;2e halfjaar 2019;2745.0;85.0
6422;Totaal exclusief verblijf en opvang;Deurne;2019;2920.0;90.0
6423;Totaal exclusief verblijf en opvang;Deurne;1e halfjaar 2020;2615.0;81.0
6424;Totaal exclusief verblijf en opvang;Deurne;2e halfjaar 2020;2645.0;81.0
6425;Totaal exclusief verblijf en opvang;Deurne;2020;2805.0;86.0
6426;Totaal exclusief verblijf en opvang;Deurne;1e halfjaar 2021;2635.0;81.0
6427;Totaal exclusief verblijf en opvang;Deurne;2e halfjaar 2021;2650.0;82.0
6428;Totaal exclusief verblijf en opvang;Deurne;2021;2815.0;87.0
6429;Totaal exclusief verblijf en opvang;Deurne;1e halfjaar 2022;2665.0;82.0
6430;Totaal exclusief verblijf en opvang;Deurne;2e halfjaar 2022;2685.0;82.0
6431;Totaal exclusief verblijf en opvang;Deurne;2022;2840.0;87.0
6432;Totaal exclusief verblijf en opvang;Deurne;1e halfjaar 2023;2740.0;83.0
6433;Totaal exclusief verblijf en opvang;Deurne;2e halfjaar 2023;2725.0;83.0
6434;Totaal exclusief verblijf en opvang;Deurne;2023;2895.0;88.0
6435;Totaal exclusief verblijf en opvang;Deventer;1e halfjaar 2019;7285.0;73.0
6436;Totaal exclusief verblijf en opvang;Deventer;2e halfjaar 2019;7565.0;76.0
6437;Totaal exclusief verblijf en opvang;Deventer;2019;7970.0;80.0
6438;Totaal exclusief verblijf en opvang;Deventer;1e halfjaar 2020;7170.0;71.0
6439;Totaal exclusief verblijf en opvang;Deventer;2e halfjaar 2020;7330.0;73.0
6440;Totaal exclusief verblijf en opvang;Deventer;2020;7725.0;77.0
6441;Totaal exclusief verblijf en opvang;Deventer;1e halfjaar 2021;7490.0;74.0
6442;Totaal exclusief verblijf en opvang;Deventer;2e halfjaar 2021;7525.0;74.0
6443;Totaal exclusief verblijf en opvang;Deventer;2021;8130.0;80.0
6444;Totaal exclusief verblijf en opvang;Deventer;1e halfjaar 2022;7485.0;74.0
6445;Totaal exclusief verblijf en opvang;Deventer;2e halfjaar 2022;7555.0;74.0
6446;Totaal exclusief verblijf en opvang;Deventer;2022;8030.0;79.0
6447;Totaal exclusief verblijf en opvang;Deventer;1e halfjaar 2023;7515.0;73.0
6448;Totaal exclusief verblijf en opvang;Deventer;2e halfjaar 2023;7570.0;74.0
6449;Totaal exclusief verblijf en opvang;Deventer;2023;8095.0;79.0
6450;Totaal exclusief verblijf en opvang;Diemen;1e halfjaar 2019;1935.0;66.0
6451;Totaal exclusief verblijf en opvang;Diemen;2e halfjaar 2019;2015.0;69.0
6452;Totaal exclusief verblijf en opvang;Diemen;2019;2075.0;71.0
6453;Totaal exclusief verblijf en opvang;Diemen;1e halfjaar 2020;2050.0;67.0
6454;Totaal exclusief verblijf en opvang;Diemen;2e halfjaar 2020;2100.0;68.0
6455;Totaal exclusief verblijf en opvang;Diemen;2020;2145.0;70.0
6456;Totaal exclusief verblijf en opvang;Diemen;1e halfjaar 2021;1955.0;62.0
6457;Totaal exclusief verblijf en opvang;Diemen;2e halfjaar 2021;2030.0;65.0
6458;Totaal exclusief verblijf en opvang;Diemen;2021;2135.0;68.0
6459;Totaal exclusief verblijf en opvang;Diemen;1e halfjaar 2022;2020.0;63.0
6460;Totaal exclusief verblijf en opvang;Diemen;2e halfjaar 2022;2025.0;64.0
6461;Totaal exclusief verblijf en opvang;Diemen;2022;2115.0;66.0
6462;Totaal exclusief verblijf en opvang;Diemen;1e halfjaar 2023;2000.0;61.0
6463;Totaal exclusief verblijf en opvang;Diemen;2e halfjaar 2023;2030.0;62.0
6464;Totaal exclusief verblijf en opvang;Diemen;2023;2155.0;66.0
6465;Totaal exclusief verblijf en opvang;Dijk en Waard;1e halfjaar 2019;;
6466;Totaal exclusief verblijf en opvang;Dijk en Waard;2e halfjaar 2019;;
6467;Totaal exclusief verblijf en opvang;Dijk en Waard;2019;;
6468;Totaal exclusief verblijf en opvang;Dijk en Waard;1e halfjaar 2020;;
6469;Totaal exclusief verblijf en opvang;Dijk en Waard;2e halfjaar 2020;;
6470;Totaal exclusief verblijf en opvang;Dijk en Waard;2020;;
6471;Totaal exclusief verblijf en opvang;Dijk en Waard;1e halfjaar 2021;;
6472;Totaal exclusief verblijf en opvang;Dijk en Waard;2e halfjaar 2021;;
6473;Totaal exclusief verblijf en opvang;Dijk en Waard;2021;;
6474;Totaal exclusief verblijf en opvang;Dijk en Waard;1e halfjaar 2022;3665.0;42.0
6475;Totaal exclusief verblijf en opvang;Dijk en Waard;2e halfjaar 2022;3645.0;42.0
6476;Totaal exclusief verblijf en opvang;Dijk en Waard;2022;3915.0;45.0
6477;Totaal exclusief verblijf en opvang;Dijk en Waard;1e halfjaar 2023;3650.0;41.0
6478;Totaal exclusief verblijf en opvang;Dijk en Waard;2e halfjaar 2023;3695.0;42.0
6479;Totaal exclusief verblijf en opvang;Dijk en Waard;2023;3970.0;45.0
6480;Totaal exclusief verblijf en opvang;Dinkelland;1e halfjaar 2019;1550.0;59.0
6481;Totaal exclusief verblijf en opvang;Dinkelland;2e halfjaar 2019;1600.0;61.0
6482;Totaal exclusief verblijf en opvang;Dinkelland;2019;1705.0;65.0
6483;Totaal exclusief verblijf en opvang;Dinkelland;1e halfjaar 2020;1675.0;63.0
6484;Totaal exclusief verblijf en opvang;Dinkelland;2e halfjaar 2020;1725.0;65.0
6485;Totaal exclusief verblijf en opvang;Dinkelland;2020;1820.0;69.0
6486;Totaal exclusief verblijf en opvang;Dinkelland;1e halfjaar 2021;1730.0;65.0
6487;Totaal exclusief verblijf en opvang;Dinkelland;2e halfjaar 2021;1750.0;66.0
6488;Totaal exclusief verblijf en opvang;Dinkelland;2021;1875.0;70.0
6489;Totaal exclusief verblijf en opvang;Dinkelland;1e halfjaar 2022;1680.0;63.0
6490;Totaal exclusief verblijf en opvang;Dinkelland;2e halfjaar 2022;1720.0;65.0
6491;Totaal exclusief verblijf en opvang;Dinkelland;2022;1825.0;69.0
6492;Totaal exclusief verblijf en opvang;Dinkelland;1e halfjaar 2023;1770.0;66.0
6493;Totaal exclusief verblijf en opvang;Dinkelland;2e halfjaar 2023;1775.0;66.0
6494;Totaal exclusief verblijf en opvang;Dinkelland;2023;1905.0;71.0
6495;Totaal exclusief verblijf en opvang;Doesburg;1e halfjaar 2019;760.0;68.0
6496;Totaal exclusief verblijf en opvang;Doesburg;2e halfjaar 2019;785.0;70.0
6497;Totaal exclusief verblijf en opvang;Doesburg;2019;850.0;76.0
6498;Totaal exclusief verblijf en opvang;Doesburg;1e halfjaar 2020;805.0;73.0
6499;Totaal exclusief verblijf en opvang;Doesburg;2e halfjaar 2020;815.0;74.0
6500;Totaal exclusief verblijf en opvang;Doesburg;2020;890.0;80.0
6501;Totaal exclusief verblijf en opvang;Doesburg;1e halfjaar 2021;805.0;73.0
6502;Totaal exclusief verblijf en opvang;Doesburg;2e halfjaar 2021;810.0;73.0
6503;Totaal exclusief verblijf en opvang;Doesburg;2021;875.0;79.0
6504;Totaal exclusief verblijf en opvang;Doesburg;1e halfjaar 2022;695.0;63.0
6505;Totaal exclusief verblijf en opvang;Doesburg;2e halfjaar 2022;700.0;63.0
6506;Totaal exclusief verblijf en opvang;Doesburg;2022;785.0;71.0
6507;Totaal exclusief verblijf en opvang;Doesburg;1e halfjaar 2023;720.0;65.0
6508;Totaal exclusief verblijf en opvang;Doesburg;2e halfjaar 2023;700.0;63.0
6509;Totaal exclusief verblijf en opvang;Doesburg;2023;790.0;71.0
6510;Totaal exclusief verblijf en opvang;Doetinchem;1e halfjaar 2019;4305.0;75.0
6511;Totaal exclusief verblijf en opvang;Doetinchem;2e halfjaar 2019;4585.0;80.0
6512;Totaal exclusief verblijf en opvang;Doetinchem;2019;4915.0;85.0
6513;Totaal exclusief verblijf en opvang;Doetinchem;1e halfjaar 2020;4670.0;81.0
6514;Totaal exclusief verblijf en opvang;Doetinchem;2e halfjaar 2020;4765.0;82.0
6515;Totaal exclusief verblijf en opvang;Doetinchem;2020;5130.0;88.0
6516;Totaal exclusief verblijf en opvang;Doetinchem;1e halfjaar 2021;4605.0;79.0
6517;Totaal exclusief verblijf en opvang;Doetinchem;2e halfjaar 2021;4595.0;79.0
6518;Totaal exclusief verblijf en opvang;Doetinchem;2021;5080.0;87.0
6519;Totaal exclusief verblijf en opvang;Doetinchem;1e halfjaar 2022;4495.0;77.0
6520;Totaal exclusief verblijf en opvang;Doetinchem;2e halfjaar 2022;4090.0;70.0
6521;Totaal exclusief verblijf en opvang;Doetinchem;2022;4850.0;83.0
6522;Totaal exclusief verblijf en opvang;Doetinchem;1e halfjaar 2023;4000.0;68.0
6523;Totaal exclusief verblijf en opvang;Doetinchem;2e halfjaar 2023;4040.0;68.0
6524;Totaal exclusief verblijf en opvang;Doetinchem;2023;4355.0;74.0
6525;Totaal exclusief verblijf en opvang;Dongen;1e halfjaar 2019;985.0;38.0
6526;Totaal exclusief verblijf en opvang;Dongen;2e halfjaar 2019;1065.0;41.0
6527;Totaal exclusief verblijf en opvang;Dongen;2019;1125.0;43.0
6528;Totaal exclusief verblijf en opvang;Dongen;1e halfjaar 2020;1090.0;42.0
6529;Totaal exclusief verblijf en opvang;Dongen;2e halfjaar 2020;1115.0;43.0
6530;Totaal exclusief verblijf en opvang;Dongen;2020;1205.0;46.0
6531;Totaal exclusief verblijf en opvang;Dongen;1e halfjaar 2021;1155.0;44.0
6532;Totaal exclusief verblijf en opvang;Dongen;2e halfjaar 2021;1230.0;47.0
6533;Totaal exclusief verblijf en opvang;Dongen;2021;1305.0;49.0
6534;Totaal exclusief verblijf en opvang;Dongen;1e halfjaar 2022;1230.0;46.0
6535;Totaal exclusief verblijf en opvang;Dongen;2e halfjaar 2022;1265.0;48.0
6536;Totaal exclusief verblijf en opvang;Dongen;2022;1385.0;52.0
6537;Totaal exclusief verblijf en opvang;Dongen;1e halfjaar 2023;1305.0;48.0
6538;Totaal exclusief verblijf en opvang;Dongen;2e halfjaar 2023;1345.0;49.0
6539;Totaal exclusief verblijf en opvang;Dongen;2023;1465.0;54.0
6540;Totaal exclusief verblijf en opvang;Dordrecht;1e halfjaar 2019;7745.0;65.0
6541;Totaal exclusief verblijf en opvang;Dordrecht;2e halfjaar 2019;8060.0;68.0
6542;Totaal exclusief verblijf en opvang;Dordrecht;2019;8545.0;72.0
6543;Totaal exclusief verblijf en opvang;Dordrecht;1e halfjaar 2020;8185.0;69.0
6544;Totaal exclusief verblijf en opvang;Dordrecht;2e halfjaar 2020;8355.0;70.0
6545;Totaal exclusief verblijf en opvang;Dordrecht;2020;8950.0;75.0
