ID;SoortTeler;RegioS;Perioden;BoomteeltEnVastePlantenTotaal_1;GewassenTotaal_2;BosEnHaagplantsoen_3;LaanEnParkbomenTotaal_4;Onderstammen_5;Spillen_6;Opzetters_7;Rozenstruiken_8;Sierconiferen_9;SierheestersEnKlimplantenTotaal_10;Buxus_11;Ericaceae_12;TrekEnBesheester_13;OverigeSierheestersEnKlimplanten_14;VastePlanten_15;VruchtbomenTotaal_16;Moerbomen_17;Onderstammen_18;OverigeVruchtbomen_19;TeeltwijzeTotaal_20;TeeltInDeVolleGrond_21;TeeltInPottenEnContainers_22;OnderGlasTotaal_23;Vermeerdering_24;VolledigeTeeltOnderGlas_25;BoomteeltEnVastePlantenTotaal_26;GewassenTotaal_27;BosEnHaagplantsoen_28;LaanEnParkbomenTotaal_29;Onderstammen_30;Spillen_31;Opzetters_32;Rozenstruiken_33;Sierconiferen_34;SierheestersEnKlimplantenTotaal_35;Buxus_36;Ericaceae_37;TrekEnBesheester_38;OverigeSierheestersEnKlimplanten_39;VastePlanten_40;VruchtbomenTotaal_41;Moerbomen_42;Onderstammen_43;OverigeVruchtbomen_44;TeeltwijzeTotaal_45;TeeltInDeVolleGrond_46;TeeltInPottenEnContainers_47;OnderGlasTotaal_48;Vermeerdering_49;VolledigeTeeltOnderGlas_50
970;Sierconifeer telers;Noord-Holland (PV);2000;31.0;31.0;0.0;3.0;;;;0.0;23.0;4.0;;;;;0.0;0.0;;;;31.0;29.0;2.0;0.0;0.0;0.0;27.0;27.0;1.0;2.0;;;;2.0;27.0;6.0;;;;;1.0;0.0;;;;27.0;26.0;4.0;2.0;1.0;1.0
971;Sierconifeer telers;Noord-Holland (PV);2001;30.0;30.0;0.0;6.0;;;;0.0;20.0;4.0;;;;;0.0;0.0;;;;30.0;29.0;2.0;0.0;0.0;0.0;21.0;21.0;3.0;1.0;;;;2.0;21.0;6.0;;;;;0.0;0.0;;;;21.0;21.0;4.0;1.0;1.0;0.0
972;Sierconifeer telers;Noord-Holland (PV);2002;18.0;18.0;3.0;0.0;;;;0.0;14.0;1.0;;;;;0.0;0.0;;;;18.0;17.0;1.0;0.0;0.0;0.0;20.0;20.0;2.0;0.0;;;;2.0;20.0;3.0;;;;;0.0;0.0;;;;20.0;20.0;4.0;3.0;2.0;1.0
973;Sierconifeer telers;Noord-Holland (PV);2003;33.0;33.0;0.0;6.0;;;;0.0;23.0;3.0;;;;;0.0;0.0;;;;33.0;32.0;1.0;0.0;0.0;0.0;20.0;20.0;1.0;1.0;;;;2.0;20.0;4.0;;;;;0.0;0.0;;;;20.0;20.0;4.0;2.0;1.0;1.0
974;Sierconifeer telers;Noord-Holland (PV);2004;32.0;32.0;3.0;6.0;;;;0.0;20.0;3.0;;;;;0.0;0.0;;;;32.0;29.0;3.0;0.0;0.0;0.0;20.0;20.0;2.0;1.0;;;;1.0;20.0;5.0;;;;;1.0;0.0;;;;20.0;18.0;6.0;2.0;1.0;1.0
975;Sierconifeer telers;Noord-Holland (PV);2005;13.0;13.0;3.0;0.0;;;;0.0;10.0;0.0;;;;;0.0;0.0;;;;13.0;10.0;3.0;0.0;0.0;0.0;14.0;14.0;1.0;0.0;;;;0.0;14.0;2.0;;;;;0.0;0.0;;;;14.0;13.0;5.0;1.0;0.0;1.0
976;Sierconifeer telers;Noord-Holland (PV);2006;12.0;12.0;3.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;9.0;3.0;0.0;0.0;0.0;12.0;12.0;2.0;0.0;0.0;0.0;0.0;0.0;12.0;3.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;12.0;10.0;4.0;0.0;0.0;0.0
977;Sierconifeer telers;Noord-Holland (PV);2007;37.0;37.0;3.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;36.0;0.0;0.0;0.0;0.0;11.0;11.0;2.0;0.0;0.0;0.0;0.0;0.0;11.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;1.0;1.0;1.0;0.0
978;Sierconifeer telers;Noord-Holland (PV);2008;7.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;9.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;1.0;1.0;0.0
979;Sierconifeer telers;Noord-Holland (PV);2009;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;1.0;1.0;1.0
980;Sierconifeer telers;Zuid-Holland (PV);2000;67.0;65.0;5.0;2.0;;;;1.0;55.0;3.0;;;;;1.0;0.0;;;;65.0;49.0;16.0;2.0;2.0;0.0;69.0;69.0;3.0;2.0;;;;1.0;69.0;14.0;;;;;3.0;1.0;;;;69.0;61.0;19.0;19.0;19.0;1.0
981;Sierconifeer telers;Zuid-Holland (PV);2001;60.0;59.0;0.0;3.0;;;;0.0;54.0;2.0;;;;;1.0;0.0;;;;59.0;45.0;15.0;1.0;1.0;0.0;66.0;66.0;1.0;3.0;;;;1.0;66.0;12.0;;;;;4.0;0.0;;;;66.0;59.0;20.0;12.0;12.0;0.0
982;Sierconifeer telers;Zuid-Holland (PV);2002;56.0;55.0;0.0;2.0;;;;0.0;51.0;2.0;;;;;1.0;0.0;;;;55.0;41.0;14.0;1.0;1.0;0.0;66.0;66.0;2.0;5.0;;;;0.0;66.0;10.0;;;;;1.0;1.0;;;;66.0;55.0;22.0;10.0;10.0;1.0
983;Sierconifeer telers;Zuid-Holland (PV);2003;67.0;66.0;1.0;2.0;;;;0.0;62.0;2.0;;;;;0.0;0.0;;;;66.0;47.0;19.0;1.0;1.0;0.0;71.0;71.0;3.0;5.0;;;;0.0;71.0;11.0;;;;;1.0;0.0;;;;71.0;59.0;23.0;14.0;13.0;2.0
984;Sierconifeer telers;Zuid-Holland (PV);2004;68.0;67.0;0.0;2.0;;;;0.0;62.0;2.0;;;;;1.0;0.0;;;;67.0;51.0;15.0;1.0;1.0;0.0;65.0;65.0;1.0;5.0;;;;1.0;65.0;9.0;;;;;2.0;0.0;;;;65.0;57.0;23.0;9.0;9.0;0.0
985;Sierconifeer telers;Zuid-Holland (PV);2005;73.0;72.0;2.0;1.0;;;;0.0;66.0;2.0;;;;;0.0;0.0;;;;72.0;50.0;22.0;1.0;1.0;0.0;68.0;68.0;3.0;4.0;;;;2.0;68.0;10.0;;;;;3.0;1.0;;;;68.0;59.0;23.0;11.0;10.0;1.0
986;Sierconifeer telers;Zuid-Holland (PV);2006;61.0;60.0;1.0;1.0;1.0;0.0;0.0;0.0;55.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;60.0;42.0;17.0;1.0;1.0;0.0;45.0;45.0;2.0;4.0;2.0;2.0;2.0;0.0;45.0;11.0;3.0;0.0;1.0;7.0;1.0;0.0;0.0;0.0;0.0;45.0;38.0;12.0;9.0;9.0;2.0
987;Sierconifeer telers;Zuid-Holland (PV);2007;85.0;84.0;9.0;0.0;0.0;0.0;0.0;5.0;65.0;4.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;84.0;67.0;17.0;1.0;1.0;0.0;37.0;37.0;3.0;3.0;1.0;2.0;2.0;1.0;37.0;12.0;4.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;1.0;37.0;30.0;14.0;11.0;11.0;1.0
988;Sierconifeer telers;Zuid-Holland (PV);2008;80.0;78.0;0.0;1.0;0.0;0.0;0.0;0.0;72.0;4.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;78.0;61.0;16.0;2.0;1.0;1.0;42.0;42.0;1.0;4.0;3.0;2.0;1.0;0.0;42.0;15.0;5.0;1.0;1.0;10.0;2.0;0.0;0.0;0.0;0.0;42.0;38.0;12.0;8.0;7.0;3.0
989;Sierconifeer telers;Zuid-Holland (PV);2009;58.0;58.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;4.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;58.0;39.0;19.0;1.0;0.0;0.0;35.0;35.0;1.0;2.0;1.0;2.0;1.0;0.0;35.0;12.0;3.0;1.0;1.0;9.0;2.0;0.0;0.0;0.0;0.0;35.0;31.0;10.0;6.0;6.0;2.0
990;Sierconifeer telers;Zeeland (PV);2000;12.0;12.0;0.0;0.0;;;;0.0;11.0;1.0;;;;;0.0;0.0;;;;12.0;11.0;1.0;0.0;0.0;0.0;11.0;11.0;0.0;1.0;;;;0.0;11.0;2.0;;;;;0.0;0.0;;;;11.0;9.0;2.0;1.0;1.0;0.0
991;Sierconifeer telers;Zeeland (PV);2001;10.0;10.0;0.0;0.0;;;;0.0;10.0;0.0;;;;;0.0;0.0;;;;10.0;10.0;0.0;0.0;0.0;0.0;10.0;10.0;1.0;2.0;;;;0.0;10.0;1.0;;;;;0.0;0.0;;;;10.0;10.0;0.0;1.0;1.0;0.0
992;Sierconifeer telers;Zeeland (PV);2002;6.0;6.0;0.0;0.0;;;;0.0;6.0;0.0;;;;;0.0;0.0;;;;6.0;6.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;1.0;;;;0.0;6.0;0.0;;;;;1.0;0.0;;;;6.0;5.0;1.0;1.0;1.0;0.0
993;Sierconifeer telers;Zeeland (PV);2003;7.0;7.0;0.0;0.0;;;;0.0;7.0;0.0;;;;;0.0;0.0;;;;7.0;7.0;0.0;0.0;0.0;0.0;8.0;8.0;1.0;2.0;;;;0.0;8.0;2.0;;;;;0.0;0.0;;;;8.0;7.0;2.0;1.0;0.0;1.0
994;Sierconifeer telers;Zeeland (PV);2004;6.0;6.0;0.0;0.0;;;;0.0;6.0;0.0;;;;;0.0;0.0;;;;6.0;6.0;0.0;0.0;0.0;0.0;8.0;8.0;2.0;2.0;;;;0.0;8.0;2.0;;;;;0.0;0.0;;;;8.0;7.0;2.0;1.0;1.0;0.0
995;Sierconifeer telers;Zeeland (PV);2005;7.0;6.0;0.0;0.0;;;;0.0;6.0;0.0;;;;;0.0;0.0;;;;6.0;6.0;0.0;0.0;0.0;0.0;7.0;7.0;1.0;2.0;;;;0.0;7.0;2.0;;;;;0.0;0.0;;;;7.0;6.0;2.0;1.0;1.0;1.0
996;Sierconifeer telers;Zeeland (PV);2006;7.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;6.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;5.0;1.0;1.0;1.0;1.0
997;Sierconifeer telers;Zeeland (PV);2007;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;7.0;1.0;1.0;1.0;0.0
998;Sierconifeer telers;Zeeland (PV);2008;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;1.0;1.0;0.0
999;Sierconifeer telers;Zeeland (PV);2009;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;6.0;1.0;1.0;1.0;0.0
1000;Sierconifeer telers;Noord-Brabant (PV);2000;862.0;856.0;38.0;15.0;;;;1.0;781.0;20.0;;;;;2.0;0.0;;;;856.0;821.0;34.0;7.0;5.0;2.0;316.0;316.0;36.0;27.0;;;;3.0;316.0;42.0;;;;;9.0;2.0;;;;316.0;307.0;55.0;55.0;45.0;14.0
1001;Sierconifeer telers;Noord-Brabant (PV);2001;951.0;941.0;55.0;15.0;;;;0.0;854.0;16.0;;;;;1.0;0.0;;;;941.0;888.0;54.0;9.0;8.0;2.0;300.0;300.0;31.0;22.0;;;;0.0;300.0;36.0;;;;;5.0;2.0;;;;300.0;292.0;55.0;49.0;42.0;14.0
1002;Sierconifeer telers;Noord-Brabant (PV);2002;1016.0;1006.0;52.0;22.0;;;;0.0;911.0;19.0;;;;;2.0;0.0;;;;1006.0;961.0;45.0;10.0;7.0;3.0;295.0;295.0;29.0;26.0;;;;1.0;295.0;36.0;;;;;5.0;2.0;;;;295.0;283.0;51.0;52.0;46.0;13.0
1003;Sierconifeer telers;Noord-Brabant (PV);2003;1002.0;993.0;37.0;13.0;;;;0.0;918.0;22.0;;;;;4.0;0.0;;;;993.0;945.0;48.0;9.0;7.0;2.0;289.0;289.0;29.0;25.0;;;;1.0;289.0;39.0;;;;;7.0;2.0;;;;289.0;279.0;53.0;48.0;45.0;8.0
1004;Sierconifeer telers;Noord-Brabant (PV);2004;1227.0;1219.0;72.0;9.0;;;;1.0;1115.0;20.0;;;;;1.0;1.0;;;;1219.0;1114.0;105.0;8.0;7.0;1.0;262.0;262.0;27.0;19.0;;;;2.0;262.0;27.0;;;;;7.0;2.0;;;;262.0;253.0;40.0;43.0;41.0;7.0
1005;Sierconifeer telers;Noord-Brabant (PV);2005;1254.0;1246.0;48.0;16.0;;;;2.0;1167.0;11.0;;;;;1.0;0.0;;;;1246.0;1190.0;56.0;8.0;7.0;1.0;251.0;251.0;28.0;17.0;;;;1.0;251.0;23.0;;;;;3.0;1.0;;;;251.0;239.0;44.0;41.0;40.0;4.0
1006;Sierconifeer telers;Noord-Brabant (PV);2006;1092.0;1084.0;28.0;8.0;1.0;4.0;3.0;0.0;1017.0;24.0;17.0;0.0;0.0;6.0;7.0;0.0;0.0;0.0;0.0;1084.0;1041.0;44.0;7.0;7.0;1.0;225.0;225.0;19.0;13.0;3.0;3.0;7.0;1.0;225.0;39.0;26.0;0.0;1.0;14.0;5.0;2.0;0.0;0.0;2.0;225.0;216.0;32.0;31.0;28.0;4.0
1007;Sierconifeer telers;Noord-Brabant (PV);2007;1091.0;1082.0;26.0;21.0;1.0;17.0;3.0;0.0;983.0;46.0;37.0;0.0;0.0;9.0;5.0;0.0;0.0;0.0;0.0;1082.0;1043.0;39.0;9.0;7.0;2.0;206.0;206.0;15.0;10.0;2.0;3.0;5.0;1.0;206.0;43.0;31.0;2.0;0.0;15.0;9.0;0.0;0.0;0.0;0.0;206.0;199.0;25.0;35.0;32.0;5.0
1008;Sierconifeer telers;Noord-Brabant (PV);2008;1370.0;1363.0;26.0;10.0;3.0;6.0;2.0;0.0;1262.0;56.0;47.0;1.0;0.0;8.0;10.0;0.0;0.0;0.0;0.0;1363.0;1351.0;12.0;6.0;4.0;2.0;240.0;240.0;18.0;12.0;5.0;4.0;6.0;1.0;240.0;46.0;33.0;6.0;1.0;18.0;7.0;2.0;0.0;1.0;1.0;240.0;237.0;24.0;29.0;28.0;5.0
1009;Sierconifeer telers;Noord-Brabant (PV);2009;1198.0;1192.0;27.0;7.0;1.0;5.0;1.0;0.0;1095.0;51.0;34.0;1.0;0.0;15.0;11.0;1.0;0.0;0.0;1.0;1192.0;1184.0;8.0;6.0;5.0;2.0;214.0;214.0;16.0;10.0;4.0;5.0;4.0;0.0;214.0;42.0;30.0;3.0;1.0;16.0;3.0;2.0;0.0;1.0;1.0;214.0;212.0;13.0;30.0;28.0;5.0
1010;Sierconifeer telers;Limburg (PV);2000;268.0;266.0;14.0;6.0;;;;33.0;184.0;7.0;;;;;0.0;22.0;;;;266.0;244.0;22.0;2.0;2.0;0.0;104.0;104.0;19.0;13.0;;;;20.0;104.0;25.0;;;;;5.0;7.0;;;;104.0;97.0;34.0;20.0;19.0;4.0
1011;Sierconifeer telers;Limburg (PV);2001;276.0;274.0;10.0;2.0;;;;28.0;217.0;6.0;;;;;1.0;11.0;;;;274.0;206.0;68.0;2.0;2.0;0.0;101.0;101.0;13.0;11.0;;;;12.0;101.0;22.0;;;;;5.0;3.0;;;;101.0;94.0;29.0;19.0;17.0;4.0
1012;Sierconifeer telers;Limburg (PV);2002;284.0;282.0;8.0;4.0;;;;15.0;232.0;6.0;;;;;0.0;17.0;;;;282.0;265.0;17.0;2.0;2.0;0.0;105.0;105.0;9.0;12.0;;;;7.0;105.0;21.0;;;;;5.0;4.0;;;;105.0;100.0;31.0;16.0;15.0;2.0
1013;Sierconifeer telers;Limburg (PV);2003;296.0;294.0;11.0;3.0;;;;16.0;238.0;10.0;;;;;1.0;14.0;;;;294.0;284.0;10.0;2.0;2.0;0.0;89.0;89.0;12.0;10.0;;;;6.0;89.0;17.0;;;;;7.0;4.0;;;;89.0;87.0;25.0;16.0;16.0;1.0
1014;Sierconifeer telers;Limburg (PV);2004;325.0;323.0;14.0;5.0;;;;17.0;264.0;9.0;;;;;1.0;13.0;;;;323.0;304.0;19.0;2.0;1.0;0.0;93.0;93.0;12.0;12.0;;;;9.0;93.0;13.0;;;;;5.0;5.0;;;;93.0;88.0;28.0;14.0;13.0;2.0
1015;Sierconifeer telers;Limburg (PV);2005;399.0;397.0;14.0;4.0;;;;22.0;336.0;8.0;;;;;1.0;12.0;;;;397.0;380.0;17.0;2.0;1.0;0.0;81.0;81.0;7.0;11.0;;;;7.0;81.0;15.0;;;;;4.0;5.0;;;;81.0;77.0;24.0;15.0;14.0;1.0
1016;Sierconifeer telers;Limburg (PV);2006;308.0;306.0;1.0;1.0;0.0;1.0;1.0;6.0;274.0;12.0;3.0;1.0;3.0;6.0;0.0;12.0;6.0;5.0;1.0;306.0;293.0;13.0;2.0;1.0;1.0;66.0;66.0;4.0;5.0;1.0;3.0;2.0;3.0;66.0;21.0;12.0;1.0;1.0;11.0;2.0;5.0;2.0;3.0;2.0;66.0;64.0;18.0;12.0;11.0;2.0
1017;Sierconifeer telers;Limburg (PV);2007;410.0;407.0;4.0;1.0;0.0;1.0;0.0;17.0;358.0;12.0;3.0;1.0;0.0;9.0;0.0;15.0;9.0;4.0;1.0;407.0;388.0;19.0;3.0;1.0;1.0;71.0;71.0;7.0;4.0;1.0;3.0;0.0;5.0;71.0;20.0;13.0;1.0;0.0;10.0;3.0;7.0;2.0;2.0;3.0;71.0;68.0;19.0;12.0;11.0;2.0
1018;Sierconifeer telers;Limburg (PV);2008;474.0;472.0;12.0;1.0;0.0;1.0;0.0;14.0;409.0;22.0;13.0;1.0;0.0;9.0;0.0;13.0;10.0;3.0;0.0;472.0;465.0;7.0;1.0;1.0;0.0;73.0;73.0;10.0;3.0;1.0;1.0;1.0;5.0;73.0;22.0;15.0;2.0;1.0;9.0;0.0;6.0;3.0;2.0;1.0;73.0;73.0;14.0;8.0;7.0;1.0
1019;Sierconifeer telers;Limburg (PV);2009;540.0;536.0;6.0;5.0;2.0;1.0;3.0;36.0;446.0;24.0;16.0;1.0;0.0;8.0;2.0;16.0;6.0;7.0;4.0;536.0;527.0;9.0;3.0;2.0;2.0;73.0;73.0;8.0;5.0;2.0;2.0;2.0;5.0;73.0;20.0;12.0;1.0;1.0;8.0;2.0;6.0;2.0;5.0;1.0;73.0;72.0;12.0;9.0;6.0;3.0
1020;Sierheester en klimplant telers;Nederland;2000;2115.0;2044.0;112.0;60.0;;;;43.0;296.0;1489.0;;;;;31.0;12.0;;;;2044.0;1636.0;409.0;71.0;46.0;24.0;1436.0;1436.0;131.0;113.0;;;;70.0;588.0;1436.0;;;;;150.0;33.0;;;;1436.0;1291.0;627.0;570.0;495.0;194.0
1021;Sierheester en klimplant telers;Nederland;2001;2500.0;2416.0;155.0;68.0;;;;43.0;349.0;1750.0;;;;;39.0;13.0;;;;2416.0;2003.0;413.0;84.0;56.0;28.0;1486.0;1486.0;152.0;119.0;;;;63.0;584.0;1486.0;;;;;152.0;39.0;;;;1486.0;1348.0;634.0;572.0;499.0;193.0
1022;Sierheester en klimplant telers;Nederland;2002;2417.0;2337.0;156.0;70.0;;;;52.0;347.0;1656.0;;;;;36.0;20.0;;;;2337.0;1928.0;409.0;79.0;53.0;26.0;1369.0;1369.0;130.0;110.0;;;;61.0;548.0;1369.0;;;;;132.0;31.0;;;;1369.0;1219.0;609.0;540.0;474.0;185.0
1023;Sierheester en klimplant telers;Nederland;2003;2391.0;2309.0;146.0;119.0;;;;66.0;327.0;1598.0;;;;;45.0;9.0;;;;2309.0;1936.0;373.0;81.0;51.0;31.0;1335.0;1335.0;128.0;103.0;;;;57.0;527.0;1335.0;;;;;133.0;33.0;;;;1335.0;1211.0;556.0;548.0;480.0;200.0
1024;Sierheester en klimplant telers;Nederland;2004;2597.0;2514.0;138.0;118.0;;;;69.0;314.0;1812.0;;;;;46.0;17.0;;;;2514.0;2086.0;428.0;83.0;52.0;31.0;1300.0;1300.0;128.0;95.0;;;;46.0;487.0;1300.0;;;;;124.0;32.0;;;;1300.0;1173.0;589.0;544.0;476.0;206.0
1025;Sierheester en klimplant telers;Nederland;2005;2810.0;2721.0;151.0;132.0;;;;62.0;450.0;1870.0;;;;;40.0;15.0;;;;2721.0;2295.0;426.0;89.0;56.0;33.0;1244.0;1244.0;117.0;96.0;;;;48.0;455.0;1244.0;;;;;117.0;30.0;;;;1244.0;1126.0;585.0;510.0;450.0;189.0
1026;Sierheester en klimplant telers;Nederland;2006;2174.0;2103.0;138.0;105.0;35.0;25.0;44.0;59.0;327.0;1435.0;118.0;40.0;13.0;1265.0;24.0;15.0;1.0;0.0;13.0;2103.0;1736.0;367.0;71.0;43.0;28.0;989.0;989.0;124.0;89.0;19.0;40.0;43.0;29.0;412.0;989.0;215.0;53.0;20.0;974.0;90.0;29.0;6.0;1.0;23.0;989.0;898.0;523.0;412.0;355.0;177.0
1027;Sierheester en klimplant telers;Nederland;2007;2228.0;2153.0;111.0;71.0;5.0;18.0;49.0;55.0;433.0;1447.0;165.0;47.0;15.0;1220.0;22.0;14.0;0.0;0.0;13.0;2153.0;1799.0;354.0;74.0;43.0;31.0;902.0;902.0;98.0;76.0;17.0;31.0;35.0;32.0;362.0;902.0;223.0;64.0;22.0;877.0;88.0;28.0;1.0;2.0;25.0;902.0;808.0;489.0;386.0;343.0;158.0
1028;Sierheester en klimplant telers;Nederland;2008;2455.0;2362.0;109.0;103.0;5.0;25.0;72.0;47.0;487.0;1587.0;201.0;75.0;11.0;1299.0;26.0;5.0;2.0;0.0;3.0;2362.0;2015.0;347.0;93.0;54.0;39.0;827.0;827.0;91.0;73.0;15.0;31.0;35.0;24.0;350.0;827.0;213.0;78.0;21.0;802.0;70.0;20.0;2.0;0.0;18.0;827.0;753.0;398.0;340.0;302.0;152.0
1029;Sierheester en klimplant telers;Nederland;2009;2634.0;2547.0;90.0;136.0;10.0;68.0;58.0;45.0;541.0;1710.0;238.0;88.0;18.0;1366.0;22.0;3.0;2.0;0.0;2.0;2547.0;2239.0;308.0;87.0;45.0;42.0;820.0;820.0;85.0;71.0;22.0;31.0;30.0;24.0;340.0;820.0;232.0;93.0;24.0;784.0;67.0;13.0;2.0;1.0;10.0;820.0;766.0;314.0;297.0;263.0;136.0
1030;Sierheester en klimplant telers;Noord-Nederland (LD);2000;79.0;77.0;3.0;1.0;;;;1.0;15.0;56.0;;;;;1.0;0.0;;;;77.0;64.0;14.0;2.0;1.0;1.0;68.0;68.0;10.0;10.0;;;;5.0;24.0;68.0;;;;;12.0;3.0;;;;68.0;60.0;27.0;16.0;15.0;7.0
1031;Sierheester en klimplant telers;Noord-Nederland (LD);2001;153.0;150.0;11.0;4.0;;;;2.0;22.0;108.0;;;;;2.0;1.0;;;;150.0;130.0;21.0;2.0;1.0;1.0;82.0;82.0;18.0;13.0;;;;6.0;31.0;82.0;;;;;12.0;8.0;;;;82.0;75.0;30.0;20.0;18.0;9.0
1032;Sierheester en klimplant telers;Noord-Nederland (LD);2002;126.0;124.0;3.0;2.0;;;;1.0;20.0;96.0;;;;;2.0;1.0;;;;124.0;110.0;14.0;3.0;1.0;1.0;62.0;62.0;10.0;11.0;;;;4.0;25.0;62.0;;;;;12.0;5.0;;;;62.0;53.0;27.0;18.0;15.0;9.0
1033;Sierheester en klimplant telers;Noord-Nederland (LD);2003;100.0;97.0;3.0;2.0;;;;0.0;28.0;62.0;;;;;1.0;1.0;;;;97.0;87.0;10.0;3.0;2.0;1.0;73.0;73.0;12.0;12.0;;;;4.0;36.0;73.0;;;;;10.0;9.0;;;;73.0;68.0;25.0;22.0;18.0;10.0
1034;Sierheester en klimplant telers;Noord-Nederland (LD);2004;117.0;114.0;2.0;1.0;;;;0.0;22.0;76.0;;;;;12.0;1.0;;;;114.0;105.0;9.0;3.0;1.0;2.0;78.0;78.0;14.0;13.0;;;;3.0;34.0;78.0;;;;;11.0;9.0;;;;78.0;72.0;30.0;21.0;17.0;11.0
1035;Sierheester en klimplant telers;Noord-Nederland (LD);2005;115.0;113.0;1.0;1.0;;;;0.0;27.0;73.0;;;;;9.0;2.0;;;;113.0;106.0;8.0;2.0;1.0;1.0;70.0;70.0;11.0;11.0;;;;3.0;31.0;70.0;;;;;10.0;10.0;;;;70.0;66.0;26.0;18.0;16.0;7.0
1036;Sierheester en klimplant telers;Noord-Nederland (LD);2006;93.0;91.0;3.0;1.0;0.0;0.0;0.0;0.0;19.0;66.0;6.0;3.0;1.0;57.0;1.0;0.0;0.0;0.0;0.0;91.0;80.0;11.0;2.0;1.0;1.0;51.0;51.0;14.0;7.0;2.0;2.0;3.0;1.0;26.0;51.0;13.0;2.0;1.0;50.0;6.0;3.0;1.0;0.0;2.0;51.0;46.0;25.0;19.0;14.0;8.0
1037;Sierheester en klimplant telers;Noord-Nederland (LD);2007;147.0;145.0;3.0;1.0;0.0;0.0;1.0;0.0;33.0;101.0;11.0;3.0;1.0;85.0;7.0;0.0;0.0;0.0;0.0;145.0;132.0;13.0;3.0;1.0;1.0;59.0;59.0;12.0;9.0;1.0;2.0;6.0;1.0;30.0;59.0;19.0;7.0;1.0;57.0;6.0;5.0;1.0;0.0;4.0;59.0;54.0;29.0;24.0;21.0;10.0
1038;Sierheester en klimplant telers;Noord-Nederland (LD);2008;142.0;140.0;4.0;1.0;0.0;0.0;1.0;0.0;35.0;91.0;13.0;7.0;0.0;71.0;7.0;0.0;0.0;0.0;0.0;140.0;127.0;13.0;2.0;1.0;1.0;46.0;46.0;9.0;8.0;2.0;2.0;5.0;3.0;20.0;46.0;11.0;7.0;0.0;43.0;4.0;4.0;1.0;0.0;3.0;46.0;39.0;22.0;15.0;8.0;9.0
