ID;Verbruiksbestemming;Landen;CPA2008;Perioden;InvoerGoederenNaarEigendomsoverdracht_1
5492;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;35 Elektriciteit, gas, stoom..;2019;
5493;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;35 Elektriciteit, gas, stoom..;2020;
5494;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;35 Elektriciteit, gas, stoom..;2021;
5495;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;35 Elektriciteit, gas, stoom..;2022;
5496;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;351 Transmissie en distributie van..;2015;
5497;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;351 Transmissie en distributie van..;2016;
5498;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;351 Transmissie en distributie van..;2017;
5499;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;351 Transmissie en distributie van..;2018;
5500;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;351 Transmissie en distributie van..;2019;
5501;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;351 Transmissie en distributie van..;2020;
5502;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;351 Transmissie en distributie van..;2021;
5503;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;351 Transmissie en distributie van..;2022;
5504;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"352 Fabrieksgas; distributie van..";2015;
5505;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"352 Fabrieksgas; distributie van..";2016;
5506;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"352 Fabrieksgas; distributie van..";2017;
5507;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"352 Fabrieksgas; distributie van..";2018;
5508;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"352 Fabrieksgas; distributie van..";2019;
5509;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"352 Fabrieksgas; distributie van..";2020;
5510;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"352 Fabrieksgas; distributie van..";2021;
5511;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"352 Fabrieksgas; distributie van..";2022;
5512;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;E Distributie van water..;2015;23.0
5513;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;E Distributie van water..;2016;14.0
5514;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;E Distributie van water..;2017;13.0
5515;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;E Distributie van water..;2018;10.0
5516;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;E Distributie van water..;2019;7.0
5517;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;E Distributie van water..;2020;13.0
5518;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;E Distributie van water..;2021;38.0
5519;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;E Distributie van water..;2022;15.0
5520;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"36 Natuurlijk water; behandeling en..";2015;
5521;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"36 Natuurlijk water; behandeling en..";2016;
5522;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"36 Natuurlijk water; behandeling en..";2017;
5523;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"36 Natuurlijk water; behandeling en..";2018;
5524;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"36 Natuurlijk water; behandeling en..";2019;
5525;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"36 Natuurlijk water; behandeling en..";2020;
5526;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"36 Natuurlijk water; behandeling en..";2021;
5527;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"36 Natuurlijk water; behandeling en..";2022;
5528;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"360 Natuurlijk water; behandeling en..";2015;
5529;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"360 Natuurlijk water; behandeling en..";2016;
5530;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"360 Natuurlijk water; behandeling en..";2017;
5531;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"360 Natuurlijk water; behandeling en..";2018;
5532;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"360 Natuurlijk water; behandeling en..";2019;
5533;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"360 Natuurlijk water; behandeling en..";2020;
5534;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"360 Natuurlijk water; behandeling en..";2021;
5535;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"360 Natuurlijk water; behandeling en..";2022;
5536;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;38 Inzameling, verwerking en..;2015;23.0
5537;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;38 Inzameling, verwerking en..;2016;14.0
5538;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;38 Inzameling, verwerking en..;2017;13.0
5539;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;38 Inzameling, verwerking en..;2018;10.0
5540;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;38 Inzameling, verwerking en..;2019;7.0
5541;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;38 Inzameling, verwerking en..;2020;13.0
5542;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;38 Inzameling, verwerking en..;2021;38.0
5543;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;38 Inzameling, verwerking en..;2022;15.0
5544;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"381 Afval; inzameling van afval";2015;23.0
5545;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"381 Afval; inzameling van afval";2016;14.0
5546;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"381 Afval; inzameling van afval";2017;13.0
5547;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"381 Afval; inzameling van afval";2018;10.0
5548;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"381 Afval; inzameling van afval";2019;7.0
5549;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"381 Afval; inzameling van afval";2020;13.0
5550;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"381 Afval; inzameling van afval";2021;38.0
5551;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;"381 Afval; inzameling van afval";2022;15.0
5552;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;J Informatie en communicatie;2015;
5553;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;J Informatie en communicatie;2016;
5554;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;J Informatie en communicatie;2017;
5555;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;J Informatie en communicatie;2018;
5556;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;J Informatie en communicatie;2019;
5557;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;J Informatie en communicatie;2020;
5558;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;J Informatie en communicatie;2021;
5559;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;J Informatie en communicatie;2022;
5560;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;58 Uitgeverijdiensten;2015;
5561;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;58 Uitgeverijdiensten;2016;
5562;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;58 Uitgeverijdiensten;2017;
5563;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;58 Uitgeverijdiensten;2018;
5564;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;58 Uitgeverijdiensten;2019;
5565;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;58 Uitgeverijdiensten;2020;
5566;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;58 Uitgeverijdiensten;2021;
5567;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;58 Uitgeverijdiensten;2022;
5568;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;581 Diensten in verband met het..;2015;
5569;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;581 Diensten in verband met het..;2016;
5570;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;581 Diensten in verband met het..;2017;
5571;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;581 Diensten in verband met het..;2018;
5572;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;581 Diensten in verband met het..;2019;
5573;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;581 Diensten in verband met het..;2020;
5574;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;581 Diensten in verband met het..;2021;
5575;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;581 Diensten in verband met het..;2022;
5576;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;582 Diensten in verband met het..;2015;
5577;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;582 Diensten in verband met het..;2016;
5578;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;582 Diensten in verband met het..;2017;
5579;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;582 Diensten in verband met het..;2018;
5580;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;582 Diensten in verband met het..;2019;
5581;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;582 Diensten in verband met het..;2020;
5582;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;582 Diensten in verband met het..;2021;
5583;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;582 Diensten in verband met het..;2022;
5584;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;59 Productie van films en van video...;2015;
5585;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;59 Productie van films en van video...;2016;
5586;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;59 Productie van films en van video...;2017;
5587;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;59 Productie van films en van video...;2018;
5588;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;59 Productie van films en van video...;2019;
5589;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;59 Productie van films en van video...;2020;
5590;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;59 Productie van films en van video...;2021;
5591;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;59 Productie van films en van video...;2022;
5592;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;592 Diensten in verband met..;2015;
5593;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;592 Diensten in verband met..;2016;
5594;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;592 Diensten in verband met..;2017;
5595;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;592 Diensten in verband met..;2018;
5596;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;592 Diensten in verband met..;2019;
5597;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;592 Diensten in verband met..;2020;
5598;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;592 Diensten in verband met..;2021;
5599;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;592 Diensten in verband met..;2022;
5600;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;M Vrije beroepen en..;2015;
5601;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;M Vrije beroepen en..;2016;
5602;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;M Vrije beroepen en..;2017;
5603;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;M Vrije beroepen en..;2018;
5604;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;M Vrije beroepen en..;2019;
5605;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;M Vrije beroepen en..;2020;
5606;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;M Vrije beroepen en..;2021;
5607;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;M Vrije beroepen en..;2022;
5608;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;71 Architecten en ingenieurs..;2015;
5609;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;71 Architecten en ingenieurs..;2016;
5610;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;71 Architecten en ingenieurs..;2017;
5611;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;71 Architecten en ingenieurs..;2018;
5612;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;71 Architecten en ingenieurs..;2019;
5613;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;71 Architecten en ingenieurs..;2020;
5614;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;71 Architecten en ingenieurs..;2021;
5615;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;71 Architecten en ingenieurs..;2022;
5616;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;74 Andere vrije beroepen en andere..;2015;
5617;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;74 Andere vrije beroepen en andere..;2016;
5618;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;74 Andere vrije beroepen en andere..;2017;
5619;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;74 Andere vrije beroepen en andere..;2018;
5620;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;74 Andere vrije beroepen en andere..;2019;
5621;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;74 Andere vrije beroepen en andere..;2020;
5622;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;74 Andere vrije beroepen en andere..;2021;
5623;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;74 Andere vrije beroepen en andere..;2022;
5624;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;R Kunst, amusement en recreatie;2015;1.0
5625;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;R Kunst, amusement en recreatie;2016;1.0
5626;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;R Kunst, amusement en recreatie;2017;1.0
5627;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;R Kunst, amusement en recreatie;2018;
5628;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;R Kunst, amusement en recreatie;2019;
5629;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;R Kunst, amusement en recreatie;2020;1.0
5630;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;R Kunst, amusement en recreatie;2021;1.0
5631;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;R Kunst, amusement en recreatie;2022;2.0
5632;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;90 Creatieve diensten, kunst en...;2015;
5633;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;90 Creatieve diensten, kunst en...;2016;
5634;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;90 Creatieve diensten, kunst en...;2017;
5635;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;90 Creatieve diensten, kunst en...;2018;
5636;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;90 Creatieve diensten, kunst en...;2019;
5637;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;90 Creatieve diensten, kunst en...;2020;
5638;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;90 Creatieve diensten, kunst en...;2021;
5639;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;90 Creatieve diensten, kunst en...;2022;1.0
5640;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;900 Creatieve diensten, kunst en..;2015;
5641;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;900 Creatieve diensten, kunst en..;2016;
5642;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;900 Creatieve diensten, kunst en..;2017;
5643;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;900 Creatieve diensten, kunst en..;2018;
5644;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;900 Creatieve diensten, kunst en..;2019;
5645;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;900 Creatieve diensten, kunst en..;2020;
5646;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;900 Creatieve diensten, kunst en..;2021;
5647;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;900 Creatieve diensten, kunst en..;2022;1.0
5648;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;91 Bibliotheken, archieven, musea en..;2015;1.0
5649;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;91 Bibliotheken, archieven, musea en..;2016;1.0
5650;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;91 Bibliotheken, archieven, musea en..;2017;1.0
5651;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;91 Bibliotheken, archieven, musea en..;2018;
5652;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;91 Bibliotheken, archieven, musea en..;2019;
5653;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;91 Bibliotheken, archieven, musea en..;2020;1.0
5654;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;91 Bibliotheken, archieven, musea en..;2021;1.0
5655;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;91 Bibliotheken, archieven, musea en..;2022;1.0
5656;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;910 Bibliotheken, archieven, musea..;2015;1.0
5657;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;910 Bibliotheken, archieven, musea..;2016;1.0
5658;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;910 Bibliotheken, archieven, musea..;2017;1.0
5659;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;910 Bibliotheken, archieven, musea..;2018;
5660;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;910 Bibliotheken, archieven, musea..;2019;
5661;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;910 Bibliotheken, archieven, musea..;2020;1.0
5662;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;910 Bibliotheken, archieven, musea..;2021;1.0
5663;"Goedereninvoer; eigendomsoverdracht; tot";Brazilië;910 Bibliotheken, archieven, musea..;2022;1.0
5664;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A-U Alle goederen en diensten;2015;1138.0
5665;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A-U Alle goederen en diensten;2016;1135.0
5666;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A-U Alle goederen en diensten;2017;1239.0
5667;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A-U Alle goederen en diensten;2018;1347.0
5668;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A-U Alle goederen en diensten;2019;1683.0
5669;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A-U Alle goederen en diensten;2020;1803.0
5670;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A-U Alle goederen en diensten;2021;2259.0
5671;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A-U Alle goederen en diensten;2022;3172.0
5672;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A Land-en bosbouwpoducten;2015;118.0
5673;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A Land-en bosbouwpoducten;2016;166.0
5674;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A Land-en bosbouwpoducten;2017;93.0
5675;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A Land-en bosbouwpoducten;2018;49.0
5676;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A Land-en bosbouwpoducten;2019;64.0
5677;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A Land-en bosbouwpoducten;2020;212.0
5678;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A Land-en bosbouwpoducten;2021;145.0
5679;"Goedereninvoer; eigendomsoverdracht; tot";Canada;A Land-en bosbouwpoducten;2022;119.0
5680;"Goedereninvoer; eigendomsoverdracht; tot";Canada;01 Producten van de landbouw en de jacht;2015;108.0
5681;"Goedereninvoer; eigendomsoverdracht; tot";Canada;01 Producten van de landbouw en de jacht;2016;157.0
5682;"Goedereninvoer; eigendomsoverdracht; tot";Canada;01 Producten van de landbouw en de jacht;2017;85.0
5683;"Goedereninvoer; eigendomsoverdracht; tot";Canada;01 Producten van de landbouw en de jacht;2018;44.0
5684;"Goedereninvoer; eigendomsoverdracht; tot";Canada;01 Producten van de landbouw en de jacht;2019;58.0
5685;"Goedereninvoer; eigendomsoverdracht; tot";Canada;01 Producten van de landbouw en de jacht;2020;205.0
5686;"Goedereninvoer; eigendomsoverdracht; tot";Canada;01 Producten van de landbouw en de jacht;2021;138.0
5687;"Goedereninvoer; eigendomsoverdracht; tot";Canada;01 Producten van de landbouw en de jacht;2022;94.0
5688;"Goedereninvoer; eigendomsoverdracht; tot";Canada;011 Eenjarige gewassen;2015;101.0
5689;"Goedereninvoer; eigendomsoverdracht; tot";Canada;011 Eenjarige gewassen;2016;147.0
5690;"Goedereninvoer; eigendomsoverdracht; tot";Canada;011 Eenjarige gewassen;2017;69.0
5691;"Goedereninvoer; eigendomsoverdracht; tot";Canada;011 Eenjarige gewassen;2018;34.0
5692;"Goedereninvoer; eigendomsoverdracht; tot";Canada;011 Eenjarige gewassen;2019;48.0
5693;"Goedereninvoer; eigendomsoverdracht; tot";Canada;011 Eenjarige gewassen;2020;197.0
5694;"Goedereninvoer; eigendomsoverdracht; tot";Canada;011 Eenjarige gewassen;2021;132.0
5695;"Goedereninvoer; eigendomsoverdracht; tot";Canada;011 Eenjarige gewassen;2022;83.0
5696;"Goedereninvoer; eigendomsoverdracht; tot";Canada;012 Meerjarige gewassen;2015;1.0
5697;"Goedereninvoer; eigendomsoverdracht; tot";Canada;012 Meerjarige gewassen;2016;2.0
5698;"Goedereninvoer; eigendomsoverdracht; tot";Canada;012 Meerjarige gewassen;2017;4.0
5699;"Goedereninvoer; eigendomsoverdracht; tot";Canada;012 Meerjarige gewassen;2018;1.0
5700;"Goedereninvoer; eigendomsoverdracht; tot";Canada;012 Meerjarige gewassen;2019;1.0
5701;"Goedereninvoer; eigendomsoverdracht; tot";Canada;012 Meerjarige gewassen;2020;1.0
5702;"Goedereninvoer; eigendomsoverdracht; tot";Canada;012 Meerjarige gewassen;2021;1.0
5703;"Goedereninvoer; eigendomsoverdracht; tot";Canada;012 Meerjarige gewassen;2022;2.0
5704;"Goedereninvoer; eigendomsoverdracht; tot";Canada;013 Plantmateriaal: levende planten..;2015;
5705;"Goedereninvoer; eigendomsoverdracht; tot";Canada;013 Plantmateriaal: levende planten..;2016;
5706;"Goedereninvoer; eigendomsoverdracht; tot";Canada;013 Plantmateriaal: levende planten..;2017;
5707;"Goedereninvoer; eigendomsoverdracht; tot";Canada;013 Plantmateriaal: levende planten..;2018;
5708;"Goedereninvoer; eigendomsoverdracht; tot";Canada;013 Plantmateriaal: levende planten..;2019;
5709;"Goedereninvoer; eigendomsoverdracht; tot";Canada;013 Plantmateriaal: levende planten..;2020;
5710;"Goedereninvoer; eigendomsoverdracht; tot";Canada;013 Plantmateriaal: levende planten..;2021;
5711;"Goedereninvoer; eigendomsoverdracht; tot";Canada;013 Plantmateriaal: levende planten..;2022;
5712;"Goedereninvoer; eigendomsoverdracht; tot";Canada;014 Levende dieren en dierlijke..;2015;6.0
5713;"Goedereninvoer; eigendomsoverdracht; tot";Canada;014 Levende dieren en dierlijke..;2016;8.0
5714;"Goedereninvoer; eigendomsoverdracht; tot";Canada;014 Levende dieren en dierlijke..;2017;11.0
5715;"Goedereninvoer; eigendomsoverdracht; tot";Canada;014 Levende dieren en dierlijke..;2018;9.0
5716;"Goedereninvoer; eigendomsoverdracht; tot";Canada;014 Levende dieren en dierlijke..;2019;9.0
5717;"Goedereninvoer; eigendomsoverdracht; tot";Canada;014 Levende dieren en dierlijke..;2020;7.0
5718;"Goedereninvoer; eigendomsoverdracht; tot";Canada;014 Levende dieren en dierlijke..;2021;5.0
5719;"Goedereninvoer; eigendomsoverdracht; tot";Canada;014 Levende dieren en dierlijke..;2022;8.0
5720;"Goedereninvoer; eigendomsoverdracht; tot";Canada;02 Producten van de bosbouw en diensten;2015;7.0
5721;"Goedereninvoer; eigendomsoverdracht; tot";Canada;02 Producten van de bosbouw en diensten;2016;5.0
5722;"Goedereninvoer; eigendomsoverdracht; tot";Canada;02 Producten van de bosbouw en diensten;2017;5.0
5723;"Goedereninvoer; eigendomsoverdracht; tot";Canada;02 Producten van de bosbouw en diensten;2018;3.0
5724;"Goedereninvoer; eigendomsoverdracht; tot";Canada;02 Producten van de bosbouw en diensten;2019;5.0
5725;"Goedereninvoer; eigendomsoverdracht; tot";Canada;02 Producten van de bosbouw en diensten;2020;6.0
5726;"Goedereninvoer; eigendomsoverdracht; tot";Canada;02 Producten van de bosbouw en diensten;2021;4.0
5727;"Goedereninvoer; eigendomsoverdracht; tot";Canada;02 Producten van de bosbouw en diensten;2022;24.0
5728;"Goedereninvoer; eigendomsoverdracht; tot";Canada;03 Vis en andere visserijproducten..;2015;3.0
5729;"Goedereninvoer; eigendomsoverdracht; tot";Canada;03 Vis en andere visserijproducten..;2016;4.0
5730;"Goedereninvoer; eigendomsoverdracht; tot";Canada;03 Vis en andere visserijproducten..;2017;3.0
5731;"Goedereninvoer; eigendomsoverdracht; tot";Canada;03 Vis en andere visserijproducten..;2018;2.0
5732;"Goedereninvoer; eigendomsoverdracht; tot";Canada;03 Vis en andere visserijproducten..;2019;2.0
5733;"Goedereninvoer; eigendomsoverdracht; tot";Canada;03 Vis en andere visserijproducten..;2020;1.0
5734;"Goedereninvoer; eigendomsoverdracht; tot";Canada;03 Vis en andere visserijproducten..;2021;3.0
5735;"Goedereninvoer; eigendomsoverdracht; tot";Canada;03 Vis en andere visserijproducten..;2022;1.0
5736;"Goedereninvoer; eigendomsoverdracht; tot";Canada;030 Vis en andere visserijproducten..;2015;3.0
5737;"Goedereninvoer; eigendomsoverdracht; tot";Canada;030 Vis en andere visserijproducten..;2016;4.0
5738;"Goedereninvoer; eigendomsoverdracht; tot";Canada;030 Vis en andere visserijproducten..;2017;3.0
5739;"Goedereninvoer; eigendomsoverdracht; tot";Canada;030 Vis en andere visserijproducten..;2018;2.0
5740;"Goedereninvoer; eigendomsoverdracht; tot";Canada;030 Vis en andere visserijproducten..;2019;2.0
5741;"Goedereninvoer; eigendomsoverdracht; tot";Canada;030 Vis en andere visserijproducten..;2020;1.0
5742;"Goedereninvoer; eigendomsoverdracht; tot";Canada;030 Vis en andere visserijproducten..;2021;3.0
5743;"Goedereninvoer; eigendomsoverdracht; tot";Canada;030 Vis en andere visserijproducten..;2022;1.0
5744;"Goedereninvoer; eigendomsoverdracht; tot";Canada;B Winning van delfstoffen;2015;68.0
5745;"Goedereninvoer; eigendomsoverdracht; tot";Canada;B Winning van delfstoffen;2016;33.0
5746;"Goedereninvoer; eigendomsoverdracht; tot";Canada;B Winning van delfstoffen;2017;71.0
5747;"Goedereninvoer; eigendomsoverdracht; tot";Canada;B Winning van delfstoffen;2018;194.0
5748;"Goedereninvoer; eigendomsoverdracht; tot";Canada;B Winning van delfstoffen;2019;329.0
5749;"Goedereninvoer; eigendomsoverdracht; tot";Canada;B Winning van delfstoffen;2020;135.0
5750;"Goedereninvoer; eigendomsoverdracht; tot";Canada;B Winning van delfstoffen;2021;260.0
5751;"Goedereninvoer; eigendomsoverdracht; tot";Canada;B Winning van delfstoffen;2022;959.0
5752;"Goedereninvoer; eigendomsoverdracht; tot";Canada;05 Steenkool en bruinkool;2015;
5753;"Goedereninvoer; eigendomsoverdracht; tot";Canada;05 Steenkool en bruinkool;2016;
5754;"Goedereninvoer; eigendomsoverdracht; tot";Canada;05 Steenkool en bruinkool;2017;22.0
5755;"Goedereninvoer; eigendomsoverdracht; tot";Canada;05 Steenkool en bruinkool;2018;13.0
