ID;Contouren;RegioS;Perioden;AantalInwoners_1;ToenameInwonersTOVHetJaar2000_2;AantalWoningen_3;ToenameWoningenTOVHetJaar2000_4
2424;3;Groot-Rijnmond (CR);2000;1103537;;507257;
2425;3;Groot-Rijnmond (CR);2002;1122435;18898.0;515593;8336.0
2426;3;Groot-Rijnmond (CR);2004;1129188;25651.0;519889;12632.0
2427;3;Groot-Rijnmond (CR);2006;1122124;18587.0;523746;16489.0
2428;3;Zuidoost-Zuid-Holland (CR);2000;215287;;91454;
2429;3;Zuidoost-Zuid-Holland (CR);2002;216926;1639.0;92517;1063.0
2430;3;Zuidoost-Zuid-Holland (CR);2004;218817;3530.0;93327;1873.0
2431;3;Zuidoost-Zuid-Holland (CR);2006;219393;4106.0;95310;3856.0
2432;3;Zeeuwsch-Vlaanderen (CR);2000;0;;0;
2433;3;Zeeuwsch-Vlaanderen (CR);2002;0;0.0;0;0.0
2434;3;Zeeuwsch-Vlaanderen (CR);2004;0;0.0;0;0.0
2435;3;Zeeuwsch-Vlaanderen (CR);2006;0;0.0;0;0.0
2436;3;Overig Zeeland (CR);2000;0;;0;
2437;3;Overig Zeeland (CR);2002;0;0.0;0;0.0
2438;3;Overig Zeeland (CR);2004;0;0.0;0;0.0
2439;3;Overig Zeeland (CR);2006;0;0.0;0;0.0
2440;3;West-Noord-Brabant (CR);2000;241925;;103797;
2441;3;West-Noord-Brabant (CR);2002;246899;4974.0;106221;2424.0
2442;3;West-Noord-Brabant (CR);2004;250730;8805.0;107673;3876.0
2443;3;West-Noord-Brabant (CR);2006;254763;12838.0;110477;6680.0
2444;3;Midden-Noord-Brabant (CR);2000;312750;;129974;
2445;3;Midden-Noord-Brabant (CR);2002;318335;5585.0;132586;2612.0
2446;3;Midden-Noord-Brabant (CR);2004;320187;7437.0;133633;3659.0
2447;3;Midden-Noord-Brabant (CR);2006;321775;9025.0;136400;6426.0
2448;3;Noordoost-Noord-Brabant (CR);2000;271998;;111500;
2449;3;Noordoost-Noord-Brabant (CR);2002;277170;5172.0;114227;2727.0
2450;3;Noordoost-Noord-Brabant (CR);2004;279070;7072.0;116147;4647.0
2451;3;Noordoost-Noord-Brabant (CR);2006;280844;8846.0;117891;6391.0
2452;3;Zuidoost-Noord-Brabant (CR);2000;477712;;209268;
2453;3;Zuidoost-Noord-Brabant (CR);2002;486069;8357.0;214309;5041.0
2454;3;Zuidoost-Noord-Brabant (CR);2004;492192;14480.0;217978;8710.0
2455;3;Zuidoost-Noord-Brabant (CR);2006;495142;17430.0;221392;12124.0
2456;3;Noord-Limburg (CR);2000;0;;0;
2457;3;Noord-Limburg (CR);2002;0;0.0;0;0.0
2458;3;Noord-Limburg (CR);2004;0;0.0;0;0.0
2459;3;Noord-Limburg (CR);2006;0;0.0;0;0.0
2460;3;Midden-Limburg (CR);2000;13;;4;
2461;3;Midden-Limburg (CR);2002;12;-1.0;4;0.0
2462;3;Midden-Limburg (CR);2004;11;-2.0;4;0.0
2463;3;Midden-Limburg (CR);2006;10;-3.0;4;0.0
2464;3;Zuid-Limburg (CR);2000;477622;;213308;
2465;3;Zuid-Limburg (CR);2002;475715;-1907.0;216465;3157.0
2466;3;Zuid-Limburg (CR);2004;472291;-5331.0;217726;4418.0
2467;3;Zuid-Limburg (CR);2006;466243;-11379.0;219343;6035.0
2468;3;Flevoland (CR);2000;139819;;53993;
2469;3;Flevoland (CR);2002;155552;15733.0;60027;6034.0
2470;3;Flevoland (CR);2004;167381;27562.0;64457;10464.0
2471;3;Flevoland (CR);2006;175228;35409.0;67192;13199.0
2472;3;Groningen (GA);2000;187794;;103047;
2473;3;Groningen (GA);2002;190630;2836.0;104197;1150.0
2474;3;Groningen (GA);2004;194640;6846.0;105450;2403.0
2475;3;Groningen (GA);2006;196271;8477.0;106549;3502.0
2476;3;Leeuwarden (GA);2000;0;;0;
2477;3;Leeuwarden (GA);2002;0;0.0;0;0.0
2478;3;Leeuwarden (GA);2004;0;0.0;0;0.0
2479;3;Leeuwarden (GA);2006;0;0.0;0;0.0
2480;3;Zwolle (GA);2000;0;;0;
2481;3;Zwolle (GA);2002;0;0.0;0;0.0
2482;3;Zwolle (GA);2004;0;0.0;0;0.0
2483;3;Zwolle (GA);2006;0;0.0;0;0.0
2484;3;Enschede (GA);2000;149485;;66609;
2485;3;Enschede (GA);2002;151346;1861.0;67373;764.0
2486;3;Enschede (GA);2004;152989;3504.0;68118;1509.0
2487;3;Enschede (GA);2006;154377;4892.0;69290;2681.0
2488;3;Apeldoorn (GA);2000;0;;0;
2489;3;Apeldoorn (GA);2002;0;0.0;0;0.0
2490;3;Apeldoorn (GA);2004;0;0.0;0;0.0
2491;3;Apeldoorn (GA);2006;0;0.0;0;0.0
2492;3;Arnhem (GA);2000;137813;;65630;
2493;3;Arnhem (GA);2002;140539;2726.0;66440;810.0
2494;3;Arnhem (GA);2004;141347;3534.0;66354;724.0
2495;3;Arnhem (GA);2006;142014;4201.0;67498;1868.0
2496;3;Nijmegen (GA);2000;151892;;69035;
2497;3;Nijmegen (GA);2002;154337;2445.0;70253;1218.0
2498;3;Nijmegen (GA);2004;157205;5313.0;70535;1500.0
2499;3;Nijmegen (GA);2006;159240;7348.0;72404;3369.0
2500;3;Amersfoort (GA);2000;148939;;61888;
2501;3;Amersfoort (GA);2002;152016;3077.0;62879;991.0
2502;3;Amersfoort (GA);2004;154336;5397.0;64120;2232.0
2503;3;Amersfoort (GA);2006;156090;7151.0;65334;3446.0
2504;3;Utrecht (GA);2000;381820;;166864;
2505;3;Utrecht (GA);2002;390545;8725.0;172259;5395.0
2506;3;Utrecht (GA);2004;400673;18853.0;175464;8600.0
2507;3;Utrecht (GA);2006;411224;29404.0;180213;13349.0
2508;3;Amsterdam (GA);2000;993256;;496747;
2509;3;Amsterdam (GA);2002;999784;6528.0;501554;4807.0
2510;3;Amsterdam (GA);2004;1007577;14321.0;509773;13026.0
2511;3;Amsterdam (GA);2006;1011423;18167.0;514157;17410.0
2512;3;Haarlem (GA);2000;191075;;87487;
2513;3;Haarlem (GA);2002;190823;-252.0;87565;78.0
2514;3;Haarlem (GA);2004;189925;-1150.0;87676;189.0
2515;3;Haarlem (GA);2006;189639;-1436.0;87946;459.0
2516;3;Leiden (GA);2000;244998;;105561;
2517;3;Leiden (GA);2002;247507;2509.0;106951;1390.0
2518;3;Leiden (GA);2004;249040;4042.0;107872;2311.0
2519;3;Leiden (GA);2006;249647;4649.0;108946;3385.0
2520;3;'s-Gravenhage (GA);2000;592952;;290553;
2521;3;'s-Gravenhage (GA);2002;604033;11081.0;296076;5523.0
2522;3;'s-Gravenhage (GA);2004;613773;20821.0;302896;12343.0
2523;3;'s-Gravenhage (GA);2006;619204;26252.0;305956;15403.0
2524;3;Rotterdam (GA);2000;978976;;458433;
2525;3;Rotterdam (GA);2002;994401;15425.0;465108;6675.0
2526;3;Rotterdam (GA);2004;997345;18369.0;467553;9120.0
2527;3;Rotterdam (GA);2006;987586;8610.0;469505;11072.0
2528;3;Dordrecht (GA);2000;194222;;83401;
2529;3;Dordrecht (GA);2002;195342;1120.0;84314;913.0
2530;3;Dordrecht (GA);2004;195752;1530.0;84561;1160.0
2531;3;Dordrecht (GA);2006;194840;618.0;85757;2356.0
2532;3;Breda (GA);2000;154016;;68411;
2533;3;Breda (GA);2002;156734;2718.0;69683;1272.0
2534;3;Breda (GA);2004;159386;5370.0;70738;2327.0
2535;3;Breda (GA);2006;163022;9006.0;72682;4271.0
2536;3;Tilburg (GA);2000;214519;;91742;
2537;3;Tilburg (GA);2002;218963;4444.0;93805;2063.0
2538;3;Tilburg (GA);2004;220459;5940.0;94314;2572.0
2539;3;Tilburg (GA);2006;221612;7093.0;96429;4687.0
2540;3;'s-Hertogenbosch (GA);2000;151805;;65086;
2541;3;'s-Hertogenbosch (GA);2002;154763;2958.0;66769;1683.0
2542;3;'s-Hertogenbosch (GA);2004;156489;4684.0;68534;3448.0
2543;3;'s-Hertogenbosch (GA);2006;157729;5924.0;69223;4137.0
2544;3;Eindhoven (GA);2000;309028;;140665;
2545;3;Eindhoven (GA);2002;313483;4455.0;143504;2839.0
2546;3;Eindhoven (GA);2004;316168;7140.0;145716;5051.0
2547;3;Eindhoven (GA);2006;318756;9728.0;148310;7645.0
2548;3;Geleen/Sittard (GA);2000;119592;;51365;
2549;3;Geleen/Sittard (GA);2002;119333;-259.0;52238;873.0
2550;3;Geleen/Sittard (GA);2004;119201;-391.0;52651;1286.0
2551;3;Geleen/Sittard (GA);2006;118629;-963.0;53463;2098.0
2552;3;Heerlen (GA);2000;217707;;99493;
2553;3;Heerlen (GA);2002;216033;-1674.0;100785;1292.0
2554;3;Heerlen (GA);2004;212813;-4894.0;100791;1298.0
2555;3;Heerlen (GA);2006;209515;-8192.0;100947;1454.0
2556;3;Maastricht (GA);2000;118789;;54000;
2557;3;Maastricht (GA);2002;118833;44.0;54905;905.0
2558;3;Maastricht (GA);2004;118972;183.0;55694;1694.0
2559;3;Maastricht (GA);2006;116961;-1828.0;56281;2281.0
2560;3;Geen grootstedelijke agglomeratie (GA);2000;2563641;;1045730;
2561;3;Geen grootstedelijke agglomeratie (GA);2002;2625661;62020.0;1075948;30218.0
2562;3;Geen grootstedelijke agglomeratie (GA);2004;2674973;111332.0;1102583;56853.0
2563;3;Geen grootstedelijke agglomeratie (GA);2006;2708879;145238.0;1128065;82335.0
2564;3;Groningen (SG);2000;196570;;106425;
2565;3;Groningen (SG);2002;199320;2750.0;107597;1172.0
2566;3;Groningen (SG);2004;203401;6831.0;108867;2442.0
2567;3;Groningen (SG);2006;204994;8424.0;109984;3559.0
2568;3;Leeuwarden (SG);2000;0;;0;
2569;3;Leeuwarden (SG);2002;0;0.0;0;0.0
2570;3;Leeuwarden (SG);2004;0;0.0;0;0.0
2571;3;Leeuwarden (SG);2006;0;0.0;0;0.0
2572;3;Zwolle (SG);2000;0;;0;
2573;3;Zwolle (SG);2002;0;0.0;0;0.0
2574;3;Zwolle (SG);2004;0;0.0;0;0.0
2575;3;Zwolle (SG);2006;0;0.0;0;0.0
2576;3;Enschede (SG);2000;281002;;122116;
2577;3;Enschede (SG);2002;284165;3163.0;123574;1458.0
2578;3;Enschede (SG);2004;285942;4940.0;124690;2574.0
2579;3;Enschede (SG);2006;287520;6518.0;126759;4643.0
2580;3;Apeldoorn (SG);2000;0;;0;
2581;3;Apeldoorn (SG);2002;0;0.0;0;0.0
2582;3;Apeldoorn (SG);2004;0;0.0;0;0.0
2583;3;Apeldoorn (SG);2006;0;0.0;0;0.0
2584;3;Arnhem (SG);2000;258605;;113545;
2585;3;Arnhem (SG);2002;263204;4599.0;114870;1325.0
2586;3;Arnhem (SG);2004;264980;6375.0;115845;2300.0
2587;3;Arnhem (SG);2006;266591;7986.0;117955;4410.0
2588;3;Nijmegen (SG);2000;220795;;95408;
2589;3;Nijmegen (SG);2002;224156;3361.0;97015;1607.0
2590;3;Nijmegen (SG);2004;228091;7296.0;97904;2496.0
2591;3;Nijmegen (SG);2006;229456;8661.0;99994;4586.0
2592;3;Amersfoort (SG);2000;193208;;80217;
2593;3;Amersfoort (SG);2002;196737;3529.0;81664;1447.0
2594;3;Amersfoort (SG);2004;199260;6052.0;82969;2752.0
2595;3;Amersfoort (SG);2006;201321;8113.0;84594;4377.0
2596;3;Utrecht (SG);2000;508172;;219218;
2597;3;Utrecht (SG);2002;521297;13125.0;227177;7959.0
2598;3;Utrecht (SG);2004;536327;28155.0;232586;13368.0
2599;3;Utrecht (SG);2006;548838;40666.0;238518;19300.0
2600;3;Amsterdam (SG);2000;1317124;;625658;
2601;3;Amsterdam (SG);2002;1349987;32863.0;641578;15920.0
2602;3;Amsterdam (SG);2004;1381126;64002.0;658922;33264.0
2603;3;Amsterdam (SG);2006;1402151;85027.0;670204;44546.0
2604;3;Haarlem (SG);2000;392496;;173528;
2605;3;Haarlem (SG);2002;395725;3229.0;174941;1413.0
2606;3;Haarlem (SG);2004;396204;3708.0;176263;2735.0
2607;3;Haarlem (SG);2006;395488;2992.0;177425;3897.0
2608;3;Leiden (SG);2000;321340;;135258;
2609;3;Leiden (SG);2002;323985;2645.0;137147;1889.0
2610;3;Leiden (SG);2004;325690;4350.0;138362;3104.0
2611;3;Leiden (SG);2006;326639;5299.0;140089;4831.0
2612;3;'s-Gravenhage (SG);2000;942561;;435591;
2613;3;'s-Gravenhage (SG);2002;959060;16499.0;444416;8825.0
2614;3;'s-Gravenhage (SG);2004;974413;31852.0;456139;20548.0
2615;3;'s-Gravenhage (SG);2006;987333;44772.0;464004;28413.0
2616;3;Rotterdam (SG);2000;1064168;;492810;
2617;3;Rotterdam (SG);2002;1081558;17390.0;500639;7829.0
2618;3;Rotterdam (SG);2004;1085451;21283.0;503750;10940.0
2619;3;Rotterdam (SG);2006;1076225;12057.0;506297;13487.0
2620;3;Dordrecht (SG);2000;215287;;91454;
2621;3;Dordrecht (SG);2002;216926;1639.0;92517;1063.0
2622;3;Dordrecht (SG);2004;218817;3530.0;93327;1873.0
2623;3;Dordrecht (SG);2006;219393;4106.0;95310;3856.0
2624;3;Breda (SG);2000;241453;;103629;
2625;3;Breda (SG);2002;246413;4960.0;106048;2419.0
2626;3;Breda (SG);2004;250237;8784.0;107498;3869.0
2627;3;Breda (SG);2006;254266;12813.0;110303;6674.0
2628;3;Tilburg (SG);2000;238377;;100636;
2629;3;Tilburg (SG);2002;243263;4886.0;102865;2229.0
2630;3;Tilburg (SG);2004;245067;6690.0;103674;3038.0
2631;3;Tilburg (SG);2006;246293;7916.0;105899;5263.0
2632;3;'s-Hertogenbosch (SG);2000;152065;;65179;
2633;3;'s-Hertogenbosch (SG);2002;155027;2962.0;66862;1683.0
2634;3;'s-Hertogenbosch (SG);2004;156750;4685.0;68627;3448.0
2635;3;'s-Hertogenbosch (SG);2006;157977;5912.0;69316;4137.0
2636;3;Eindhoven (SG);2000;387552;;171760;
2637;3;Eindhoven (SG);2002;393396;5844.0;175608;3848.0
2638;3;Eindhoven (SG);2004;396983;9431.0;178401;6641.0
2639;3;Eindhoven (SG);2006;399268;11716.0;181389;9629.0
2640;3;Geleen/Sittard (SG);2000;119595;;51366;
2641;3;Geleen/Sittard (SG);2002;119333;-262.0;52238;872.0
2642;3;Geleen/Sittard (SG);2004;119201;-394.0;52651;1285.0
2643;3;Geleen/Sittard (SG);2006;118629;-966.0;53463;2097.0
2644;3;Heerlen (SG);2000;217751;;99513;
2645;3;Heerlen (SG);2002;216075;-1676.0;100806;1293.0
2646;3;Heerlen (SG);2004;212881;-4870.0;100812;1299.0
2647;3;Heerlen (SG);2006;209574;-8177.0;100968;1455.0
2648;3;Maastricht (SG);2000;140276;;62429;
2649;3;Maastricht (SG);2002;140307;31.0;63421;992.0
2650;3;Maastricht (SG);2004;140209;-67.0;64263;1834.0
2651;3;Maastricht (SG);2006;138040;-2236.0;64912;2483.0
2652;3;Geen stadsgewest (SG);2000;793922;;326007;
2653;3;Geen stadsgewest (SG);2002;805172;11250.0;331623;5616.0
2654;3;Geen stadsgewest (SG);2004;812033;18111.0;335843;9836.0
2655;3;Geen stadsgewest (SG);2006;816662;22740.0;341572;15565.0
2656;3;Aa en Hunze;2000;0;;0;
2657;3;Aa en Hunze;2002;0;0.0;0;0.0
2658;3;Aa en Hunze;2004;0;0.0;0;0.0
2659;3;Aa en Hunze;2006;0;0.0;0;0.0
2660;3;Aalburg;2000;0;;0;
2661;3;Aalburg;2002;0;0.0;0;0.0
2662;3;Aalburg;2004;0;0.0;0;0.0
2663;3;Aalburg;2006;0;0.0;0;0.0
2664;3;Aalsmeer;2000;18208;;7289;
2665;3;Aalsmeer;2002;18382;174.0;7465;176.0
2666;3;Aalsmeer;2004;18400;192.0;7473;184.0
2667;3;Aalsmeer;2006;19312;1104.0;7556;267.0
2668;3;Aalten;2000;0;;0;
2669;3;Aalten;2002;0;0.0;0;0.0
2670;3;Aalten;2004;0;0.0;0;0.0
2671;3;Aalten;2006;0;0.0;0;0.0
2672;3;Ter Aar;2000;0;;0;
2673;3;Ter Aar;2002;0;0.0;0;0.0
2674;3;Ter Aar;2004;0;0.0;0;0.0
2675;3;Ter Aar;2006;0;0.0;0;0.0
2676;3;Abcoude;2000;0;;0;
2677;3;Abcoude;2002;0;0.0;0;0.0
2678;3;Abcoude;2004;0;0.0;0;0.0
2679;3;Abcoude;2006;0;0.0;0;0.0
2680;3;Achtkarspelen;2000;0;;0;
2681;3;Achtkarspelen;2002;0;0.0;0;0.0
2682;3;Achtkarspelen;2004;0;0.0;0;0.0
2683;3;Achtkarspelen;2006;0;0.0;0;0.0
2684;3;Alblasserdam;2000;80;;17;
2685;3;Alblasserdam;2002;91;11.0;17;0.0
2686;3;Alblasserdam;2004;99;19.0;17;0.0
2687;3;Alblasserdam;2006;97;17.0;17;0.0
2688;3;Albrandswaard;2000;16413;;6413;
2689;3;Albrandswaard;2002;18085;1672.0;7122;709.0
2690;3;Albrandswaard;2004;19600;3187.0;7823;1410.0
2691;3;Albrandswaard;2006;21052;4639.0;8460;2047.0
2692;3;Alkemade;2000;5;;2;
2693;3;Alkemade;2002;4;-1.0;2;0.0
2694;3;Alkemade;2004;3;-2.0;1;-1.0
2695;3;Alkemade;2006;5;0.0;2;0.0
2696;3;Alkmaar;2000;0;;0;
2697;3;Alkmaar;2002;0;0.0;0;0.0
2698;3;Alkmaar;2004;0;0.0;0;0.0
2699;3;Alkmaar;2006;0;0.0;0;0.0
2700;3;Almelo;2000;69710;;29557;
2701;3;Almelo;2002;71026;1316.0;30105;548.0
2702;3;Almelo;2004;72227;2517.0;30445;888.0
2703;3;Almelo;2006;72048;2338.0;30753;1196.0
2704;3;Almere;2000;139740;;53972;
2705;3;Almere;2002;155470;15730.0;60006;6034.0
2706;3;Almere;2004;167297;27557.0;64434;10462.0
2707;3;Almere;2006;175143;35403.0;67169;13197.0
2708;3;Alphen aan den Rijn;2000;0;;0;
2709;3;Alphen aan den Rijn;2002;0;0.0;0;0.0
2710;3;Alphen aan den Rijn;2004;0;0.0;0;0.0
2711;3;Alphen aan den Rijn;2006;0;0.0;0;0.0
2712;3;Alphen-Chaam;2000;43;;12;
2713;3;Alphen-Chaam;2002;42;-1.0;12;0.0
2714;3;Alphen-Chaam;2004;40;-3.0;12;0.0
2715;3;Alphen-Chaam;2006;45;2.0;12;0.0
2716;3;Ambt Montfort;2000;0;;0;
2717;3;Ambt Montfort;2002;0;0.0;0;0.0
2718;3;Ambt Montfort;2004;0;0.0;0;0.0
2719;3;Ambt Montfort;2006;0;0.0;0;0.0
2720;3;Ameland;2000;0;;0;
2721;3;Ameland;2002;0;0.0;0;0.0
2722;3;Ameland;2004;0;0.0;0;0.0
2723;3;Ameland;2006;0;0.0;0;0.0
2724;3;Amersfoort;2000;124323;;52446;
2725;3;Amersfoort;2002;127120;2797.0;53272;826.0
2726;3;Amersfoort;2004;129596;5273.0;54461;2015.0
2727;3;Amersfoort;2006;131587;7264.0;55672;3226.0
2728;3;Amstelveen;2000;75797;;38024;
2729;3;Amstelveen;2002;75505;-292.0;38215;191.0
2730;3;Amstelveen;2004;77139;1342.0;38510;486.0
2731;3;Amstelveen;2006;77056;1259.0;38634;610.0
2732;3;Amsterdam;2000;728172;;379172;
2733;3;Amsterdam;2002;732570;4398.0;382332;3160.0
2734;3;Amsterdam;2004;736299;8127.0;388420;9248.0
2735;3;Amsterdam;2006;739673;11501.0;391988;12816.0
2736;3;Andijk;2000;0;;0;
2737;3;Andijk;2002;0;0.0;0;0.0
2738;3;Andijk;2004;0;0.0;0;0.0
2739;3;Andijk;2006;0;0.0;0;0.0
2740;3;Anna Paulowna;2000;0;;0;
2741;3;Anna Paulowna;2002;0;0.0;0;0.0
2742;3;Anna Paulowna;2004;0;0.0;0;0.0
2743;3;Anna Paulowna;2006;0;0.0;0;0.0
2744;3;Apeldoorn;2000;0;;0;
2745;3;Apeldoorn;2002;0;0.0;0;0.0
2746;3;Apeldoorn;2004;0;0.0;0;0.0
2747;3;Apeldoorn;2006;0;0.0;0;0.0
2748;3;Appingedam;2000;0;;0;
2749;3;Appingedam;2002;0;0.0;0;0.0
2750;3;Appingedam;2004;0;0.0;0;0.0
2751;3;Appingedam;2006;0;0.0;0;0.0
2752;3;Arcen en Velden;2000;0;;0;
2753;3;Arcen en Velden;2002;0;0.0;0;0.0
2754;3;Arcen en Velden;2004;0;0.0;0;0.0
2755;3;Arcen en Velden;2006;0;0.0;0;0.0
2756;3;Arnhem;2000;136427;;65046;
2757;3;Arnhem;2002;139048;2621.0;65828;782.0
2758;3;Arnhem;2004;139877;3450.0;65739;693.0
2759;3;Arnhem;2006;140551;4124.0;66883;1837.0
2760;3;Assen;2000;57568;;24602;
2761;3;Assen;2002;58345;777.0;24810;208.0
2762;3;Assen;2004;58887;1319.0;25196;594.0
2763;3;Assen;2006;59391;1823.0;25829;1227.0
2764;3;Asten;2000;140;;43;
2765;3;Asten;2002;137;-3.0;43;0.0
2766;3;Asten;2004;132;-8.0;43;0.0
2767;3;Asten;2006;154;14.0;43;0.0
2768;3;Baarle-Nassau;2000;0;;0;
2769;3;Baarle-Nassau;2002;0;0.0;0;0.0
2770;3;Baarle-Nassau;2004;0;0.0;0;0.0
2771;3;Baarle-Nassau;2006;0;0.0;0;0.0
2772;3;Baarn;2000;11539;;4636;
2773;3;Baarn;2002;11511;-28.0;4650;14.0
2774;3;Baarn;2004;11487;-52.0;4676;40.0
2775;3;Baarn;2006;11385;-154.0;4741;105.0
2776;3;Barendrecht;2000;28836;;11280;
2777;3;Barendrecht;2002;33885;5049.0;13146;1866.0
2778;3;Barendrecht;2004;37248;8412.0;14466;3186.0
2779;3;Barendrecht;2006;41240;12404.0;16058;4778.0
2780;3;Barneveld;2000;0;;0;
2781;3;Barneveld;2002;0;0.0;0;0.0
2782;3;Barneveld;2004;0;0.0;0;0.0
2783;3;Barneveld;2006;0;0.0;0;0.0
2784;3;Bedum;2000;887;;328;
2785;3;Bedum;2002;872;-15.0;328;0.0
2786;3;Bedum;2004;882;-5.0;329;1.0
2787;3;Bedum;2006;855;-32.0;328;0.0
2788;3;Beek;2000;11427;;4869;
2789;3;Beek;2002;11379;-48.0;4942;73.0
2790;3;Beek;2004;11410;-17.0;5000;131.0
2791;3;Beek;2006;11268;-159.0;5002;133.0
2792;3;Beemster;2000;76;;25;
2793;3;Beemster;2002;76;0.0;24;-1.0
2794;3;Beemster;2004;73;-3.0;24;-1.0
2795;3;Beemster;2006;70;-6.0;25;0.0
2796;3;Beesel;2000;0;;0;
2797;3;Beesel;2002;0;0.0;0;0.0
2798;3;Beesel;2004;0;0.0;0;0.0
2799;3;Beesel;2006;0;0.0;0;0.0
2800;3;Bellingwedde;2000;0;;0;
2801;3;Bellingwedde;2002;0;0.0;0;0.0
2802;3;Bellingwedde;2004;0;0.0;0;0.0
2803;3;Bellingwedde;2006;0;0.0;0;0.0
2804;3;Bennebroek;2000;5108;;2093;
2805;3;Bennebroek;2002;5329;221.0;2199;106.0
2806;3;Bennebroek;2004;5225;117.0;2196;103.0
2807;3;Bennebroek;2006;5131;23.0;2163;70.0
2808;3;Bergambacht;2000;0;;0;
2809;3;Bergambacht;2002;0;0.0;0;0.0
2810;3;Bergambacht;2004;0;0.0;0;0.0
2811;3;Bergambacht;2006;0;0.0;0;0.0
2812;3;Bergeijk;2000;131;;51;
2813;3;Bergeijk;2002;136;5.0;51;0.0
2814;3;Bergeijk;2004;122;-9.0;51;0.0
2815;3;Bergeijk;2006;127;-4.0;52;1.0
2816;3;Bergen (L.);2000;0;;0;
2817;3;Bergen (L.);2002;0;0.0;0;0.0
2818;3;Bergen (L.);2004;0;0.0;0;0.0
2819;3;Bergen (L.);2006;0;0.0;0;0.0
2820;3;Bergen (NH.);2000;7;;3;
2821;3;Bergen (NH.);2002;7;0.0;3;0.0
2822;3;Bergen (NH.);2004;8;1.0;3;0.0
2823;3;Bergen (NH.);2006;8;1.0;3;0.0
2824;3;Bergen op Zoom;2000;0;;0;
2825;3;Bergen op Zoom;2002;0;0.0;0;0.0
2826;3;Bergen op Zoom;2004;0;0.0;0;0.0
2827;3;Bergen op Zoom;2006;0;0.0;0;0.0
2828;3;Bergschenhoek;2000;12539;;4623;
2829;3;Bergschenhoek;2002;13674;1135.0;4934;311.0
2830;3;Bergschenhoek;2004;15870;3331.0;5753;1130.0
2831;3;Bergschenhoek;2006;16606;4067.0;6009;1386.0
2832;3;Berkel en Rodenrijs;2000;16879;;6246;
2833;3;Berkel en Rodenrijs;2002;16943;64.0;6321;75.0
2834;3;Berkel en Rodenrijs;2004;17535;656.0;6682;436.0
2835;3;Berkel en Rodenrijs;2006;19184;2305.0;7585;1339.0
2836;3;Berkelland;2000;0;;0;
2837;3;Berkelland;2002;0;0.0;0;0.0
2838;3;Berkelland;2004;0;0.0;0;0.0
2839;3;Berkelland;2006;0;0.0;0;0.0
2840;3;Bernheze;2000;11586;;4260;
2841;3;Bernheze;2002;11727;141.0;4269;9.0
2842;3;Bernheze;2004;11653;67.0;4321;61.0
2843;3;Bernheze;2006;12109;523.0;4517;257.0
2844;3;Bernisse;2000;0;;0;
2845;3;Bernisse;2002;0;0.0;0;0.0
2846;3;Bernisse;2004;0;0.0;0;0.0
2847;3;Bernisse;2006;0;0.0;0;0.0
2848;3;Best;2000;25292;;9810;
2849;3;Best;2002;26762;1470.0;10470;660.0
2850;3;Best;2004;27971;2679.0;10994;1184.0
2851;3;Best;2006;28317;3025.0;11200;1390.0
2852;3;Beuningen;2000;23143;;8704;
2853;3;Beuningen;2002;23188;45.0;8776;72.0
2854;3;Beuningen;2004;23210;67.0;8798;94.0
2855;3;Beuningen;2006;22891;-252.0;8875;171.0
2856;3;Beverwijk;2000;35835;;16138;
2857;3;Beverwijk;2002;35804;-31.0;16194;56.0
2858;3;Beverwijk;2004;37023;1188.0;16954;816.0
2859;3;Beverwijk;2006;36546;711.0;16664;526.0
2860;3;het Bildt;2000;0;;0;
2861;3;het Bildt;2002;0;0.0;0;0.0
2862;3;het Bildt;2004;0;0.0;0;0.0
2863;3;het Bildt;2006;0;0.0;0;0.0
2864;3;De Bilt;2000;32658;;14638;
2865;3;De Bilt;2002;32534;-124.0;14648;10.0
2866;3;De Bilt;2004;32571;-87.0;14648;10.0
2867;3;De Bilt;2006;32384;-274.0;14651;13.0
2868;3;Binnenmaas;2000;0;;0;
2869;3;Binnenmaas;2002;0;0.0;0;0.0
2870;3;Binnenmaas;2004;0;0.0;0;0.0
2871;3;Binnenmaas;2006;0;0.0;0;0.0
2872;3;Bladel;2000;0;;0;
2873;3;Bladel;2002;0;0.0;0;0.0
2874;3;Bladel;2004;0;0.0;0;0.0
2875;3;Bladel;2006;0;0.0;0;0.0
2876;3;Blaricum;2000;9522;;3862;
2877;3;Blaricum;2002;9340;-182.0;3886;24.0
2878;3;Blaricum;2004;9255;-267.0;3950;88.0
2879;3;Blaricum;2006;9112;-410.0;3945;83.0
2880;3;Bleiswijk;2000;9951;;3578;
2881;3;Bleiswijk;2002;10201;250.0;3669;91.0
2882;3;Bleiswijk;2004;10271;320.0;3674;96.0
2883;3;Bleiswijk;2006;10049;98.0;3825;247.0
2884;3;Bloemendaal;2000;16713;;6765;
2885;3;Bloemendaal;2002;17097;384.0;6825;60.0
2886;3;Bloemendaal;2004;16922;209.0;6865;100.0
2887;3;Bloemendaal;2006;16974;261.0;6904;139.0
2888;3;Boarnsterhim;2000;0;;0;
2889;3;Boarnsterhim;2002;0;0.0;0;0.0
2890;3;Boarnsterhim;2004;0;0.0;0;0.0
2891;3;Boarnsterhim;2006;0;0.0;0;0.0
2892;3;Bodegraven;2000;0;;0;
2893;3;Bodegraven;2002;0;0.0;0;0.0
