ID;BronTechniek;Energietoepassingen;Perioden;VermedenVerbruik_1;VermedenVerbruikRelatief_2;VermedenEmissie_3;VermedenEmissieRelatief_4
403;Totaal windenergie;Vervoer;2019;;;;
404;Totaal windenergie;Vervoer;2020;;;;
405;Totaal windenergie;Vervoer;2021;;;;
406;Totaal windenergie;Vervoer;2022;;;;
407;Totaal windenergie;Vervoer;2023;;;;
408;Windenergie op land;Totaal energietoepassingen;1990;539.0;0.02;39.0;0.02
409;Windenergie op land;Totaal energietoepassingen;1991;847.0;0.03;59.0;0.03
410;Windenergie op land;Totaal energietoepassingen;1992;1319.0;0.05;90.0;0.05
411;Windenergie op land;Totaal energietoepassingen;1993;1686.0;0.06;115.0;0.07
412;Windenergie op land;Totaal energietoepassingen;1994;2140.0;0.07;150.0;0.09
413;Windenergie op land;Totaal energietoepassingen;1995;3025.0;0.1;215.0;0.12
414;Windenergie op land;Totaal energietoepassingen;1996;4093.0;0.13;287.0;0.16
415;Windenergie op land;Totaal energietoepassingen;1997;4403.0;0.14;318.0;0.18
416;Windenergie op land;Totaal energietoepassingen;1998;5128.0;0.16;365.0;0.21
417;Windenergie op land;Totaal energietoepassingen;1999;5780.0;0.19;401.0;0.23
418;Windenergie op land;Totaal energietoepassingen;2000;6745.0;0.22;481.0;0.28
419;Windenergie op land;Totaal energietoepassingen;2001;7565.0;0.24;536.0;0.3
420;Windenergie op land;Totaal energietoepassingen;2002;9416.0;0.29;666.0;0.38
421;Windenergie op land;Totaal energietoepassingen;2003;12479.0;0.37;877.0;0.49
422;Windenergie op land;Totaal energietoepassingen;2004;15946.0;0.47;1110.0;0.61
423;Windenergie op land;Totaal energietoepassingen;2005;18348.0;0.55;1264.0;0.71
424;Windenergie op land;Totaal energietoepassingen;2006;21855.0;0.66;1528.0;0.88
425;Windenergie op land;Totaal energietoepassingen;2007;25071.0;0.76;1730.0;1.0
426;Windenergie op land;Totaal energietoepassingen;2008;30009.0;0.92;2068.0;1.18
427;Windenergie op land;Totaal energietoepassingen;2009;32792.0;1.01;2240.0;1.31
428;Windenergie op land;Totaal energietoepassingen;2010;31808.0;0.92;2144.0;1.18
429;Windenergie op land;Totaal energietoepassingen;2011;33180.0;1.03;2236.0;1.32
430;Windenergie op land;Totaal energietoepassingen;2012;35847.0;1.1;2549.0;1.53
431;Windenergie op land;Totaal energietoepassingen;2013;38887.0;1.22;2862.0;1.72
432;Windenergie op land;Totaal energietoepassingen;2014;43446.0;1.43;3193.0;2.01
433;Windenergie op land;Totaal energietoepassingen;2015;51264.0;1.65;3993.0;2.39
434;Windenergie op land;Totaal energietoepassingen;2016;53907.0;1.71;4021.0;2.41
435;Windenergie op land;Totaal energietoepassingen;2017;54196.0;1.71;3962.0;2.4
436;Windenergie op land;Totaal energietoepassingen;2018;54381.0;1.74;3845.0;2.39
437;Windenergie op land;Totaal energietoepassingen;2019;56519.0;1.84;3617.0;2.35
438;Windenergie op land;Totaal energietoepassingen;2020;63132.0;2.12;3580.0;2.59
439;Windenergie op land;Totaal energietoepassingen;2021;83319.0;2.7;5265.0;3.65
440;Windenergie op land;Totaal energietoepassingen;2022;105537.0;3.57;6687.0;4.77
441;Windenergie op land;Totaal energietoepassingen;2023;127268.0;4.41;7395.0;5.74
442;Windenergie op land;Elektriciteit;1990;539.0;0.02;39.0;0.02
443;Windenergie op land;Elektriciteit;1991;847.0;0.03;59.0;0.03
444;Windenergie op land;Elektriciteit;1992;1319.0;0.05;90.0;0.05
445;Windenergie op land;Elektriciteit;1993;1686.0;0.06;115.0;0.07
446;Windenergie op land;Elektriciteit;1994;2140.0;0.07;150.0;0.09
447;Windenergie op land;Elektriciteit;1995;3025.0;0.1;215.0;0.12
448;Windenergie op land;Elektriciteit;1996;4093.0;0.13;287.0;0.16
449;Windenergie op land;Elektriciteit;1997;4403.0;0.14;318.0;0.18
450;Windenergie op land;Elektriciteit;1998;5128.0;0.16;365.0;0.21
451;Windenergie op land;Elektriciteit;1999;5780.0;0.19;401.0;0.23
452;Windenergie op land;Elektriciteit;2000;6745.0;0.22;481.0;0.28
453;Windenergie op land;Elektriciteit;2001;7565.0;0.24;536.0;0.3
454;Windenergie op land;Elektriciteit;2002;9416.0;0.29;666.0;0.38
455;Windenergie op land;Elektriciteit;2003;12479.0;0.37;877.0;0.49
456;Windenergie op land;Elektriciteit;2004;15946.0;0.47;1110.0;0.61
457;Windenergie op land;Elektriciteit;2005;18348.0;0.55;1264.0;0.71
458;Windenergie op land;Elektriciteit;2006;21855.0;0.66;1528.0;0.88
459;Windenergie op land;Elektriciteit;2007;25071.0;0.76;1730.0;1.0
460;Windenergie op land;Elektriciteit;2008;30009.0;0.92;2068.0;1.18
461;Windenergie op land;Elektriciteit;2009;32792.0;1.01;2240.0;1.31
462;Windenergie op land;Elektriciteit;2010;31808.0;0.92;2144.0;1.18
463;Windenergie op land;Elektriciteit;2011;33180.0;1.03;2236.0;1.32
464;Windenergie op land;Elektriciteit;2012;35847.0;1.1;2549.0;1.53
465;Windenergie op land;Elektriciteit;2013;38887.0;1.22;2862.0;1.72
466;Windenergie op land;Elektriciteit;2014;43446.0;1.43;3193.0;2.01
467;Windenergie op land;Elektriciteit;2015;51264.0;1.65;3993.0;2.39
468;Windenergie op land;Elektriciteit;2016;53907.0;1.71;4021.0;2.41
469;Windenergie op land;Elektriciteit;2017;54196.0;1.71;3962.0;2.4
470;Windenergie op land;Elektriciteit;2018;54381.0;1.74;3845.0;2.39
471;Windenergie op land;Elektriciteit;2019;56519.0;1.84;3617.0;2.35
472;Windenergie op land;Elektriciteit;2020;63132.0;2.12;3580.0;2.59
473;Windenergie op land;Elektriciteit;2021;83319.0;2.7;5265.0;3.65
474;Windenergie op land;Elektriciteit;2022;105537.0;3.57;6687.0;4.77
475;Windenergie op land;Elektriciteit;2023;127268.0;4.41;7395.0;5.74
476;Windenergie op land;Warmte;1990;;;;
477;Windenergie op land;Warmte;1991;;;;
478;Windenergie op land;Warmte;1992;;;;
479;Windenergie op land;Warmte;1993;;;;
480;Windenergie op land;Warmte;1994;;;;
481;Windenergie op land;Warmte;1995;;;;
482;Windenergie op land;Warmte;1996;;;;
483;Windenergie op land;Warmte;1997;;;;
484;Windenergie op land;Warmte;1998;;;;
485;Windenergie op land;Warmte;1999;;;;
486;Windenergie op land;Warmte;2000;;;;
487;Windenergie op land;Warmte;2001;;;;
488;Windenergie op land;Warmte;2002;;;;
489;Windenergie op land;Warmte;2003;;;;
490;Windenergie op land;Warmte;2004;;;;
491;Windenergie op land;Warmte;2005;;;;
492;Windenergie op land;Warmte;2006;;;;
493;Windenergie op land;Warmte;2007;;;;
494;Windenergie op land;Warmte;2008;;;;
495;Windenergie op land;Warmte;2009;;;;
496;Windenergie op land;Warmte;2010;;;;
497;Windenergie op land;Warmte;2011;;;;
498;Windenergie op land;Warmte;2012;;;;
499;Windenergie op land;Warmte;2013;;;;
500;Windenergie op land;Warmte;2014;;;;
501;Windenergie op land;Warmte;2015;;;;
502;Windenergie op land;Warmte;2016;;;;
503;Windenergie op land;Warmte;2017;;;;
504;Windenergie op land;Warmte;2018;;;;
505;Windenergie op land;Warmte;2019;;;;
506;Windenergie op land;Warmte;2020;;;;
507;Windenergie op land;Warmte;2021;;;;
508;Windenergie op land;Warmte;2022;;;;
509;Windenergie op land;Warmte;2023;;;;
510;Windenergie op land;Vervoer;1990;;;;
511;Windenergie op land;Vervoer;1991;;;;
512;Windenergie op land;Vervoer;1992;;;;
513;Windenergie op land;Vervoer;1993;;;;
514;Windenergie op land;Vervoer;1994;;;;
515;Windenergie op land;Vervoer;1995;;;;
516;Windenergie op land;Vervoer;1996;;;;
517;Windenergie op land;Vervoer;1997;;;;
518;Windenergie op land;Vervoer;1998;;;;
519;Windenergie op land;Vervoer;1999;;;;
520;Windenergie op land;Vervoer;2000;;;;
521;Windenergie op land;Vervoer;2001;;;;
522;Windenergie op land;Vervoer;2002;;;;
523;Windenergie op land;Vervoer;2003;;;;
524;Windenergie op land;Vervoer;2004;;;;
525;Windenergie op land;Vervoer;2005;;;;
526;Windenergie op land;Vervoer;2006;;;;
527;Windenergie op land;Vervoer;2007;;;;
528;Windenergie op land;Vervoer;2008;;;;
529;Windenergie op land;Vervoer;2009;;;;
530;Windenergie op land;Vervoer;2010;;;;
531;Windenergie op land;Vervoer;2011;;;;
532;Windenergie op land;Vervoer;2012;;;;
533;Windenergie op land;Vervoer;2013;;;;
534;Windenergie op land;Vervoer;2014;;;;
535;Windenergie op land;Vervoer;2015;;;;
536;Windenergie op land;Vervoer;2016;;;;
537;Windenergie op land;Vervoer;2017;;;;
538;Windenergie op land;Vervoer;2018;;;;
539;Windenergie op land;Vervoer;2019;;;;
540;Windenergie op land;Vervoer;2020;;;;
541;Windenergie op land;Vervoer;2021;;;;
542;Windenergie op land;Vervoer;2022;;;;
543;Windenergie op land;Vervoer;2023;;;;
544;Windenergie op zee;Totaal energietoepassingen;1990;;;;
545;Windenergie op zee;Totaal energietoepassingen;1991;;;;
546;Windenergie op zee;Totaal energietoepassingen;1992;;;;
547;Windenergie op zee;Totaal energietoepassingen;1993;;;;
548;Windenergie op zee;Totaal energietoepassingen;1994;;;;
549;Windenergie op zee;Totaal energietoepassingen;1995;;;;
550;Windenergie op zee;Totaal energietoepassingen;1996;;;;
551;Windenergie op zee;Totaal energietoepassingen;1997;;;;
552;Windenergie op zee;Totaal energietoepassingen;1998;;;;
553;Windenergie op zee;Totaal energietoepassingen;1999;;;;
554;Windenergie op zee;Totaal energietoepassingen;2000;;;;
555;Windenergie op zee;Totaal energietoepassingen;2001;;;;
556;Windenergie op zee;Totaal energietoepassingen;2002;;;;
557;Windenergie op zee;Totaal energietoepassingen;2003;;;;
558;Windenergie op zee;Totaal energietoepassingen;2004;;;;
559;Windenergie op zee;Totaal energietoepassingen;2005;;;;
560;Windenergie op zee;Totaal energietoepassingen;2006;559.0;0.02;39.0;0.02
561;Windenergie op zee;Totaal energietoepassingen;2007;2658.0;0.08;183.0;0.11
562;Windenergie op zee;Totaal energietoepassingen;2008;4881.0;0.15;336.0;0.19
563;Windenergie op zee;Totaal energietoepassingen;2009;6265.0;0.19;428.0;0.25
564;Windenergie op zee;Totaal energietoepassingen;2010;6513.0;0.19;439.0;0.24
565;Windenergie op zee;Totaal energietoepassingen;2011;6187.0;0.19;417.0;0.25
566;Windenergie op zee;Totaal energietoepassingen;2012;6531.0;0.2;464.0;0.28
567;Windenergie op zee;Totaal energietoepassingen;2013;6411.0;0.2;472.0;0.28
568;Windenergie op zee;Totaal energietoepassingen;2014;6574.0;0.22;483.0;0.3
569;Windenergie op zee;Totaal energietoepassingen;2015;8954.0;0.29;698.0;0.42
570;Windenergie op zee;Totaal energietoepassingen;2016;19309.0;0.61;1440.0;0.86
571;Windenergie op zee;Totaal energietoepassingen;2017;28178.0;0.89;2060.0;1.25
572;Windenergie op zee;Totaal energietoepassingen;2018;28172.0;0.9;1992.0;1.24
573;Windenergie op zee;Totaal energietoepassingen;2019;27498.0;0.9;1760.0;1.15
574;Windenergie op zee;Totaal energietoepassingen;2020;45645.0;1.53;2588.0;1.87
575;Windenergie op zee;Totaal energietoepassingen;2021;67771.0;2.2;4283.0;2.97
576;Windenergie op zee;Totaal energietoepassingen;2022;68805.0;2.32;4359.0;3.11
577;Windenergie op zee;Totaal energietoepassingen;2023;89489.0;3.1;5200.0;4.04
578;Windenergie op zee;Elektriciteit;1990;;;;
579;Windenergie op zee;Elektriciteit;1991;;;;
580;Windenergie op zee;Elektriciteit;1992;;;;
581;Windenergie op zee;Elektriciteit;1993;;;;
582;Windenergie op zee;Elektriciteit;1994;;;;
583;Windenergie op zee;Elektriciteit;1995;;;;
584;Windenergie op zee;Elektriciteit;1996;;;;
585;Windenergie op zee;Elektriciteit;1997;;;;
586;Windenergie op zee;Elektriciteit;1998;;;;
587;Windenergie op zee;Elektriciteit;1999;;;;
588;Windenergie op zee;Elektriciteit;2000;;;;
589;Windenergie op zee;Elektriciteit;2001;;;;
590;Windenergie op zee;Elektriciteit;2002;;;;
591;Windenergie op zee;Elektriciteit;2003;;;;
592;Windenergie op zee;Elektriciteit;2004;;;;
593;Windenergie op zee;Elektriciteit;2005;;;;
594;Windenergie op zee;Elektriciteit;2006;559.0;0.02;39.0;0.02
595;Windenergie op zee;Elektriciteit;2007;2658.0;0.08;183.0;0.11
596;Windenergie op zee;Elektriciteit;2008;4881.0;0.15;336.0;0.19
597;Windenergie op zee;Elektriciteit;2009;6265.0;0.19;428.0;0.25
598;Windenergie op zee;Elektriciteit;2010;6513.0;0.19;439.0;0.24
599;Windenergie op zee;Elektriciteit;2011;6187.0;0.19;417.0;0.25
600;Windenergie op zee;Elektriciteit;2012;6531.0;0.2;464.0;0.28
601;Windenergie op zee;Elektriciteit;2013;6411.0;0.2;472.0;0.28
602;Windenergie op zee;Elektriciteit;2014;6574.0;0.22;483.0;0.3
603;Windenergie op zee;Elektriciteit;2015;8954.0;0.29;698.0;0.42
604;Windenergie op zee;Elektriciteit;2016;19309.0;0.61;1440.0;0.86
605;Windenergie op zee;Elektriciteit;2017;28178.0;0.89;2060.0;1.25
606;Windenergie op zee;Elektriciteit;2018;28172.0;0.9;1992.0;1.24
607;Windenergie op zee;Elektriciteit;2019;27498.0;0.9;1760.0;1.15
608;Windenergie op zee;Elektriciteit;2020;45645.0;1.53;2588.0;1.87
609;Windenergie op zee;Elektriciteit;2021;67771.0;2.2;4283.0;2.97
610;Windenergie op zee;Elektriciteit;2022;68805.0;2.32;4359.0;3.11
611;Windenergie op zee;Elektriciteit;2023;89489.0;3.1;5200.0;4.04
612;Windenergie op zee;Warmte;1990;;;;
613;Windenergie op zee;Warmte;1991;;;;
614;Windenergie op zee;Warmte;1992;;;;
615;Windenergie op zee;Warmte;1993;;;;
616;Windenergie op zee;Warmte;1994;;;;
617;Windenergie op zee;Warmte;1995;;;;
618;Windenergie op zee;Warmte;1996;;;;
619;Windenergie op zee;Warmte;1997;;;;
620;Windenergie op zee;Warmte;1998;;;;
621;Windenergie op zee;Warmte;1999;;;;
622;Windenergie op zee;Warmte;2000;;;;
623;Windenergie op zee;Warmte;2001;;;;
624;Windenergie op zee;Warmte;2002;;;;
625;Windenergie op zee;Warmte;2003;;;;
626;Windenergie op zee;Warmte;2004;;;;
627;Windenergie op zee;Warmte;2005;;;;
628;Windenergie op zee;Warmte;2006;;;;
629;Windenergie op zee;Warmte;2007;;;;
630;Windenergie op zee;Warmte;2008;;;;
631;Windenergie op zee;Warmte;2009;;;;
632;Windenergie op zee;Warmte;2010;;;;
633;Windenergie op zee;Warmte;2011;;;;
634;Windenergie op zee;Warmte;2012;;;;
635;Windenergie op zee;Warmte;2013;;;;
636;Windenergie op zee;Warmte;2014;;;;
637;Windenergie op zee;Warmte;2015;;;;
638;Windenergie op zee;Warmte;2016;;;;
639;Windenergie op zee;Warmte;2017;;;;
640;Windenergie op zee;Warmte;2018;;;;
641;Windenergie op zee;Warmte;2019;;;;
642;Windenergie op zee;Warmte;2020;;;;
643;Windenergie op zee;Warmte;2021;;;;
644;Windenergie op zee;Warmte;2022;;;;
645;Windenergie op zee;Warmte;2023;;;;
646;Windenergie op zee;Vervoer;1990;;;;
647;Windenergie op zee;Vervoer;1991;;;;
648;Windenergie op zee;Vervoer;1992;;;;
649;Windenergie op zee;Vervoer;1993;;;;
650;Windenergie op zee;Vervoer;1994;;;;
651;Windenergie op zee;Vervoer;1995;;;;
652;Windenergie op zee;Vervoer;1996;;;;
653;Windenergie op zee;Vervoer;1997;;;;
654;Windenergie op zee;Vervoer;1998;;;;
655;Windenergie op zee;Vervoer;1999;;;;
656;Windenergie op zee;Vervoer;2000;;;;
657;Windenergie op zee;Vervoer;2001;;;;
658;Windenergie op zee;Vervoer;2002;;;;
659;Windenergie op zee;Vervoer;2003;;;;
660;Windenergie op zee;Vervoer;2004;;;;
661;Windenergie op zee;Vervoer;2005;;;;
662;Windenergie op zee;Vervoer;2006;;;;
663;Windenergie op zee;Vervoer;2007;;;;
664;Windenergie op zee;Vervoer;2008;;;;
665;Windenergie op zee;Vervoer;2009;;;;
666;Windenergie op zee;Vervoer;2010;;;;
667;Windenergie op zee;Vervoer;2011;;;;
668;Windenergie op zee;Vervoer;2012;;;;
669;Windenergie op zee;Vervoer;2013;;;;
670;Windenergie op zee;Vervoer;2014;;;;
671;Windenergie op zee;Vervoer;2015;;;;
672;Windenergie op zee;Vervoer;2016;;;;
673;Windenergie op zee;Vervoer;2017;;;;
674;Windenergie op zee;Vervoer;2018;;;;
675;Windenergie op zee;Vervoer;2019;;;;
676;Windenergie op zee;Vervoer;2020;;;;
677;Windenergie op zee;Vervoer;2021;;;;
678;Windenergie op zee;Vervoer;2022;;;;
679;Windenergie op zee;Vervoer;2023;;;;
680;Totaal zonne-energie;Totaal energietoepassingen;1990;88.0;0.0;5.0;0.0
681;Totaal zonne-energie;Totaal energietoepassingen;1991;103.0;0.0;6.0;0.0
682;Totaal zonne-energie;Totaal energietoepassingen;1992;126.0;0.0;7.0;0.0
683;Totaal zonne-energie;Totaal energietoepassingen;1993;146.0;0.0;8.0;0.0
684;Totaal zonne-energie;Totaal energietoepassingen;1994;174.0;0.01;10.0;0.01
685;Totaal zonne-energie;Totaal energietoepassingen;1995;207.0;0.01;12.0;0.01
686;Totaal zonne-energie;Totaal energietoepassingen;1996;246.0;0.01;14.0;0.01
687;Totaal zonne-energie;Totaal energietoepassingen;1997;303.0;0.01;18.0;0.01
688;Totaal zonne-energie;Totaal energietoepassingen;1998;365.0;0.01;21.0;0.01
689;Totaal zonne-energie;Totaal energietoepassingen;1999;442.0;0.01;26.0;0.02
690;Totaal zonne-energie;Totaal energietoepassingen;2000;515.0;0.02;30.0;0.02
691;Totaal zonne-energie;Totaal energietoepassingen;2001;613.0;0.02;36.0;0.02
692;Totaal zonne-energie;Totaal energietoepassingen;2002;724.0;0.02;43.0;0.02
693;Totaal zonne-energie;Totaal energietoepassingen;2003;859.0;0.03;52.0;0.03
694;Totaal zonne-energie;Totaal energietoepassingen;2004;983.0;0.03;60.0;0.03
695;Totaal zonne-energie;Totaal energietoepassingen;2005;1045.0;0.03;63.0;0.04
696;Totaal zonne-energie;Totaal energietoepassingen;2006;1083.0;0.03;66.0;0.04
697;Totaal zonne-energie;Totaal energietoepassingen;2007;1135.0;0.03;68.0;0.04
698;Totaal zonne-energie;Totaal energietoepassingen;2008;1207.0;0.04;73.0;0.04
699;Totaal zonne-energie;Totaal energietoepassingen;2009;1332.0;0.04;80.0;0.05
700;Totaal zonne-energie;Totaal energietoepassingen;2010;1491.0;0.04;90.0;0.05
701;Totaal zonne-energie;Totaal energietoepassingen;2011;1932.0;0.06;119.0;0.07
702;Totaal zonne-energie;Totaal energietoepassingen;2012;2740.0;0.08;179.0;0.11
703;Totaal zonne-energie;Totaal energietoepassingen;2013;4623.0;0.15;321.0;0.19
704;Totaal zonne-energie;Totaal energietoepassingen;2014;7458.0;0.25;528.0;0.33
705;Totaal zonne-energie;Totaal energietoepassingen;2015;10819.0;0.35;818.0;0.49
706;Totaal zonne-energie;Totaal energietoepassingen;2016;14665.0;0.46;1072.0;0.64
707;Totaal zonne-energie;Totaal energietoepassingen;2017;18984.0;0.6;1368.0;0.83
708;Totaal zonne-energie;Totaal energietoepassingen;2018;30621.0;0.98;2148.0;1.34
709;Totaal zonne-energie;Totaal energietoepassingen;2019;42716.0;1.39;2724.0;1.77
710;Totaal zonne-energie;Totaal energietoepassingen;2020;67002.0;2.25;3799.0;2.75
711;Totaal zonne-energie;Totaal energietoepassingen;2021;91334.0;2.96;5763.0;3.99
712;Totaal zonne-energie;Totaal energietoepassingen;2022;136933.0;4.63;8667.0;6.18
713;Totaal zonne-energie;Totaal energietoepassingen;2023;159297.0;5.51;9254.0;7.19
714;Totaal zonne-energie;Elektriciteit;1990;4.0;0.0;0.0;0.0
715;Totaal zonne-energie;Elektriciteit;1991;6.0;0.0;0.0;0.0
716;Totaal zonne-energie;Elektriciteit;1992;8.0;0.0;1.0;0.0
717;Totaal zonne-energie;Elektriciteit;1993;10.0;0.0;1.0;0.0
718;Totaal zonne-energie;Elektriciteit;1994;12.0;0.0;1.0;0.0
719;Totaal zonne-energie;Elektriciteit;1995;15.0;0.0;1.0;0.0
720;Totaal zonne-energie;Elektriciteit;1996;19.0;0.0;1.0;0.0
721;Totaal zonne-energie;Elektriciteit;1997;23.0;0.0;2.0;0.0
722;Totaal zonne-energie;Elektriciteit;1998;33.0;0.0;2.0;0.0
723;Totaal zonne-energie;Elektriciteit;1999;49.0;0.0;3.0;0.0
724;Totaal zonne-energie;Elektriciteit;2000;70.0;0.0;5.0;0.0
725;Totaal zonne-energie;Elektriciteit;2001;107.0;0.0;8.0;0.0
726;Totaal zonne-energie;Elektriciteit;2002;151.0;0.0;11.0;0.01
727;Totaal zonne-energie;Elektriciteit;2003;233.0;0.01;16.0;0.01
728;Totaal zonne-energie;Elektriciteit;2004;304.0;0.01;21.0;0.01
729;Totaal zonne-energie;Elektriciteit;2005;320.0;0.01;22.0;0.01
730;Totaal zonne-energie;Elektriciteit;2006;322.0;0.01;23.0;0.01
731;Totaal zonne-energie;Elektriciteit;2007;329.0;0.01;23.0;0.01
732;Totaal zonne-energie;Elektriciteit;2008;352.0;0.01;24.0;0.01
733;Totaal zonne-energie;Elektriciteit;2009;391.0;0.01;27.0;0.02
734;Totaal zonne-energie;Elektriciteit;2010;476.0;0.01;32.0;0.02
735;Totaal zonne-energie;Elektriciteit;2011;867.0;0.03;58.0;0.03
736;Totaal zonne-energie;Elektriciteit;2012;1638.0;0.05;116.0;0.07
737;Totaal zonne-energie;Elektriciteit;2013;3481.0;0.11;256.0;0.15
738;Totaal zonne-energie;Elektriciteit;2014;6291.0;0.21;462.0;0.29
739;Totaal zonne-energie;Elektriciteit;2015;9639.0;0.31;751.0;0.45
740;Totaal zonne-energie;Elektriciteit;2016;13473.0;0.43;1005.0;0.6
741;Totaal zonne-energie;Elektriciteit;2017;17793.0;0.56;1301.0;0.79
742;Totaal zonne-energie;Elektriciteit;2018;29413.0;0.94;2080.0;1.29
743;Totaal zonne-energie;Elektriciteit;2019;41445.0;1.35;2653.0;1.73
744;Totaal zonne-energie;Elektriciteit;2020;65736.0;2.21;3727.0;2.7
745;Totaal zonne-energie;Elektriciteit;2021;90080.0;2.92;5693.0;3.94
746;Totaal zonne-energie;Elektriciteit;2022;135675.0;4.58;8596.0;6.13
747;Totaal zonne-energie;Elektriciteit;2023;158030.0;5.47;9183.0;7.13
748;Totaal zonne-energie;Warmte;1990;84.0;0.0;5.0;0.0
749;Totaal zonne-energie;Warmte;1991;97.0;0.0;6.0;0.0
750;Totaal zonne-energie;Warmte;1992;118.0;0.0;7.0;0.0
751;Totaal zonne-energie;Warmte;1993;136.0;0.0;8.0;0.0
752;Totaal zonne-energie;Warmte;1994;162.0;0.01;9.0;0.01
753;Totaal zonne-energie;Warmte;1995;193.0;0.01;11.0;0.01
754;Totaal zonne-energie;Warmte;1996;228.0;0.01;13.0;0.01
755;Totaal zonne-energie;Warmte;1997;280.0;0.01;16.0;0.01
756;Totaal zonne-energie;Warmte;1998;332.0;0.01;19.0;0.01
757;Totaal zonne-energie;Warmte;1999;393.0;0.01;22.0;0.01
758;Totaal zonne-energie;Warmte;2000;445.0;0.01;25.0;0.01
759;Totaal zonne-energie;Warmte;2001;506.0;0.02;29.0;0.02
760;Totaal zonne-energie;Warmte;2002;573.0;0.02;33.0;0.02
761;Totaal zonne-energie;Warmte;2003;626.0;0.02;36.0;0.02
762;Totaal zonne-energie;Warmte;2004;679.0;0.02;39.0;0.02
763;Totaal zonne-energie;Warmte;2005;725.0;0.02;41.0;0.02
764;Totaal zonne-energie;Warmte;2006;761.0;0.02;43.0;0.02
765;Totaal zonne-energie;Warmte;2007;805.0;0.02;46.0;0.03
766;Totaal zonne-energie;Warmte;2008;855.0;0.03;48.0;0.03
767;Totaal zonne-energie;Warmte;2009;941.0;0.03;53.0;0.03
768;Totaal zonne-energie;Warmte;2010;1016.0;0.03;57.0;0.03
769;Totaal zonne-energie;Warmte;2011;1066.0;0.03;60.0;0.04
770;Totaal zonne-energie;Warmte;2012;1102.0;0.03;62.0;0.04
771;Totaal zonne-energie;Warmte;2013;1142.0;0.04;65.0;0.04
772;Totaal zonne-energie;Warmte;2014;1168.0;0.04;66.0;0.04
773;Totaal zonne-energie;Warmte;2015;1179.0;0.04;67.0;0.04
774;Totaal zonne-energie;Warmte;2016;1192.0;0.04;67.0;0.04
775;Totaal zonne-energie;Warmte;2017;1191.0;0.04;67.0;0.04
776;Totaal zonne-energie;Warmte;2018;1208.0;0.04;68.0;0.04
777;Totaal zonne-energie;Warmte;2019;1271.0;0.04;72.0;0.05
778;Totaal zonne-energie;Warmte;2020;1266.0;0.04;71.0;0.05
779;Totaal zonne-energie;Warmte;2021;1254.0;0.04;71.0;0.05
780;Totaal zonne-energie;Warmte;2022;1258.0;0.04;71.0;0.05
781;Totaal zonne-energie;Warmte;2023;1266.0;0.04;71.0;0.06
782;Totaal zonne-energie;Vervoer;1990;;;;
783;Totaal zonne-energie;Vervoer;1991;;;;
784;Totaal zonne-energie;Vervoer;1992;;;;
