ID;InstitutioneleSectoren;Schuldtitels;Geldgevers;FacialeEnMarktwaarde;Perioden;OverheidsschuldTotaal_1;OverheidsschuldInVreemdeValuta_2
6191;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2003 4e kwartaal;0.0;
6192;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2003;0.0;
6193;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2004 1e kwartaal;;
6194;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2004 2e kwartaal;;
6195;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2004 3e kwartaal;;
6196;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2004 4e kwartaal;0.0;
6197;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2004;0.0;
6198;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2005 1e kwartaal;;
6199;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2005 2e kwartaal;;
6200;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2005 3e kwartaal;;
6201;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2005 4e kwartaal;1340.0;
6202;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2005;1340.0;
6203;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2006 1e kwartaal;;
6204;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2006 2e kwartaal;;
6205;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2006 3e kwartaal;;
6206;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2006 4e kwartaal;535.0;
6207;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2006;535.0;
6208;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2007 1e kwartaal;;
6209;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2007 2e kwartaal;;
6210;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2007 3e kwartaal;;
6211;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2007 4e kwartaal;458.0;
6212;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2007;458.0;
6213;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2008 1e kwartaal;475.0;
6214;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2008 2e kwartaal;483.0;
6215;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2008 3e kwartaal;407.0;
6216;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2008 4e kwartaal;0.0;
6217;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2008;0.0;
6218;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2009 1e kwartaal;0.0;
6219;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2009 2e kwartaal;0.0;
6220;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2009 3e kwartaal;0.0;
6221;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2009 4e kwartaal;0.0;
6222;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2009;0.0;
6223;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2010 1e kwartaal;0.0;
6224;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2010 2e kwartaal;0.0;
6225;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2010 3e kwartaal;0.0;
6226;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2010 4e kwartaal;0.0;
6227;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2010;0.0;
6228;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2011 1e kwartaal;0.0;
6229;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2011 2e kwartaal;0.0;
6230;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2011 3e kwartaal;0.0;
6231;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2011 4e kwartaal;0.0;
6232;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2011;0.0;
6233;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2012 1e kwartaal;12.0;
6234;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2012 2e kwartaal;24.0;
6235;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2012 3e kwartaal;35.0;
6236;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2012 4e kwartaal;47.0;
6237;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2012;47.0;
6238;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2013 1e kwartaal;50.0;
6239;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2013 2e kwartaal;53.0;
6240;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2013 3e kwartaal;55.0;
6241;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2013 4e kwartaal;57.0;
6242;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2013;57.0;
6243;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2014 1e kwartaal;61.0;
6244;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2014 2e kwartaal;65.0;
6245;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2014 3e kwartaal;69.0;
6246;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2014 4e kwartaal;74.0;
6247;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2014;74.0;
6248;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2015 1e kwartaal;70.0;
6249;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2015 2e kwartaal;66.0;
6250;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2015 3e kwartaal;62.0;
6251;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2015 4e kwartaal;59.0;
6252;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2015;59.0;
6253;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2016 1e kwartaal;59.0;
6254;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2016 2e kwartaal;59.0;
6255;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2016 3e kwartaal;59.0;
6256;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2016 4e kwartaal;0.0;
6257;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2016;0.0;
6258;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2017 1e kwartaal;0.0;
6259;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2017 2e kwartaal;0.0;
6260;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2017 3e kwartaal;0.0;
6261;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2017 4e kwartaal;0.0;
6262;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2017;0.0;
6263;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2018 1e kwartaal;0.0;
6264;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2018 2e kwartaal;0.0;
6265;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2018 3e kwartaal;0.0;
6266;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2018 4e kwartaal;0.0;
6267;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2018;0.0;
6268;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2019 1e kwartaal;0.0;
6269;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2019 2e kwartaal;0.0;
6270;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2019 3e kwartaal;0.0;
6271;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2019 4e kwartaal;0.0;
6272;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2019;0.0;
6273;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2020 1e kwartaal;0.0;
6274;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2020 2e kwartaal;0.0;
6275;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2020 3e kwartaal;0.0;
6276;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2020 4e kwartaal;0.0;
6277;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2020;0.0;
6278;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2021 1e kwartaal;0.0;
6279;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2021 2e kwartaal;0.0;
6280;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2021 3e kwartaal;0.0;
6281;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2021 4e kwartaal;0.0;
6282;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2021;0.0;
6283;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2022 1e kwartaal;0.0;
6284;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2022 2e kwartaal;0.0;
6285;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2022 3e kwartaal;0.0;
6286;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2022 4e kwartaal;0.0;
6287;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2022;0.0;
6288;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2023 1e kwartaal;0.0;
6289;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2023 2e kwartaal;0.0;
6290;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2023 3e kwartaal;0.0;
6291;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2023 4e kwartaal;0.0;
6292;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2023;0.0;
6293;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2024 1e kwartaal;0.0;
6294;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2024 2e kwartaal;0.0;
6295;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2024 3e kwartaal;0.0;
6296;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2024 4e kwartaal;0.0;
6297;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Faciale waarde;2024;0.0;
6298;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1995;0.0;
6299;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1996;0.0;
6300;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1997;0.0;
6301;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1998;0.0;
6302;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1999 1e kwartaal;;
6303;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1999 2e kwartaal;;
6304;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1999 3e kwartaal;;
6305;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1999 4e kwartaal;0.0;
6306;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;1999;0.0;
6307;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2000 1e kwartaal;;
6308;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2000 2e kwartaal;;
6309;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2000 3e kwartaal;;
6310;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2000 4e kwartaal;0.0;
6311;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2000;0.0;
6312;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2001 1e kwartaal;;
6313;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2001 2e kwartaal;;
6314;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2001 3e kwartaal;;
6315;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2001 4e kwartaal;0.0;
6316;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2001;0.0;
6317;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2002 1e kwartaal;;
6318;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2002 2e kwartaal;;
6319;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2002 3e kwartaal;;
6320;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2002 4e kwartaal;0.0;
6321;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2002;0.0;
6322;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2003 1e kwartaal;;
6323;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2003 2e kwartaal;;
6324;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2003 3e kwartaal;;
6325;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2003 4e kwartaal;0.0;
6326;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2003;0.0;
6327;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2004 1e kwartaal;;
6328;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2004 2e kwartaal;;
6329;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2004 3e kwartaal;;
6330;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2004 4e kwartaal;0.0;
6331;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2004;0.0;
6332;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2005 1e kwartaal;;
6333;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2005 2e kwartaal;;
6334;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2005 3e kwartaal;;
6335;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2005 4e kwartaal;1340.0;
6336;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2005;1340.0;
6337;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2006 1e kwartaal;;
6338;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2006 2e kwartaal;;
6339;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2006 3e kwartaal;;
6340;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2006 4e kwartaal;535.0;
6341;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2006;535.0;
6342;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2007 1e kwartaal;;
6343;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2007 2e kwartaal;;
6344;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2007 3e kwartaal;;
6345;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2007 4e kwartaal;458.0;
6346;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2007;458.0;
6347;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2008 1e kwartaal;475.0;
6348;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2008 2e kwartaal;483.0;
6349;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2008 3e kwartaal;407.0;
6350;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2008 4e kwartaal;0.0;
6351;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2008;0.0;
6352;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2009 1e kwartaal;0.0;
6353;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2009 2e kwartaal;0.0;
6354;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2009 3e kwartaal;0.0;
6355;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2009 4e kwartaal;0.0;
6356;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2009;0.0;
6357;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2010 1e kwartaal;0.0;
6358;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2010 2e kwartaal;0.0;
6359;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2010 3e kwartaal;0.0;
6360;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2010 4e kwartaal;0.0;
6361;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2010;0.0;
6362;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2011 1e kwartaal;0.0;
6363;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2011 2e kwartaal;0.0;
6364;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2011 3e kwartaal;0.0;
6365;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2011 4e kwartaal;0.0;
6366;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2011;0.0;
6367;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2012 1e kwartaal;12.0;
6368;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2012 2e kwartaal;24.0;
6369;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2012 3e kwartaal;35.0;
6370;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2012 4e kwartaal;47.0;
6371;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2012;47.0;
6372;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2013 1e kwartaal;50.0;
6373;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2013 2e kwartaal;53.0;
6374;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2013 3e kwartaal;55.0;
6375;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2013 4e kwartaal;57.0;
6376;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2013;57.0;
6377;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2014 1e kwartaal;61.0;
6378;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2014 2e kwartaal;65.0;
6379;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2014 3e kwartaal;69.0;
6380;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2014 4e kwartaal;74.0;
6381;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2014;74.0;
6382;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2015 1e kwartaal;70.0;
6383;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2015 2e kwartaal;66.0;
6384;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2015 3e kwartaal;62.0;
6385;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2015 4e kwartaal;59.0;
6386;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2015;59.0;
6387;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2016 1e kwartaal;59.0;
6388;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2016 2e kwartaal;59.0;
6389;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2016 3e kwartaal;59.0;
6390;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2016 4e kwartaal;0.0;
6391;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2016;0.0;
6392;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2017 1e kwartaal;0.0;
6393;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2017 2e kwartaal;0.0;
6394;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2017 3e kwartaal;0.0;
6395;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2017 4e kwartaal;0.0;
6396;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2017;0.0;
6397;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2018 1e kwartaal;0.0;
6398;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2018 2e kwartaal;0.0;
6399;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2018 3e kwartaal;0.0;
6400;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2018 4e kwartaal;0.0;
6401;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2018;0.0;
6402;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2019 1e kwartaal;0.0;
6403;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2019 2e kwartaal;0.0;
6404;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2019 3e kwartaal;0.0;
6405;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2019 4e kwartaal;0.0;
6406;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2019;0.0;
6407;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2020 1e kwartaal;0.0;
6408;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2020 2e kwartaal;0.0;
6409;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2020 3e kwartaal;0.0;
6410;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2020 4e kwartaal;0.0;
6411;Overheid;AF29 Overige deposito's;Verzekeringsinstel. en pensioenfondsen;Marktwaarde;2020;0.0;
