ID;AfzetEnVerbruik;SBI93;Perioden;Wegingscoefficient_1;Indexcijfers_2;MaandOpMaandOntwikkeling_3;JaarOpJaarOntwikkeling_4;Wegingscoefficient_5;Indexcijfers_6;MaandOpMaandOntwikkeling_7;JaarOpJaarOntwikkeling_8
208;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2007 januari;10542;199.0;1.1;7.9;10542;199.0;1.1;7.9
209;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2007 februari;10542;196.0;-1.5;6.3;10542;196.0;-1.5;6.3
210;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2007 maart;10542;198.0;0.8;6.0;10542;198.0;0.8;6.0
211;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2007 april;10542;197.0;-0.2;2.4;10542;197.0;-0.2;2.4
212;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2007 mei;10542;195.0;-1.2;-2.6;10542;195.0;-1.2;-2.6
213;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2007 juni;10542;191.0;-1.9;-4.3;10542;191.0;-1.9;-4.3
214;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2007 juli;10542;201.0;5.0;0.8;10542;201.0;5.0;0.8
215;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2007 augustus;10542;198.0;-1.3;-0.4;10542;198.0;-1.3;-0.4
216;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2007 september;10542;195.0;-1.5;-2.1;10542;195.0;-1.5;-2.1
217;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2007 oktober;10542;199.0;2.0;0.8;10542;199.0;2.0;0.8
218;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2007 november;10542;200.0;0.4;2.0;10542;200.0;0.4;2.0
219;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2007 december;10542;202.0;0.9;2.6;10542;202.0;0.9;2.6
220;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2007;10542;198.0;;1.5;10542;198.0;;1.5
221;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2008 januari;10542;210.0;4.0;5.6;10542;210.0;4.0;5.6
222;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2008 februari;10542;216.0;2.6;10.0;10542;216.0;2.6;10.0
223;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2008 maart;10542;221.0;2.3;11.6;10542;221.0;2.3;11.6
224;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2008 april;10542;231.0;4.7;17.1;10542;231.0;4.7;17.1
225;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2008 mei;10542;247.0;6.8;26.5;10542;247.0;6.8;26.5
226;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2008 juni;10542;261.0;5.9;36.5;10542;261.0;5.9;36.5
227;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2008 juli;10542;284.0;8.6;41.2;10542;284.0;8.6;41.2
228;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2008 augustus;10542;287.0;1.1;44.6;10542;287.0;1.1;44.6
229;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2008 september;10542;277.0;-3.4;41.9;10542;277.0;-3.4;41.9
230;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2008 oktober;10542;280.0;1.1;40.6;10542;280.0;1.1;40.6
231;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2008 november;10542;267.0;-4.8;33.3;10542;267.0;-4.8;33.3
232;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2008 december;10542;266.0;-0.4;31.6;10542;266.0;-0.4;31.6
233;Totale afzet;CA ENERGIEHOUDENDE DELFSTOFFENWINNING;2008;10542;254.0;;28.4;10542;254.0;;28.4
234;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2000 januari;900;99.0;;;900;99.0;;
235;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2000 februari;900;100.0;0.6;;900;100.0;0.6;
236;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2000 maart;900;100.0;0.6;;900;100.0;0.6;
237;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2000 april;900;101.0;0.9;;900;101.0;0.9;
238;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2000 mei;900;101.0;0.0;;900;101.0;0.0;
239;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2000 juni;900;101.0;0.0;;900;101.0;0.0;
240;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2000 juli;900;101.0;0.2;;900;101.0;0.2;
241;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2000 augustus;900;99.0;-2.0;;900;99.0;-2.0;
242;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2000 september;900;99.0;-0.1;;900;99.0;-0.1;
243;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2000 oktober;900;99.0;0.2;;900;99.0;0.2;
244;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2000 november;900;100.0;0.4;;900;100.0;0.4;
245;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2000 december;900;100.0;0.0;;900;100.0;0.0;
246;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2000;900;100.0;;;900;100.0;;
247;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2001 januari;900;102.0;2.7;3.6;900;102.0;2.7;3.6
248;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2001 februari;900;103.0;0.4;3.3;900;103.0;0.4;3.3
249;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2001 maart;900;103.0;0.0;2.8;900;103.0;0.0;2.8
250;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2001 april;900;104.0;0.9;2.7;900;104.0;0.9;2.7
251;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2001 mei;900;109.0;5.3;8.1;900;109.0;5.3;8.1
252;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2001 juni;900;109.0;0.0;8.1;900;109.0;0.0;8.1
253;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2001 juli;900;109.0;-0.1;7.9;900;109.0;-0.1;7.9
254;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2001 augustus;900;106.0;-3.1;6.7;900;106.0;-3.1;6.7
255;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2001 september;900;106.0;0.3;7.0;900;106.0;0.3;7.0
256;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2001 oktober;900;106.0;0.1;6.9;900;106.0;0.1;6.9
257;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2001 november;900;108.0;1.4;8.0;900;108.0;1.4;8.0
258;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2001 december;900;108.0;0.0;8.0;900;108.0;0.0;8.0
259;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2001;900;106.0;;6.1;900;106.0;;6.1
260;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2002 januari;900;109.0;1.0;6.2;900;109.0;1.0;6.2
261;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2002 februari;900;115.0;5.3;11.5;900;115.0;5.3;11.5
262;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2002 maart;900;115.0;-0.1;11.3;900;115.0;-0.1;11.3
263;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2002 april;900;117.0;2.2;12.8;900;117.0;2.2;12.8
264;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2002 mei;900;110.0;-5.6;1.1;900;110.0;-5.6;1.1
265;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2002 juni;900;110.0;-0.1;1.0;900;110.0;-0.1;1.0
266;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2002 juli;900;110.0;-0.1;1.0;900;110.0;-0.1;1.0
267;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2002 augustus;900;110.0;-0.6;3.6;900;110.0;-0.6;3.6
268;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2002 september;900;110.0;0.0;3.3;900;110.0;0.0;3.3
269;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2002 oktober;900;110.0;0.1;3.3;900;110.0;0.1;3.3
270;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2002 november;900;120.0;9.4;11.4;900;120.0;9.4;11.4
271;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2002 december;900;120.0;0.0;11.3;900;120.0;0.0;11.3
272;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2002;900;113.0;;6.4;900;113.0;;6.4
273;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2003 januari;900;122.0;1.7;12.1;900;122.0;1.7;12.1
274;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2003 februari;900;113.0;-7.0;-1.0;900;113.0;-7.0;-1.0
275;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2003 maart;900;114.0;0.0;-0.9;900;114.0;0.0;-0.9
276;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2003 april;900;114.0;0.4;-2.6;900;114.0;0.4;-2.6
277;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2003 mei;900;110.0;-3.3;-0.2;900;110.0;-3.3;-0.2
278;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2003 juni;900;111.0;0.5;0.4;900;111.0;0.5;0.4
279;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2003 juli;900;111.0;0.2;0.6;900;111.0;0.2;0.6
280;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2003 augustus;900;108.0;-2.4;-1.2;900;108.0;-2.4;-1.2
281;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2003 september;900;108.0;0.0;-1.1;900;108.0;0.0;-1.1
282;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2003 oktober;900;108.0;-0.5;-1.7;900;108.0;-0.5;-1.7
283;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2003 november;900;107.0;-1.0;-11.1;900;107.0;-1.0;-11.1
284;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2003 december;900;107.0;-0.1;-11.1;900;107.0;-0.1;-11.1
285;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2003;900;111.0;;-1.6;900;111.0;;-1.6
286;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2004 januari;900;108.0;0.9;-11.9;900;108.0;0.9;-11.9
287;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2004 februari;900;108.0;0.0;-5.2;900;108.0;0.0;-5.2
288;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2004 maart;900;108.0;0.2;-5.1;900;108.0;0.2;-5.1
289;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2004 april;900;107.0;-0.5;-5.9;900;107.0;-0.5;-5.9
290;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2004 mei;900;107.0;0.0;-2.7;900;107.0;0.0;-2.7
291;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2004 juni;900;107.0;0.0;-3.2;900;107.0;0.0;-3.2
292;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2004 juli;900;107.0;0.1;-3.3;900;107.0;0.1;-3.3
293;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2004 augustus;900;108.0;0.4;-0.5;900;108.0;0.4;-0.5
294;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2004 september;900;107.0;-0.2;-0.8;900;107.0;-0.2;-0.8
295;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2004 oktober;900;107.0;-0.3;-0.7;900;107.0;-0.3;-0.7
296;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2004 november;900;108.0;0.8;1.2;900;108.0;0.8;1.2
297;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2004 december;900;107.0;-0.6;0.7;900;107.0;-0.6;0.7
298;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2004;900;107.0;;-3.2;900;107.0;;-3.2
299;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2005 januari;900;109.0;1.5;1.2;900;109.0;1.5;1.2
300;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2005 februari;900;109.0;0.2;1.5;900;109.0;0.2;1.5
301;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2005 maart;900;109.0;0.3;1.5;900;109.0;0.3;1.5
302;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2005 april;900;109.0;-0.2;1.8;900;109.0;-0.2;1.8
303;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2005 mei;900;108.0;-1.2;0.6;900;108.0;-1.2;0.6
304;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2005 juni;900;108.0;0.3;0.8;900;108.0;0.3;0.8
305;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2005 juli;900;108.0;0.3;1.1;900;108.0;0.3;1.1
306;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2005 augustus;900;109.0;0.2;1.0;900;109.0;0.2;1.0
307;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2005 september;900;109.0;0.0;1.3;900;109.0;0.0;1.3
308;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2005 oktober;900;110.0;1.0;2.6;900;110.0;1.0;2.6
309;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2005 november;900;111.0;0.8;2.5;900;111.0;0.8;2.5
310;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2005 december;900;111.0;-0.1;3.0;900;111.0;-0.1;3.0
311;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2005;900;109.0;;1.6;900;109.0;;1.6
312;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2006 januari;900;109.0;-1.2;0.3;900;109.0;-1.2;0.3
313;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2006 februari;900;109.0;-0.1;-0.1;900;109.0;-0.1;-0.1
314;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2006 maart;900;109.0;0.0;-0.3;900;109.0;0.0;-0.3
315;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2006 april;900;110.0;0.9;0.8;900;110.0;0.9;0.8
316;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2006 mei;900;109.0;-1.0;1.0;900;109.0;-1.0;1.0
317;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2006 juni;900;110.0;0.8;1.6;900;110.0;0.8;1.6
318;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2006 juli;900;109.0;-0.6;0.6;900;109.0;-0.6;0.6
319;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2006 augustus;900;110.0;0.7;1.0;900;110.0;0.7;1.0
320;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2006 september;900;110.0;0.6;1.5;900;110.0;0.6;1.5
321;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2006 oktober;900;111.0;0.3;0.8;900;111.0;0.3;0.8
322;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2006 november;900;110.0;-0.8;-0.8;900;110.0;-0.8;-0.8
323;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2006 december;900;111.0;1.2;0.5;900;111.0;1.2;0.5
324;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2006;900;110.0;;0.6;900;110.0;;0.6
325;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2007 januari;900;113.0;1.6;3.4;900;113.0;1.6;3.4
326;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2007 februari;900;114.0;0.7;4.3;900;114.0;0.7;4.3
327;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2007 maart;900;113.0;-0.5;3.8;900;113.0;-0.5;3.8
328;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2007 april;900;113.0;0.1;3.0;900;113.0;0.1;3.0
329;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2007 mei;900;112.0;-0.8;3.2;900;112.0;-0.8;3.2
330;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2007 juni;900;112.0;-0.5;1.9;900;112.0;-0.5;1.9
331;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2007 juli;900;114.0;2.0;4.6;900;114.0;2.0;4.6
332;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2007 augustus;900;113.0;-0.7;3.2;900;113.0;-0.7;3.2
333;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2007 september;900;114.0;0.5;3.1;900;114.0;0.5;3.1
334;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2007 oktober;900;114.0;0.0;2.8;900;114.0;0.0;2.8
335;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2007 november;900;116.0;2.0;5.7;900;116.0;2.0;5.7
336;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2007 december;900;115.0;-0.6;3.8;900;115.0;-0.6;3.8
337;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2007;900;114.0;;3.6;900;114.0;;3.6
338;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2008 januari;900;120.0;4.3;6.5;900;120.0;4.3;6.5
339;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2008 februari;900;121.0;0.7;6.5;900;121.0;0.7;6.5
340;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2008 maart;900;124.0;2.7;9.9;900;124.0;2.7;9.9
341;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2008 april;900;123.0;-1.0;8.7;900;123.0;-1.0;8.7
342;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2008 mei;900;123.0;0.1;9.7;900;123.0;0.1;9.7
343;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2008 juni;900;123.0;-0.5;9.6;900;123.0;-0.5;9.6
344;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2008 juli;900;123.0;0.6;8.1;900;123.0;0.6;8.1
345;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2008 augustus;900;124.0;0.3;9.2;900;124.0;0.3;9.2
346;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2008 september;900;125.0;1.1;9.8;900;125.0;1.1;9.8
347;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2008 oktober;900;128.0;1.9;12.0;900;128.0;1.9;12.0
348;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2008 november;900;128.0;0.6;10.5;900;128.0;0.6;10.5
349;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2008 december;900;128.0;-0.3;10.8;900;128.0;-0.3;10.8
350;Totale afzet;CB ZAND-,GRIND-,KLEI-,ZOUTWINNING;2008;900;124.0;;9.3;900;124.0;;9.3
351;Totale afzet;D INDUSTRIE;2000 januari;171746;95.2;;;176797;95.4;;
352;Totale afzet;D INDUSTRIE;2000 februari;171746;96.3;1.2;;176797;96.5;1.1;
353;Totale afzet;D INDUSTRIE;2000 maart;171746;97.2;0.9;;176797;97.3;0.9;
354;Totale afzet;D INDUSTRIE;2000 april;171746;97.9;0.7;;176797;98.0;0.7;
355;Totale afzet;D INDUSTRIE;2000 mei;171746;99.3;1.5;;176797;99.4;1.4;
356;Totale afzet;D INDUSTRIE;2000 juni;171746;99.7;0.4;;176797;99.8;0.4;
357;Totale afzet;D INDUSTRIE;2000 juli;171746;100.5;0.8;;176797;100.5;0.7;
358;Totale afzet;D INDUSTRIE;2000 augustus;171746;101.2;0.7;;176797;101.2;0.7;
359;Totale afzet;D INDUSTRIE;2000 september;171746;103.0;1.8;;176797;102.9;1.7;
360;Totale afzet;D INDUSTRIE;2000 oktober;171746;103.8;0.7;;176797;103.6;0.7;
361;Totale afzet;D INDUSTRIE;2000 november;171746;103.7;0.0;;176797;103.6;0.0;
362;Totale afzet;D INDUSTRIE;2000 december;171746;102.0;-1.6;;176797;102.0;-1.5;
363;Totale afzet;D INDUSTRIE;2000;171746;100.0;;;176797;100.0;;
364;Totale afzet;D INDUSTRIE;2001 januari;171746;101.3;-0.7;6.4;176797;101.4;-0.5;6.3
365;Totale afzet;D INDUSTRIE;2001 februari;171746;101.9;0.5;5.7;176797;102.0;0.5;5.7
366;Totale afzet;D INDUSTRIE;2001 maart;171746;102.1;0.2;5.0;176797;102.2;0.2;5.0
367;Totale afzet;D INDUSTRIE;2001 april;171746;102.4;0.3;4.6;176797;102.4;0.2;4.5
368;Totale afzet;D INDUSTRIE;2001 mei;171746;102.9;0.5;3.6;176797;103.0;0.5;3.6
369;Totale afzet;D INDUSTRIE;2001 juni;171746;102.5;-0.4;2.8;176797;102.5;-0.4;2.8
370;Totale afzet;D INDUSTRIE;2001 juli;171746;101.1;-1.4;0.6;176797;101.2;-1.3;0.7
371;Totale afzet;D INDUSTRIE;2001 augustus;171746;100.6;-0.5;-0.6;176797;100.7;-0.4;-0.4
372;Totale afzet;D INDUSTRIE;2001 september;171746;100.7;0.1;-2.3;176797;100.8;0.1;-2.0
373;Totale afzet;D INDUSTRIE;2001 oktober;171746;99.3;-1.4;-4.3;176797;99.5;-1.3;-3.9
374;Totale afzet;D INDUSTRIE;2001 november;171746;98.5;-0.9;-5.1;176797;98.7;-0.8;-4.7
375;Totale afzet;D INDUSTRIE;2001 december;171746;97.9;-0.6;-4.0;176797;98.2;-0.5;-3.7
376;Totale afzet;D INDUSTRIE;2001;171746;100.9;;0.9;176797;101.1;;1.1
377;Totale afzet;D INDUSTRIE;2002 januari;171746;97.9;0.0;-3.4;176797;98.2;0.0;-3.2
378;Totale afzet;D INDUSTRIE;2002 februari;171746;97.9;0.0;-3.9;176797;98.2;0.0;-3.7
379;Totale afzet;D INDUSTRIE;2002 maart;171746;98.9;1.0;-3.1;176797;99.2;1.0;-3.0
380;Totale afzet;D INDUSTRIE;2002 april;171746;100.1;1.2;-2.2;176797;100.3;1.1;-2.1
381;Totale afzet;D INDUSTRIE;2002 mei;171746;99.9;-0.2;-2.9;176797;100.1;-0.2;-2.8
382;Totale afzet;D INDUSTRIE;2002 juni;171746;99.4;-0.5;-3.0;176797;99.7;-0.5;-2.8
383;Totale afzet;D INDUSTRIE;2002 juli;171746;100.0;0.6;-1.1;176797;100.2;0.6;-0.9
384;Totale afzet;D INDUSTRIE;2002 augustus;171746;100.5;0.4;-0.2;176797;100.7;0.4;-0.1
385;Totale afzet;D INDUSTRIE;2002 september;171746;101.3;0.9;0.6;176797;101.5;0.8;0.7
386;Totale afzet;D INDUSTRIE;2002 oktober;171746;101.2;-0.1;1.9;176797;101.4;-0.1;1.9
387;Totale afzet;D INDUSTRIE;2002 november;171746;100.0;-1.2;1.5;176797;100.2;-1.2;1.5
388;Totale afzet;D INDUSTRIE;2002 december;171746;100.7;0.7;2.8;176797;100.9;0.7;2.7
389;Totale afzet;D INDUSTRIE;2002;171746;99.8;;-1.1;176797;100.0;;-1.0
390;Totale afzet;D INDUSTRIE;2003 januari;171746;101.9;1.2;4.1;176797;102.1;1.2;3.9
391;Totale afzet;D INDUSTRIE;2003 februari;171746;103.1;1.2;5.3;176797;103.2;1.1;5.1
392;Totale afzet;D INDUSTRIE;2003 maart;171746;102.6;-0.5;3.7;176797;102.7;-0.5;3.6
393;Totale afzet;D INDUSTRIE;2003 april;171746;100.4;-2.1;0.3;176797;100.7;-2.0;0.4
394;Totale afzet;D INDUSTRIE;2003 mei;171746;99.2;-1.2;-0.7;176797;99.5;-1.1;-0.6
395;Totale afzet;D INDUSTRIE;2003 juni;171746;99.3;0.1;-0.1;176797;99.6;0.1;0.0
396;Totale afzet;D INDUSTRIE;2003 juli;171746;99.3;0.0;-0.7;176797;99.6;0.0;-0.7
397;Totale afzet;D INDUSTRIE;2003 augustus;171746;100.0;0.7;-0.5;176797;100.3;0.7;-0.4
398;Totale afzet;D INDUSTRIE;2003 september;171746;100.0;0.0;-1.3;176797;100.3;0.0;-1.2
399;Totale afzet;D INDUSTRIE;2003 oktober;171746;100.2;0.2;-1.0;176797;100.5;0.2;-0.9
400;Totale afzet;D INDUSTRIE;2003 november;171746;100.4;0.2;0.5;176797;100.7;0.2;0.5
401;Totale afzet;D INDUSTRIE;2003 december;171746;99.7;-0.7;-1.0;176797;100.0;-0.7;-0.8
402;Totale afzet;D INDUSTRIE;2003;171746;100.5;;0.7;176797;100.8;;0.7
403;Totale afzet;D INDUSTRIE;2004 januari;171746;100.6;0.9;-1.3;176797;101.1;1.1;-0.9
404;Totale afzet;D INDUSTRIE;2004 februari;171746;100.7;0.1;-2.4;176797;101.3;0.2;-1.8
405;Totale afzet;D INDUSTRIE;2004 maart;171746;102.0;1.3;-0.6;176797;102.6;1.3;-0.1
406;Totale afzet;D INDUSTRIE;2004 april;171746;103.3;1.2;2.8;176797;103.8;1.2;3.1
407;Totale afzet;D INDUSTRIE;2004 mei;171746;104.3;1.0;5.1;176797;104.8;1.0;5.3
408;Totale afzet;D INDUSTRIE;2004 juni;171746;104.0;-0.3;4.7;176797;104.5;-0.3;4.9
409;Totale afzet;D INDUSTRIE;2004 juli;171746;105.4;1.4;6.2;176797;105.9;1.3;6.4
410;Totale afzet;D INDUSTRIE;2004 augustus;171746;106.5;1.0;6.5;176797;106.9;1.0;6.7
411;Totale afzet;D INDUSTRIE;2004 september;171746;107.1;0.6;7.2;176797;107.5;0.5;7.2
412;Totale afzet;D INDUSTRIE;2004 oktober;171746;108.9;1.6;8.6;176797;109.1;1.5;8.6
413;Totale afzet;D INDUSTRIE;2004 november;171746;107.5;-1.2;7.1;176797;107.9;-1.1;7.1
