ID;Geslacht;Leeftijd;Perioden;Bevolking_1
4425;Totaal mannen en vrouwen;93 jaar;2021;16556
4426;Totaal mannen en vrouwen;93 jaar;2022;17555
4427;Totaal mannen en vrouwen;93 jaar;2023;18058
4428;Totaal mannen en vrouwen;93 jaar;2024;19236
4429;Totaal mannen en vrouwen;93 jaar;2025;19535
4430;Totaal mannen en vrouwen;93 jaar;2026;20366
4431;Totaal mannen en vrouwen;93 jaar;2027;20304
4432;Totaal mannen en vrouwen;93 jaar;2028;21161
4433;Totaal mannen en vrouwen;93 jaar;2029;21789
4434;Totaal mannen en vrouwen;93 jaar;2030;22741
4435;Totaal mannen en vrouwen;93 jaar;2031;23285
4436;Totaal mannen en vrouwen;93 jaar;2032;25204
4437;Totaal mannen en vrouwen;93 jaar;2033;26235
4438;Totaal mannen en vrouwen;93 jaar;2034;27614
4439;Totaal mannen en vrouwen;93 jaar;2035;27351
4440;Totaal mannen en vrouwen;93 jaar;2036;29149
4441;Totaal mannen en vrouwen;93 jaar;2037;32034
4442;Totaal mannen en vrouwen;93 jaar;2038;34302
4443;Totaal mannen en vrouwen;93 jaar;2039;33309
4444;Totaal mannen en vrouwen;93 jaar;2040;47134
4445;Totaal mannen en vrouwen;93 jaar;2041;46376
4446;Totaal mannen en vrouwen;93 jaar;2042;44692
4447;Totaal mannen en vrouwen;93 jaar;2043;44044
4448;Totaal mannen en vrouwen;93 jaar;2044;44102
4449;Totaal mannen en vrouwen;93 jaar;2045;44630
4450;Totaal mannen en vrouwen;93 jaar;2046;46910
4451;Totaal mannen en vrouwen;93 jaar;2047;47570
4452;Totaal mannen en vrouwen;93 jaar;2048;49053
4453;Totaal mannen en vrouwen;93 jaar;2049;50641
4454;Totaal mannen en vrouwen;93 jaar;2050;52777
4455;Totaal mannen en vrouwen;93 jaar;2051;54696
4456;Totaal mannen en vrouwen;93 jaar;2052;56843
4457;Totaal mannen en vrouwen;93 jaar;2053;59512
4458;Totaal mannen en vrouwen;93 jaar;2054;60925
4459;Totaal mannen en vrouwen;93 jaar;2055;63854
4460;Totaal mannen en vrouwen;93 jaar;2056;65496
4461;Totaal mannen en vrouwen;93 jaar;2057;67770
4462;Totaal mannen en vrouwen;93 jaar;2058;69917
4463;Totaal mannen en vrouwen;93 jaar;2059;69819
4464;Totaal mannen en vrouwen;93 jaar;2060;69983
4465;Totaal mannen en vrouwen;94 jaar;2014;9000
4466;Totaal mannen en vrouwen;94 jaar;2015;10809
4467;Totaal mannen en vrouwen;94 jaar;2016;11113
4468;Totaal mannen en vrouwen;94 jaar;2017;11340
4469;Totaal mannen en vrouwen;94 jaar;2018;12125
4470;Totaal mannen en vrouwen;94 jaar;2019;12234
4471;Totaal mannen en vrouwen;94 jaar;2020;12380
4472;Totaal mannen en vrouwen;94 jaar;2021;12835
4473;Totaal mannen en vrouwen;94 jaar;2022;13061
4474;Totaal mannen en vrouwen;94 jaar;2023;13872
4475;Totaal mannen en vrouwen;94 jaar;2024;14291
4476;Totaal mannen en vrouwen;94 jaar;2025;15246
4477;Totaal mannen en vrouwen;94 jaar;2026;15502
4478;Totaal mannen en vrouwen;94 jaar;2027;16186
4479;Totaal mannen en vrouwen;94 jaar;2028;16157
4480;Totaal mannen en vrouwen;94 jaar;2029;16860
4481;Totaal mannen en vrouwen;94 jaar;2030;17382
4482;Totaal mannen en vrouwen;94 jaar;2031;18165
4483;Totaal mannen en vrouwen;94 jaar;2032;18626
4484;Totaal mannen en vrouwen;94 jaar;2033;20189
4485;Totaal mannen en vrouwen;94 jaar;2034;21050
4486;Totaal mannen en vrouwen;94 jaar;2035;22191
4487;Totaal mannen en vrouwen;94 jaar;2036;22017
4488;Totaal mannen en vrouwen;94 jaar;2037;23507
4489;Totaal mannen en vrouwen;94 jaar;2038;25881
4490;Totaal mannen en vrouwen;94 jaar;2039;27767
4491;Totaal mannen en vrouwen;94 jaar;2040;27015
4492;Totaal mannen en vrouwen;94 jaar;2041;38298
4493;Totaal mannen en vrouwen;94 jaar;2042;37757
4494;Totaal mannen en vrouwen;94 jaar;2043;36452
4495;Totaal mannen en vrouwen;94 jaar;2044;35992
4496;Totaal mannen en vrouwen;94 jaar;2045;36107
4497;Totaal mannen en vrouwen;94 jaar;2046;36605
4498;Totaal mannen en vrouwen;94 jaar;2047;38547
4499;Totaal mannen en vrouwen;94 jaar;2048;39162
4500;Totaal mannen en vrouwen;94 jaar;2049;40455
4501;Totaal mannen en vrouwen;94 jaar;2050;41844
4502;Totaal mannen en vrouwen;94 jaar;2051;43684
4503;Totaal mannen en vrouwen;94 jaar;2052;45355
4504;Totaal mannen en vrouwen;94 jaar;2053;47217
4505;Totaal mannen en vrouwen;94 jaar;2054;49522
4506;Totaal mannen en vrouwen;94 jaar;2055;50786
4507;Totaal mannen en vrouwen;94 jaar;2056;53320
4508;Totaal mannen en vrouwen;94 jaar;2057;54783
4509;Totaal mannen en vrouwen;94 jaar;2058;56777
4510;Totaal mannen en vrouwen;94 jaar;2059;58673
4511;Totaal mannen en vrouwen;94 jaar;2060;58686
4512;Totaal mannen en vrouwen;95 jaar;2014;6282
4513;Totaal mannen en vrouwen;95 jaar;2015;6756
4514;Totaal mannen en vrouwen;95 jaar;2016;8145
4515;Totaal mannen en vrouwen;95 jaar;2017;8410
4516;Totaal mannen en vrouwen;95 jaar;2018;8614
4517;Totaal mannen en vrouwen;95 jaar;2019;9241
4518;Totaal mannen en vrouwen;95 jaar;2020;9343
4519;Totaal mannen en vrouwen;95 jaar;2021;9468
4520;Totaal mannen en vrouwen;95 jaar;2022;9830
4521;Totaal mannen en vrouwen;95 jaar;2023;10019
4522;Totaal mannen en vrouwen;95 jaar;2024;10658
4523;Totaal mannen en vrouwen;95 jaar;2025;10995
4524;Totaal mannen en vrouwen;95 jaar;2026;11746
4525;Totaal mannen en vrouwen;95 jaar;2027;11958
4526;Totaal mannen en vrouwen;95 jaar;2028;12502
4527;Totaal mannen en vrouwen;95 jaar;2029;12495
4528;Totaal mannen en vrouwen;95 jaar;2030;13055
4529;Totaal mannen en vrouwen;95 jaar;2031;13475
4530;Totaal mannen en vrouwen;95 jaar;2032;14101
4531;Totaal mannen en vrouwen;95 jaar;2033;14480
4532;Totaal mannen en vrouwen;95 jaar;2034;15720
4533;Totaal mannen en vrouwen;95 jaar;2035;16419
4534;Totaal mannen en vrouwen;95 jaar;2036;17338
4535;Totaal mannen en vrouwen;95 jaar;2037;17233
4536;Totaal mannen en vrouwen;95 jaar;2038;18435
4537;Totaal mannen en vrouwen;95 jaar;2039;20336
4538;Totaal mannen en vrouwen;95 jaar;2040;21862
4539;Totaal mannen en vrouwen;95 jaar;2041;21311
4540;Totaal mannen en vrouwen;95 jaar;2042;30271
4541;Totaal mannen en vrouwen;95 jaar;2043;29904
4542;Totaal mannen en vrouwen;95 jaar;2044;28925
4543;Totaal mannen en vrouwen;95 jaar;2045;28616
4544;Totaal mannen en vrouwen;95 jaar;2046;28763
4545;Totaal mannen en vrouwen;95 jaar;2047;29215
4546;Totaal mannen en vrouwen;95 jaar;2048;30823
4547;Totaal mannen en vrouwen;95 jaar;2049;31375
4548;Totaal mannen en vrouwen;95 jaar;2050;32472
4549;Totaal mannen en vrouwen;95 jaar;2051;33654
4550;Totaal mannen en vrouwen;95 jaar;2052;35196
4551;Totaal mannen en vrouwen;95 jaar;2053;36612
4552;Totaal mannen en vrouwen;95 jaar;2054;38185
4553;Totaal mannen en vrouwen;95 jaar;2055;40123
4554;Totaal mannen en vrouwen;95 jaar;2056;41221
4555;Totaal mannen en vrouwen;95 jaar;2057;43356
4556;Totaal mannen en vrouwen;95 jaar;2058;44625
4557;Totaal mannen en vrouwen;95 jaar;2059;46328
4558;Totaal mannen en vrouwen;95 jaar;2060;47958
4559;Totaal mannen en vrouwen;96 jaar;2014;4622
4560;Totaal mannen en vrouwen;96 jaar;2015;4562
4561;Totaal mannen en vrouwen;96 jaar;2016;4928
4562;Totaal mannen en vrouwen;96 jaar;2017;5963
4563;Totaal mannen en vrouwen;96 jaar;2018;6183
4564;Totaal mannen en vrouwen;96 jaar;2019;6357
4565;Totaal mannen en vrouwen;96 jaar;2020;6830
4566;Totaal mannen en vrouwen;96 jaar;2021;6919
4567;Totaal mannen en vrouwen;96 jaar;2022;7020
4568;Totaal mannen en vrouwen;96 jaar;2023;7299
4569;Totaal mannen en vrouwen;96 jaar;2024;7449
4570;Totaal mannen en vrouwen;96 jaar;2025;7936
4571;Totaal mannen en vrouwen;96 jaar;2026;8197
4572;Totaal mannen en vrouwen;96 jaar;2027;8768
4573;Totaal mannen en vrouwen;96 jaar;2028;8936
4574;Totaal mannen en vrouwen;96 jaar;2029;9355
4575;Totaal mannen en vrouwen;96 jaar;2030;9360
4576;Totaal mannen en vrouwen;96 jaar;2031;9791
4577;Totaal mannen en vrouwen;96 jaar;2032;10118
4578;Totaal mannen en vrouwen;96 jaar;2033;10603
4579;Totaal mannen en vrouwen;96 jaar;2034;10905
4580;Totaal mannen en vrouwen;96 jaar;2035;11858
4581;Totaal mannen en vrouwen;96 jaar;2036;12409
4582;Totaal mannen en vrouwen;96 jaar;2037;13127
4583;Totaal mannen en vrouwen;96 jaar;2038;13071
4584;Totaal mannen en vrouwen;96 jaar;2039;14011
4585;Totaal mannen en vrouwen;96 jaar;2040;15486
4586;Totaal mannen en vrouwen;96 jaar;2041;16684
4587;Totaal mannen en vrouwen;96 jaar;2042;16297
4588;Totaal mannen en vrouwen;96 jaar;2043;23193
4589;Totaal mannen en vrouwen;96 jaar;2044;22960
4590;Totaal mannen en vrouwen;96 jaar;2045;22250
4591;Totaal mannen en vrouwen;96 jaar;2046;22056
4592;Totaal mannen en vrouwen;96 jaar;2047;22214
4593;Totaal mannen en vrouwen;96 jaar;2048;22606
4594;Totaal mannen en vrouwen;96 jaar;2049;23898
4595;Totaal mannen en vrouwen;96 jaar;2050;24374
4596;Totaal mannen en vrouwen;96 jaar;2051;25275
4597;Totaal mannen en vrouwen;96 jaar;2052;26248
4598;Totaal mannen en vrouwen;96 jaar;2053;27501
4599;Totaal mannen en vrouwen;96 jaar;2054;28664
4600;Totaal mannen en vrouwen;96 jaar;2055;29952
4601;Totaal mannen en vrouwen;96 jaar;2056;31532
4602;Totaal mannen en vrouwen;96 jaar;2057;32455
4603;Totaal mannen en vrouwen;96 jaar;2058;34201
4604;Totaal mannen en vrouwen;96 jaar;2059;35266
4605;Totaal mannen en vrouwen;96 jaar;2060;36676
4606;Totaal mannen en vrouwen;97 jaar;2014;3145
4607;Totaal mannen en vrouwen;97 jaar;2015;3238
4608;Totaal mannen en vrouwen;97 jaar;2016;3212
4609;Totaal mannen en vrouwen;97 jaar;2017;3485
4610;Totaal mannen en vrouwen;97 jaar;2018;4232
4611;Totaal mannen en vrouwen;97 jaar;2019;4405
4612;Totaal mannen en vrouwen;97 jaar;2020;4537
4613;Totaal mannen en vrouwen;97 jaar;2021;4882
4614;Totaal mannen en vrouwen;97 jaar;2022;4955
4615;Totaal mannen en vrouwen;97 jaar;2023;5033
4616;Totaal mannen en vrouwen;97 jaar;2024;5239
4617;Totaal mannen en vrouwen;97 jaar;2025;5353
4618;Totaal mannen en vrouwen;97 jaar;2026;5711
4619;Totaal mannen en vrouwen;97 jaar;2027;5905
4620;Totaal mannen en vrouwen;97 jaar;2028;6323
4621;Totaal mannen en vrouwen;97 jaar;2029;6450
4622;Totaal mannen en vrouwen;97 jaar;2030;6760
4623;Totaal mannen en vrouwen;97 jaar;2031;6770
4624;Totaal mannen en vrouwen;97 jaar;2032;7091
4625;Totaal mannen en vrouwen;97 jaar;2033;7337
4626;Totaal mannen en vrouwen;97 jaar;2034;7700
4627;Totaal mannen en vrouwen;97 jaar;2035;7932
4628;Totaal mannen en vrouwen;97 jaar;2036;8640
4629;Totaal mannen en vrouwen;97 jaar;2037;9059
4630;Totaal mannen en vrouwen;97 jaar;2038;9600
4631;Totaal mannen en vrouwen;97 jaar;2039;9578
4632;Totaal mannen en vrouwen;97 jaar;2040;10287
4633;Totaal mannen en vrouwen;97 jaar;2041;11393
4634;Totaal mannen en vrouwen;97 jaar;2042;12300
4635;Totaal mannen en vrouwen;97 jaar;2043;12039
4636;Totaal mannen en vrouwen;97 jaar;2044;17167
4637;Totaal mannen en vrouwen;97 jaar;2045;17030
4638;Totaal mannen en vrouwen;97 jaar;2046;16535
4639;Totaal mannen en vrouwen;97 jaar;2047;16424
4640;Totaal mannen en vrouwen;97 jaar;2048;16574
4641;Totaal mannen en vrouwen;97 jaar;2049;16900
4642;Totaal mannen en vrouwen;97 jaar;2050;17902
4643;Totaal mannen en vrouwen;97 jaar;2051;18295
4644;Totaal mannen en vrouwen;97 jaar;2052;19008
4645;Totaal mannen en vrouwen;97 jaar;2053;19781
4646;Totaal mannen en vrouwen;97 jaar;2054;20763
4647;Totaal mannen en vrouwen;97 jaar;2055;21685
4648;Totaal mannen en vrouwen;97 jaar;2056;22703
4649;Totaal mannen en vrouwen;97 jaar;2057;23947
4650;Totaal mannen en vrouwen;97 jaar;2058;24695
4651;Totaal mannen en vrouwen;97 jaar;2059;26073
4652;Totaal mannen en vrouwen;97 jaar;2060;26935
4653;Totaal mannen en vrouwen;98 jaar;2014;2121
4654;Totaal mannen en vrouwen;98 jaar;2015;2126
4655;Totaal mannen en vrouwen;98 jaar;2016;2202
4656;Totaal mannen en vrouwen;98 jaar;2017;2194
4657;Totaal mannen en vrouwen;98 jaar;2018;2391
4658;Totaal mannen en vrouwen;98 jaar;2019;2913
4659;Totaal mannen en vrouwen;98 jaar;2020;3038
4660;Totaal mannen en vrouwen;98 jaar;2021;3135
4661;Totaal mannen en vrouwen;98 jaar;2022;3378
4662;Totaal mannen en vrouwen;98 jaar;2023;3435
4663;Totaal mannen en vrouwen;98 jaar;2024;3492
4664;Totaal mannen en vrouwen;98 jaar;2025;3639
4665;Totaal mannen en vrouwen;98 jaar;2026;3723
4666;Totaal mannen en vrouwen;98 jaar;2027;3976
4667;Totaal mannen en vrouwen;98 jaar;2028;4116
4668;Totaal mannen en vrouwen;98 jaar;2029;4411
4669;Totaal mannen en vrouwen;98 jaar;2030;4503
4670;Totaal mannen en vrouwen;98 jaar;2031;4726
4671;Totaal mannen en vrouwen;98 jaar;2032;4738
4672;Totaal mannen en vrouwen;98 jaar;2033;4969
4673;Totaal mannen en vrouwen;98 jaar;2034;5148
4674;Totaal mannen en vrouwen;98 jaar;2035;5412
4675;Totaal mannen en vrouwen;98 jaar;2036;5585
4676;Totaal mannen en vrouwen;98 jaar;2037;6095
4677;Totaal mannen en vrouwen;98 jaar;2038;6404
4678;Totaal mannen en vrouwen;98 jaar;2039;6799
4679;Totaal mannen en vrouwen;98 jaar;2040;6797
4680;Totaal mannen en vrouwen;98 jaar;2041;7316
4681;Totaal mannen en vrouwen;98 jaar;2042;8120
4682;Totaal mannen en vrouwen;98 jaar;2043;8786
4683;Totaal mannen en vrouwen;98 jaar;2044;8618
4684;Totaal mannen en vrouwen;98 jaar;2045;12313
4685;Totaal mannen en vrouwen;98 jaar;2046;12242
4686;Totaal mannen en vrouwen;98 jaar;2047;11909
4687;Totaal mannen en vrouwen;98 jaar;2048;11854
4688;Totaal mannen en vrouwen;98 jaar;2049;11988
4689;Totaal mannen en vrouwen;98 jaar;2050;12248
4690;Totaal mannen en vrouwen;98 jaar;2051;13001
4691;Totaal mannen en vrouwen;98 jaar;2052;13314
4692;Totaal mannen en vrouwen;98 jaar;2053;13862
4693;Totaal mannen en vrouwen;98 jaar;2054;14457
4694;Totaal mannen en vrouwen;98 jaar;2055;15204
4695;Totaal mannen en vrouwen;98 jaar;2056;15912
4696;Totaal mannen en vrouwen;98 jaar;2057;16693
4697;Totaal mannen en vrouwen;98 jaar;2058;17643
4698;Totaal mannen en vrouwen;98 jaar;2059;18231
4699;Totaal mannen en vrouwen;98 jaar;2060;19287
4700;Totaal mannen en vrouwen;99 jaar of ouder;2014;3664
4701;Totaal mannen en vrouwen;99 jaar of ouder;2015;3780
4702;Totaal mannen en vrouwen;99 jaar of ouder;2016;3883
4703;Totaal mannen en vrouwen;99 jaar of ouder;2017;4023
4704;Totaal mannen en vrouwen;99 jaar of ouder;2018;4132
4705;Totaal mannen en vrouwen;99 jaar of ouder;2019;4355
4706;Totaal mannen en vrouwen;99 jaar of ouder;2020;4860
4707;Totaal mannen en vrouwen;99 jaar of ouder;2021;5290
4708;Totaal mannen en vrouwen;99 jaar of ouder;2022;5653
4709;Totaal mannen en vrouwen;99 jaar of ouder;2023;6069
4710;Totaal mannen en vrouwen;99 jaar of ouder;2024;6398
4711;Totaal mannen en vrouwen;99 jaar of ouder;2025;6667
4712;Totaal mannen en vrouwen;99 jaar of ouder;2026;6955
4713;Totaal mannen en vrouwen;99 jaar of ouder;2027;7215
4714;Totaal mannen en vrouwen;99 jaar of ouder;2028;7569
4715;Totaal mannen en vrouwen;99 jaar of ouder;2029;7912
4716;Totaal mannen en vrouwen;99 jaar of ouder;2030;8352
4717;Totaal mannen en vrouwen;99 jaar of ouder;2031;8722
4718;Totaal mannen en vrouwen;99 jaar of ouder;2032;9135
4719;Totaal mannen en vrouwen;99 jaar of ouder;2033;9437
4720;Totaal mannen en vrouwen;99 jaar of ouder;2034;9814
4721;Totaal mannen en vrouwen;99 jaar of ouder;2035;10211
4722;Totaal mannen en vrouwen;99 jaar of ouder;2036;10682
4723;Totaal mannen en vrouwen;99 jaar of ouder;2037;11145
4724;Totaal mannen en vrouwen;99 jaar of ouder;2038;11836
4725;Totaal mannen en vrouwen;99 jaar of ouder;2039;12550
4726;Totaal mannen en vrouwen;99 jaar of ouder;2040;13344
4727;Totaal mannen en vrouwen;99 jaar of ouder;2041;13922
4728;Totaal mannen en vrouwen;99 jaar of ouder;2042;14713
4729;Totaal mannen en vrouwen;99 jaar of ouder;2043;15854
4730;Totaal mannen en vrouwen;99 jaar of ouder;2044;17148
4731;Totaal mannen en vrouwen;99 jaar of ouder;2045;17972
4732;Totaal mannen en vrouwen;99 jaar of ouder;2046;21169
4733;Totaal mannen en vrouwen;99 jaar of ouder;2047;23407
4734;Totaal mannen en vrouwen;99 jaar of ouder;2048;24798
4735;Totaal mannen en vrouwen;99 jaar of ouder;2049;25795
4736;Totaal mannen en vrouwen;99 jaar of ouder;2050;26651
4737;Totaal mannen en vrouwen;99 jaar of ouder;2051;27501
4738;Totaal mannen en vrouwen;99 jaar of ouder;2052;28699
4739;Totaal mannen en vrouwen;99 jaar of ouder;2053;29835
4740;Totaal mannen en vrouwen;99 jaar of ouder;2054;31100
4741;Totaal mannen en vrouwen;99 jaar of ouder;2055;32497
4742;Totaal mannen en vrouwen;99 jaar of ouder;2056;34101
4743;Totaal mannen en vrouwen;99 jaar of ouder;2057;35832
4744;Totaal mannen en vrouwen;99 jaar of ouder;2058;37714
4745;Totaal mannen en vrouwen;99 jaar of ouder;2059;39833
4746;Totaal mannen en vrouwen;99 jaar of ouder;2060;41872
4747;Totaal mannen en vrouwen;0 tot 10 jaar;2014;1833932
4748;Totaal mannen en vrouwen;0 tot 10 jaar;2015;1813176
4749;Totaal mannen en vrouwen;0 tot 10 jaar;2016;1801313
4750;Totaal mannen en vrouwen;0 tot 10 jaar;2017;1794457
4751;Totaal mannen en vrouwen;0 tot 10 jaar;2018;1794476
4752;Totaal mannen en vrouwen;0 tot 10 jaar;2019;1793592
4753;Totaal mannen en vrouwen;0 tot 10 jaar;2020;1794120
4754;Totaal mannen en vrouwen;0 tot 10 jaar;2021;1796530
4755;Totaal mannen en vrouwen;0 tot 10 jaar;2022;1804167
4756;Totaal mannen en vrouwen;0 tot 10 jaar;2023;1816375
4757;Totaal mannen en vrouwen;0 tot 10 jaar;2024;1833070
4758;Totaal mannen en vrouwen;0 tot 10 jaar;2025;1849751
4759;Totaal mannen en vrouwen;0 tot 10 jaar;2026;1864104
4760;Totaal mannen en vrouwen;0 tot 10 jaar;2027;1876182
4761;Totaal mannen en vrouwen;0 tot 10 jaar;2028;1885591
4762;Totaal mannen en vrouwen;0 tot 10 jaar;2029;1892797
4763;Totaal mannen en vrouwen;0 tot 10 jaar;2030;1898899
4764;Totaal mannen en vrouwen;0 tot 10 jaar;2031;1903839
4765;Totaal mannen en vrouwen;0 tot 10 jaar;2032;1907403
4766;Totaal mannen en vrouwen;0 tot 10 jaar;2033;1909734
4767;Totaal mannen en vrouwen;0 tot 10 jaar;2034;1910669
4768;Totaal mannen en vrouwen;0 tot 10 jaar;2035;1909944
4769;Totaal mannen en vrouwen;0 tot 10 jaar;2036;1907730
4770;Totaal mannen en vrouwen;0 tot 10 jaar;2037;1904118
4771;Totaal mannen en vrouwen;0 tot 10 jaar;2038;1899098
4772;Totaal mannen en vrouwen;0 tot 10 jaar;2039;1892766
4773;Totaal mannen en vrouwen;0 tot 10 jaar;2040;1885302
4774;Totaal mannen en vrouwen;0 tot 10 jaar;2041;1877012
4775;Totaal mannen en vrouwen;0 tot 10 jaar;2042;1868192
4776;Totaal mannen en vrouwen;0 tot 10 jaar;2043;1859264
4777;Totaal mannen en vrouwen;0 tot 10 jaar;2044;1850645
4778;Totaal mannen en vrouwen;0 tot 10 jaar;2045;1842732
4779;Totaal mannen en vrouwen;0 tot 10 jaar;2046;1835910
4780;Totaal mannen en vrouwen;0 tot 10 jaar;2047;1830484
4781;Totaal mannen en vrouwen;0 tot 10 jaar;2048;1826662
4782;Totaal mannen en vrouwen;0 tot 10 jaar;2049;1824552
4783;Totaal mannen en vrouwen;0 tot 10 jaar;2050;1824162
4784;Totaal mannen en vrouwen;0 tot 10 jaar;2051;1825423
4785;Totaal mannen en vrouwen;0 tot 10 jaar;2052;1828199
4786;Totaal mannen en vrouwen;0 tot 10 jaar;2053;1832278
4787;Totaal mannen en vrouwen;0 tot 10 jaar;2054;1837420
4788;Totaal mannen en vrouwen;0 tot 10 jaar;2055;1843321
4789;Totaal mannen en vrouwen;0 tot 10 jaar;2056;1849661
4790;Totaal mannen en vrouwen;0 tot 10 jaar;2057;1856147
4791;Totaal mannen en vrouwen;0 tot 10 jaar;2058;1862484
4792;Totaal mannen en vrouwen;0 tot 10 jaar;2059;1868423
4793;Totaal mannen en vrouwen;0 tot 10 jaar;2060;1873789
4794;Totaal mannen en vrouwen;10 tot 20 jaar;2014;2011320
4795;Totaal mannen en vrouwen;10 tot 20 jaar;2015;2007074
4796;Totaal mannen en vrouwen;10 tot 20 jaar;2016;2002620
4797;Totaal mannen en vrouwen;10 tot 20 jaar;2017;1996522
4798;Totaal mannen en vrouwen;10 tot 20 jaar;2018;1985842
4799;Totaal mannen en vrouwen;10 tot 20 jaar;2019;1972179
4800;Totaal mannen en vrouwen;10 tot 20 jaar;2020;1956450
4801;Totaal mannen en vrouwen;10 tot 20 jaar;2021;1935019
4802;Totaal mannen en vrouwen;10 tot 20 jaar;2022;1912835
4803;Totaal mannen en vrouwen;10 tot 20 jaar;2023;1888434
4804;Totaal mannen en vrouwen;10 tot 20 jaar;2024;1861139
4805;Totaal mannen en vrouwen;10 tot 20 jaar;2025;1841274
4806;Totaal mannen en vrouwen;10 tot 20 jaar;2026;1830053
4807;Totaal mannen en vrouwen;10 tot 20 jaar;2027;1823458
4808;Totaal mannen en vrouwen;10 tot 20 jaar;2028;1823202
4809;Totaal mannen en vrouwen;10 tot 20 jaar;2029;1822048
4810;Totaal mannen en vrouwen;10 tot 20 jaar;2030;1822485
4811;Totaal mannen en vrouwen;10 tot 20 jaar;2031;1824890
4812;Totaal mannen en vrouwen;10 tot 20 jaar;2032;1832417
4813;Totaal mannen en vrouwen;10 tot 20 jaar;2033;1844471
4814;Totaal mannen en vrouwen;10 tot 20 jaar;2034;1860802
4815;Totaal mannen en vrouwen;10 tot 20 jaar;2035;1877064
4816;Totaal mannen en vrouwen;10 tot 20 jaar;2036;1891034
4817;Totaal mannen en vrouwen;10 tot 20 jaar;2037;1902774
4818;Totaal mannen en vrouwen;10 tot 20 jaar;2038;1911898
4819;Totaal mannen en vrouwen;10 tot 20 jaar;2039;1918871
4820;Totaal mannen en vrouwen;10 tot 20 jaar;2040;1924752
4821;Totaal mannen en vrouwen;10 tot 20 jaar;2041;1929486
4822;Totaal mannen en vrouwen;10 tot 20 jaar;2042;1932886
4823;Totaal mannen en vrouwen;10 tot 20 jaar;2043;1935078
4824;Totaal mannen en vrouwen;10 tot 20 jaar;2044;1935906
4825;Totaal mannen en vrouwen;10 tot 20 jaar;2045;1935108
4826;Totaal mannen en vrouwen;10 tot 20 jaar;2046;1932855
4827;Totaal mannen en vrouwen;10 tot 20 jaar;2047;1929241
4828;Totaal mannen en vrouwen;10 tot 20 jaar;2048;1924253
4829;Totaal mannen en vrouwen;10 tot 20 jaar;2049;1917996
4830;Totaal mannen en vrouwen;10 tot 20 jaar;2050;1910633
4831;Totaal mannen en vrouwen;10 tot 20 jaar;2051;1902438
4832;Totaal mannen en vrouwen;10 tot 20 jaar;2052;1893759
4833;Totaal mannen en vrouwen;10 tot 20 jaar;2053;1884969
4834;Totaal mannen en vrouwen;10 tot 20 jaar;2054;1876476
4835;Totaal mannen en vrouwen;10 tot 20 jaar;2055;1868674
4836;Totaal mannen en vrouwen;10 tot 20 jaar;2056;1861948
4837;Totaal mannen en vrouwen;10 tot 20 jaar;2057;1856588
4838;Totaal mannen en vrouwen;10 tot 20 jaar;2058;1852791
4839;Totaal mannen en vrouwen;10 tot 20 jaar;2059;1850660
4840;Totaal mannen en vrouwen;10 tot 20 jaar;2060;1850207
4841;Totaal mannen en vrouwen;20 tot 30 jaar;2014;2101842
4842;Totaal mannen en vrouwen;20 tot 30 jaar;2015;2118996
4843;Totaal mannen en vrouwen;20 tot 30 jaar;2016;2128083
4844;Totaal mannen en vrouwen;20 tot 30 jaar;2017;2133034
4845;Totaal mannen en vrouwen;20 tot 30 jaar;2018;2139018
4846;Totaal mannen en vrouwen;20 tot 30 jaar;2019;2150312
4847;Totaal mannen en vrouwen;20 tot 30 jaar;2020;2160039
4848;Totaal mannen en vrouwen;20 tot 30 jaar;2021;2166605
4849;Totaal mannen en vrouwen;20 tot 30 jaar;2022;2169524
4850;Totaal mannen en vrouwen;20 tot 30 jaar;2023;2172237
4851;Totaal mannen en vrouwen;20 tot 30 jaar;2024;2175435
4852;Totaal mannen en vrouwen;20 tot 30 jaar;2025;2171888
4853;Totaal mannen en vrouwen;20 tot 30 jaar;2026;2167705
4854;Totaal mannen en vrouwen;20 tot 30 jaar;2027;2161961
4855;Totaal mannen en vrouwen;20 tot 30 jaar;2028;2151395
4856;Totaal mannen en vrouwen;20 tot 30 jaar;2029;2138230
4857;Totaal mannen en vrouwen;20 tot 30 jaar;2030;2123316
4858;Totaal mannen en vrouwen;20 tot 30 jaar;2031;2103059
4859;Totaal mannen en vrouwen;20 tot 30 jaar;2032;2081951
4860;Totaal mannen en vrouwen;20 tot 30 jaar;2033;2058810
4861;Totaal mannen en vrouwen;20 tot 30 jaar;2034;2033092
4862;Totaal mannen en vrouwen;20 tot 30 jaar;2035;2014594
4863;Totaal mannen en vrouwen;20 tot 30 jaar;2036;2004472
4864;Totaal mannen en vrouwen;20 tot 30 jaar;2037;1998939
4865;Totaal mannen en vrouwen;20 tot 30 jaar;2038;1999618
4866;Totaal mannen en vrouwen;20 tot 30 jaar;2039;1999542
4867;Totaal mannen en vrouwen;20 tot 30 jaar;2040;2001040
4868;Totaal mannen en vrouwen;20 tot 30 jaar;2041;2004460
4869;Totaal mannen en vrouwen;20 tot 30 jaar;2042;2012666
4870;Totaal mannen en vrouwen;20 tot 30 jaar;2043;2024944
4871;Totaal mannen en vrouwen;20 tot 30 jaar;2044;2040561
4872;Totaal mannen en vrouwen;20 tot 30 jaar;2045;2056029
4873;Totaal mannen en vrouwen;20 tot 30 jaar;2046;2069421
