ID;Plaatsnamen;Gemeentecode_1;Gemeentenaam_2;EGGCode_3;EGGNaam_4;Provinciecode_5;ProvincienaamAfkorting_6;PlaatsnaamPTTWoonplaatsnaam_7;PlaatsnaamGemeentenaam_8;Plaatsnaam_9
4794;Schaesberg;882;Landgraaf                      ;125;Oostelijke Mijnstreek                   ;31;L.  ;Nee;Nee;Schaesberg                     
4795;Schaft;858;Valkenswaard                   ;117;Valkenswaard en oostelijke randgemeenten;30;NB. ;Nee;Nee;Schaft                         
4796;Schagen;441;Schagen                        ;53;Westelijk West-Friesland                ;27;NH. ;Ja ;Ja ;Schagen                        
4797;Schagerbrug;476;Zijpe                          ;52;Overige gemeenten Kop van Noord-Holland ;27;NH. ;Ja ;Nee;Schagerbrug                    
4798;Schaijk;1685;Landerd                        ;111;Maaskant                                ;30;NB. ;Ja ;Nee;Schaijk                        
4799;Schalkhaar;150;Deventer                       ;22;Zuidwest-Overijssel                     ;23;O.  ;Ja ;Nee;Schalkhaar                     
4800;Schalkwijk;321;Houten                         ;45;Utrechts Kromme Rijngebied              ;26;U.  ;Ja ;Nee;Schalkwijk                     
4801;Schalkwijk;392;Haarlem                        ;60;Haarlem                                 ;27;NH. ;Nee;Nee;Schalkwijk                     
4802;Schalsum;70;Franekeradeel                  ;12;Friese bouwstreek                       ;21;F.  ;Ja ;Nee;Schalsum                       
4803;316;885;Arcen en Velden                ;120;Noord-Limburg                           ;31;L.  ;Nee;Nee;Schandelo                      
4804;Schans;870;Werkendam                      ;105;Land van Altena                         ;30;NB. ;Nee;Nee;Schans                         
4805;Schans;1655;Halderberge                    ;102;Bergen op Zoom, Roosendaal en omgeving  ;30;NB. ;Nee;Nee;Schans                         
4806;Schans;668;West Maas en Waal              ;41;Land van Maas en Waal                   ;25;Gld.;Nee;Nee;Schans                         
4807;Schans;1670;Roggel en Neer                 ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;Nee;Nee;Schans                         
4808;Schans;762;Deurne                         ;118;Brabantse Peel                          ;30;NB. ;Nee;Nee;Schans                         
4809;570;748;Bergen op Zoom                 ;102;Bergen op Zoom, Roosendaal en omgeving  ;30;NB. ;Nee;Nee;Schans, De                     
4810;Schans, De;160;Hardenberg                     ;21;Noordoost-Overijssel                    ;23;O.  ;Nee;Nee;Schans, De                     
4811;Schapenbout;715;Terneuzen                      ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen     ;29;Z.  ;Nee;Nee;Schapenbout                    
4812;Schapenmeent;425;Naarden                        ;67;Overige gemeenten in het Gooi           ;27;NH. ;Nee;Nee;Schapenmeent                   
4813;Schapershoek;677;Hulst                          ;100;Overige gem.  Oost-Zeeuwsch-Vlaanderen  ;29;Z.  ;Nee;Nee;Schapershoek                   
4814;Schardam;478;Zeevang                        ;56;Noordhollands Middengewest              ;27;NH. ;Ja ;Nee;Schardam                       
4815;Scharendijke;1676;Schouwen-Duiveland             ;93;Schouwen-Duiveland                      ;29;Z.  ;Ja ;Nee;Scharendijke                   
4816;Scharl;104;Nijefurd                       ;10;Fries weidegebied                       ;21;F.  ;Nee;Nee;Scharl                         
4817;Scharlo;867;Waalwijk                       ;106;Langstraat                              ;30;NB. ;Nee;Nee;Scharlo                        
4818;Scharmer;40;Slochteren                     ;4;Groninger Veenkoloniën                  ;20;Gr. ;Ja ;Nee;Scharmer                       
4819;Scharn;935;Maastricht                     ;126;Maastricht                              ;31;L.  ;Nee;Nee;Scharn                         
4820;Scharnegoutum;683;Wymbritseradiel                ;10;Fries weidegebied                       ;21;F.  ;Ja ;Nee;Scharnegoutum                  
4821;Scharsterbrug;51;Skarsterlân                    ;10;Fries weidegebied                       ;21;F.  ;Ja ;Nee;Scharsterbrug                  
4822;Scharwoude;558;Wester-Koggenland              ;54;Midden- en Oostelijk West-Friesland     ;27;NH. ;Ja ;Nee;Scharwoude                     
4823;Schaveren;232;Epe                            ;34;Overige gemeenten oostelijke Veluwezoom ;25;Gld.;Nee;Nee;Schaveren                      
4824;Scheemda;39;Scheemda                       ;3;Groninger Oldambt                       ;20;Gr. ;Ja ;Ja ;Scheemda                       
4825;Scheemdermeer;39;Scheemda                       ;3;Groninger Oldambt                       ;20;Gr. ;Nee;Nee;Scheemdermeer                  
4826;Scheemderzwaag;39;Scheemda                       ;3;Groninger Oldambt                       ;20;Gr. ;Nee;Nee;Scheemderzwaag                 
4827;Scheerwolde;1708;Steenwijkerland                ;19;Noordwest-Overijssel                    ;23;O.  ;Ja ;Nee;Scheerwolde                    
4828;Scheide;984;Venray                         ;120;Noord-Limburg                           ;31;L.  ;Nee;Nee;Scheide                        
4829;Schelfhorst;1730;Tynaarlo                       ;14;Noorddrents randgebied                  ;22;D.  ;Nee;Nee;Schelfhorst                    
4830;Schelle;193;Zwolle                         ;20;IJssel-, Vechtdelta                     ;23;O.  ;Nee;Nee;Schelle                        
4831;250;363;Amsterdam                      ;63;Amsterdam                               ;27;NH. ;Nee;Nee;Schellingwoude                 
4832;Schellinkhout;454;Venhuizen                      ;54;Midden- en Oostelijk West-Friesland     ;27;NH. ;Ja ;Nee;Schellinkhout                  
4833;Schelluinen;689;Giessenlanden                  ;77;Overige gemeenten Alblasserwaard        ;28;ZH. ;Ja ;Nee;Schelluinen                    
4834;Schelm;762;Deurne                         ;118;Brabantse Peel                          ;30;NB. ;Nee;Nee;Schelm                         
4835;Schenkel;502;Capelle aan den IJssel         ;88;Oostelijk randgebied Rotterdam          ;28;ZH. ;Nee;Nee;Schenkel                       
4836;Schenkeldijk;588;Korendijk                      ;90;Hoeksche Waard                          ;28;ZH. ;Nee;Nee;Schenkeldijk                   
4837;Schenkeldijk;517;'s-Gravendeel                  ;90;Hoeksche Waard                          ;28;ZH. ;Nee;Nee;Schenkeldijk                   
4838;Schermer;458;Schermer                       ;56;Noordhollands Middengewest              ;27;NH. ;Nee;Ja ;Schermer                       
4839;Schermerdijk;458;Schermer                       ;56;Noordhollands Middengewest              ;27;NH. ;Nee;Nee;Schermerdijk                   
4840;Schermerhorn;458;Schermer                       ;56;Noordhollands Middengewest              ;27;NH. ;Ja ;Nee;Schermerhorn                   
4841;Scherpenering;861;Veldhoven                      ;114;Randgebied Eindhoven                    ;30;NB. ;Nee;Nee;Scherpenering                  
4842;Scherpenisse;716;Tholen                         ;94;Sint Philipsland en Tholen              ;29;Z.  ;Ja ;Nee;Scherpenisse                   
4843;Scherpenzeel;279;Scherpenzeel                   ;31;Gelderse Vallei                         ;25;Gld.;Ja ;Ja ;Scherpenzeel                   
4844;Scherpenzeel;98;Weststellingwerf               ;9;Fries zandgebied                        ;21;F.  ;Ja ;Nee;Scherpenzeel                   
4845;Schettens;710;Wûnseradiel                    ;10;Fries weidegebied                       ;21;F.  ;Ja ;Nee;Schettens                      
4846;Scheulder;936;Margraten                      ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;Ja ;Nee;Scheulder                      
4847;Scheveningen;518;'s-Gravenhage                  ;79;'s-Gravenhage                           ;28;ZH. ;Nee;Nee;Scheveningen                   
4848;Schey;936;Margraten                      ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;Nee;Nee;Schey                          
4849;Schiebroek;599;Rotterdam                      ;84;Rotterdam                               ;28;ZH. ;Nee;Nee;Schiebroek                     
4850;Schiedam;606;Schiedam                       ;85;Ind. geb. ten N .v. de Nieuwe Waterweg  ;28;ZH. ;Ja ;Ja ;Schiedam                       
4851;Schier, Het;1701;Westerveld                     ;17;Drentse zandgronden                     ;22;D.  ;Nee;Nee;Schier, Het                    
4852;Schiermonnikoog;88;Schiermonnikoog                ;13;Friese Waddeneilanden                   ;21;F.  ;Ja ;Ja ;Schiermonnikoog                
4853;Schietecoven;938;Meerssen                       ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;Nee;Nee;Schietecoven                   
4854;Schieveen;599;Rotterdam                      ;84;Rotterdam                               ;28;ZH. ;Nee;Nee;Schieveen                      
4855;359;106;Assen                          ;17;Drentse zandgronden                     ;22;D.  ;Nee;Nee;Schieven                       
4856;Schijf;840;Rucphen                        ;102;Bergen op Zoom, Roosendaal en omgeving  ;30;NB. ;Ja ;Nee;Schijf                         
4857;Schijndel;844;Schijndel                      ;112;Midden-Meijerij                         ;30;NB. ;Ja ;Ja ;Schijndel                      
4858;Schilberg;1711;Echt-Susteren                  ;122;Overig Midden-Limburg ten oosten v. Maas;31;L.  ;Nee;Nee;Schilberg                      
4859;Schilberg (ged.);1729;Gulpen-Wittem                  ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;Nee;Nee;Schilberg (ged.)               
4860;Schilberg (ged.);936;Margraten                      ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;Nee;Nee;Schilberg (ged.)               
4861;Schildwolde;40;Slochteren                     ;4;Groninger Veenkoloniën                  ;20;Gr. ;Ja ;Nee;Schildwolde                    
4862;Schillersheide;925;Hunsel                         ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;Nee;Nee;Schillersheide                 
4863;Schilligeham;53;Winsum                         ;6;Groninger centrale Weidestreek          ;20;Gr. ;Nee;Nee;Schilligeham                   
4864;Schimmert;951;Nuth                           ;125;Oostelijke Mijnstreek                   ;31;L.  ;Ja ;Nee;Schimmert                      
4865;Schin op Geul;994;Valkenburg aan de Geul         ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;Ja ;Nee;Schin op Geul                  
4866;Schingen;83;Menaldumadeel                  ;12;Friese bouwstreek                       ;21;F.  ;Ja ;Nee;Schingen                       
4867;Schinnen;962;Schinnen                       ;124;Westelijke Mijnstreek                   ;31;L.  ;Ja ;Ja ;Schinnen                       
4868;Schinveld;881;Onderbanken                    ;125;Oostelijke Mijnstreek                   ;31;L.  ;Ja ;Nee;Schinveld                      
4869;41;1680;Aa en Hunze                    ;16;Overige gemeenten Drentse Veenkoloniën  ;22;D.  ;Ja ;Nee;Schipborg                      
4870;Schiphol;394;Haarlemmermeer                 ;62;Noordhollandse Meerlanden               ;27;NH. ;Ja ;Nee;Schiphol                       
4871;Schiphol-Rijk;394;Haarlemmermeer                 ;62;Noordhollandse Meerlanden               ;27;NH. ;Ja ;Nee;Schiphol-Rijk                  
4872;Schiphorst;119;Meppel                         ;18;Zuiddrents randgebied                   ;22;D.  ;Nee;Nee;Schiphorst                     
4873;Schipluiden;1842;Midden-Delfland                ;81;Westland                                ;28;ZH. ;Ja ;Nee;Schipluiden                    
4874;Schoonbron;994;Valkenburg aan de Geul         ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;Nee;Nee;Schoonbron                     
4875;Schoondijke;1714;Sluis                          ;98;West-Zeeuwsch-Vlaanderen                ;29;Z.  ;Ja ;Nee;Schoondijke                    
4876;Schoondorp;716;Tholen                         ;94;Sint Philipsland en Tholen              ;29;Z.  ;Nee;Nee;Schoondorp                     
4877;Schoonebeek;114;Emmen                          ;15;Emmen                                   ;22;D.  ;Ja ;Nee;Schoonebeek                    
4878;Schoonenburg;252;Heumen                         ;40;Gebied om Nijmegen                      ;25;Gld.;Nee;Nee;Schoonenburg                   
4879;Schoonhoven;608;Schoonhoven                    ;75;Krimpenerwaard                          ;28;ZH. ;Ja ;Ja ;Schoonhoven                    
4880;42;1680;Aa en Hunze                    ;16;Overige gemeenten Drentse Veenkoloniën  ;22;D.  ;Ja ;Nee;Schoonlo                       
4881;Schoonoord;109;Coevorden                      ;18;Zuiddrents randgebied                   ;22;D.  ;Ja ;Nee;Schoonoord                     
4882;Schoonouwen;623;Vlist                          ;75;Krimpenerwaard                          ;28;ZH. ;Nee;Nee;Schoonouwen                    
4883;Schoonrewoerd;545;Leerdam                        ;78;Vijfheerenlanden                        ;28;ZH. ;Ja ;Nee;Schoonrewoerd                  
4884;Schoonveld;865;Vught                          ;109;'s-Hertogenbosch en Vught               ;30;NB. ;Nee;Nee;Schoonveld                     
4885;Schoor;946;Nederweert                     ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;Nee;Nee;Schoor                         
4886;Schoor;58;Dongeradeel                    ;12;Friese bouwstreek                       ;21;F.  ;Nee;Nee;Schoor                         
4887;Schoordijk;1706;Cranendonck                    ;117;Valkenswaard en oostelijke randgemeenten;30;NB. ;Nee;Nee;Schoordijk                     
4888;554;373;Bergen (NH.)                   ;55;Noord-Kennemerland                      ;27;NH. ;Ja ;Nee;Schoorl                        
4889;555;373;Bergen (NH.)                   ;55;Noord-Kennemerland                      ;27;NH. ;Nee;Nee;Schoorldam (ged.)              
4890;Schoorldam (ged.);395;Harenkarspel                   ;53;Westelijk West-Friesland                ;27;NH. ;Nee;Nee;Schoorldam (ged.)              
4891;Schoorveld;934;Maasbree                       ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;Nee;Nee;Schoorveld                     
4892;Schoot;861;Veldhoven                      ;114;Randgebied Eindhoven                    ;30;NB. ;Nee;Nee;Schoot                         
4893;Schoot;1706;Cranendonck                    ;117;Valkenswaard en oostelijke randgemeenten;30;NB. ;Ja ;Nee;Schoot                         
