ID;BedrijfstakkenBranchesSBI2008;Perioden;Ongecorrigeerd_1;Kalendergecorrigeerd_2;Seizoengecorrigeerd_3;Ongecorrigeerd_4;Kalendergecorrigeerd_5;Ongecorrigeerd_6;Seizoengecorrigeerd_7;Ongecorrigeerd_8;Kalendergecorrigeerd_9;Seizoengecorrigeerd_10;Ongecorrigeerd_11;Kalendergecorrigeerd_12;Ongecorrigeerd_13;Seizoengecorrigeerd_14;Ongecorrigeerd_15;Kalendergecorrigeerd_16;Seizoengecorrigeerd_17;Ongecorrigeerd_18;Kalendergecorrigeerd_19;Ongecorrigeerd_20;Seizoengecorrigeerd_21
390;354200;2022;117.9;;;17.9;;17.9;;101.2;;;1.2;;1.2;;;;;;;;
391;354200;2023 januari;113.5;;;13.0;;-5.7;;94.8;;;2.5;;-7.2;;;;;;;;
392;354200;2023 februari;111.6;;;10.5;;-1.7;;94.1;;;2.3;;-0.8;;;;;;;;
393;354200;2023 maart;128.6;;;3.3;;15.3;;109.3;;;-0.6;;16.2;;;;;;;;
394;354200;2023 1e kwartaal;117.9;;;8.5;;-5.1;;99.4;;;1.3;;-4.8;;;;;;;;
395;354200;2023 april;110.6;;;-2.5;;-14.0;;95.2;;;-1.8;;-12.9;;;;;;;;
396;354200;2023 mei;122.5;;;-0.3;;10.7;;106.8;;;2.7;;12.2;;;;;;;;
397;354200;2023 juni;122.5;;;-1.2;;0.0;;107.5;;;3.0;;0.7;;;;;;;;
398;354200;2023 2e kwartaal;118.5;;;-1.3;;0.6;;103.2;;;1.4;;3.8;;;;;;;;
399;354200;2023 juli;110.7;;;-4.1;;-9.7;;97.0;;;-0.2;;-9.7;;;;;;;;
400;354200;2023 augustus;113.7;;;-2.4;;2.7;;99.1;;;0.2;;2.1;;;;;;;;
401;354200;2023 september;117.1;;;-5.4;;3.0;;101.0;;;-3.5;;2.0;;;;;;;;
402;354200;2023 3e kwartaal;113.8;;;-4.0;;-4.0;;99.0;;;-1.2;;-4.0;;;;;;;;
403;354200;2023 oktober;121.4;;;-2.4;;3.6;;104.3;;;1.6;;3.2;;;;;;;;
404;354200;2023 november;122.6;;;-4.3;;1.0;;106.5;;;-1.9;;2.1;;;;;;;;
405;354200;2023 december;111.6;;;-7.3;;-9.0;;97.3;;;-4.8;;-8.6;;;;;;;;
406;354200;2023 4e kwartaal;118.5;;;-4.6;;4.1;;102.7;;;-1.7;;3.7;;;;;;;;
407;354200;2023;117.2;;;-0.6;;-0.6;;101.1;;;-0.1;;-0.1;;;;;;;;
408;354200;2024 januari;112.0;;;-1.3;;0.4;;98.3;;;3.7;;1.1;;;;;;;;
409;354200;2024 februari;111.5;;;0.0;;-0.4;;97.7;;;3.9;;-0.7;;;;;;;;
410;354200;2024 maart;117.4;;;-8.8;;5.2;;102.4;;;-6.3;;4.8;;;;;;;;
411;354200;2024 1e kwartaal ;113.6;;;-3.6;;-4.1;;99.5;;;0.1;;-3.1;;;;;;;;
412;354200;2024 april;116.6;;;5.4;;-0.7;;101.6;;;6.8;;-0.7;;;;;;;;
413;354200;2024 mei;120.2;;;-1.8;;3.1;;104.6;;;-2.1;;2.9;;;;;;;;
414;354200;2024 juni;116.2;;;-5.1;;-3.4;;100.9;;;-6.2;;-3.5;;;;;;;;
415;354200;2024 2e kwartaal;117.7;;;-0.7;;3.6;;102.4;;;-0.8;;2.9;;;;;;;;
416;354200;2024 juli;118.8;;;7.3;;2.2;;104.6;;;7.8;;3.7;;;;;;;;
417;354200;2024 augustus;111.1;;;-2.3;;-6.5;;99.0;;;-0.1;;-5.4;;;;;;;;
418;354200;2024 september;114.1;;;-2.6;;2.7;;101.3;;;0.3;;2.3;;;;;;;;
419;354200;2024 3e kwartaal ;114.6;;;0.7;;-2.6;;101.6;;;2.6;;-0.7;;;;;;;;
420;354200;2024 oktober;123.6;;;1.9;;8.4;;108.5;;;4.0;;7.1;;;;;;;;
421;354200;2024 november;121.3;;;-1.1;;-1.9;;106.2;;;-0.3;;-2.2;;;;;;;;
422;354200;2024 december;117.4;;;5.2;;-3.2;;102.9;;;5.7;;-3.1;;;;;;;;
423;354200;2024 4e kwartaal;120.8;;;1.9;;5.4;;105.9;;;3.1;;4.2;;;;;;;;
424;354200;2024;116.7;;;-0.4;;-0.4;;102.3;;;1.2;;1.2;;;;;;;;
425;354200;2025 januari;115.7;;;3.3;;-1.5;;100.6;;;2.3;;-2.2;;;;;;;;
426;354200;2025 februari;;;;;;;;;;;;;;;;;;;;;
427;354300;2000 januari;;;;;;;;;;;;;;;;;;;;;
428;354300;2000 februari;;;;;;;;;;;;;;;;;;;;;
429;354300;2000 maart;;;;;;;;;;;;;;;;;;;;;
430;354300;2000 1e kwartaal;;;;;;;;;;;;;;;;;;;;;
431;354300;2000 april;;;;;;;;;;;;;;;;;;;;;
432;354300;2000 mei;;;;;;;;;;;;;;;;;;;;;
433;354300;2000 juni;;;;;;;;;;;;;;;;;;;;;
434;354300;2000 2e kwartaal;;;;;;;;;;;;;;;;;;;;;
435;354300;2000 juli;;;;;;;;;;;;;;;;;;;;;
436;354300;2000 augustus;;;;;;;;;;;;;;;;;;;;;
437;354300;2000 september;;;;;;;;;;;;;;;;;;;;;
438;354300;2000 3e kwartaal;;;;;;;;;;;;;;;;;;;;;
439;354300;2000 oktober;;;;;;;;;;;;;;;;;;;;;
440;354300;2000 november;;;;;;;;;;;;;;;;;;;;;
441;354300;2000 december;;;;;;;;;;;;;;;;;;;;;
442;354300;2000 4e kwartaal;;;;;;;;;;;;;;;;;;;;;
443;354300;2000;;;;;;;;;;;;;;;;;;;;;
444;354300;2001 januari;;;;;;;;;;;;;;;;;;;;;
445;354300;2001 februari;;;;;;;;;;;;;;;;;;;;;
446;354300;2001 maart;;;;;;;;;;;;;;;;;;;;;
447;354300;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;;
448;354300;2001 april;;;;;;;;;;;;;;;;;;;;;
449;354300;2001 mei;;;;;;;;;;;;;;;;;;;;;
450;354300;2001 juni;;;;;;;;;;;;;;;;;;;;;
451;354300;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;;
452;354300;2001 juli;;;;;;;;;;;;;;;;;;;;;
453;354300;2001 augustus;;;;;;;;;;;;;;;;;;;;;
454;354300;2001 september;;;;;;;;;;;;;;;;;;;;;
455;354300;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;;
456;354300;2001 oktober;;;;;;;;;;;;;;;;;;;;;
457;354300;2001 november;;;;;;;;;;;;;;;;;;;;;
458;354300;2001 december;;;;;;;;;;;;;;;;;;;;;
459;354300;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;;
460;354300;2001;;;;;;;;;;;;;;;;;;;;;
461;354300;2002 januari;;;;;;;;;;;;;;;;;;;;;
462;354300;2002 februari;;;;;;;;;;;;;;;;;;;;;
463;354300;2002 maart;;;;;;;;;;;;;;;;;;;;;
464;354300;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;;
465;354300;2002 april;;;;;;;;;;;;;;;;;;;;;
466;354300;2002 mei;;;;;;;;;;;;;;;;;;;;;
467;354300;2002 juni;;;;;;;;;;;;;;;;;;;;;
468;354300;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;;
469;354300;2002 juli;;;;;;;;;;;;;;;;;;;;;
470;354300;2002 augustus;;;;;;;;;;;;;;;;;;;;;
471;354300;2002 september;;;;;;;;;;;;;;;;;;;;;
472;354300;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;;
473;354300;2002 oktober;;;;;;;;;;;;;;;;;;;;;
474;354300;2002 november;;;;;;;;;;;;;;;;;;;;;
475;354300;2002 december;;;;;;;;;;;;;;;;;;;;;
476;354300;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;;
477;354300;2002;;;;;;;;;;;;;;;;;;;;;
478;354300;2003 januari;;;;;;;;;;;;;;;;;;;;;
479;354300;2003 februari;;;;;;;;;;;;;;;;;;;;;
480;354300;2003 maart;;;;;;;;;;;;;;;;;;;;;
481;354300;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;;
482;354300;2003 april;;;;;;;;;;;;;;;;;;;;;
483;354300;2003 mei;;;;;;;;;;;;;;;;;;;;;
484;354300;2003 juni;;;;;;;;;;;;;;;;;;;;;
485;354300;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;;
486;354300;2003 juli;;;;;;;;;;;;;;;;;;;;;
487;354300;2003 augustus;;;;;;;;;;;;;;;;;;;;;
488;354300;2003 september;;;;;;;;;;;;;;;;;;;;;
489;354300;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;;
490;354300;2003 oktober;;;;;;;;;;;;;;;;;;;;;
491;354300;2003 november;;;;;;;;;;;;;;;;;;;;;
492;354300;2003 december;;;;;;;;;;;;;;;;;;;;;
493;354300;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;;
494;354300;2003;;;;;;;;;;;;;;;;;;;;;
495;354300;2004 januari;;;;;;;;;;;;;;;;;;;;;
496;354300;2004 februari;;;;;;;;;;;;;;;;;;;;;
497;354300;2004 maart;;;;;;;;;;;;;;;;;;;;;
498;354300;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;;
499;354300;2004 april;;;;;;;;;;;;;;;;;;;;;
500;354300;2004 mei;;;;;;;;;;;;;;;;;;;;;
501;354300;2004 juni;;;;;;;;;;;;;;;;;;;;;
502;354300;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;;
503;354300;2004 juli;;;;;;;;;;;;;;;;;;;;;
504;354300;2004 augustus;;;;;;;;;;;;;;;;;;;;;
505;354300;2004 september;;;;;;;;;;;;;;;;;;;;;
506;354300;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;;
507;354300;2004 oktober;;;;;;;;;;;;;;;;;;;;;
508;354300;2004 november;;;;;;;;;;;;;;;;;;;;;
509;354300;2004 december;;;;;;;;;;;;;;;;;;;;;
510;354300;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;;
511;354300;2004;;;;;;;;;;;;;;;;;;;;;
512;354300;2005 januari;;;;;;;;;;;;;;;;;;;;;
513;354300;2005 februari;;;;;;;;;;;;;;;;;;;;;
514;354300;2005 maart;;;;;;;;;;;;;;;;;;;;;
515;354300;2005 1e kwartaal;86.9;;;;;;;;;;;;;;;;;;;;
516;354300;2005 april;;;;;;;;;;;;;;;;;;;;;
517;354300;2005 mei;;;;;;;;;;;;;;;;;;;;;
518;354300;2005 juni;;;;;;;;;;;;;;;;;;;;;
519;354300;2005 2e kwartaal;87.8;;;;;1.1;;;;;;;;;;;;;;;
520;354300;2005 juli;;;;;;;;;;;;;;;;;;;;;
521;354300;2005 augustus;;;;;;;;;;;;;;;;;;;;;
522;354300;2005 september;;;;;;;;;;;;;;;;;;;;;
523;354300;2005 3e kwartaal;79.1;;;;;-9.9;;;;;;;;;;;;;;;
524;354300;2005 oktober;;;;;;;;;;;;;;;;;;;;;
525;354300;2005 november;;;;;;;;;;;;;;;;;;;;;
526;354300;2005 december;;;;;;;;;;;;;;;;;;;;;
527;354300;2005 4e kwartaal;81.8;;;;;3.4;;;;;;;;;;;;;;;
528;354300;2005;83.9;;;;;;;;;;;;;;;;;;;;
529;354300;2006 januari;;;;;;;;;;;;;;;;;;;;;
530;354300;2006 februari;;;;;;;;;;;;;;;;;;;;;
531;354300;2006 maart;;;;;;;;;;;;;;;;;;;;;
532;354300;2006 1e kwartaal;94.0;;;8.2;;15.0;;;;;;;;;;;;;;;
533;354300;2006 april;;;;;;;;;;;;;;;;;;;;;
534;354300;2006 mei;;;;;;;;;;;;;;;;;;;;;
535;354300;2006 juni;;;;;;;;;;;;;;;;;;;;;
536;354300;2006 2e kwartaal;91.5;;;4.2;;-2.6;;;;;;;;;;;;;;;
537;354300;2006 juli;;;;;;;;;;;;;;;;;;;;;
538;354300;2006 augustus;;;;;;;;;;;;;;;;;;;;;
539;354300;2006 september;;;;;;;;;;;;;;;;;;;;;
540;354300;2006 3e kwartaal;82.9;;;4.8;;-9.4;;;;;;;;;;;;;;;
541;354300;2006 oktober;;;;;;;;;;;;;;;;;;;;;
542;354300;2006 november;;;;;;;;;;;;;;;;;;;;;
543;354300;2006 december;;;;;;;;;;;;;;;;;;;;;
544;354300;2006 4e kwartaal;86.7;;;6.1;;4.6;;;;;;;;;;;;;;;
545;354300;2006;88.8;;;5.8;;5.8;;;;;;;;;;;;;;;
546;354300;2007 januari;;;;;;;;;;;;;;;;;;;;;
547;354300;2007 februari;;;;;;;;;;;;;;;;;;;;;
548;354300;2007 maart;;;;;;;;;;;;;;;;;;;;;
549;354300;2007 1e kwartaal;96.6;;;2.8;;11.4;;;;;;;;;;;;;;;
550;354300;2007 april;;;;;;;;;;;;;;;;;;;;;
551;354300;2007 mei;;;;;;;;;;;;;;;;;;;;;
552;354300;2007 juni;;;;;;;;;;;;;;;;;;;;;
553;354300;2007 2e kwartaal;95.6;;;4.5;;-1.0;;;;;;;;;;;;;;;
554;354300;2007 juli;;;;;;;;;;;;;;;;;;;;;
555;354300;2007 augustus;;;;;;;;;;;;;;;;;;;;;
556;354300;2007 september;;;;;;;;;;;;;;;;;;;;;
557;354300;2007 3e kwartaal;87.7;;;5.8;;-8.3;;;;;;;;;;;;;;;
558;354300;2007 oktober;;;;;;;;;;;;;;;;;;;;;
559;354300;2007 november;;;;;;;;;;;;;;;;;;;;;
560;354300;2007 december;;;;;;;;;;;;;;;;;;;;;
561;354300;2007 4e kwartaal;89.6;;;3.3;;2.2;;;;;;;;;;;;;;;
562;354300;2007;92.4;;;4.0;;4.0;;;;;;;;;;;;;;;
563;354300;2008 januari;;;;;;;;;;;;;;;;;;;;;
564;354300;2008 februari;;;;;;;;;;;;;;;;;;;;;
565;354300;2008 maart;;;;;;;;;;;;;;;;;;;;;
566;354300;2008 1e kwartaal;98.5;;;2.0;;10.0;;;;;;;;;;;;;;;
567;354300;2008 april;;;;;;;;;;;;;;;;;;;;;
568;354300;2008 mei;;;;;;;;;;;;;;;;;;;;;
569;354300;2008 juni;;;;;;;;;;;;;;;;;;;;;
570;354300;2008 2e kwartaal;92.9;;;-2.8;;-5.7;;;;;;;;;;;;;;;
571;354300;2008 juli;;;;;;;;;;;;;;;;;;;;;
572;354300;2008 augustus;;;;;;;;;;;;;;;;;;;;;
573;354300;2008 september;;;;;;;;;;;;;;;;;;;;;
574;354300;2008 3e kwartaal;83.8;;;-4.5;;-9.9;;;;;;;;;;;;;;;
575;354300;2008 oktober;;;;;;;;;;;;;;;;;;;;;
576;354300;2008 november;;;;;;;;;;;;;;;;;;;;;
577;354300;2008 december;;;;;;;;;;;;;;;;;;;;;
578;354300;2008 4e kwartaal;78.4;;;-12.4;;-6.3;;;;;;;;;;;;;;;
579;354300;2008;88.4;;;-4.3;;-4.3;;;;;;;;;;;;;;;
580;354300;2009 januari;;;;;;;;;;;;;;;;;;;;;
581;354300;2009 februari;;;;;;;;;;;;;;;;;;;;;
582;354300;2009 maart;;;;;;;;;;;;;;;;;;;;;
583;354300;2009 1e kwartaal;80.7;;;-18.1;;2.9;;;;;;;;;;;;;;;
584;354300;2009 april;;;;;;;;;;;;;;;;;;;;;
585;354300;2009 mei;;;;;;;;;;;;;;;;;;;;;
586;354300;2009 juni;;;;;;;;;;;;;;;;;;;;;
587;354300;2009 2e kwartaal;75.6;;;-18.6;;-6.3;;;;;;;;;;;;;;;
588;354300;2009 juli;;;;;;;;;;;;;;;;;;;;;
589;354300;2009 augustus;;;;;;;;;;;;;;;;;;;;;
590;354300;2009 september;;;;;;;;;;;;;;;;;;;;;
591;354300;2009 3e kwartaal;70.0;;;-16.4;;-7.4;;;;;;;;;;;;;;;
592;354300;2009 oktober;;;;;;;;;;;;;;;;;;;;;
593;354300;2009 november;;;;;;;;;;;;;;;;;;;;;
594;354300;2009 december;;;;;;;;;;;;;;;;;;;;;
595;354300;2009 4e kwartaal;71.8;;;-8.4;;2.5;;;;;;;;;;;;;;;
596;354300;2009;74.6;;;-15.7;;-15.7;;;;;;;;;;;;;;;
597;354300;2010 januari;;;;;;;;;;;;;;;;;;;;;
598;354300;2010 februari;;;;;;;;;;;;;;;;;;;;;
599;354300;2010 maart;;;;;;;;;;;;;;;;;;;;;
600;354300;2010 1e kwartaal;82.0;;;1.5;;14.1;;;;;;;;;;;;;;;
601;354300;2010 april;;;;;;;;;;;;;;;;;;;;;
602;354300;2010 mei;;;;;;;;;;;;;;;;;;;;;
603;354300;2010 juni;;;;;;;;;;;;;;;;;;;;;
604;354300;2010 2e kwartaal;81.8;;;8.1;;-0.2;;;;;;;;;;;;;;;
605;354300;2010 juli;;;;;;;;;;;;;;;;;;;;;
606;354300;2010 augustus;;;;;;;;;;;;;;;;;;;;;
607;354300;2010 september;;;;;;;;;;;;;;;;;;;;;
608;354300;2010 3e kwartaal;77.7;;;10.9;;-5.0;;;;;;;;;;;;;;;
609;354300;2010 oktober;;;;;;;;;;;;;;;;;;;;;
610;354300;2010 november;;;;;;;;;;;;;;;;;;;;;
611;354300;2010 december;;;;;;;;;;;;;;;;;;;;;
612;354300;2010 4e kwartaal;81.9;;;14.0;;5.4;;;;;;;;;;;;;;;
613;354300;2010;80.8;;;8.4;;8.4;;;;;;;;;;;;;;;
614;354300;2011 januari;;;;;;;;;;;;;;;;;;;;;
615;354300;2011 februari;;;;;;;;;;;;;;;;;;;;;
616;354300;2011 maart;;;;;;;;;;;;;;;;;;;;;
617;354300;2011 1e kwartaal;91.6;;;11.8;;11.9;;;;;;;;;;;;;;;
618;354300;2011 april;;;;;;;;;;;;;;;;;;;;;
619;354300;2011 mei;;;;;;;;;;;;;;;;;;;;;
620;354300;2011 juni;;;;;;;;;;;;;;;;;;;;;
621;354300;2011 2e kwartaal;89.5;;;9.4;;-2.3;;;;;;;;;;;;;;;
622;354300;2011 juli;;;;;;;;;;;;;;;;;;;;;
623;354300;2011 augustus;;;;;;;;;;;;;;;;;;;;;
624;354300;2011 september;;;;;;;;;;;;;;;;;;;;;
625;354300;2011 3e kwartaal;81.7;;;5.2;;-8.6;;;;;;;;;;;;;;;
626;354300;2011 oktober;;;;;;;;;;;;;;;;;;;;;
627;354300;2011 november;;;;;;;;;;;;;;;;;;;;;
628;354300;2011 december;;;;;;;;;;;;;;;;;;;;;
629;354300;2011 4e kwartaal;83.3;;;1.7;;1.9;;;;;;;;;;;;;;;
630;354300;2011;86.5;;;7.1;;7.1;;;;;;;;;;;;;;;
631;354300;2012 januari;;;;;;;;;;;;;;;;;;;;;
632;354300;2012 februari;;;;;;;;;;;;;;;;;;;;;
633;354300;2012 maart;;;;;;;;;;;;;;;;;;;;;
634;354300;2012 1e kwartaal;88.2;;;-3.8;;5.8;;;;;;;;;;;;;;;
635;354300;2012 april;;;;;;;;;;;;;;;;;;;;;
636;354300;2012 mei;;;;;;;;;;;;;;;;;;;;;
637;354300;2012 juni;;;;;;;;;;;;;;;;;;;;;
638;354300;2012 2e kwartaal;91.7;;;2.5;;4.0;;;;;;;;;;;;;;;
639;354300;2012 juli;;;;;;;;;;;;;;;;;;;;;
640;354300;2012 augustus;;;;;;;;;;;;;;;;;;;;;
641;354300;2012 september;;;;;;;;;;;;;;;;;;;;;
642;354300;2012 3e kwartaal;72.3;;;-11.5;;-21.1;;;;;;;;;;;;;;;
643;354300;2012 oktober;;;;;;;;;;;;;;;;;;;;;
644;354300;2012 november;;;;;;;;;;;;;;;;;;;;;
645;354300;2012 december;;;;;;;;;;;;;;;;;;;;;
646;354300;2012 4e kwartaal;75.0;;;-10.0;;3.6;;;;;;;;;;;;;;;
647;354300;2012;81.8;;;-5.5;;-5.5;;;;;;;;;;;;;;;
648;354300;2013 januari;;;;;;;;;;;;;;;;;;;;;
649;354300;2013 februari;;;;;;;;;;;;;;;;;;;;;
650;354300;2013 maart;;;;;;;;;;;;;;;;;;;;;
651;354300;2013 1e kwartaal;73.9;;;-16.2;;-1.5;;;;;;;;;;;;;;;
652;354300;2013 april;;;;;;;;;;;;;;;;;;;;;
653;354300;2013 mei;;;;;;;;;;;;;;;;;;;;;
654;354300;2013 juni;;;;;;;;;;;;;;;;;;;;;
655;354300;2013 2e kwartaal;76.9;;;-16.2;;4.1;;;;;;;;;;;;;;;
656;354300;2013 juli;;;;;;;;;;;;;;;;;;;;;
657;354300;2013 augustus;;;;;;;;;;;;;;;;;;;;;
658;354300;2013 september;;;;;;;;;;;;;;;;;;;;;
659;354300;2013 3e kwartaal;70.6;;;-2.3;;-8.1;;;;;;;;;;;;;;;
660;354300;2013 oktober;;;;;;;;;;;;;;;;;;;;;
661;354300;2013 november;;;;;;;;;;;;;;;;;;;;;
662;354300;2013 december;;;;;;;;;;;;;;;;;;;;;
663;354300;2013 4e kwartaal;83.9;;;12.0;;18.8;;;;;;;;;;;;;;;
664;354300;2013;76.3;;;-6.7;;-6.7;;;;;;;;;;;;;;;
665;354300;2014 januari;;;;;;;;;;;;;;;;;;;;;
666;354300;2014 februari;;;;;;;;;;;;;;;;;;;;;
667;354300;2014 maart;;;;;;;;;;;;;;;;;;;;;
668;354300;2014 1e kwartaal;74.9;;;1.5;;-10.7;;;;;;;;;;;;;;;
669;354300;2014 april;;;;;;;;;;;;;;;;;;;;;
670;354300;2014 mei;;;;;;;;;;;;;;;;;;;;;
671;354300;2014 juni;;;;;;;;;;;;;;;;;;;;;
672;354300;2014 2e kwartaal;76.0;;;-1.1;;1.5;;;;;;;;;;;;;;;
673;354300;2014 juli;;;;;;;;;;;;;;;;;;;;;
674;354300;2014 augustus;;;;;;;;;;;;;;;;;;;;;
675;354300;2014 september;;;;;;;;;;;;;;;;;;;;;
676;354300;2014 3e kwartaal;70.3;;;-0.5;;-7.6;;;;;;;;;;;;;;;
677;354300;2014 oktober;;;;;;;;;;;;;;;;;;;;;
678;354300;2014 november;;;;;;;;;;;;;;;;;;;;;
679;354300;2014 december;;;;;;;;;;;;;;;;;;;;;
680;354300;2014 4e kwartaal;78.6;;;-6.3;;11.9;;;;;;;;;;;;;;;
681;354300;2014;75.0;;;-1.8;;-1.8;;;;;;;;;;;;;;;
682;354300;2015 januari;;;;;;;;;;;;;;;;;;;;;
683;354300;2015 februari;;;;;;;;;;;;;;;;;;;;;
684;354300;2015 maart;;;;;;;;;;;;;;;;;;;;;
685;354300;2015 1e kwartaal;76.2;;;1.7;;-3.1;;;;;;;;;;;;;;;
686;354300;2015 april;;;;;;;;;;;;;;;;;;;;;
687;354300;2015 mei;;;;;;;;;;;;;;;;;;;;;
688;354300;2015 juni;;;;;;;;;;;;;;;;;;;;;
689;354300;2015 2e kwartaal;80.2;;;5.4;;5.2;;;;;;;;;;;;;;;
690;354300;2015 juli;;;;;;;;;;;;;;;;;;;;;
691;354300;2015 augustus;;;;;;;;;;;;;;;;;;;;;
692;354300;2015 september;;;;;;;;;;;;;;;;;;;;;
693;354300;2015 3e kwartaal;77.8;;;10.7;;-3.0;;;;;;;;;;;;;;;
694;354300;2015 oktober;;;;;;;;;;;;;;;;;;;;;
695;354300;2015 november;;;;;;;;;;;;;;;;;;;;;
696;354300;2015 december;;;;;;;;;;;;;;;;;;;;;
697;354300;2015 4e kwartaal;96.8;;;23.1;;24.4;;;;;;;;;;;;;;;
698;354300;2015;82.7;;;10.3;;10.3;;;;;;;;;;;;;;;
699;354300;2016 januari;;;;;;;;;;;;;;;;;;;;;
700;354300;2016 februari;;;;;;;;;;;;;;;;;;;;;
701;354300;2016 maart;;;;;;;;;;;;;;;;;;;;;
702;354300;2016 1e kwartaal;81.7;;;7.2;;-15.6;;;;;;;;;;;;;;;
703;354300;2016 april;;;;;;;;;;;;;;;;;;;;;
704;354300;2016 mei;;;;;;;;;;;;;;;;;;;;;
705;354300;2016 juni;;;;;;;;;;;;;;;;;;;;;
706;354300;2016 2e kwartaal;86.7;;;8.1;;6.1;;;;;;;;;;;;;;;
707;354300;2016 juli;;;;;;;;;;;;;;;;;;;;;
708;354300;2016 augustus;;;;;;;;;;;;;;;;;;;;;
709;354300;2016 september;;;;;;;;;;;;;;;;;;;;;
710;354300;2016 3e kwartaal;78.6;;;1.1;;-9.3;;;;;;;;;;;;;;;
711;354300;2016 oktober;;;;;;;;;;;;;;;;;;;;;
712;354300;2016 november;;;;;;;;;;;;;;;;;;;;;
713;354300;2016 december;;;;;;;;;;;;;;;;;;;;;
714;354300;2016 4e kwartaal;89.4;;;-7.6;;13.8;;;;;;;;;;;;;;;
715;354300;2016;84.1;;;1.6;;1.6;;;;;;;;;;;;;;;
716;354300;2017 januari;;;;;;;;;;;;;;;;;;;;;
717;354300;2017 februari;;;;;;;;;;;;;;;;;;;;;
718;354300;2017 maart;;;;;;;;;;;;;;;;;;;;;
719;354300;2017 1e kwartaal;88.3;;;8.1;;-1.3;;;;;;;;;;;;;;;
720;354300;2017 april;;;;;;;;;;;;;;;;;;;;;
721;354300;2017 mei;;;;;;;;;;;;;;;;;;;;;
722;354300;2017 juni;;;;;;;;;;;;;;;;;;;;;
723;354300;2017 2e kwartaal;91.1;;;5.1;;3.2;;;;;;;;;;;;;;;
724;354300;2017 juli;;;;;;;;;;;;;;;;;;;;;
725;354300;2017 augustus;;;;;;;;;;;;;;;;;;;;;
726;354300;2017 september;;;;;;;;;;;;;;;;;;;;;
727;354300;2017 3e kwartaal;81.7;;;4.0;;-10.3;;;;;;;;;;;;;;;
728;354300;2017 oktober;;;;;;;;;;;;;;;;;;;;;
729;354300;2017 november;;;;;;;;;;;;;;;;;;;;;
730;354300;2017 december;;;;;;;;;;;;;;;;;;;;;
731;354300;2017 4e kwartaal;90.0;;;0.6;;10.1;;;;;;;;;;;;;;;
732;354300;2017;87.8;;;4.4;;4.4;;;;;;;;;;;;;;;
733;354300;2018 januari;;;;;;;;;;;;;;;;;;;;;
734;354300;2018 februari;;;;;;;;;;;;;;;;;;;;;
735;354300;2018 maart;;;;;;;;;;;;;;;;;;;;;
736;354300;2018 1e kwartaal;93.1;;;5.5;;3.5;;;;;;;;;;;;;;;
737;354300;2018 april;;;;;;;;;;;;;;;;;;;;;
738;354300;2018 mei;;;;;;;;;;;;;;;;;;;;;
739;354300;2018 juni;;;;;;;;;;;;;;;;;;;;;
740;354300;2018 2e kwartaal;97.5;;;7.0;;4.6;;;;;;;;;;;;;;;
741;354300;2018 juli;;;;;;;;;;;;;;;;;;;;;
742;354300;2018 augustus;;;;;;;;;;;;;;;;;;;;;
743;354300;2018 september;;;;;;;;;;;;;;;;;;;;;
744;354300;2018 3e kwartaal;85.2;;;4.2;;-12.6;;;;;;;;;;;;;;;
745;354300;2018 oktober;;;;;;;;;;;;;;;;;;;;;
746;354300;2018 november;;;;;;;;;;;;;;;;;;;;;
747;354300;2018 december;;;;;;;;;;;;;;;;;;;;;
748;354300;2018 4e kwartaal;90.7;;;0.8;;6.5;;;;;;;;;;;;;;;
749;354300;2018;91.6;;;4.4;;4.4;;;;;;;;;;;;;;;
750;354300;2019 januari;;;;;;;;;;;;;;;;;;;;;
751;354300;2019 februari;;;;;;;;;;;;;;;;;;;;;
752;354300;2019 maart;;;;;;;;;;;;;;;;;;;;;
753;354300;2019 1e kwartaal;94.1;;;1.0;;3.7;;;;;;;;;;;;;;;
754;354300;2019 april;;;;;;;;;;;;;;;;;;;;;
755;354300;2019 mei;;;;;;;;;;;;;;;;;;;;;
756;354300;2019 juni;;;;;;;;;;;;;;;;;;;;;
757;354300;2019 2e kwartaal;96.9;;;-0.6;;3.1;;;;;;;;;;;;;;;
758;354300;2019 juli;;;;;;;;;;;;;;;;;;;;;
759;354300;2019 augustus;;;;;;;;;;;;;;;;;;;;;
760;354300;2019 september;;;;;;;;;;;;;;;;;;;;;
761;354300;2019 3e kwartaal;88.9;;;4.3;;-8.3;;;;;;;;;;;;;;;
