ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstMetPersoneelEnMeewGezinslid_9
214;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied;200;160;80.0;63.0;45.0;18.0;37.0;13.0;24.0
215;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Portland;5550;4330;78.0;86.0;61.0;25.0;14.0;11.0;3.0
216;Totaal mannen en vrouwen;15 tot 75 jaar;Driehoek;1710;1380;81.0;85.0;61.0;24.0;15.0;3.0;12.0
217;Totaal mannen en vrouwen;15 tot 75 jaar;Portland-Centrum;1190;950;80.0;86.0;59.0;27.0;14.0;4.0;10.0
218;Totaal mannen en vrouwen;15 tot 75 jaar;Wijkpark Portland;100;80;;;;;;;
219;Totaal mannen en vrouwen;15 tot 75 jaar;De Eilanden;2550;1920;75.0;86.0;62.0;25.0;14.0;4.0;10.0
220;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Rotterdam-Albrandswaard;0;0;;;;;;;
221;Totaal mannen en vrouwen;15 tot 75 jaar;Distripark;0;0;;;;;;;
222;Totaal mannen en vrouwen;15 tot 75 jaar;Alkmaar;84490;60290;71.0;84.0;57.0;27.0;16.0;13.0;3.0
223;Totaal mannen en vrouwen;15 tot 75 jaar;Zuid;10320;7260;70.0;81.0;55.0;26.0;19.0;16.0;3.0
224;Totaal mannen en vrouwen;15 tot 75 jaar;Kooimeer;1380;850;62.0;88.0;58.0;30.0;12.0;1.0;11.0
225;Totaal mannen en vrouwen;15 tot 75 jaar;Dillenburg en Stadhouderskwartier;890;630;71.0;81.0;59.0;22.0;19.0;3.0;16.0
226;Totaal mannen en vrouwen;15 tot 75 jaar;Staatsliedenkwartier en Landstraten;1560;1070;68.0;82.0;55.0;28.0;18.0;3.0;15.0
227;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Rochdale;640;400;62.0;89.0;60.0;28.0;11.0;2.0;9.0
228;Totaal mannen en vrouwen;15 tot 75 jaar;Emmakwartier;1040;770;74.0;74.0;50.0;24.0;26.0;8.0;18.0
229;Totaal mannen en vrouwen;15 tot 75 jaar;Nassaukwartier en Hout;1150;850;74.0;75.0;50.0;25.0;25.0;6.0;19.0
230;Totaal mannen en vrouwen;15 tot 75 jaar;Oranjepark;870;610;70.0;76.0;52.0;24.0;24.0;4.0;20.0
231;Totaal mannen en vrouwen;15 tot 75 jaar;Cranenbroek;380;270;70.0;79.0;56.0;23.0;21.0;3.0;18.0
232;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemwijk en Zocherkwartier;1270;930;73.0;83.0;55.0;28.0;17.0;3.0;14.0
233;Totaal mannen en vrouwen;15 tot 75 jaar;Burgemeesterskwartier;1140;880;77.0;78.0;57.0;21.0;22.0;5.0;17.0
234;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorp;10000;7100;71.0;82.0;56.0;26.0;18.0;14.0;4.0
235;Totaal mannen en vrouwen;15 tot 75 jaar;Rekerbuurt en Ooievaarsnest;1660;1230;74.0;82.0;57.0;25.0;18.0;4.0;14.0
236;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorp-Noord en Oudorp-Oost;1580;1170;74.0;81.0;56.0;25.0;19.0;4.0;15.0
237;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorp-Centrum;1280;920;72.0;79.0;56.0;22.0;21.0;3.0;18.0
238;Totaal mannen en vrouwen;15 tot 75 jaar;Schermereiland en Omval;1400;990;71.0;82.0;56.0;26.0;18.0;3.0;15.0
239;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorperpolder-Zuid;1690;980;58.0;87.0;51.0;36.0;13.0;2.0;11.0
240;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorperpolder-Midden;380;290;77.0;83.0;62.0;20.0;17.0;2.0;15.0
241;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorperpolder-Noord;850;560;66.0;85.0;62.0;24.0;15.0;4.0;11.0
242;Totaal mannen en vrouwen;15 tot 75 jaar;De Nollen;1110;930;83.0;82.0;59.0;24.0;18.0;4.0;14.0
243;Totaal mannen en vrouwen;15 tot 75 jaar;Beverkoog;40;30;;;;;;;
244;Totaal mannen en vrouwen;15 tot 75 jaar;Overdie;6240;4010;64.0;85.0;54.0;32.0;15.0;12.0;3.0
245;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Overdie;2100;1390;66.0;83.0;55.0;28.0;17.0;3.0;14.0
246;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterhout;760;510;67.0;85.0;58.0;27.0;15.0;2.0;13.0
247;Totaal mannen en vrouwen;15 tot 75 jaar;Overdie-Oost;2400;1360;57.0;88.0;49.0;38.0;12.0;2.0;10.0
248;Totaal mannen en vrouwen;15 tot 75 jaar;Overdie-West;930;720;78.0;85.0;56.0;30.0;15.0;4.0;11.0
249;Totaal mannen en vrouwen;15 tot 75 jaar;Boekelermeer-Zuid;0;0;;;;;;;
250;Totaal mannen en vrouwen;15 tot 75 jaar;Boekelermeer-Noord;40;20;;;;;;;
251;Totaal mannen en vrouwen;15 tot 75 jaar;West;9600;6800;71.0;86.0;56.0;30.0;14.0;12.0;2.0
252;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoef III en IV;2650;1600;60.0;86.0;55.0;32.0;14.0;3.0;11.0
253;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoef I en II;2650;1960;74.0;88.0;60.0;27.0;12.0;1.0;11.0
254;Totaal mannen en vrouwen;15 tot 75 jaar;Bergerwegkwartier;1110;850;76.0;85.0;55.0;30.0;15.0;2.0;13.0
255;Totaal mannen en vrouwen;15 tot 75 jaar;Bergerhof en Blaeustraatkwartier;1430;1110;78.0;88.0;55.0;33.0;12.0;2.0;10.0
256;Totaal mannen en vrouwen;15 tot 75 jaar;Bergermeer;1450;1070;74.0;80.0;57.0;23.0;20.0;4.0;16.0
257;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied-West;300;200;68.0;77.0;30.0;47.0;23.0;3.0;20.0
258;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard;5560;3830;69.0;88.0;59.0;29.0;12.0;11.0;1.0
259;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard-1-Zuid;2060;1390;67.0;86.0;54.0;32.0;14.0;2.0;12.0
260;Totaal mannen en vrouwen;15 tot 75 jaar;Muiderwaard;390;160;41.0;90.0;49.0;41.0;10.0;1.0;9.0
261;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard-2-West;1710;1290;75.0;86.0;64.0;22.0;14.0;2.0;12.0
262;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard-2-Oost;1400;1000;71.0;90.0;61.0;30.0;10.0;2.0;8.0
263;Totaal mannen en vrouwen;15 tot 75 jaar;De Mare;12050;8090;67.0;89.0;60.0;29.0;11.0;9.0;2.0
264;Totaal mannen en vrouwen;15 tot 75 jaar;'t Rak-Zuid;2910;2090;72.0;88.0;62.0;26.0;12.0;2.0;10.0
265;Totaal mannen en vrouwen;15 tot 75 jaar;'t Rak-Noord;2370;1620;68.0;89.0;62.0;28.0;11.0;2.0;9.0
266;Totaal mannen en vrouwen;15 tot 75 jaar;De Horn-Noord;2510;1700;68.0;90.0;60.0;30.0;10.0;1.0;9.0
267;Totaal mannen en vrouwen;15 tot 75 jaar;De Horn-Zuid;2490;1630;65.0;89.0;59.0;29.0;11.0;1.0;10.0
268;Totaal mannen en vrouwen;15 tot 75 jaar;De Mare;1770;1060;60.0;89.0;56.0;33.0;11.0;2.0;9.0
269;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer/Koedijk;9900;6900;70.0;88.0;62.0;26.0;12.0;11.0;1.0
270;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Zuidoost;2180;1560;71.0;88.0;64.0;24.0;12.0;2.0;10.0
271;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Zuidwest;2200;1430;65.0;88.0;60.0;29.0;12.0;2.0;10.0
272;Totaal mannen en vrouwen;15 tot 75 jaar;Koedijk en De Weijdt;1770;1190;67.0;85.0;57.0;27.0;15.0;2.0;13.0
273;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Noordwest;1840;1280;70.0;90.0;65.0;24.0;10.0;1.0;9.0
274;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Noordoost;1880;1420;75.0;87.0;61.0;26.0;13.0;2.0;11.0
275;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied Noord;20;10;;;;;;;
276;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;7830;6140;78.0;80.0;52.0;27.0;20.0;17.0;3.0
277;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-West;2670;2140;80.0;81.0;50.0;30.0;19.0;4.0;15.0
278;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Oost;2820;2190;77.0;78.0;51.0;27.0;22.0;5.0;17.0
279;Totaal mannen en vrouwen;15 tot 75 jaar;Spoorbuurt;1820;1440;79.0;80.0;54.0;26.0;20.0;3.0;17.0
280;Totaal mannen en vrouwen;15 tot 75 jaar;Overstad;510;360;71.0;79.0;61.0;19.0;21.0;4.0;17.0
281;Totaal mannen en vrouwen;15 tot 75 jaar;Schermer;4240;3310;78.0;73.0;52.0;21.0;27.0;22.0;5.0
282;Totaal mannen en vrouwen;15 tot 75 jaar;Oterleek;440;340;77.0;68.0;46.0;22.0;32.0;7.0;25.0
283;Totaal mannen en vrouwen;15 tot 75 jaar;Ursem;60;50;;;;;;;
284;Totaal mannen en vrouwen;15 tot 75 jaar;Stompetoren;1580;1250;79.0;80.0;58.0;23.0;20.0;3.0;17.0
285;Totaal mannen en vrouwen;15 tot 75 jaar;Schermerhorn;930;720;78.0;77.0;54.0;23.0;23.0;4.0;19.0
286;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidschermer;490;390;81.0;61.0;45.0;16.0;39.0;9.0;30.0
287;Totaal mannen en vrouwen;15 tot 75 jaar;Driehuizen;180;140;78.0;;;;;;
288;Totaal mannen en vrouwen;15 tot 75 jaar;Grootschermer;560;410;73.0;69.0;49.0;21.0;31.0;6.0;25.0
289;Totaal mannen en vrouwen;15 tot 75 jaar;Graft-De Rijp;4920;3820;78.0;78.0;55.0;23.0;22.0;17.0;5.0
290;Totaal mannen en vrouwen;15 tot 75 jaar;Noordeinde;70;50;;;;;;;
291;Totaal mannen en vrouwen;15 tot 75 jaar;West-Graftdijk;590;420;72.0;76.0;56.0;20.0;24.0;4.0;20.0
292;Totaal mannen en vrouwen;15 tot 75 jaar;Graft;610;500;81.0;77.0;54.0;23.0;23.0;6.0;17.0
293;Totaal mannen en vrouwen;15 tot 75 jaar;De Rijp;3120;2420;78.0;82.0;57.0;24.0;18.0;4.0;14.0
294;Totaal mannen en vrouwen;15 tot 75 jaar;Oost-Graftdijk;120;100;;;;;;;
295;Totaal mannen en vrouwen;15 tot 75 jaar;Starnmeer;160;130;81.0;;;;;;
296;Totaal mannen en vrouwen;15 tot 75 jaar;Markenbinnen;250;200;80.0;75.0;54.0;21.0;25.0;3.0;22.0
297;Totaal mannen en vrouwen;15 tot 75 jaar;Vroonermeer;3840;3020;79.0;87.0;61.0;26.0;13.0;10.0;3.0
298;Totaal mannen en vrouwen;15 tot 75 jaar;Vroonermeer-Zuid;2420;1810;75.0;86.0;59.0;27.0;14.0;3.0;11.0
299;Totaal mannen en vrouwen;15 tot 75 jaar;Vroonermeer-Noord;1420;1210;85.0;88.0;64.0;24.0;12.0;3.0;9.0
300;Totaal mannen en vrouwen;15 tot 75 jaar;Almelo;55010;37400;68.0;87.0;56.0;31.0;13.0;10.0;3.0
301;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad;4040;2480;61.0;88.0;53.0;35.0;12.0;10.0;2.0
302;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad Noord;1690;1070;64.0;87.0;53.0;34.0;13.0;3.0;10.0
303;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad Zuid;870;550;64.0;88.0;54.0;34.0;12.0;2.0;10.0
304;Totaal mannen en vrouwen;15 tot 75 jaar;Ulk en omgeving;690;390;56.0;92.0;53.0;39.0;8.0;1.0;7.0
305;Totaal mannen en vrouwen;15 tot 75 jaar;Java en omgeving;790;470;59.0;87.0;51.0;36.0;13.0;2.0;11.0
306;Totaal mannen en vrouwen;15 tot 75 jaar;De Riet;5410;3510;65.0;89.0;54.0;34.0;11.0;9.0;2.0
307;Totaal mannen en vrouwen;15 tot 75 jaar;Bornsestraat Midden-Riet Noord;790;490;62.0;88.0;53.0;35.0;12.0;2.0;10.0
308;Totaal mannen en vrouwen;15 tot 75 jaar;Bornsestraat en omgeving Zuid;1120;850;76.0;87.0;58.0;29.0;13.0;3.0;10.0
309;Totaal mannen en vrouwen;15 tot 75 jaar;Arendsboer en omgeving Noord;910;620;68.0;90.0;59.0;31.0;10.0;3.0;7.0
310;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwland;1580;940;60.0;90.0;50.0;40.0;10.0;1.0;9.0
311;Totaal mannen en vrouwen;15 tot 75 jaar;Arendsboer en omgeving Zuid-Riet Zuid;960;560;58.0;89.0;52.0;38.0;11.0;1.0;10.0
312;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Bornsestraat;0;0;;;;;;;
313;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 11;50;40;;;;;;;
314;Totaal mannen en vrouwen;15 tot 75 jaar;Noorderkwartier;4540;3320;73.0;87.0;59.0;28.0;13.0;10.0;3.0
315;Totaal mannen en vrouwen;15 tot 75 jaar;Vriezenveenseweg e.o. Haghoek Oost;1000;740;74.0;90.0;62.0;28.0;10.0;2.0;8.0
316;Totaal mannen en vrouwen;15 tot 75 jaar;Parkweg en omgeving;1380;1020;74.0;82.0;58.0;24.0;18.0;5.0;13.0
317;Totaal mannen en vrouwen;15 tot 75 jaar;Vriezenveenseweg e.o. Haghoek West;1200;850;71.0;92.0;54.0;38.0;8.0;2.0;6.0
318;Totaal mannen en vrouwen;15 tot 75 jaar;Indië;740;580;79.0;89.0;67.0;22.0;11.0;2.0;9.0
319;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Dollegoor Turfkade;50;40;;;;;;;
320;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark Twente;0;0;;;;;;;
321;Totaal mannen en vrouwen;15 tot 75 jaar;Aaboer;110;50;;;;;;;
322;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 12;70;50;;;;;;;
323;Totaal mannen en vrouwen;15 tot 75 jaar;Sluitersveld;5100;3590;70.0;85.0;55.0;29.0;15.0;11.0;4.0
324;Totaal mannen en vrouwen;15 tot 75 jaar;Ootmarsumsestraat en omgeving;1120;770;69.0;87.0;60.0;28.0;13.0;3.0;10.0
325;Totaal mannen en vrouwen;15 tot 75 jaar;Markgraven;980;730;75.0;80.0;55.0;25.0;20.0;7.0;13.0
326;Totaal mannen en vrouwen;15 tot 75 jaar;Rumerslanden;600;380;63.0;91.0;54.0;37.0;9.0;2.0;7.0
327;Totaal mannen en vrouwen;15 tot 75 jaar;Wester Sluitersveldlanden;1270;740;59.0;90.0;49.0;41.0;10.0;2.0;8.0
328;Totaal mannen en vrouwen;15 tot 75 jaar;Robbenhaarsweg Noord;480;410;85.0;78.0;55.0;24.0;22.0;7.0;15.0
329;Totaal mannen en vrouwen;15 tot 75 jaar;Mooie Vrouwenweg en omgeving;550;470;84.0;83.0;63.0;20.0;17.0;4.0;13.0
330;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 13;100;90;;;;;;;
331;Totaal mannen en vrouwen;15 tot 75 jaar;Wierdense Hoek;4650;2790;60.0;87.0;51.0;37.0;13.0;10.0;3.0
332;Totaal mannen en vrouwen;15 tot 75 jaar;Rohof en omgeving;380;280;74.0;83.0;58.0;25.0;17.0;4.0;13.0
333;Totaal mannen en vrouwen;15 tot 75 jaar;Wierdensebrug en omgeving;40;30;;;;;;;
334;Totaal mannen en vrouwen;15 tot 75 jaar;Kerkelanden;1010;490;48.0;90.0;39.0;50.0;10.0;2.0;8.0
335;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Noordoost;590;360;60.0;93.0;56.0;38.0;7.0;2.0;5.0
336;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Zuidoost;360;240;66.0;86.0;61.0;25.0;14.0;3.0;11.0
337;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Noordwest;1400;820;59.0;89.0;47.0;42.0;11.0;3.0;8.0
338;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Zuidwest;670;420;63.0;89.0;60.0;29.0;11.0;3.0;8.0
339;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 14;190;150;82.0;68.0;43.0;26.0;32.0;5.0;27.0
340;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwstraat-Kwartier;2520;1380;55.0;88.0;47.0;41.0;12.0;10.0;2.0
341;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwstraat -Witvoet en omgeving;800;430;53.0;87.0;46.0;41.0;13.0;3.0;10.0
342;Totaal mannen en vrouwen;15 tot 75 jaar;Wonde en omgeving;1200;660;55.0;88.0;46.0;43.0;12.0;2.0;10.0
343;Totaal mannen en vrouwen;15 tot 75 jaar;Achterlanden en omgeving;520;290;57.0;89.0;51.0;38.0;11.0;1.0;10.0
344;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek;5040;3220;64.0;89.0;51.0;38.0;11.0;9.0;2.0
345;Totaal mannen en vrouwen;15 tot 75 jaar;Boomplaats;740;450;60.0;88.0;44.0;43.0;12.0;1.0;11.0
346;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek Oost;760;510;67.0;85.0;46.0;40.0;15.0;3.0;12.0
347;Totaal mannen en vrouwen;15 tot 75 jaar;Beeklust;620;320;52.0;92.0;47.0;46.0;8.0;1.0;7.0
348;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek Midden Noord;770;540;70.0;88.0;49.0;40.0;12.0;2.0;10.0
349;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek West;1350;960;71.0;90.0;60.0;30.0;10.0;2.0;8.0
350;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek Midden Zuid;790;440;56.0;89.0;47.0;42.0;11.0;2.0;9.0
351;Totaal mannen en vrouwen;15 tot 75 jaar;Hofkamp;2790;2040;73.0;81.0;55.0;26.0;19.0;14.0;5.0
352;Totaal mannen en vrouwen;15 tot 75 jaar;Hofkamp West;500;350;70.0;83.0;54.0;28.0;17.0;1.0;16.0
353;Totaal mannen en vrouwen;15 tot 75 jaar;Hofkamp Oost;860;580;67.0;89.0;59.0;30.0;11.0;2.0;9.0
354;Totaal mannen en vrouwen;15 tot 75 jaar;Paradijs;280;200;71.0;66.0;49.0;17.0;34.0;13.0;21.0
355;Totaal mannen en vrouwen;15 tot 75 jaar;Kollenveld;930;740;80.0;82.0;56.0;26.0;18.0;6.0;12.0
356;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 17;230;180;78.0;61.0;41.0;20.0;39.0;10.0;29.0
357;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst;7590;5050;66.0;88.0;58.0;30.0;12.0;10.0;2.0
358;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst Zuidwest;780;550;70.0;87.0;63.0;25.0;13.0;3.0;10.0
359;Totaal mannen en vrouwen;15 tot 75 jaar;Drakensteyn en omgeving;1000;530;53.0;89.0;46.0;43.0;11.0;2.0;9.0
360;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst Noordwest;1470;1040;71.0;89.0;61.0;29.0;11.0;3.0;8.0
361;Totaal mannen en vrouwen;15 tot 75 jaar;Havezathe;1170;780;67.0;89.0;55.0;34.0;11.0;2.0;9.0
362;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst Noordoost;960;650;68.0;89.0;62.0;27.0;11.0;3.0;8.0
363;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst Zuidoost;2190;1480;68.0;85.0;59.0;27.0;15.0;4.0;11.0
364;Totaal mannen en vrouwen;15 tot 75 jaar;Veenelanden;20;10;;;;;;;
365;Totaal mannen en vrouwen;15 tot 75 jaar;Windmolenbroek;10680;7950;74.0;89.0;61.0;28.0;11.0;9.0;2.0
366;Totaal mannen en vrouwen;15 tot 75 jaar;Groeneveld;330;210;63.0;75.0;54.0;21.0;25.0;7.0;18.0
367;Totaal mannen en vrouwen;15 tot 75 jaar;Kanaalzijde;1080;700;65.0;91.0;60.0;31.0;9.0;1.0;8.0
368;Totaal mannen en vrouwen;15 tot 75 jaar;Leemslagen Noord;1110;780;70.0;89.0;55.0;33.0;11.0;2.0;9.0
369;Totaal mannen en vrouwen;15 tot 75 jaar;Leemslagen Zuid;1290;850;66.0;92.0;59.0;33.0;8.0;2.0;6.0
370;Totaal mannen en vrouwen;15 tot 75 jaar;Zeven Bosjes;950;710;74.0;89.0;65.0;25.0;11.0;3.0;8.0
371;Totaal mannen en vrouwen;15 tot 75 jaar;Leemslagen Oost;910;650;72.0;89.0;63.0;26.0;11.0;3.0;8.0
372;Totaal mannen en vrouwen;15 tot 75 jaar;Huttenveld;1730;1370;79.0;88.0;61.0;27.0;12.0;3.0;9.0
373;Totaal mannen en vrouwen;15 tot 75 jaar;Maardijk;820;650;79.0;91.0;65.0;26.0;9.0;2.0;7.0
374;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Twentepoort - Stadion;130;110;;;;;;;
375;Totaal mannen en vrouwen;15 tot 75 jaar;Nijrees;2320;1910;82.0;89.0;63.0;26.0;11.0;3.0;8.0
376;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein XL Businesspark;0;0;;;;;;;
377;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 19;10;10;;;;;;;
378;Totaal mannen en vrouwen;15 tot 75 jaar;Aadorp;1140;860;76.0;85.0;58.0;27.0;15.0;11.0;4.0
379;Totaal mannen en vrouwen;15 tot 75 jaar;Aadorp West;300;230;76.0;84.0;59.0;25.0;16.0;4.0;12.0
380;Totaal mannen en vrouwen;15 tot 75 jaar;Aadorp Oost;840;640;76.0;85.0;58.0;28.0;15.0;4.0;11.0
381;Totaal mannen en vrouwen;15 tot 75 jaar;Bornerbroek;1520;1200;79.0;78.0;56.0;22.0;22.0;17.0;5.0
382;Totaal mannen en vrouwen;15 tot 75 jaar;Bornerbroek Kern;890;710;79.0;85.0;61.0;24.0;15.0;3.0;12.0
383;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 21;620;500;79.0;69.0;50.0;19.0;31.0;7.0;24.0
384;Totaal mannen en vrouwen;15 tot 75 jaar;Almere;170920;123550;72.0;85.0;55.0;30.0;15.0;13.0;2.0
385;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Almere Haven;1170;720;61.0;81.0;45.0;36.0;19.0;17.0;2.0
386;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Haven Noord;560;380;68.0;85.0;39.0;46.0;15.0;1.0;14.0
387;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Haven Zuid;610;340;55.0;76.0;52.0;24.0;24.0;4.0;20.0
388;Totaal mannen en vrouwen;15 tot 75 jaar;De Werven;2150;1390;65.0;85.0;51.0;34.0;15.0;13.0;2.0
389;Totaal mannen en vrouwen;15 tot 75 jaar;Rozenwerf en Tuinderswerf;430;310;73.0;84.0;55.0;29.0;16.0;1.0;15.0
390;Totaal mannen en vrouwen;15 tot 75 jaar;Achterwerf;520;380;72.0;84.0;55.0;28.0;16.0;3.0;13.0
391;Totaal mannen en vrouwen;15 tot 75 jaar;Goedewerf en Wittewerf;410;260;62.0;87.0;53.0;34.0;13.0;1.0;12.0
392;Totaal mannen en vrouwen;15 tot 75 jaar;Schoolwerf;370;210;57.0;85.0;40.0;45.0;15.0;2.0;13.0
393;Totaal mannen en vrouwen;15 tot 75 jaar;Parkwerf en Stadswerf;410;230;58.0;89.0;47.0;42.0;11.0;2.0;9.0
394;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoven;1870;1230;65.0;85.0;50.0;35.0;15.0;13.0;2.0
395;Totaal mannen en vrouwen;15 tot 75 jaar;Buitenhof en Groenhof;480;360;75.0;85.0;59.0;26.0;15.0;3.0;12.0
396;Totaal mannen en vrouwen;15 tot 75 jaar;Middenhof en Uithof;640;400;63.0;84.0;45.0;39.0;16.0;1.0;15.0
397;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenhof en Langshof (met Nieuwstraat);750;460;62.0;86.0;47.0;39.0;14.0;1.0;13.0
398;Totaal mannen en vrouwen;15 tot 75 jaar;Park Uithof;0;0;;;;;;;
399;Totaal mannen en vrouwen;15 tot 75 jaar;De Meenten;1640;1080;66.0;86.0;57.0;30.0;14.0;12.0;2.0
400;Totaal mannen en vrouwen;15 tot 75 jaar;Jaagmeent en Grasmeent;510;330;64.0;85.0;56.0;30.0;15.0;2.0;13.0
401;Totaal mannen en vrouwen;15 tot 75 jaar;Schapenmeent en Terpmeent;610;400;66.0;85.0;59.0;26.0;15.0;2.0;13.0
402;Totaal mannen en vrouwen;15 tot 75 jaar;Rietmeent en Dijkmeent;520;350;67.0;88.0;54.0;34.0;12.0;3.0;9.0
403;Totaal mannen en vrouwen;15 tot 75 jaar;De Grienden;1710;1070;63.0;84.0;54.0;30.0;16.0;14.0;2.0
404;Totaal mannen en vrouwen;15 tot 75 jaar;Klavergriend, Klippriend en Wilgengriend;630;380;61.0;85.0;53.0;32.0;15.0;1.0;14.0
405;Totaal mannen en vrouwen;15 tot 75 jaar;Kolkgriend en Oostgriend;660;410;62.0;84.0;57.0;28.0;16.0;2.0;14.0
406;Totaal mannen en vrouwen;15 tot 75 jaar;Kadegriend en Overgriend;420;280;67.0;83.0;53.0;29.0;17.0;3.0;14.0
407;Totaal mannen en vrouwen;15 tot 75 jaar;Bosgebied De Grienden;0;0;;;;;;;
408;Totaal mannen en vrouwen;15 tot 75 jaar;De Marken;2110;1380;65.0;82.0;50.0;32.0;18.0;16.0;2.0
409;Totaal mannen en vrouwen;15 tot 75 jaar;Hofmark, Redemark en Sportmark;1000;650;65.0;82.0;53.0;29.0;18.0;2.0;16.0
410;Totaal mannen en vrouwen;15 tot 75 jaar;Ambachtsmark, Vrijmark en Zuidmark;740;470;64.0;87.0;45.0;42.0;13.0;1.0;12.0
411;Totaal mannen en vrouwen;15 tot 75 jaar;Brugmark, Noordmark en Gildemark;370;250;69.0;74.0;52.0;22.0;26.0;4.0;22.0
412;Totaal mannen en vrouwen;15 tot 75 jaar;Sportpark De Marken;0;0;;;;;;;
413;Totaal mannen en vrouwen;15 tot 75 jaar;Splittershoek;0;0;;;;;;;
414;Totaal mannen en vrouwen;15 tot 75 jaar;Vliegerpark;0;0;;;;;;;
415;Totaal mannen en vrouwen;15 tot 75 jaar;De Gouwen;2070;1430;69.0;84.0;57.0;27.0;16.0;14.0;2.0
416;Totaal mannen en vrouwen;15 tot 75 jaar;Lindengouw, Muidergouw en Peppengouw;810;550;68.0;81.0;58.0;23.0;19.0;2.0;17.0
