ID;Werkloosheidsduur;RegioS;Perioden;WerklozeBeroepsbevolking_1
1336;6;Gelderland (PV);2007;4.0
1337;6;Gelderland (PV);2008;4.0
1338;6;Gelderland (PV);2009;2.0
1339;6;Gelderland (PV);2010;5.0
1340;6;Gelderland (PV);2011;9.0
1341;6;Gelderland (PV);2012;7.0
1342;6;Gelderland (PV);2013;14.0
1343;6;Gelderland (PV);2014;14.0
1344;6;Utrecht (PV);2001;
1345;6;Utrecht (PV);2002;
1346;6;Utrecht (PV);2003;3.0
1347;6;Utrecht (PV);2004;5.0
1348;6;Utrecht (PV);2005;4.0
1349;6;Utrecht (PV);2006;4.0
1350;6;Utrecht (PV);2007;3.0
1351;6;Utrecht (PV);2008;
1352;6;Utrecht (PV);2009;2.0
1353;6;Utrecht (PV);2010;4.0
1354;6;Utrecht (PV);2011;4.0
1355;6;Utrecht (PV);2012;4.0
1356;6;Utrecht (PV);2013;7.0
1357;6;Utrecht (PV);2014;9.0
1358;6;Noord-Holland (PV);2001;5.0
1359;6;Noord-Holland (PV);2002;3.0
1360;6;Noord-Holland (PV);2003;5.0
1361;6;Noord-Holland (PV);2004;16.0
1362;6;Noord-Holland (PV);2005;11.0
1363;6;Noord-Holland (PV);2006;10.0
1364;6;Noord-Holland (PV);2007;10.0
1365;6;Noord-Holland (PV);2008;6.0
1366;6;Noord-Holland (PV);2009;6.0
1367;6;Noord-Holland (PV);2010;9.0
1368;6;Noord-Holland (PV);2011;12.0
1369;6;Noord-Holland (PV);2012;11.0
1370;6;Noord-Holland (PV);2013;19.0
1371;6;Noord-Holland (PV);2014;22.0
1372;6;Zuid-Holland (PV);2001;5.0
1373;6;Zuid-Holland (PV);2002;4.0
1374;6;Zuid-Holland (PV);2003;10.0
1375;6;Zuid-Holland (PV);2004;17.0
1376;6;Zuid-Holland (PV);2005;16.0
1377;6;Zuid-Holland (PV);2006;15.0
1378;6;Zuid-Holland (PV);2007;12.0
1379;6;Zuid-Holland (PV);2008;9.0
1380;6;Zuid-Holland (PV);2009;7.0
1381;6;Zuid-Holland (PV);2010;15.0
1382;6;Zuid-Holland (PV);2011;16.0
1383;6;Zuid-Holland (PV);2012;21.0
1384;6;Zuid-Holland (PV);2013;28.0
1385;6;Zuid-Holland (PV);2014;29.0
1386;6;Zeeland (PV);2001;
1387;6;Zeeland (PV);2002;
1388;6;Zeeland (PV);2003;
1389;6;Zeeland (PV);2004;
1390;6;Zeeland (PV);2005;
1391;6;Zeeland (PV);2006;
1392;6;Zeeland (PV);2007;
1393;6;Zeeland (PV);2008;
1394;6;Zeeland (PV);2009;
1395;6;Zeeland (PV);2010;
1396;6;Zeeland (PV);2011;
1397;6;Zeeland (PV);2012;
1398;6;Zeeland (PV);2013;2.0
1399;6;Zeeland (PV);2014;2.0
1400;6;Noord-Brabant (PV);2001;2.0
1401;6;Noord-Brabant (PV);2002;3.0
1402;6;Noord-Brabant (PV);2003;7.0
1403;6;Noord-Brabant (PV);2004;10.0
1404;6;Noord-Brabant (PV);2005;11.0
1405;6;Noord-Brabant (PV);2006;9.0
1406;6;Noord-Brabant (PV);2007;8.0
1407;6;Noord-Brabant (PV);2008;5.0
1408;6;Noord-Brabant (PV);2009;3.0
1409;6;Noord-Brabant (PV);2010;10.0
1410;6;Noord-Brabant (PV);2011;8.0
1411;6;Noord-Brabant (PV);2012;9.0
1412;6;Noord-Brabant (PV);2013;14.0
1413;6;Noord-Brabant (PV);2014;16.0
1414;6;Limburg (PV);2001;
1415;6;Limburg (PV);2002;2.0
1416;6;Limburg (PV);2003;3.0
1417;6;Limburg (PV);2004;6.0
1418;6;Limburg (PV);2005;7.0
1419;6;Limburg (PV);2006;6.0
1420;6;Limburg (PV);2007;4.0
1421;6;Limburg (PV);2008;3.0
1422;6;Limburg (PV);2009;4.0
1423;6;Limburg (PV);2010;5.0
1424;6;Limburg (PV);2011;4.0
1425;6;Limburg (PV);2012;4.0
1426;6;Limburg (PV);2013;8.0
1427;6;Limburg (PV);2014;9.0
1428;7;Noord-Nederland (LD);2001;7.0
1429;7;Noord-Nederland (LD);2002;6.0
1430;7;Noord-Nederland (LD);2003;8.0
1431;7;Noord-Nederland (LD);2004;9.0
1432;7;Noord-Nederland (LD);2005;14.0
1433;7;Noord-Nederland (LD);2006;12.0
1434;7;Noord-Nederland (LD);2007;11.0
1435;7;Noord-Nederland (LD);2008;11.0
1436;7;Noord-Nederland (LD);2009;7.0
1437;7;Noord-Nederland (LD);2010;9.0
1438;7;Noord-Nederland (LD);2011;8.0
1439;7;Noord-Nederland (LD);2012;11.0
1440;7;Noord-Nederland (LD);2013;12.0
1441;7;Noord-Nederland (LD);2014;20.0
1442;7;Oost-Nederland (LD);2001;11.0
1443;7;Oost-Nederland (LD);2002;8.0
1444;7;Oost-Nederland (LD);2003;10.0
1445;7;Oost-Nederland (LD);2004;17.0
1446;7;Oost-Nederland (LD);2005;19.0
1447;7;Oost-Nederland (LD);2006;19.0
1448;7;Oost-Nederland (LD);2007;16.0
1449;7;Oost-Nederland (LD);2008;16.0
1450;7;Oost-Nederland (LD);2009;13.0
1451;7;Oost-Nederland (LD);2010;14.0
1452;7;Oost-Nederland (LD);2011;13.0
1453;7;Oost-Nederland (LD);2012;19.0
1454;7;Oost-Nederland (LD);2013;24.0
1455;7;Oost-Nederland (LD);2014;31.0
1456;7;West-Nederland (LD);2001;19.0
1457;7;West-Nederland (LD);2002;22.0
1458;7;West-Nederland (LD);2003;27.0
1459;7;West-Nederland (LD);2004;30.0
1460;7;West-Nederland (LD);2005;43.0
1461;7;West-Nederland (LD);2006;45.0
1462;7;West-Nederland (LD);2007;40.0
1463;7;West-Nederland (LD);2008;32.0
1464;7;West-Nederland (LD);2009;28.0
1465;7;West-Nederland (LD);2010;22.0
1466;7;West-Nederland (LD);2011;34.0
1467;7;West-Nederland (LD);2012;47.0
1468;7;West-Nederland (LD);2013;54.0
1469;7;West-Nederland (LD);2014;68.0
1470;7;Zuid-Nederland (LD);2001;11.0
1471;7;Zuid-Nederland (LD);2002;11.0
1472;7;Zuid-Nederland (LD);2003;13.0
1473;7;Zuid-Nederland (LD);2004;14.0
1474;7;Zuid-Nederland (LD);2005;21.0
1475;7;Zuid-Nederland (LD);2006;20.0
1476;7;Zuid-Nederland (LD);2007;15.0
1477;7;Zuid-Nederland (LD);2008;15.0
1478;7;Zuid-Nederland (LD);2009;13.0
1479;7;Zuid-Nederland (LD);2010;14.0
1480;7;Zuid-Nederland (LD);2011;13.0
1481;7;Zuid-Nederland (LD);2012;16.0
1482;7;Zuid-Nederland (LD);2013;26.0
1483;7;Zuid-Nederland (LD);2014;25.0
1484;7;Nederland;2001;48.0
1485;7;Nederland;2002;47.0
1486;7;Nederland;2003;57.0
1487;7;Nederland;2004;70.0
1488;7;Nederland;2005;97.0
1489;7;Nederland;2006;96.0
1490;7;Nederland;2007;82.0
1491;7;Nederland;2008;73.0
1492;7;Nederland;2009;61.0
1493;7;Nederland;2010;59.0
1494;7;Nederland;2011;68.0
1495;7;Nederland;2012;92.0
1496;7;Nederland;2013;116.0
1497;7;Nederland;2014;145.0
1498;7;Groningen (PV);2001;2.0
1499;7;Groningen (PV);2002;3.0
1500;7;Groningen (PV);2003;3.0
1501;7;Groningen (PV);2004;3.0
1502;7;Groningen (PV);2005;7.0
1503;7;Groningen (PV);2006;3.0
1504;7;Groningen (PV);2007;6.0
1505;7;Groningen (PV);2008;5.0
1506;7;Groningen (PV);2009;2.0
1507;7;Groningen (PV);2010;4.0
1508;7;Groningen (PV);2011;2.0
1509;7;Groningen (PV);2012;4.0
1510;7;Groningen (PV);2013;4.0
1511;7;Groningen (PV);2014;7.0
1512;7;Friesland (PV);2001;3.0
1513;7;Friesland (PV);2002;2.0
1514;7;Friesland (PV);2003;2.0
1515;7;Friesland (PV);2004;3.0
1516;7;Friesland (PV);2005;4.0
1517;7;Friesland (PV);2006;5.0
1518;7;Friesland (PV);2007;4.0
1519;7;Friesland (PV);2008;3.0
1520;7;Friesland (PV);2009;3.0
1521;7;Friesland (PV);2010;3.0
1522;7;Friesland (PV);2011;3.0
1523;7;Friesland (PV);2012;3.0
1524;7;Friesland (PV);2013;4.0
1525;7;Friesland (PV);2014;8.0
1526;7;Drenthe (PV);2001;2.0
1527;7;Drenthe (PV);2002;2.0
1528;7;Drenthe (PV);2003;3.0
1529;7;Drenthe (PV);2004;2.0
1530;7;Drenthe (PV);2005;3.0
1531;7;Drenthe (PV);2006;3.0
1532;7;Drenthe (PV);2007;2.0
1533;7;Drenthe (PV);2008;3.0
1534;7;Drenthe (PV);2009;2.0
1535;7;Drenthe (PV);2010;2.0
1536;7;Drenthe (PV);2011;3.0
1537;7;Drenthe (PV);2012;4.0
1538;7;Drenthe (PV);2013;4.0
1539;7;Drenthe (PV);2014;5.0
1540;7;Overijssel (PV);2001;3.0
1541;7;Overijssel (PV);2002;3.0
1542;7;Overijssel (PV);2003;2.0
1543;7;Overijssel (PV);2004;6.0
1544;7;Overijssel (PV);2005;7.0
1545;7;Overijssel (PV);2006;7.0
1546;7;Overijssel (PV);2007;5.0
1547;7;Overijssel (PV);2008;6.0
1548;7;Overijssel (PV);2009;5.0
1549;7;Overijssel (PV);2010;4.0
1550;7;Overijssel (PV);2011;5.0
1551;7;Overijssel (PV);2012;7.0
1552;7;Overijssel (PV);2013;7.0
1553;7;Overijssel (PV);2014;9.0
1554;7;Flevoland (PV);2001;
1555;7;Flevoland (PV);2002;
1556;7;Flevoland (PV);2003;2.0
1557;7;Flevoland (PV);2004;2.0
1558;7;Flevoland (PV);2005;3.0
1559;7;Flevoland (PV);2006;3.0
1560;7;Flevoland (PV);2007;2.0
1561;7;Flevoland (PV);2008;2.0
1562;7;Flevoland (PV);2009;
1563;7;Flevoland (PV);2010;2.0
1564;7;Flevoland (PV);2011;2.0
1565;7;Flevoland (PV);2012;2.0
1566;7;Flevoland (PV);2013;5.0
1567;7;Flevoland (PV);2014;5.0
1568;7;Gelderland (PV);2001;7.0
1569;7;Gelderland (PV);2002;4.0
1570;7;Gelderland (PV);2003;6.0
1571;7;Gelderland (PV);2004;8.0
1572;7;Gelderland (PV);2005;9.0
1573;7;Gelderland (PV);2006;10.0
1574;7;Gelderland (PV);2007;9.0
1575;7;Gelderland (PV);2008;8.0
1576;7;Gelderland (PV);2009;7.0
1577;7;Gelderland (PV);2010;7.0
1578;7;Gelderland (PV);2011;6.0
1579;7;Gelderland (PV);2012;10.0
1580;7;Gelderland (PV);2013;12.0
1581;7;Gelderland (PV);2014;18.0
1582;7;Utrecht (PV);2001;2.0
1583;7;Utrecht (PV);2002;3.0
1584;7;Utrecht (PV);2003;2.0
1585;7;Utrecht (PV);2004;3.0
1586;7;Utrecht (PV);2005;6.0
1587;7;Utrecht (PV);2006;5.0
1588;7;Utrecht (PV);2007;6.0
1589;7;Utrecht (PV);2008;4.0
1590;7;Utrecht (PV);2009;2.0
1591;7;Utrecht (PV);2010;3.0
1592;7;Utrecht (PV);2011;5.0
1593;7;Utrecht (PV);2012;5.0
1594;7;Utrecht (PV);2013;6.0
1595;7;Utrecht (PV);2014;9.0
1596;7;Noord-Holland (PV);2001;4.0
1597;7;Noord-Holland (PV);2002;6.0
1598;7;Noord-Holland (PV);2003;10.0
1599;7;Noord-Holland (PV);2004;10.0
1600;7;Noord-Holland (PV);2005;17.0
1601;7;Noord-Holland (PV);2006;17.0
1602;7;Noord-Holland (PV);2007;12.0
1603;7;Noord-Holland (PV);2008;10.0
1604;7;Noord-Holland (PV);2009;9.0
1605;7;Noord-Holland (PV);2010;8.0
1606;7;Noord-Holland (PV);2011;8.0
1607;7;Noord-Holland (PV);2012;16.0
1608;7;Noord-Holland (PV);2013;19.0
1609;7;Noord-Holland (PV);2014;22.0
1610;7;Zuid-Holland (PV);2001;12.0
1611;7;Zuid-Holland (PV);2002;12.0
1612;7;Zuid-Holland (PV);2003;12.0
1613;7;Zuid-Holland (PV);2004;15.0
1614;7;Zuid-Holland (PV);2005;18.0
1615;7;Zuid-Holland (PV);2006;21.0
1616;7;Zuid-Holland (PV);2007;21.0
1617;7;Zuid-Holland (PV);2008;16.0
1618;7;Zuid-Holland (PV);2009;15.0
1619;7;Zuid-Holland (PV);2010;10.0
1620;7;Zuid-Holland (PV);2011;19.0
1621;7;Zuid-Holland (PV);2012;24.0
1622;7;Zuid-Holland (PV);2013;27.0
1623;7;Zuid-Holland (PV);2014;36.0
1624;7;Zeeland (PV);2001;
1625;7;Zeeland (PV);2002;
1626;7;Zeeland (PV);2003;2.0
1627;7;Zeeland (PV);2004;2.0
1628;7;Zeeland (PV);2005;2.0
1629;7;Zeeland (PV);2006;2.0
1630;7;Zeeland (PV);2007;
1631;7;Zeeland (PV);2008;
1632;7;Zeeland (PV);2009;
1633;7;Zeeland (PV);2010;
1634;7;Zeeland (PV);2011;
1635;7;Zeeland (PV);2012;
1636;7;Zeeland (PV);2013;2.0
1637;7;Zeeland (PV);2014;
1638;7;Noord-Brabant (PV);2001;6.0
1639;7;Noord-Brabant (PV);2002;6.0
1640;7;Noord-Brabant (PV);2003;8.0
1641;7;Noord-Brabant (PV);2004;8.0
1642;7;Noord-Brabant (PV);2005;14.0
1643;7;Noord-Brabant (PV);2006;12.0
1644;7;Noord-Brabant (PV);2007;8.0
1645;7;Noord-Brabant (PV);2008;9.0
1646;7;Noord-Brabant (PV);2009;8.0
1647;7;Noord-Brabant (PV);2010;9.0
1648;7;Noord-Brabant (PV);2011;8.0
1649;7;Noord-Brabant (PV);2012;10.0
1650;7;Noord-Brabant (PV);2013;18.0
1651;7;Noord-Brabant (PV);2014;19.0
1652;7;Limburg (PV);2001;5.0
1653;7;Limburg (PV);2002;4.0
1654;7;Limburg (PV);2003;5.0
1655;7;Limburg (PV);2004;6.0
1656;7;Limburg (PV);2005;7.0
1657;7;Limburg (PV);2006;9.0
1658;7;Limburg (PV);2007;6.0
1659;7;Limburg (PV);2008;6.0
1660;7;Limburg (PV);2009;5.0
1661;7;Limburg (PV);2010;5.0
1662;7;Limburg (PV);2011;5.0
1663;7;Limburg (PV);2012;5.0
1664;7;Limburg (PV);2013;8.0
1665;7;Limburg (PV);2014;6.0
1666;8;Noord-Nederland (LD);2001;3.0
1667;8;Noord-Nederland (LD);2002;3.0
1668;8;Noord-Nederland (LD);2003;2.0
1669;8;Noord-Nederland (LD);2004;3.0
1670;8;Noord-Nederland (LD);2005;2.0
1671;8;Noord-Nederland (LD);2006;2.0
1672;8;Noord-Nederland (LD);2007;2.0
1673;8;Noord-Nederland (LD);2008;2.0
1674;8;Noord-Nederland (LD);2009;
1675;8;Noord-Nederland (LD);2010;2.0
1676;8;Noord-Nederland (LD);2011;3.0
1677;8;Noord-Nederland (LD);2012;
1678;8;Noord-Nederland (LD);2013;4.0
1679;8;Noord-Nederland (LD);2014;2.0
1680;8;Oost-Nederland (LD);2001;4.0
1681;8;Oost-Nederland (LD);2002;5.0
1682;8;Oost-Nederland (LD);2003;5.0
1683;8;Oost-Nederland (LD);2004;5.0
1684;8;Oost-Nederland (LD);2005;4.0
1685;8;Oost-Nederland (LD);2006;5.0
1686;8;Oost-Nederland (LD);2007;3.0
1687;8;Oost-Nederland (LD);2008;3.0
1688;8;Oost-Nederland (LD);2009;4.0
1689;8;Oost-Nederland (LD);2010;3.0
1690;8;Oost-Nederland (LD);2011;4.0
1691;8;Oost-Nederland (LD);2012;4.0
1692;8;Oost-Nederland (LD);2013;6.0
1693;8;Oost-Nederland (LD);2014;6.0
1694;8;West-Nederland (LD);2001;9.0
1695;8;West-Nederland (LD);2002;11.0
1696;8;West-Nederland (LD);2003;7.0
1697;8;West-Nederland (LD);2004;7.0
1698;8;West-Nederland (LD);2005;8.0
1699;8;West-Nederland (LD);2006;8.0
1700;8;West-Nederland (LD);2007;7.0
1701;8;West-Nederland (LD);2008;8.0
1702;8;West-Nederland (LD);2009;5.0
1703;8;West-Nederland (LD);2010;6.0
1704;8;West-Nederland (LD);2011;8.0
1705;8;West-Nederland (LD);2012;8.0
1706;8;West-Nederland (LD);2013;12.0
1707;8;West-Nederland (LD);2014;11.0
1708;8;Zuid-Nederland (LD);2001;4.0
1709;8;Zuid-Nederland (LD);2002;4.0
1710;8;Zuid-Nederland (LD);2003;4.0
1711;8;Zuid-Nederland (LD);2004;3.0
1712;8;Zuid-Nederland (LD);2005;3.0
1713;8;Zuid-Nederland (LD);2006;3.0
1714;8;Zuid-Nederland (LD);2007;5.0
1715;8;Zuid-Nederland (LD);2008;4.0
1716;8;Zuid-Nederland (LD);2009;3.0
1717;8;Zuid-Nederland (LD);2010;2.0
1718;8;Zuid-Nederland (LD);2011;2.0
1719;8;Zuid-Nederland (LD);2012;3.0
1720;8;Zuid-Nederland (LD);2013;5.0
1721;8;Zuid-Nederland (LD);2014;5.0
1722;8;Nederland;2001;21.0
1723;8;Nederland;2002;22.0
1724;8;Nederland;2003;19.0
1725;8;Nederland;2004;19.0
1726;8;Nederland;2005;17.0
1727;8;Nederland;2006;19.0
1728;8;Nederland;2007;17.0
1729;8;Nederland;2008;16.0
1730;8;Nederland;2009;13.0
1731;8;Nederland;2010;14.0
1732;8;Nederland;2011;16.0
1733;8;Nederland;2012;15.0
1734;8;Nederland;2013;28.0
1735;8;Nederland;2014;24.0
1736;8;Groningen (PV);2001;2.0
1737;8;Groningen (PV);2002;
1738;8;Groningen (PV);2003;
1739;8;Groningen (PV);2004;
1740;8;Groningen (PV);2005;
1741;8;Groningen (PV);2006;
1742;8;Groningen (PV);2007;
1743;8;Groningen (PV);2008;
1744;8;Groningen (PV);2009;
1745;8;Groningen (PV);2010;
1746;8;Groningen (PV);2011;
1747;8;Groningen (PV);2012;
1748;8;Groningen (PV);2013;
1749;8;Groningen (PV);2014;
1750;8;Friesland (PV);2001;
1751;8;Friesland (PV);2002;
1752;8;Friesland (PV);2003;
1753;8;Friesland (PV);2004;
1754;8;Friesland (PV);2005;
1755;8;Friesland (PV);2006;
1756;8;Friesland (PV);2007;
1757;8;Friesland (PV);2008;
1758;8;Friesland (PV);2009;
1759;8;Friesland (PV);2010;
1760;8;Friesland (PV);2011;
1761;8;Friesland (PV);2012;
1762;8;Friesland (PV);2013;2.0
1763;8;Friesland (PV);2014;
1764;8;Drenthe (PV);2001;
1765;8;Drenthe (PV);2002;
1766;8;Drenthe (PV);2003;
1767;8;Drenthe (PV);2004;
1768;8;Drenthe (PV);2005;
1769;8;Drenthe (PV);2006;
1770;8;Drenthe (PV);2007;
1771;8;Drenthe (PV);2008;
1772;8;Drenthe (PV);2009;
1773;8;Drenthe (PV);2010;
1774;8;Drenthe (PV);2011;
1775;8;Drenthe (PV);2012;
1776;8;Drenthe (PV);2013;
1777;8;Drenthe (PV);2014;
1778;8;Overijssel (PV);2001;2.0
1779;8;Overijssel (PV);2002;
1780;8;Overijssel (PV);2003;
1781;8;Overijssel (PV);2004;2.0
1782;8;Overijssel (PV);2005;
1783;8;Overijssel (PV);2006;2.0
1784;8;Overijssel (PV);2007;
1785;8;Overijssel (PV);2008;
1786;8;Overijssel (PV);2009;2.0
1787;8;Overijssel (PV);2010;
1788;8;Overijssel (PV);2011;2.0
1789;8;Overijssel (PV);2012;
1790;8;Overijssel (PV);2013;
1791;8;Overijssel (PV);2014;2.0
1792;8;Flevoland (PV);2001;
1793;8;Flevoland (PV);2002;
1794;8;Flevoland (PV);2003;
1795;8;Flevoland (PV);2004;
1796;8;Flevoland (PV);2005;
1797;8;Flevoland (PV);2006;
1798;8;Flevoland (PV);2007;
1799;8;Flevoland (PV);2008;
1800;8;Flevoland (PV);2009;
1801;8;Flevoland (PV);2010;
1802;8;Flevoland (PV);2011;
1803;8;Flevoland (PV);2012;
1804;8;Flevoland (PV);2013;
1805;8;Flevoland (PV);2014;
1806;8;Gelderland (PV);2001;2.0
1807;8;Gelderland (PV);2002;3.0
1808;8;Gelderland (PV);2003;4.0
1809;8;Gelderland (PV);2004;2.0
1810;8;Gelderland (PV);2005;
1811;8;Gelderland (PV);2006;2.0
1812;8;Gelderland (PV);2007;2.0
1813;8;Gelderland (PV);2008;3.0
1814;8;Gelderland (PV);2009;2.0
1815;8;Gelderland (PV);2010;2.0
1816;8;Gelderland (PV);2011;2.0
1817;8;Gelderland (PV);2012;2.0
1818;8;Gelderland (PV);2013;4.0
1819;8;Gelderland (PV);2014;3.0
1820;8;Utrecht (PV);2001;2.0
1821;8;Utrecht (PV);2002;2.0
1822;8;Utrecht (PV);2003;
1823;8;Utrecht (PV);2004;
1824;8;Utrecht (PV);2005;2.0
1825;8;Utrecht (PV);2006;
1826;8;Utrecht (PV);2007;2.0
1827;8;Utrecht (PV);2008;
1828;8;Utrecht (PV);2009;
1829;8;Utrecht (PV);2010;
1830;8;Utrecht (PV);2011;
1831;8;Utrecht (PV);2012;
1832;8;Utrecht (PV);2013;2.0
1833;8;Utrecht (PV);2014;
1834;8;Noord-Holland (PV);2001;3.0
1835;8;Noord-Holland (PV);2002;4.0
1836;8;Noord-Holland (PV);2003;
1837;8;Noord-Holland (PV);2004;3.0
1838;8;Noord-Holland (PV);2005;2.0
1839;8;Noord-Holland (PV);2006;2.0
1840;8;Noord-Holland (PV);2007;2.0
1841;8;Noord-Holland (PV);2008;2.0
1842;8;Noord-Holland (PV);2009;2.0
1843;8;Noord-Holland (PV);2010;2.0
1844;8;Noord-Holland (PV);2011;3.0
1845;8;Noord-Holland (PV);2012;2.0
1846;8;Noord-Holland (PV);2013;4.0
1847;8;Noord-Holland (PV);2014;3.0
1848;8;Zuid-Holland (PV);2001;3.0
1849;8;Zuid-Holland (PV);2002;4.0
1850;8;Zuid-Holland (PV);2003;5.0
1851;8;Zuid-Holland (PV);2004;4.0
1852;8;Zuid-Holland (PV);2005;3.0
1853;8;Zuid-Holland (PV);2006;4.0
1854;8;Zuid-Holland (PV);2007;3.0
1855;8;Zuid-Holland (PV);2008;4.0
1856;8;Zuid-Holland (PV);2009;
1857;8;Zuid-Holland (PV);2010;4.0
1858;8;Zuid-Holland (PV);2011;3.0
1859;8;Zuid-Holland (PV);2012;4.0
1860;8;Zuid-Holland (PV);2013;5.0
1861;8;Zuid-Holland (PV);2014;6.0
1862;8;Zeeland (PV);2001;
1863;8;Zeeland (PV);2002;
1864;8;Zeeland (PV);2003;
1865;8;Zeeland (PV);2004;
1866;8;Zeeland (PV);2005;
1867;8;Zeeland (PV);2006;
1868;8;Zeeland (PV);2007;
1869;8;Zeeland (PV);2008;
1870;8;Zeeland (PV);2009;
1871;8;Zeeland (PV);2010;
1872;8;Zeeland (PV);2011;
1873;8;Zeeland (PV);2012;
1874;8;Zeeland (PV);2013;
1875;8;Zeeland (PV);2014;
1876;8;Noord-Brabant (PV);2001;3.0
1877;8;Noord-Brabant (PV);2002;2.0
1878;8;Noord-Brabant (PV);2003;2.0
1879;8;Noord-Brabant (PV);2004;2.0
1880;8;Noord-Brabant (PV);2005;2.0
1881;8;Noord-Brabant (PV);2006;3.0
1882;8;Noord-Brabant (PV);2007;3.0
1883;8;Noord-Brabant (PV);2008;
1884;8;Noord-Brabant (PV);2009;3.0
1885;8;Noord-Brabant (PV);2010;2.0
1886;8;Noord-Brabant (PV);2011;2.0
1887;8;Noord-Brabant (PV);2012;2.0
1888;8;Noord-Brabant (PV);2013;4.0
1889;8;Noord-Brabant (PV);2014;3.0
1890;8;Limburg (PV);2001;2.0
1891;8;Limburg (PV);2002;2.0
1892;8;Limburg (PV);2003;
1893;8;Limburg (PV);2004;
1894;8;Limburg (PV);2005;
1895;8;Limburg (PV);2006;
1896;8;Limburg (PV);2007;2.0
1897;8;Limburg (PV);2008;2.0
1898;8;Limburg (PV);2009;
1899;8;Limburg (PV);2010;
1900;8;Limburg (PV);2011;
1901;8;Limburg (PV);2012;
1902;8;Limburg (PV);2013;2.0
1903;8;Limburg (PV);2014;2.0
