ID;BedrijfstakkenBranchesSBI2008;BedrijfsgrootteLeeftijdBestelauto;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
513;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2021;2406;46.0;19113.0
514;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2022;2106;40.9;19425.0
515;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2023;2118;41.0;19365.0
516;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2018;2505;47.4;18917.0
517;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2019;2477;45.8;18475.0
518;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2020;2400;43.0;17913.0
519;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2021;2625;49.0;18680.0
520;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2022;2793;53.2;19047.0
521;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2023;3210;59.8;18639.0
522;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2018;1437;19.1;13260.0
523;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2019;1406;17.9;12731.0
524;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2020;1277;15.9;12422.0
525;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2021;1376;16.9;12254.0
526;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2022;1396;16.9;12109.0
527;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2023;1461;17.9;12220.0
528;F Bouwnijverheid;Totaal;2018;272826;4990.6;18292.0
529;F Bouwnijverheid;Totaal;2019;284084;5207.0;18329.0
530;F Bouwnijverheid;Totaal;2020;292483;5293.1;18097.0
531;F Bouwnijverheid;Totaal;2021;303547;5501.0;18122.0
532;F Bouwnijverheid;Totaal;2022;312058;5621.5;18014.0
533;F Bouwnijverheid;Totaal;2023;326118;5789.0;17751.0
534;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;178499;3137.5;17577.0
535;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;187059;3293.5;17607.0
536;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;193307;3344.0;17299.0
537;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;201352;3520.7;17485.0
538;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;207604;3638.7;17527.0
539;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;218699;3808.9;17416.0
540;F Bouwnijverheid;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;63492;1195.8;18833.0
541;F Bouwnijverheid;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;66451;1254.0;18871.0
542;F Bouwnijverheid;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;66067;1232.7;18659.0
543;F Bouwnijverheid;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;67886;1247.7;18379.0
544;F Bouwnijverheid;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;68533;1238.2;18068.0
545;F Bouwnijverheid;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;69338;1214.8;17521.0
546;F Bouwnijverheid;Bedrijfsgrootte: >= 100 werkzame pers.;2018;30835;657.3;21317.0
547;F Bouwnijverheid;Bedrijfsgrootte: >= 100 werkzame pers.;2019;30574;659.6;21573.0
548;F Bouwnijverheid;Bedrijfsgrootte: >= 100 werkzame pers.;2020;33109;716.3;21636.0
549;F Bouwnijverheid;Bedrijfsgrootte: >= 100 werkzame pers.;2021;34309;732.6;21353.0
550;F Bouwnijverheid;Bedrijfsgrootte: >= 100 werkzame pers.;2022;35921;744.5;20727.0
551;F Bouwnijverheid;Bedrijfsgrootte: >= 100 werkzame pers.;2023;38081;765.3;20095.0
552;F Bouwnijverheid;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
553;F Bouwnijverheid;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
554;F Bouwnijverheid;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
555;F Bouwnijverheid;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
556;F Bouwnijverheid;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
557;F Bouwnijverheid;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
558;F Bouwnijverheid;Leeftijd bestelauto: 0 tot 4 jaar;2018;89226;1882.2;21095.0
559;F Bouwnijverheid;Leeftijd bestelauto: 0 tot 4 jaar;2019;96569;2107.0;21819.0
560;F Bouwnijverheid;Leeftijd bestelauto: 0 tot 4 jaar;2020;96210;2044.7;21252.0
561;F Bouwnijverheid;Leeftijd bestelauto: 0 tot 4 jaar;2021;93892;1955.4;20827.0
562;F Bouwnijverheid;Leeftijd bestelauto: 0 tot 4 jaar;2022;84989;1767.3;20795.0
563;F Bouwnijverheid;Leeftijd bestelauto: 0 tot 4 jaar;2023;81096;1657.0;20433.0
564;F Bouwnijverheid;Leeftijd bestelauto: 4 tot 10 jaar;2018;93001;1804.3;19401.0
565;F Bouwnijverheid;Leeftijd bestelauto: 4 tot 10 jaar;2019;98015;1855.6;18931.0
566;F Bouwnijverheid;Leeftijd bestelauto: 4 tot 10 jaar;2020;107943;2045.8;18953.0
567;F Bouwnijverheid;Leeftijd bestelauto: 4 tot 10 jaar;2021;117145;2253.1;19234.0
568;F Bouwnijverheid;Leeftijd bestelauto: 4 tot 10 jaar;2022;131588;2522.2;19168.0
569;F Bouwnijverheid;Leeftijd bestelauto: 4 tot 10 jaar;2023;146403;2766.1;18894.0
570;F Bouwnijverheid;Leeftijd bestelauto: 10 jaar en ouder;2018;90599;1304.0;14393.0
571;F Bouwnijverheid;Leeftijd bestelauto: 10 jaar en ouder;2019;89500;1244.5;13905.0
572;F Bouwnijverheid;Leeftijd bestelauto: 10 jaar en ouder;2020;88330;1202.6;13615.0
573;F Bouwnijverheid;Leeftijd bestelauto: 10 jaar en ouder;2021;92510;1292.4;13970.0
574;F Bouwnijverheid;Leeftijd bestelauto: 10 jaar en ouder;2022;95481;1331.9;13950.0
575;F Bouwnijverheid;Leeftijd bestelauto: 10 jaar en ouder;2023;98619;1365.9;13850.0
576;G Handel;Totaal;2018;196386;3710.1;18892.0
577;G Handel;Totaal;2019;200963;3757.0;18695.0
578;G Handel;Totaal;2020;200494;3620.4;18058.0
579;G Handel;Totaal;2021;198916;3732.5;18764.0
580;G Handel;Totaal;2022;201441;3778.9;18759.0
581;G Handel;Totaal;2023;210112;3812.9;18147.0
582;G Handel;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;134468;2268.9;16873.0
583;G Handel;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;134746;2242.9;16645.0
584;G Handel;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;134299;2141.2;15943.0
585;G Handel;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;132181;2173.3;16442.0
586;G Handel;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;128620;2106.6;16379.0
587;G Handel;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;132755;2099.2;15813.0
588;G Handel;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;41047;939.2;22880.0
589;G Handel;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;42784;948.9;22179.0
590;G Handel;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;42335;920.4;21740.0
591;G Handel;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;42071;957.8;22766.0
592;G Handel;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;43499;976.3;22445.0
593;G Handel;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;46746;1006.5;21531.0
594;G Handel;Bedrijfsgrootte: >= 100 werkzame pers.;2018;20871;502.1;24056.0
595;G Handel;Bedrijfsgrootte: >= 100 werkzame pers.;2019;23433;565.3;24123.0
596;G Handel;Bedrijfsgrootte: >= 100 werkzame pers.;2020;23860;558.9;23425.0
597;G Handel;Bedrijfsgrootte: >= 100 werkzame pers.;2021;24664;601.4;24385.0
598;G Handel;Bedrijfsgrootte: >= 100 werkzame pers.;2022;29322;695.9;23733.0
599;G Handel;Bedrijfsgrootte: >= 100 werkzame pers.;2023;30611;707.2;23103.0
600;G Handel;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
601;G Handel;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
602;G Handel;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
603;G Handel;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
604;G Handel;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
605;G Handel;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
606;G Handel;Leeftijd bestelauto: 0 tot 4 jaar;2018;61953;1537.3;24814.0
607;G Handel;Leeftijd bestelauto: 0 tot 4 jaar;2019;65078;1625.6;24979.0
608;G Handel;Leeftijd bestelauto: 0 tot 4 jaar;2020;62806;1513.3;24094.0
609;G Handel;Leeftijd bestelauto: 0 tot 4 jaar;2021;61263;1521.8;24840.0
610;G Handel;Leeftijd bestelauto: 0 tot 4 jaar;2022;59677;1469.3;24621.0
611;G Handel;Leeftijd bestelauto: 0 tot 4 jaar;2023;60942;1440.5;23637.0
612;G Handel;Leeftijd bestelauto: 4 tot 10 jaar;2018;59451;1210.8;20367.0
613;G Handel;Leeftijd bestelauto: 4 tot 10 jaar;2019;61926;1228.4;19837.0
614;G Handel;Leeftijd bestelauto: 4 tot 10 jaar;2020;64847;1263.8;19489.0
615;G Handel;Leeftijd bestelauto: 4 tot 10 jaar;2021;66291;1347.7;20330.0
616;G Handel;Leeftijd bestelauto: 4 tot 10 jaar;2022;70827;1458.0;20585.0
617;G Handel;Leeftijd bestelauto: 4 tot 10 jaar;2023;77103;1526.8;19802.0
618;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2018;74982;962.0;12829.0
619;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2019;73959;903.1;12210.0
620;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2020;72841;843.4;11579.0
621;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2021;71362;863.0;12093.0
622;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2022;70937;851.6;12004.0
623;G Handel;Leeftijd bestelauto: 10 jaar en ouder;2023;72067;845.6;11734.0
624;H Vervoer en opslag;Totaal;2018;46904;1423.4;30346.0
625;H Vervoer en opslag;Totaal;2019;48917;1475.9;30172.0
626;H Vervoer en opslag;Totaal;2020;49954;1445.6;28938.0
627;H Vervoer en opslag;Totaal;2021;54080;1573.5;29096.0
628;H Vervoer en opslag;Totaal;2022;56403;1640.2;29080.0
629;H Vervoer en opslag;Totaal;2023;56123;1574.2;28048.0
630;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;25257;766.3;30338.0
631;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;26442;788.6;29824.0
632;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;27114;783.7;28903.0
633;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;29356;857.6;29215.0
634;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;30763;901.7;29312.0
635;H Vervoer en opslag;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;30148;862.8;28619.0
636;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;13208;431.6;32675.0
637;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;13539;448.9;33156.0
638;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;13322;430.2;32294.0
639;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;14465;481.0;33251.0
640;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;15208;491.8;32336.0
641;H Vervoer en opslag;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;15166;477.5;31484.0
642;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2018;8439;225.5;26725.0
643;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2019;8936;238.4;26681.0
644;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2020;9518;231.7;24341.0
645;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2021;10259;234.9;22896.0
646;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2022;10432;246.7;23652.0
647;H Vervoer en opslag;Bedrijfsgrootte: >= 100 werkzame pers.;2023;10809;233.9;21636.0
648;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
649;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
650;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
651;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
652;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
653;H Vervoer en opslag;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
654;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2018;18911;717.8;37959.0
655;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2019;19229;739.2;38444.0
656;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2020;18922;683.7;36131.0
657;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2021;19674;698.2;35488.0
658;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2022;18708;670.4;35837.0
659;H Vervoer en opslag;Leeftijd bestelauto: 0 tot 4 jaar;2023;17608;596.7;33888.0
660;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2018;16019;494.1;30845.0
661;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2019;17703;531.5;30026.0
662;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2020;18755;550.3;29339.0
663;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2021;20732;622.8;30039.0
664;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2022;23547;710.9;30190.0
665;H Vervoer en opslag;Leeftijd bestelauto: 4 tot 10 jaar;2023;24391;726.3;29777.0
666;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2018;11974;211.4;17656.0
667;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2019;11985;205.1;17117.0
668;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2020;12277;211.6;17238.0
669;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2021;13674;252.5;18468.0
670;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2022;14148;258.9;18299.0
671;H Vervoer en opslag;Leeftijd bestelauto: 10 jaar en ouder;2023;14124;251.2;17782.0
672;I Horeca;Totaal;2018;23074;348.0;15084.0
673;I Horeca;Totaal;2019;23662;354.9;14998.0
674;I Horeca;Totaal;2020;23620;336.9;14264.0
675;I Horeca;Totaal;2021;23921;355.0;14841.0
676;I Horeca;Totaal;2022;24091;360.3;14955.0
677;I Horeca;Totaal;2023;23894;350.8;14680.0
678;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;18456;277.1;15015.0
679;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;18823;280.9;14925.0
680;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;18622;263.5;14152.0
681;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;19153;282.4;14745.0
682;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;18905;283.1;14974.0
683;I Horeca;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;18343;268.0;14611.0
684;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;3657;54.9;15020.0
685;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;3867;57.1;14758.0
686;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;3958;56.0;14143.0
687;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;3777;56.2;14882.0
688;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;4089;59.1;14450.0
689;I Horeca;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;4273;62.6;14645.0
690;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2018;961;16.0;16658.0
691;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2019;972;16.9;17356.0
692;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2020;1040;17.4;16731.0
693;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2021;991;16.4;16538.0
694;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2022;1097;18.1;16505.0
695;I Horeca;Bedrijfsgrootte: >= 100 werkzame pers.;2023;1278;20.2;15794.0
696;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
697;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
698;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
699;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
700;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
701;I Horeca;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
702;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2018;5310;100.7;18965.0
703;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2019;5738;109.0;18993.0
704;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2020;5091;94.5;18572.0
705;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2021;4686;87.1;18580.0
706;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2022;4266;79.7;18691.0
707;I Horeca;Leeftijd bestelauto: 0 tot 4 jaar;2023;3932;73.0;18559.0
708;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2018;6843;112.5;16436.0
709;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2019;7145;116.5;16307.0
710;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2020;7686;120.1;15626.0
711;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2021;7940;132.4;16681.0
712;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2022;8490;144.7;17039.0
713;I Horeca;Leeftijd bestelauto: 4 tot 10 jaar;2023;8919;149.4;16746.0
714;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2018;10921;134.9;12349.0
715;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2019;10779;129.4;12003.0
716;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2020;10843;122.3;11277.0
717;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2021;11295;135.5;11995.0
718;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2022;11335;135.9;11988.0
719;I Horeca;Leeftijd bestelauto: 10 jaar en ouder;2023;11043;128.4;11630.0
720;J Informatie en communicatie;Totaal;2018;10070;197.7;19632.0
721;J Informatie en communicatie;Totaal;2019;10131;186.3;18390.0
722;J Informatie en communicatie;Totaal;2020;9956;164.1;16478.0
723;J Informatie en communicatie;Totaal;2021;10127;167.6;16551.0
724;J Informatie en communicatie;Totaal;2022;10669;176.2;16514.0
725;J Informatie en communicatie;Totaal;2023;10942;178.2;16283.0
726;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;6423;112.3;17478.0
727;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;6358;107.7;16938.0
728;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;6345;95.6;15067.0
729;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;6530;99.9;15298.0
730;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;6789;108.5;15986.0
731;J Informatie en communicatie;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;6871;108.6;15804.0
732;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;2485;57.1;22968.0
733;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;2424;53.0;21848.0
734;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;2413;42.1;17433.0
735;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;2524;46.1;18275.0
736;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;2892;48.8;16886.0
737;J Informatie en communicatie;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;2856;50.5;17699.0
738;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2018;1162;28.4;24403.0
739;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2019;1349;25.7;19015.0
740;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2020;1198;26.4;22029.0
741;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2021;1073;21.6;20120.0
742;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2022;988;18.8;19056.0
743;J Informatie en communicatie;Bedrijfsgrootte: >= 100 werkzame pers.;2023;1215;19.0;15661.0
744;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
745;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
746;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
747;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2021;0;0.0;0.0
748;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2022;0;0.0;0.0
749;J Informatie en communicatie;Bedrijfsgrootte: werkzame pers. onbekend;2023;0;0.0;0.0
750;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2018;3904;94.9;24307.0
751;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2019;3774;85.4;22640.0
752;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2020;3378;69.9;20700.0
753;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2021;3070;63.4;20655.0
754;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2022;3068;59.7;19455.0
755;J Informatie en communicatie;Leeftijd bestelauto: 0 tot 4 jaar;2023;2996;56.6;18892.0
756;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2018;2942;60.3;20485.0
757;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2019;3190;61.1;19154.0
758;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2020;3418;59.0;17273.0
759;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2021;3796;66.4;17487.0
760;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2022;4174;75.3;18046.0
761;J Informatie en communicatie;Leeftijd bestelauto: 4 tot 10 jaar;2023;4432;78.9;17805.0
762;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2018;3224;42.5;13192.0
763;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2019;3167;39.8;12555.0
764;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2020;3160;35.1;11105.0
765;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2021;3261;37.8;11598.0
766;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2022;3427;41.2;12016.0
767;J Informatie en communicatie;Leeftijd bestelauto: 10 jaar en ouder;2023;3514;42.7;12140.0
768;K Financiële dienstverlening;Totaal;2018;10578;193.1;18250.0
769;K Financiële dienstverlening;Totaal;2019;11050;204.6;18516.0
770;K Financiële dienstverlening;Totaal;2020;11112;191.4;17220.0
771;K Financiële dienstverlening;Totaal;2021;11752;200.2;17037.0
772;K Financiële dienstverlening;Totaal;2022;10797;172.8;16007.0
773;K Financiële dienstverlening;Totaal;2023;10435;169.1;16203.0
774;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;9483;173.8;18333.0
775;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;9979;186.9;18730.0
776;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;10081;174.5;17308.0
777;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2021;10718;181.8;16960.0
778;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2022;9713;157.7;16232.0
779;K Financiële dienstverlening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2023;9757;157.0;16088.0
780;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;960;17.6;18368.0
781;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;921;15.8;17140.0
782;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;864;15.1;17421.0
783;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2021;819;14.5;17684.0
784;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2022;916;12.7;13814.0
785;K Financiële dienstverlening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2023;453;8.0;17693.0
786;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2018;135;1.6;11610.0
787;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2019;150;1.9;12731.0
788;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2020;167;1.8;10856.0
789;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2021;215;4.0;18447.0
790;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2022;168;2.5;14984.0
791;K Financiële dienstverlening;Bedrijfsgrootte: >= 100 werkzame pers.;2023;225;4.1;18163.0
792;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
793;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
794;K Financiële dienstverlening;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
