ID;SoortMisdrijf;GemeentegrootteNaarInwoneraantal;Perioden;TotaalGeregistreerd_1;Per100000Inwoners1279Jaar_2;TotaalOpgehelderd_3;OpgehelderdInGeregistreerd_4;Totaal_5;Mannen_6;Vrouwen_7;Totaal_8;Mannen_9;Vrouwen_10
709;Opiumwet totaal;100 000-<250 000 inwoners;2003;2440;99;2393;98.1;3313;2847;466;135;233;38
710;Opiumwet totaal;100 000-<250 000 inwoners;2004;2711;109;2667;98.4;3849;3288;561;155;267;45
711;Opiumwet totaal;100 000-<250 000 inwoners;2005;3044;122;2995;98.4;4460;3749;711;179;302;56
712;Opiumwet totaal;100 000-<250 000 inwoners;2006;3184;127;3119;98.0;4797;4087;710;191;328;56
713;Opiumwet totaal;100 000-<250 000 inwoners;2007;3155;125;3093;98.0;4490;3851;639;178;307;50
714;Opiumwet totaal;50 000-<100 000 inwoners;1994;745;35;353;47.4;1237;1065;172;58;101;16
715;Opiumwet totaal;50 000-<100 000 inwoners;1995;729;37;425;58.3;1388;1201;187;70;123;19
716;Opiumwet totaal;50 000-<100 000 inwoners;1996;876;46;630;71.9;1558;1356;202;82;144;21
717;Opiumwet totaal;50 000-<100 000 inwoners;1997;1126;59;930;82.6;1868;1650;218;99;176;23
718;Opiumwet totaal;50 000-<100 000 inwoners;1998;1181;63;1092;92.5;1687;1475;212;90;159;22
719;Opiumwet totaal;50 000-<100 000 inwoners;1999;1209;63;1016;84.0;1850;1608;242;96;168;25
720;Opiumwet totaal;50 000-<100 000 inwoners;2000;1348;69;1118;82.9;1884;1673;211;97;173;21
721;Opiumwet totaal;50 000-<100 000 inwoners;2001;2033;96;1882;92.6;2841;2448;393;135;234;37
722;Opiumwet totaal;50 000-<100 000 inwoners;2002;2467;113;2438;98.8;3518;3093;425;161;284;39
723;Opiumwet totaal;50 000-<100 000 inwoners;2003;2756;121;2721;98.7;4142;3587;555;182;316;48
724;Opiumwet totaal;50 000-<100 000 inwoners;2004;3207;138;3116;97.2;4638;3895;743;199;337;64
725;Opiumwet totaal;50 000-<100 000 inwoners;2005;2615;110;2591;99.1;3849;3220;629;161;271;52
726;Opiumwet totaal;50 000-<100 000 inwoners;2006;2781;114;2713;97.6;4098;3464;634;168;286;52
727;Opiumwet totaal;50 000-<100 000 inwoners;2007;2762;113;2705;97.9;4175;3552;623;172;293;51
728;Opiumwet totaal;20 000-<50 000 inwoners;1994;296;9;275;92.9;455;389;66;14;24;4
729;Opiumwet totaal;20 000-<50 000 inwoners;1995;492;15;458;93.1;1074;946;128;32;57;8
730;Opiumwet totaal;20 000-<50 000 inwoners;1996;617;18;572;92.7;1064;923;141;31;55;8
731;Opiumwet totaal;20 000-<50 000 inwoners;1997;1336;36;1307;97.8;1986;1746;240;53;94;13
732;Opiumwet totaal;20 000-<50 000 inwoners;1998;1275;33;1236;96.9;1858;1645;213;47;84;11
733;Opiumwet totaal;20 000-<50 000 inwoners;1999;1099;27;976;88.8;1660;1493;167;41;74;8
734;Opiumwet totaal;20 000-<50 000 inwoners;2000;1098;27;1020;92.9;1703;1474;229;42;73;11
735;Opiumwet totaal;20 000-<50 000 inwoners;2001;1339;31;1280;95.6;1860;1617;243;44;76;11
736;Opiumwet totaal;20 000-<50 000 inwoners;2002;1549;35;1514;97.7;2275;1968;307;52;90;14
737;Opiumwet totaal;20 000-<50 000 inwoners;2003;1887;43;1844;97.7;2797;2422;375;64;111;17
738;Opiumwet totaal;20 000-<50 000 inwoners;2004;2195;51;2128;96.9;3383;2880;503;78;133;23
739;Opiumwet totaal;20 000-<50 000 inwoners;2005;2724;59;2665;97.8;4082;3462;620;89;151;27
740;Opiumwet totaal;20 000-<50 000 inwoners;2006;2811;59;2727;97.0;4063;3435;628;86;145;26
741;Opiumwet totaal;20 000-<50 000 inwoners;2007;2920;61;2853;97.7;4142;3496;646;87;147;27
742;Opiumwet totaal;<20 000 inwoners;1994;231;6;138;59.7;224;200;24;6;11;1
743;Opiumwet totaal;<20 000 inwoners;1995;189;5;164;86.8;330;290;40;9;15;2
744;Opiumwet totaal;<20 000 inwoners;1996;326;9;312;95.7;439;406;33;12;22;2
745;Opiumwet totaal;<20 000 inwoners;1997;639;20;620;97.0;937;825;112;29;50;7
746;Opiumwet totaal;<20 000 inwoners;1998;579;19;562;97.1;870;768;102;29;50;7
747;Opiumwet totaal;<20 000 inwoners;1999;524;18;472;90.1;800;711;89;27;48;6
748;Opiumwet totaal;<20 000 inwoners;2000;537;18;494;92.0;784;688;96;27;46;7
749;Opiumwet totaal;<20 000 inwoners;2001;640;25;614;95.9;888;804;84;34;61;7
750;Opiumwet totaal;<20 000 inwoners;2002;617;25;596;96.6;927;811;116;38;65;10
751;Opiumwet totaal;<20 000 inwoners;2003;717;30;697;97.2;1041;909;132;43;74;11
752;Opiumwet totaal;<20 000 inwoners;2004;861;35;836;97.1;1224;1091;133;50;88;11
753;Opiumwet totaal;<20 000 inwoners;2005;1003;47;982;97.9;1466;1251;215;68;116;20
754;Opiumwet totaal;<20 000 inwoners;2006;867;44;850;98.0;1273;1090;183;65;111;19
755;Opiumwet totaal;<20 000 inwoners;2007;860;44;836;97.2;1261;1104;157;65;112;16
756;Wet Wapens en Munitie totaal;Alle gemeenten;1994;3139;25;2402;76.5;2890;2721;169;23;43;3
757;Wet Wapens en Munitie totaal;Alle gemeenten;1995;2147;17;1933;90.0;2551;2392;159;20;38;3
758;Wet Wapens en Munitie totaal;Alle gemeenten;1996;2477;19;1741;70.3;3262;2920;342;26;46;5
759;Wet Wapens en Munitie totaal;Alle gemeenten;1997;3202;25;2534;79.1;3827;3594;233;30;56;4
760;Wet Wapens en Munitie totaal;Alle gemeenten;1998;3372;26;2921;86.6;3759;3543;216;29;55;3
761;Wet Wapens en Munitie totaal;Alle gemeenten;1999;3432;27;2832;82.5;4063;3803;260;31;59;4
762;Wet Wapens en Munitie totaal;Alle gemeenten;2000;2966;23;2472;83.3;3693;3411;282;28;53;4
763;Wet Wapens en Munitie totaal;Alle gemeenten;2001;3508;27;3231;92.1;4094;3764;330;31;58;5
764;Wet Wapens en Munitie totaal;Alle gemeenten;2002;3941;30;3770;95.7;4830;4454;376;37;68;6
765;Wet Wapens en Munitie totaal;Alle gemeenten;2003;5913;45;5584;94.4;6346;5807;539;48;88;8
766;Wet Wapens en Munitie totaal;Alle gemeenten;2004;6124;46;5731;93.6;6455;5866;589;49;88;9
767;Wet Wapens en Munitie totaal;Alle gemeenten;2005;5804;44;5491;94.6;6407;5799;608;48;87;9
768;Wet Wapens en Munitie totaal;Alle gemeenten;2006;5476;41;5198;94.9;6116;5573;543;46;84;8
769;Wet Wapens en Munitie totaal;Alle gemeenten;2007;5532;41;5255;95.0;6308;5748;560;47;86;8
770;Wet Wapens en Munitie totaal;250 000 en meer inwoners;1994;1110;76;749;67.5;1210;1112;98;83;153;13
771;Wet Wapens en Munitie totaal;250 000 en meer inwoners;1995;791;54;698;88.2;1116;1036;80;77;144;11
772;Wet Wapens en Munitie totaal;250 000 en meer inwoners;1996;1156;80;526;45.5;1718;1437;281;119;201;39
773;Wet Wapens en Munitie totaal;250 000 en meer inwoners;1997;1065;74;515;48.4;1320;1203;117;92;169;16
774;Wet Wapens en Munitie totaal;250 000 en meer inwoners;1998;908;63;564;62.1;981;904;77;68;127;11
775;Wet Wapens en Munitie totaal;250 000 en meer inwoners;1999;806;56;489;60.7;992;904;88;68;126;12
776;Wet Wapens en Munitie totaal;250 000 en meer inwoners;2000;720;50;445;61.8;1019;929;90;70;129;12
777;Wet Wapens en Munitie totaal;250 000 en meer inwoners;2001;837;50;709;84.7;1033;962;71;62;116;8
778;Wet Wapens en Munitie totaal;250 000 en meer inwoners;2002;1269;75;1126;88.7;1722;1587;135;102;189;16
779;Wet Wapens en Munitie totaal;250 000 en meer inwoners;2003;2424;142;2130;87.9;2299;2097;202;135;248;24
780;Wet Wapens en Munitie totaal;250 000 en meer inwoners;2004;2090;122;1775;84.9;1829;1649;180;107;194;21
781;Wet Wapens en Munitie totaal;250 000 en meer inwoners;2005;1684;98;1445;85.8;1647;1466;181;96;172;21
782;Wet Wapens en Munitie totaal;250 000 en meer inwoners;2006;1561;90;1344;86.1;1555;1395;160;90;163;18
783;Wet Wapens en Munitie totaal;250 000 en meer inwoners;2007;1691;98;1457;86.2;1702;1555;147;99;182;17
784;Wet Wapens en Munitie totaal;100 000-<250 000 inwoners;1994;453;22;407;89.8;403;385;18;20;39;2
785;Wet Wapens en Munitie totaal;100 000-<250 000 inwoners;1995;263;12;243;92.4;328;302;26;15;28;2
786;Wet Wapens en Munitie totaal;100 000-<250 000 inwoners;1996;216;9;216;100.0;317;304;13;14;27;1
787;Wet Wapens en Munitie totaal;100 000-<250 000 inwoners;1997;435;18;435;100.0;570;531;39;23;44;3
788;Wet Wapens en Munitie totaal;100 000-<250 000 inwoners;1998;623;25;612;98.2;704;645;59;28;51;5
789;Wet Wapens en Munitie totaal;100 000-<250 000 inwoners;1999;754;29;712;94.4;878;816;62;34;64;5
790;Wet Wapens en Munitie totaal;100 000-<250 000 inwoners;2000;614;24;577;94.0;766;718;48;30;56;4
791;Wet Wapens en Munitie totaal;100 000-<250 000 inwoners;2001;653;27;621;95.1;815;752;63;34;63;5
792;Wet Wapens en Munitie totaal;100 000-<250 000 inwoners;2002;626;26;622;99.4;733;684;49;30;56;4
793;Wet Wapens en Munitie totaal;100 000-<250 000 inwoners;2003;820;33;816;99.5;973;899;74;40;74;6
794;Wet Wapens en Munitie totaal;100 000-<250 000 inwoners;2004;1140;46;1135;99.6;1309;1179;130;53;96;10
795;Wet Wapens en Munitie totaal;100 000-<250 000 inwoners;2005;1070;43;1066;99.6;1254;1137;117;50;92;9
796;Wet Wapens en Munitie totaal;100 000-<250 000 inwoners;2006;1148;46;1143;99.6;1361;1262;99;54;101;8
797;Wet Wapens en Munitie totaal;100 000-<250 000 inwoners;2007;979;39;977;99.8;1193;1080;113;47;86;9
798;Wet Wapens en Munitie totaal;50 000-<100 000 inwoners;1994;490;23;346;70.6;298;270;28;14;26;3
799;Wet Wapens en Munitie totaal;50 000-<100 000 inwoners;1995;268;14;227;84.7;240;217;23;12;22;2
800;Wet Wapens en Munitie totaal;50 000-<100 000 inwoners;1996;261;14;218;83.5;331;309;22;17;33;2
801;Wet Wapens en Munitie totaal;50 000-<100 000 inwoners;1997;411;22;353;85.9;521;485;36;28;52;4
802;Wet Wapens en Munitie totaal;50 000-<100 000 inwoners;1998;474;25;429;90.5;554;524;30;30;56;3
803;Wet Wapens en Munitie totaal;50 000-<100 000 inwoners;1999;510;26;432;84.7;633;599;34;33;62;3
804;Wet Wapens en Munitie totaal;50 000-<100 000 inwoners;2000;526;27;446;84.8;644;607;37;33;63;4
805;Wet Wapens en Munitie totaal;50 000-<100 000 inwoners;2001;597;28;537;89.9;710;657;53;34;63;5
806;Wet Wapens en Munitie totaal;50 000-<100 000 inwoners;2002;577;26;569;98.6;712;663;49;32;61;4
807;Wet Wapens en Munitie totaal;50 000-<100 000 inwoners;2003;782;34;773;98.8;957;878;79;42;77;7
808;Wet Wapens en Munitie totaal;50 000-<100 000 inwoners;2004;1024;44;985;96.2;1201;1112;89;52;96;8
809;Wet Wapens en Munitie totaal;50 000-<100 000 inwoners;2005;1023;43;977;95.5;1178;1072;106;49;90;9
810;Wet Wapens en Munitie totaal;50 000-<100 000 inwoners;2006;892;37;860;96.4;1068;992;76;44;82;6
811;Wet Wapens en Munitie totaal;50 000-<100 000 inwoners;2007;992;41;968;97.6;1171;1090;81;48;90;7
812;Wet Wapens en Munitie totaal;20 000-<50 000 inwoners;1994;260;8;217;83.5;232;225;7;7;14;0
813;Wet Wapens en Munitie totaal;20 000-<50 000 inwoners;1995;251;8;223;88.8;272;260;12;8;16;1
814;Wet Wapens en Munitie totaal;20 000-<50 000 inwoners;1996;256;8;231;90.2;285;272;13;8;16;1
815;Wet Wapens en Munitie totaal;20 000-<50 000 inwoners;1997;542;15;504;93.0;611;593;18;16;32;1
816;Wet Wapens en Munitie totaal;20 000-<50 000 inwoners;1998;617;16;583;94.5;705;674;31;18;34;2
817;Wet Wapens en Munitie totaal;20 000-<50 000 inwoners;1999;671;17;566;84.4;817;765;52;20;38;3
818;Wet Wapens en Munitie totaal;20 000-<50 000 inwoners;2000;582;14;518;89.0;696;641;55;17;32;3
819;Wet Wapens en Munitie totaal;20 000-<50 000 inwoners;2001;637;15;608;95.4;758;718;40;18;34;2
820;Wet Wapens en Munitie totaal;20 000-<50 000 inwoners;2002;708;16;698;98.6;833;805;28;19;37;1
821;Wet Wapens en Munitie totaal;20 000-<50 000 inwoners;2003;754;17;738;97.9;908;855;53;21;39;2
822;Wet Wapens en Munitie totaal;20 000-<50 000 inwoners;2004;877;20;848;96.7;1029;979;50;24;45;2
823;Wet Wapens en Munitie totaal;20 000-<50 000 inwoners;2005;992;22;973;98.1;1184;1110;74;26;48;3
824;Wet Wapens en Munitie totaal;20 000-<50 000 inwoners;2006;948;20;931;98.2;1142;1069;73;24;45;3
825;Wet Wapens en Munitie totaal;20 000-<50 000 inwoners;2007;1043;22;1028;98.6;1306;1230;76;27;52;3
826;Wet Wapens en Munitie totaal;<20 000 inwoners;1994;388;10;246;63.4;309;291;18;8;15;1
827;Wet Wapens en Munitie totaal;<20 000 inwoners;1995;137;4;109;79.6;167;151;16;5;8;1
828;Wet Wapens en Munitie totaal;<20 000 inwoners;1996;179;5;157;87.7;213;203;10;6;11;1
829;Wet Wapens en Munitie totaal;<20 000 inwoners;1997;313;10;299;95.5;361;349;12;11;21;1
830;Wet Wapens en Munitie totaal;<20 000 inwoners;1998;319;10;307;96.2;387;373;14;13;24;1
831;Wet Wapens en Munitie totaal;<20 000 inwoners;1999;381;13;328;86.1;432;410;22;15;28;2
832;Wet Wapens en Munitie totaal;<20 000 inwoners;2000;283;10;245;86.6;317;303;14;11;20;1
833;Wet Wapens en Munitie totaal;<20 000 inwoners;2001;249;10;221;88.8;274;266;8;11;20;1
834;Wet Wapens en Munitie totaal;<20 000 inwoners;2002;240;10;234;97.5;288;277;11;12;22;1
835;Wet Wapens en Munitie totaal;<20 000 inwoners;2003;302;12;298;98.7;354;334;20;15;27;2
836;Wet Wapens en Munitie totaal;<20 000 inwoners;2004;355;15;354;99.7;440;410;30;18;33;2
837;Wet Wapens en Munitie totaal;<20 000 inwoners;2005;355;17;351;98.9;445;412;33;21;38;3
838;Wet Wapens en Munitie totaal;<20 000 inwoners;2006;319;16;316;99.1;380;357;23;19;36;2
839;Wet Wapens en Munitie totaal;<20 000 inwoners;2007;320;16;318;99.4;426;396;30;22;40;3
840;Overige Wetten totaal;Alle gemeenten;1994;2620;21;2305;88.0;3469;3375;94;28;54;1
841;Overige Wetten totaal;Alle gemeenten;1995;1907;15;1687;88.5;2542;2483;59;20;39;1
842;Overige Wetten totaal;Alle gemeenten;1996;1157;9;900;77.8;1838;1726;112;14;27;2
843;Overige Wetten totaal;Alle gemeenten;1997;1341;11;741;55.3;1324;1263;61;10;20;1
844;Overige Wetten totaal;Alle gemeenten;1998;1169;9;500;42.8;1063;999;64;8;16;1
845;Overige Wetten totaal;Alle gemeenten;1999;419;3;341;81.4;1017;954;63;8;15;1
846;Overige Wetten totaal;Alle gemeenten;2000;179;1;129;72.1;191;186;5;1;3;0
847;Overige Wetten totaal;Alle gemeenten;2001;196;1;135;68.9;187;173;14;1;3;0
848;Overige Wetten totaal;Alle gemeenten;2002;495;4;448;90.5;503;470;33;4;7;1
849;Overige Wetten totaal;Alle gemeenten;2003;524;4;455;86.8;497;469;28;4;7;0
850;Overige Wetten totaal;Alle gemeenten;2004;234;2;219;93.6;241;225;16;2;3;0
851;Overige Wetten totaal;Alle gemeenten;2005;291;2;273;93.8;313;283;30;2;4;0
852;Overige Wetten totaal;Alle gemeenten;2006;335;3;296;88.4;340;309;31;3;5;0
853;Overige Wetten totaal;Alle gemeenten;2007;406;3;326;80.3;369;344;25;3;5;0
854;Overige Wetten totaal;250 000 en meer inwoners;1994;167;11;125;74.9;1185;1101;84;81;152;11
855;Overige Wetten totaal;250 000 en meer inwoners;1995;153;11;125;81.7;873;826;47;60;114;6
856;Overige Wetten totaal;250 000 en meer inwoners;1996;204;14;81;39.7;834;751;83;58;105;11
857;Overige Wetten totaal;250 000 en meer inwoners;1997;223;16;65;29.1;717;661;56;50;93;8
858;Overige Wetten totaal;250 000 en meer inwoners;1998;628;44;94;15.0;621;561;60;43;79;8
859;Overige Wetten totaal;250 000 en meer inwoners;1999;67;5;47;70.1;681;618;63;47;86;9
860;Overige Wetten totaal;250 000 en meer inwoners;2000;60;4;50;83.3;100;99;1;7;14;0
861;Overige Wetten totaal;250 000 en meer inwoners;2001;59;4;36;61.0;74;67;7;4;8;1
862;Overige Wetten totaal;250 000 en meer inwoners;2002;70;4;69;98.6;83;77;6;5;9;1
863;Overige Wetten totaal;250 000 en meer inwoners;2003;93;5;83;89.2;97;88;9;6;10;1
864;Overige Wetten totaal;250 000 en meer inwoners;2004;61;4;61;100.0;70;63;7;4;7;1
865;Overige Wetten totaal;250 000 en meer inwoners;2005;99;6;93;93.9;114;99;15;7;12;2
866;Overige Wetten totaal;250 000 en meer inwoners;2006;92;5;81;88.0;100;82;18;6;10;2
867;Overige Wetten totaal;250 000 en meer inwoners;2007;119;7;92;77.3;125;109;16;7;13;2
868;Overige Wetten totaal;100 000-<250 000 inwoners;1994;35;2;21;60.0;13;11;2;1;1;0
869;Overige Wetten totaal;100 000-<250 000 inwoners;1995;5;0;2;40.0;3;3;0;0;0;0
870;Overige Wetten totaal;100 000-<250 000 inwoners;1996;6;0;4;66.7;15;14;1;1;1;0
871;Overige Wetten totaal;100 000-<250 000 inwoners;1997;9;0;8;88.9;12;12;0;0;1;0
872;Overige Wetten totaal;100 000-<250 000 inwoners;1998;0;0;0;0.0;0;0;0;0;0;0
873;Overige Wetten totaal;100 000-<250 000 inwoners;1999;4;0;4;100.0;6;6;0;0;0;0
874;Overige Wetten totaal;100 000-<250 000 inwoners;2000;2;0;0;0.0;0;0;0;0;0;0
875;Overige Wetten totaal;100 000-<250 000 inwoners;2001;7;0;7;100.0;9;7;2;0;1;0
876;Overige Wetten totaal;100 000-<250 000 inwoners;2002;38;2;34;89.5;44;34;10;2;3;1
877;Overige Wetten totaal;100 000-<250 000 inwoners;2003;39;2;39;100.0;45;44;1;2;4;0
878;Overige Wetten totaal;100 000-<250 000 inwoners;2004;15;1;14;93.3;16;16;0;1;1;0
879;Overige Wetten totaal;100 000-<250 000 inwoners;2005;18;1;18;100.0;19;17;2;1;1;0
880;Overige Wetten totaal;100 000-<250 000 inwoners;2006;23;1;22;95.7;28;27;1;1;2;0
881;Overige Wetten totaal;100 000-<250 000 inwoners;2007;10;0;10;100.0;9;9;0;0;1;0
882;Overige Wetten totaal;50 000-<100 000 inwoners;1994;46;2;31;67.4;32;28;4;2;3;0
883;Overige Wetten totaal;50 000-<100 000 inwoners;1995;24;1;7;29.2;105;105;0;5;11;0
884;Overige Wetten totaal;50 000-<100 000 inwoners;1996;48;3;23;47.9;113;96;17;6;10;2
885;Overige Wetten totaal;50 000-<100 000 inwoners;1997;493;26;117;23.7;38;34;4;2;4;0
886;Overige Wetten totaal;50 000-<100 000 inwoners;1998;32;2;5;15.6;6;6;0;0;1;0
887;Overige Wetten totaal;50 000-<100 000 inwoners;1999;5;0;4;80.0;5;5;0;0;1;0
888;Overige Wetten totaal;50 000-<100 000 inwoners;2000;7;0;3;42.9;3;3;0;0;0;0
889;Overige Wetten totaal;50 000-<100 000 inwoners;2001;9;0;8;88.9;8;6;2;0;1;0
890;Overige Wetten totaal;50 000-<100 000 inwoners;2002;17;1;17;100.0;18;18;0;1;2;0
891;Overige Wetten totaal;50 000-<100 000 inwoners;2003;27;1;25;92.6;34;32;2;1;3;0
892;Overige Wetten totaal;50 000-<100 000 inwoners;2004;32;1;30;93.8;34;29;5;1;3;0
893;Overige Wetten totaal;50 000-<100 000 inwoners;2005;46;2;41;89.1;44;40;4;2;3;0
894;Overige Wetten totaal;50 000-<100 000 inwoners;2006;29;1;29;100.0;30;28;2;1;2;0
895;Overige Wetten totaal;50 000-<100 000 inwoners;2007;42;2;38;90.5;39;36;3;2;3;0
896;Overige Wetten totaal;20 000-<50 000 inwoners;1994;75;2;59;78.7;53;50;3;2;3;0
897;Overige Wetten totaal;20 000-<50 000 inwoners;1995;60;2;40;66.7;106;95;11;3;6;1
898;Overige Wetten totaal;20 000-<50 000 inwoners;1996;58;2;29;50.0;76;69;7;2;4;0
899;Overige Wetten totaal;20 000-<50 000 inwoners;1997;56;2;38;67.9;39;39;0;1;2;0
900;Overige Wetten totaal;20 000-<50 000 inwoners;1998;59;2;11;18.6;20;19;1;1;1;0
901;Overige Wetten totaal;20 000-<50 000 inwoners;1999;7;0;5;71.4;3;3;0;0;0;0
902;Overige Wetten totaal;20 000-<50 000 inwoners;2000;10;0;6;60.0;11;11;0;0;1;0
903;Overige Wetten totaal;20 000-<50 000 inwoners;2001;4;0;2;50.0;3;3;0;0;0;0
904;Overige Wetten totaal;20 000-<50 000 inwoners;2002;125;3;124;99.2;136;126;10;3;6;0
905;Overige Wetten totaal;20 000-<50 000 inwoners;2003;72;2;70;97.2;74;70;4;2;3;0
906;Overige Wetten totaal;20 000-<50 000 inwoners;2004;66;2;63;95.5;67;63;4;2;3;0
907;Overige Wetten totaal;20 000-<50 000 inwoners;2005;57;1;57;100.0;64;58;6;1;3;0
908;Overige Wetten totaal;20 000-<50 000 inwoners;2006;50;1;49;98.0;54;54;0;1;2;0
909;Overige Wetten totaal;20 000-<50 000 inwoners;2007;79;2;74;93.7;75;74;1;2;3;0
910;Overige Wetten totaal;<20 000 inwoners;1994;28;1;24;85.7;26;25;1;1;1;0
911;Overige Wetten totaal;<20 000 inwoners;1995;14;0;7;50.0;9;8;1;0;0;0
912;Overige Wetten totaal;<20 000 inwoners;1996;22;1;15;68.2;25;22;3;1;1;0
913;Overige Wetten totaal;<20 000 inwoners;1997;52;2;31;59.6;36;35;1;1;2;0
914;Overige Wetten totaal;<20 000 inwoners;1998;14;0;1;7.1;3;3;0;0;0;0
915;Overige Wetten totaal;<20 000 inwoners;1999;6;0;3;50.0;3;3;0;0;0;0
916;Overige Wetten totaal;<20 000 inwoners;2000;5;0;3;60.0;4;3;1;0;0;0
917;Overige Wetten totaal;<20 000 inwoners;2001;1;0;0;0.0;0;0;0;0;0;0
918;Overige Wetten totaal;<20 000 inwoners;2002;97;4;96;99.0;107;104;3;4;8;0
919;Overige Wetten totaal;<20 000 inwoners;2003;75;3;74;98.7;81;78;3;3;6;0
920;Overige Wetten totaal;<20 000 inwoners;2004;36;1;36;100.0;38;38;0;2;3;0
921;Overige Wetten totaal;<20 000 inwoners;2005;49;2;49;100.0;53;51;2;2;5;0
922;Overige Wetten totaal;<20 000 inwoners;2006;50;3;50;100.0;57;51;6;3;5;1
923;Overige Wetten totaal;<20 000 inwoners;2007;65;3;64;98.5;70;66;4;4;7;0
