ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalAantalWWBUitkeringen_1;Alleenstaande_2;AlleenstaandeOuder_3;EchtPaar_4;DuurKorterDanEenJaar_5;DuurVanEenJaarOfLanger_6
2008;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2011 mei;17420.0;10320.0;3520.0;3530.0;3230.0;14190.0
2009;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2011 juni;17570.0;10410.0;3550.0;3550.0;3290.0;14280.0
2010;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2011 juli;17620.0;10420.0;3580.0;3560.0;3340.0;14270.0
2011;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2011 augustus;17600.0;10410.0;3580.0;3550.0;3260.0;14340.0
2012;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2011 september;17610.0;10400.0;3560.0;3560.0;3200.0;14400.0
2013;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2011 oktober;17630.0;10420.0;3560.0;3560.0;3190.0;14440.0
2014;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2011 november;17670.0;10470.0;3550.0;3570.0;3220.0;14460.0
2015;Totaal mannen en vrouwen;Totaal leeftijd;Utrecht (PV);2011 december;17670.0;10480.0;3550.0;3560.0;3240.0;14430.0
2016;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 januari;95520.0;58480.0;23200.0;13670.0;20650.0;74870.0
2017;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 februari;95020.0;58100.0;23150.0;13610.0;20210.0;74810.0
2018;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 maart;93800.0;57250.0;22950.0;13440.0;19390.0;74400.0
2019;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 april;93060.0;56650.0;22870.0;13380.0;19100.0;73960.0
2020;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 mei;92430.0;56230.0;22760.0;13280.0;18750.0;73670.0
2021;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 juni;91550.0;55530.0;22730.0;13140.0;18180.0;73370.0
2022;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 juli;90780.0;55000.0;22620.0;13010.0;17890.0;72890.0
2023;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 augustus;90030.0;54570.0;22460.0;12830.0;17290.0;72730.0
2024;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 september;89450.0;54160.0;22340.0;12780.0;17250.0;72210.0
2025;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 oktober;88750.0;53700.0;22180.0;12660.0;17060.0;71700.0
2026;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 november;87980.0;53160.0;22040.0;12560.0;16760.0;71210.0
2027;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1998 december;87340.0;52740.0;21900.0;12460.0;16610.0;70720.0
2028;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 januari;87090.0;52570.0;21810.0;12450.0;16640.0;70450.0
2029;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 februari;86650.0;52290.0;21710.0;12380.0;16540.0;70110.0
2030;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 maart;86070.0;51880.0;21610.0;12330.0;16310.0;69760.0
2031;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 april;85510.0;51510.0;21510.0;12230.0;16080.0;69430.0
2032;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 mei;84910.0;51070.0;21440.0;12130.0;15730.0;69190.0
2033;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 juni;83730.0;50200.0;21270.0;12000.0;15190.0;68540.0
2034;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 juli;83800.0;50260.0;21270.0;12060.0;15080.0;68720.0
2035;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 augustus;83040.0;49770.0;21160.0;11890.0;14640.0;68410.0
2036;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 september;82850.0;49510.0;21170.0;11940.0;14630.0;68220.0
2037;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 oktober;82290.0;49110.0;21060.0;11890.0;14480.0;67810.0
2038;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 november;81770.0;48800.0;20900.0;11820.0;14470.0;67300.0
2039;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);1999 december;81260.0;48440.0;20800.0;11770.0;14390.0;66870.0
2040;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 januari;80530.0;48030.0;20660.0;11640.0;14230.0;66300.0
2041;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 februari;79930.0;47650.0;20560.0;11540.0;14040.0;65900.0
2042;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 maart;79120.0;47110.0;20400.0;11420.0;13780.0;65330.0
2043;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 april;78650.0;46820.0;20280.0;11370.0;13710.0;64950.0
2044;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 mei;78150.0;46480.0;20180.0;11310.0;13640.0;64500.0
2045;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 juni;77550.0;46050.0;20110.0;11210.0;13340.0;64210.0
2046;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 juli;77060.0;45680.0;20020.0;11190.0;13330.0;63730.0
2047;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 augustus;76460.0;45370.0;19940.0;10990.0;13180.0;63280.0
2048;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 september;76180.0;45150.0;19880.0;10990.0;13110.0;63080.0
2049;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 oktober;75590.0;44800.0;19760.0;10870.0;12950.0;62640.0
2050;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 november;75040.0;44470.0;19580.0;10830.0;12690.0;62340.0
2051;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2000 december;74710.0;44280.0;19510.0;10770.0;12560.0;62150.0
2052;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 januari;74530.0;44280.0;19370.0;10710.0;12730.0;61800.0
2053;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 februari;74390.0;44200.0;19340.0;10680.0;12710.0;61680.0
2054;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 maart;74120.0;44040.0;19300.0;10610.0;12710.0;61410.0
2055;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 april;74060.0;44020.0;19290.0;10580.0;12680.0;61370.0
2056;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 mei;73760.0;43820.0;19240.0;10530.0;12520.0;61230.0
2057;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 juni;73270.0;43520.0;19160.0;10430.0;12150.0;61130.0
2058;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 juli;72890.0;43250.0;19090.0;10380.0;12160.0;60730.0
2059;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 augustus;72410.0;42980.0;19010.0;10270.0;12030.0;60390.0
2060;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 september;72340.0;42950.0;18940.0;10290.0;12020.0;60320.0
2061;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 oktober;72120.0;42890.0;18760.0;10320.0;12280.0;59840.0
2062;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 november;71730.0;42650.0;18650.0;10280.0;12190.0;59540.0
2063;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2001 december;71360.0;42450.0;18520.0;10240.0;12090.0;59270.0
2064;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 januari;71140.0;42380.0;18430.0;10190.0;12090.0;59050.0
2065;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 februari;70670.0;42060.0;18330.0;10160.0;12240.0;58430.0
2066;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 maart;70210.0;41760.0;18230.0;10100.0;12190.0;58020.0
2067;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 april;69660.0;41470.0;18100.0;9980.0;12280.0;57370.0
2068;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 mei;69240.0;41140.0;18050.0;9930.0;12290.0;56950.0
2069;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 juni;68930.0;40920.0;18020.0;9870.0;12250.0;56670.0
2070;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 juli;68550.0;40730.0;17990.0;9710.0;12360.0;56190.0
2071;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 augustus;68330.0;40580.0;17960.0;9670.0;12500.0;55840.0
2072;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 september;68180.0;40520.0;17890.0;9650.0;12370.0;55810.0
2073;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 oktober;67930.0;40410.0;17790.0;9610.0;12250.0;55680.0
2074;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 november;67770.0;40280.0;17740.0;9630.0;12360.0;55410.0
2075;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2002 december;67820.0;40330.0;17710.0;9660.0;12580.0;55250.0
2076;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 januari;67840.0;40390.0;17660.0;9670.0;12830.0;55010.0
2077;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 februari;68020.0;40630.0;17630.0;9650.0;13140.0;54880.0
2078;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 maart;68280.0;40820.0;17660.0;9670.0;13430.0;54850.0
2079;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 april;68400.0;40880.0;17690.0;9700.0;13590.0;54810.0
2080;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 mei;68550.0;41000.0;17690.0;9710.0;13750.0;54790.0
2081;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 juni;68620.0;41040.0;17730.0;9710.0;13630.0;54990.0
2082;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 juli;68740.0;41150.0;17730.0;9740.0;13880.0;54860.0
2083;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 augustus;69060.0;41310.0;17820.0;9810.0;14020.0;55050.0
2084;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 september;69280.0;41450.0;17820.0;9880.0;14090.0;55190.0
2085;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 oktober;69470.0;41590.0;17790.0;9960.0;14240.0;55220.0
2086;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 november;69610.0;41640.0;17810.0;10030.0;14330.0;55280.0
2087;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2003 december;69820.0;41790.0;17800.0;10090.0;14360.0;55460.0
2088;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 januari;70010.0;41950.0;17780.0;10140.0;14290.0;55720.0
2089;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 februari;70240.0;42130.0;17830.0;10150.0;14380.0;55870.0
2090;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 maart;70460.0;42300.0;17840.0;10200.0;14300.0;56160.0
2091;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 april;70590.0;42420.0;17820.0;10220.0;14240.0;56350.0
2092;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 mei;70480.0;42370.0;17760.0;10220.0;13940.0;56540.0
2093;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 juni;70190.0;42200.0;17710.0;10160.0;13430.0;56760.0
2094;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 juli;69860.0;42000.0;17630.0;10100.0;13150.0;56710.0
2095;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 augustus;69650.0;41920.0;17600.0;10000.0;12840.0;56810.0
2096;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 september;69720.0;41960.0;17560.0;10070.0;12840.0;56880.0
2097;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 oktober;69680.0;42030.0;17450.0;10080.0;12600.0;57080.0
2098;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 november;69780.0;42150.0;17380.0;10120.0;12680.0;57100.0
2099;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2004 december;69730.0;42110.0;17320.0;10170.0;12700.0;57030.0
2100;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 januari;68780.0;41390.0;17150.0;10110.0;11610.0;57170.0
2101;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 februari;68980.0;41590.0;17100.0;10160.0;11630.0;57350.0
2102;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 maart;68950.0;41590.0;17020.0;10210.0;11550.0;57400.0
2103;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 april;68750.0;41430.0;16970.0;10220.0;11390.0;57370.0
2104;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 mei;68650.0;41380.0;16900.0;10250.0;11300.0;57350.0
2105;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 juni;68170.0;41070.0;16760.0;10220.0;11090.0;57080.0
2106;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 juli;68000.0;40950.0;16760.0;10160.0;11160.0;56840.0
2107;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 augustus;67520.0;40670.0;16640.0;10090.0;10730.0;56780.0
2108;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 september;67100.0;40380.0;16550.0;10050.0;10460.0;56640.0
2109;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 oktober;66740.0;40110.0;16410.0;10040.0;10420.0;56330.0
2110;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 november;66310.0;39820.0;16270.0;10050.0;10360.0;55940.0
2111;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2005 december;65960.0;39570.0;16200.0;10010.0;10310.0;55650.0
2112;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 januari;65640.0;39410.0;16070.0;10030.0;10390.0;55250.0
2113;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 februari;65540.0;39370.0;16010.0;10050.0;10290.0;55250.0
2114;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 maart;65520.0;39420.0;15960.0;9990.0;10440.0;55080.0
2115;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 april;65270.0;39320.0;15870.0;9940.0;10360.0;54910.0
2116;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 mei;65130.0;39250.0;15810.0;9930.0;10490.0;54640.0
2117;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 juni;64980.0;39200.0;15690.0;9940.0;10460.0;54520.0
2118;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 juli;64460.0;38910.0;15620.0;9790.0;10380.0;54080.0
2119;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 augustus;64120.0;38760.0;15540.0;9680.0;10270.0;53850.0
2120;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 september;63530.0;38380.0;15410.0;9600.0;9870.0;53660.0
2121;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 oktober;62930.0;37980.0;15250.0;9560.0;9500.0;53430.0
2122;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 november;62410.0;37640.0;15090.0;9540.0;9310.0;53100.0
2123;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2006 december;62020.0;37430.0;14950.0;9500.0;9130.0;52900.0
2124;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 januari;61900.0;37480.0;14850.0;9440.0;9070.0;52830.0
2125;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 februari;61690.0;37420.0;14740.0;9400.0;8950.0;52740.0
2126;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 maart;61400.0;37280.0;14650.0;9350.0;8850.0;52550.0
2127;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 april;61260.0;37290.0;14520.0;9330.0;8760.0;52500.0
2128;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 mei;61040.0;37270.0;14380.0;9270.0;8520.0;52530.0
2129;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 juni;60610.0;36990.0;14310.0;9180.0;8360.0;52240.0
2130;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 juli;60130.0;36700.0;14180.0;9120.0;8210.0;51920.0
2131;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 augustus;59630.0;36440.0;14070.0;9000.0;7990.0;51640.0
2132;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 september;58910.0;36010.0;13860.0;8920.0;7710.0;51200.0
2133;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 oktober;58340.0;35700.0;13660.0;8860.0;7590.0;50750.0
2134;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 november;57950.0;35510.0;13480.0;8840.0;7650.0;50300.0
2135;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2007 december;57750.0;35420.0;13380.0;8820.0;7660.0;50090.0
2136;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 januari;57570.0;35400.0;13210.0;8840.0;7790.0;49780.0
2137;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 februari;57610.0;35420.0;13200.0;8870.0;7970.0;49640.0
2138;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 maart;57540.0;35430.0;13140.0;8850.0;8050.0;49490.0
2139;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 april;57480.0;35430.0;13070.0;8860.0;8240.0;49240.0
2140;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 mei;57400.0;35460.0;12970.0;8840.0;8310.0;49090.0
2141;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 juni;57160.0;35360.0;12890.0;8780.0;8300.0;48860.0
2142;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 juli;56890.0;35280.0;12770.0;8720.0;8310.0;48590.0
2143;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 augustus;56600.0;35160.0;12710.0;8610.0;8170.0;48430.0
2144;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 september;56300.0;35020.0;12600.0;8540.0;8070.0;48230.0
2145;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 oktober;56110.0;34930.0;12540.0;8510.0;8050.0;48060.0
2146;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 november;55910.0;34860.0;12420.0;8490.0;8040.0;47870.0
2147;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2008 december;55870.0;34900.0;12350.0;8480.0;8090.0;47780.0
2148;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 januari;55950.0;35090.0;12250.0;8490.0;8120.0;47830.0
2149;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 februari;56240.0;35320.0;12300.0;8500.0;8360.0;47880.0
2150;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 maart;56750.0;35730.0;12350.0;8550.0;8650.0;48100.0
2151;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 april;57170.0;36070.0;12410.0;8570.0;9000.0;48160.0
2152;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 mei;57330.0;36150.0;12440.0;8610.0;9100.0;48230.0
2153;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 juni;57570.0;36270.0;12540.0;8620.0;9240.0;48330.0
2154;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 juli;57860.0;36490.0;12590.0;8660.0;9550.0;48320.0
2155;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 augustus;57980.0;36560.0;12590.0;8680.0;9510.0;48480.0
2156;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 september;58100.0;36630.0;12590.0;8750.0;9580.0;48520.0
2157;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 oktober;58280.0;36790.0;12590.0;8770.0;9690.0;48590.0
2158;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 november;58510.0;37000.0;12560.0;8820.0;9870.0;48640.0
2159;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2009 december;58830.0;37220.0;12590.0;8880.0;9940.0;48890.0
2160;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 januari;59070.0;37450.0;12650.0;8890.0;9800.0;49270.0
2161;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 februari;59480.0;37770.0;12670.0;8950.0;9840.0;49640.0
2162;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 maart;59960.0;38070.0;12740.0;9020.0;10000.0;49960.0
2163;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 april;60220.0;38260.0;12770.0;9050.0;10190.0;50030.0
2164;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 mei;60470.0;38450.0;12870.0;9080.0;10270.0;50200.0
2165;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 juni;60610.0;38600.0;12830.0;9090.0;10240.0;50370.0
2166;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 juli;59190.0;38000.0;12170.0;8910.0;10120.0;49070.0
2167;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 augustus;59300.0;38150.0;12190.0;8860.0;10030.0;49270.0
2168;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 september;59170.0;38120.0;12130.0;8820.0;9940.0;49230.0
2169;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 oktober;59330.0;38240.0;12160.0;8830.0;9920.0;49410.0
2170;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 november;59610.0;38460.0;12190.0;8880.0;9890.0;49720.0
2171;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2010 december;60200.0;38900.0;12270.0;8940.0;10230.0;49960.0
2172;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 januari;60630.0;39310.0;12270.0;8990.0;10380.0;50250.0
2173;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 februari;60980.0;39540.0;12350.0;9040.0;10440.0;50540.0
2174;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 maart;61140.0;39620.0;12360.0;9090.0;10630.0;50510.0
2175;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 april;61250.0;39700.0;12370.0;9110.0;10600.0;50650.0
2176;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 mei;61440.0;39820.0;12400.0;9170.0;10660.0;50790.0
2177;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 juni;61570.0;39890.0;12450.0;9180.0;10570.0;51000.0
2178;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 juli;61540.0;39920.0;12400.0;9170.0;10600.0;50940.0
2179;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 augustus;61680.0;40040.0;12470.0;9080.0;10520.0;51160.0
2180;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 september;61500.0;39760.0;12430.0;9100.0;10310.0;51190.0
2181;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 oktober;61730.0;39900.0;12420.0;9130.0;10360.0;51370.0
2182;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 november;61790.0;39940.0;12460.0;9130.0;10060.0;51740.0
2183;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Holland (PV);2011 december;61880.0;39990.0;12490.0;9140.0;9860.0;52020.0
2184;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);1998 januari;120310.0;67040.0;31010.0;21580.0;30810.0;89510.0
2185;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);1998 februari;119770.0;66690.0;30880.0;21460.0;28930.0;90840.0
2186;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);1998 maart;118580.0;65960.0;30760.0;21190.0;26330.0;92260.0
2187;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);1998 april;117960.0;64230.0;30770.0;20440.0;26160.0;91800.0
2188;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);1998 mei;117180.0;63580.0;30790.0;20300.0;25440.0;91740.0
2189;Totaal mannen en vrouwen;Totaal leeftijd;Zuid-Holland (PV);1998 juni;116240.0;64150.0;30740.0;20630.0;24670.0;91570.0
