ID;LandbouwgoederenEnDiensten;Perioden;OutputTegenAfProducentwaarde_1;OutputBasisprijzen_2;OutputTegenAfProducentwaarde_3;OutputBasisprijzen_4;OutputTegenAfProducentwaarde_5;OutputBasisprijzen_6;OutputTegenAfProducentwaarde_7;OutputBasisprijzen_8
1082;Vers fruit, totaal;1997;352.0;353.0;395.0;394.0;22.8;22.5;88.9;89.5
1083;Vers fruit, totaal;1998;325.0;327.0;396.0;395.0;0.1;0.1;82.3;82.7
1084;Vers fruit, totaal;1999;314.0;318.0;428.0;430.0;8.2;9.0;73.3;73.8
1085;Vers fruit, totaal;2000;359.0;361.0;455.0;455.0;6.4;5.8;78.9;79.3
1086;Vers fruit, totaal;2001;409.0;412.0;411.0;413.0;-9.7;-9.1;99.4;99.7
1087;Vers fruit, totaal;2002;401.0;401.0;425.0;426.0;3.3;3.0;94.4;94.3
1088;Vers fruit, totaal;2003;511.0;511.0;492.0;493.0;15.8;15.7;103.9;103.8
1089;Vers fruit, totaal;2004;508.0;508.0;541.0;542.0;10.0;10.0;93.9;93.8
1090;Vers fruit, totaal;2005;450.0;451.0;584.0;585.0;8.0;8.0;77.1;77.1
1091;Vers fruit, totaal;2006;575.0;575.0;615.0;615.0;5.2;5.1;93.5;93.5
1092;Vers fruit, totaal;2007;629.0;629.0;687.0;688.0;11.8;11.9;91.5;91.5
1093;Vers fruit, totaal;2008;739.0;739.0;664.0;664.0;-3.4;-3.4;111.2;111.2
1094;Vers fruit, totaal;2009;635.0;635.0;727.0;727.0;9.5;9.5;87.3;87.3
1095;Vers fruit, totaal;2010;691.0;691.0;786.0;786.0;8.1;8.1;87.8;87.8
1096;Vers fruit, totaal;2011;724.0;724.0;843.0;843.0;7.2;7.2;85.9;85.9
1097;Vers fruit, totaal;2012;719.0;719.0;854.0;854.0;1.3;1.3;84.2;84.2
1098;Vers fruit, totaal;2013;872.0;872.0;868.0;868.0;1.7;1.7;100.5;100.5
1099;Vers fruit, totaal;2014;775.0;775.0;1012.0;1012.0;16.6;16.6;76.6;76.6
1100;Vers fruit, totaal;2015;797.0;797.0;1046.0;1046.0;3.3;3.3;76.2;76.2
1101;Vers fruit, totaal;2016;834.0;834.0;1047.0;1047.0;0.1;0.1;79.7;79.7
1102;Vers fruit, totaal;2017;940.0;940.0;1040.0;1040.0;-0.7;-0.7;90.3;90.3
1103;Vers fruit, totaal;2018;977.0;977.0;1043.0;1043.0;0.3;0.3;93.6;93.6
1104;Vers fruit, totaal;2019;909.0;909.0;1125.0;1125.0;7.8;7.8;80.8;80.8
1105;Vers fruit, totaal;2020;1069.0;1069.0;1093.0;1093.0;-2.8;-2.8;97.8;97.8
1106;Vers fruit, totaal;2021;1109.0;1109.0;1109.0;1109.0;1.5;1.5;100.0;100.0
1107;Vers fruit, totaal;2022;1014.0;1014.0;1106.0;1106.0;-0.3;-0.3;91.7;91.7
1108;Vers fruit, totaal;2023;999.0;999.0;1048.0;1048.0;-5.3;-5.3;95.3;95.3
1109;Vers fruit, totaal;2024;;;;;;;;
1110;Appelen;1995;185.0;196.0;251.0;261.0;;;73.7;75.0
1111;Appelen;1996;212.0;214.0;212.0;212.0;-15.4;-18.9;99.7;100.9
1112;Appelen;1997;171.0;172.0;243.0;242.0;14.4;14.2;70.2;71.1
1113;Appelen;1998;139.0;139.0;256.0;254.0;5.5;5.1;54.1;54.7
1114;Appelen;1999;129.0;132.0;302.0;304.0;17.8;19.6;42.8;43.5
1115;Appelen;2000;152.0;153.0;297.0;295.0;-1.6;-2.9;51.1;51.8
1116;Appelen;2001;124.0;127.0;253.0;256.0;-14.7;-13.4;48.9;49.5
1117;Appelen;2002;119.0;119.0;227.0;229.0;-10.2;-10.3;52.2;52.0
1118;Appelen;2003;145.0;145.0;217.0;218.0;-4.7;-5.1;67.0;66.7
1119;Appelen;2004;165.0;165.0;246.0;247.0;13.5;13.4;67.1;66.8
1120;Appelen;2005;116.0;117.0;254.0;256.0;3.4;3.5;45.7;45.7
1121;Appelen;2006;146.0;146.0;236.0;236.0;-7.1;-7.6;61.7;61.7
1122;Appelen;2007;171.0;171.0;253.0;253.0;7.2;7.2;67.4;67.4
1123;Appelen;2008;208.0;208.0;261.0;261.0;2.9;2.9;79.7;79.7
1124;Appelen;2009;148.0;148.0;273.0;273.0;4.7;4.7;54.2;54.2
1125;Appelen;2010;168.0;168.0;257.0;257.0;-5.9;-5.9;65.5;65.5
1126;Appelen;2011;193.0;193.0;263.0;263.0;2.3;2.3;73.5;73.5
1127;Appelen;2012;197.0;197.0;262.0;262.0;-0.5;-0.5;75.1;75.1
1128;Appelen;2013;219.0;219.0;237.0;237.0;-9.3;-9.3;92.3;92.3
1129;Appelen;2014;177.0;177.0;270.0;270.0;13.8;13.8;65.5;65.5
1130;Appelen;2015;169.0;169.0;288.0;288.0;6.7;6.7;58.7;58.7
1131;Appelen;2016;166.0;166.0;277.0;277.0;-3.8;-3.8;59.8;59.8
1132;Appelen;2017;192.0;192.0;235.0;235.0;-15.2;-15.2;81.5;81.5
1133;Appelen;2018;222.0;222.0;224.0;224.0;-5.0;-5.0;99.1;99.1
1134;Appelen;2019;177.0;177.0;245.0;245.0;9.5;9.5;72.4;72.4
1135;Appelen;2020;194.0;194.0;219.0;219.0;-10.4;-10.4;88.6;88.6
1136;Appelen;2021;217.0;217.0;217.0;217.0;-1.1;-1.1;100.0;100.0
1137;Appelen;2022;139.0;139.0;221.0;221.0;1.8;1.8;62.8;62.8
1138;Appelen;2023;77.0;77.0;197.0;197.0;-11.1;-11.1;39.4;39.4
1139;Appelen;2024;;;;;;;;
1140;Peren;1995;52.0;52.0;62.0;62.0;;;83.3;84.0
1141;Peren;1996;53.0;53.0;54.0;54.0;-12.5;-12.6;97.3;97.8
1142;Peren;1997;73.0;73.0;67.0;67.0;23.7;22.9;108.8;109.4
1143;Peren;1998;78.0;79.0;55.0;55.0;-18.2;-17.2;142.2;142.7
1144;Peren;1999;71.0;72.0;52.0;52.0;-6.0;-5.8;137.2;137.6
1145;Peren;2000;78.0;79.0;64.0;64.0;23.4;23.0;123.0;123.5
1146;Peren;2001;123.0;124.0;54.0;54.0;-16.1;-16.0;229.7;229.6
1147;Peren;2002;114.0;114.0;63.0;63.0;17.5;16.9;181.0;180.9
1148;Peren;2003;149.0;149.0;97.0;97.0;54.5;54.5;153.3;153.3
1149;Peren;2004;149.0;149.0;107.0;107.0;10.1;10.1;139.2;139.2
1150;Peren;2005;152.0;152.0;120.0;121.0;12.6;12.7;125.8;125.8
1151;Peren;2006;173.0;173.0;122.0;122.0;1.1;1.0;142.0;142.0
1152;Peren;2007;165.0;165.0;139.0;139.0;14.0;14.2;118.6;118.6
1153;Peren;2008;228.0;228.0;120.0;120.0;-13.9;-14.1;190.7;190.7
1154;Peren;2009;197.0;197.0;140.0;140.0;17.2;17.2;140.4;140.4
1155;Peren;2010;213.0;213.0;193.0;193.0;37.6;37.6;110.4;110.4
1156;Peren;2011;208.0;208.0;214.0;214.0;11.1;11.1;97.2;97.2
1157;Peren;2012;209.0;209.0;193.0;193.0;-10.1;-10.1;108.4;108.4
1158;Peren;2013;271.0;271.0;219.0;219.0;13.7;13.7;123.7;123.7
1159;Peren;2014;203.0;203.0;292.0;292.0;33.3;33.3;69.7;69.7
1160;Peren;2015;231.0;231.0;300.0;300.0;2.7;2.7;77.0;77.0
1161;Peren;2016;221.0;221.0;306.0;306.0;2.0;2.0;72.4;72.4
1162;Peren;2017;283.0;283.0;292.0;292.0;-4.4;-4.4;96.8;96.8
1163;Peren;2018;272.0;272.0;302.0;302.0;3.1;3.1;90.2;90.2
1164;Peren;2019;228.0;228.0;306.0;306.0;1.5;1.5;74.6;74.6
1165;Peren;2020;309.0;309.0;306.0;306.0;-0.2;-0.2;101.2;101.2
1166;Peren;2021;282.0;282.0;282.0;282.0;-7.7;-7.7;100.0;100.0
1167;Peren;2022;279.0;279.0;269.0;269.0;-4.8;-4.8;104.0;104.0
1168;Peren;2023;296.0;296.0;273.0;273.0;1.8;1.8;108.3;108.3
1169;Peren;2024;;;;;;;;
1170;Ander vers fruit;1995;69.0;69.0;133.0;133.0;;;51.5;51.5
1171;Ander vers fruit;1996;60.0;60.0;129.0;129.0;-2.8;-2.8;46.3;46.3
1172;Ander vers fruit;1997;108.0;108.0;196.0;196.0;51.5;51.5;55.0;55.0
1173;Ander vers fruit;1998;108.0;108.0;204.0;204.0;3.8;3.8;53.3;53.3
1174;Ander vers fruit;1999;114.0;114.0;216.0;216.0;6.0;6.0;52.6;52.6
1175;Ander vers fruit;2000;129.0;129.0;226.0;226.0;4.9;4.9;56.8;56.8
1176;Ander vers fruit;2001;162.0;162.0;227.0;227.0;0.2;0.2;71.4;71.4
1177;Ander vers fruit;2002;168.0;168.0;233.0;233.0;2.7;2.7;72.1;72.1
1178;Ander vers fruit;2003;217.0;217.0;243.0;243.0;4.2;4.2;89.3;89.3
1179;Ander vers fruit;2004;194.0;194.0;261.0;261.0;7.6;7.6;74.3;74.3
1180;Ander vers fruit;2005;183.0;183.0;283.0;283.0;8.3;8.3;64.6;64.6
1181;Ander vers fruit;2006;256.0;256.0;330.0;330.0;16.6;16.6;77.6;77.6
1182;Ander vers fruit;2007;294.0;294.0;372.0;372.0;13.0;13.0;78.8;78.8
1183;Ander vers fruit;2008;303.0;303.0;368.0;368.0;-1.1;-1.1;82.3;82.3
1184;Ander vers fruit;2009;290.0;290.0;394.0;394.0;6.9;6.9;73.8;73.8
1185;Ander vers fruit;2010;309.0;309.0;375.0;375.0;-4.7;-4.7;82.4;82.4
1186;Ander vers fruit;2011;322.0;322.0;402.0;402.0;7.1;7.1;80.2;80.2
1187;Ander vers fruit;2012;314.0;314.0;441.0;441.0;9.7;9.7;71.1;71.1
1188;Ander vers fruit;2013;382.0;382.0;443.0;443.0;0.6;0.6;86.2;86.2
1189;Ander vers fruit;2014;395.0;395.0;472.0;472.0;6.4;6.4;83.6;83.6
1190;Ander vers fruit;2015;397.0;397.0;482.0;482.0;2.1;2.1;82.3;82.3
1191;Ander vers fruit;2016;447.0;447.0;485.0;485.0;0.7;0.7;92.1;92.1
1192;Ander vers fruit;2017;465.0;465.0;517.0;517.0;6.6;6.6;89.9;89.9
1193;Ander vers fruit;2018;484.0;484.0;521.0;521.0;0.8;0.8;92.8;92.8
1194;Ander vers fruit;2019;503.0;503.0;576.0;576.0;10.5;10.5;87.3;87.3
1195;Ander vers fruit;2020;565.0;565.0;568.0;568.0;-1.4;-1.4;99.5;99.5
1196;Ander vers fruit;2021;610.0;610.0;610.0;610.0;7.5;7.5;100.0;100.0
1197;Ander vers fruit;2022;596.0;596.0;617.0;617.0;1.1;1.1;96.7;96.7
1198;Ander vers fruit;2023;625.0;625.0;572.0;572.0;-7.3;-7.3;109.3;109.3
1199;Ander vers fruit;2024;;;;;;;;
1200;Wijn, totaal;1995;1.0;1.0;1.0;1.0;;;96.3;96.3
1201;Wijn, totaal;1996;1.0;1.0;1.0;1.0;99.9;99.9;67.2;67.2
1202;Wijn, totaal;1997;1.0;1.0;2.0;2.0;47.9;47.9;67.2;67.2
1203;Wijn, totaal;1998;1.0;1.0;2.0;2.0;28.8;28.8;68.2;68.2
1204;Wijn, totaal;1999;2.0;2.0;3.0;3.0;22.9;22.9;70.6;70.6
1205;Wijn, totaal;2000;2.0;2.0;3.0;3.0;14.9;14.9;71.8;71.8
1206;Wijn, totaal;2001;2.0;2.0;3.0;3.0;10.8;10.8;75.0;75.0
1207;Wijn, totaal;2002;3.0;3.0;4.0;4.0;11.6;11.6;79.0;79.0
1208;Wijn, totaal;2003;3.0;3.0;4.0;4.0;12.7;12.7;80.9;80.9
1209;Wijn, totaal;2004;4.0;4.0;5.0;5.0;11.4;11.4;80.8;80.8
1210;Wijn, totaal;2005;4.0;4.0;5.0;5.0;9.9;9.9;80.6;80.6
1211;Wijn, totaal;2006;4.0;4.0;5.0;5.0;8.1;8.1;80.6;80.6
1212;Wijn, totaal;2007;5.0;5.0;6.0;6.0;3.5;3.5;81.4;81.4
1213;Wijn, totaal;2008;5.0;5.0;6.0;6.0;6.3;6.3;85.2;85.2
1214;Wijn, totaal;2009;5.0;5.0;6.0;6.0;5.6;5.6;86.3;86.3
1215;Wijn, totaal;2010;6.0;6.0;7.0;7.0;4.7;4.7;87.6;87.6
1216;Wijn, totaal;2011;6.0;6.0;7.0;7.0;4.5;4.5;89.2;89.2
1217;Wijn, totaal;2012;6.0;6.0;7.0;7.0;0.8;0.8;90.7;90.7
1218;Wijn, totaal;2013;7.0;7.0;7.0;7.0;4.9;4.9;95.3;95.3
1219;Wijn, totaal;2014;7.0;7.0;8.0;8.0;4.9;4.9;95.9;95.9
1220;Wijn, totaal;2015;8.0;8.0;8.0;8.0;5.0;5.0;96.3;96.3
1221;Wijn, totaal;2016;8.0;8.0;9.0;9.0;5.4;5.4;96.3;96.3
1222;Wijn, totaal;2017;8.0;8.0;9.0;9.0;2.1;2.1;95.7;95.7
1223;Wijn, totaal;2018;9.0;9.0;9.0;9.0;3.6;3.6;98.0;98.0
1224;Wijn, totaal;2019;9.0;9.0;9.0;9.0;2.7;2.7;98.7;98.7
1225;Wijn, totaal;2020;10.0;10.0;10.0;10.0;4.0;4.0;100.1;100.1
1226;Wijn, totaal;2021;10.0;10.0;10.0;10.0;3.7;3.7;100.0;100.0
1227;Wijn, totaal;2022;12.0;12.0;11.0;11.0;10.0;10.0;109.1;109.1
1228;Wijn, totaal;2023;16.0;16.0;13.0;13.0;16.7;16.7;124.7;124.7
1229;Wijn, totaal;2024;16.0;16.0;13.0;13.0;0.0;0.0;126.1;126.1
1230;Tafelwijn;1995;1.0;1.0;1.0;1.0;;;96.3;96.3
1231;Tafelwijn;1996;1.0;1.0;1.0;1.0;99.9;99.9;67.2;67.2
1232;Tafelwijn;1997;1.0;1.0;2.0;2.0;47.9;47.9;67.2;67.2
1233;Tafelwijn;1998;1.0;1.0;2.0;2.0;28.8;28.8;68.2;68.2
1234;Tafelwijn;1999;2.0;2.0;3.0;3.0;22.9;22.9;70.6;70.6
1235;Tafelwijn;2000;2.0;2.0;3.0;3.0;14.9;14.9;71.8;71.8
1236;Tafelwijn;2001;2.0;2.0;3.0;3.0;10.8;10.8;75.0;75.0
1237;Tafelwijn;2002;3.0;3.0;4.0;4.0;11.6;11.6;79.0;79.0
1238;Tafelwijn;2003;3.0;3.0;4.0;4.0;12.7;12.7;80.9;80.9
1239;Tafelwijn;2004;4.0;4.0;5.0;5.0;11.4;11.4;80.8;80.8
1240;Tafelwijn;2005;4.0;4.0;5.0;5.0;9.9;9.9;80.6;80.6
1241;Tafelwijn;2006;4.0;4.0;5.0;5.0;8.1;8.1;80.6;80.6
1242;Tafelwijn;2007;5.0;5.0;6.0;6.0;3.5;3.5;81.4;81.4
1243;Tafelwijn;2008;5.0;5.0;6.0;6.0;6.3;6.3;85.2;85.2
1244;Tafelwijn;2009;5.0;5.0;6.0;6.0;5.6;5.6;86.3;86.3
1245;Tafelwijn;2010;6.0;6.0;7.0;7.0;4.7;4.7;87.6;87.6
1246;Tafelwijn;2011;6.0;6.0;7.0;7.0;4.5;4.5;89.2;89.2
1247;Tafelwijn;2012;6.0;6.0;7.0;7.0;0.8;0.8;90.7;90.7
1248;Tafelwijn;2013;7.0;7.0;7.0;7.0;4.9;4.9;95.3;95.3
1249;Tafelwijn;2014;7.0;7.0;8.0;8.0;4.9;4.9;95.9;95.9
1250;Tafelwijn;2015;8.0;8.0;8.0;8.0;5.0;5.0;96.3;96.3
1251;Tafelwijn;2016;8.0;8.0;9.0;9.0;5.4;5.4;96.3;96.3
1252;Tafelwijn;2017;8.0;8.0;9.0;9.0;2.1;2.1;95.7;95.7
1253;Tafelwijn;2018;9.0;9.0;9.0;9.0;3.6;3.6;98.0;98.0
1254;Tafelwijn;2019;9.0;9.0;9.0;9.0;2.7;2.7;98.7;98.7
1255;Tafelwijn;2020;10.0;10.0;10.0;10.0;4.0;4.0;100.1;100.1
1256;Tafelwijn;2021;10.0;10.0;10.0;10.0;3.7;3.7;100.0;100.0
1257;Tafelwijn;2022;12.0;12.0;11.0;11.0;10.0;10.0;109.1;109.1
1258;Tafelwijn;2023;16.0;16.0;13.0;13.0;16.7;16.7;124.7;124.7
1259;Tafelwijn;2024;16.0;16.0;13.0;13.0;0.0;0.0;126.1;126.1
1260;Andere plantaardige producten, totaal;1995;360.0;369.0;589.0;606.0;;;61.2;61.0
1261;Andere plantaardige producten, totaal;1996;337.0;347.0;575.0;586.0;-2.3;-3.3;58.6;59.3
1262;Andere plantaardige producten, totaal;1997;401.0;412.0;628.0;635.0;9.2;8.4;63.9;64.8
1263;Andere plantaardige producten, totaal;1998;455.0;466.0;650.0;658.0;3.5;3.5;69.9;70.9
1264;Andere plantaardige producten, totaal;1999;472.0;483.0;721.0;726.0;10.8;10.4;65.5;66.5
1265;Andere plantaardige producten, totaal;2000;444.0;455.0;680.0;686.0;-5.7;-5.6;65.3;66.3
1266;Andere plantaardige producten, totaal;2001;357.0;368.0;562.0;570.0;-17.3;-16.9;63.5;64.6
1267;Andere plantaardige producten, totaal;2002;260.0;275.0;465.0;473.0;-17.3;-17.0;55.9;58.0
1268;Andere plantaardige producten, totaal;2003;341.0;352.0;570.0;573.0;22.6;21.0;59.8;61.5
1269;Andere plantaardige producten, totaal;2004;362.0;374.0;583.0;588.0;2.2;2.7;62.0;63.5
1270;Andere plantaardige producten, totaal;2005;401.0;410.0;603.0;607.0;3.4;3.2;66.5;67.5
1271;Andere plantaardige producten, totaal;2006;419.0;428.0;729.0;731.0;21.0;20.4;57.5;58.6
1272;Andere plantaardige producten, totaal;2007;394.0;395.0;661.0;662.0;-9.3;-9.4;59.6;59.6
1273;Andere plantaardige producten, totaal;2008;428.0;428.0;685.0;685.0;3.5;3.5;62.5;62.5
1274;Andere plantaardige producten, totaal;2009;488.0;488.0;827.0;827.0;20.8;20.8;59.0;59.0
1275;Andere plantaardige producten, totaal;2010;480.0;481.0;786.0;786.0;-5.0;-5.0;61.1;61.1
1276;Andere plantaardige producten, totaal;2011;596.0;596.0;762.0;762.0;-3.1;-3.1;78.2;78.3
1277;Andere plantaardige producten, totaal;2012;646.0;646.0;770.0;770.0;1.1;1.1;83.9;83.9
1278;Andere plantaardige producten, totaal;2013;594.0;594.0;759.0;759.0;-1.4;-1.5;78.3;78.3
1279;Andere plantaardige producten, totaal;2014;601.0;601.0;763.0;763.0;0.6;0.6;78.7;78.7
1280;Andere plantaardige producten, totaal;2015;657.0;657.0;774.0;774.0;1.4;1.4;84.9;84.9
1281;Andere plantaardige producten, totaal;2016;688.0;688.0;767.0;767.0;-1.0;-1.0;89.8;89.8
1282;Andere plantaardige producten, totaal;2017;863.0;863.0;779.0;779.0;1.7;1.7;110.7;110.7
1283;Andere plantaardige producten, totaal;2018;819.0;819.0;767.0;767.0;-1.6;-1.6;106.8;106.8
1284;Andere plantaardige producten, totaal;2019;861.0;861.0;778.0;778.0;1.5;1.5;110.7;110.7
1285;Andere plantaardige producten, totaal;2020;800.0;800.0;787.0;787.0;1.1;1.1;101.6;101.6
1286;Andere plantaardige producten, totaal;2021;821.0;821.0;821.0;821.0;4.4;4.4;100.0;100.0
1287;Andere plantaardige producten, totaal;2022;754.0;754.0;822.0;822.0;0.1;0.1;91.7;91.7
1288;Andere plantaardige producten, totaal;2023;759.0;759.0;820.0;820.0;-0.2;-0.2;92.6;92.6
1289;Andere plantaardige producten, totaal;2024;777.0;777.0;804.0;804.0;-2.0;-2.0;96.6;96.6
1290;Zaaigoed;1995;298.0;307.0;492.0;510.0;;;60.6;60.2
1291;Zaaigoed;1996;278.0;288.0;482.0;494.0;-2.0;-3.1;57.5;58.2
1292;Zaaigoed;1997;328.0;339.0;534.0;542.0;10.7;9.7;61.5;62.5
1293;Zaaigoed;1998;386.0;397.0;541.0;550.0;1.3;1.4;71.3;72.2
1294;Zaaigoed;1999;394.0;405.0;610.0;617.0;12.8;12.3;64.7;65.6
1295;Zaaigoed;2000;368.0;379.0;574.0;582.0;-5.8;-5.7;64.1;65.1
1296;Zaaigoed;2001;291.0;302.0;462.0;471.0;-19.6;-19.0;63.0;64.1
1297;Zaaigoed;2002;195.0;209.0;366.0;375.0;-20.8;-20.4;53.3;55.7
1298;Zaaigoed;2003;281.0;292.0;473.0;476.0;29.5;27.0;59.3;61.2
1299;Zaaigoed;2004;312.0;324.0;495.0;501.0;4.6;5.1;63.0;64.7
1300;Zaaigoed;2005;355.0;364.0;516.0;520.0;4.1;3.9;68.8;69.9
1301;Zaaigoed;2006;368.0;377.0;637.0;639.0;23.5;22.8;57.8;59.0
1302;Zaaigoed;2007;328.0;328.0;579.0;580.0;-9.0;-9.2;56.5;56.6
1303;Zaaigoed;2008;344.0;345.0;582.0;583.0;0.5;0.5;59.1;59.2
1304;Zaaigoed;2009;422.0;423.0;731.0;731.0;25.5;25.5;57.8;57.8
1305;Zaaigoed;2010;411.0;412.0;694.0;695.0;-5.0;-5.0;59.2;59.3
1306;Zaaigoed;2011;512.0;512.0;682.0;682.0;-1.8;-1.8;75.0;75.1
1307;Zaaigoed;2012;549.0;550.0;683.0;683.0;0.0;0.1;80.5;80.5
1308;Zaaigoed;2013;524.0;524.0;669.0;669.0;-2.0;-2.0;78.4;78.4
1309;Zaaigoed;2014;536.0;536.0;675.0;675.0;0.9;0.9;79.3;79.3
1310;Zaaigoed;2015;589.0;589.0;688.0;688.0;2.0;2.0;85.6;85.6
1311;Zaaigoed;2016;632.0;632.0;691.0;691.0;0.4;0.4;91.4;91.4
1312;Zaaigoed;2017;796.0;796.0;705.0;705.0;2.0;2.0;112.9;112.9
1313;Zaaigoed;2018;740.0;740.0;693.0;693.0;-1.7;-1.7;106.8;106.8
1314;Zaaigoed;2019;783.0;783.0;696.0;696.0;0.3;0.3;112.6;112.6
1315;Zaaigoed;2020;732.0;732.0;712.0;712.0;2.3;2.3;102.9;102.9
1316;Zaaigoed;2021;746.0;746.0;746.0;746.0;4.7;4.7;100.0;100.0
1317;Zaaigoed;2022;665.0;665.0;732.0;732.0;-1.8;-1.8;90.9;90.9
1318;Zaaigoed;2023;678.0;678.0;737.0;737.0;0.8;0.8;91.9;91.9
1319;Zaaigoed;2024;;;;;;;;
1320;Andere plantaardige producten: andere;1995;62.0;62.0;105.0;105.0;;;59.5;59.5
1321;Andere plantaardige producten: andere;1996;59.0;59.0;100.0;100.0;-4.1;-4.1;59.2;59.2
1322;Andere plantaardige producten: andere;1997;73.0;73.0;103.0;103.0;2.4;2.4;71.4;71.4
1323;Andere plantaardige producten: andere;1998;69.0;69.0;117.0;117.0;13.4;13.4;59.6;59.6
1324;Andere plantaardige producten: andere;1999;78.0;78.0;116.0;116.0;-0.1;-0.1;67.0;67.0
1325;Andere plantaardige producten: andere;2000;76.0;76.0;111.0;111.0;-4.9;-4.9;68.5;68.5
1326;Andere plantaardige producten: andere;2001;66.0;66.0;104.0;104.0;-6.0;-6.0;63.7;63.7
1327;Andere plantaardige producten: andere;2002;65.0;65.0;102.0;102.0;-1.6;-1.6;63.9;63.9
1328;Andere plantaardige producten: andere;2003;61.0;61.0;104.0;104.0;2.0;2.0;58.0;58.0
1329;Andere plantaardige producten: andere;2004;50.0;50.0;95.0;95.0;-8.9;-8.9;52.4;52.4
1330;Andere plantaardige producten: andere;2005;46.0;46.0;94.0;94.0;-1.3;-1.3;49.3;49.3
1331;Andere plantaardige producten: andere;2006;51.0;51.0;95.0;95.0;1.7;1.7;53.5;53.5
1332;Andere plantaardige producten: andere;2007;67.0;67.0;85.0;85.0;-11.1;-11.1;78.6;78.6
1333;Andere plantaardige producten: andere;2008;83.0;83.0;100.0;100.0;18.2;18.2;83.1;83.1
1334;Andere plantaardige producten: andere;2009;65.0;65.0;102.0;102.0;1.4;1.4;64.3;64.3
1335;Andere plantaardige producten: andere;2010;69.0;69.0;97.0;97.0;-4.9;-4.9;71.4;71.4
1336;Andere plantaardige producten: andere;2011;84.0;84.0;86.0;86.0;-11.0;-11.0;97.6;97.6
1337;Andere plantaardige producten: andere;2012;97.0;97.0;92.0;92.0;7.4;7.4;104.8;104.8
1338;Andere plantaardige producten: andere;2013;70.0;70.0;94.0;94.0;1.6;1.6;74.0;74.0
1339;Andere plantaardige producten: andere;2014;65.0;65.0;92.0;92.0;-1.7;-1.7;70.7;70.7
1340;Andere plantaardige producten: andere;2015;68.0;68.0;90.0;90.0;-2.9;-2.9;75.9;75.9
1341;Andere plantaardige producten: andere;2016;57.0;57.0;78.0;78.0;-13.5;-13.5;72.9;72.9
1342;Andere plantaardige producten: andere;2017;67.0;67.0;76.0;76.0;-1.7;-1.7;88.3;88.3
1343;Andere plantaardige producten: andere;2018;78.0;78.0;75.0;75.0;-1.1;-1.1;104.0;104.0
1344;Andere plantaardige producten: andere;2019;78.0;78.0;85.0;85.0;12.5;12.5;92.5;92.5
1345;Andere plantaardige producten: andere;2020;67.0;67.0;75.0;75.0;-11.2;-11.2;89.2;89.2
1346;Andere plantaardige producten: andere;2021;76.0;76.0;76.0;76.0;0.9;0.9;100.0;100.0
1347;Andere plantaardige producten: andere;2022;89.0;89.0;90.0;90.0;18.9;18.9;98.4;98.4
1348;Andere plantaardige producten: andere;2023;82.0;82.0;83.0;83.0;-7.7;-7.7;98.2;98.2
1349;Andere plantaardige producten: andere;2024;;;;;;;;
1350;Totaal veeteelt;1995;8882.0;8970.0;9620.0;9496.0;;;92.3;94.5
1351;Totaal veeteelt;1996;9124.0;9187.0;9701.0;9551.0;0.8;0.6;94.1;96.2
1352;Totaal veeteelt;1997;9670.0;9691.0;9894.0;9697.0;2.0;1.5;97.7;99.9
1353;Totaal veeteelt;1998;8522.0;8558.0;9722.0;9543.0;-1.7;-1.6;87.7;89.7
1354;Totaal veeteelt;1999;8100.0;8151.0;9988.0;9818.0;2.7;2.9;81.1;83.0
1355;Totaal veeteelt;2000;8877.0;8905.0;9784.0;9594.0;-2.0;-2.3;90.7;92.8
1356;Totaal veeteelt;2001;9225.0;9334.0;9507.0;9408.0;-2.8;-1.9;97.0;99.2
1357;Totaal veeteelt;2002;8372.0;8527.0;9525.0;9426.0;0.2;0.2;87.9;90.5
1358;Totaal veeteelt;2003;7761.0;7928.0;9192.0;9081.0;-3.5;-3.7;84.4;87.3
1359;Totaal veeteelt;2004;8227.0;8526.0;9854.0;9885.0;7.2;8.9;83.5;86.2
1360;Totaal veeteelt;2005;8484.0;8901.0;9925.0;9954.0;0.7;0.7;85.5;89.4
1361;Totaal veeteelt;2006;8848.0;9362.0;10106.0;10124.0;1.8;1.7;87.6;92.5
1362;Totaal veeteelt;2007;9711.0;9811.0;10374.0;10370.0;2.7;2.4;93.6;94.6
1363;Totaal veeteelt;2008;10725.0;10783.0;10654.0;10639.0;2.7;2.6;100.7;101.4
1364;Totaal veeteelt;2009;9549.0;9625.0;10824.0;10816.0;1.6;1.7;88.2;89.0
1365;Totaal veeteelt;2010;10149.0;10172.0;10887.0;10872.0;0.6;0.5;93.2;93.6
1366;Totaal veeteelt;2011;10759.0;10722.0;10619.0;10604.0;-2.5;-2.5;101.3;101.1
1367;Totaal veeteelt;2012;11442.0;11426.0;10767.0;10752.0;1.4;1.4;106.3;106.3
1368;Totaal veeteelt;2013;12364.0;12363.0;11187.0;11170.0;3.9;3.9;110.5;110.7
1369;Totaal veeteelt;2014;12053.0;11922.0;11052.0;10919.0;-1.2;-2.3;109.1;109.2
1370;Totaal veeteelt;2015;11102.0;10968.0;11467.0;11330.0;3.8;3.8;96.8;96.8
1371;Totaal veeteelt;2016;11184.0;11184.0;12039.0;12041.0;5.0;6.3;92.9;92.9
1372;Totaal veeteelt;2017;12431.0;12420.0;11746.0;11736.0;-2.4;-2.5;105.8;105.8
