ID;RegioS;Tijdvak;Perioden;Inwoners_1;Woningen_2;BrutoNieuwbouw_3;NettoNieuwbouw_4;TotaleNieuwbouwAanliggend_5;TotaleNieuwbouwGeclusterd_6;TotaleNieuwbouwVerspreid_7;UitbreidingWoningvoorraadAanliggend_8;UitbreidingWoningvoorraadGeclusterd_9;UitbreidingWoningvoorraadVerspreid_10;Inwoners_11;Woningen_12;Inwoners_13;Woningen_14;Migratiesaldo_15;Inwoners_16;Woningen_17;Inwoners_18;Woningen_19;Inwoners_20;Woningen_21;Inwoners_22;Woningen_23;Inwoners_24;Woningen_25;Inwoners_26;Woningen_27;Inwoners_28;Woningen_29;Inwoners_30;Woningen_31;Inwoners_32;Woningen_33;Inwoners_34;Woningen_35;WOZ_36;Inwoners_37;Woningen_38;Inwoners_39;Woningen_40;WOZ_41;Inwoners_42;Woningen_43;Inwoners_44;Woningen_45;Inwoners_46;Woningen_47;Inwoners_48;Woningen_49;Inwoners_50;Woningen_51;Inwoners_52;Woningen_53;Inwoners_54;Woningen_55;Inwoners_56;Woningen_57;Inwoners_58;Woningen_59;Inwoners_60;Woningen_61;Inwoners_62;Woningen_63;Inwoners_64;Woningen_65;Inwoners_66;Woningen_67;Inwoners_68;Woningen_69;Inwoners_70;Woningen_71;Inwoners_72;Woningen_73;OpVerblijfsrecreatieterrein_74;GeclusterdBijBestaandeRecreatiewoning_75;GeclusterdNieuw_76;Verspreid_77
1770;Laarbeek;Stand 01-01-2000;2008;18930.0;7058.0;;;;;;;;;9765.0;3525.0;11771.0;4339.0;;0.0;0.0;21536.0;7864.0;0.0;0.0;21536.0;7864.0;0.0;0.0;21536.0;7864.0;0.0;0.0;21536.0;7864.0;23.0;10.0;21512.0;7854.0;0.0;0.0;0.0;21536.0;7864.0;0.0;0.0;0.0;21536.0;7864.0;0.0;0.0;21536.0;7864.0;0.0;0.0;21536.0;7864.0;0.0;0.0;21536.0;7864.0;161.0;57.0;21374.0;7807.0;0.0;0.0;21536.0;7864.0;0.0;0.0;21536.0;7864.0;0.0;0.0;21536.0;7864.0;;;;
1771;Laarbeek;Ontwikkeling 2000 - 2001;2008;-9.0;114.0;145.0;126.0;1.0;0.0;11.0;-1.0;0.0;6.0;-125.0;12.0;131.0;105.0;;0.0;0.0;7.0;117.0;0.0;0.0;7.0;117.0;0.0;0.0;7.0;117.0;0.0;0.0;7.0;117.0;3.0;0.0;3.0;117.0;0.0;0.0;0.0;7.0;117.0;0.0;0.0;0.0;7.0;117.0;0.0;0.0;7.0;117.0;0.0;0.0;7.0;117.0;0.0;0.0;7.0;117.0;40.0;13.0;-34.0;104.0;0.0;0.0;7.0;117.0;0.0;0.0;7.0;117.0;0.0;0.0;7.0;117.0;0.0;0.0;0.0;0.0
1772;Laarbeek;Ontwikkeling 2002 - 2003;2008;-149.0;50.0;66.0;51.0;50.0;17.0;4.0;49.0;17.0;-2.0;15.0;71.0;26.0;43.0;;0.0;0.0;40.0;114.0;0.0;0.0;40.0;114.0;0.0;0.0;40.0;114.0;0.0;0.0;40.0;114.0;-4.0;0.0;46.0;114.0;0.0;0.0;0.0;40.0;114.0;0.0;0.0;0.0;40.0;114.0;0.0;0.0;40.0;114.0;0.0;0.0;40.0;114.0;0.0;0.0;40.0;114.0;15.0;0.0;27.0;114.0;0.0;0.0;40.0;114.0;0.0;0.0;40.0;114.0;0.0;0.0;40.0;114.0;0.0;0.0;0.0;0.0
1773;Laarbeek;Ontwikkeling 2004 - 2005;2008;-144.0;45.0;65.0;47.0;51.0;49.0;11.0;51.0;49.0;5.0;70.0;92.0;117.0;54.0;;0.0;0.0;188.0;146.0;0.0;0.0;188.0;146.0;0.0;0.0;188.0;146.0;0.0;0.0;188.0;146.0;0.0;0.0;188.0;146.0;0.0;0.0;0.0;188.0;146.0;0.0;0.0;0.0;188.0;146.0;0.0;0.0;188.0;146.0;0.0;0.0;188.0;146.0;0.0;0.0;188.0;146.0;-12.0;0.0;199.0;146.0;0.0;0.0;188.0;146.0;0.0;0.0;188.0;146.0;0.0;0.0;188.0;146.0;0.0;0.0;0.0;0.0
1774;Laarbeek;Ontwikkeling 2006 - 2007;2008;-282.0;67.0;132.0;112.0;54.0;9.0;12.0;52.0;9.0;10.0;-66.0;44.0;89.0;150.0;;0.0;0.0;22.0;194.0;0.0;0.0;22.0;194.0;0.0;0.0;22.0;194.0;0.0;0.0;22.0;194.0;-1.0;0.0;23.0;194.0;0.0;0.0;0.0;22.0;194.0;0.0;0.0;0.0;22.0;194.0;0.0;0.0;22.0;194.0;0.0;0.0;22.0;194.0;0.0;0.0;22.0;194.0;7.0;-1.0;-87.0;134.0;0.0;0.0;22.0;194.0;0.0;0.0;22.0;194.0;0.0;0.0;22.0;194.0;0.0;0.0;0.0;0.0
1775;Laarbeek;Stand 01-01-2008;2008;18346.0;7334.0;;;;;;;;;9659.0;3744.0;12134.0;4691.0;;0.0;0.0;21793.0;8435.0;0.0;0.0;21793.0;8435.0;0.0;0.0;21793.0;8435.0;0.0;0.0;21793.0;8435.0;21.0;10.0;21772.0;8425.0;0.0;0.0;0.0;21793.0;8435.0;0.0;0.0;0.0;21793.0;8435.0;0.0;0.0;21793.0;8435.0;0.0;0.0;21793.0;8435.0;0.0;0.0;21793.0;8435.0;211.0;69.0;21479.0;8305.0;0.0;0.0;21793.0;8435.0;0.0;0.0;21793.0;8435.0;0.0;0.0;21793.0;8435.0;;;;
1776;Landerd;Stand 01-01-2000;2008;9791.0;3662.0;;;;;;;;;0.0;0.0;14302.0;5014.0;;0.0;0.0;14303.0;5014.0;0.0;0.0;14303.0;5014.0;0.0;0.0;14303.0;5014.0;5.0;0.0;14297.0;5014.0;0.0;0.0;14303.0;5014.0;0.0;0.0;0.0;14303.0;5014.0;0.0;0.0;0.0;14303.0;5014.0;2890.0;967.0;11412.0;4047.0;0.0;0.0;14302.0;5014.0;0.0;0.0;14303.0;5014.0;90.0;24.0;14212.0;4990.0;0.0;0.0;14303.0;5014.0;0.0;0.0;14303.0;5014.0;0.0;0.0;14303.0;5014.0;;;;
1777;Landerd;Ontwikkeling 2000 - 2001;2008;-6.0;31.0;33.0;33.0;35.0;0.0;8.0;34.0;0.0;5.0;0.0;0.0;214.0;75.0;;0.0;0.0;213.0;75.0;0.0;0.0;213.0;75.0;0.0;0.0;213.0;75.0;-5.0;0.0;219.0;75.0;0.0;0.0;213.0;75.0;0.0;0.0;0.0;213.0;75.0;0.0;0.0;0.0;213.0;75.0;21.0;17.0;193.0;58.0;0.0;0.0;214.0;75.0;0.0;0.0;213.0;75.0;-2.0;0.0;216.0;75.0;0.0;0.0;213.0;75.0;0.0;0.0;213.0;75.0;0.0;0.0;213.0;75.0;2.0;0.0;2.0;0.0
1778;Landerd;Ontwikkeling 2002 - 2003;2008;38.0;48.0;59.0;47.0;13.0;1.0;9.0;11.0;0.0;4.0;0.0;0.0;291.0;65.0;;0.0;0.0;291.0;65.0;0.0;0.0;291.0;65.0;0.0;0.0;291.0;65.0;1.0;0.0;289.0;65.0;0.0;0.0;291.0;65.0;0.0;0.0;0.0;291.0;65.0;0.0;0.0;0.0;291.0;65.0;30.0;16.0;260.0;49.0;0.0;0.0;290.0;65.0;0.0;0.0;291.0;65.0;3.0;0.0;287.0;65.0;0.0;0.0;291.0;65.0;0.0;0.0;291.0;65.0;0.0;0.0;291.0;65.0;3.0;0.0;4.0;0.0
1779;Landerd;Ontwikkeling 2004 - 2005;2008;-97.0;38.0;38.0;36.0;27.0;20.0;11.0;27.0;20.0;4.0;0.0;0.0;-63.0;95.0;;0.0;0.0;-63.0;95.0;0.0;0.0;-63.0;95.0;0.0;0.0;-63.0;95.0;0.0;0.0;-63.0;95.0;0.0;0.0;-63.0;95.0;0.0;0.0;0.0;-63.0;95.0;0.0;0.0;0.0;-63.0;95.0;23.0;27.0;-86.0;68.0;0.0;0.0;-63.0;95.0;0.0;0.0;-63.0;95.0;3.0;0.0;-69.0;95.0;0.0;0.0;-63.0;95.0;0.0;0.0;-63.0;95.0;0.0;0.0;-63.0;95.0;10.0;0.0;0.0;0.0
1780;Landerd;Ontwikkeling 2006 - 2007;2008;-76.0;69.0;72.0;70.0;58.0;9.0;11.0;57.0;9.0;3.0;0.0;0.0;53.0;143.0;;0.0;0.0;53.0;143.0;0.0;0.0;53.0;143.0;0.0;0.0;53.0;143.0;1.0;0.0;50.0;143.0;0.0;0.0;53.0;143.0;0.0;0.0;0.0;53.0;143.0;0.0;0.0;0.0;53.0;143.0;146.0;85.0;-95.0;58.0;0.0;0.0;51.0;143.0;0.0;0.0;53.0;143.0;0.0;1.0;54.0;142.0;0.0;0.0;53.0;143.0;0.0;0.0;53.0;143.0;0.0;0.0;53.0;143.0;1.0;0.0;1.0;0.0
1781;Landerd;Stand 01-01-2008;2008;9650.0;3848.0;;;;;;;;;0.0;0.0;14797.0;5392.0;;0.0;0.0;14797.0;5392.0;0.0;0.0;14797.0;5392.0;0.0;0.0;14797.0;5392.0;2.0;0.0;14792.0;5392.0;0.0;0.0;14797.0;5392.0;0.0;0.0;0.0;14797.0;5392.0;0.0;0.0;0.0;14797.0;5392.0;3110.0;1112.0;11684.0;4280.0;0.0;0.0;14794.0;5392.0;0.0;0.0;14797.0;5392.0;94.0;25.0;14700.0;5367.0;0.0;0.0;14797.0;5392.0;0.0;0.0;14797.0;5392.0;0.0;0.0;14797.0;5392.0;;;;
1782;Landgraaf;Stand 01-01-2000;2008;40222.0;16998.0;;;;;;;;;41008.0;17324.0;0.0;0.0;;0.0;0.0;41009.0;17324.0;0.0;0.0;41008.0;17324.0;0.0;0.0;41009.0;17324.0;175.0;96.0;40833.0;17228.0;0.0;0.0;41009.0;17324.0;0.0;0.0;0.0;41009.0;17324.0;0.0;0.0;0.0;41009.0;17324.0;0.0;0.0;41009.0;17324.0;0.0;0.0;41009.0;17324.0;0.0;0.0;41009.0;17324.0;104.0;54.0;40904.0;17270.0;2.0;1.0;41006.0;17323.0;0.0;0.0;41009.0;17324.0;0.0;0.0;41009.0;17324.0;;;;
1783;Landgraaf;Ontwikkeling 2000 - 2001;2008;-716.0;231.0;262.0;257.0;24.0;0.0;2.0;24.0;0.0;2.0;-665.0;273.0;0.0;0.0;;0.0;0.0;-664.0;273.0;0.0;0.0;-665.0;273.0;0.0;0.0;-664.0;273.0;4.0;6.0;-669.0;267.0;0.0;0.0;-664.0;273.0;0.0;0.0;0.0;-664.0;273.0;0.0;0.0;0.0;-664.0;273.0;0.0;0.0;-664.0;273.0;0.0;0.0;-664.0;273.0;0.0;0.0;-664.0;273.0;0.0;0.0;-670.0;273.0;0.0;0.0;-665.0;273.0;0.0;0.0;-664.0;273.0;0.0;0.0;-664.0;273.0;0.0;0.0;0.0;0.0
1784;Landgraaf;Ontwikkeling 2002 - 2003;2008;-630.0;-203.0;100.0;-205.0;17.0;0.0;0.0;17.0;0.0;0.0;-566.0;-186.0;0.0;0.0;;0.0;0.0;-567.0;-186.0;0.0;0.0;-566.0;-186.0;0.0;0.0;-567.0;-186.0;5.0;0.0;-571.0;-186.0;0.0;0.0;-567.0;-186.0;0.0;0.0;0.0;-567.0;-186.0;0.0;0.0;0.0;-567.0;-186.0;0.0;0.0;-567.0;-186.0;0.0;0.0;-567.0;-186.0;0.0;0.0;-567.0;-186.0;2.0;1.0;-563.0;-187.0;0.0;0.0;-566.0;-186.0;0.0;0.0;-567.0;-186.0;0.0;0.0;-567.0;-186.0;0.0;0.0;0.0;0.0
1785;Landgraaf;Ontwikkeling 2004 - 2005;2008;-607.0;138.0;164.0;142.0;5.0;0.0;0.0;4.0;0.0;0.0;-589.0;142.0;0.0;0.0;;0.0;0.0;-589.0;142.0;0.0;0.0;-589.0;142.0;0.0;0.0;-589.0;142.0;-14.0;-12.0;-575.0;154.0;0.0;0.0;-589.0;142.0;0.0;0.0;0.0;-589.0;142.0;0.0;0.0;0.0;-589.0;142.0;0.0;0.0;-589.0;142.0;0.0;0.0;-589.0;142.0;0.0;0.0;-589.0;142.0;9.0;0.0;-598.0;142.0;0.0;0.0;-589.0;142.0;0.0;0.0;-589.0;142.0;0.0;0.0;-589.0;142.0;0.0;0.0;0.0;0.0
1786;Landgraaf;Ontwikkeling 2006 - 2007;2008;-458.0;82.0;434.0;70.0;1.0;0.0;0.0;1.0;0.0;0.0;-437.0;91.0;0.0;0.0;;0.0;0.0;-438.0;91.0;0.0;0.0;-437.0;91.0;0.0;0.0;-438.0;91.0;-12.0;0.0;-425.0;91.0;0.0;0.0;-438.0;91.0;0.0;0.0;0.0;-438.0;91.0;0.0;0.0;0.0;-438.0;91.0;0.0;0.0;-438.0;91.0;0.0;0.0;-438.0;91.0;0.0;0.0;-438.0;91.0;4.0;0.0;-446.0;91.0;1.0;0.0;-438.0;91.0;0.0;0.0;-438.0;91.0;0.0;0.0;-438.0;91.0;0.0;0.0;0.0;0.0
1787;Landgraaf;Stand 01-01-2008;2008;37811.0;17246.0;;;;;;;;;38751.0;17644.0;0.0;0.0;;0.0;0.0;38751.0;17644.0;0.0;0.0;38751.0;17644.0;0.0;0.0;38751.0;17644.0;158.0;90.0;38593.0;17554.0;0.0;0.0;38751.0;17644.0;0.0;0.0;0.0;38751.0;17644.0;0.0;0.0;0.0;38751.0;17644.0;0.0;0.0;38751.0;17644.0;0.0;0.0;38751.0;17644.0;0.0;0.0;38751.0;17644.0;119.0;55.0;38627.0;17589.0;3.0;1.0;38748.0;17643.0;0.0;0.0;38751.0;17644.0;0.0;0.0;38751.0;17644.0;;;;
1788;Landsmeer;Stand 01-01-2000;2008;9342.0;3782.0;;;;;;;;;8877.0;3585.0;1386.0;536.0;;398.0;141.0;9865.0;3980.0;0.0;0.0;10263.0;4121.0;0.0;0.0;10265.0;4121.0;0.0;0.0;10265.0;4121.0;0.0;0.0;10265.0;4121.0;457.0;10199.0;4098.0;64.0;23.0;0.0;0.0;0.0;10265.0;4121.0;0.0;0.0;10265.0;4121.0;0.0;0.0;10265.0;4121.0;0.0;0.0;10265.0;4121.0;75.0;28.0;10188.0;4093.0;69.0;25.0;10194.0;4096.0;10263.0;4121.0;0.0;0.0;32.0;11.0;10231.0;4110.0;;;;
1789;Landsmeer;Ontwikkeling 2000 - 2001;2008;-33.0;32.0;44.0;32.0;21.0;0.0;6.0;16.0;0.0;-1.0;24.0;44.0;7.0;2.0;-44.0;8.0;-2.0;23.0;48.0;0.0;0.0;31.0;46.0;0.0;0.0;31.0;46.0;0.0;0.0;31.0;46.0;0.0;0.0;31.0;46.0;364.0;33.0;46.0;-2.0;0.0;0.0;0.0;0.0;31.0;46.0;0.0;0.0;31.0;46.0;0.0;0.0;31.0;46.0;0.0;0.0;31.0;46.0;-5.0;1.0;36.0;45.0;-6.0;1.0;37.0;45.0;31.0;46.0;0.0;0.0;-1.0;0.0;32.0;46.0;0.0;0.0;0.0;0.0
1790;Landsmeer;Ontwikkeling 2002 - 2003;2008;16.0;56.0;62.0;56.0;3.0;0.0;5.0;0.0;0.0;3.0;15.0;56.0;5.0;3.0;-14.0;2.0;4.0;18.0;55.0;0.0;0.0;20.0;59.0;0.0;0.0;19.0;59.0;0.0;0.0;19.0;59.0;0.0;0.0;19.0;59.0;23.0;10.0;59.0;10.0;0.0;0.0;0.0;0.0;19.0;59.0;0.0;0.0;19.0;59.0;0.0;0.0;19.0;59.0;0.0;0.0;19.0;59.0;-1.0;0.0;21.0;59.0;-4.0;0.0;24.0;59.0;20.0;59.0;0.0;0.0;5.0;0.0;15.0;59.0;0.0;0.0;0.0;0.0
1791;Landsmeer;Ontwikkeling 2004 - 2005;2008;-10.0;8.0;19.0;7.0;2.0;0.0;4.0;-1.0;0.0;0.0;-1.0;8.0;-13.0;-1.0;-21.0;-4.0;0.0;-10.0;7.0;0.0;0.0;-14.0;7.0;0.0;0.0;-14.0;7.0;0.0;0.0;-14.0;7.0;0.0;0.0;-14.0;7.0;451.0;-5.0;7.0;-9.0;0.0;0.0;0.0;0.0;-14.0;7.0;0.0;0.0;-14.0;7.0;0.0;0.0;-14.0;7.0;0.0;0.0;-14.0;7.0;-7.0;-1.0;-7.0;8.0;-6.0;-1.0;-8.0;8.0;-14.0;7.0;0.0;0.0;-4.0;0.0;-10.0;7.0;0.0;0.0;0.0;0.0
1792;Landsmeer;Ontwikkeling 2006 - 2007;2008;-146.0;12.0;53.0;34.0;2.0;0.0;4.0;-3.0;0.0;1.0;-173.0;10.0;45.0;16.0;-156.0;-22.0;0.0;-144.0;11.0;0.0;0.0;-128.0;24.0;0.0;0.0;-128.0;26.0;0.0;0.0;-128.0;26.0;0.0;0.0;-128.0;26.0;126.0;-160.0;12.0;-4.0;0.0;0.0;0.0;0.0;-128.0;26.0;0.0;0.0;-128.0;26.0;0.0;0.0;-128.0;26.0;0.0;0.0;-128.0;26.0;3.0;-3.0;-152.0;27.0;3.0;-3.0;-152.0;27.0;-128.0;24.0;0.0;0.0;-3.0;0.0;-125.0;24.0;0.0;0.0;0.0;0.0
1793;Landsmeer;Stand 01-01-2008;2008;9169.0;3890.0;;;;;;;;;8742.0;3703.0;1430.0;556.0;;382.0;143.0;9752.0;4101.0;0.0;0.0;10172.0;4257.0;0.0;0.0;10173.0;4259.0;0.0;0.0;10173.0;4259.0;0.0;0.0;10173.0;4259.0;1421.0;10077.0;4222.0;59.0;23.0;0.0;0.0;0.0;10173.0;4259.0;0.0;0.0;10173.0;4259.0;0.0;0.0;10173.0;4259.0;0.0;0.0;10173.0;4259.0;65.0;25.0;10086.0;4232.0;56.0;22.0;10095.0;4235.0;10172.0;4257.0;0.0;0.0;29.0;11.0;10143.0;4246.0;;;;
1794;Langedijk;Stand 01-01-2000;2008;22842.0;8420.0;;;;;;;;;0.0;0.0;23705.0;8706.0;;0.0;0.0;23705.0;8706.0;0.0;0.0;23705.0;8706.0;0.0;0.0;23705.0;8706.0;0.0;0.0;23705.0;8706.0;0.0;0.0;23705.0;8706.0;0.0;0.0;0.0;23705.0;8706.0;0.0;0.0;0.0;23705.0;8706.0;0.0;0.0;23705.0;8706.0;0.0;0.0;23705.0;8706.0;0.0;0.0;23705.0;8706.0;13.0;6.0;23692.0;8700.0;0.0;0.0;23705.0;8706.0;0.0;0.0;23705.0;8706.0;0.0;0.0;23705.0;8706.0;;;;
1795;Langedijk;Ontwikkeling 2000 - 2001;2008;-124.0;86.0;117.0;86.0;103.0;351.0;3.0;101.0;351.0;3.0;0.0;0.0;1019.0;541.0;;0.0;0.0;1019.0;541.0;0.0;0.0;1019.0;541.0;0.0;0.0;1019.0;541.0;0.0;0.0;1019.0;541.0;0.0;0.0;1019.0;541.0;0.0;0.0;0.0;1019.0;541.0;0.0;0.0;0.0;1019.0;541.0;0.0;0.0;1019.0;541.0;0.0;0.0;1019.0;541.0;0.0;0.0;1019.0;541.0;-2.0;0.0;1021.0;541.0;0.0;0.0;1019.0;541.0;0.0;0.0;1019.0;541.0;0.0;0.0;1019.0;541.0;0.0;0.0;0.0;0.0
1796;Langedijk;Ontwikkeling 2002 - 2003;2008;-167.0;113.0;111.0;101.0;75.0;92.0;0.0;75.0;92.0;-1.0;0.0;0.0;554.0;260.0;;0.0;0.0;554.0;260.0;0.0;0.0;554.0;260.0;0.0;0.0;554.0;260.0;0.0;0.0;554.0;260.0;0.0;0.0;554.0;260.0;0.0;0.0;0.0;554.0;260.0;0.0;0.0;0.0;554.0;260.0;0.0;0.0;554.0;260.0;0.0;0.0;554.0;260.0;0.0;0.0;554.0;260.0;4.0;0.0;550.0;260.0;0.0;0.0;554.0;260.0;0.0;0.0;554.0;260.0;0.0;0.0;554.0;260.0;0.0;0.0;0.0;0.0
1797;Langedijk;Ontwikkeling 2004 - 2005;2008;-227.0;-8.0;11.0;-8.0;139.0;241.0;4.0;139.0;241.0;1.0;0.0;0.0;653.0;361.0;;0.0;0.0;653.0;361.0;0.0;0.0;653.0;361.0;0.0;0.0;653.0;361.0;0.0;0.0;653.0;361.0;0.0;0.0;653.0;361.0;0.0;0.0;0.0;653.0;361.0;0.0;0.0;0.0;653.0;361.0;0.0;0.0;653.0;361.0;0.0;0.0;653.0;361.0;0.0;0.0;653.0;361.0;-1.0;0.0;654.0;361.0;0.0;0.0;653.0;361.0;0.0;0.0;653.0;361.0;0.0;0.0;653.0;361.0;0.0;0.0;0.0;0.0
1798;Langedijk;Ontwikkeling 2006 - 2007;2008;-250.0;26.0;42.0;17.0;48.0;48.0;1.0;48.0;48.0;1.0;0.0;0.0;116.0;123.0;;0.0;0.0;116.0;123.0;0.0;0.0;117.0;124.0;0.0;0.0;116.0;123.0;0.0;0.0;116.0;123.0;0.0;0.0;116.0;123.0;0.0;0.0;0.0;116.0;123.0;0.0;0.0;0.0;116.0;123.0;0.0;0.0;116.0;123.0;0.0;0.0;116.0;123.0;0.0;0.0;116.0;123.0;2.0;0.0;90.0;123.0;0.0;0.0;116.0;123.0;0.0;0.0;116.0;123.0;0.0;0.0;116.0;123.0;0.0;0.0;0.0;1.0
1799;Langedijk;Stand 01-01-2008;2008;22074.0;8637.0;;;;;;;;;0.0;0.0;26047.0;9991.0;;0.0;0.0;26047.0;9991.0;0.0;0.0;26048.0;9992.0;0.0;0.0;26047.0;9991.0;0.0;0.0;26047.0;9991.0;0.0;0.0;26047.0;9991.0;0.0;0.0;0.0;26047.0;9991.0;0.0;0.0;0.0;26047.0;9991.0;0.0;0.0;26047.0;9991.0;0.0;0.0;26047.0;9991.0;0.0;0.0;26047.0;9991.0;16.0;6.0;26007.0;9985.0;0.0;0.0;26047.0;9991.0;0.0;0.0;26047.0;9991.0;0.0;0.0;26047.0;9991.0;;;;
1800;Lansingerland;Stand 01-01-2000;2008;34562.0;12815.0;;;;;;;;;39369.0;14418.0;197.0;73.0;;20.0;8.0;39552.0;14483.0;0.0;0.0;39567.0;14491.0;0.0;0.0;39572.0;14491.0;113.0;40.0;39453.0;14451.0;0.0;0.0;39572.0;14491.0;25.0;282.0;116.0;39285.0;14375.0;1508.0;23538.0;8291.0;16024.0;6200.0;0.0;0.0;39572.0;14491.0;0.0;0.0;39572.0;14491.0;0.0;0.0;39572.0;14491.0;238.0;97.0;39329.0;14394.0;0.0;0.0;39572.0;14491.0;205.0;77.0;39361.0;14414.0;0.0;0.0;39572.0;14491.0;;;;
1801;Lansingerland;Ontwikkeling 2000 - 2001;2008;943.0;264.0;514.0;460.0;179.0;38.0;13.0;174.0;36.0;5.0;1449.0;477.0;-6.0;0.0;-9.0;4.0;0.0;1433.0;477.0;0.0;0.0;1442.0;477.0;0.0;0.0;1437.0;477.0;6.0;0.0;1437.0;477.0;0.0;0.0;1437.0;477.0;16.0;-2.0;0.0;1439.0;477.0;761.0;1377.0;388.0;65.0;89.0;0.0;0.0;1437.0;477.0;0.0;0.0;1437.0;477.0;0.0;0.0;1437.0;477.0;-5.0;0.0;1447.0;477.0;0.0;0.0;1437.0;477.0;-5.0;0.0;1448.0;477.0;0.0;0.0;1437.0;477.0;0.0;0.0;0.0;0.0
1802;Lansingerland;Ontwikkeling 2002 - 2003;2008;-105.0;104.0;133.0;121.0;377.0;877.0;36.0;368.0;874.0;14.0;2857.0;1213.0;-13.0;0.0;-12.0;1.0;0.0;2844.0;1213.0;0.0;0.0;2845.0;1213.0;0.0;0.0;2845.0;1213.0;4.0;0.0;2840.0;1213.0;0.0;0.0;2845.0;1213.0;-7.0;4.0;1.0;2839.0;1212.0;315.0;3032.0;1164.0;-199.0;49.0;0.0;0.0;2845.0;1213.0;0.0;0.0;2845.0;1213.0;0.0;0.0;2845.0;1213.0;-26.0;-1.0;2871.0;1214.0;0.0;0.0;2845.0;1213.0;-14.0;0.0;2858.0;1213.0;0.0;0.0;2845.0;1213.0;0.0;0.0;0.0;0.0
1803;Lansingerland;Ontwikkeling 2004 - 2005;2008;-298.0;78.0;189.0;178.0;246.0;1037.0;25.0;235.0;1034.0;-6.0;2164.0;1310.0;4.0;0.0;-1.0;0.0;0.0;2167.0;1310.0;0.0;0.0;2164.0;1310.0;0.0;0.0;2167.0;1310.0;-7.0;6.0;2175.0;1304.0;0.0;0.0;2167.0;1310.0;12.0;-5.0;1.0;2174.0;1309.0;1567.0;2078.0;1095.0;32.0;215.0;0.0;0.0;2167.0;1310.0;0.0;0.0;2167.0;1310.0;0.0;0.0;2167.0;1310.0;0.0;-2.0;2167.0;1312.0;0.0;0.0;2167.0;1310.0;6.0;0.0;2162.0;1310.0;0.0;0.0;2167.0;1310.0;0.0;0.0;0.0;0.0
1804;Lansingerland;Ontwikkeling 2006 - 2007;2008;-729.0;32.0;45.0;34.0;318.0;1052.0;17.0;310.0;1047.0;-2.0;3401.0;1389.0;-9.0;-1.0;-17.0;3.0;0.0;3389.0;1388.0;0.0;0.0;3394.0;1388.0;0.0;0.0;3392.0;1396.0;-1.0;0.0;3393.0;1388.0;0.0;0.0;3392.0;1396.0;5.0;-3.0;1.0;3400.0;1387.0;656.0;2479.0;1000.0;774.0;349.0;0.0;0.0;3392.0;1396.0;0.0;0.0;3392.0;1396.0;0.0;0.0;3392.0;1396.0;0.0;0.0;3392.0;1388.0;0.0;0.0;3392.0;1396.0;-10.0;-1.0;3402.0;1389.0;0.0;0.0;3392.0;1396.0;0.0;0.0;0.0;0.0
1805;Lansingerland;Stand 01-01-2008;2008;34373.0;13293.0;;;;;;;;;49240.0;18807.0;173.0;72.0;;28.0;8.0;49385.0;18871.0;0.0;0.0;49412.0;18879.0;0.0;0.0;49413.0;18887.0;115.0;46.0;49298.0;18833.0;0.0;0.0;49413.0;18887.0;51.0;276.0;119.0;49137.0;18760.0;4807.0;32504.0;11938.0;16696.0;6902.0;0.0;0.0;49413.0;18887.0;0.0;0.0;49413.0;18887.0;0.0;0.0;49413.0;18887.0;207.0;94.0;49206.0;18785.0;0.0;0.0;49413.0;18887.0;182.0;76.0;49231.0;18803.0;0.0;0.0;49413.0;18887.0;;;;
1806;Laren (NH.);Stand 01-01-2000;2008;10887.0;4806.0;;;;;;;;;11580.0;4860.0;0.0;0.0;;0.0;0.0;11580.0;4860.0;3.0;0.0;11577.0;4860.0;0.0;0.0;11578.0;4860.0;3.0;5.0;11575.0;4855.0;0.0;0.0;11578.0;4860.0;0.0;0.0;0.0;11580.0;4860.0;0.0;0.0;0.0;11578.0;4860.0;0.0;0.0;11578.0;4860.0;0.0;0.0;11578.0;4860.0;0.0;0.0;11578.0;4860.0;102.0;39.0;11147.0;4821.0;0.0;0.0;11578.0;4860.0;0.0;0.0;11580.0;4860.0;0.0;0.0;11578.0;4860.0;;;;
1807;Laren (NH.);Ontwikkeling 2000 - 2001;2008;-237.0;28.0;32.0;27.0;1.0;0.0;0.0;1.0;0.0;0.0;282.0;29.0;0.0;0.0;;0.0;0.0;282.0;29.0;3.0;0.0;279.0;29.0;0.0;0.0;283.0;29.0;-3.0;0.0;286.0;29.0;0.0;0.0;283.0;29.0;0.0;0.0;0.0;282.0;29.0;0.0;0.0;0.0;283.0;29.0;0.0;0.0;283.0;29.0;0.0;0.0;283.0;29.0;0.0;0.0;283.0;29.0;5.0;2.0;-231.0;27.0;0.0;0.0;283.0;29.0;0.0;0.0;282.0;29.0;0.0;0.0;283.0;29.0;0.0;0.0;0.0;0.0
