ID;KenmerkenVanHuishoudens;Vermogensklassen;Perioden;ParticuliereHuishoudens_1;TotaalVermogen_2;GemiddeldVermogen_3;MediaanVermogen_4
267;Particuliere huishoudens;Vermogen: 2e 10%-groep;2021;795.1;0.1;0.2;0.3
268;Particuliere huishoudens;Vermogen: 2e 10%-groep;2022;804.1;0.4;0.5;0.5
269;Particuliere huishoudens;Vermogen: 2e 10%-groep;2023;815.7;0.4;0.5;0.5
270;Particuliere huishoudens;Vermogen: 3e 10%-groep;2006;702.4;1.7;2.4;2.2
271;Particuliere huishoudens;Vermogen: 3e 10%-groep;2007;708.1;1.9;2.7;2.5
272;Particuliere huishoudens;Vermogen: 3e 10%-groep;2008;714.6;2.2;3.1;2.9
273;Particuliere huishoudens;Vermogen: 3e 10%-groep;2009;721.5;1.9;2.6;2.5
274;Particuliere huishoudens;Vermogen: 3e 10%-groep;2010;728.1;1.4;1.9;1.7
275;Particuliere huishoudens;Vermogen: 3e 10%-groep;2011;734.8;0.5;0.7;0.6
276;Particuliere huishoudens;Vermogen: 3e 10%-groep;2012;741.2;0.1;0.1;0.1
277;Particuliere huishoudens;Vermogen: 3e 10%-groep;2013;746.8;-0.9;-1.2;-0.6
278;Particuliere huishoudens;Vermogen: 3e 10%-groep;2014;749.6;-1.1;-1.5;-0.9
279;Particuliere huishoudens;Vermogen: 3e 10%-groep;2015;756.9;-0.4;-0.6;-0.1
280;Particuliere huishoudens;Vermogen: 3e 10%-groep;2016;762.3;0.0;0.0;0.1
281;Particuliere huishoudens;Vermogen: 3e 10%-groep;2017;769.5;0.6;0.8;0.7
282;Particuliere huishoudens;Vermogen: 3e 10%-groep;2018;776.1;1.2;1.5;1.3
283;Particuliere huishoudens;Vermogen: 3e 10%-groep;2019;782.7;1.8;2.3;1.9
284;Particuliere huishoudens;Vermogen: 3e 10%-groep;2020;789.4;2.4;3.0;2.6
285;Particuliere huishoudens;Vermogen: 3e 10%-groep;2021;795.1;3.8;4.8;4.4
286;Particuliere huishoudens;Vermogen: 3e 10%-groep;2022;804.1;4.9;6.0;5.5
287;Particuliere huishoudens;Vermogen: 3e 10%-groep;2023;815.7;4.7;5.7;5.2
288;Particuliere huishoudens;Vermogen: 4e 10%-groep;2006;702.4;6.2;8.9;8.5
289;Particuliere huishoudens;Vermogen: 4e 10%-groep;2007;708.1;6.9;9.8;9.3
290;Particuliere huishoudens;Vermogen: 4e 10%-groep;2008;714.6;7.8;11.0;10.5
291;Particuliere huishoudens;Vermogen: 4e 10%-groep;2009;721.5;6.8;9.5;9.1
292;Particuliere huishoudens;Vermogen: 4e 10%-groep;2010;728.1;5.4;7.4;7.0
293;Particuliere huishoudens;Vermogen: 4e 10%-groep;2011;734.8;4.3;5.9;5.5
294;Particuliere huishoudens;Vermogen: 4e 10%-groep;2012;741.2;2.9;3.9;3.5
295;Particuliere huishoudens;Vermogen: 4e 10%-groep;2013;746.8;1.2;1.6;1.4
296;Particuliere huishoudens;Vermogen: 4e 10%-groep;2014;749.6;1.2;1.6;1.4
297;Particuliere huishoudens;Vermogen: 4e 10%-groep;2015;756.9;2.1;2.7;2.4
298;Particuliere huishoudens;Vermogen: 4e 10%-groep;2016;762.3;2.7;3.6;3.2
299;Particuliere huishoudens;Vermogen: 4e 10%-groep;2017;769.5;4.4;5.7;5.4
300;Particuliere huishoudens;Vermogen: 4e 10%-groep;2018;776.1;6.5;8.4;8.0
301;Particuliere huishoudens;Vermogen: 4e 10%-groep;2019;782.7;9.1;11.7;11.1
302;Particuliere huishoudens;Vermogen: 4e 10%-groep;2020;789.4;11.6;14.7;14.0
303;Particuliere huishoudens;Vermogen: 4e 10%-groep;2021;795.1;16.3;20.5;19.7
304;Particuliere huishoudens;Vermogen: 4e 10%-groep;2022;804.1;21.9;27.2;25.4
305;Particuliere huishoudens;Vermogen: 4e 10%-groep;2023;815.7;20.6;25.3;23.8
306;Particuliere huishoudens;Vermogen: 5e 10%-groep;2006;702.4;15.7;22.4;22.9
307;Particuliere huishoudens;Vermogen: 5e 10%-groep;2007;708.1;18.3;25.9;23.8
308;Particuliere huishoudens;Vermogen: 5e 10%-groep;2008;714.6;20.6;28.8;26.9
309;Particuliere huishoudens;Vermogen: 5e 10%-groep;2009;721.5;18.6;25.7;23.7
310;Particuliere huishoudens;Vermogen: 5e 10%-groep;2010;728.1;15.5;21.3;21.1
311;Particuliere huishoudens;Vermogen: 5e 10%-groep;2011;734.8;14.9;20.3;20.0
312;Particuliere huishoudens;Vermogen: 5e 10%-groep;2012;741.2;11.6;15.6;15.1
313;Particuliere huishoudens;Vermogen: 5e 10%-groep;2013;746.8;6.9;9.2;8.6
314;Particuliere huishoudens;Vermogen: 5e 10%-groep;2014;749.6;6.9;9.2;8.6
315;Particuliere huishoudens;Vermogen: 5e 10%-groep;2015;756.9;9.4;12.4;11.8
316;Particuliere huishoudens;Vermogen: 5e 10%-groep;2016;762.3;11.0;14.5;14.0
317;Particuliere huishoudens;Vermogen: 5e 10%-groep;2017;769.5;14.8;19.2;18.8
318;Particuliere huishoudens;Vermogen: 5e 10%-groep;2018;776.1;20.0;25.8;24.8
319;Particuliere huishoudens;Vermogen: 5e 10%-groep;2019;782.7;27.0;34.5;33.6
320;Particuliere huishoudens;Vermogen: 5e 10%-groep;2020;789.4;34.2;43.3;42.1
321;Particuliere huishoudens;Vermogen: 5e 10%-groep;2021;795.1;47.7;60.0;59.1
322;Particuliere huishoudens;Vermogen: 5e 10%-groep;2022;804.1;74.4;92.6;92.7
323;Particuliere huishoudens;Vermogen: 5e 10%-groep;2023;815.7;72.0;88.3;87.9
324;Particuliere huishoudens;Vermogen: 6e 10%-groep;2006;702.4;41.0;58.4;57.5
325;Particuliere huishoudens;Vermogen: 6e 10%-groep;2007;708.1;46.4;65.5;64.4
326;Particuliere huishoudens;Vermogen: 6e 10%-groep;2008;714.6;52.1;72.9;72.0
327;Particuliere huishoudens;Vermogen: 6e 10%-groep;2009;721.5;47.7;66.1;64.9
328;Particuliere huishoudens;Vermogen: 6e 10%-groep;2010;728.1;40.3;55.3;53.6
329;Particuliere huishoudens;Vermogen: 6e 10%-groep;2011;734.8;39.0;53.1;51.4
330;Particuliere huishoudens;Vermogen: 6e 10%-groep;2012;741.2;32.0;43.2;41.6
331;Particuliere huishoudens;Vermogen: 6e 10%-groep;2013;746.8;23.5;31.4;30.0
332;Particuliere huishoudens;Vermogen: 6e 10%-groep;2014;749.6;23.7;31.6;30.2
333;Particuliere huishoudens;Vermogen: 6e 10%-groep;2015;756.9;27.2;35.9;34.7
334;Particuliere huishoudens;Vermogen: 6e 10%-groep;2016;762.3;30.7;40.3;39.0
335;Particuliere huishoudens;Vermogen: 6e 10%-groep;2017;769.5;37.9;49.3;48.0
336;Particuliere huishoudens;Vermogen: 6e 10%-groep;2018;776.1;47.9;61.7;60.6
337;Particuliere huishoudens;Vermogen: 6e 10%-groep;2019;782.7;60.9;77.8;76.8
338;Particuliere huishoudens;Vermogen: 6e 10%-groep;2020;789.4;73.9;93.7;92.9
339;Particuliere huishoudens;Vermogen: 6e 10%-groep;2021;795.1;96.3;121.1;120.4
340;Particuliere huishoudens;Vermogen: 6e 10%-groep;2022;804.1;142.0;176.6;176.5
341;Particuliere huishoudens;Vermogen: 6e 10%-groep;2023;815.7;144.0;176.6;176.5
342;Particuliere huishoudens;Vermogen: 7e 10%-groep;2006;702.4;84.4;120.1;119.8
343;Particuliere huishoudens;Vermogen: 7e 10%-groep;2007;708.1;92.3;130.3;129.9
344;Particuliere huishoudens;Vermogen: 7e 10%-groep;2008;714.6;101.0;141.3;141.0
345;Particuliere huishoudens;Vermogen: 7e 10%-groep;2009;721.5;96.4;133.6;133.3
346;Particuliere huishoudens;Vermogen: 7e 10%-groep;2010;728.1;86.7;119.1;118.7
347;Particuliere huishoudens;Vermogen: 7e 10%-groep;2011;734.8;84.7;115.2;114.7
348;Particuliere huishoudens;Vermogen: 7e 10%-groep;2012;741.2;74.2;100.1;99.3
349;Particuliere huishoudens;Vermogen: 7e 10%-groep;2013;746.8;60.2;80.6;79.7
350;Particuliere huishoudens;Vermogen: 7e 10%-groep;2014;749.6;60.8;81.0;80.1
351;Particuliere huishoudens;Vermogen: 7e 10%-groep;2015;756.9;66.1;87.3;86.5
352;Particuliere huishoudens;Vermogen: 7e 10%-groep;2016;762.3;71.5;93.9;93.0
353;Particuliere huishoudens;Vermogen: 7e 10%-groep;2017;769.5;81.8;106.3;105.4
354;Particuliere huishoudens;Vermogen: 7e 10%-groep;2018;776.1;95.2;122.7;121.8
355;Particuliere huishoudens;Vermogen: 7e 10%-groep;2019;782.7;111.9;143.0;142.2
356;Particuliere huishoudens;Vermogen: 7e 10%-groep;2020;789.4;128.6;162.9;162.2
357;Particuliere huishoudens;Vermogen: 7e 10%-groep;2021;795.1;156.1;196.4;195.6
358;Particuliere huishoudens;Vermogen: 7e 10%-groep;2022;804.1;211.9;263.6;262.9
359;Particuliere huishoudens;Vermogen: 7e 10%-groep;2023;815.7;217.0;266.1;265.5
360;Particuliere huishoudens;Vermogen: 8e 10%-groep;2006;702.4;135.6;193.0;191.8
361;Particuliere huishoudens;Vermogen: 8e 10%-groep;2007;708.1;146.8;207.4;206.1
362;Particuliere huishoudens;Vermogen: 8e 10%-groep;2008;714.6;158.2;221.3;219.9
363;Particuliere huishoudens;Vermogen: 8e 10%-groep;2009;721.5;154.6;214.3;213.0
364;Particuliere huishoudens;Vermogen: 8e 10%-groep;2010;728.1;144.8;198.8;197.6
365;Particuliere huishoudens;Vermogen: 8e 10%-groep;2011;734.8;142.6;194.0;192.9
366;Particuliere huishoudens;Vermogen: 8e 10%-groep;2012;741.2;131.6;177.6;176.6
367;Particuliere huishoudens;Vermogen: 8e 10%-groep;2013;746.8;115.1;154.1;153.0
368;Particuliere huishoudens;Vermogen: 8e 10%-groep;2014;749.6;115.9;154.6;153.6
369;Particuliere huishoudens;Vermogen: 8e 10%-groep;2015;756.9;123.1;162.6;161.6
370;Particuliere huishoudens;Vermogen: 8e 10%-groep;2016;762.3;130.1;170.7;169.6
371;Particuliere huishoudens;Vermogen: 8e 10%-groep;2017;769.5;142.9;185.7;184.5
372;Particuliere huishoudens;Vermogen: 8e 10%-groep;2018;776.1;159.6;205.6;204.3
373;Particuliere huishoudens;Vermogen: 8e 10%-groep;2019;782.7;179.3;229.0;227.6
374;Particuliere huishoudens;Vermogen: 8e 10%-groep;2020;789.4;199.3;252.4;250.8
375;Particuliere huishoudens;Vermogen: 8e 10%-groep;2021;795.1;231.3;290.9;289.2
376;Particuliere huishoudens;Vermogen: 8e 10%-groep;2022;804.1;296.7;369.0;367.0
377;Particuliere huishoudens;Vermogen: 8e 10%-groep;2023;815.7;304.3;373.0;371.0
378;Particuliere huishoudens;Vermogen: 9e 10%-groep;2006;702.4;212.4;302.4;297.1
379;Particuliere huishoudens;Vermogen: 9e 10%-groep;2007;708.1;228.5;322.7;317.2
380;Particuliere huishoudens;Vermogen: 9e 10%-groep;2008;714.6;244.5;342.2;336.2
381;Particuliere huishoudens;Vermogen: 9e 10%-groep;2009;721.5;240.9;333.9;328.0
382;Particuliere huishoudens;Vermogen: 9e 10%-groep;2010;728.1;231.5;317.9;312.1
383;Particuliere huishoudens;Vermogen: 9e 10%-groep;2011;734.8;227.1;309.1;303.2
384;Particuliere huishoudens;Vermogen: 9e 10%-groep;2012;741.2;215.5;290.7;284.9
385;Particuliere huishoudens;Vermogen: 9e 10%-groep;2013;746.8;197.5;264.4;258.7
386;Particuliere huishoudens;Vermogen: 9e 10%-groep;2014;749.6;198.6;265.0;259.1
387;Particuliere huishoudens;Vermogen: 9e 10%-groep;2015;756.9;208.0;274.9;268.9
388;Particuliere huishoudens;Vermogen: 9e 10%-groep;2016;762.3;217.9;285.9;279.8
389;Particuliere huishoudens;Vermogen: 9e 10%-groep;2017;769.5;235.7;306.4;299.9
390;Particuliere huishoudens;Vermogen: 9e 10%-groep;2018;776.1;258.3;332.8;326.0
391;Particuliere huishoudens;Vermogen: 9e 10%-groep;2019;782.7;283.6;362.3;355.2
392;Particuliere huishoudens;Vermogen: 9e 10%-groep;2020;789.4;309.7;392.3;384.5
393;Particuliere huishoudens;Vermogen: 9e 10%-groep;2021;795.1;348.8;438.7;430.6
394;Particuliere huishoudens;Vermogen: 9e 10%-groep;2022;804.1;430.1;534.8;525.9
395;Particuliere huishoudens;Vermogen: 9e 10%-groep;2023;815.7;441.7;541.4;532.3
396;Particuliere huishoudens;Vermogen: 10e 10%-groep;2006;702.4;670.7;954.8;588.1
397;Particuliere huishoudens;Vermogen: 10e 10%-groep;2007;708.1;702.8;992.5;621.3
398;Particuliere huishoudens;Vermogen: 10e 10%-groep;2008;714.6;744.4;1041.7;660.1
399;Particuliere huishoudens;Vermogen: 10e 10%-groep;2009;721.5;734.8;1018.5;645.4
400;Particuliere huishoudens;Vermogen: 10e 10%-groep;2010;728.1;762.9;1047.8;635.9
401;Particuliere huishoudens;Vermogen: 10e 10%-groep;2011;734.8;774.0;1053.5;621.8
402;Particuliere huishoudens;Vermogen: 10e 10%-groep;2012;741.2;765.5;1032.7;599.9
403;Particuliere huishoudens;Vermogen: 10e 10%-groep;2013;746.8;796.9;1067.2;575.3
404;Particuliere huishoudens;Vermogen: 10e 10%-groep;2014;749.6;801.6;1069.3;576.4
405;Particuliere huishoudens;Vermogen: 10e 10%-groep;2015;756.9;847.8;1120.2;594.8
406;Particuliere huishoudens;Vermogen: 10e 10%-groep;2016;762.3;869.7;1140.9;614.9
407;Particuliere huishoudens;Vermogen: 10e 10%-groep;2017;769.5;939.8;1221.4;653.7
408;Particuliere huishoudens;Vermogen: 10e 10%-groep;2018;776.1;1010.6;1302.3;702.8
409;Particuliere huishoudens;Vermogen: 10e 10%-groep;2019;782.7;1067.9;1364.4;748.5
410;Particuliere huishoudens;Vermogen: 10e 10%-groep;2020;789.4;1168.5;1480.2;804.1
411;Particuliere huishoudens;Vermogen: 10e 10%-groep;2021;795.1;1200.0;1509.1;865.5
412;Particuliere huishoudens;Vermogen: 10e 10%-groep;2022;804.1;1423.7;1770.4;1010.9
413;Particuliere huishoudens;Vermogen: 10e 10%-groep;2023;815.7;1467.1;1798.6;1027.8
414;Type: Eenpersoonshuishouden;Totaal;2006;2427.9;218.7;90.1;8.3
415;Type: Eenpersoonshuishouden;Totaal;2007;2471.9;235.6;95.3;8.8
416;Type: Eenpersoonshuishouden;Totaal;2008;2515.8;256.9;102.1;10.0
417;Type: Eenpersoonshuishouden;Totaal;2009;2559.5;251.4;98.2;9.4
418;Type: Eenpersoonshuishouden;Totaal;2010;2586.4;253.2;97.9;8.9
419;Type: Eenpersoonshuishouden;Totaal;2011;2623.5;258.6;98.6;8.4
420;Type: Eenpersoonshuishouden;Totaal;2012;2673.3;249.2;93.2;7.0
421;Type: Eenpersoonshuishouden;Totaal;2013;2713.4;238.4;87.8;4.7
422;Type: Eenpersoonshuishouden;Totaal;2014;2721.7;249.6;91.7;4.7
423;Type: Eenpersoonshuishouden;Totaal;2015;2782.7;256.8;92.3;6.5
424;Type: Eenpersoonshuishouden;Totaal;2016;2820.4;272.2;96.5;7.0
425;Type: Eenpersoonshuishouden;Totaal;2017;2872.5;295.7;102.9;8.3
426;Type: Eenpersoonshuishouden;Totaal;2018;2910.1;327.5;112.5;9.7
427;Type: Eenpersoonshuishouden;Totaal;2019;2949.8;357.9;121.3;11.2
428;Type: Eenpersoonshuishouden;Totaal;2020;2985.9;396.1;132.7;12.6
429;Type: Eenpersoonshuishouden;Totaal;2021;3014.0;434.4;144.1;15.7
430;Type: Eenpersoonshuishouden;Totaal;2022;3085.0;537.1;174.1;18.0
431;Type: Eenpersoonshuishouden;Totaal;2023;3164.0;548.4;173.3;17.7
432;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2006;75.0;-3.7;-50.0;-24.0
433;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2007;69.9;-3.8;-54.5;-24.2
434;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2008;70.4;-4.0;-56.8;-23.7
435;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2009;91.7;-4.8;-52.2;-21.5
436;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2010;134.6;-6.0;-44.7;-22.6
437;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2011;315.0;-9.9;-31.5;-17.7
438;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2012;365.8;-12.4;-33.9;-19.1
439;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2013;422.2;-15.5;-36.7;-22.8
440;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2014;434.6;-15.4;-35.4;-21.1
441;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2015;411.1;-14.2;-34.6;-19.5
442;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2016;391.3;-13.2;-33.8;-18.3
443;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2017;360.5;-11.8;-32.7;-16.9
444;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2018;342.1;-11.2;-32.6;-16.8
445;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2019;335.9;-11.3;-33.8;-17.8
446;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2020;327.3;-11.2;-34.1;-19.1
447;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2021;304.5;-11.1;-36.3;-20.0
448;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2022;297.4;-11.0;-37.1;-20.6
449;Type: Eenpersoonshuishouden;Vermogen: tot -5 000 euro;2023;298.5;-11.9;-39.9;-21.7
450;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2006;18.1;0.0;-2.3;-2.3
451;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2007;17.9;0.0;-2.3;-2.2
452;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2008;18.5;0.0;-2.3;-2.2
453;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2009;22.7;-0.1;-2.4;-2.3
454;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2010;23.4;-0.1;-2.3;-2.2
455;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2011;229.7;-0.4;-1.6;-1.1
456;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2012;266.0;-0.4;-1.6;-1.1
457;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2013;271.2;-0.4;-1.6;-1.1
458;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2014;275.0;-0.5;-1.7;-1.3
459;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2015;269.1;-0.5;-1.7;-1.3
460;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2016;280.0;-0.5;-1.7;-1.3
461;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2017;263.7;-0.5;-1.7;-1.3
462;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2018;252.8;-0.4;-1.7;-1.3
463;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2019;238.9;-0.4;-1.7;-1.3
464;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2020;225.8;-0.4;-1.7;-1.3
465;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2021;199.7;-0.3;-1.7;-1.3
466;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2022;202.3;-0.3;-1.7;-1.3
467;Type: Eenpersoonshuishouden;Vermogen: -5 000 tot 0 euro;2023;194.2;-0.3;-1.7;-1.3
468;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2006;604.0;0.1;0.2;0.0
469;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2007;603.8;0.1;0.2;0.0
470;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2008;574.5;0.1;0.2;0.0
471;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2009;574.4;0.1;0.2;0.0
472;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2010;561.3;0.1;0.2;0.0
473;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2011;320.7;0.1;0.3;0.2
474;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2012;275.0;0.1;0.4;0.4
475;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2013;318.0;0.1;0.4;0.3
476;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2014;305.2;0.1;0.4;0.4
477;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2015;270.0;0.1;0.4;0.4
478;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2016;279.9;0.1;0.4;0.4
479;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2017;286.5;0.1;0.4;0.4
480;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2018;291.5;0.1;0.4;0.4
481;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2019;292.2;0.1;0.4;0.4
482;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2020;289.9;0.1;0.4;0.4
483;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2021;257.9;0.1;0.4;0.4
484;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2022;268.4;0.1;0.4;0.4
485;Type: Eenpersoonshuishouden;Vermogen: 0 tot 1 000 euro;2023;271.3;0.1;0.3;0.3
486;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2006;377.1;1.0;2.6;2.4
487;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2007;388.2;1.0;2.5;2.3
488;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2008;396.4;1.0;2.6;2.4
489;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2009;407.9;1.0;2.6;2.4
490;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2010;409.3;1.0;2.6;2.3
491;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2011;319.9;0.8;2.6;2.4
492;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2012;344.1;0.9;2.6;2.4
493;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2013;358.1;0.9;2.5;2.2
494;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2014;358.2;0.9;2.5;2.2
495;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2015;372.5;0.9;2.5;2.3
496;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2016;369.6;0.9;2.5;2.3
497;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2017;382.9;1.0;2.5;2.3
498;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2018;383.5;1.0;2.5;2.3
499;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2019;383.3;1.0;2.5;2.2
500;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2020;391.7;1.0;2.5;2.2
501;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2021;401.8;1.0;2.5;2.3
502;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2022;393.3;1.0;2.5;2.3
503;Type: Eenpersoonshuishouden;Vermogen 1 000 tot 5 000 euro;2023;421.6;1.1;2.6;2.4
504;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2006;193.5;1.4;7.2;7.1
505;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2007;192.7;1.4;7.2;7.1
506;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2008;199.1;1.4;7.2;7.1
507;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2009;200.9;1.4;7.2;7.1
508;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2010;199.4;1.4;7.2;7.1
509;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2011;172.5;1.3;7.3;7.1
510;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2012;185.9;1.4;7.3;7.2
511;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2013;168.0;1.2;7.2;7.1
512;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2014;166.6;1.2;7.2;7.1
513;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2015;192.0;1.4;7.3;7.2
514;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2016;194.3;1.4;7.3;7.2
515;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2017;200.0;1.5;7.3;7.2
516;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2018;194.6;1.4;7.3;7.2
517;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2019;189.1;1.4;7.3;7.1
518;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2020;189.1;1.4;7.2;7.1
519;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2021;200.1;1.5;7.2;7.1
520;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2022;198.0;1.4;7.2;7.1
521;Type: Eenpersoonshuishouden;Vermogen: 5 000 tot 10 000 euro;2023;212.2;1.5;7.2;7.1
522;Type: Eenpersoonshuishouden;Vermogen: 10 000 tot 20 000 euro;2006;214.1;3.1;14.5;14.3
523;Type: Eenpersoonshuishouden;Vermogen: 10 000 tot 20 000 euro;2007;214.6;3.1;14.5;14.3
524;Type: Eenpersoonshuishouden;Vermogen: 10 000 tot 20 000 euro;2008;219.5;3.2;14.5;14.3
525;Type: Eenpersoonshuishouden;Vermogen: 10 000 tot 20 000 euro;2009;220.8;3.2;14.6;14.3
526;Type: Eenpersoonshuishouden;Vermogen: 10 000 tot 20 000 euro;2010;220.0;3.2;14.6;14.4
527;Type: Eenpersoonshuishouden;Vermogen: 10 000 tot 20 000 euro;2011;206.8;3.0;14.6;14.4
528;Type: Eenpersoonshuishouden;Vermogen: 10 000 tot 20 000 euro;2012;198.8;2.9;14.5;14.3
529;Type: Eenpersoonshuishouden;Vermogen: 10 000 tot 20 000 euro;2013;175.8;2.5;14.5;14.2
530;Type: Eenpersoonshuishouden;Vermogen: 10 000 tot 20 000 euro;2014;175.9;2.6;14.5;14.3
531;Type: Eenpersoonshuishouden;Vermogen: 10 000 tot 20 000 euro;2015;209.7;3.1;14.6;14.4
532;Type: Eenpersoonshuishouden;Vermogen: 10 000 tot 20 000 euro;2016;224.7;3.3;14.7;14.5
533;Type: Eenpersoonshuishouden;Vermogen: 10 000 tot 20 000 euro;2017;231.0;3.4;14.6;14.3
534;Type: Eenpersoonshuishouden;Vermogen: 10 000 tot 20 000 euro;2018;230.8;3.4;14.6;14.3
535;Type: Eenpersoonshuishouden;Vermogen: 10 000 tot 20 000 euro;2019;221.2;3.2;14.5;14.3
536;Type: Eenpersoonshuishouden;Vermogen: 10 000 tot 20 000 euro;2020;214.3;3.1;14.5;14.2
