ID;RegioS;Perioden;TotaalWegvoertuigen_1;TotaalMotorvoertuigen_2;TotaalPersonenautoS_3;PersonenautoSRelatief_4;InBezitNatuurlijkePersonen_5;InBezitNatuurlijkePersonenRelatief_6;TotaalBedrijfsvoertuigen_7;TotaalBedrijfsmotorvoertuigen_8;TotaalAanhangwagensEnOpleggers_9;TotaalBedrijfsmotorvoertuigen_10;Bestelauto_11;VrachtautoExclTrekkerVoorOplegger_12;TrekkerVoorOplegger_13;SpeciaalVoertuig_14;Bus_15;TotaalAanhangwagensEnOpleggers_16;Aanhangwagen_17;Oplegger_18;TotaalMotorfietsen_19;MotorfietsenRelatief_20
341;Gelderland (PV);2001;;988860;809968;419.0;735751.0;380.0;;118058;;118058;91189;12050;8081;5804;934;;;;60834;31.0
342;Gelderland (PV);2002;;1019161;830947;426.0;753464.0;387.0;;124202;;124202;96340;11980;8497;6442;943;;;;64012;33.0
343;Gelderland (PV);2003;;1047467;848074;433.0;772541.0;394.0;;130726;;130726;102168;11927;8725;6876;1030;;;;68667;35.0
344;Gelderland (PV);2004;1176692.0;1058978;852537;435.0;780504.0;398.0;252588.0;134874;117714.0;134874;105776;12175;8766;7126;1031;117714.0;105942.0;11772.0;71567;37.0
345;Gelderland (PV);2005;1199622.0;1072789;860642;436.0;788637.0;400.0;265174.0;138341;126833.0;138341;109499;11840;8808;7383;811;126833.0;114720.0;12113.0;73806;37.0
346;Gelderland (PV);2006;1218140.0;1085203;873466;442.0;799106.0;404.0;268989.0;136052;132937.0;136052;106356;11729;9258;7870;839;132937.0;120006.0;12931.0;75685;38.0
347;Gelderland (PV);2007;1242577.0;1104418;890867;450.0;813011.0;411.0;274629.0;136470;138159.0;136470;105769;11711;9891;8266;833;138159.0;124920.0;13239.0;77081;39.0
348;Gelderland (PV);2008;1241373.0;1098236;886144;447.0;826819.0;417.0;276119.0;132982;143137.0;132982;101846;11635;10085;8591;825;143137.0;129342.0;13795.0;79110;40.0
349;Gelderland (PV);2009;1266695.0;1119514;902215;453.0;841052.0;422.0;282885.0;135704;147181.0;135704;104296;11510;10251;8924;723;147181.0;132687.0;14494.0;81595;41.0
350;Gelderland (PV);2010;1284730.0;1134880;915875;458.0;856075.0;428.0;285217.0;135367;149850.0;135367;104617;11158;9753;9097;742;149850.0;135229.0;14621.0;83638;42.0
351;Gelderland (PV);2011;1298221.0;1146040;928048;463.0;872623.0;435.0;285141.0;132960;152181.0;132960;102484;10819;9854;8899;904;152181.0;137421.0;14760.0;85032;42.0
352;Gelderland (PV);2012;1315192.0;1160973;942902;469.0;886695.0;441.0;286131.0;131912;154219.0;131912;101777;10580;9780;8867;908;154219.0;139488.0;14731.0;86159;43.0
353;Gelderland (PV);2013;1324253.0;1168383;951498;472.0;894435.0;444.0;286073.0;130203;155870.0;130203;100447;10364;9776;8785;831;155870.0;140977.0;14893.0;86682;43.0
354;Gelderland (PV);2014;1325036.0;1168513;954328;473.0;897529.0;444.0;284337.0;127814;156523.0;127814;98674;10061;9962;8628;489;156523.0;141716.0;14807.0;86371;43.0
355;Gelderland (PV);2015;1333857.0;1175950;961866;475.0;904350.0;446.0;286421.0;128514;157907.0;128514;99495;9840;10091;8593;495;157907.0;143044.0;14863.0;85570;42.0
356;Gelderland (PV);2016;1352785.0;1192019;976086;480.0;915500.0;450.0;291443.0;130677;160766.0;130677;101275;9876;10637;8393;496;160766.0;144806.0;15960.0;85256;42.0
357;Gelderland (PV);2017;1376156.0;1212090;992120;484.0;930989.0;455.0;298719.0;134653;164066.0;134653;104734;9983;10973;8478;485;164066.0;147185.0;16881.0;85317;42.0
358;Gelderland (PV);2018;1404297.0;1236817;1011151;491.0;947914.0;460.0;307253.0;139773;167480.0;139773;109221;10107;11452;8512;481;167480.0;149638.0;17842.0;85893;42.0
359;Gelderland (PV);2019;1432980.0;1261624;1031386;498.0;964987.0;466.0;315252.0;143896;171356.0;143896;112365;10215;12302;8530;484;171356.0;151595.0;19761.0;86342;42.0
360;Gelderland (PV);2020;1458076.0;1283217;1048001;502.0;979926.0;470.0;321807.0;146948;174859.0;146948;115118;10241;12645;8490;454;174859.0;154329.0;20530.0;88268;42.0
361;Gelderland (PV);2021;1485254.0;1308097;1067820;509.0;1000681.0;477.0;326337.0;149180;177157.0;149180;117685;10130;12562;8394;409;177157.0;156162.0;20995.0;91097;43.0
362;Gelderland (PV);2022;1515054.0;1334863;1087146;515.0;1019396.0;483.0;334346.0;154155;180191.0;154155;122051;10193;13060;8409;442;180191.0;160447.0;19744.0;93562;44.0
363;Utrecht (PV);1990;;394442;346519;341.0;;;;38445;;38445;27662;6368;2106;1319;990;;;;9478;9.0
364;Utrecht (PV);1991;;407678;356198;347.0;;;;40771;;40771;29724;6368;2338;1363;978;;;;10709;10.0
365;Utrecht (PV);1992;;418560;363087;350.0;;;;42642;;42642;31449;6390;2444;1384;975;;;;12831;12.0
366;Utrecht (PV);1993;;433505;372085;355.0;;;;45627;;45627;34375;6365;2464;1414;1009;;;;15793;15.0
367;Utrecht (PV);1994;;447214;381373;361.0;;;;47500;;47500;36606;6298;2461;1391;744;;;;18341;17.0
368;Utrecht (PV);1995;;460653;392798;369.0;;;;48221;;48221;36707;6301;2516;1426;1271;;;;19634;18.0
369;Utrecht (PV);1996;;470967;401363;375.0;;;;48810;;48810;37044;6349;2668;1494;1255;;;;20794;19.0
370;Utrecht (PV);1997;;486887;412621;382.0;;;;50774;;50774;38499;6494;2869;1684;1228;;;;23492;22.0
371;Utrecht (PV);1998;;503206;424863;390.0;;;;53667;;53667;41208;6436;3010;1811;1202;;;;24676;23.0
372;Utrecht (PV);1999;;531763;446104;406.0;;;;59516;;59516;46452;6505;3326;1972;1261;;;;26143;24.0
373;Utrecht (PV);2000;;555397;463921;419.0;382809.0;346.0;;64012;;64012;50389;6512;3578;2232;1301;;;;27464;25.0
374;Utrecht (PV);2001;;578103;481082;430.0;391701.0;350.0;;68254;;68254;54530;6476;3575;2381;1292;;;;28767;26.0
375;Utrecht (PV);2002;;608916;506265;444.0;404518.0;355.0;;71999;;71999;57846;6549;3831;2565;1208;;;;30652;27.0
376;Utrecht (PV);2003;;623573;517256;449.0;416501.0;361.0;;73329;;73329;59335;6364;3788;2804;1038;;;;32988;29.0
377;Utrecht (PV);2004;683563.0;632080;523176;454.0;423249.0;367.0;126101.0;74618;51483.0;74618;60643;6217;3949;2888;921;51483.0;45879.0;5604.0;34286;30.0
378;Utrecht (PV);2005;701257.0;646119;533292;455.0;429488.0;367.0;132333.0;77195;55138.0;77195;63403;6199;4076;3034;483;55138.0;49443.0;5695.0;35632;30.0
379;Utrecht (PV);2006;718849.0;661597;546830;463.0;435332.0;369.0;135545.0;78293;57252.0;78293;64480;6165;3934;3237;477;57252.0;51779.0;5473.0;36474;31.0
380;Utrecht (PV);2007;727194.0;667943;552925;464.0;443601.0;373.0;136737.0;77486;59251.0;77486;63245;6209;4166;3390;476;59251.0;53663.0;5588.0;37532;32.0
381;Utrecht (PV);2008;745925.0;684796;567160;472.0;451776.0;376.0;140052.0;78923;61129.0;78923;64321;6245;4319;3561;477;61129.0;55199.0;5930.0;38713;32.0
382;Utrecht (PV);2009;768370.0;705833;584726;483.0;460481.0;380.0;143655.0;81118;62537.0;81118;66607;6024;4156;3738;593;62537.0;56492.0;6045.0;39989;33.0
383;Utrecht (PV);2010;775953.0;712399;590447;484.0;469400.0;384.0;144222.0;80668;63554.0;80668;65887;5973;4052;3821;935;63554.0;57589.0;5965.0;41284;34.0
384;Utrecht (PV);2011;784625.0;720309;597890;487.0;479168.0;390.0;144577.0;80261;64316.0;80261;65646;5849;4081;3750;935;64316.0;58300.0;6016.0;42158;34.0
385;Utrecht (PV);2012;791331.0;726181;606087;490.0;487835.0;394.0;142551.0;77401;65150.0;77401;62952;5577;4189;3754;929;65150.0;58911.0;6239.0;42693;35.0
386;Utrecht (PV);2013;809626.0;743821;621952;499.0;492619.0;396.0;144797.0;78992;65805.0;78992;64829;5269;4302;3748;844;65805.0;59203.0;6602.0;42877;34.0
387;Utrecht (PV);2014;809485.0;743179;623482;497.0;495029.0;395.0;143104.0;76798;66306.0;76798;62822;5036;4303;3712;925;66306.0;59631.0;6675.0;42899;34.0
388;Utrecht (PV);2015;818783.0;752498;632138;500.0;498414.0;394.0;143789.0;77504;66285.0;77504;64090;4850;3958;3672;934;66285.0;59815.0;6470.0;42856;34.0
389;Utrecht (PV);2016;831059.0;764275;642013;504.0;505018.0;397.0;145939.0;79155;66784.0;79155;65924;4761;3909;3634;927;66784.0;60245.0;6539.0;43107;34.0
390;Utrecht (PV);2017;841301.0;774506;650069;506.0;513813.0;400.0;147764.0;80969;66795.0;80969;67869;4567;3968;3649;916;66795.0;60453.0;6342.0;43468;34.0
391;Utrecht (PV);2018;860348.0;792950;664987;513.0;522298.0;403.0;151357.0;83959;67398.0;83959;70761;4520;4078;3676;924;67398.0;60868.0;6530.0;44004;34.0
392;Utrecht (PV);2019;903958.0;832542;695976;519.0;545897.0;407.0;162299.0;90883;71416.0;90883;76702;4796;4444;3872;1069;71416.0;64328.0;7088.0;45683;34.0
393;Utrecht (PV);2020;930510.0;857978;716170;529.0;553402.0;408.0;167805.0;95273;72532.0;95273;80792;4930;4595;3878;1078;72532.0;65315.0;7217.0;46535;34.0
394;Utrecht (PV);2021;946002.0;873306;728384;535.0;564028.0;414.0;169690.0;96994;72696.0;96994;82784;4892;4564;3839;915;72696.0;65287.0;7409.0;47928;35.0
395;Utrecht (PV);2022;966064.0;892108;742706;542.0;572388.0;418.0;174604.0;100648;73956.0;100648;86085;4943;4805;3864;951;73956.0;66355.0;7601.0;48754;36.0
396;Noord-Holland (PV);1990;;903192;792459;334.0;;;;88392;;88392;69732;10724;2847;3194;1895;;;;22341;9.0
397;Noord-Holland (PV);1991;;918319;802189;335.0;;;;91956;;91956;72984;10721;3064;3192;1995;;;;24174;10.0
398;Noord-Holland (PV);1992;;926422;803422;332.0;;;;94810;;94810;75744;10703;3217;3087;2059;;;;28190;12.0
399;Noord-Holland (PV);1993;;951831;817051;335.0;;;;100656;;100656;81650;10629;3381;2998;1998;;;;34124;14.0
400;Noord-Holland (PV);1994;;969849;828018;337.0;;;;102686;;102686;83872;10455;3360;2998;2001;;;;39145;16.0
401;Noord-Holland (PV);1995;;998666;853647;346.0;;;;102634;;102634;83848;10344;3434;3051;1957;;;;42385;17.0
402;Noord-Holland (PV);1996;;1010481;862436;350.0;;;;102866;;102866;83619;10182;3748;3276;2041;;;;45179;18.0
403;Noord-Holland (PV);1997;;1042061;882880;357.0;;;;107402;;107402;87633;10206;4033;3548;1982;;;;51779;21.0
404;Noord-Holland (PV);1998;;1069281;901370;363.0;;;;112945;;112945;93001;10122;4139;3799;1884;;;;54966;22.0
405;Noord-Holland (PV);1999;;1112396;931978;372.0;;;;122264;;122264;101662;10131;4353;4151;1967;;;;58154;23.0
406;Noord-Holland (PV);2000;;1163380;968149;384.0;821770.0;326.0;;133399;;133399;111612;10282;4779;4677;2049;;;;61832;25.0
407;Noord-Holland (PV);2001;;1203499;996375;393.0;840253.0;332.0;;141666;;141666;118759;10254;5097;5223;2333;;;;65458;26.0
408;Noord-Holland (PV);2002;;1235877;1018123;398.0;861021.0;336.0;;148246;;148246;124417;10255;5265;5800;2509;;;;69508;27.0
409;Noord-Holland (PV);2003;;1259013;1031415;401.0;882060.0;343.0;;152735;;152735;128529;10139;5265;6264;2538;;;;74863;29.0
410;Noord-Holland (PV);2004;1328793.0;1235646;1007219;391.0;894191.0;348.0;243389.0;150242;93147.0;150242;125940;9737;5279;6594;2692;93147.0;85758.0;7389.0;78185;30.0
411;Noord-Holland (PV);2005;1349705.0;1248946;1015263;391.0;904748.0;348.0;253119.0;152360;100759.0;152360;127025;9444;5424;6957;3510;100759.0;92855.0;7904.0;81323;31.0
412;Noord-Holland (PV);2006;1361694.0;1256550;1025069;393.0;913264.0;350.0;252966.0;147822;105144.0;147822;121830;9143;5628;7625;3596;105144.0;96919.0;8225.0;83659;32.0
413;Noord-Holland (PV);2007;1386626.0;1277432;1044088;400.0;925594.0;354.0;256329.0;147135;109194.0;147135;120339;9077;6135;8167;3417;109194.0;100642.0;8552.0;86209;33.0
414;Noord-Holland (PV);2008;1439980.0;1327264;1084120;413.0;939110.0;358.0;266736.0;154020;112716.0;154020;126273;9008;6485;8455;3799;112716.0;103600.0;9116.0;89124;34.0
415;Noord-Holland (PV);2009;1464336.0;1348337;1100253;416.0;954387.0;361.0;271468.0;155469;115999.0;155469;126338;9175;6892;8942;4122;115999.0;106211.0;9788.0;92615;35.0
416;Noord-Holland (PV);2010;1469584.0;1351594;1103174;413.0;970728.0;364.0;271010.0;153020;117990.0;153020;124288;8757;6752;9195;4028;117990.0;108019.0;9971.0;95400;36.0
417;Noord-Holland (PV);2011;1479638.0;1360186;1113538;414.0;988777.0;367.0;268509.0;149057;119452.0;149057;120801;8403;6632;9196;4025;119452.0;109470.0;9982.0;97591;36.0
418;Noord-Holland (PV);2012;1489775.0;1369389;1123548;415.0;1005266.0;371.0;266711.0;146325;120386.0;146325;118434;8224;6687;9010;3970;120386.0;110228.0;10158.0;99516;37.0
419;Noord-Holland (PV);2013;1496552.0;1375483;1132203;416.0;1013135.0;372.0;263613.0;142544;121069.0;142544;115321;8039;6785;8869;3530;121069.0;110982.0;10087.0;100736;37.0
420;Noord-Holland (PV);2014;1497864.0;1376492;1135950;414.0;1015929.0;371.0;260470.0;139098;121372.0;139098;112440;7792;7023;8734;3109;121372.0;111141.0;10231.0;101444;37.0
421;Noord-Holland (PV);2015;1503826.0;1382041;1140432;413.0;1022465.0;370.0;261565.0;139780;121785.0;139780;113480;7775;7210;8578;2737;121785.0;111219.0;10566.0;101829;37.0
422;Noord-Holland (PV);2016;1531437.0;1408977;1164058;418.0;1036117.0;372.0;264977.0;142517;122460.0;142517;116218;7621;7585;8450;2643;122460.0;111362.0;11098.0;102402;37.0
423;Noord-Holland (PV);2017;1555347.0;1431039;1181698;421.0;1052275.0;375.0;270465.0;146157;124308.0;146157;119400;7730;8021;8245;2761;124308.0;112135.0;12173.0;103184;37.0
424;Noord-Holland (PV);2018;1579307.0;1453515;1199410;424.0;1067480.0;377.0;275676.0;149884;125792.0;149884;122769;7858;8524;7931;2802;125792.0;112993.0;12799.0;104221;37.0
425;Noord-Holland (PV);2019;1597155.0;1471724;1213797;425.0;1081241.0;379.0;278709.0;153278;125431.0;153278;126312;7873;8749;7834;2510;125431.0;112192.0;13239.0;104649;37.0
426;Noord-Holland (PV);2020;1622556.0;1496017;1233058;428.0;1093142.0;380.0;282861.0;156322;126539.0;156322;129172;7943;8952;7662;2593;126539.0;112775.0;13764.0;106637;37.0
427;Noord-Holland (PV);2021;1643481.0;1517157;1250757;433.0;1114207.0;386.0;284027.0;157703;126324.0;157703;131012;7746;8795;7566;2584;126324.0;112322.0;14002.0;108697;38.0
428;Noord-Holland (PV);2022;1678873.0;1549312;1278372;439.0;1131574.0;389.0;290821.0;161260;129561.0;161260;134548;7571;9098;7522;2521;129561.0;113142.0;16419.0;109680;38.0
429;Zuid-Holland (PV);1990;;1218761;1064953;331.0;;;;128935;;128935;91691;19137;7965;7921;2221;;;;24873;8.0
430;Zuid-Holland (PV);1991;;1240501;1079433;333.0;;;;134311;;134311;96479;19093;8614;7809;2316;;;;26757;8.0
431;Zuid-Holland (PV);1992;;1244078;1075785;329.0;;;;136807;;136807;99686;18662;9045;7118;2296;;;;31486;10.0
432;Zuid-Holland (PV);1993;;1285001;1100848;334.0;;;;145447;;145447;108568;18494;9395;6707;2283;;;;38706;12.0
433;Zuid-Holland (PV);1994;;1319371;1123535;339.0;;;;151046;;151046;115062;18077;9343;6194;2370;;;;44790;14.0
434;Zuid-Holland (PV);1995;;1338680;1143181;344.0;;;;147054;;147054;112347;17384;9444;5781;2098;;;;48445;15.0
435;Zuid-Holland (PV);1996;;1355627;1158485;348.0;;;;145320;;145320;111365;17138;9745;5577;1495;;;;51822;16.0
436;Zuid-Holland (PV);1997;;1392030;1183292;354.0;;;;150250;;150250;115532;17189;10280;5760;1489;;;;58488;17.0
437;Zuid-Holland (PV);1998;;1427844;1208730;360.0;;;;157496;;157496;123340;16677;10495;5534;1450;;;;61618;18.0
438;Zuid-Holland (PV);1999;;1471124;1238395;367.0;;;;168332;;168332;133297;16610;11335;5562;1528;;;;64397;19.0
439;Zuid-Holland (PV);2000;;1531093;1280942;377.0;1110463.0;327.0;;182362;;182362;144830;16776;12427;5852;2477;;;;67789;20.0
440;Zuid-Holland (PV);2001;;1585243;1320246;386.0;1138894.0;333.0;;193356;;193356;155269;16678;12906;6107;2396;;;;71641;21.0
441;Zuid-Holland (PV);2002;;1610786;1338773;391.0;1158839.0;338.0;;197420;;197420;159424;16285;12925;6412;2374;;;;74593;22.0
442;Zuid-Holland (PV);2003;;1648977;1368099;398.0;1191006.0;346.0;;200846;;200846;162272;16162;13238;6870;2304;;;;80032;23.0
443;Zuid-Holland (PV);2004;1804540.0;1661537;1377284;400.0;1208029.0;351.0;343413.0;200410;143003.0;200410;162376;15606;13186;7131;2111;143003.0;109731.0;33272.0;83843;24.0
444;Zuid-Holland (PV);2005;1796224.0;1643252;1359420;393.0;1220605.0;353.0;349601.0;196629;152972.0;196629;159029;14965;13390;7333;1912;152972.0;118611.0;34361.0;87203;25.0
445;Zuid-Holland (PV);2006;1802909.0;1642784;1362377;394.0;1231431.0;356.0;350435.0;190310;160125.0;190310;152692;14455;13582;7891;1690;160125.0;124372.0;35753.0;90097;26.0
446;Zuid-Holland (PV);2007;1832287.0;1667335;1384971;401.0;1248625.0;361.0;354404.0;189452;164952.0;189452;150445;14594;14483;8384;1546;164952.0;128829.0;36123.0;92912;27.0
447;Zuid-Holland (PV);2008;1869470.0;1699887;1411515;408.0;1267240.0;366.0;361773.0;192190;169583.0;192190;152666;14165;15100;8795;1464;169583.0;132492.0;37091.0;96182;28.0
448;Zuid-Holland (PV);2009;1901904.0;1727726;1433158;412.0;1287887.0;370.0;368887.0;194709;174178.0;194709;154282;14211;15484;9278;1454;174178.0;136061.0;38117.0;99859;29.0
449;Zuid-Holland (PV);2010;1922122.0;1745662;1449910;414.0;1309822.0;374.0;369175.0;192715;176460.0;192715;153208;13811;14679;9485;1532;176460.0;138705.0;37755.0;103037;29.0
450;Zuid-Holland (PV);2011;1943320.0;1766445;1471732;417.0;1333652.0;378.0;366062.0;189187;176875.0;189187;150561;13303;14447;9447;1429;176875.0;140384.0;36491.0;105526;30.0
451;Zuid-Holland (PV);2012;1967859.0;1790691;1496557;421.0;1354825.0;381.0;364090.0;186922;177168.0;186922;148777;12829;14453;9469;1394;177168.0;142097.0;35071.0;107212;30.0
452;Zuid-Holland (PV);2013;1961386.0;1785012;1495299;420.0;1363061.0;382.0;357385.0;181011;176374.0;181011;144017;12259;14225;9177;1333;176374.0;141958.0;34416.0;108702;31.0
453;Zuid-Holland (PV);2014;1959767.0;1783651;1496555;418.0;1365046.0;382.0;354277.0;178161;176116.0;178161;141601;11821;14338;9159;1242;176116.0;142378.0;33738.0;108935;30.0
454;Zuid-Holland (PV);2015;1963586.0;1786551;1500508;417.0;1371383.0;381.0;354138.0;177103;177035.0;177103;141348;11453;14090;8976;1236;177035.0;141828.0;35207.0;108940;30.0
455;Zuid-Holland (PV);2016;1985575.0;1806303;1518339;419.0;1386171.0;383.0;357678.0;178406;179272.0;178406;142665;11133;14407;8856;1345;179272.0;142159.0;37113.0;109558;30.0
456;Zuid-Holland (PV);2017;2016638.0;1835740;1543009;423.0;1406808.0;385.0;362737.0;181839;180898.0;181839;146160;10955;14673;8731;1320;180898.0;142600.0;38298.0;110892;30.0
457;Zuid-Holland (PV);2018;2055039.0;1870488;1570941;427.0;1431641.0;389.0;371543.0;186992;184551.0;186992;151034;10924;14988;8694;1352;184551.0;144063.0;40488.0;112555;31.0
458;Zuid-Holland (PV);2019;2066115.0;1881744;1579739;430.0;1436851.0;391.0;373855.0;189484;184371.0;189484;153865;10513;15265;8523;1318;184371.0;142135.0;42236.0;112521;31.0
459;Zuid-Holland (PV);2020;2106637.0;1919272;1607952;434.0;1455773.0;393.0;382231.0;194866;187365.0;194866;159113;10321;15537;8547;1348;187365.0;144087.0;43278.0;116454;31.0
460;Zuid-Holland (PV);2021;2136399.0;1949750;1632513;438.0;1485087.0;399.0;383654.0;197005;186649.0;197005;161502;10153;15623;8556;1171;186649.0;143534.0;43115.0;120232;32.0
461;Zuid-Holland (PV);2022;2175930.0;1984112;1657849;442.0;1506873.0;401.0;394481.0;202663;191818.0;202663;166715;10213;16066;8571;1098;191818.0;146077.0;45741.0;123600;33.0
462;Zeeland (PV);1990;;145412;128219;360.0;;;;13293;;13293;8945;2222;880;682;564;;;;3900;11.0
463;Zeeland (PV);1991;;148384;130040;364.0;;;;13961;;13961;9519;2230;949;677;586;;;;4383;12.0
464;Zeeland (PV);1992;;149816;130170;362.0;;;;14478;;14478;10060;2190;1012;642;574;;;;5168;14.0
465;Zeeland (PV);1993;;154219;132344;366.0;;;;15467;;15467;10977;2177;1085;648;580;;;;6408;18.0
466;Zeeland (PV);1994;;158614;135225;372.0;;;;15884;;15884;11466;2130;1099;651;538;;;;7505;21.0
467;Zeeland (PV);1995;;162779;138496;379.0;;;;15940;;15940;11551;2073;1122;650;544;;;;8343;23.0
468;Zeeland (PV);1996;;165364;139518;380.0;;;;16848;;16848;11753;2025;1200;646;1224;;;;8998;24.0
469;Zeeland (PV);1997;;170322;142847;388.0;;;;17528;;17528;12327;2005;1275;708;1213;;;;9947;27.0
470;Zeeland (PV);1998;;173065;144375;390.0;;;;18330;;18330;13242;1887;1316;745;1140;;;;10360;28.0
471;Zeeland (PV);1999;;178143;147495;398.0;;;;19947;;19947;14703;1881;1418;836;1109;;;;10701;29.0
472;Zeeland (PV);2000;;183409;151369;407.0;143412.0;386.0;;20879;;20879;16398;1884;1472;934;191;;;;11161;30.0
473;Zeeland (PV);2001;;188940;154668;413.0;146543.0;391.0;;22636;;22636;17983;1876;1550;1039;188;;;;11636;31.0
474;Zeeland (PV);2002;;194387;158249;419.0;150056.0;398.0;;24152;;24152;19264;1914;1625;1155;194;;;;11986;32.0
475;Zeeland (PV);2003;;200431;162042;428.0;153759.0;406.0;;25603;;25603;20552;1864;1751;1249;187;;;;12786;34.0
476;Zeeland (PV);2004;225377.0;204385;164018;434.0;155843.0;412.0;47989.0;26997;20992.0;26997;21850;1814;1831;1315;187;20992.0;18601.0;2391.0;13370;35.0
477;Zeeland (PV);2005;231516.0;208357;166432;438.0;158095.0;416.0;51148.0;27989;23159.0;27989;22807;1733;1853;1425;171;23159.0;20362.0;2797.0;13936;37.0
478;Zeeland (PV);2006;236039.0;211539;169564;446.0;161124.0;424.0;51920.0;27420;24500.0;27420;22203;1655;1854;1507;201;24500.0;21663.0;2837.0;14555;38.0
479;Zeeland (PV);2007;241088.0;215299;172884;454.0;164348.0;432.0;53070.0;27281;25789.0;27281;21828;1695;1950;1613;195;25789.0;22933.0;2856.0;15134;40.0
480;Zeeland (PV);2008;247141.0;220115;176716;464.0;167727.0;441.0;54648.0;27622;27026.0;27622;21976;1659;2024;1718;245;27026.0;24030.0;2996.0;15777;41.0
481;Zeeland (PV);2009;252773.0;224563;180163;473.0;170985.0;449.0;56284.0;28074;28210.0;28074;22272;1624;2105;1816;257;28210.0;24976.0;3234.0;16326;43.0
482;Zeeland (PV);2010;256714.0;227819;182896;480.0;174189.0;457.0;57000.0;28105;28895.0;28105;22309;1606;2061;1869;260;28895.0;25780.0;3115.0;16818;44.0
483;Zeeland (PV);2011;260913.0;231020;185942;487.0;177175.0;464.0;57860.0;27967;29893.0;27967;22250;1549;2028;1881;259;29893.0;26536.0;3357.0;17111;45.0
484;Zeeland (PV);2012;264674.0;234180;188805;495.0;179736.0;471.0;58486.0;27992;30494.0;27992;22231;1503;2075;1906;277;30494.0;27157.0;3337.0;17383;46.0
485;Zeeland (PV);2013;266460.0;235574;190416;500.0;181374.0;476.0;58491.0;27605;30886.0;27605;22024;1470;1935;1880;296;30886.0;27636.0;3250.0;17553;46.0
486;Zeeland (PV);2014;267446.0;236205;191352;503.0;182168.0;479.0;58559.0;27318;31241.0;27318;21748;1449;1981;1834;306;31241.0;27919.0;3322.0;17535;46.0
487;Zeeland (PV);2015;269220.0;237506;192767;506.0;183510.0;482.0;58940.0;27226;31714.0;27226;21728;1429;1934;1831;304;31714.0;28201.0;3513.0;17513;46.0
488;Zeeland (PV);2016;271917.0;239505;194741;511.0;185268.0;486.0;59720.0;27308;32412.0;27308;21774;1410;1979;1831;314;32412.0;28642.0;3770.0;17456;46.0
489;Zeeland (PV);2017;276549.0;243283;197551;518.0;187649.0;492.0;61503.0;28237;33266.0;28237;22600;1407;2038;1826;366;33266.0;29130.0;4136.0;17495;46.0
490;Zeeland (PV);2018;281722.0;247440;200792;525.0;190515.0;498.0;63281.0;28999;34282.0;28999;23345;1385;2083;1796;390;34282.0;29681.0;4601.0;17649;46.0
491;Zeeland (PV);2019;286220.0;251486;203980;533.0;193506.0;505.0;64436.0;29702;34734.0;29702;23990;1399;2123;1769;421;34734.0;29862.0;4872.0;17804;46.0
492;Zeeland (PV);2020;289332.0;254365;206057;537.0;195339.0;509.0;65160.0;30193;34967.0;30193;24552;1373;2124;1713;431;34967.0;30368.0;4599.0;18115;47.0
493;Zeeland (PV);2021;293657.0;258230;209261;543.0;199143.0;517.0;65718.0;30291;35427.0;30291;24956;1374;2079;1733;149;35427.0;30799.0;4628.0;18678;48.0
494;Zeeland (PV);2022;299232.0;262923;212376;549.0;201944.0;522.0;67497.0;31188;36309.0;31188;25838;1377;2129;1721;123;36309.0;31556.0;4753.0;19359;50.0
495;Noord-Brabant (PV);1990;;932762;823122;376.0;;;;85723;;85723;60264;14396;6065;3670;1328;;;;23917;11.0
496;Noord-Brabant (PV);1991;;957937;840501;380.0;;;;90334;;90334;64106;14747;6517;3683;1281;;;;27102;12.0
497;Noord-Brabant (PV);1992;;976050;848659;381.0;;;;95105;;95105;68147;14889;7043;3714;1312;;;;32286;15.0
498;Noord-Brabant (PV);1993;;1003938;863002;385.0;;;;101718;;101718;74300;14791;7456;3847;1324;;;;39218;17.0
499;Noord-Brabant (PV);1994;;1032015;881346;390.0;;;;104988;;104988;77790;14610;7363;3871;1354;;;;45681;20.0
500;Noord-Brabant (PV);1995;;1059049;902946;397.0;;;;106352;;106352;78426;14912;7677;4021;1316;;;;49751;22.0
501;Noord-Brabant (PV);1996;;1083412;920329;402.0;;;;109992;;109992;80443;15196;8678;4275;1400;;;;53091;23.0
502;Noord-Brabant (PV);1997;;1122055;947287;411.0;;;;115382;;115382;84536;15614;9270;4619;1343;;;;59386;26.0
503;Noord-Brabant (PV);1998;;1153425;967844;417.0;;;;123127;;123127;91723;15248;9693;5143;1320;;;;62454;27.0
504;Noord-Brabant (PV);1999;;1202048;1001203;428.0;;;;135530;;135530;102262;15632;10443;5861;1332;;;;65315;28.0
505;Noord-Brabant (PV);2000;;1257323;1039932;441.0;909970.0;386.0;;148854;;148854;113934;15694;11279;6603;1344;;;;68537;29.0
506;Noord-Brabant (PV);2001;;1306070;1073441;452.0;931998.0;392.0;;160613;;160613;124043;15936;12120;7177;1337;;;;72016;30.0
507;Noord-Brabant (PV);2002;;1350886;1107159;463.0;952966.0;399.0;;168627;;168627;131313;15747;12526;7792;1249;;;;75100;31.0
508;Noord-Brabant (PV);2003;;1387651;1131250;471.0;975450.0;406.0;;176390;;176390;138755;15400;12494;8446;1295;;;;80011;33.0
509;Noord-Brabant (PV);2004;1546743.0;1401581;1134708;473.0;986533.0;411.0;328984.0;183822;145162.0;183822;145825;15050;12691;8947;1309;145162.0;124700.0;20462.0;83051;35.0
