ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AantalInstallatiesBijWoningen_5;OpgesteldVermogenVanZonnepanelen_6
292;Graft;Alkmaar                                 ;Buurt     ;BU03611002;1;103.0;418.0
293;De Rijp;Alkmaar                                 ;Buurt     ;BU03611003;1;406.0;1358.0
294;Oost-Graftdijk;Alkmaar                                 ;Buurt     ;BU03611004;1;16.0;62.0
295;Starnmeer;Alkmaar                                 ;Buurt     ;BU03611005;1;13.0;139.0
296;Markenbinnen;Alkmaar                                 ;Buurt     ;BU03611006;1;46.0;159.0
297;Vroonermeer;Alkmaar                                 ;Wijk      ;WK036111  ;1;943.0;3257.0
298;Vroonermeer-Zuid;Alkmaar                                 ;Buurt     ;BU03611100;3;576.0;1994.0
299;Vroonermeer-Noord;Alkmaar                                 ;Buurt     ;BU03611101;3;367.0;1263.0
300;Almelo;Almelo                                  ;Gemeente  ;GM0141    ;.;5475.0;21607.0
301;Binnenstad;Almelo                                  ;Wijk      ;WK014110  ;3;107.0;664.0
302;Binnenstad Noord;Almelo                                  ;Buurt     ;BU01411000;3;58.0;422.0
303;Binnenstad Zuid;Almelo                                  ;Buurt     ;BU01411001;3;6.0;45.0
304;Ulk en omgeving;Almelo                                  ;Buurt     ;BU01411002;3;21.0;96.0
305;Java en omgeving;Almelo                                  ;Buurt     ;BU01411003;3;22.0;100.0
306;De Riet;Almelo                                  ;Wijk      ;WK014111  ;3;636.0;1800.0
307;Bornsestraat Midden-Riet Noord;Almelo                                  ;Buurt     ;BU01411100;3;47.0;157.0
308;Bornsestraat en omgeving Zuid;Almelo                                  ;Buurt     ;BU01411101;3;199.0;584.0
309;Arendsboer en omgeving Noord;Almelo                                  ;Buurt     ;BU01411102;3;44.0;160.0
310;Nieuwland;Almelo                                  ;Buurt     ;BU01411103;3;298.0;753.0
311;Arendsboer en omgeving Zuid-Riet Zuid;Almelo                                  ;Buurt     ;BU01411104;3;45.0;121.0
312;Bedrijventerrein Bornsestraat;Almelo                                  ;Buurt     ;BU01411105;3;0.0;0.0
313;Verspreide huizen wijk 11;Almelo                                  ;Buurt     ;BU01411109;3;3.0;25.0
314;Noorderkwartier;Almelo                                  ;Wijk      ;WK014112  ;3;605.0;2327.0
315;Vriezenveenseweg e.o. Haghoek Oost;Almelo                                  ;Buurt     ;BU01411200;3;144.0;478.0
316;Parkweg en omgeving;Almelo                                  ;Buurt     ;BU01411201;3;143.0;610.0
317;Vriezenveenseweg e.o. Haghoek West;Almelo                                  ;Buurt     ;BU01411202;3;87.0;344.0
318;Indië;Almelo                                  ;Buurt     ;BU01411203;3;208.0;678.0
319;Bedrijventerrein Dollegoor Turfkade;Almelo                                  ;Buurt     ;BU01411204;3;;
320;Bedrijvenpark Twente;Almelo                                  ;Buurt     ;BU01411205;3;0.0;0.0
321;Aaboer;Almelo                                  ;Buurt     ;BU01411206;3;18.0;189.0
322;Verspreide huizen wijk 12;Almelo                                  ;Buurt     ;BU01411209;3;;
323;Sluitersveld;Almelo                                  ;Wijk      ;WK014113  ;3;473.0;2146.0
324;Ootmarsumsestraat en omgeving;Almelo                                  ;Buurt     ;BU01411300;3;82.0;369.0
325;Markgraven;Almelo                                  ;Buurt     ;BU01411301;3;163.0;756.0
326;Rumerslanden;Almelo                                  ;Buurt     ;BU01411302;3;30.0;111.0
327;Wester Sluitersveldlanden;Almelo                                  ;Buurt     ;BU01411303;3;39.0;112.0
328;Robbenhaarsweg Noord;Almelo                                  ;Buurt     ;BU01411304;3;64.0;307.0
329;Mooie Vrouwenweg en omgeving;Almelo                                  ;Buurt     ;BU01411305;3;84.0;419.0
330;Verspreide huizen wijk 13;Almelo                                  ;Buurt     ;BU01411309;3;11.0;71.0
331;Wierdense Hoek;Almelo                                  ;Wijk      ;WK014114  ;3;232.0;1029.0
332;Rohof en omgeving;Almelo                                  ;Buurt     ;BU01411400;3;38.0;124.0
333;Wierdensebrug en omgeving;Almelo                                  ;Buurt     ;BU01411401;3;;
334;Kerkelanden;Almelo                                  ;Buurt     ;BU01411402;3;16.0;65.0
335;Aalderinkshoek Noordoost;Almelo                                  ;Buurt     ;BU01411403;3;31.0;161.0
336;Aalderinkshoek Zuidoost;Almelo                                  ;Buurt     ;BU01411404;3;60.0;246.0
337;Aalderinkshoek Noordwest;Almelo                                  ;Buurt     ;BU01411405;3;42.0;175.0
338;Aalderinkshoek Zuidwest;Almelo                                  ;Buurt     ;BU01411406;3;29.0;125.0
339;Verspreide huizen wijk 14;Almelo                                  ;Buurt     ;BU01411409;3;;
340;Nieuwstraat-Kwartier;Almelo                                  ;Wijk      ;WK014115  ;3;141.0;431.0
341;Nieuwstraat -Witvoet en omgeving;Almelo                                  ;Buurt     ;BU01411500;3;64.0;202.0
342;Wonde en omgeving;Almelo                                  ;Buurt     ;BU01411501;3;35.0;119.0
343;Achterlanden en omgeving;Almelo                                  ;Buurt     ;BU01411502;3;42.0;110.0
344;Ossenkoppelerhoek;Almelo                                  ;Wijk      ;WK014116  ;3;216.0;769.0
345;Boomplaats;Almelo                                  ;Buurt     ;BU01411600;3;24.0;95.0
346;Ossenkoppelerhoek Oost;Almelo                                  ;Buurt     ;BU01411601;3;31.0;129.0
347;Beeklust;Almelo                                  ;Buurt     ;BU01411602;3;9.0;29.0
348;Ossenkoppelerhoek Midden Noord;Almelo                                  ;Buurt     ;BU01411603;3;35.0;123.0
349;Ossenkoppelerhoek West;Almelo                                  ;Buurt     ;BU01411604;3;84.0;302.0
350;Ossenkoppelerhoek Midden Zuid;Almelo                                  ;Buurt     ;BU01411605;3;33.0;90.0
351;Hofkamp;Almelo                                  ;Wijk      ;WK014117  ;3;301.0;1363.0
352;Hofkamp West;Almelo                                  ;Buurt     ;BU01411700;3;68.0;263.0
353;Hofkamp Oost;Almelo                                  ;Buurt     ;BU01411701;3;62.0;243.0
354;Paradijs;Almelo                                  ;Buurt     ;BU01411702;3;31.0;185.0
355;Kollenveld;Almelo                                  ;Buurt     ;BU01411703;3;129.0;571.0
356;Verspreide huizen wijk 17;Almelo                                  ;Buurt     ;BU01411709;3;11.0;101.0
357;Schelfhorst;Almelo                                  ;Wijk      ;WK014118  ;3;769.0;3079.0
358;Schelfhorst Zuidwest;Almelo                                  ;Buurt     ;BU01411800;3;133.0;562.0
359;Drakensteyn en omgeving;Almelo                                  ;Buurt     ;BU01411801;3;;
360;Schelfhorst Noordwest;Almelo                                  ;Buurt     ;BU01411802;3;107.0;399.0
361;Havezathe;Almelo                                  ;Buurt     ;BU01411803;3;73.0;272.0
362;Schelfhorst Noordoost;Almelo                                  ;Buurt     ;BU01411804;3;177.0;658.0
363;Schelfhorst Zuidoost;Almelo                                  ;Buurt     ;BU01411805;3;260.0;1121.0
364;Veenelanden;Almelo                                  ;Buurt     ;BU01411806;3;;
365;Windmolenbroek;Almelo                                  ;Wijk      ;WK014119  ;3;1655.0;6201.0
366;Groeneveld;Almelo                                  ;Buurt     ;BU01411900;3;103.0;480.0
367;Kanaalzijde;Almelo                                  ;Buurt     ;BU01411901;3;106.0;397.0
368;Leemslagen Noord;Almelo                                  ;Buurt     ;BU01411902;3;83.0;297.0
369;Leemslagen Zuid;Almelo                                  ;Buurt     ;BU01411903;3;239.0;624.0
370;Zeven Bosjes;Almelo                                  ;Buurt     ;BU01411904;3;198.0;762.0
371;Leemslagen Oost;Almelo                                  ;Buurt     ;BU01411905;3;78.0;300.0
372;Huttenveld;Almelo                                  ;Buurt     ;BU01411906;3;249.0;1074.0
373;Maardijk;Almelo                                  ;Buurt     ;BU01411907;3;124.0;483.0
374;Bedrijventerrein Twentepoort - Stadion;Almelo                                  ;Buurt     ;BU01411908;3;15.0;95.0
375;Nijrees;Almelo                                  ;Buurt     ;BU01411909;3;457.0;1664.0
376;Bedrijventerrein XL Businesspark;Almelo                                  ;Buurt     ;BU01411910;3;0.0;0.0
377;Verspreide huizen wijk 19;Almelo                                  ;Buurt     ;BU01411920;3;3.0;24.0
378;Aadorp;Almelo                                  ;Wijk      ;WK014120  ;3;162.0;772.0
379;Aadorp West;Almelo                                  ;Buurt     ;BU01412000;3;44.0;233.0
380;Aadorp Oost;Almelo                                  ;Buurt     ;BU01412001;3;118.0;539.0
381;Bornerbroek;Almelo                                  ;Wijk      ;WK014121  ;3;178.0;1028.0
382;Bornerbroek Kern;Almelo                                  ;Buurt     ;BU01412100;3;124.0;614.0
383;Verspreide huizen wijk 21;Almelo                                  ;Buurt     ;BU01412109;3;54.0;413.0
384;Almere;Almere                                  ;Gemeente  ;GM0034    ;.;17982.0;64072.0
385;Wijk 01 Almere Haven;Almere                                  ;Wijk      ;WK003401  ;3;2271.0;7820.0
386;Centrum Almere Haven;Almere                                  ;Buurt     ;BU00340101;3;9.0;95.0
387;De Werven;Almere                                  ;Buurt     ;BU00340102;3;349.0;862.0
388;De Hoven;Almere                                  ;Buurt     ;BU00340103;3;105.0;357.0
389;De Meenten;Almere                                  ;Buurt     ;BU00340104;3;133.0;462.0
390;De Grienden;Almere                                  ;Buurt     ;BU00340105;3;166.0;527.0
391;De Marken;Almere                                  ;Buurt     ;BU00340106;3;331.0;995.0
392;De Gouwen;Almere                                  ;Buurt     ;BU00340107;3;249.0;931.0
393;De Wierden;Almere                                  ;Buurt     ;BU00340108;3;430.0;1026.0
394;De Velden;Almere                                  ;Buurt     ;BU00340109;3;222.0;1036.0
395;Overgooi;Almere                                  ;Buurt     ;BU00340110;3;51.0;404.0
396;De Laren;Almere                                  ;Buurt     ;BU00340111;3;226.0;1124.0
397;De Steiger;Almere                                  ;Buurt     ;BU00340171;3;0.0;0.0
398;Stichtsekant;Almere                                  ;Buurt     ;BU00340173;3;0.0;0.0
399;overig Almere Haven;Almere                                  ;Buurt     ;BU00340199;3;0.0;0.0
400;Wijk 02 Almere Stad;Almere                                  ;Wijk      ;WK003402  ;3;7352.0;25323.0
401;Centrum Almere Stad;Almere                                  ;Buurt     ;BU00340201;3;;
402;Filmwijk;Almere                                  ;Buurt     ;BU00340202;3;681.0;2345.0
403;Danswijk;Almere                                  ;Buurt     ;BU00340203;3;217.0;752.0
404;Parkwijk;Almere                                  ;Buurt     ;BU00340204;1;474.0;1620.0
405;Verzetswijk;Almere                                  ;Buurt     ;BU00340205;1;325.0;1100.0
406;Waterwijk;Almere                                  ;Buurt     ;BU00340206;3;586.0;2027.0
407;Tussen de Vaarten noord;Almere                                  ;Buurt     ;BU00340207;3;326.0;1212.0
408;Tussen de Vaarten zuid;Almere                                  ;Buurt     ;BU00340208;3;793.0;2462.0
409;Staatsliedenwijk;Almere                                  ;Buurt     ;BU00340209;3;48.0;147.0
410;Kruidenwijk;Almere                                  ;Buurt     ;BU00340210;3;582.0;1883.0
411;Stedenwijk;Almere                                  ;Buurt     ;BU00340211;3;612.0;1806.0
412;Muziekwijk noord;Almere                                  ;Buurt     ;BU00340212;3;786.0;2819.0
413;Muziekwijk zuid;Almere                                  ;Buurt     ;BU00340213;3;424.0;1399.0
414;Literatuurwijk;Almere                                  ;Buurt     ;BU00340214;3;621.0;2346.0
415;Noorderplassen;Almere                                  ;Buurt     ;BU00340215;3;842.0;3307.0
416;Randstad;Almere                                  ;Buurt     ;BU00340271;1;;
417;Markerkant;Almere                                  ;Buurt     ;BU00340272;3;0.0;0.0
418;Hollandsekant;Almere                                  ;Buurt     ;BU00340273;3;0.0;0.0
419;Gooisekant;Almere                                  ;Buurt     ;BU00340274;3;0.0;0.0
420;Veluwsekant;Almere                                  ;Buurt     ;BU00340275;3;0.0;0.0
421;Sallandsekant;Almere                                  ;Buurt     ;BU00340276;3;0.0;0.0
422;overig Almere Stad;Almere                                  ;Buurt     ;BU00340299;3;0.0;0.0
423;Wijk 03 Almere Buiten;Almere                                  ;Wijk      ;WK003403  ;3;4470.0;15809.0
424;Centrum Almere Buiten;Almere                                  ;Buurt     ;BU00340301;3;77.0;212.0
425;Oostvaardersbuurt;Almere                                  ;Buurt     ;BU00340302;3;391.0;1430.0
426;Seizoenenbuurt;Almere                                  ;Buurt     ;BU00340303;3;540.0;2033.0
427;Molenbuurt;Almere                                  ;Buurt     ;BU00340304;3;423.0;1143.0
428;Bouwmeesterbuurt;Almere                                  ;Buurt     ;BU00340305;3;279.0;883.0
429;Landgoederenbuurt;Almere                                  ;Buurt     ;BU00340306;3;322.0;1129.0
430;Faunabuurt;Almere                                  ;Buurt     ;BU00340307;1;303.0;1177.0
431;Bloemenbuurt;Almere                                  ;Buurt     ;BU00340308;3;451.0;1469.0
432;Regenboogbuurt;Almere                                  ;Buurt     ;BU00340309;3;397.0;1429.0
433;Indischebuurt;Almere                                  ;Buurt     ;BU00340310;3;153.0;492.0
434;Eilandenbuurt;Almere                                  ;Buurt     ;BU00340311;3;348.0;1454.0
435;Stripheldenbuurt;Almere                                  ;Buurt     ;BU00340312;3;622.0;2250.0
436;Sieradenbuurt;Almere                                  ;Buurt     ;BU00340313;3;149.0;642.0
437;Poldervlak;Almere                                  ;Buurt     ;BU00340371;3;;
438;De Vaart;Almere                                  ;Buurt     ;BU00340372;3;0.0;0.0
439;Buitenvaart;Almere                                  ;Buurt     ;BU00340373;3;9.0;35.0
440;overig Almere Buiten;Almere                                  ;Buurt     ;BU00340399;3;;
441;Wijk 04 Almere Poort;Almere                                  ;Wijk      ;WK003404  ;3;1922.0;5117.0
442;Europakwartier west;Almere                                  ;Buurt     ;BU00340401;3;192.0;663.0
443;Columbuskwartier;Almere                                  ;Buurt     ;BU00340402;3;486.0;920.0
444;Homeruskwartier;Almere                                  ;Buurt     ;BU00340403;3;586.0;2127.0
445;Olympiakwartier west;Almere                                  ;Buurt     ;BU00340404;3;184.0;541.0
446;Duin;Almere                                  ;Buurt     ;BU00340405;3;462.0;834.0
447;Europakwartier oost;Almere                                  ;Buurt     ;BU00340406;3;0.0;0.0
448;Olympiakwartier oost;Almere                                  ;Buurt     ;BU00340407;3;0.0;0.0
449;Hogekant;Almere                                  ;Buurt     ;BU00340471;3;12.0;32.0
450;Middenkant;Almere                                  ;Buurt     ;BU00340472;3;0.0;0.0
451;Lagekant;Almere                                  ;Buurt     ;BU00340473;3;0.0;0.0
452;overig Almere Poort;Almere                                  ;Buurt     ;BU00340499;3;0.0;0.0
453;Wijk 05 Almere Hout;Almere                                  ;Wijk      ;WK003405  ;3;1967.0;10003.0
454;Vogelhorst;Almere                                  ;Buurt     ;BU00340502;3;304.0;1365.0
455;Nobelhorst;Almere                                  ;Buurt     ;BU00340503;3;793.0;2720.0
456;Twentsekant;Almere                                  ;Buurt     ;BU00340571;3;0.0;0.0
457;overig Almere Hout;Almere                                  ;Buurt     ;BU00340599;3;870.0;5919.0
458;Wijk 06 Almere Pampus;Almere                                  ;Wijk      ;WK003406  ;3;0.0;0.0
459;overig Almere Pampus;Almere                                  ;Buurt     ;BU00340699;3;0.0;0.0
460;Alphen aan den Rijn;Alphen aan den Rijn                     ;Gemeente  ;GM0484    ;.;11959.0;42449.0
461;Oudshoorn;Alphen aan den Rijn                     ;Wijk      ;WK048401  ;1;1220.0;3858.0
462;Gnephoek;Alphen aan den Rijn                     ;Buurt     ;BU04840101;1;9.0;58.0
463;Woubrugseweg;Alphen aan den Rijn                     ;Buurt     ;BU04840102;1;5.0;27.0
