ID;SITC;Landengroepen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2;Handelsbalans_3;JaarmutatieInvoerwaarde_4;JaarmutatieUitvoerwaarde_5;Invoerwaarde_6;Uitvoerwaarde_7;Handelsbalans_8;JaarmutatieInvoerwaarde_9;JaarmutatieUitvoerwaarde_10
5786;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2009 mei;347.0;782.0;435.0;;;;;;;
5787;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2009 juni;344.0;728.0;384.0;;;;;;;
5788;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2009 juli;315.0;628.0;313.0;;;;;;;
5789;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2009 augustus;327.0;620.0;293.0;;;;;;;
5790;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2009 september;348.0;776.0;428.0;;;;;;;
5791;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2009 oktober;398.0;772.0;374.0;;;;;;;
5792;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2009 november;421.0;737.0;316.0;;;;;;;
5793;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2009 december;370.0;717.0;347.0;;;;;;;
5794;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2009;4166.0;8882.0;4716.0;;;;;;;
5795;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2010 januari;365.0;719.0;354.0;31.4;10.9;;;;;
5796;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2010 februari;422.0;878.0;457.0;34.8;15.6;;;;;
5797;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2010 maart;512.0;1168.0;655.0;46.7;38.0;;;;;
5798;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2010 april;493.0;1137.0;644.0;38.3;31.1;;;;;
5799;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2010 mei;469.0;1109.0;639.0;35.2;41.8;;;;;
5800;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2010 juni;467.0;989.0;522.0;35.8;35.8;;;;;
5801;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2010 juli;427.0;770.0;343.0;35.6;22.6;;;;;
5802;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2010 augustus;410.0;802.0;392.0;25.5;29.4;;;;;
5803;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2010 september;474.0;954.0;480.0;36.2;22.9;;;;;
5804;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2010 oktober;491.0;951.0;460.0;23.6;23.2;;;;;
5805;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2010 november;434.0;960.0;526.0;3.1;30.3;;;;;
5806;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2010 december;450.0;845.0;395.0;21.5;17.9;;;;;
5807;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2010;5415.0;11284.0;5869.0;30.0;27.0;;;;;
5808;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2011 januari;469.0;1048.0;579.0;;;;;;;
5809;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2011 februari;564.0;1099.0;534.0;;;;;;;
5810;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2011 maart;593.0;1267.0;674.0;;;;;;;
5811;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2011 april;484.0;1190.0;706.0;;;;;;;
5812;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2011 mei;551.0;1187.0;636.0;;;;;;;
5813;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2011 juni;541.0;935.0;393.0;;;;;;;
5814;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2011 juli;552.0;817.0;266.0;;;;;;;
5815;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2011 augustus;547.0;856.0;308.0;;;;;;;
5816;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2011 september;503.0;985.0;483.0;;;;;;;
5817;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2011 oktober;478.0;911.0;433.0;;;;;;;
5818;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2011 november;515.0;910.0;395.0;;;;;;;
5819;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2011 december;481.0;919.0;438.0;;;;;;;
5820;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2011;6278.0;12123.0;5845.0;;;;;;;
5821;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2012 januari;463.0;940.0;477.0;-1.3;-10.3;;;;;
5822;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2012 februari;515.0;1074.0;559.0;-8.7;-2.2;;;;;
5823;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2012 maart;568.0;1289.0;721.0;-4.3;1.7;;;;;
5824;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2012 april;508.0;1145.0;636.0;5.1;-3.8;;;;;
5825;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2012 mei;511.0;1209.0;699.0;-7.4;1.8;;;;;
5826;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2012 juni;537.0;1014.0;478.0;-0.9;8.5;;;;;
5827;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2012 juli;476.0;850.0;375.0;-13.7;4.1;;;;;
5828;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2012 augustus;465.0;922.0;457.0;-15.1;7.8;;;;;
5829;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2012 september;461.0;1007.0;546.0;-8.3;2.2;;;;;
5830;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2012 oktober;501.0;1083.0;582.0;4.8;18.9;;;;;
5831;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2012 november;488.0;1030.0;542.0;-5.2;13.2;;;;;
5832;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2012 december;450.0;895.0;445.0;-6.4;-2.6;;;;;
5833;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2012;5942.0;12459.0;6517.0;-5.3;2.8;;;;;
5834;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2013 januari;427.0;1070.0;644.0;-7.8;13.9;;;;;
5835;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2013 februari;430.0;1091.0;662.0;-16.7;1.6;;;;;
5836;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2013 maart;490.0;1150.0;660.0;-13.7;-10.8;;;;;
5837;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2013 april;472.0;1134.0;663.0;-7.2;-0.9;;;;;
5838;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2013 mei;474.0;1227.0;753.0;-7.2;1.4;;;;;
5839;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2013 juni;436.0;904.0;469.0;-18.8;-10.8;;;;;
5840;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2013 juli;400.0;843.0;442.0;-15.9;-0.9;;;;;
5841;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2013 augustus;433.0;829.0;396.0;-6.9;-10.1;;;;;
5842;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2013 september;436.0;975.0;540.0;-5.4;-3.1;;;;;
5843;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2013 oktober;474.0;935.0;461.0;-5.4;-13.7;;;;;
5844;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2013 november;436.0;912.0;476.0;-10.7;-11.5;;;;;
5845;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2013 december;444.0;876.0;432.0;-1.3;-2.1;;;;;
5846;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2013;5350.0;11947.0;6597.0;-10.0;-4.1;;;;;
5847;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2014 januari;428.0;986.0;558.0;;;;;;;
5848;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2014 februari;482.0;1051.0;569.0;;;;;;;
5849;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2014 maart;474.0;1196.0;721.0;;;;;;;
5850;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2014 april;492.0;1160.0;668.0;;;;;;;
5851;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2014 mei;495.0;1143.0;648.0;;;;;;;
5852;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2014 juni;465.0;959.0;493.0;;;;;;;
5853;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2014 juli;452.0;956.0;504.0;;;;;;;
5854;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2014 augustus;390.0;862.0;472.0;;;;;;;
5855;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2014 september;455.0;1019.0;565.0;;;;;;;
5856;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2014 oktober;508.0;976.0;468.0;;;;;;;
5857;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2014 november;462.0;875.0;412.0;;;;;;;
5858;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2014 december;446.0;896.0;450.0;;;;;;;
5859;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2014;5550.0;12078.0;6528.0;;;;;;;
5860;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2015 januari;406.0;921.0;514.0;;;;;;;
5861;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2015 februari;453.0;1006.0;554.0;;;;;;;
5862;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2015 maart;592.0;1247.0;655.0;;;;;;;
5863;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2015 april;518.0;1118.0;601.0;;;;;;;
5864;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2015 mei;459.0;1106.0;647.0;;;;;;;
5865;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2015 juni;488.0;1003.0;515.0;;;;;;;
5866;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2015 juli;445.0;856.0;411.0;;;;;;;
5867;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2015 augustus;406.0;808.0;402.0;;;;;;;
5868;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2015 september;510.0;934.0;424.0;;;;;;;
5869;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2015 oktober;497.0;941.0;444.0;;;;;;;
5870;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2015 november;448.0;908.0;460.0;;;;;;;
5871;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2015 december;437.0;906.0;469.0;;;;;;;
5872;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2015;5658.0;11754.0;6096.0;;;;;;;
5873;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2016 januari;383.0;861.0;478.0;-5.8;-6.5;;;;;
5874;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2016 februari;434.0;1021.0;587.0;-4.2;1.5;;;;;
5875;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2016 maart;479.0;1152.0;673.0;-19.1;-7.6;;;;;
5876;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2016 april;461.0;1085.0;625.0;-11.0;-2.9;;;;;
5877;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2016 mei;447.0;1099.0;652.0;-2.6;-0.6;;;;;
5878;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2016 juni;438.0;923.0;485.0;-10.2;-8.0;;;;;
5879;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2016 juli;432.0;843.0;411.0;-2.8;-1.5;;;;;
5880;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2016 augustus;417.0;866.0;449.0;2.7;7.2;;;;;
5881;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2016 september;490.0;943.0;453.0;-3.9;1.0;;;;;
5882;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2016 oktober;482.0;969.0;487.0;-3.1;3.0;;;;;
5883;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2016 november;505.0;985.0;480.0;12.8;8.5;;;;;
5884;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2016 december;502.0;925.0;422.0;15.1;2.1;;;;;
5885;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2016;5470.0;11673.0;6203.0;-3.3;-0.7;;;;;
5886;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2017 januari;468.0;979.0;511.0;22.4;13.7;;;;;
5887;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2017 februari;515.0;1103.0;588.0;18.8;8.1;;;;;
5888;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2017 maart;590.0;1304.0;715.0;23.1;13.2;;;;;
5889;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2017 april;481.0;1086.0;604.0;4.4;0.0;;;;;
5890;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2017 mei;574.0;1291.0;717.0;28.4;17.4;;;;;
5891;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2017 juni;492.0;960.0;468.0;12.4;4.0;;;;;
5892;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2017 juli;463.0;856.0;393.0;7.1;1.6;;;;;
5893;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2017 augustus;540.0;972.0;432.0;29.4;12.2;;;;;
5894;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2017 september;522.0;1011.0;488.0;6.6;7.1;;;;;
5895;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2017 oktober;525.0;1079.0;554.0;9.1;11.4;;;;;
5896;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2017 november;559.0;1029.0;470.0;10.8;4.4;;;;;
5897;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2017 december;506.0;967.0;461.0;0.8;4.6;;;;;
5898;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2017;6236.0;12638.0;6401.0;14.0;8.3;;;;;
5899;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2018 januari;522.0;1051.0;529.0;11.4;7.3;;;;;
5900;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2018 februari;539.0;1113.0;574.0;4.6;0.9;;;;;
5901;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2018 maart;576.0;1303.0;727.0;-2.4;-0.1;;;;;
5902;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2018 april;589.0;1228.0;639.0;22.3;13.1;;;;;
5903;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2018 mei;609.0;1327.0;719.0;6.0;2.8;;;;;
5904;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2018 juni;589.0;1122.0;533.0;19.6;16.9;;;;;
5905;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2018 juli;546.0;950.0;405.0;17.9;11.0;;;;;
5906;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2018 augustus;510.0;978.0;469.0;-5.6;0.6;;;;;
5907;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2018 september;499.0;1003.0;504.0;-4.5;-0.8;;;;;
5908;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2018 oktober;602.0;1100.0;498.0;14.5;1.9;;;;;
5909;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2018 november;571.0;1050.0;480.0;2.0;2.1;;;;;
5910;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2018 december;541.0;915.0;374.0;6.8;-5.4;;;;;
5911;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2018;6690.0;13141.0;6451.0;7.3;4.0;;;;;
5912;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2019 januari;533.0;1065.0;532.0;2.2;1.4;;;;;
5913;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2019 februari;572.0;1168.0;596.0;6.3;5.0;;;;;
5914;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2019 maart;632.0;1283.0;651.0;9.7;-1.6;;;;;
5915;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2019 april;609.0;1279.0;669.0;3.5;4.1;;;;;
5916;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2019 mei;648.0;1304.0;656.0;6.5;-1.7;;;;;
5917;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2019 juni;545.0;949.0;404.0;-7.5;-15.4;;;;;
5918;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2019 juli;543.0;954.0;410.0;-0.4;0.4;;;;;
5919;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2019 augustus;515.0;927.0;413.0;1.0;-5.2;;;;;
5920;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2019 september;555.0;1048.0;493.0;11.3;4.5;;;;;
5921;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2019 oktober;571.0;1098.0;527.0;-5.2;-0.1;;;;;
5922;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2019 november;535.0;1040.0;504.0;-6.2;-1.0;;;;;
5923;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2019 december;559.0;965.0;406.0;3.3;5.4;;;;;
5924;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2019;6818.0;13081.0;6263.0;1.9;-0.5;;;;;
5925;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2020 januari;565.0;1120.0;555.0;6.0;5.1;;;;;
5926;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2020 februari;538.0;1195.0;656.0;-5.9;2.3;;;;;
5927;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2020 maart;575.0;1146.0;571.0;-9.0;-10.7;;;;;
5928;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2020 april;549.0;1103.0;554.0;-9.9;-13.8;;;;;
5929;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2020 mei;518.0;1139.0;621.0;-20.1;-12.7;;;;;
5930;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2020 juni;592.0;1072.0;480.0;8.6;12.9;;;;;
5931;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2020 juli;522.0;999.0;477.0;-4.0;4.8;;;;;
5932;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2020 augustus;483.0;976.0;492.0;-6.1;5.2;;;;;
5933;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2020 september;592.0;1138.0;546.0;6.7;8.6;;;;;
5934;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2020 oktober;559.0;1122.0;563.0;-2.0;2.2;;;;;
5935;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2020 november;586.0;1110.0;524.0;9.4;6.8;;;;;
5936;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2020 december;596.0;1089.0;493.0;6.7;12.9;;;;;
5937;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2020;6675.0;13209.0;6534.0;-2.1;1.0;;;;;
5938;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2021 januari;561.0;1161.0;600.0;-0.7;3.6;;;;;
5939;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2021 februari;624.0;1367.0;743.0;15.9;14.4;;;;;
5940;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2021 maart;765.0;1809.0;1044.0;33.0;57.8;;;;;
5941;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2021 april;695.0;1576.0;880.0;26.6;42.9;;;;;
5942;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2021 mei;675.0;1605.0;930.0;30.5;40.9;;;;;
5943;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2021 juni;713.0;1379.0;666.0;20.5;28.6;;;;;
5944;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2021 juli;680.0;1288.0;607.0;30.4;28.9;;;;;
5945;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2021 augustus;655.0;1272.0;616.0;35.6;30.3;;;;;
5946;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2021 september;743.0;1366.0;623.0;25.5;20.0;;;;;
5947;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2021 oktober;684.0;1386.0;702.0;22.3;23.5;;;;;
5948;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2021 november;728.0;1496.0;767.0;24.4;34.7;;;;;
5949;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2021 december;726.0;1409.0;683.0;21.7;29.3;;;;;
5950;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2021;8250.0;17111.0;8862.0;23.6;29.5;;;;;
5951;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2022 januari;662.0;1382.0;720.0;;;;;;;
5952;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2022 februari ;692.0;1610.0;918.0;;;;;;;
5953;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2022 maart;803.0;1797.0;994.0;;;;;;;
5954;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2022 april;736.0;1820.0;1083.0;;;;;;;
5955;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2022 mei;772.0;1760.0;988.0;;;;;;;
5956;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2022 juni;704.0;1447.0;743.0;;;;;;;
5957;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2022 juli;604.0;1213.0;609.0;;;;;;;
5958;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2022 augustus;654.0;1191.0;536.0;;;;;;;
5959;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2022 september;577.0;1286.0;709.0;;;;;;;
5960;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2022 oktober;590.0;1332.0;742.0;;;;;;;
5961;2 Grondstoffen, niet eetbaar, behalve...;Eurozone (exclusief Nederland);2022 januari-oktober;6794.0;14837.0;8043.0;;;;;;;
5962;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2002 januari;;;;;;434.0;330.0;-104.0;-14.3;0.6
5963;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2002 februari;;;;;;409.0;376.0;-33.0;-4.4;6.5
5964;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2002 maart;;;;;;435.0;398.0;-36.0;-15.8;8.6
5965;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2002 april;;;;;;444.0;333.0;-111.0;-11.9;10.0
5966;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2002 mei;;;;;;417.0;330.0;-87.0;-12.2;11.1
5967;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2002 juni;;;;;;360.0;302.0;-59.0;-23.5;11.2
5968;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2002 juli;;;;;;406.0;295.0;-111.0;-7.7;16.2
5969;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2002 augustus;;;;;;349.0;410.0;61.0;-18.9;17.6
5970;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2002 september;;;;;;352.0;380.0;29.0;-9.4;14.1
5971;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2002 oktober;;;;;;429.0;372.0;-57.0;1.6;7.5
5972;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2002 november;;;;;;405.0;369.0;-37.0;-14.6;16.1
5973;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2002 december;;;;;;388.0;370.0;-18.0;-18.3;22.9
5974;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2002;;;;;;4827.0;4266.0;-562.0;-12.7;11.7
5975;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2003 januari;;;;;;415.0;378.0;-37.0;-4.3;14.6
5976;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2003 februari;;;;;;398.0;414.0;16.0;-2.7;10.0
5977;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2003 maart;;;;;;409.0;404.0;-5.0;-5.8;1.4
5978;2 Grondstoffen, niet eetbaar, behalve...;Niet-Eurozone;2003 april;;;;;;392.0;382.0;-10.0;-11.8;14.6
