ID;Geslacht;Gebieden;TotaleBevolking_1;Oppervlakte_2;Bevolkingsdichtheid_3;Pagina_4;BewoondeHuizenSchepenEnz_5;Pagina_6;BewoondeHuizen_7;OnbewoondeWoonhuizen_8;WoonhuizenInAanbouw_9;OverigeOnbewoondeGebouwen_10;PermanentAanwezig_11;TijdelijkAanwezig_12;PermanentAanwezig_13;TijdelijkAanwezig_14;Pagina_15;Huishoudens_16;Totaal_17;Hoofden_18;Kinderen_19;PersonenInDienstbetrekking_20;OverigeLeden_21;AfzonderlijkLevendePersonen_22;AantalGestichtenEnInstellingen_23;Totaal_24;MetGezinnen_25;GestichtsbevolkingInDezeGezinnen_26;AfzonderlijkLevende_27;GestichtsbevolkingOnderDezePersonen_28;Gestichtsbevolking_29;TijdelijkAanwezigen_30;k_09Jaar_31;k_1019Jaar_32;k_2029Jaar_33;k_3039Jaar_34;k_4049Jaar_35;k_5059Jaar_36;k_6069Jaar_37;k_7079Jaar_38;k_80JaarEnOuder_39;OnbekendeLeeftijd_40;Pagina_41;DeHuidigeWoongemeente_42;EenAndereGemeenteBinnenDeProvincie_43;EenAndereProvincieBinnenHetRijk_44;EenDerNederlandscheKolonien_45;InHetBuitenland_46;OpZee_47;GeboortegemeenteOnbekend_48;Pagina_49;Nederland_50;TotaalAantalVreemdelingen_51;Duitschland_52;AngloDuitsch_53;Belgie_54;GrootBritannieEnIerland_55;Frankrijk_56;OostenrijkHongarije_57;Italie_58;EenAnderLand_59;OnbekendeNationaliteit_60;GeenNationaliteit_61;NederduitschHervormden_62;WaalschHervormden_63;Remonstranten_64;ChristelijkGereformeerdenAfgesch_65;Doopsgezinden_66;EvangelischLutherschen_67;HersteldLutherschen_68;BehoorendeTotDeGereformeerdeKerken_69;RoomschKatholieken_70;OudRoomschen_71;NederlandscheIsraelieten_72;PortugeescheIsraelieten_73;Totaal_74;EngelsePresbyterianen_75;AnglicaanscheEpiscopalen_76;SchotscheGemeente_77;DuitschEvangelischen_78;Apostolischen_79;Evangelischen_80;VrijeEvangelischen_81;VrijeProtestanten_82;Darbisten_83;Baptisten_84;Methodisten_85;HernhuttersEvangOfMoravBroederg_86;Unitarissen_87;Grieken_88;Mormonen_89;Mahomedanen_90;LedenDerVrijeGemeente_91;VrijeGereformeerdenOnderHetKruis_92;OudGereformeerdenOnderHetKruis_93;OudGereformeerden_94;ChristelijkEvangelischen_95;LedenDerVrijeZendingGemeente_96;VrijeEvangelischeZendingGemeente_97;GereformeerdenOnderHetKruis_98;Calvinisten_99;GereformeerdeGemeente_100;LegerDesHeils_101;EngelschHervormden_102;ZwitscherschProtestanten_103;NedHervZendingGemeente_104;EgliseNationaleSuisse_105;ReligionProtestante_106;VrijeGereformeerden_107;Puriteinen_108;ZevendeDagAdventisten_109;Congregationalisten_110;Sabbathisten_111;ChristelijkAfgescheidenen_112;AfgescheidenIsraelieten_113;Boeddhisten_114;HersteldApostolischen_115;Wesleyaanen_116;ZevendeDagBaptisten_117;OudProtestanten_118;EgliseIndependante_119;VrijeGereformeerdeGemeente_120;VrijeHervormden_121;Wederdoopers_122;DortschGereformeerden_123;Dissidenten_124;GeloofsverInDeVolheidVanChristus_125;EngelschKatholieken_126;IerscheKerk_127;Adventisten_128;EgliseLibreSuisse_129;NonReformisten_130;ChristelijkOrthodoxen_131;EgliseEvangeliqueDeBruxelles_132;Zwinglianen_133;IerschProtestanten_134;WurtembergscheKerk_135;NieuweJeruzalemscheKerk_136;ChristianismePrimitif_137;RussischOrthodoxen_138;EpiscopaleZionskapel_139;NoorscheStaatsreligion_140;PlymouthBrothers_141;ApostolischeZendingGemeente_142;GeloofsverVanDeGoddelijkeGenezing_143;Quakers_144;HersteldApostolischeZendingGemeente_145;Waldenzen_146;Protestantenbond_147;CongregationalChurch_148;VrijeEngelscheGemeente_149;VereenigdDoopsgezinden_150;Theosophen_151;EgliseLibre_152;VereenigdLuthers_153;EgliseReformeeSuisse_154;Pagina_155;GeenKerkelijkeGezindte_156;KerkelijkeGezindteOnbekend_157;Gemeentecode_158;ProvincieWaarinDeGemeenteIsGelegen_159;Provinciecode_160;Grootteklasse_161
22;Totaal;"Groningen;   2.001 -   5.000 inwoners";108940;126384.73;861.98;GR  2;22814.0;GR 52;22373.0;537.0;20.0;440.0;1.0;230.0;1049.0;1.0;GR 46;22901.0;106757;22901;51101;9087;23668;1818;32.0;502;83;0;8;0;411;3298;26953;22048;16950;13206;10524;8671;6444;3165;977;2;GR176;68705;33852;5606;18;755;1;3;GR 58;108498;442;424;0;1;0;0;0;0;5;0;12;74601;4;47;3826;1455;57;50;22780;2393;3;898;6;266;1;0;0;0;4;0;70;0;0;175;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GR180;2553;1;;           ·;0;0
23;Totaal;"Groningen;   5.001 -  10.000 inwoners";75574;56450.14;1338.77;GR  2;15162.0;GR 52;14461.0;256.0;22.0;697.0;4.0;295.0;609.0;1.0;GR 46;15591.0;74333;15591;38187;4020;16535;927;19.0;397;56;2;0;0;343;2692;19436;15350;12047;8999;7125;5590;4199;2181;647;0;GR176;46010;22288;6478;27;770;0;1;GR 58;75124;450;290;0;8;0;0;0;0;5;0;147;50176;8;25;341;1092;763;122;11293;5260;1;1948;18;845;0;0;0;1;113;57;430;0;0;203;0;0;0;0;15;0;1;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GR180;3680;2;;           ·;0;0
24;Totaal;"Groningen;  10.001 -  20.000 inwoners";33550;30074.78;1115.55;GR  2;6305.0;GR 52;6064.0;75.0;10.0;240.0;1.0;157.0;215.0;0.0;GR 46;6915.0;33063;6915;16841;1844;7463;398;4.0;104;6;0;0;0;98;1222;8694;6746;5376;3975;3098;2521;1849;1049;242;0;GR178;21630;9204;2466;3;245;1;1;GR 58;33414;136;134;0;0;0;0;0;0;2;0;0;23838;0;12;394;450;288;35;4350;2479;0;480;3;574;0;0;0;0;1;0;190;0;0;112;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GR180;647;0;;           ·;0;0
25;Totaal;"Groningen;  50.001 - 100.000 inwoners";66537;1806.51;36831.79;GR  2;11988.0;GR 52;11347.0;162.0;160.0;638.0;3.0;254.0;788.0;0.0;GR 46;13730.0;63814;13730;30942;4126;15016;1313;56.0;1917;96;5;135;0;1691;2896;14374;13884;11764;8478;6617;5386;3691;1769;570;4;GR178;37643;17349;10477;141;922;0;5;GR 58;65977;560;477;0;26;5;15;1;2;33;1;0;40242;58;1628;799;1409;987;149;4427;8484;20;2619;9;444;2;1;1;1;115;2;4;0;0;162;0;0;0;0;32;0;1;0;0;3;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GR180;5259;3;;           ·;0;0
26;Totaal;"Friesland;     501 -   1.000 inwoners";2415;5685.87;424.73;FR  2;528.0;FR 60;504.0;33.0;0.0;24.0;0.0;10.0;92.0;0.0;FR 54;524.0;2344;524;1221;69;530;69;1.0;14;6;0;0;0;8;95;574;475;362;329;250;188;144;76;17;0;FR250;1534;695;178;0;8;0;0;FR 66;2410;5;5;0;0;0;0;0;0;0;0;0;1695;0;1;98;138;2;0;166;168;0;2;0;63;0;0;0;0;0;0;0;0;0;61;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR254;82;0;;           ·;0;0
27;Totaal;"Friesland;   1.001 -   2.000 inwoners";2474;1220.48;2027.07;FR  2;571.0;FR 60;549.0;12.0;0.0;22.0;0.0;0.0;84.0;0.0;FR 54;544.0;2412;544;1221;93;554;60;4.0;13;11;10;0;0;12;89;557;486;387;299;218;216;188;98;25;0;FR250;1642;777;54;0;1;0;0;FR 66;2474;0;0;0;0;0;0;0;0;0;0;0;1545;0;0;1;222;0;0;571;36;0;0;0;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR254;93;0;;           ·;0;0
28;Totaal;"Friesland;   2.001 -   5.000 inwoners";21797;28874.28;754.89;FR  2;4899.0;FR 60;4742.0;122.0;12.0;157.0;0.0;53.0;348.0;1.0;FR 54;4701.0;21274;4701;10526;1231;4816;388;10.0;179;26;0;3;0;150;901;4982;4362;3352;2629;2182;1852;1423;767;248;0;FR250;13732;7384;634;6;41;0;0;FR 66;21781;16;11;0;0;0;0;0;0;5;0;0;12627;0;103;348;1544;9;16;2568;3205;0;4;0;26;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR254;1347;0;;           ·;0;0
29;Totaal;"Friesland;   5.001 -  10.000 inwoners";131065;140301.05;934.16;FR  2;29043.0;FR 60;28052.0;541.0;30.0;988.0;3.0;358.0;1697.0;4.0;FR 54;29318.0;128025;29318;61701;7040;29966;1963;23.0;1306;111;0;54;0;1141;4663;29858;25227;21084;16588;12975;11125;8759;4121;1328;0;FR250;91091;36242;3621;13;97;0;1;FR 66;131034;31;23;0;0;0;1;0;0;6;1;0;78070;5;33;2751;6186;45;43;25589;7684;1;137;0;1079;0;0;0;0;1;0;876;0;0;194;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR254;9440;2;;           ·;0;0
30;Totaal;"Friesland;  10.001 -  20.000 inwoners";150349;152703.48;984.58;FR  2;33551.0;FR 60;32626.0;550.0;17.0;917.0;8.0;348.0;1654.0;5.0;FR 54;32355.0;147595;32355;73724;7412;34104;2047;33.0;1201;86;0;10;0;1105;5000;36360;29762;23643;18454;14560;12230;9254;4709;1375;2;FR252;107144;36705;6295;23;180;0;2;FR 66;150261;88;69;0;4;1;0;0;0;14;0;0;91074;9;59;3972;5496;307;205;28514;8571;4;495;26;587;0;0;0;1;44;3;108;0;0;298;0;110;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR254;11027;3;;           ·;0;0
31;Totaal;"Friesland;  20.001 -  50.000 inwoners";32162;1618.8;19867.8;FR  2;6275.0;FR 60;5923.0;174.0;38.0;352.0;0.0;130.0;495.0;0.0;FR 55;6885.0;30662;6885;14848;1640;7289;681;23.0;1173;114;44;48;0;1055;1848;6970;6422;4996;4086;3255;2876;2099;1149;309;0;FR252;17890;10768;3203;46;254;0;1;FR 66;32028;134;105;0;10;0;5;1;1;11;1;0;19891;16;45;596;1357;423;107;2108;5167;2;880;1;199;0;0;0;0;82;0;76;0;0;25;0;1;0;0;0;0;2;0;0;0;0;0;10;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FR254;1367;3;;           ·;0;0
32;Totaal;"Drenthe;   1.001 -   2.000 inwoners";9708;36215.47;268.06;DR  2;1866.0;DR 30;1864.0;29.0;1.0;1.0;1.0;3.0;70.0;0.0;DR 28;1897.0;9626;1897;4535;647;2547;69;3.0;25;6;0;2;0;17;103;2417;1851;1495;1270;983;796;551;299;46;0;DR104;6270;2622;803;3;10;0;0;DR 34;9707;1;1;0;0;0;0;0;0;0;0;0;8090;0;2;96;8;5;1;1283;118;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;62;0;;           ·;0;0
33;Totaal;"Drenthe;   2.001 -   5.000 inwoners";64445;148205.46;434.83;DR  2;12610.0;DR 30;12513.0;180.0;10.0;92.0;5.0;91.0;441.0;15.0;DR 28;13316.0;63487;13316;30536;4054;15581;505;22.0;1337;57;0;63;0;1217;1324;16627;12551;10102;8047;6148;5033;3726;1837;370;4;DR104;41530;14318;8163;6;427;0;1;DR 34;64154;291;285;0;2;1;0;0;0;2;0;1;53161;2;39;1415;118;14;11;6152;2306;3;613;0;67;0;0;0;0;13;0;6;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DR108;544;0;;           ·;0;0
34;Totaal;"Drenthe;   5.001 -  10.000 inwoners";21697;38906.42;557.67;DR  2;3592.0;DR 30;3570.0;57.0;7.0;16.0;6.0;58.0;166.0;2.0;DR 28;3537.0;18275;3537;9689;727;4322;71;8.0;4183;823;0;3;0;3357;564;5465;3684;3071;2920;2622;2089;1274;492;79;1;DR106;10265;4498;6807;5;122;0;0;DR 34;21659;38;36;0;1;0;0;0;0;1;0;0;16262;1;11;466;179;129;30;1899;2301;4;50;4;109;0;0;0;0;0;0;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DR108;252;0;;           ·;0;0
35;Totaal;"Drenthe;  10.001 -  20.000 inwoners";52694;41877.86;1258.27;DR  2;10503.0;DR 30;10258.0;271.0;22.0;220.0;25.0;166.0;367.0;5.0;DR 28;10479.0;51764;10479;26987;1969;12329;576;13.0;605;47;0;2;0;556;1831;14210;10753;8333;6331;4969;3820;2695;1321;262;0;DR106;31940;10045;9759;33;917;0;0;DR 34;51869;825;796;0;3;6;1;1;0;16;2;0;34680;20;949;484;336;93;25;8832;4517;0;1578;4;181;1;0;0;1;1;1;0;0;0;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DR108;995;0;;           ·;0;0
36;Totaal;"Overijssel;     501 -   1.000 inwoners";4273;7053.6;605.78;OV  2;969.0;OV 42;960.0;29.0;2.0;9.0;0.0;3.0;53.0;0.0;OV 36;904.0;4210;904;2066;245;995;63;0.0;0;0;0;0;0;0;104;1027;816;709;536;404;351;261;134;35;0;OV208;2742;889;641;0;1;0;0;OV 48;4273;0;0;0;0;0;0;0;0;0;0;0;3206;0;0;46;12;0;0;586;212;0;0;0;193;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;181;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV212;18;0;;           ·;0;0
37;Totaal;"Overijssel;   1.001 -   2.000 inwoners";13963;14111.49;989.47;OV  2;3060.0;OV 42;3011.0;118.0;3.0;47.0;2.0;7.0;334.0;0.0;OV 36;2908.0;13701;2908;6419;614;3760;208;5.0;134;58;11;0;0;87;496;3318;2580;2116;1747;1469;1181;934;501;117;0;OV208;9378;2921;1485;2;174;0;3;OV 48;13870;93;93;0;0;0;0;0;0;0;0;0;9098;3;8;186;219;25;5;1347;2733;0;229;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV212;107;0;;           ·;0;0
38;Totaal;"Overijssel;   2.001 -   5.000 inwoners";73191;124630.43;587.26;OV  2;15041.0;OV 42;14671.0;578.0;17.0;365.0;5.0;170.0;1264.0;19.0;OV 36;14911.0;72189;14911;33262;4407;19609;739;9.0;314;23;0;7;0;284;2954;17428;14058;11282;9271;7449;6137;4768;2304;493;1;OV208;52752;13803;6060;28;544;0;4;OV 48;72887;304;287;5;4;3;0;0;0;2;1;2;45755;12;19;346;1004;26;27;7839;17136;1;429;0;103;0;2;0;2;0;2;4;0;0;3;0;0;0;0;0;0;3;0;0;11;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV212;492;2;;           ·;0;0
39;Totaal;"Overijssel;   5.001 -  10.000 inwoners";105185;157402.78;668.25;OV  2;20766.0;OV 42;20606.0;700.0;49.0;150.0;10.0;67.0;1294.0;15.0;OV 36;20192.0;103552;20192;50427;5082;27851;965;18.0;1359;241;140;45;0;1213;2788;26418;20699;16772;13228;10328;8244;5980;2978;538;0;OV210;73639;20483;9676;17;1368;0;2;OV 48;104471;714;674;0;15;2;1;2;0;18;0;2;53119;15;29;3530;466;89;36;7980;38039;0;1044;11;200;1;4;0;0;14;1;99;0;0;8;0;33;0;0;3;0;1;0;0;0;0;26;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV212;627;0;;           ·;0;0
40;Totaal;"Overijssel;  10.001 -  20.000 inwoners";55601;24479.83;2271.21;OV  2;10612.0;OV 42;10491.0;256.0;33.0;119.0;2.0;44.0;896.0;14.0;OV 36;10560.0;53739;10560;28207;1874;13098;841;27.0;1185;52;25;48;0;1110;1370;14428;11603;9302;6885;5032;4011;2668;1361;310;1;OV210;33000;12556;8911;273;858;0;3;OV 48;55195;406;372;0;6;2;1;2;1;19;2;1;33549;22;73;593;768;357;54;5140;12834;2;863;1;393;0;2;0;0;3;1;1;1;0;174;0;0;0;0;0;0;4;0;0;48;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV212;951;1;;           ·;0;0
41;Totaal;"Overijssel;  20.001 -  50.000 inwoners";81125;4103.48;19769.8;OV  2;15611.0;OV 42;15393.0;371.0;99.0;210.0;8.0;139.0;1305.0;3.0;OV 37;15685.0;78289;15685;40749;3266;18589;1365;58.0;2104;279;119;167;0;1777;2902;20663;16541;13497;10330;7847;5770;3897;2095;482;3;OV210;46589;17772;15369;136;1257;0;2;OV 48;80551;574;507;0;14;8;4;0;3;21;12;5;51770;80;144;852;991;824;637;3378;18891;3;1921;9;211;1;2;0;0;125;0;0;0;0;68;0;0;0;0;11;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OV212;1411;3;;           ·;0;0
42;Totaal;"Gelderland;     500 of minder inwoners";1569;5241.79;299.33;GE  3;292.0;GE 74;292.0;8.0;0.0;0.0;0.0;0.0;20.0;0.0;GE 65;287.0;1560;287;763;151;359;9;0.0;0;0;0;0;0;0;49;346;336;269;202;162;116;81;42;15;0;GE308;839;565;153;3;9;0;0;GE 84;1563;6;2;0;0;0;0;0;0;4;0;0;959;1;3;6;0;2;1;86;493;0;1;0;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE314;13;0;;           ·;0;0
43;Totaal;"Gelderland;     501 -   1.000 inwoners";5389;5266.59;1023.24;GE  3;1084.0;GE 74;1078.0;38.0;0.0;6.0;0.0;27.0;108.0;0.0;GE 65;1046.0;5330;1046;2778;163;1343;59;0.0;0;0;0;0;0;0;220;1271;1045;910;599;559;425;345;186;49;0;GE308;3789;1218;372;2;8;0;0;GE 84;5389;0;0;0;0;0;0;0;0;0;0;0;3488;1;0;46;1;1;0;264;1585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;3;0;;           ·;0;0
44;Totaal;"Gelderland;   1.001 -   2.000 inwoners";35982;35820.7;1004.5;GE  3;7139.0;GE 74;7088.0;186.0;5.0;48.0;0.0;19.0;480.0;1.0;GE 65;7015.0;35642;7015;19056;1060;8511;327;2.0;19;4;0;2;0;13;899;8679;6872;5654;4418;3411;2876;2470;1318;284;0;GE308;26482;6633;2724;11;132;0;0;GE 84;35944;38;30;0;3;2;1;0;0;1;1;0;24825;3;5;246;14;32;16;1393;9252;8;83;0;49;0;2;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE314;56;0;;           ·;0;0
45;Totaal;"Gelderland;   2.001 -   5.000 inwoners";166204;167589.6;991.73;GE  3;31381.0;GE 74;30844.0;780.0;72.0;441.0;8.0;165.0;2427.0;18.0;GE 65;31941.0;163355;31941;81232;7905;42277;1728;61.0;1934;706;429;60;0;1597;4929;38857;32393;26138;20552;16797;13808;10739;5666;1250;4;GE308;118415;33412;11440;160;2774;0;3;GE 84;165033;1171;1108;0;21;10;7;4;0;19;2;0;85465;35;460;829;165;314;95;3427;73426;2;1369;12;80;3;4;0;10;1;5;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;46;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE314;522;3;;           ·;0;0
46;Totaal;"Gelderland;   5.001 -  10.000 inwoners";150896;166701.28;905.19;GE  3;28022.0;GE 74;27991.0;1004.0;116.0;137.0;7.0;46.0;2038.0;9.0;GE 65;28355.0;146670;28355;75349;7055;35911;1969;55.0;3232;464;24;362;0;2300;3438;37440;30866;22931;18093;14613;11921;9276;4736;1009;11;GE310;110457;24619;13071;280;2464;0;5;GE 84;149959;937;748;0;62;17;23;11;4;58;9;5;83193;71;216;1057;299;517;115;13714;49513;322;880;3;68;4;7;1;10;1;2;15;0;4;0;0;5;0;0;10;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE314;928;0;;           ·;0;0
47;Totaal;"Gelderland;  10.001 -  20.000 inwoners";81180;68896.95;1178.28;GE  3;15798.0;GE 74;15735.0;853.0;63.0;55.0;8.0;80.0;3358.0;1.0;GE 66;15583.0;78262;15583;39327;4755;18597;1001;39.0;2404;279;5;54;0;2076;2781;20138;16377;12746;10423;7752;6081;4625;2491;546;1;GE310;54704;14441;11039;209;785;0;2;GE 84;80672;508;369;0;60;13;14;4;1;45;2;0;59652;118;151;554;299;503;143;4988;12707;6;1020;5;97;4;4;0;6;23;3;8;0;1;27;0;2;0;0;14;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE314;937;0;;           ·;0;0
48;Totaal;"Gelderland;  20.001 -  50.000 inwoners";68517;37285.87;1837.56;GE  3;11198.0;GE 74;11125.0;745.0;135.0;66.0;7.0;70.0;850.0;0.0;GE 66;13304.0;65051;13304;32592;3949;15206;1130;48.0;2935;382;0;51;0;2502;2671;16632;14452;11380;8810;6473;4983;3488;1869;428;2;GE310;37877;13275;15198;760;1400;0;7;GE 84;67744;773;599;0;58;29;9;10;4;51;13;0;30544;185;177;372;463;605;194;1961;32182;14;511;15;125;3;14;2;0;21;0;3;0;10;7;0;0;0;0;5;1;6;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE314;1169;0;;           ·;0;0
49;Totaal;"Gelderland;  50.001 - 100.000 inwoners";56812;6655.21;8536.47;GE  3;8297.0;GE 74;8256.0;363.0;16.0;40.0;1.0;23.0;849.0;0.0;GE 66;11281.0;54155;11281;27127;3555;12192;1103;34.0;2067;330;95;117;0;1715;2189;13068;11627;9732;7367;5817;4455;2884;1522;340;0;GE310;31457;12154;11643;303;1253;0;2;GE 84;56081;731;499;0;103;23;24;7;14;54;7;0;26288;162;784;398;460;1131;386;1482;22781;13;1234;27;168;5;12;1;1;63;0;3;0;0;0;0;0;6;0;72;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;GE314;1498;0;;           ·;0;0
