ID;SoortRijksmonumenten;RegioS2019;Perioden;Rijksmonumenten_1
456;Rijksmonumenten totaal;Overijssel (PV);1981;2554
457;Rijksmonumenten totaal;Overijssel (PV);1982;2569
458;Rijksmonumenten totaal;Overijssel (PV);1983;2573
459;Rijksmonumenten totaal;Overijssel (PV);1984;2575
460;Rijksmonumenten totaal;Overijssel (PV);1985;2596
461;Rijksmonumenten totaal;Overijssel (PV);1986;2617
462;Rijksmonumenten totaal;Overijssel (PV);1987;2624
463;Rijksmonumenten totaal;Overijssel (PV);1988;2626
464;Rijksmonumenten totaal;Overijssel (PV);1989;2628
465;Rijksmonumenten totaal;Overijssel (PV);1990;2634
466;Rijksmonumenten totaal;Overijssel (PV);1991;2670
467;Rijksmonumenten totaal;Overijssel (PV);1992;2698
468;Rijksmonumenten totaal;Overijssel (PV);1993;2700
469;Rijksmonumenten totaal;Overijssel (PV);1994;2759
470;Rijksmonumenten totaal;Overijssel (PV);1995;2782
471;Rijksmonumenten totaal;Overijssel (PV);1996;2784
472;Rijksmonumenten totaal;Overijssel (PV);1997;2958
473;Rijksmonumenten totaal;Overijssel (PV);1998;3072
474;Rijksmonumenten totaal;Overijssel (PV);1999;3446
475;Rijksmonumenten totaal;Overijssel (PV);2000;3492
476;Rijksmonumenten totaal;Overijssel (PV);2001;3515
477;Rijksmonumenten totaal;Overijssel (PV);2002;3636
478;Rijksmonumenten totaal;Overijssel (PV);2003;3644
479;Rijksmonumenten totaal;Overijssel (PV);2004;3697
480;Rijksmonumenten totaal;Overijssel (PV);2005;3851
481;Rijksmonumenten totaal;Overijssel (PV);2006;3950
482;Rijksmonumenten totaal;Overijssel (PV);2007;3992
483;Rijksmonumenten totaal;Overijssel (PV);2008;4017
484;Rijksmonumenten totaal;Overijssel (PV);2009;4025
485;Rijksmonumenten totaal;Overijssel (PV);2010;4033
486;Rijksmonumenten totaal;Overijssel (PV);2011;4035
487;Rijksmonumenten totaal;Overijssel (PV);2012;4036
488;Rijksmonumenten totaal;Overijssel (PV);2013;4037
489;Rijksmonumenten totaal;Overijssel (PV);2014;4039
490;Rijksmonumenten totaal;Overijssel (PV);2015;4044
491;Rijksmonumenten totaal;Overijssel (PV);2016;4044
492;Rijksmonumenten totaal;Overijssel (PV);2017;4044
493;Rijksmonumenten totaal;Overijssel (PV);2018;4045
494;Rijksmonumenten totaal;Overijssel (PV);2019;4045
495;Rijksmonumenten totaal;Flevoland (PV);1965;2
496;Rijksmonumenten totaal;Flevoland (PV);1966;2
497;Rijksmonumenten totaal;Flevoland (PV);1967;2
498;Rijksmonumenten totaal;Flevoland (PV);1968;2
499;Rijksmonumenten totaal;Flevoland (PV);1969;3
500;Rijksmonumenten totaal;Flevoland (PV);1970;3
501;Rijksmonumenten totaal;Flevoland (PV);1971;3
502;Rijksmonumenten totaal;Flevoland (PV);1972;3
503;Rijksmonumenten totaal;Flevoland (PV);1973;21
504;Rijksmonumenten totaal;Flevoland (PV);1974;21
505;Rijksmonumenten totaal;Flevoland (PV);1975;21
506;Rijksmonumenten totaal;Flevoland (PV);1976;21
507;Rijksmonumenten totaal;Flevoland (PV);1977;21
508;Rijksmonumenten totaal;Flevoland (PV);1978;21
509;Rijksmonumenten totaal;Flevoland (PV);1979;21
510;Rijksmonumenten totaal;Flevoland (PV);1980;26
511;Rijksmonumenten totaal;Flevoland (PV);1981;27
512;Rijksmonumenten totaal;Flevoland (PV);1982;27
513;Rijksmonumenten totaal;Flevoland (PV);1983;27
514;Rijksmonumenten totaal;Flevoland (PV);1984;27
515;Rijksmonumenten totaal;Flevoland (PV);1985;27
516;Rijksmonumenten totaal;Flevoland (PV);1986;27
517;Rijksmonumenten totaal;Flevoland (PV);1987;28
518;Rijksmonumenten totaal;Flevoland (PV);1988;28
519;Rijksmonumenten totaal;Flevoland (PV);1989;28
520;Rijksmonumenten totaal;Flevoland (PV);1990;28
521;Rijksmonumenten totaal;Flevoland (PV);1991;28
522;Rijksmonumenten totaal;Flevoland (PV);1992;28
523;Rijksmonumenten totaal;Flevoland (PV);1993;28
524;Rijksmonumenten totaal;Flevoland (PV);1994;28
525;Rijksmonumenten totaal;Flevoland (PV);1995;28
526;Rijksmonumenten totaal;Flevoland (PV);1996;28
527;Rijksmonumenten totaal;Flevoland (PV);1997;28
528;Rijksmonumenten totaal;Flevoland (PV);1998;28
529;Rijksmonumenten totaal;Flevoland (PV);1999;28
530;Rijksmonumenten totaal;Flevoland (PV);2000;33
531;Rijksmonumenten totaal;Flevoland (PV);2001;33
532;Rijksmonumenten totaal;Flevoland (PV);2002;86
533;Rijksmonumenten totaal;Flevoland (PV);2003;86
534;Rijksmonumenten totaal;Flevoland (PV);2004;86
535;Rijksmonumenten totaal;Flevoland (PV);2005;87
536;Rijksmonumenten totaal;Flevoland (PV);2006;87
537;Rijksmonumenten totaal;Flevoland (PV);2007;87
538;Rijksmonumenten totaal;Flevoland (PV);2008;87
539;Rijksmonumenten totaal;Flevoland (PV);2009;87
540;Rijksmonumenten totaal;Flevoland (PV);2010;91
541;Rijksmonumenten totaal;Flevoland (PV);2011;91
542;Rijksmonumenten totaal;Flevoland (PV);2012;101
543;Rijksmonumenten totaal;Flevoland (PV);2013;101
544;Rijksmonumenten totaal;Flevoland (PV);2014;105
545;Rijksmonumenten totaal;Flevoland (PV);2015;105
546;Rijksmonumenten totaal;Flevoland (PV);2016;106
547;Rijksmonumenten totaal;Flevoland (PV);2017;109
548;Rijksmonumenten totaal;Flevoland (PV);2018;109
549;Rijksmonumenten totaal;Flevoland (PV);2019;109
550;Rijksmonumenten totaal;Gelderland (PV);1965;311
551;Rijksmonumenten totaal;Gelderland (PV);1966;1013
552;Rijksmonumenten totaal;Gelderland (PV);1967;1246
553;Rijksmonumenten totaal;Gelderland (PV);1968;1353
554;Rijksmonumenten totaal;Gelderland (PV);1969;1394
555;Rijksmonumenten totaal;Gelderland (PV);1970;1695
556;Rijksmonumenten totaal;Gelderland (PV);1971;2638
557;Rijksmonumenten totaal;Gelderland (PV);1972;2660
558;Rijksmonumenten totaal;Gelderland (PV);1973;2835
559;Rijksmonumenten totaal;Gelderland (PV);1974;2922
560;Rijksmonumenten totaal;Gelderland (PV);1975;2984
561;Rijksmonumenten totaal;Gelderland (PV);1976;3085
562;Rijksmonumenten totaal;Gelderland (PV);1977;3141
563;Rijksmonumenten totaal;Gelderland (PV);1978;3197
564;Rijksmonumenten totaal;Gelderland (PV);1979;3213
565;Rijksmonumenten totaal;Gelderland (PV);1980;3259
566;Rijksmonumenten totaal;Gelderland (PV);1981;3291
567;Rijksmonumenten totaal;Gelderland (PV);1982;3308
568;Rijksmonumenten totaal;Gelderland (PV);1983;3325
569;Rijksmonumenten totaal;Gelderland (PV);1984;3339
570;Rijksmonumenten totaal;Gelderland (PV);1985;3347
571;Rijksmonumenten totaal;Gelderland (PV);1986;3363
572;Rijksmonumenten totaal;Gelderland (PV);1987;3381
573;Rijksmonumenten totaal;Gelderland (PV);1988;3389
574;Rijksmonumenten totaal;Gelderland (PV);1989;3392
575;Rijksmonumenten totaal;Gelderland (PV);1990;3404
576;Rijksmonumenten totaal;Gelderland (PV);1991;3415
577;Rijksmonumenten totaal;Gelderland (PV);1992;3435
578;Rijksmonumenten totaal;Gelderland (PV);1993;3480
579;Rijksmonumenten totaal;Gelderland (PV);1994;3506
580;Rijksmonumenten totaal;Gelderland (PV);1995;3509
581;Rijksmonumenten totaal;Gelderland (PV);1996;3510
582;Rijksmonumenten totaal;Gelderland (PV);1997;3518
583;Rijksmonumenten totaal;Gelderland (PV);1998;3531
584;Rijksmonumenten totaal;Gelderland (PV);1999;3643
585;Rijksmonumenten totaal;Gelderland (PV);2000;4095
586;Rijksmonumenten totaal;Gelderland (PV);2001;4470
587;Rijksmonumenten totaal;Gelderland (PV);2002;5127
588;Rijksmonumenten totaal;Gelderland (PV);2003;5201
589;Rijksmonumenten totaal;Gelderland (PV);2004;5417
590;Rijksmonumenten totaal;Gelderland (PV);2005;5732
591;Rijksmonumenten totaal;Gelderland (PV);2006;5972
592;Rijksmonumenten totaal;Gelderland (PV);2007;6062
593;Rijksmonumenten totaal;Gelderland (PV);2008;6089
594;Rijksmonumenten totaal;Gelderland (PV);2009;6094
595;Rijksmonumenten totaal;Gelderland (PV);2010;6235
596;Rijksmonumenten totaal;Gelderland (PV);2011;6272
597;Rijksmonumenten totaal;Gelderland (PV);2012;6402
598;Rijksmonumenten totaal;Gelderland (PV);2013;6408
599;Rijksmonumenten totaal;Gelderland (PV);2014;6486
600;Rijksmonumenten totaal;Gelderland (PV);2015;6535
601;Rijksmonumenten totaal;Gelderland (PV);2016;6547
602;Rijksmonumenten totaal;Gelderland (PV);2017;6562
603;Rijksmonumenten totaal;Gelderland (PV);2018;6564
604;Rijksmonumenten totaal;Gelderland (PV);2019;6563
605;Rijksmonumenten totaal;Utrecht (PV);1965;107
606;Rijksmonumenten totaal;Utrecht (PV);1966;701
607;Rijksmonumenten totaal;Utrecht (PV);1967;1592
608;Rijksmonumenten totaal;Utrecht (PV);1968;1714
609;Rijksmonumenten totaal;Utrecht (PV);1969;1750
610;Rijksmonumenten totaal;Utrecht (PV);1970;1941
611;Rijksmonumenten totaal;Utrecht (PV);1971;2170
612;Rijksmonumenten totaal;Utrecht (PV);1972;2474
613;Rijksmonumenten totaal;Utrecht (PV);1973;2756
614;Rijksmonumenten totaal;Utrecht (PV);1974;2811
615;Rijksmonumenten totaal;Utrecht (PV);1975;2939
616;Rijksmonumenten totaal;Utrecht (PV);1976;2981
617;Rijksmonumenten totaal;Utrecht (PV);1977;3003
618;Rijksmonumenten totaal;Utrecht (PV);1978;3033
619;Rijksmonumenten totaal;Utrecht (PV);1979;3049
620;Rijksmonumenten totaal;Utrecht (PV);1980;3056
621;Rijksmonumenten totaal;Utrecht (PV);1981;3061
622;Rijksmonumenten totaal;Utrecht (PV);1982;3074
623;Rijksmonumenten totaal;Utrecht (PV);1983;3080
624;Rijksmonumenten totaal;Utrecht (PV);1984;3083
625;Rijksmonumenten totaal;Utrecht (PV);1985;3106
626;Rijksmonumenten totaal;Utrecht (PV);1986;3117
627;Rijksmonumenten totaal;Utrecht (PV);1987;3120
628;Rijksmonumenten totaal;Utrecht (PV);1988;3130
629;Rijksmonumenten totaal;Utrecht (PV);1989;3135
630;Rijksmonumenten totaal;Utrecht (PV);1990;3180
631;Rijksmonumenten totaal;Utrecht (PV);1991;3226
632;Rijksmonumenten totaal;Utrecht (PV);1992;3434
633;Rijksmonumenten totaal;Utrecht (PV);1993;3488
634;Rijksmonumenten totaal;Utrecht (PV);1994;3502
635;Rijksmonumenten totaal;Utrecht (PV);1995;3502
636;Rijksmonumenten totaal;Utrecht (PV);1996;3509
637;Rijksmonumenten totaal;Utrecht (PV);1997;3582
638;Rijksmonumenten totaal;Utrecht (PV);1998;3714
639;Rijksmonumenten totaal;Utrecht (PV);1999;3994
640;Rijksmonumenten totaal;Utrecht (PV);2000;4202
641;Rijksmonumenten totaal;Utrecht (PV);2001;4696
642;Rijksmonumenten totaal;Utrecht (PV);2002;4857
643;Rijksmonumenten totaal;Utrecht (PV);2003;4907
644;Rijksmonumenten totaal;Utrecht (PV);2004;4996
645;Rijksmonumenten totaal;Utrecht (PV);2005;5091
646;Rijksmonumenten totaal;Utrecht (PV);2006;5200
647;Rijksmonumenten totaal;Utrecht (PV);2007;5260
648;Rijksmonumenten totaal;Utrecht (PV);2008;5262
649;Rijksmonumenten totaal;Utrecht (PV);2009;5292
650;Rijksmonumenten totaal;Utrecht (PV);2010;5304
651;Rijksmonumenten totaal;Utrecht (PV);2011;5449
652;Rijksmonumenten totaal;Utrecht (PV);2012;5563
653;Rijksmonumenten totaal;Utrecht (PV);2013;5616
654;Rijksmonumenten totaal;Utrecht (PV);2014;5686
655;Rijksmonumenten totaal;Utrecht (PV);2015;5719
656;Rijksmonumenten totaal;Utrecht (PV);2016;5871
657;Rijksmonumenten totaal;Utrecht (PV);2017;5874
658;Rijksmonumenten totaal;Utrecht (PV);2018;5874
659;Rijksmonumenten totaal;Utrecht (PV);2019;5873
660;Rijksmonumenten totaal;Noord-Holland (PV);1965;376
661;Rijksmonumenten totaal;Noord-Holland (PV);1966;722
662;Rijksmonumenten totaal;Noord-Holland (PV);1967;1224
663;Rijksmonumenten totaal;Noord-Holland (PV);1968;1421
664;Rijksmonumenten totaal;Noord-Holland (PV);1969;2795
665;Rijksmonumenten totaal;Noord-Holland (PV);1970;9214
666;Rijksmonumenten totaal;Noord-Holland (PV);1971;9336
667;Rijksmonumenten totaal;Noord-Holland (PV);1972;9453
668;Rijksmonumenten totaal;Noord-Holland (PV);1973;9769
669;Rijksmonumenten totaal;Noord-Holland (PV);1974;10088
670;Rijksmonumenten totaal;Noord-Holland (PV);1975;10221
671;Rijksmonumenten totaal;Noord-Holland (PV);1976;10554
672;Rijksmonumenten totaal;Noord-Holland (PV);1977;10654
673;Rijksmonumenten totaal;Noord-Holland (PV);1978;10722
674;Rijksmonumenten totaal;Noord-Holland (PV);1979;10772
675;Rijksmonumenten totaal;Noord-Holland (PV);1980;10832
676;Rijksmonumenten totaal;Noord-Holland (PV);1981;10866
677;Rijksmonumenten totaal;Noord-Holland (PV);1982;10898
678;Rijksmonumenten totaal;Noord-Holland (PV);1983;10905
679;Rijksmonumenten totaal;Noord-Holland (PV);1984;10958
680;Rijksmonumenten totaal;Noord-Holland (PV);1985;11007
681;Rijksmonumenten totaal;Noord-Holland (PV);1986;11018
682;Rijksmonumenten totaal;Noord-Holland (PV);1987;11036
683;Rijksmonumenten totaal;Noord-Holland (PV);1988;11057
684;Rijksmonumenten totaal;Noord-Holland (PV);1989;11067
685;Rijksmonumenten totaal;Noord-Holland (PV);1990;11144
686;Rijksmonumenten totaal;Noord-Holland (PV);1991;11226
687;Rijksmonumenten totaal;Noord-Holland (PV);1992;11253
688;Rijksmonumenten totaal;Noord-Holland (PV);1993;11294
689;Rijksmonumenten totaal;Noord-Holland (PV);1994;11328
690;Rijksmonumenten totaal;Noord-Holland (PV);1995;11359
691;Rijksmonumenten totaal;Noord-Holland (PV);1996;11588
692;Rijksmonumenten totaal;Noord-Holland (PV);1997;11660
693;Rijksmonumenten totaal;Noord-Holland (PV);1998;12044
694;Rijksmonumenten totaal;Noord-Holland (PV);1999;12347
695;Rijksmonumenten totaal;Noord-Holland (PV);2000;12466
696;Rijksmonumenten totaal;Noord-Holland (PV);2001;12922
697;Rijksmonumenten totaal;Noord-Holland (PV);2002;13362
698;Rijksmonumenten totaal;Noord-Holland (PV);2003;13442
699;Rijksmonumenten totaal;Noord-Holland (PV);2004;13664
700;Rijksmonumenten totaal;Noord-Holland (PV);2005;13751
701;Rijksmonumenten totaal;Noord-Holland (PV);2006;13845
702;Rijksmonumenten totaal;Noord-Holland (PV);2007;13863
703;Rijksmonumenten totaal;Noord-Holland (PV);2008;13906
704;Rijksmonumenten totaal;Noord-Holland (PV);2009;13927
705;Rijksmonumenten totaal;Noord-Holland (PV);2010;13968
706;Rijksmonumenten totaal;Noord-Holland (PV);2011;13980
707;Rijksmonumenten totaal;Noord-Holland (PV);2012;13984
708;Rijksmonumenten totaal;Noord-Holland (PV);2013;14032
709;Rijksmonumenten totaal;Noord-Holland (PV);2014;14067
710;Rijksmonumenten totaal;Noord-Holland (PV);2015;14077
711;Rijksmonumenten totaal;Noord-Holland (PV);2016;14092
712;Rijksmonumenten totaal;Noord-Holland (PV);2017;14092
713;Rijksmonumenten totaal;Noord-Holland (PV);2018;14092
714;Rijksmonumenten totaal;Noord-Holland (PV);2019;14087
715;Rijksmonumenten totaal;Zuid-Holland (PV);1965;0
716;Rijksmonumenten totaal;Zuid-Holland (PV);1966;1699
717;Rijksmonumenten totaal;Zuid-Holland (PV);1967;3083
718;Rijksmonumenten totaal;Zuid-Holland (PV);1968;4385
719;Rijksmonumenten totaal;Zuid-Holland (PV);1969;4593
720;Rijksmonumenten totaal;Zuid-Holland (PV);1970;4642
721;Rijksmonumenten totaal;Zuid-Holland (PV);1971;4895
722;Rijksmonumenten totaal;Zuid-Holland (PV);1972;5098
723;Rijksmonumenten totaal;Zuid-Holland (PV);1973;5747
724;Rijksmonumenten totaal;Zuid-Holland (PV);1974;5886
725;Rijksmonumenten totaal;Zuid-Holland (PV);1975;5966
726;Rijksmonumenten totaal;Zuid-Holland (PV);1976;6078
727;Rijksmonumenten totaal;Zuid-Holland (PV);1977;6150
728;Rijksmonumenten totaal;Zuid-Holland (PV);1978;6223
729;Rijksmonumenten totaal;Zuid-Holland (PV);1979;6236
730;Rijksmonumenten totaal;Zuid-Holland (PV);1980;6267
731;Rijksmonumenten totaal;Zuid-Holland (PV);1981;6298
732;Rijksmonumenten totaal;Zuid-Holland (PV);1982;6321
733;Rijksmonumenten totaal;Zuid-Holland (PV);1983;6355
734;Rijksmonumenten totaal;Zuid-Holland (PV);1984;6366
735;Rijksmonumenten totaal;Zuid-Holland (PV);1985;6432
736;Rijksmonumenten totaal;Zuid-Holland (PV);1986;6451
737;Rijksmonumenten totaal;Zuid-Holland (PV);1987;6467
738;Rijksmonumenten totaal;Zuid-Holland (PV);1988;6472
739;Rijksmonumenten totaal;Zuid-Holland (PV);1989;6507
740;Rijksmonumenten totaal;Zuid-Holland (PV);1990;6515
741;Rijksmonumenten totaal;Zuid-Holland (PV);1991;6527
742;Rijksmonumenten totaal;Zuid-Holland (PV);1992;6547
743;Rijksmonumenten totaal;Zuid-Holland (PV);1993;6782
744;Rijksmonumenten totaal;Zuid-Holland (PV);1994;6927
745;Rijksmonumenten totaal;Zuid-Holland (PV);1995;6947
746;Rijksmonumenten totaal;Zuid-Holland (PV);1996;6971
747;Rijksmonumenten totaal;Zuid-Holland (PV);1997;7048
748;Rijksmonumenten totaal;Zuid-Holland (PV);1998;7154
749;Rijksmonumenten totaal;Zuid-Holland (PV);1999;7237
750;Rijksmonumenten totaal;Zuid-Holland (PV);2000;7532
751;Rijksmonumenten totaal;Zuid-Holland (PV);2001;7917
752;Rijksmonumenten totaal;Zuid-Holland (PV);2002;8435
753;Rijksmonumenten totaal;Zuid-Holland (PV);2003;8588
754;Rijksmonumenten totaal;Zuid-Holland (PV);2004;8674
755;Rijksmonumenten totaal;Zuid-Holland (PV);2005;8724
756;Rijksmonumenten totaal;Zuid-Holland (PV);2006;8779
757;Rijksmonumenten totaal;Zuid-Holland (PV);2007;8805
758;Rijksmonumenten totaal;Zuid-Holland (PV);2008;8861
759;Rijksmonumenten totaal;Zuid-Holland (PV);2009;8879
760;Rijksmonumenten totaal;Zuid-Holland (PV);2010;8955
761;Rijksmonumenten totaal;Zuid-Holland (PV);2011;8965
762;Rijksmonumenten totaal;Zuid-Holland (PV);2012;8978
763;Rijksmonumenten totaal;Zuid-Holland (PV);2013;8978
764;Rijksmonumenten totaal;Zuid-Holland (PV);2014;9031
765;Rijksmonumenten totaal;Zuid-Holland (PV);2015;9036
766;Rijksmonumenten totaal;Zuid-Holland (PV);2016;9041
767;Rijksmonumenten totaal;Zuid-Holland (PV);2017;9043
768;Rijksmonumenten totaal;Zuid-Holland (PV);2018;9045
769;Rijksmonumenten totaal;Zuid-Holland (PV);2019;9049
770;Rijksmonumenten totaal;Zeeland (PV);1965;76
771;Rijksmonumenten totaal;Zeeland (PV);1966;1797
772;Rijksmonumenten totaal;Zeeland (PV);1967;2319
773;Rijksmonumenten totaal;Zeeland (PV);1968;2320
774;Rijksmonumenten totaal;Zeeland (PV);1969;2335
775;Rijksmonumenten totaal;Zeeland (PV);1970;2343
776;Rijksmonumenten totaal;Zeeland (PV);1971;2346
777;Rijksmonumenten totaal;Zeeland (PV);1972;2444
778;Rijksmonumenten totaal;Zeeland (PV);1973;2596
779;Rijksmonumenten totaal;Zeeland (PV);1974;2849
780;Rijksmonumenten totaal;Zeeland (PV);1975;2863
781;Rijksmonumenten totaal;Zeeland (PV);1976;2914
782;Rijksmonumenten totaal;Zeeland (PV);1977;2919
783;Rijksmonumenten totaal;Zeeland (PV);1978;2929
784;Rijksmonumenten totaal;Zeeland (PV);1979;2959
785;Rijksmonumenten totaal;Zeeland (PV);1980;3036
786;Rijksmonumenten totaal;Zeeland (PV);1981;3040
787;Rijksmonumenten totaal;Zeeland (PV);1982;3051
788;Rijksmonumenten totaal;Zeeland (PV);1983;3057
789;Rijksmonumenten totaal;Zeeland (PV);1984;3074
790;Rijksmonumenten totaal;Zeeland (PV);1985;3074
791;Rijksmonumenten totaal;Zeeland (PV);1986;3083
792;Rijksmonumenten totaal;Zeeland (PV);1987;3083
793;Rijksmonumenten totaal;Zeeland (PV);1988;3083
794;Rijksmonumenten totaal;Zeeland (PV);1989;3084
795;Rijksmonumenten totaal;Zeeland (PV);1990;3086
796;Rijksmonumenten totaal;Zeeland (PV);1991;3097
797;Rijksmonumenten totaal;Zeeland (PV);1992;3098
798;Rijksmonumenten totaal;Zeeland (PV);1993;3100
799;Rijksmonumenten totaal;Zeeland (PV);1994;3101
800;Rijksmonumenten totaal;Zeeland (PV);1995;3127
801;Rijksmonumenten totaal;Zeeland (PV);1996;3188
802;Rijksmonumenten totaal;Zeeland (PV);1997;3361
803;Rijksmonumenten totaal;Zeeland (PV);1998;3531
804;Rijksmonumenten totaal;Zeeland (PV);1999;3550
805;Rijksmonumenten totaal;Zeeland (PV);2000;3569
806;Rijksmonumenten totaal;Zeeland (PV);2001;3571
807;Rijksmonumenten totaal;Zeeland (PV);2002;3609
808;Rijksmonumenten totaal;Zeeland (PV);2003;3619
809;Rijksmonumenten totaal;Zeeland (PV);2004;3635
810;Rijksmonumenten totaal;Zeeland (PV);2005;3646
811;Rijksmonumenten totaal;Zeeland (PV);2006;3654
812;Rijksmonumenten totaal;Zeeland (PV);2007;3664
813;Rijksmonumenten totaal;Zeeland (PV);2008;3664
814;Rijksmonumenten totaal;Zeeland (PV);2009;3672
815;Rijksmonumenten totaal;Zeeland (PV);2010;3673
816;Rijksmonumenten totaal;Zeeland (PV);2011;3674
817;Rijksmonumenten totaal;Zeeland (PV);2012;3675
818;Rijksmonumenten totaal;Zeeland (PV);2013;3738
819;Rijksmonumenten totaal;Zeeland (PV);2014;3744
820;Rijksmonumenten totaal;Zeeland (PV);2015;3745
821;Rijksmonumenten totaal;Zeeland (PV);2016;3746
822;Rijksmonumenten totaal;Zeeland (PV);2017;3747
823;Rijksmonumenten totaal;Zeeland (PV);2018;3747
824;Rijksmonumenten totaal;Zeeland (PV);2019;3746
825;Rijksmonumenten totaal;Noord-Brabant (PV);1965;388
826;Rijksmonumenten totaal;Noord-Brabant (PV);1966;851
827;Rijksmonumenten totaal;Noord-Brabant (PV);1967;1283
828;Rijksmonumenten totaal;Noord-Brabant (PV);1968;1460
829;Rijksmonumenten totaal;Noord-Brabant (PV);1969;1469
830;Rijksmonumenten totaal;Noord-Brabant (PV);1970;1642
831;Rijksmonumenten totaal;Noord-Brabant (PV);1971;1817
832;Rijksmonumenten totaal;Noord-Brabant (PV);1972;1871
833;Rijksmonumenten totaal;Noord-Brabant (PV);1973;2173
834;Rijksmonumenten totaal;Noord-Brabant (PV);1974;2205
835;Rijksmonumenten totaal;Noord-Brabant (PV);1975;2261
836;Rijksmonumenten totaal;Noord-Brabant (PV);1976;2394
837;Rijksmonumenten totaal;Noord-Brabant (PV);1977;2434
838;Rijksmonumenten totaal;Noord-Brabant (PV);1978;2477
839;Rijksmonumenten totaal;Noord-Brabant (PV);1979;2550
840;Rijksmonumenten totaal;Noord-Brabant (PV);1980;2578
841;Rijksmonumenten totaal;Noord-Brabant (PV);1981;2602
842;Rijksmonumenten totaal;Noord-Brabant (PV);1982;2622
843;Rijksmonumenten totaal;Noord-Brabant (PV);1983;2632
844;Rijksmonumenten totaal;Noord-Brabant (PV);1984;2777
