ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
275;0 jaar;Vrouwen;2038;69415;23922;375;23547;11545;12002;13537;10385
276;0 jaar;Vrouwen;2039;68946;23922;375;23548;11565;11983;13503;10420
277;0 jaar;Vrouwen;2040;68526;23917;375;23542;11577;11965;13468;10448
278;0 jaar;Vrouwen;2041;68150;23910;375;23536;11589;11946;13437;10473
279;0 jaar;Vrouwen;2042;67834;23904;375;23529;11598;11931;13408;10496
280;0 jaar;Vrouwen;2043;67627;23888;375;23513;11601;11913;13376;10512
281;0 jaar;Vrouwen;2044;67507;23872;375;23497;11603;11894;13347;10525
282;0 jaar;Vrouwen;2045;67466;23857;375;23482;11605;11878;13324;10533
283;0 jaar;Vrouwen;2046;67533;23843;375;23469;11604;11865;13302;10541
284;0 jaar;Vrouwen;2047;67647;23829;375;23454;11601;11852;13284;10544
285;0 jaar;Vrouwen;2048;67852;23813;375;23438;11597;11841;13266;10547
286;0 jaar;Vrouwen;2049;68098;23799;375;23424;11592;11832;13253;10546
287;0 jaar;Vrouwen;2050;68387;23790;375;23415;11588;11828;13245;10545
288;1 jaar;Totaal mannen en vrouwen;2003;157182;47172;2169;45003;18756;26247;34150;13022
289;1 jaar;Totaal mannen en vrouwen;2004;154561;47338;1788;45551;18047;27504;34286;13052
290;1 jaar;Totaal mannen en vrouwen;2005;152658;47781;1658;46123;18250;27873;34589;13192
291;1 jaar;Totaal mannen en vrouwen;2006;149139;47876;1616;46259;18291;27969;34629;13247
292;1 jaar;Totaal mannen en vrouwen;2007;145707;47860;1625;46236;18300;27936;34527;13333
293;1 jaar;Totaal mannen en vrouwen;2008;142521;47791;1673;46118;18308;27810;34302;13489
294;1 jaar;Totaal mannen en vrouwen;2009;139610;47762;1746;46017;18378;27638;34010;13752
295;1 jaar;Totaal mannen en vrouwen;2010;137258;47810;1830;45981;18522;27458;33687;14123
296;1 jaar;Totaal mannen en vrouwen;2011;135292;47924;1902;46023;18742;27281;33341;14583
297;1 jaar;Totaal mannen en vrouwen;2012;133937;48108;1953;46154;19035;27120;32992;15116
298;1 jaar;Totaal mannen en vrouwen;2013;133085;48348;1985;46362;19379;26984;32666;15682
299;1 jaar;Totaal mannen en vrouwen;2014;132711;48603;1999;46604;19743;26860;32362;16241
300;1 jaar;Totaal mannen en vrouwen;2015;132852;48826;2004;46822;20095;26727;32060;16766
301;1 jaar;Totaal mannen en vrouwen;2016;133281;49023;2007;47016;20428;26588;31765;17259
302;1 jaar;Totaal mannen en vrouwen;2017;134011;49198;2010;47188;20743;26446;31490;17708
303;1 jaar;Totaal mannen en vrouwen;2018;134955;49348;2013;47335;21028;26307;31226;18122
304;1 jaar;Totaal mannen en vrouwen;2019;136077;49472;2016;47456;21289;26167;30970;18502
305;1 jaar;Totaal mannen en vrouwen;2020;137351;49568;2016;47552;21529;26022;30723;18845
306;1 jaar;Totaal mannen en vrouwen;2021;138700;49648;2018;47629;21743;25886;30492;19155
307;1 jaar;Totaal mannen en vrouwen;2022;139893;49710;2020;47690;21939;25751;30273;19437
308;1 jaar;Totaal mannen en vrouwen;2023;141080;49753;2020;47733;22111;25622;30069;19684
309;1 jaar;Totaal mannen en vrouwen;2024;142142;49783;2021;47763;22266;25497;29871;19913
310;1 jaar;Totaal mannen en vrouwen;2025;143064;49812;2021;47791;22410;25381;29693;20119
311;1 jaar;Totaal mannen en vrouwen;2026;143900;49836;2021;47814;22542;25273;29525;20311
312;1 jaar;Totaal mannen en vrouwen;2027;144593;49860;2024;47836;22660;25177;29378;20482
313;1 jaar;Totaal mannen en vrouwen;2028;145152;49877;2025;47852;22771;25082;29240;20638
314;1 jaar;Totaal mannen en vrouwen;2029;145609;49895;2025;47870;22869;25001;29112;20783
315;1 jaar;Totaal mannen en vrouwen;2030;145898;49913;2026;47888;22956;24932;28994;20919
316;1 jaar;Totaal mannen en vrouwen;2031;146114;49945;2027;47919;23046;24873;28895;21050
317;1 jaar;Totaal mannen en vrouwen;2032;146110;49972;2027;47945;23122;24823;28797;21175
318;1 jaar;Totaal mannen en vrouwen;2033;145982;50003;2027;47976;23198;24778;28710;21293
319;1 jaar;Totaal mannen en vrouwen;2034;145663;50029;2028;48002;23266;24736;28622;21408
320;1 jaar;Totaal mannen en vrouwen;2035;145128;50058;2029;48029;23330;24698;28542;21516
321;1 jaar;Totaal mannen en vrouwen;2036;144439;50085;2030;48055;23395;24660;28464;21621
322;1 jaar;Totaal mannen en vrouwen;2037;143632;50111;2031;48080;23459;24622;28387;21724
323;1 jaar;Totaal mannen en vrouwen;2038;142679;50134;2031;48102;23518;24584;28315;21818
324;1 jaar;Totaal mannen en vrouwen;2039;141751;50141;2033;48109;23565;24544;28242;21899
325;1 jaar;Totaal mannen en vrouwen;2040;140793;50142;2033;48109;23603;24506;28168;21974
326;1 jaar;Totaal mannen en vrouwen;2041;139936;50132;2033;48099;23632;24466;28099;22032
327;1 jaar;Totaal mannen en vrouwen;2042;139169;50117;2033;48084;23657;24427;28032;22085
328;1 jaar;Totaal mannen en vrouwen;2043;138529;50101;2033;48067;23676;24391;27969;22132
329;1 jaar;Totaal mannen en vrouwen;2044;138107;50069;2035;48034;23681;24353;27904;22165
330;1 jaar;Totaal mannen en vrouwen;2045;137866;50033;2035;47997;23683;24315;27841;22192
331;1 jaar;Totaal mannen en vrouwen;2046;137786;50000;2035;47965;23685;24280;27791;22209
332;1 jaar;Totaal mannen en vrouwen;2047;137929;49966;2036;47929;23681;24248;27741;22225
333;1 jaar;Totaal mannen en vrouwen;2048;138169;49929;2037;47892;23670;24222;27698;22231
334;1 jaar;Totaal mannen en vrouwen;2049;138595;49888;2038;47851;23659;24192;27655;22233
335;1 jaar;Totaal mannen en vrouwen;2050;139099;49857;2038;47820;23653;24167;27625;22232
336;1 jaar;Mannen;2003;80352;24310;1104;23206;9693;13513;17594;6716
337;1 jaar;Mannen;2004;79128;24295;943;23352;9251;14101;17579;6716
338;1 jaar;Mannen;2005;78154;24519;872;23647;9355;14293;17735;6784
339;1 jaar;Mannen;2006;76353;24563;845;23718;9375;14343;17753;6810
340;1 jaar;Mannen;2007;74596;24551;844;23707;9380;14327;17697;6854
341;1 jaar;Mannen;2008;72966;24514;868;23646;9383;14262;17580;6933
342;1 jaar;Mannen;2009;71478;24499;906;23592;9417;14175;17430;7069
343;1 jaar;Mannen;2010;70274;24525;951;23574;9492;14082;17265;7261
344;1 jaar;Mannen;2011;69268;24587;991;23597;9605;13992;17089;7498
345;1 jaar;Mannen;2012;68574;24683;1019;23664;9755;13909;16909;7774
346;1 jaar;Mannen;2013;68140;24806;1037;23769;9929;13840;16742;8064
347;1 jaar;Mannen;2014;67951;24936;1045;23891;10114;13777;16585;8351
348;1 jaar;Mannen;2015;68022;25053;1048;24005;10297;13707;16432;8621
349;1 jaar;Mannen;2016;68243;25153;1050;24104;10467;13637;16279;8874
350;1 jaar;Mannen;2017;68617;25243;1052;24191;10627;13565;16139;9104
351;1 jaar;Mannen;2018;69102;25319;1053;24266;10772;13494;16003;9316
352;1 jaar;Mannen;2019;69677;25382;1055;24327;10906;13422;15872;9510
353;1 jaar;Mannen;2020;70330;25433;1055;24378;11030;13348;15747;9686
354;1 jaar;Mannen;2021;71022;25472;1057;24416;11139;13276;15627;9845
355;1 jaar;Mannen;2022;71633;25506;1058;24448;11241;13207;15516;9990
356;1 jaar;Mannen;2023;72242;25527;1058;24469;11328;13141;15411;10116
357;1 jaar;Mannen;2024;72787;25542;1058;24483;11406;13077;15308;10234
358;1 jaar;Mannen;2025;73259;25557;1059;24498;11481;13018;15218;10339
359;1 jaar;Mannen;2026;73687;25570;1059;24511;11549;12962;15131;10438
360;1 jaar;Mannen;2027;74041;25584;1061;24523;11610;12913;15058;10526
361;1 jaar;Mannen;2028;74329;25593;1062;24531;11668;12863;14986;10607
362;1 jaar;Mannen;2029;74564;25602;1062;24539;11717;12823;14921;10681
363;1 jaar;Mannen;2030;74711;25611;1063;24549;11763;12785;14860;10751
364;1 jaar;Mannen;2031;74821;25629;1064;24566;11810;12756;14809;10820
365;1 jaar;Mannen;2032;74821;25641;1064;24577;11848;12729;14758;10883
366;1 jaar;Mannen;2033;74756;25657;1064;24593;11885;12708;14713;10944
367;1 jaar;Mannen;2034;74592;25671;1064;24607;11921;12686;14668;11003
368;1 jaar;Mannen;2035;74318;25686;1065;24620;11955;12665;14627;11059
369;1 jaar;Mannen;2036;73963;25702;1066;24636;11992;12644;14588;11114
370;1 jaar;Mannen;2037;73553;25714;1068;24646;12022;12624;14548;11166
371;1 jaar;Mannen;2038;73065;25725;1068;24657;12052;12605;14510;11214
372;1 jaar;Mannen;2039;72591;25727;1069;24658;12074;12584;14472;11255
373;1 jaar;Mannen;2040;72101;25727;1069;24658;12093;12565;14434;11294
374;1 jaar;Mannen;2041;71663;25722;1069;24653;12110;12543;14398;11324
375;1 jaar;Mannen;2042;71270;25714;1069;24645;12122;12523;14363;11351
376;1 jaar;Mannen;2043;70945;25703;1069;24634;12131;12503;14329;11374
377;1 jaar;Mannen;2044;70728;25688;1071;24617;12134;12482;14297;11390
378;1 jaar;Mannen;2045;70605;25670;1071;24598;12136;12463;14264;11405
379;1 jaar;Mannen;2046;70565;25651;1071;24580;12135;12445;14236;11415
380;1 jaar;Mannen;2047;70643;25630;1072;24558;12131;12426;14209;11421
381;1 jaar;Mannen;2048;70767;25611;1073;24538;12124;12413;14186;11425
382;1 jaar;Mannen;2049;70988;25587;1073;24514;12116;12398;14163;11424
383;1 jaar;Mannen;2050;71245;25573;1073;24499;12117;12382;14148;11425
384;1 jaar;Vrouwen;2003;76830;22862;1065;21797;9063;12734;16557;6305
385;1 jaar;Vrouwen;2004;75433;23043;844;22199;8796;13402;16707;6336
386;1 jaar;Vrouwen;2005;74503;23262;786;22476;8896;13581;16854;6409
387;1 jaar;Vrouwen;2006;72786;23312;771;22541;8915;13626;16876;6436
388;1 jaar;Vrouwen;2007;71111;23310;780;22529;8920;13609;16830;6479
389;1 jaar;Vrouwen;2008;69555;23277;805;22473;8925;13548;16721;6556
390;1 jaar;Vrouwen;2009;68131;23264;839;22424;8961;13463;16581;6683
391;1 jaar;Vrouwen;2010;66984;23285;879;22406;9030;13376;16422;6863
392;1 jaar;Vrouwen;2011;66024;23337;911;22426;9137;13289;16253;7085
393;1 jaar;Vrouwen;2012;65363;23425;934;22490;9279;13211;16083;7341
394;1 jaar;Vrouwen;2013;64945;23542;948;22594;9450;13144;15924;7618
395;1 jaar;Vrouwen;2014;64760;23666;954;22713;9629;13083;15777;7889
396;1 jaar;Vrouwen;2015;64830;23773;956;22817;9798;13019;15628;8145
397;1 jaar;Vrouwen;2016;65039;23870;958;22912;9962;12951;15485;8385
398;1 jaar;Vrouwen;2017;65393;23955;958;22997;10116;12881;15351;8604
399;1 jaar;Vrouwen;2018;65854;24029;960;23069;10256;12813;15223;8806
400;1 jaar;Vrouwen;2019;66399;24090;960;23129;10384;12746;15098;8992
401;1 jaar;Vrouwen;2020;67022;24135;961;23174;10499;12675;14976;9158
402;1 jaar;Vrouwen;2021;67678;24175;962;23214;10604;12610;14865;9310
403;1 jaar;Vrouwen;2022;68260;24205;962;23243;10698;12544;14758;9447
404;1 jaar;Vrouwen;2023;68838;24226;962;23264;10783;12481;14658;9568
405;1 jaar;Vrouwen;2024;69355;24242;962;23279;10860;12419;14563;9679
406;1 jaar;Vrouwen;2025;69805;24255;962;23292;10929;12363;14475;9780
407;1 jaar;Vrouwen;2026;70213;24266;963;23303;10993;12311;14393;9873
408;1 jaar;Vrouwen;2027;70551;24276;963;23313;11049;12264;14320;9956
409;1 jaar;Vrouwen;2028;70823;24285;963;23322;11103;12219;14254;10031
410;1 jaar;Vrouwen;2029;71046;24293;963;23330;11152;12178;14191;10102
411;1 jaar;Vrouwen;2030;71187;24302;963;23339;11193;12146;14134;10168
412;1 jaar;Vrouwen;2031;71293;24316;963;23353;11236;12117;14086;10230
413;1 jaar;Vrouwen;2032;71289;24330;963;23367;11274;12094;14039;10292
414;1 jaar;Vrouwen;2033;71226;24346;963;23383;11313;12070;13997;10349
415;1 jaar;Vrouwen;2034;71072;24358;963;23395;11345;12050;13953;10405
416;1 jaar;Vrouwen;2035;70810;24372;964;23408;11375;12033;13915;10457
417;1 jaar;Vrouwen;2036;70475;24383;964;23419;11403;12016;13876;10507
418;1 jaar;Vrouwen;2037;70079;24398;964;23434;11437;11998;13840;10558
419;1 jaar;Vrouwen;2038;69614;24409;964;23445;11467;11979;13805;10604
420;1 jaar;Vrouwen;2039;69159;24414;964;23450;11491;11959;13770;10644
421;1 jaar;Vrouwen;2040;68692;24414;964;23451;11510;11941;13734;10680
422;1 jaar;Vrouwen;2041;68274;24410;964;23446;11523;11923;13701;10709
423;1 jaar;Vrouwen;2042;67899;24403;964;23439;11535;11904;13669;10734
424;1 jaar;Vrouwen;2043;67585;24397;964;23433;11545;11888;13640;10758
425;1 jaar;Vrouwen;2044;67378;24381;964;23417;11547;11870;13606;10775
426;1 jaar;Vrouwen;2045;67262;24363;964;23399;11547;11852;13576;10787
427;1 jaar;Vrouwen;2046;67220;24349;964;23385;11550;11835;13554;10795
428;1 jaar;Vrouwen;2047;67286;24335;964;23371;11549;11822;13532;10803
429;1 jaar;Vrouwen;2048;67402;24318;964;23354;11546;11808;13512;10806
430;1 jaar;Vrouwen;2049;67607;24301;964;23337;11543;11794;13492;10809
431;1 jaar;Vrouwen;2050;67854;24285;964;23320;11536;11785;13478;10807
432;2 jaar;Totaal mannen en vrouwen;2003;160380;48665;4153;44512;17694;26817;35216;13448
433;2 jaar;Totaal mannen en vrouwen;2004;156845;47907;3312;44595;18596;25999;34526;13381
434;2 jaar;Totaal mannen en vrouwen;2005;154235;48049;2909;45141;17897;27244;34623;13426
435;2 jaar;Totaal mannen en vrouwen;2006;152344;48485;2776;45709;18099;27610;34900;13586
436;2 jaar;Totaal mannen en vrouwen;2007;148840;48605;2756;45849;18141;27707;34927;13677
437;2 jaar;Totaal mannen en vrouwen;2008;145422;48641;2812;45830;18152;27678;34828;13813
438;2 jaar;Totaal mannen en vrouwen;2009;142248;48635;2917;45718;18159;27559;34611;14024
439;2 jaar;Totaal mannen en vrouwen;2010;139346;48664;3041;45622;18231;27392;34329;14335
440;2 jaar;Totaal mannen en vrouwen;2011;136996;48767;3170;45597;18379;27218;34022;14745
441;2 jaar;Totaal mannen en vrouwen;2012;135036;48911;3268;45643;18596;27047;33687;15225
442;2 jaar;Totaal mannen en vrouwen;2013;133681;49112;3330;45783;18892;26891;33352;15760
443;2 jaar;Totaal mannen en vrouwen;2014;132832;49357;3364;45993;19233;26761;33037;16320
444;2 jaar;Totaal mannen en vrouwen;2015;132457;49615;3379;46237;19594;26643;32743;16872
445;2 jaar;Totaal mannen en vrouwen;2016;132593;49846;3388;46459;19943;26515;32455;17392
446;2 jaar;Totaal mannen en vrouwen;2017;133015;50051;3392;46659;20276;26384;32170;17881
447;2 jaar;Totaal mannen en vrouwen;2018;133737;50234;3400;46835;20586;26249;31905;18329
448;2 jaar;Totaal mannen en vrouwen;2019;134667;50394;3404;46990;20872;26118;31651;18743
449;2 jaar;Totaal mannen en vrouwen;2020;135776;50527;3408;47119;21134;25985;31406;19121
450;2 jaar;Totaal mannen en vrouwen;2021;137035;50631;3410;47222;21376;25845;31169;19463
451;2 jaar;Totaal mannen en vrouwen;2022;138368;50720;3413;47307;21594;25713;30947;19773
452;2 jaar;Totaal mannen en vrouwen;2023;139546;50793;3417;47376;21791;25586;30738;20055
453;2 jaar;Totaal mannen en vrouwen;2024;140717;50847;3418;47428;21965;25463;30544;20302
454;2 jaar;Totaal mannen en vrouwen;2025;141765;50886;3421;47466;22121;25345;30354;20533
455;2 jaar;Totaal mannen en vrouwen;2026;142671;50925;3422;47504;22270;25233;30185;20741
456;2 jaar;Totaal mannen en vrouwen;2027;143497;50955;3424;47532;22399;25132;30023;20932
457;2 jaar;Totaal mannen en vrouwen;2028;144176;50989;3427;47563;22521;25042;29884;21105
458;2 jaar;Totaal mannen en vrouwen;2029;144725;51015;3430;47586;22637;24948;29753;21263
459;2 jaar;Totaal mannen en vrouwen;2030;145172;51042;3432;47610;22738;24872;29632;21410
460;2 jaar;Totaal mannen en vrouwen;2031;145452;51066;3434;47633;22827;24806;29519;21547
461;2 jaar;Totaal mannen en vrouwen;2032;145660;51106;3436;47670;22917;24754;29425;21681
462;2 jaar;Totaal mannen en vrouwen;2033;145649;51140;3437;47703;22997;24706;29332;21808
463;2 jaar;Totaal mannen en vrouwen;2034;145517;51174;3438;47736;23069;24667;29248;21927
464;2 jaar;Totaal mannen en vrouwen;2035;145189;51211;3439;47772;23145;24627;29165;22046
465;2 jaar;Totaal mannen en vrouwen;2036;144652;51244;3443;47802;23210;24591;29088;22156
466;2 jaar;Totaal mannen en vrouwen;2037;143959;51278;3444;47834;23277;24557;29016;22262
467;2 jaar;Totaal mannen en vrouwen;2038;143155;51307;3447;47860;23341;24519;28939;22367
468;2 jaar;Totaal mannen en vrouwen;2039;142201;51333;3447;47886;23402;24484;28869;22464
469;2 jaar;Totaal mannen en vrouwen;2040;141274;51344;3450;47894;23449;24445;28800;22545
470;2 jaar;Totaal mannen en vrouwen;2041;140317;51348;3450;47898;23488;24410;28727;22622
471;2 jaar;Totaal mannen en vrouwen;2042;139461;51344;3453;47891;23519;24372;28662;22682
472;2 jaar;Totaal mannen en vrouwen;2043;138693;51333;3453;47880;23545;24335;28597;22736
473;2 jaar;Totaal mannen en vrouwen;2044;138053;51319;3453;47866;23566;24300;28535;22784
474;2 jaar;Totaal mannen en vrouwen;2045;137632;51289;3457;47832;23569;24263;28470;22819
475;2 jaar;Totaal mannen en vrouwen;2046;137393;51252;3457;47796;23570;24225;28407;22846
476;2 jaar;Totaal mannen en vrouwen;2047;137311;51223;3458;47765;23574;24191;28359;22864
477;2 jaar;Totaal mannen en vrouwen;2048;137456;51188;3460;47727;23567;24160;28309;22879
478;2 jaar;Totaal mannen en vrouwen;2049;137694;51153;3462;47691;23559;24131;28267;22886
479;2 jaar;Totaal mannen en vrouwen;2050;138118;51111;3462;47649;23552;24097;28224;22888
480;2 jaar;Mannen;2003;81960;24786;2030;22756;9099;13657;17846;6940
481;2 jaar;Mannen;2004;80180;24667;1683;22984;9604;13380;17757;6911
482;2 jaar;Mannen;2005;78959;24637;1505;23132;9167;13965;17723;6914
483;2 jaar;Mannen;2006;77993;24856;1432;23424;9270;14153;17863;6993
484;2 jaar;Mannen;2007;76198;24913;1415;23498;9293;14204;17875;7038
485;2 jaar;Mannen;2008;74448;24927;1439;23488;9297;14191;17820;7107
486;2 jaar;Mannen;2009;72825;24922;1493;23429;9298;14131;17707;7215
487;2 jaar;Mannen;2010;71343;24940;1560;23380;9333;14047;17563;7377
488;2 jaar;Mannen;2011;70139;24997;1630;23367;9411;13956;17407;7590
489;2 jaar;Mannen;2012;69135;25077;1684;23393;9524;13869;17236;7840
490;2 jaar;Mannen;2013;68440;25184;1718;23465;9677;13788;17065;8118
491;2 jaar;Mannen;2014;68007;25310;1738;23572;9848;13723;16905;8405
492;2 jaar;Mannen;2015;67818;25441;1747;23694;10030;13663;16753;8688
493;2 jaar;Mannen;2016;67887;25562;1753;23809;10212;13598;16606;8955
494;2 jaar;Mannen;2017;68104;25666;1754;23912;10381;13531;16460;9206
495;2 jaar;Mannen;2018;68474;25761;1760;24001;10539;13462;16326;9436
496;2 jaar;Mannen;2019;68951;25843;1762;24081;10686;13395;16194;9648
497;2 jaar;Mannen;2020;69520;25911;1766;24146;10820;13326;16070;9841
498;2 jaar;Mannen;2021;70164;25967;1767;24200;10945;13256;15950;10017
499;2 jaar;Mannen;2022;70850;26009;1768;24241;11055;13186;15834;10175
500;2 jaar;Mannen;2023;71454;26049;1772;24277;11157;13119;15729;10320
501;2 jaar;Mannen;2024;72054;26076;1773;24303;11246;13057;15629;10447
502;2 jaar;Mannen;2025;72591;26096;1774;24322;11326;12996;15530;10566
503;2 jaar;Mannen;2026;73056;26117;1775;24342;11403;12939;15445;10672
504;2 jaar;Mannen;2027;73477;26135;1777;24359;11472;12887;15364;10771
505;2 jaar;Mannen;2028;73824;26154;1779;24375;11535;12840;15294;10860
506;2 jaar;Mannen;2029;74106;26167;1782;24385;11595;12790;15226;10942
507;2 jaar;Mannen;2030;74336;26182;1783;24398;11645;12754;15164;11017
508;2 jaar;Mannen;2031;74479;26196;1785;24411;11693;12718;15108;11088
509;2 jaar;Mannen;2032;74584;26217;1787;24430;11739;12691;15058;11159
510;2 jaar;Mannen;2033;74580;26234;1788;24446;11780;12666;15012;11222
511;2 jaar;Mannen;2034;74513;26252;1789;24463;11815;12648;14969;11283
512;2 jaar;Mannen;2035;74344;26271;1789;24482;11855;12627;14926;11345
513;2 jaar;Mannen;2036;74070;26289;1792;24497;11890;12607;14887;11402
514;2 jaar;Mannen;2037;73712;26310;1794;24516;11929;12587;14851;11459
515;2 jaar;Mannen;2038;73303;26324;1796;24528;11958;12569;14812;11512
516;2 jaar;Mannen;2039;72815;26337;1796;24540;11990;12550;14775;11562
517;2 jaar;Mannen;2040;72342;26341;1799;24542;12012;12530;14739;11602
518;2 jaar;Mannen;2041;71852;26344;1799;24545;12032;12513;14702;11641
519;2 jaar;Mannen;2042;71413;26342;1801;24541;12049;12492;14670;11672
