ID;KenmerkenVanHuishoudens;Perioden;Koopkrachtverandering_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageAchteruit_8
915;50205;1997-1999;1.5;-12.0;-3.5;1.5;6.3;14.0;49.0;39.0
916;50205;1998-1999;0.8;-18.0;-5.5;0.8;8.2;21.0;49.0;43.0
917;50205;1999-2000;1.5;-17.0;-4.6;1.5;9.7;23.0;49.0;40.0
918;50305;1977-1979;1.5;-17.0;-6.0;1.5;9.3;19.0;16.0;44.0
919;50305;1979-1981;-4.2;-26.0;-13.1;-4.2;1.9;9.0;17.0;68.0
920;50305;1981-1983;-3.7;-23.0;-11.7;-3.7;2.2;12.0;16.0;64.0
921;50305;1983-1985;-3.8;-21.0;-11.8;-3.8;2.9;12.0;16.0;68.0
922;50305;1984-1985;0.4;-30.0;-10.3;0.4;10.2;23.0;16.0;48.0
923;50305;1985-1986;4.3;-26.0;-6.9;4.3;13.0;26.0;17.0;40.0
924;50305;1985-1987;3.9;-15.0;-3.3;3.9;10.5;17.0;17.0;35.0
925;50305;1986-1987;4.1;-24.0;-7.4;4.1;14.0;26.0;19.0;38.0
926;50305;1987-1988;1.9;-26.0;-8.8;1.9;11.5;23.0;19.0;44.0
927;50305;1987-1989;2.4;-16.0;-5.0;2.4;9.3;17.0;19.0;40.0
928;50305;1988-1989;3.5;-23.0;-6.9;3.5;13.6;28.0;20.0;39.0
929;50305;1989-1990;5.3;-24.0;-6.0;5.3;15.0;27.0;20.0;36.0
930;50305;1989-1991;3.1;-17.0;-5.7;3.1;10.4;18.0;19.0;39.0
931;50305;1990-1991;1.6;-27.0;-8.5;1.6;10.9;22.0;18.0;45.0
932;50305;1991-1992;2.7;-24.0;-6.7;2.7;11.4;23.0;17.0;40.0
933;50305;1991-1993;1.5;-19.0;-7.0;1.5;7.9;15.0;17.0;44.0
934;50305;1992-1993;1.9;-27.0;-9.1;1.9;10.4;21.0;18.0;43.0
935;50305;1993-1994;1.6;-27.0;-9.3;1.6;10.5;22.0;17.0;45.0
936;50305;1993-1995;1.1;-19.0;-7.1;1.1;7.9;15.0;18.0;45.0
937;50305;1994-1995;2.7;-26.0;-7.7;2.7;12.3;25.0;17.0;41.0
938;50305;1995-1996;2.6;-28.0;-7.9;2.6;11.8;24.0;17.0;42.0
939;50305;1995-1997;2.4;-18.0;-6.4;2.4;9.2;17.0;17.0;41.0
940;50305;1996-1997;4.1;-24.0;-6.5;4.1;13.8;26.0;16.0;38.0
941;50305;1997-1998;4.3;-25.0;-6.3;4.3;14.6;26.0;16.0;37.0
942;50305;1997-1999;2.9;-18.0;-6.0;2.9;10.1;17.0;16.0;39.0
943;50305;1998-1999;3.7;-26.0;-7.3;3.7;13.3;25.0;16.0;39.0
944;50305;1999-2000;4.7;-25.0;-5.5;4.7;14.1;26.0;16.0;36.0
945;50405;1977-1979;2.1;-17.0;-5.1;2.1;9.3;18.0;50.0;40.0
946;50405;1979-1981;-2.9;-22.0;-10.9;-2.9;2.7;10.0;52.0;64.0
947;50405;1981-1983;-3.5;-21.0;-10.5;-3.5;2.5;12.0;52.0;65.0
948;50405;1983-1985;-1.8;-19.0;-8.6;-1.8;4.3;14.0;53.0;60.0
949;50405;1984-1985;1.0;-24.0;-7.6;1.0;9.8;23.0;51.0;45.0
950;50405;1985-1986;4.3;-22.0;-4.0;4.3;12.1;25.0;56.0;34.0
951;50405;1985-1987;4.0;-13.0;-2.0;4.0;9.9;17.0;56.0;30.0
952;50405;1986-1987;3.9;-19.0;-4.2;3.9;12.9;26.0;59.0;34.0
953;50405;1987-1988;1.4;-21.0;-6.1;1.4;9.8;22.0;62.0;43.0
954;50405;1987-1989;2.0;-13.0;-3.3;2.0;8.1;16.0;62.0;37.0
955;50405;1988-1989;2.6;-18.0;-4.3;2.6;11.1;25.0;63.0;36.0
956;50405;1989-1990;4.0;-19.0;-4.4;4.0;12.6;25.0;64.0;35.0
957;50405;1989-1991;2.3;-14.0;-3.6;2.3;8.5;17.0;62.0;37.0
958;50405;1990-1991;0.8;-22.0;-6.2;0.8;8.5;20.0;61.0;46.0
959;50405;1991-1992;0.7;-20.0;-5.9;0.7;8.1;19.0;62.0;45.0
960;50405;1991-1993;0.7;-15.0;-5.0;0.7;6.0;13.0;63.0;44.0
961;50405;1992-1993;1.0;-21.0;-6.4;1.0;7.9;18.0;63.0;43.0
962;50405;1993-1994;0.1;-22.0;-7.0;0.1;7.6;19.0;63.0;49.0
963;50405;1993-1995;0.4;-15.0;-5.1;0.4;5.8;13.0;64.0;47.0
964;50405;1994-1995;1.2;-19.0;-5.8;1.2;8.7;21.0;64.0;43.0
965;50405;1995-1996;1.1;-20.0;-5.9;1.1;8.3;20.0;64.0;43.0
966;50405;1995-1997;1.1;-14.0;-4.4;1.1;6.4;14.0;64.0;42.0
967;50405;1996-1997;1.4;-19.0;-5.6;1.4;9.4;22.0;65.0;42.0
968;50405;1997-1998;2.6;-18.0;-4.7;2.6;10.0;22.0;65.0;38.0
969;50405;1997-1999;1.7;-13.0;-3.9;1.7;7.2;15.0;65.0;39.0
970;50405;1998-1999;1.2;-20.0;-5.8;1.2;9.5;22.0;65.0;42.0
971;50405;1999-2000;2.1;-19.0;-4.8;2.1;10.9;24.0;65.0;39.0
972;60106;1977-1979;1.7;-7.0;-0.5;1.7;5.4;19.0;9.0;27.0
973;60106;1979-1981;-1.7;-10.0;-4.1;-1.7;1.6;14.0;9.0;67.0
974;60106;1981-1983;-2.5;-11.0;-4.9;-2.5;0.4;7.0;9.0;73.0
975;60106;1983-1985;-1.4;-9.0;-3.6;-1.4;3.8;17.0;11.0;59.0
976;60106;1984-1985;0.1;-13.0;-3.7;0.1;7.8;31.0;14.0;49.0
977;60106;1985-1986;2.2;-10.0;-1.2;2.2;9.2;33.0;14.0;34.0
978;60106;1985-1987;2.2;-7.0;-0.9;2.2;8.4;24.0;14.0;31.0
979;60106;1986-1987;1.8;-9.0;-2.0;1.8;10.1;34.0;13.0;34.0
980;60106;1987-1988;0.6;-11.0;-2.0;0.6;9.1;33.0;13.0;44.0
981;60106;1987-1989;1.7;-5.0;-0.6;1.7;8.2;25.0;13.0;32.0
982;60106;1988-1989;1.8;-8.0;-0.2;1.8;11.1;38.0;13.0;26.0
983;60106;1989-1990;1.9;-10.0;-1.3;1.9;11.2;37.0;14.0;31.0
984;60106;1989-1991;1.3;-6.0;-1.0;1.3;9.0;26.0;15.0;36.0
985;60106;1990-1991;-0.1;-11.0;-2.3;-0.1;10.9;44.0;17.0;51.0
986;60106;1991-1992;0.3;-10.0;-2.6;0.3;7.1;34.0;17.0;43.0
987;60106;1991-1993;0.4;-8.0;-1.8;0.4;6.7;24.0;17.0;40.0
988;60106;1992-1993;0.4;-12.0;-2.3;0.4;7.4;35.0;17.0;42.0
989;60106;1993-1994;-1.0;-12.0;-3.6;-1.0;7.4;36.0;17.0;56.0
990;60106;1993-1995;-0.2;-8.0;-2.3;-0.2;7.0;25.0;17.0;52.0
991;60106;1994-1995;0.6;-11.0;-2.6;0.6;8.3;36.0;17.0;43.0
992;60106;1995-1996;0.9;-10.0;-1.7;0.9;9.2;38.0;18.0;38.0
993;60106;1995-1997;1.3;-6.0;-1.0;1.3;8.0;25.0;17.0;33.0
994;60106;1996-1997;1.6;-11.0;-1.9;1.6;9.8;37.0;18.0;35.0
995;60106;1997-1998;3.3;-9.0;-0.5;3.3;10.9;40.0;18.0;27.0
996;60106;1997-1999;2.3;-6.0;-0.3;2.3;9.2;26.0;18.0;27.0
997;60106;1998-1999;1.0;-11.0;-1.6;1.0;10.7;40.0;19.0;33.0
998;60106;1999-2000;1.1;-10.0;-1.3;1.1;11.9;38.0;19.0;32.0
999;60206;1977-1979;1.5;-13.0;-2.9;1.5;5.2;15.0;25.0;37.0
1000;60206;1979-1981;-2.3;-17.0;-6.2;-2.3;0.8;10.0;26.0;70.0
1001;60206;1981-1983;-3.0;-18.0;-7.6;-3.0;0.1;8.0;25.0;74.0
1002;60206;1983-1985;-1.1;-17.0;-5.6;-1.1;3.5;15.0;25.0;59.0
1003;60206;1984-1985;0.6;-19.0;-5.5;0.6;6.6;18.0;26.0;47.0
1004;60206;1985-1986;3.4;-16.0;-2.0;3.4;10.0;25.0;27.0;31.0
1005;60206;1985-1987;3.0;-11.0;-1.5;3.0;7.4;17.0;27.0;30.0
1006;60206;1986-1987;2.5;-17.0;-3.1;2.5;9.1;23.0;27.0;33.0
1007;60206;1987-1988;0.4;-17.0;-4.4;0.4;6.3;18.0;29.0;45.0
1008;60206;1987-1989;0.8;-11.0;-2.8;0.8;5.4;13.0;29.0;39.0
1009;60206;1988-1989;1.3;-16.0;-2.9;1.3;7.3;21.0;29.0;36.0
1010;60206;1989-1990;2.4;-15.0;-3.2;2.4;9.1;22.0;29.0;34.0
1011;60206;1989-1991;1.3;-11.0;-2.9;1.3;5.8;14.0;30.0;39.0
1012;60206;1990-1991;-0.1;-18.0;-4.9;-0.1;5.5;17.0;31.0;51.0
1013;60206;1991-1992;0.1;-17.0;-5.0;0.1;4.8;16.0;32.0;49.0
1014;60206;1991-1993;0.2;-13.0;-4.2;0.2;3.6;10.0;32.0;47.0
1015;60206;1992-1993;0.6;-18.0;-5.0;0.6;5.0;15.0;32.0;43.0
1016;60206;1993-1994;-0.8;-18.0;-6.0;-0.8;4.8;15.0;32.0;56.0
1017;60206;1993-1995;-0.1;-12.0;-4.5;-0.1;3.4;10.0;32.0;52.0
1018;60206;1994-1995;0.6;-16.0;-4.5;0.6;5.7;17.0;33.0;44.0
1019;60206;1995-1996;0.9;-16.0;-4.2;0.9;5.7;16.0;34.0;41.0
1020;60206;1995-1997;0.7;-11.0;-3.5;0.7;4.4;11.0;33.0;43.0
1021;60206;1996-1997;0.7;-16.0;-4.8;0.7;6.4;17.0;34.0;44.0
1022;60206;1997-1998;2.2;-15.0;-3.3;2.2;6.9;18.0;35.0;36.0
1023;60206;1997-1999;1.2;-11.0;-3.2;1.2;4.7;12.0;34.0;39.0
1024;60206;1998-1999;0.5;-17.0;-4.8;0.5;6.1;18.0;35.0;44.0
1025;60206;1999-2000;0.9;-15.0;-3.9;0.9;7.8;21.0;35.0;41.0
1026;60306;1977-1979;2.1;-15.0;-3.5;2.1;8.1;17.0;18.0;38.0
1027;60306;1979-1981;-1.9;-20.0;-8.2;-1.9;4.1;12.0;20.0;59.0
1028;60306;1981-1983;-2.9;-19.0;-9.0;-2.9;2.4;13.0;19.0;66.0
1029;60306;1983-1985;-0.8;-16.0;-7.1;-0.8;5.1;12.0;20.0;55.0
1030;60306;1984-1985;2.1;-23.0;-6.2;2.1;10.5;25.0;19.0;42.0
1031;60306;1985-1986;3.3;-20.0;-4.9;3.3;12.1;29.0;19.0;37.0
1032;60306;1985-1987;4.2;-12.0;-1.8;4.2;10.9;20.0;19.0;31.0
1033;60306;1986-1987;4.1;-20.0;-5.2;4.1;14.6;32.0;19.0;36.0
1034;60306;1987-1988;1.7;-20.0;-6.0;1.7;10.1;23.0;19.0;43.0
1035;60306;1987-1989;2.3;-12.0;-3.3;2.3;8.2;16.0;19.0;37.0
1036;60306;1988-1989;3.1;-18.0;-4.7;3.1;11.1;25.0;19.0;37.0
1037;60306;1989-1990;4.1;-19.0;-4.8;4.1;12.9;27.0;19.0;36.0
1038;60306;1989-1991;2.6;-14.0;-3.7;2.6;9.0;17.0;19.0;37.0
1039;60306;1990-1991;0.9;-23.0;-7.1;0.9;9.0;23.0;18.0;46.0
1040;60306;1991-1992;0.9;-21.0;-7.1;0.9;8.7;22.0;18.0;46.0
1041;60306;1991-1993;0.9;-15.0;-5.5;0.9;6.6;14.0;19.0;45.0
1042;60306;1992-1993;1.3;-22.0;-7.4;1.3;8.6;21.0;18.0;44.0
1043;60306;1993-1994;0.4;-23.0;-8.0;0.4;8.1;22.0;19.0;49.0
1044;60306;1993-1995;0.6;-16.0;-5.6;0.6;6.6;15.0;19.0;47.0
1045;60306;1994-1995;1.4;-21.0;-7.2;1.4;9.9;24.0;18.0;44.0
1046;60306;1995-1996;1.1;-23.0;-7.5;1.1;9.4;23.0;18.0;45.0
1047;60306;1995-1997;1.3;-15.0;-5.6;1.3;7.5;16.0;18.0;44.0
1048;60306;1996-1997;1.8;-21.0;-7.2;1.8;10.7;25.0;17.0;44.0
1049;60306;1997-1998;2.4;-22.0;-6.6;2.4;11.1;25.0;17.0;41.0
1050;60306;1997-1999;1.6;-15.0;-5.2;1.6;8.2;16.0;17.0;42.0
1051;60306;1998-1999;1.6;-23.0;-7.5;1.6;11.0;26.0;17.0;44.0
1052;60306;1999-2000;2.7;-21.0;-6.6;2.7;12.2;28.0;16.0;41.0
1053;60406;1977-1979;2.8;-9.0;-1.4;2.8;8.3;18.0;26.0;32.0
1054;60406;1979-1981;-1.7;-13.0;-6.1;-1.7;3.9;13.0;24.0;60.0
1055;60406;1981-1983;-0.7;-13.0;-6.4;-0.7;4.4;13.0;27.0;55.0
1056;60406;1983-1985;0.5;-11.0;-4.0;0.5;5.5;14.0;26.0;47.0
1057;60406;1984-1985;3.1;-15.0;-3.3;3.1;11.3;25.0;25.0;37.0
1058;60406;1985-1986;6.3;-13.0;-0.9;6.3;14.0;28.0;25.0;28.0
1059;60406;1985-1987;6.2;-8.0;1.0;6.2;11.4;18.0;25.0;22.0
1060;60406;1986-1987;5.7;-14.0;-1.2;5.7;14.2;28.0;26.0;29.0
1061;60406;1987-1988;3.6;-17.0;-3.9;3.6;11.5;24.0;25.0;36.0
1062;60406;1987-1989;3.9;-9.0;-1.0;3.9;9.5;17.0;25.0;29.0
1063;60406;1988-1989;4.3;-13.0;-2.1;4.3;12.2;25.0;25.0;31.0
1064;60406;1989-1990;5.6;-14.0;-1.8;5.6;14.1;27.0;25.0;30.0
1065;60406;1989-1991;4.0;-9.0;-1.1;4.0;10.1;18.0;24.0;29.0
1066;60406;1990-1991;2.5;-16.0;-4.1;2.5;10.3;22.0;23.0;39.0
1067;60406;1991-1992;2.2;-15.0;-4.1;2.2;9.8;21.0;22.0;40.0
1068;60406;1991-1993;2.5;-11.0;-2.5;2.5;7.6;14.0;22.0;36.0
1069;60406;1992-1993;2.7;-17.0;-4.1;2.7;9.5;20.0;21.0;38.0
1070;60406;1993-1994;2.0;-17.0;-4.7;2.0;9.3;20.0;21.0;41.0
1071;60406;1993-1995;2.1;-11.0;-2.7;2.1;7.3;15.0;21.0;37.0
1072;60406;1994-1995;2.6;-16.0;-4.4;2.6;10.6;23.0;21.0;39.0
1073;60406;1995-1996;2.8;-16.0;-4.2;2.8;10.4;22.0;20.0;39.0
1074;60406;1995-1997;3.0;-11.0;-2.4;3.0;8.6;16.0;20.0;34.0
1075;60406;1996-1997;3.4;-15.0;-3.9;3.4;11.8;24.0;20.0;37.0
1076;60406;1997-1998;3.8;-15.0;-3.7;3.8;12.2;24.0;20.0;36.0
1077;60406;1997-1999;3.3;-10.0;-2.0;3.3;9.3;17.0;20.0;33.0
1078;60406;1998-1999;3.4;-16.0;-4.4;3.4;11.9;24.0;19.0;38.0
1079;60406;1999-2000;4.5;-16.0;-3.4;4.5;13.6;26.0;19.0;35.0
1080;60506;1977-1979;4.6;-11.0;-2.2;4.6;13.9;25.0;23.0;32.0
1081;60506;1979-1981;-2.6;-23.0;-9.6;-2.6;4.2;13.0;20.0;61.0
1082;60506;1981-1983;-0.8;-17.0;-7.8;-0.8;6.1;16.0;19.0;53.0
1083;60506;1983-1985;0.1;-16.0;-6.2;0.1;6.3;19.0;18.0;50.0
1084;60506;1984-1985;2.6;-22.0;-5.7;2.6;12.5;27.0;16.0;41.0
1085;60506;1985-1986;5.8;-21.0;-3.2;5.8;15.9;29.0;15.0;33.0
1086;60506;1985-1987;6.0;-10.0;-0.4;6.0;12.2;21.0;15.0;26.0
1087;60506;1986-1987;6.3;-16.0;-3.4;6.3;16.5;34.0;15.0;32.0
1088;60506;1987-1988;3.3;-22.0;-6.2;3.3;12.1;27.0;14.0;40.0
1089;60506;1987-1989;3.8;-12.0;-2.5;3.8;10.2;19.0;14.0;33.0
1090;60506;1988-1989;4.4;-18.0;-5.0;4.4;14.2;30.0;13.0;35.0
1091;60506;1989-1990;4.9;-20.0;-4.4;4.9;14.8;28.0;13.0;35.0
1092;60506;1989-1991;3.6;-14.0;-2.8;3.6;10.3;20.0;13.0;33.0
1093;60506;1990-1991;2.1;-22.0;-6.2;2.1;10.5;23.0;11.0;41.0
1094;60506;1991-1992;2.3;-18.0;-5.1;2.3;10.3;23.0;11.0;41.0
1095;60506;1991-1993;2.3;-14.0;-3.6;2.3;8.0;15.0;11.0;38.0
1096;60506;1992-1993;2.4;-22.0;-5.9;2.4;9.9;22.0;11.0;40.0
1097;60506;1993-1994;1.9;-21.0;-6.3;1.9;10.3;24.0;11.0;43.0
1098;60506;1993-1995;2.3;-13.0;-3.3;2.3;8.3;17.0;11.0;38.0
1099;60506;1994-1995;3.0;-19.0;-4.8;3.0;12.1;27.0;11.0;39.0
1100;60506;1995-1996;2.7;-21.0;-5.5;2.7;11.2;24.0;11.0;39.0
1101;60506;1995-1997;2.8;-14.0;-2.9;2.8;8.9;17.0;11.0;36.0
1102;60506;1996-1997;3.3;-19.0;-5.1;3.3;12.7;26.0;11.0;38.0
1103;60506;1997-1998;4.6;-17.0;-3.8;4.6;14.3;29.0;11.0;34.0
1104;60506;1997-1999;3.7;-12.0;-2.2;3.7;10.5;19.0;11.0;33.0
1105;60506;1998-1999;3.6;-20.0;-5.5;3.6;13.4;27.0;11.0;38.0
1106;60506;1999-2000;5.4;-19.0;-3.4;5.4;15.5;30.0;10.0;34.0
1107;70103;1977-1979;2.5;-10.0;-1.6;2.5;9.1;21.0;65.0;31.0
1108;70103;1979-1981;-2.3;-18.0;-7.5;-2.3;2.6;13.0;62.0;66.0
1109;70103;1981-1983;-2.8;-16.0;-7.4;-2.8;1.6;13.0;58.0;69.0
1110;70103;1983-1985;-0.9;-15.0;-5.5;-0.9;4.3;16.0;58.0;56.0
1111;70103;1984-1985;1.0;-18.0;-5.0;1.0;8.8;25.0;59.0;45.0
1112;70103;1985-1986;3.1;-17.0;-2.7;3.1;11.4;30.0;58.0;34.0
1113;70103;1985-1987;3.5;-9.0;-0.8;3.5;9.8;21.0;58.0;29.0
1114;70103;1986-1987;3.3;-15.0;-2.6;3.3;13.0;34.0;56.0;33.0
1115;70103;1987-1988;1.0;-18.0;-3.9;1.0;9.2;25.0;56.0;43.0
1116;70103;1987-1989;1.9;-10.0;-1.7;1.9;8.2;19.0;56.0;34.0
1117;70103;1988-1989;2.2;-15.0;-2.2;2.2;11.0;29.0;55.0;32.0
1118;70103;1989-1990;3.4;-16.0;-2.6;3.4;13.1;30.0;54.0;32.0
1119;70103;1989-1991;2.2;-11.0;-1.9;2.2;9.3;21.0;55.0;35.0
1120;70103;1990-1991;0.3;-18.0;-4.1;0.3;9.0;29.0;54.0;48.0
1121;70103;1991-1992;0.5;-17.0;-4.0;0.5;8.1;25.0;54.0;43.0
1122;70103;1991-1993;0.6;-13.0;-3.4;0.6;6.3;17.0;53.0;42.0
1123;70103;1992-1993;0.6;-19.0;-4.5;0.6;7.5;24.0;52.0;42.0
1124;70103;1993-1994;-0.6;-19.0;-5.3;-0.6;7.5;26.0;52.0;53.0
1125;70103;1993-1995;0.2;-12.0;-3.5;0.2;6.4;19.0;51.0;48.0
1126;70103;1994-1995;1.1;-16.0;-3.7;1.1;9.6;30.0;51.0;40.0
1127;70103;1995-1996;1.0;-16.0;-3.7;1.0;8.7;27.0;49.0;39.0
1128;70103;1995-1997;1.1;-11.0;-2.5;1.1;7.1;19.0;48.0;37.0
1129;70103;1996-1997;1.3;-15.0;-3.3;1.3;9.3;29.0;48.0;38.0
1130;70103;1997-1998;3.2;-14.0;-1.9;3.2;11.3;31.0;47.0;31.0
1131;70103;1997-1999;2.1;-11.0;-1.8;2.1;8.6;21.0;47.0;32.0
1132;70103;1998-1999;1.0;-16.0;-3.6;1.0;10.3;30.0;46.0;38.0
1133;70103;1999-2000;1.5;-15.0;-2.4;1.5;11.8;33.0;45.0;34.0
1134;70203;1977-1979;1.6;-13.0;-3.1;1.6;7.2;16.0;35.0;39.0
1135;70203;1979-1981;-1.4;-16.0;-6.5;-1.4;3.5;11.0;38.0;59.0
1136;70203;1981-1983;-1.0;-17.0;-6.8;-1.0;3.6;12.0;42.0;55.0
1137;70203;1983-1985;0.1;-13.0;-4.5;0.1;5.2;13.0;42.0;50.0
1138;70203;1984-1985;2.6;-19.0;-4.5;2.6;10.7;24.0;41.0;39.0
1139;70203;1985-1986;5.7;-14.0;-1.6;5.7;13.4;26.0;42.0;29.0
1140;70203;1985-1987;5.3;-10.0;-0.5;5.3;10.7;18.0;42.0;26.0
1141;70203;1986-1987;4.7;-16.0;-3.1;4.7;13.2;25.0;44.0;32.0
1142;70203;1987-1988;2.3;-18.0;-5.1;2.3;10.1;22.0;44.0;40.0
1143;70203;1987-1989;2.7;-11.0;-2.6;2.7;8.1;15.0;44.0;35.0
1144;70203;1988-1989;3.1;-15.0;-3.5;3.1;10.6;23.0;45.0;35.0
1145;70203;1989-1990;3.9;-15.0;-3.5;3.9;11.5;23.0;46.0;35.0
1146;70203;1989-1991;2.5;-11.0;-2.6;2.5;7.9;15.0;45.0;36.0
1147;70203;1990-1991;1.3;-17.0;-5.3;1.3;8.2;19.0;46.0;44.0
1148;70203;1991-1992;0.7;-16.0;-5.3;0.7;7.3;18.0;46.0;46.0
1149;70203;1991-1993;1.2;-12.0;-3.8;1.2;5.8;12.0;47.0;42.0
1150;70203;1992-1993;1.7;-18.0;-5.1;1.7;7.7;17.0;48.0;41.0
1151;70203;1993-1994;0.8;-18.0;-5.9;0.8;7.4;17.0;48.0;46.0
1152;70203;1993-1995;0.8;-12.0;-4.0;0.8;5.6;12.0;49.0;45.0
1153;70203;1994-1995;1.0;-17.0;-5.3;1.0;7.9;19.0;49.0;45.0
1154;70203;1995-1996;1.7;-17.0;-5.0;1.7;8.3;19.0;51.0;42.0
1155;70203;1995-1997;1.7;-12.0;-3.6;1.7;6.7;13.0;52.0;40.0
1156;70203;1996-1997;1.9;-17.0;-5.4;1.9;9.7;21.0;52.0;42.0
1157;70203;1997-1998;2.3;-16.0;-4.5;2.3;9.3;21.0;53.0;39.0
1158;70203;1997-1999;1.7;-12.0;-3.4;1.7;6.9;14.0;53.0;39.0
1159;70203;1998-1999;1.5;-17.0;-5.3;1.5;9.3;21.0;54.0;42.0
1160;70203;1999-2000;2.5;-17.0;-4.4;2.5;10.9;23.0;55.0;40.0
1161;80106;1977-1979;;;;;;;;
1162;80106;1979-1981;;;;;;;;
1163;80106;1981-1983;;;;;;;;
1164;80106;1983-1985;;;;;;;;
1165;80106;1984-1985;;;;;;;;
1166;80106;1985-1986;;;;;;;;
1167;80106;1985-1987;;;;;;;;
1168;80106;1986-1987;;;;;;;;
1169;80106;1987-1988;;;;;;;;
1170;80106;1987-1989;;;;;;;;
1171;80106;1988-1989;;;;;;;;
1172;80106;1989-1990;;;;;;;;
1173;80106;1989-1991;2.4;-24.0;-10.1;2.4;14.4;29.0;7.0;44.0
1174;80106;1990-1991;-2.9;-43.0;-22.3;-2.9;16.3;44.0;7.0;55.0
1175;80106;1991-1992;-3.1;-43.0;-21.9;-3.1;15.4;40.0;6.0;55.0
1176;80106;1991-1993;-3.2;-30.0;-15.4;-3.2;7.9;21.0;6.0;58.0
1177;80106;1992-1993;-3.4;-42.0;-21.3;-3.4;14.5;42.0;6.0;55.0
1178;80106;1993-1994;-0.4;-39.0;-18.9;-0.4;18.0;46.0;6.0;51.0
1179;80106;1993-1995;-0.4;-25.0;-11.1;-0.4;11.5;27.0;6.0;51.0
1180;80106;1994-1995;0.8;-39.0;-17.4;0.8;21.1;57.0;6.0;49.0
1181;80106;1995-1996;-0.2;-45.0;-20.5;-0.2;19.0;52.0;6.0;50.0
1182;80106;1995-1997;1.2;-26.0;-11.2;1.2;12.9;28.0;6.0;47.0
1183;80106;1996-1997;2.0;-39.0;-17.5;2.0;22.7;54.0;6.0;47.0
1184;80106;1997-1998;2.1;-37.0;-15.4;2.1;21.0;50.0;6.0;47.0
1185;80106;1997-1999;0.9;-26.0;-11.1;0.9;12.5;28.0;6.0;48.0
1186;80106;1998-1999;0.3;-37.0;-16.5;0.3;19.4;48.0;6.0;50.0
1187;80106;1999-2000;-0.4;-47.0;-21.3;-0.4;18.6;50.0;6.0;51.0
1188;80206;1977-1979;;;;;;;;
1189;80206;1979-1981;;;;;;;;
1190;80206;1981-1983;;;;;;;;
1191;80206;1983-1985;;;;;;;;
1192;80206;1984-1985;;;;;;;;
1193;80206;1985-1986;;;;;;;;
1194;80206;1985-1987;;;;;;;;
1195;80206;1986-1987;;;;;;;;
1196;80206;1987-1988;;;;;;;;
1197;80206;1987-1989;;;;;;;;
1198;80206;1988-1989;;;;;;;;
1199;80206;1989-1990;;;;;;;;
1200;80206;1989-1991;3.1;-11.0;-2.1;3.1;8.8;17.0;61.0;33.0
1201;80206;1990-1991;1.8;-17.0;-4.7;1.8;9.2;22.0;61.0;42.0
1202;80206;1991-1992;1.4;-16.0;-4.8;1.4;8.4;20.0;61.0;43.0
1203;80206;1991-1993;1.6;-12.0;-3.5;1.6;6.7;14.0;61.0;41.0
1204;80206;1992-1993;2.1;-17.0;-4.6;2.1;8.5;19.0;61.0;39.0
1205;80206;1993-1994;1.4;-18.0;-5.5;1.4;8.3;20.0;60.0;44.0
1206;80206;1993-1995;1.4;-12.0;-3.8;1.4;6.5;14.0;61.0;41.0
1207;80206;1994-1995;2.0;-16.0;-4.8;2.0;9.5;22.0;60.0;41.0
1208;80206;1995-1996;1.9;-16.0;-4.9;1.9;9.2;21.0;59.0;41.0
1209;80206;1995-1997;1.8;-12.0;-3.5;1.8;7.2;15.0;60.0;40.0
1210;80206;1996-1997;2.2;-16.0;-4.8;2.2;10.1;22.0;60.0;41.0
1211;80206;1997-1998;3.1;-16.0;-4.1;3.1;11.3;24.0;61.0;37.0
1212;80206;1997-1999;2.4;-11.0;-3.0;2.4;8.4;17.0;61.0;37.0
1213;80206;1998-1999;2.4;-17.0;-5.2;2.4;11.0;25.0;62.0;40.0
1214;80206;1999-2000;3.4;-16.0;-4.1;3.4;12.3;26.0;63.0;38.0
1215;80306;1977-1979;;;;;;;;
1216;80306;1979-1981;;;;;;;;
1217;80306;1981-1983;;;;;;;;
1218;80306;1983-1985;;;;;;;;
1219;80306;1984-1985;;;;;;;;
1220;80306;1985-1986;;;;;;;;
1221;80306;1985-1987;;;;;;;;
1222;80306;1986-1987;;;;;;;;
1223;80306;1987-1988;;;;;;;;
1224;80306;1987-1989;;;;;;;;
1225;80306;1988-1989;;;;;;;;
1226;80306;1989-1990;;;;;;;;
1227;80306;1989-1991;0.5;-7.0;-1.5;0.5;3.8;10.0;17.0;41.0
1228;80306;1990-1991;-0.6;-10.0;-2.5;-0.6;2.9;13.0;18.0;58.0
1229;80306;1991-1992;0.1;-9.0;-2.5;0.1;2.3;11.0;18.0;47.0
1230;80306;1991-1993;0.2;-8.0;-2.1;0.2;2.1;7.0;18.0;44.0
1231;80306;1992-1993;0.2;-11.0;-2.6;0.2;2.3;10.0;18.0;43.0
1232;80306;1993-1994;-1.2;-12.0;-4.0;-1.2;1.5;10.0;18.0;67.0
1233;80306;1993-1995;-0.5;-8.0;-2.9;-0.5;1.3;6.0;18.0;61.0
1234;80306;1994-1995;0.3;-10.0;-2.6;0.3;2.2;10.0;19.0;45.0
1235;80306;1995-1996;0.7;-8.0;-1.3;0.7;2.9;10.0;19.0;36.0
1236;80306;1995-1997;0.8;-6.0;-1.3;0.8;3.0;8.0;18.0;35.0
