ID;TypeMaatwerkarrangement;RegioS;Perioden;Stand_1;Instroom_2;Uitstroom_3
6135;Totaal;Vaals;1e halfjaar 2020;370.0;95.0;70.0
6136;Totaal;Vaals;2e halfjaar 2020;395.0;80.0;95.0
6137;Totaal;Vaals;2020;370.0;175.0;165.0
6138;Totaal;Valkenburg aan de Geul;1e halfjaar 2015;;;
6139;Totaal;Valkenburg aan de Geul;2e halfjaar 2015;;;
6140;Totaal;Valkenburg aan de Geul;2015;;;
6141;Totaal;Valkenburg aan de Geul;1e halfjaar 2016;;;
6142;Totaal;Valkenburg aan de Geul;2e halfjaar 2016;;;
6143;Totaal;Valkenburg aan de Geul;2016;;;
6144;Totaal;Valkenburg aan de Geul;1e halfjaar 2017;1620.0;550.0;345.0
6145;Totaal;Valkenburg aan de Geul;2e halfjaar 2017;1830.0;375.0;440.0
6146;Totaal;Valkenburg aan de Geul;2017;1620.0;925.0;785.0
6147;Totaal;Valkenburg aan de Geul;1e halfjaar 2018;1535.0;415.0;305.0
6148;Totaal;Valkenburg aan de Geul;2e halfjaar 2018;1645.0;350.0;225.0
6149;Totaal;Valkenburg aan de Geul;2018;1535.0;760.0;530.0
6150;Totaal;Valkenburg aan de Geul;1e halfjaar 2019;2080.0;840.0;450.0
6151;Totaal;Valkenburg aan de Geul;2e halfjaar 2019;2475.0;380.0;455.0
6152;Totaal;Valkenburg aan de Geul;2019;2080.0;1225.0;905.0
6153;Totaal;Valkenburg aan de Geul;1e halfjaar 2020;1740.0;235.0;195.0
6154;Totaal;Valkenburg aan de Geul;2e halfjaar 2020;1780.0;225.0;255.0
6155;Totaal;Valkenburg aan de Geul;2020;1740.0;460.0;450.0
6156;Totaal;Valkenswaard;1e halfjaar 2015;1165.0;1045.0;250.0
6157;Totaal;Valkenswaard;2e halfjaar 2015;1955.0;245.0;1030.0
6158;Totaal;Valkenswaard;2015;1165.0;1285.0;1280.0
6159;Totaal;Valkenswaard;1e halfjaar 2016;1750.0;1205.0;130.0
6160;Totaal;Valkenswaard;2e halfjaar 2016;2830.0;270.0;365.0
6161;Totaal;Valkenswaard;2016;1750.0;1475.0;495.0
6162;Totaal;Valkenswaard;1e halfjaar 2017;2020.0;495.0;315.0
6163;Totaal;Valkenswaard;2e halfjaar 2017;2200.0;1045.0;795.0
6164;Totaal;Valkenswaard;2017;2020.0;1540.0;1110.0
6165;Totaal;Valkenswaard;1e halfjaar 2018;2200.0;570.0;450.0
6166;Totaal;Valkenswaard;2e halfjaar 2018;2320.0;1020.0;950.0
6167;Totaal;Valkenswaard;2018;2200.0;1595.0;1400.0
6168;Totaal;Valkenswaard;1e halfjaar 2019;3895.0;745.0;570.0
6169;Totaal;Valkenswaard;2e halfjaar 2019;4070.0;1000.0;1035.0
6170;Totaal;Valkenswaard;2019;3895.0;1745.0;1605.0
6171;Totaal;Valkenswaard;1e halfjaar 2020;3170.0;520.0;385.0
6172;Totaal;Valkenswaard;2e halfjaar 2020;3300.0;455.0;1160.0
6173;Totaal;Valkenswaard;2020;3170.0;975.0;1550.0
6174;Totaal;Veendam;1e halfjaar 2015;3240.0;555.0;185.0
6175;Totaal;Veendam;2e halfjaar 2015;;;
6176;Totaal;Veendam;2015;;;
6177;Totaal;Veendam;1e halfjaar 2016;3285.0;900.0;380.0
6178;Totaal;Veendam;2e halfjaar 2016;3805.0;195.0;1050.0
6179;Totaal;Veendam;2016;3285.0;1095.0;1435.0
6180;Totaal;Veendam;1e halfjaar 2017;2670.0;520.0;340.0
6181;Totaal;Veendam;2e halfjaar 2017;2850.0;295.0;505.0
6182;Totaal;Veendam;2017;2670.0;815.0;850.0
6183;Totaal;Veendam;1e halfjaar 2018;2665.0;460.0;320.0
6184;Totaal;Veendam;2e halfjaar 2018;2810.0;325.0;375.0
6185;Totaal;Veendam;2018;2665.0;790.0;695.0
6186;Totaal;Veendam;1e halfjaar 2019;2570.0;395.0;355.0
6187;Totaal;Veendam;2e halfjaar 2019;2615.0;365.0;510.0
6188;Totaal;Veendam;2019;2570.0;765.0;865.0
6189;Totaal;Veendam;1e halfjaar 2020;1980.0;1300.0;225.0
6190;Totaal;Veendam;2e halfjaar 2020;3055.0;390.0;320.0
6191;Totaal;Veendam;2020;1980.0;1690.0;545.0
6192;Totaal;Veenendaal;1e halfjaar 2015;;;
6193;Totaal;Veenendaal;2e halfjaar 2015;;;
6194;Totaal;Veenendaal;2015;;;
6195;Totaal;Veenendaal;1e halfjaar 2016;5200.0;1020.0;675.0
6196;Totaal;Veenendaal;2e halfjaar 2016;5545.0;750.0;830.0
6197;Totaal;Veenendaal;2016;5200.0;1770.0;1500.0
6198;Totaal;Veenendaal;1e halfjaar 2017;;;
6199;Totaal;Veenendaal;2e halfjaar 2017;5585.0;2315.0;2270.0
6200;Totaal;Veenendaal;2017;;;
6201;Totaal;Veenendaal;1e halfjaar 2018;;;
6202;Totaal;Veenendaal;2e halfjaar 2018;7970.0;1135.0;2965.0
6203;Totaal;Veenendaal;2018;;;
6204;Totaal;Veenendaal;1e halfjaar 2019;5120.0;3540.0;800.0
6205;Totaal;Veenendaal;2e halfjaar 2019;7860.0;970.0;1980.0
6206;Totaal;Veenendaal;2019;5120.0;4510.0;2780.0
6207;Totaal;Veenendaal;1e halfjaar 2020;5155.0;1880.0;745.0
6208;Totaal;Veenendaal;2e halfjaar 2020;6295.0;780.0;2060.0
6209;Totaal;Veenendaal;2020;5155.0;2660.0;2805.0
6210;Totaal;Veere;1e halfjaar 2015;;;
6211;Totaal;Veere;2e halfjaar 2015;;;
6212;Totaal;Veere;2015;;;
6213;Totaal;Veere;1e halfjaar 2016;;;
6214;Totaal;Veere;2e halfjaar 2016;;;
6215;Totaal;Veere;2016;;;
6216;Totaal;Veere;1e halfjaar 2017;;;
6217;Totaal;Veere;2e halfjaar 2017;;;
6218;Totaal;Veere;2017;;;
6219;Totaal;Veere;1e halfjaar 2018;;;
6220;Totaal;Veere;2e halfjaar 2018;;;
6221;Totaal;Veere;2018;;;
6222;Totaal;Veere;1e halfjaar 2019;;;
6223;Totaal;Veere;2e halfjaar 2019;;;
6224;Totaal;Veere;2019;;;
6225;Totaal;Veere;1e halfjaar 2020;;;
6226;Totaal;Veere;2e halfjaar 2020;;;
6227;Totaal;Veere;2020;;;
6228;Totaal;Veghel;1e halfjaar 2015;;;
6229;Totaal;Veghel;2e halfjaar 2015;;;
6230;Totaal;Veghel;2015;;;
6231;Totaal;Veghel;1e halfjaar 2016;;;
6232;Totaal;Veghel;2e halfjaar 2016;;;
6233;Totaal;Veghel;2016;;;
6234;Totaal;Veghel;1e halfjaar 2017;;;
6235;Totaal;Veghel;2e halfjaar 2017;;;
6236;Totaal;Veghel;2017;;;
6237;Totaal;Veghel;1e halfjaar 2018;;;
6238;Totaal;Veghel;2e halfjaar 2018;;;
6239;Totaal;Veghel;2018;;;
6240;Totaal;Veghel;1e halfjaar 2019;;;
6241;Totaal;Veghel;2e halfjaar 2019;;;
6242;Totaal;Veghel;2019;;;
6243;Totaal;Veghel;1e halfjaar 2020;;;
6244;Totaal;Veghel;2e halfjaar 2020;;;
6245;Totaal;Veghel;2020;;;
6246;Totaal;Veldhoven;1e halfjaar 2015;;;
6247;Totaal;Veldhoven;2e halfjaar 2015;;;
6248;Totaal;Veldhoven;2015;;;
6249;Totaal;Veldhoven;1e halfjaar 2016;;;
6250;Totaal;Veldhoven;2e halfjaar 2016;;;
6251;Totaal;Veldhoven;2016;;;
6252;Totaal;Veldhoven;1e halfjaar 2017;;;
6253;Totaal;Veldhoven;2e halfjaar 2017;;;
6254;Totaal;Veldhoven;2017;;;
6255;Totaal;Veldhoven;1e halfjaar 2018;;;
6256;Totaal;Veldhoven;2e halfjaar 2018;;;
6257;Totaal;Veldhoven;2018;;;
6258;Totaal;Veldhoven;1e halfjaar 2019;2210.0;1320.0;550.0
6259;Totaal;Veldhoven;2e halfjaar 2019;2980.0;1290.0;1960.0
6260;Totaal;Veldhoven;2019;2210.0;2615.0;2510.0
6261;Totaal;Veldhoven;1e halfjaar 2020;3405.0;665.0;255.0
6262;Totaal;Veldhoven;2e halfjaar 2020;3815.0;540.0;460.0
6263;Totaal;Veldhoven;2020;3405.0;1205.0;715.0
6264;Totaal;Velsen;1e halfjaar 2015;0.0;7550.0;845.0
6265;Totaal;Velsen;2e halfjaar 2015;6705.0;625.0;7330.0
6266;Totaal;Velsen;2015;0.0;8175.0;8175.0
6267;Totaal;Velsen;1e halfjaar 2016;6930.0;1565.0;700.0
6268;Totaal;Velsen;2e halfjaar 2016;7800.0;715.0;650.0
6269;Totaal;Velsen;2016;6930.0;2280.0;1350.0
6270;Totaal;Velsen;1e halfjaar 2017;6635.0;1525.0;1230.0
6271;Totaal;Velsen;2e halfjaar 2017;6930.0;2400.0;2600.0
6272;Totaal;Velsen;2017;6635.0;3920.0;3825.0
6273;Totaal;Velsen;1e halfjaar 2018;5995.0;2355.0;1450.0
6274;Totaal;Velsen;2e halfjaar 2018;6900.0;1425.0;1185.0
6275;Totaal;Velsen;2018;5995.0;3780.0;2635.0
6276;Totaal;Velsen;1e halfjaar 2019;6795.0;1920.0;1430.0
6277;Totaal;Velsen;2e halfjaar 2019;7285.0;1785.0;1340.0
6278;Totaal;Velsen;2019;6795.0;3705.0;2770.0
6279;Totaal;Velsen;1e halfjaar 2020;6635.0;1035.0;775.0
6280;Totaal;Velsen;2e halfjaar 2020;6895.0;945.0;2640.0
6281;Totaal;Velsen;2020;6635.0;1980.0;3415.0
6282;Totaal;Venlo;1e halfjaar 2015;12310.0;4760.0;1295.0
6283;Totaal;Venlo;2e halfjaar 2015;15775.0;1585.0;3275.0
6284;Totaal;Venlo;2015;12310.0;6345.0;4570.0
6285;Totaal;Venlo;1e halfjaar 2016;;;
6286;Totaal;Venlo;2e halfjaar 2016;;;
6287;Totaal;Venlo;2016;;;
6288;Totaal;Venlo;1e halfjaar 2017;;;
6289;Totaal;Venlo;2e halfjaar 2017;;;
6290;Totaal;Venlo;2017;;;
6291;Totaal;Venlo;1e halfjaar 2018;16790.0;3745.0;4080.0
6292;Totaal;Venlo;2e halfjaar 2018;16450.0;3625.0;3980.0
6293;Totaal;Venlo;2018;16790.0;7370.0;8060.0
6294;Totaal;Venlo;1e halfjaar 2019;16190.0;4085.0;3675.0
6295;Totaal;Venlo;2e halfjaar 2019;16600.0;3635.0;3675.0
6296;Totaal;Venlo;2019;16190.0;7725.0;7345.0
6297;Totaal;Venlo;1e halfjaar 2020;12315.0;1435.0;1410.0
6298;Totaal;Venlo;2e halfjaar 2020;12340.0;1355.0;2060.0
6299;Totaal;Venlo;2020;12315.0;2790.0;3470.0
6300;Totaal;Venray;1e halfjaar 2015;4630.0;1225.0;515.0
6301;Totaal;Venray;2e halfjaar 2015;5340.0;870.0;1250.0
6302;Totaal;Venray;2015;4630.0;2100.0;1765.0
6303;Totaal;Venray;1e halfjaar 2016;4475.0;1715.0;585.0
6304;Totaal;Venray;2e halfjaar 2016;5605.0;565.0;1025.0
6305;Totaal;Venray;2016;4475.0;2280.0;1610.0
6306;Totaal;Venray;1e halfjaar 2017;3540.0;1600.0;1380.0
6307;Totaal;Venray;2e halfjaar 2017;3755.0;925.0;1375.0
6308;Totaal;Venray;2017;3540.0;2525.0;2755.0
6309;Totaal;Venray;1e halfjaar 2018;3260.0;1540.0;945.0
6310;Totaal;Venray;2e halfjaar 2018;3860.0;1500.0;1310.0
6311;Totaal;Venray;2018;3260.0;3040.0;2255.0
6312;Totaal;Venray;1e halfjaar 2019;4480.0;2245.0;1185.0
6313;Totaal;Venray;2e halfjaar 2019;5535.0;1650.0;2195.0
6314;Totaal;Venray;2019;4480.0;3890.0;3380.0
6315;Totaal;Venray;1e halfjaar 2020;3745.0;660.0;525.0
6316;Totaal;Venray;2e halfjaar 2020;3885.0;520.0;670.0
6317;Totaal;Venray;2020;3745.0;1180.0;1195.0
6318;Totaal;Vianen;1e halfjaar 2015;570.0;1345.0;160.0
6319;Totaal;Vianen;2e halfjaar 2015;1755.0;115.0;700.0
6320;Totaal;Vianen;2015;570.0;1455.0;855.0
6321;Totaal;Vianen;1e halfjaar 2016;495.0;1105.0;200.0
6322;Totaal;Vianen;2e halfjaar 2016;1400.0;280.0;830.0
6323;Totaal;Vianen;2016;495.0;1385.0;1030.0
6324;Totaal;Vianen;1e halfjaar 2017;415.0;1330.0;560.0
6325;Totaal;Vianen;2e halfjaar 2017;1180.0;595.0;1280.0
6326;Totaal;Vianen;2017;415.0;1925.0;1840.0
6327;Totaal;Vianen;1e halfjaar 2018;665.0;1220.0;315.0
6328;Totaal;Vianen;2e halfjaar 2018;1565.0;720.0;1210.0
6329;Totaal;Vianen;2018;665.0;1935.0;1525.0
6330;Totaal;Vianen;1e halfjaar 2019;;;
6331;Totaal;Vianen;2e halfjaar 2019;;;
6332;Totaal;Vianen;2019;;;
6333;Totaal;Vianen;1e halfjaar 2020;;;
6334;Totaal;Vianen;2e halfjaar 2020;;;
6335;Totaal;Vianen;2020;;;
6336;Totaal;Vijfheerenlanden;1e halfjaar 2015;;;
6337;Totaal;Vijfheerenlanden;2e halfjaar 2015;;;
6338;Totaal;Vijfheerenlanden;2015;;;
6339;Totaal;Vijfheerenlanden;1e halfjaar 2016;;;
6340;Totaal;Vijfheerenlanden;2e halfjaar 2016;;;
6341;Totaal;Vijfheerenlanden;2016;;;
6342;Totaal;Vijfheerenlanden;1e halfjaar 2017;;;
6343;Totaal;Vijfheerenlanden;2e halfjaar 2017;;;
6344;Totaal;Vijfheerenlanden;2017;;;
6345;Totaal;Vijfheerenlanden;1e halfjaar 2018;;;
6346;Totaal;Vijfheerenlanden;2e halfjaar 2018;;;
6347;Totaal;Vijfheerenlanden;2018;;;
6348;Totaal;Vijfheerenlanden;1e halfjaar 2019;1680.0;4540.0;385.0
6349;Totaal;Vijfheerenlanden;2e halfjaar 2019;5835.0;955.0;1015.0
6350;Totaal;Vijfheerenlanden;2019;1680.0;5495.0;1400.0
6351;Totaal;Vijfheerenlanden;1e halfjaar 2020;5050.0;1015.0;220.0
6352;Totaal;Vijfheerenlanden;2e halfjaar 2020;5845.0;610.0;1810.0
6353;Totaal;Vijfheerenlanden;2020;5050.0;1620.0;2030.0
6354;Totaal;Vlaardingen;1e halfjaar 2015;15300.0;3515.0;1970.0
6355;Totaal;Vlaardingen;2e halfjaar 2015;16845.0;3205.0;3765.0
6356;Totaal;Vlaardingen;2015;15300.0;6720.0;5735.0
6357;Totaal;Vlaardingen;1e halfjaar 2016;17405.0;5495.0;1890.0
6358;Totaal;Vlaardingen;2e halfjaar 2016;21010.0;2220.0;2980.0
6359;Totaal;Vlaardingen;2016;17405.0;7710.0;4865.0
6360;Totaal;Vlaardingen;1e halfjaar 2017;18780.0;3505.0;1915.0
6361;Totaal;Vlaardingen;2e halfjaar 2017;20370.0;2155.0;3475.0
6362;Totaal;Vlaardingen;2017;18780.0;5660.0;5390.0
6363;Totaal;Vlaardingen;1e halfjaar 2018;19715.0;4615.0;1730.0
6364;Totaal;Vlaardingen;2e halfjaar 2018;22600.0;2035.0;3260.0
6365;Totaal;Vlaardingen;2018;19715.0;6650.0;4995.0
6366;Totaal;Vlaardingen;1e halfjaar 2019;10815.0;2535.0;1655.0
6367;Totaal;Vlaardingen;2e halfjaar 2019;11695.0;1955.0;3850.0
6368;Totaal;Vlaardingen;2019;10815.0;4485.0;5505.0
6369;Totaal;Vlaardingen;1e halfjaar 2020;7980.0;2765.0;1830.0
6370;Totaal;Vlaardingen;2e halfjaar 2020;8915.0;980.0;2350.0
6371;Totaal;Vlaardingen;2020;7980.0;3745.0;4175.0
6372;Totaal;Vlagtwedde;1e halfjaar 2015;;;
6373;Totaal;Vlagtwedde;2e halfjaar 2015;;;
6374;Totaal;Vlagtwedde;2015;;;
6375;Totaal;Vlagtwedde;1e halfjaar 2016;2245.0;1070.0;955.0
6376;Totaal;Vlagtwedde;2e halfjaar 2016;2355.0;470.0;480.0
6377;Totaal;Vlagtwedde;2016;2245.0;1540.0;1435.0
6378;Totaal;Vlagtwedde;1e halfjaar 2017;2265.0;495.0;495.0
6379;Totaal;Vlagtwedde;2e halfjaar 2017;2265.0;530.0;805.0
6380;Totaal;Vlagtwedde;2017;2265.0;1025.0;1300.0
6381;Totaal;Vlagtwedde;1e halfjaar 2018;;;
6382;Totaal;Vlagtwedde;2e halfjaar 2018;;;
6383;Totaal;Vlagtwedde;2018;;;
6384;Totaal;Vlagtwedde;1e halfjaar 2019;;;
6385;Totaal;Vlagtwedde;2e halfjaar 2019;;;
6386;Totaal;Vlagtwedde;2019;;;
6387;Totaal;Vlagtwedde;1e halfjaar 2020;;;
6388;Totaal;Vlagtwedde;2e halfjaar 2020;;;
6389;Totaal;Vlagtwedde;2020;;;
6390;Totaal;Vlieland;1e halfjaar 2015;95.0;30.0;15.0
6391;Totaal;Vlieland;2e halfjaar 2015;105.0;10.0;15.0
6392;Totaal;Vlieland;2015;95.0;35.0;35.0
6393;Totaal;Vlieland;1e halfjaar 2016;110.0;30.0;30.0
6394;Totaal;Vlieland;2e halfjaar 2016;105.0;10.0;35.0
6395;Totaal;Vlieland;2016;110.0;45.0;65.0
6396;Totaal;Vlieland;1e halfjaar 2017;75.0;45.0;15.0
6397;Totaal;Vlieland;2e halfjaar 2017;100.0;20.0;25.0
6398;Totaal;Vlieland;2017;75.0;65.0;40.0
6399;Totaal;Vlieland;1e halfjaar 2018;100.0;10.0;15.0
6400;Totaal;Vlieland;2e halfjaar 2018;95.0;20.0;15.0
6401;Totaal;Vlieland;2018;100.0;30.0;30.0
6402;Totaal;Vlieland;1e halfjaar 2019;100.0;20.0;10.0
6403;Totaal;Vlieland;2e halfjaar 2019;115.0;30.0;30.0
6404;Totaal;Vlieland;2019;100.0;50.0;40.0
6405;Totaal;Vlieland;1e halfjaar 2020;60.0;40.0;15.0
6406;Totaal;Vlieland;2e halfjaar 2020;90.0;10.0;
6407;Totaal;Vlieland;2020;60.0;50.0;20.0
6408;Totaal;Vlissingen;1e halfjaar 2015;;;
6409;Totaal;Vlissingen;2e halfjaar 2015;;;
6410;Totaal;Vlissingen;2015;;;
6411;Totaal;Vlissingen;1e halfjaar 2016;;;
6412;Totaal;Vlissingen;2e halfjaar 2016;;;
6413;Totaal;Vlissingen;2016;;;
6414;Totaal;Vlissingen;1e halfjaar 2017;;;
6415;Totaal;Vlissingen;2e halfjaar 2017;;;
6416;Totaal;Vlissingen;2017;;;
6417;Totaal;Vlissingen;1e halfjaar 2018;2965.0;1705.0;810.0
6418;Totaal;Vlissingen;2e halfjaar 2018;3860.0;1185.0;1110.0
6419;Totaal;Vlissingen;2018;2965.0;2890.0;1925.0
6420;Totaal;Vlissingen;1e halfjaar 2019;6065.0;1565.0;1090.0
6421;Totaal;Vlissingen;2e halfjaar 2019;6540.0;2680.0;2740.0
6422;Totaal;Vlissingen;2019;6065.0;4245.0;3830.0
6423;Totaal;Vlissingen;1e halfjaar 2020;5320.0;770.0;675.0
6424;Totaal;Vlissingen;2e halfjaar 2020;5410.0;800.0;1205.0
6425;Totaal;Vlissingen;2020;5320.0;1570.0;1880.0
6426;Totaal;Voerendaal;1e halfjaar 2015;1540.0;255.0;290.0
6427;Totaal;Voerendaal;2e halfjaar 2015;1505.0;470.0;360.0
6428;Totaal;Voerendaal;2015;1540.0;725.0;650.0
6429;Totaal;Voerendaal;1e halfjaar 2016;1700.0;365.0;160.0
6430;Totaal;Voerendaal;2e halfjaar 2016;1905.0;215.0;395.0
6431;Totaal;Voerendaal;2016;1700.0;580.0;560.0
6432;Totaal;Voerendaal;1e halfjaar 2017;1360.0;420.0;295.0
6433;Totaal;Voerendaal;2e halfjaar 2017;1490.0;235.0;435.0
6434;Totaal;Voerendaal;2017;1360.0;655.0;730.0
6435;Totaal;Voerendaal;1e halfjaar 2018;;;
6436;Totaal;Voerendaal;2e halfjaar 2018;1200.0;265.0;280.0
6437;Totaal;Voerendaal;2018;;;
6438;Totaal;Voerendaal;1e halfjaar 2019;1195.0;280.0;195.0
6439;Totaal;Voerendaal;2e halfjaar 2019;1275.0;270.0;235.0
6440;Totaal;Voerendaal;2019;1195.0;550.0;430.0
6441;Totaal;Voerendaal;1e halfjaar 2020;1125.0;230.0;135.0
6442;Totaal;Voerendaal;2e halfjaar 2020;1220.0;205.0;510.0
6443;Totaal;Voerendaal;2020;1125.0;440.0;645.0
6444;Totaal;Voorschoten;1e halfjaar 2015;15.0;145.0;60.0
6445;Totaal;Voorschoten;2e halfjaar 2015;100.0;15.0;65.0
6446;Totaal;Voorschoten;2015;15.0;165.0;125.0
6447;Totaal;Voorschoten;1e halfjaar 2016;2570.0;540.0;220.0
6448;Totaal;Voorschoten;2e halfjaar 2016;2890.0;270.0;1035.0
6449;Totaal;Voorschoten;2016;2570.0;810.0;1260.0
6450;Totaal;Voorschoten;1e halfjaar 2017;1315.0;1040.0;345.0
6451;Totaal;Voorschoten;2e halfjaar 2017;2010.0;305.0;290.0
6452;Totaal;Voorschoten;2017;1315.0;1345.0;635.0
6453;Totaal;Voorschoten;1e halfjaar 2018;2305.0;500.0;330.0
6454;Totaal;Voorschoten;2e halfjaar 2018;2475.0;470.0;500.0
6455;Totaal;Voorschoten;2018;2305.0;970.0;830.0
6456;Totaal;Voorschoten;1e halfjaar 2019;2375.0;945.0;765.0
6457;Totaal;Voorschoten;2e halfjaar 2019;2555.0;620.0;475.0
6458;Totaal;Voorschoten;2019;2375.0;1565.0;1240.0
6459;Totaal;Voorschoten;1e halfjaar 2020;1690.0;320.0;205.0
6460;Totaal;Voorschoten;2e halfjaar 2020;1805.0;205.0;685.0
6461;Totaal;Voorschoten;2020;1690.0;525.0;885.0
6462;Totaal;Voorst;1e halfjaar 2015;;;
6463;Totaal;Voorst;2e halfjaar 2015;;;
6464;Totaal;Voorst;2015;;;
6465;Totaal;Voorst;1e halfjaar 2016;1055.0;755.0;105.0
6466;Totaal;Voorst;2e halfjaar 2016;1705.0;390.0;210.0
6467;Totaal;Voorst;2016;1055.0;1145.0;310.0
6468;Totaal;Voorst;1e halfjaar 2017;1350.0;690.0;260.0
6469;Totaal;Voorst;2e halfjaar 2017;1780.0;275.0;365.0
6470;Totaal;Voorst;2017;1350.0;965.0;625.0
6471;Totaal;Voorst;1e halfjaar 2018;2240.0;1495.0;165.0
6472;Totaal;Voorst;2e halfjaar 2018;3570.0;930.0;410.0
6473;Totaal;Voorst;2018;2240.0;2425.0;575.0
6474;Totaal;Voorst;1e halfjaar 2019;2945.0;500.0;170.0
6475;Totaal;Voorst;2e halfjaar 2019;3270.0;440.0;405.0
6476;Totaal;Voorst;2019;2945.0;940.0;575.0
6477;Totaal;Voorst;1e halfjaar 2020;2335.0;390.0;205.0
6478;Totaal;Voorst;2e halfjaar 2020;2525.0;270.0;330.0
6479;Totaal;Voorst;2020;2335.0;660.0;535.0
6480;Totaal;Vught;1e halfjaar 2015;825.0;290.0;370.0
6481;Totaal;Vught;2e halfjaar 2015;745.0;0.0;110.0
6482;Totaal;Vught;2015;825.0;290.0;480.0
6483;Totaal;Vught;1e halfjaar 2016;2770.0;530.0;205.0
6484;Totaal;Vught;2e halfjaar 2016;3095.0;45.0;1225.0
6485;Totaal;Vught;2016;2770.0;575.0;1430.0
6486;Totaal;Vught;1e halfjaar 2017;1345.0;580.0;130.0
6487;Totaal;Vught;2e halfjaar 2017;1800.0;90.0;220.0
6488;Totaal;Vught;2017;1345.0;670.0;350.0
6489;Totaal;Vught;1e halfjaar 2018;1525.0;455.0;375.0
6490;Totaal;Vught;2e halfjaar 2018;1605.0;140.0;145.0
6491;Totaal;Vught;2018;1525.0;600.0;515.0
6492;Totaal;Vught;1e halfjaar 2019;1520.0;985.0;350.0
6493;Totaal;Vught;2e halfjaar 2019;2155.0;450.0;590.0
6494;Totaal;Vught;2019;1520.0;1435.0;935.0
6495;Totaal;Vught;1e halfjaar 2020;1610.0;300.0;70.0
6496;Totaal;Vught;2e halfjaar 2020;1840.0;125.0;185.0
6497;Totaal;Vught;2020;1610.0;425.0;255.0
6498;Totaal;Waadhoeke;1e halfjaar 2015;;;
6499;Totaal;Waadhoeke;2e halfjaar 2015;;;
6500;Totaal;Waadhoeke;2015;;;
6501;Totaal;Waadhoeke;1e halfjaar 2016;;;
6502;Totaal;Waadhoeke;2e halfjaar 2016;;;
6503;Totaal;Waadhoeke;2016;;;
6504;Totaal;Waadhoeke;1e halfjaar 2017;;;
6505;Totaal;Waadhoeke;2e halfjaar 2017;;;
6506;Totaal;Waadhoeke;2017;;;
6507;Totaal;Waadhoeke;1e halfjaar 2018;2820.0;2615.0;890.0
6508;Totaal;Waadhoeke;2e halfjaar 2018;4540.0;1160.0;955.0
6509;Totaal;Waadhoeke;2018;2820.0;3770.0;1845.0
6510;Totaal;Waadhoeke;1e halfjaar 2019;4530.0;1330.0;945.0
6511;Totaal;Waadhoeke;2e halfjaar 2019;4915.0;1225.0;1135.0
6512;Totaal;Waadhoeke;2019;4530.0;2555.0;2080.0
6513;Totaal;Waadhoeke;1e halfjaar 2020;3360.0;1390.0;445.0
6514;Totaal;Waadhoeke;2e halfjaar 2020;4305.0;515.0;525.0
6515;Totaal;Waadhoeke;2020;3360.0;1905.0;970.0
6516;Totaal;Waalre;1e halfjaar 2015;;;
6517;Totaal;Waalre;2e halfjaar 2015;;;
6518;Totaal;Waalre;2015;;;
6519;Totaal;Waalre;1e halfjaar 2016;;;
6520;Totaal;Waalre;2e halfjaar 2016;150.0;250.0;125.0
6521;Totaal;Waalre;2016;;;
6522;Totaal;Waalre;1e halfjaar 2017;280.0;285.0;240.0
6523;Totaal;Waalre;2e halfjaar 2017;330.0;170.0;90.0
6524;Totaal;Waalre;2017;280.0;455.0;330.0
6525;Totaal;Waalre;1e halfjaar 2018;375.0;185.0;195.0
6526;Totaal;Waalre;2e halfjaar 2018;365.0;180.0;150.0
6527;Totaal;Waalre;2018;375.0;365.0;345.0
6528;Totaal;Waalre;1e halfjaar 2019;350.0;275.0;165.0
6529;Totaal;Waalre;2e halfjaar 2019;460.0;370.0;275.0
6530;Totaal;Waalre;2019;350.0;645.0;440.0
6531;Totaal;Waalre;1e halfjaar 2020;595.0;180.0;110.0
6532;Totaal;Waalre;2e halfjaar 2020;670.0;230.0;135.0
6533;Totaal;Waalre;2020;595.0;410.0;245.0
6534;Totaal;Waalwijk;1e halfjaar 2015;;;
6535;Totaal;Waalwijk;2e halfjaar 2015;;;
6536;Totaal;Waalwijk;2015;;;
6537;Totaal;Waalwijk;1e halfjaar 2016;;;
6538;Totaal;Waalwijk;2e halfjaar 2016;;;
6539;Totaal;Waalwijk;2016;;;
6540;Totaal;Waalwijk;1e halfjaar 2017;;;
6541;Totaal;Waalwijk;2e halfjaar 2017;;;
6542;Totaal;Waalwijk;2017;;;
6543;Totaal;Waalwijk;1e halfjaar 2018;5305.0;1250.0;720.0
6544;Totaal;Waalwijk;2e halfjaar 2018;5835.0;800.0;2070.0
6545;Totaal;Waalwijk;2018;5305.0;2050.0;2790.0
6546;Totaal;Waalwijk;1e halfjaar 2019;3515.0;3185.0;1590.0
6547;Totaal;Waalwijk;2e halfjaar 2019;5110.0;1070.0;1130.0
6548;Totaal;Waalwijk;2019;3515.0;4260.0;2720.0
6549;Totaal;Waalwijk;1e halfjaar 2020;4340.0;890.0;705.0
6550;Totaal;Waalwijk;2e halfjaar 2020;4525.0;605.0;855.0
6551;Totaal;Waalwijk;2020;4340.0;1495.0;1560.0
6552;Totaal;Waddinxveen;1e halfjaar 2015;1635.0;540.0;200.0
6553;Totaal;Waddinxveen;2e halfjaar 2015;1975.0;1845.0;2390.0
6554;Totaal;Waddinxveen;2015;1635.0;2385.0;2590.0
6555;Totaal;Waddinxveen;1e halfjaar 2016;;;
