ID;KenmerkenHuishouden;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
6014;Type: Eenpersoonshuishouden;Vlissingen;2012;8.6;40;0.6;65.2;5.2
6015;Type: Eenpersoonshuishouden;Vlissingen;2013;8.9;41;0.5;55.2;2.9
6016;Type: Eenpersoonshuishouden;Vlissingen;2014;9.0;41;0.5;54.7;2.7
6017;Type: Eenpersoonshuishouden;Vlissingen;2015;9.1;42;0.5;56.7;4.0
6018;Type: Eenpersoonshuishouden;Vlissingen;2016;9.2;42;0.5;58.6;4.0
6019;Type: Eenpersoonshuishouden;Vlissingen;2017;9.3;43;0.6;63.4;4.8
6020;Type: Eenpersoonshuishouden;Voerendaal;2011;1.4;26;0.2;143.0;38.8
6021;Type: Eenpersoonshuishouden;Voerendaal;2012;1.4;26;0.2;130.5;34.0
6022;Type: Eenpersoonshuishouden;Voerendaal;2013;1.4;26;0.2;119.5;30.6
6023;Type: Eenpersoonshuishouden;Voerendaal;2014;1.5;27;0.2;120.4;35.2
6024;Type: Eenpersoonshuishouden;Voerendaal;2015;1.5;27;0.2;120.5;36.9
6025;Type: Eenpersoonshuishouden;Voerendaal;2016;1.5;28;0.2;121.3;36.6
6026;Type: Eenpersoonshuishouden;Voerendaal;2017;1.5;27;0.2;127.3;40.4
6027;Type: Eenpersoonshuishouden;Voorschoten;2011;3.1;31;0.6;199.2;38.0
6028;Type: Eenpersoonshuishouden;Voorschoten;2012;3.3;32;0.6;195.4;37.6
6029;Type: Eenpersoonshuishouden;Voorschoten;2013;3.4;32;0.6;177.2;27.1
6030;Type: Eenpersoonshuishouden;Voorschoten;2014;3.4;32;0.8;231.2;29.5
6031;Type: Eenpersoonshuishouden;Voorschoten;2015;3.4;32;0.6;188.6;31.7
6032;Type: Eenpersoonshuishouden;Voorschoten;2016;3.4;32;0.7;202.4;38.0
6033;Type: Eenpersoonshuishouden;Voorschoten;2017;3.5;32;0.7;211.5;36.0
6034;Type: Eenpersoonshuishouden;Voorst;2011;2.3;25;0.4;167.8;37.7
6035;Type: Eenpersoonshuishouden;Voorst;2012;2.4;25;0.4;157.2;38.1
6036;Type: Eenpersoonshuishouden;Voorst;2013;2.4;26;0.4;150.0;34.2
6037;Type: Eenpersoonshuishouden;Voorst;2014;2.5;26;0.4;152.2;32.4
6038;Type: Eenpersoonshuishouden;Voorst;2015;2.6;26;0.4;145.7;32.0
6039;Type: Eenpersoonshuishouden;Voorst;2016;2.6;27;0.4;154.6;35.7
6040;Type: Eenpersoonshuishouden;Voorst;2017;2.6;27;0.4;153.9;31.2
6041;Type: Eenpersoonshuishouden;Vught;2011;3.4;32;0.9;264.9;24.1
6042;Type: Eenpersoonshuishouden;Vught;2012;3.4;32;0.9;254.1;24.2
6043;Type: Eenpersoonshuishouden;Vught;2013;3.6;33;0.9;242.9;21.9
6044;Type: Eenpersoonshuishouden;Vught;2014;3.4;32;1.0;275.9;22.6
6045;Type: Eenpersoonshuishouden;Vught;2015;3.6;33;0.7;186.6;21.8
6046;Type: Eenpersoonshuishouden;Vught;2016;3.6;33;0.7;185.0;20.5
6047;Type: Eenpersoonshuishouden;Vught;2017;3.7;34;0.7;175.0;19.8
6048;Type: Eenpersoonshuishouden;Waadhoeke;2011;6.1;31;0.5;86.7;19.5
6049;Type: Eenpersoonshuishouden;Waadhoeke;2012;6.1;30;0.5;86.3;17.4
6050;Type: Eenpersoonshuishouden;Waadhoeke;2013;6.2;31;0.5;84.1;14.5
6051;Type: Eenpersoonshuishouden;Waadhoeke;2014;6.2;31;0.5;83.4;13.3
6052;Type: Eenpersoonshuishouden;Waadhoeke;2015;6.2;31;0.5;82.5;14.3
6053;Type: Eenpersoonshuishouden;Waadhoeke;2016;6.4;32;0.5;81.5;14.7
6054;Type: Eenpersoonshuishouden;Waadhoeke;2017;6.5;32;0.6;86.2;15.9
6055;Type: Eenpersoonshuishouden;Waalre;2011;1.9;27;0.5;284.6;133.6
6056;Type: Eenpersoonshuishouden;Waalre;2012;2.0;28;0.5;272.8;118.2
6057;Type: Eenpersoonshuishouden;Waalre;2013;2.0;28;0.5;270.3;86.9
6058;Type: Eenpersoonshuishouden;Waalre;2014;2.1;29;0.5;230.1;83.8
6059;Type: Eenpersoonshuishouden;Waalre;2015;2.1;29;0.5;233.3;81.2
6060;Type: Eenpersoonshuishouden;Waalre;2016;2.1;29;0.6;261.4;94.4
6061;Type: Eenpersoonshuishouden;Waalre;2017;2.2;30;0.6;257.0;97.9
6062;Type: Eenpersoonshuishouden;Waalwijk;2011;5.9;30;0.6;105.6;14.7
6063;Type: Eenpersoonshuishouden;Waalwijk;2012;6.1;30;0.6;94.3;11.6
6064;Type: Eenpersoonshuishouden;Waalwijk;2013;6.2;31;0.5;84.3;8.8
6065;Type: Eenpersoonshuishouden;Waalwijk;2014;6.2;31;0.5;84.5;9.2
6066;Type: Eenpersoonshuishouden;Waalwijk;2015;6.3;31;0.5;84.9;11.3
6067;Type: Eenpersoonshuishouden;Waalwijk;2016;6.6;32;0.6;85.9;10.9
6068;Type: Eenpersoonshuishouden;Waalwijk;2017;6.8;32;0.6;88.3;11.6
6069;Type: Eenpersoonshuishouden;Waddinxveen;2011;2.9;28;0.3;101.9;19.4
6070;Type: Eenpersoonshuishouden;Waddinxveen;2012;2.9;28;0.3;98.1;17.8
6071;Type: Eenpersoonshuishouden;Waddinxveen;2013;3.0;29;0.3;86.9;12.7
6072;Type: Eenpersoonshuishouden;Waddinxveen;2014;2.9;28;0.3;87.6;10.8
6073;Type: Eenpersoonshuishouden;Waddinxveen;2015;3.1;29;0.3;90.0;13.1
6074;Type: Eenpersoonshuishouden;Waddinxveen;2016;3.2;29;0.3;95.6;13.2
6075;Type: Eenpersoonshuishouden;Waddinxveen;2017;3.2;29;0.3;96.7;15.9
6076;Type: Eenpersoonshuishouden;Wageningen;2011;9.5;53;0.6;64.3;4.6
6077;Type: Eenpersoonshuishouden;Wageningen;2012;9.8;54;0.6;63.4;4.3
6078;Type: Eenpersoonshuishouden;Wageningen;2013;10.0;54;0.6;60.1;3.7
6079;Type: Eenpersoonshuishouden;Wageningen;2014;10.5;55;0.6;59.3;3.9
6080;Type: Eenpersoonshuishouden;Wageningen;2015;10.8;55;0.6;58.2;5.0
6081;Type: Eenpersoonshuishouden;Wageningen;2016;10.8;56;0.7;60.4;5.1
6082;Type: Eenpersoonshuishouden;Wageningen;2017;11.3;57;0.7;59.3;4.4
6083;Type: Eenpersoonshuishouden;Wassenaar;2011;3.8;34;1.7;455.4;44.8
6084;Type: Eenpersoonshuishouden;Wassenaar;2012;3.8;34;1.7;453.1;44.7
6085;Type: Eenpersoonshuishouden;Wassenaar;2013;3.8;34;1.6;413.2;38.0
6086;Type: Eenpersoonshuishouden;Wassenaar;2014;3.8;35;1.6;409.8;37.9
6087;Type: Eenpersoonshuishouden;Wassenaar;2015;3.8;34;1.7;436.9;48.8
6088;Type: Eenpersoonshuishouden;Wassenaar;2016;3.8;34;1.6;423.9;42.8
6089;Type: Eenpersoonshuishouden;Wassenaar;2017;3.8;34;1.6;428.8;46.7
6090;Type: Eenpersoonshuishouden;Waterland;2011;2.0;28;0.4;213.7;44.6
6091;Type: Eenpersoonshuishouden;Waterland;2012;2.1;29;0.4;211.6;45.7
6092;Type: Eenpersoonshuishouden;Waterland;2013;2.1;29;0.4;189.9;38.5
6093;Type: Eenpersoonshuishouden;Waterland;2014;2.1;29;0.4;189.4;38.1
6094;Type: Eenpersoonshuishouden;Waterland;2015;2.2;30;0.4;187.5;47.6
6095;Type: Eenpersoonshuishouden;Waterland;2016;2.2;29;0.4;192.8;49.2
6096;Type: Eenpersoonshuishouden;Waterland;2017;2.2;30;0.4;193.2;55.8
6097;Type: Eenpersoonshuishouden;Weert;2011;6.5;31;0.7;114.7;21.1
6098;Type: Eenpersoonshuishouden;Weert;2012;6.6;31;0.7;107.5;18.6
6099;Type: Eenpersoonshuishouden;Weert;2013;6.8;32;0.7;98.3;15.0
6100;Type: Eenpersoonshuishouden;Weert;2014;6.9;32;0.7;98.9;14.2
6101;Type: Eenpersoonshuishouden;Weert;2015;7.1;33;0.7;96.2;15.8
6102;Type: Eenpersoonshuishouden;Weert;2016;7.3;33;0.8;103.9;15.2
6103;Type: Eenpersoonshuishouden;Weert;2017;7.4;34;0.8;104.4;17.7
6104;Type: Eenpersoonshuishouden;Weesp;2011;3.3;39;0.3;92.7;11.2
6105;Type: Eenpersoonshuishouden;Weesp;2012;3.4;40;0.3;87.4;8.9
6106;Type: Eenpersoonshuishouden;Weesp;2013;3.3;39;0.3;76.4;6.0
6107;Type: Eenpersoonshuishouden;Weesp;2014;3.3;39;0.3;77.7;5.3
6108;Type: Eenpersoonshuishouden;Weesp;2015;3.4;39;0.3;82.9;7.7
6109;Type: Eenpersoonshuishouden;Weesp;2016;3.4;39;0.3;89.9;9.9
6110;Type: Eenpersoonshuishouden;Weesp;2017;3.4;39;0.3;93.5;11.9
6111;Type: Eenpersoonshuishouden;Werkendam;2011;2.3;23;0.3;138.4;30.9
6112;Type: Eenpersoonshuishouden;Werkendam;2012;2.4;24;0.3;125.4;29.9
6113;Type: Eenpersoonshuishouden;Werkendam;2013;2.5;24;0.3;116.0;26.1
6114;Type: Eenpersoonshuishouden;Werkendam;2014;2.5;24;0.3;114.0;27.2
6115;Type: Eenpersoonshuishouden;Werkendam;2015;2.6;25;0.3;116.4;25.9
6116;Type: Eenpersoonshuishouden;Werkendam;2016;2.7;26;0.3;116.5;25.0
6117;Type: Eenpersoonshuishouden;Werkendam;2017;2.7;26;0.3;123.2;26.2
6118;Type: Eenpersoonshuishouden;West Maas en Waal;2011;1.8;25;0.3;168.3;47.9
6119;Type: Eenpersoonshuishouden;West Maas en Waal;2012;1.9;25;0.3;156.9;41.5
6120;Type: Eenpersoonshuishouden;West Maas en Waal;2013;1.9;26;0.3;147.1;38.5
6121;Type: Eenpersoonshuishouden;West Maas en Waal;2014;2.0;26;0.3;139.3;34.7
6122;Type: Eenpersoonshuishouden;West Maas en Waal;2015;2.1;28;0.3;134.2;33.2
6123;Type: Eenpersoonshuishouden;West Maas en Waal;2016;2.2;28;0.3;136.5;32.2
6124;Type: Eenpersoonshuishouden;West Maas en Waal;2017;2.2;28;0.3;135.7;29.1
6125;Type: Eenpersoonshuishouden;Westerveld;2011;2.4;29;0.5;205.2;72.4
6126;Type: Eenpersoonshuishouden;Westerveld;2012;2.4;29;0.5;197.9;69.7
6127;Type: Eenpersoonshuishouden;Westerveld;2013;2.5;30;0.4;180.4;59.0
6128;Type: Eenpersoonshuishouden;Westerveld;2014;2.5;30;0.5;182.8;61.7
6129;Type: Eenpersoonshuishouden;Westerveld;2015;2.5;30;0.5;190.3;67.3
6130;Type: Eenpersoonshuishouden;Westerveld;2016;2.5;31;0.5;188.0;64.4
6131;Type: Eenpersoonshuishouden;Westerveld;2017;2.6;31;0.5;194.8;65.0
6132;Type: Eenpersoonshuishouden;Westervoort;2011;1.7;26;0.1;66.1;7.4
6133;Type: Eenpersoonshuishouden;Westervoort;2012;1.8;27;0.1;59.8;5.5
6134;Type: Eenpersoonshuishouden;Westervoort;2013;1.8;28;0.1;58.4;3.5
6135;Type: Eenpersoonshuishouden;Westervoort;2014;1.8;28;0.1;55.6;3.3
6136;Type: Eenpersoonshuishouden;Westervoort;2015;1.8;28;0.1;54.1;4.8
6137;Type: Eenpersoonshuishouden;Westervoort;2016;1.9;29;0.1;61.1;6.4
6138;Type: Eenpersoonshuishouden;Westervoort;2017;1.9;30;0.1;61.3;6.9
6139;Type: Eenpersoonshuishouden;Westerwolde;2011;3.2;29;0.4;108.0;24.4
6140;Type: Eenpersoonshuishouden;Westerwolde;2012;3.3;30;0.3;98.9;22.9
6141;Type: Eenpersoonshuishouden;Westerwolde;2013;3.3;30;0.3;91.9;20.2
6142;Type: Eenpersoonshuishouden;Westerwolde;2014;3.3;30;0.3;99.6;19.5
6143;Type: Eenpersoonshuishouden;Westerwolde;2015;3.6;32;0.3;94.4;14.5
6144;Type: Eenpersoonshuishouden;Westerwolde;2016;3.8;33;0.4;93.4;12.3
6145;Type: Eenpersoonshuishouden;Westerwolde;2017;3.5;32;0.4;110.1;21.8
6146;Type: Eenpersoonshuishouden;Westland;2011;10.0;25;1.6;156.2;29.6
6147;Type: Eenpersoonshuishouden;Westland;2012;12.0;29;1.6;129.3;14.8
6148;Type: Eenpersoonshuishouden;Westland;2013;12.4;29;1.5;118.2;10.3
6149;Type: Eenpersoonshuishouden;Westland;2014;12.6;30;1.5;118.5;10.2
6150;Type: Eenpersoonshuishouden;Westland;2015;13.1;30;1.6;121.2;11.6
6151;Type: Eenpersoonshuishouden;Westland;2016;13.2;30;1.7;125.5;13.7
6152;Type: Eenpersoonshuishouden;Westland;2017;13.2;30;1.8;134.0;15.8
6153;Type: Eenpersoonshuishouden;Weststellingwerf;2011;3.2;29;0.4;114.7;20.7
6154;Type: Eenpersoonshuishouden;Weststellingwerf;2012;3.3;30;0.4;107.2;18.9
6155;Type: Eenpersoonshuishouden;Weststellingwerf;2013;3.3;30;0.3;104.4;16.5
6156;Type: Eenpersoonshuishouden;Weststellingwerf;2014;3.4;31;0.3;102.2;16.4
6157;Type: Eenpersoonshuishouden;Weststellingwerf;2015;3.5;31;0.4;102.1;16.4
6158;Type: Eenpersoonshuishouden;Weststellingwerf;2016;3.4;31;0.4;107.2;18.3
6159;Type: Eenpersoonshuishouden;Weststellingwerf;2017;3.5;32;0.4;110.7;18.1
6160;Type: Eenpersoonshuishouden;Westvoorne;2011;1.7;28;0.4;245.7;74.7
6161;Type: Eenpersoonshuishouden;Westvoorne;2012;1.8;30;0.4;232.6;61.0
6162;Type: Eenpersoonshuishouden;Westvoorne;2013;1.8;30;0.4;219.0;58.8
6163;Type: Eenpersoonshuishouden;Westvoorne;2014;1.9;30;0.4;200.9;53.5
6164;Type: Eenpersoonshuishouden;Westvoorne;2015;1.9;30;0.4;207.8;54.0
6165;Type: Eenpersoonshuishouden;Westvoorne;2016;2.0;31;0.4;212.0;49.4
6166;Type: Eenpersoonshuishouden;Westvoorne;2017;1.9;30;0.4;215.4;55.8
6167;Type: Eenpersoonshuishouden;Wierden;2011;2.0;22;0.3;149.1;42.3
6168;Type: Eenpersoonshuishouden;Wierden;2012;2.1;23;0.3;133.9;35.4
6169;Type: Eenpersoonshuishouden;Wierden;2013;2.1;23;0.3;132.4;31.8
6170;Type: Eenpersoonshuishouden;Wierden;2014;2.1;23;0.3;143.0;34.5
6171;Type: Eenpersoonshuishouden;Wierden;2015;2.2;24;0.3;142.2;36.3
6172;Type: Eenpersoonshuishouden;Wierden;2016;2.2;23;0.3;136.3;35.1
6173;Type: Eenpersoonshuishouden;Wierden;2017;2.3;24;0.3;142.7;33.7
6174;Type: Eenpersoonshuishouden;Wijchen;2011;4.5;27;0.5;114.3;19.0
6175;Type: Eenpersoonshuishouden;Wijchen;2012;4.7;28;0.5;109.3;15.9
6176;Type: Eenpersoonshuishouden;Wijchen;2013;4.8;28;0.5;100.5;11.2
6177;Type: Eenpersoonshuishouden;Wijchen;2014;4.8;28;0.5;100.9;10.8
6178;Type: Eenpersoonshuishouden;Wijchen;2015;4.8;28;0.5;108.8;15.4
6179;Type: Eenpersoonshuishouden;Wijchen;2016;4.9;29;0.5;108.6;15.4
6180;Type: Eenpersoonshuishouden;Wijchen;2017;4.9;29;0.5;111.1;16.2
6181;Type: Eenpersoonshuishouden;Wijdemeren;2011;2.8;29;0.7;246.4;61.9
6182;Type: Eenpersoonshuishouden;Wijdemeren;2012;2.8;29;0.8;265.9;53.4
6183;Type: Eenpersoonshuishouden;Wijdemeren;2013;2.9;29;0.7;226.7;41.3
6184;Type: Eenpersoonshuishouden;Wijdemeren;2014;2.9;30;0.7;226.3;37.6
6185;Type: Eenpersoonshuishouden;Wijdemeren;2015;3.1;31;0.7;214.2;37.3
6186;Type: Eenpersoonshuishouden;Wijdemeren;2016;3.2;31;0.7;225.8;44.7
6187;Type: Eenpersoonshuishouden;Wijdemeren;2017;3.2;31;0.9;279.3;48.1
6188;Type: Eenpersoonshuishouden;Wijk bij Duurstede;2011;2.3;25;0.3;133.1;25.4
6189;Type: Eenpersoonshuishouden;Wijk bij Duurstede;2012;2.4;26;0.3;123.7;24.5
6190;Type: Eenpersoonshuishouden;Wijk bij Duurstede;2013;2.4;26;0.3;116.8;23.2
6191;Type: Eenpersoonshuishouden;Wijk bij Duurstede;2014;2.5;26;0.3;117.1;21.9
6192;Type: Eenpersoonshuishouden;Wijk bij Duurstede;2015;2.6;27;0.3;119.9;22.9
6193;Type: Eenpersoonshuishouden;Wijk bij Duurstede;2016;2.6;27;0.3;121.2;22.1
6194;Type: Eenpersoonshuishouden;Wijk bij Duurstede;2017;2.7;27;0.3;125.2;22.2
6195;Type: Eenpersoonshuishouden;Winsum;2011;1.7;29;0.2;110.2;23.4
6196;Type: Eenpersoonshuishouden;Winsum;2012;1.7;29;0.2;109.8;24.3
6197;Type: Eenpersoonshuishouden;Winsum;2013;1.8;30;0.2;106.4;19.3
6198;Type: Eenpersoonshuishouden;Winsum;2014;1.7;30;0.2;107.2;17.7
6199;Type: Eenpersoonshuishouden;Winsum;2015;1.8;30;0.2;111.3;22.3
6200;Type: Eenpersoonshuishouden;Winsum;2016;1.8;30;0.2;114.1;19.7
6201;Type: Eenpersoonshuishouden;Winsum;2017;1.8;31;0.2;115.5;20.0
6202;Type: Eenpersoonshuishouden;Winterswijk;2011;3.7;31;0.4;116.1;22.1
6203;Type: Eenpersoonshuishouden;Winterswijk;2012;3.9;31;0.4;106.7;18.3
6204;Type: Eenpersoonshuishouden;Winterswijk;2013;4.0;32;0.4;95.4;15.2
6205;Type: Eenpersoonshuishouden;Winterswijk;2014;3.9;32;0.4;99.3;13.2
6206;Type: Eenpersoonshuishouden;Winterswijk;2015;4.0;32;0.4;96.8;13.6
6207;Type: Eenpersoonshuishouden;Winterswijk;2016;4.1;33;0.4;96.5;13.2
6208;Type: Eenpersoonshuishouden;Winterswijk;2017;4.1;32;0.4;101.6;16.7
6209;Type: Eenpersoonshuishouden;Woensdrecht;2011;2.2;24;0.3;136.9;40.8
6210;Type: Eenpersoonshuishouden;Woensdrecht;2012;2.3;25;0.3;129.1;36.7
6211;Type: Eenpersoonshuishouden;Woensdrecht;2013;2.4;26;0.3;123.4;33.7
6212;Type: Eenpersoonshuishouden;Woensdrecht;2014;2.4;26;0.3;125.5;33.1
6213;Type: Eenpersoonshuishouden;Woensdrecht;2015;2.6;27;0.3;127.8;32.7
6214;Type: Eenpersoonshuishouden;Woensdrecht;2016;2.6;28;0.3;132.2;29.8
6215;Type: Eenpersoonshuishouden;Woensdrecht;2017;2.6;28;0.4;134.6;31.0
6216;Type: Eenpersoonshuishouden;Woerden;2011;5.9;29;0.8;143.1;24.1
6217;Type: Eenpersoonshuishouden;Woerden;2012;6.1;30;0.8;136.5;22.7
6218;Type: Eenpersoonshuishouden;Woerden;2013;6.1;30;0.8;126.2;18.4
6219;Type: Eenpersoonshuishouden;Woerden;2014;6.2;30;0.8;125.9;20.0
6220;Type: Eenpersoonshuishouden;Woerden;2015;6.2;30;0.9;138.3;22.2
6221;Type: Eenpersoonshuishouden;Woerden;2016;6.4;30;0.9;137.8;21.7
6222;Type: Eenpersoonshuishouden;Woerden;2017;6.6;31;1.0;144.7;25.7
6223;Type: Eenpersoonshuishouden;De Wolden;2011;2.4;25;0.5;196.2;75.2
6224;Type: Eenpersoonshuishouden;De Wolden;2012;2.5;26;0.5;187.0;69.3
6225;Type: Eenpersoonshuishouden;De Wolden;2013;2.5;26;0.4;175.3;57.8
6226;Type: Eenpersoonshuishouden;De Wolden;2014;2.5;26;0.4;174.7;55.6
6227;Type: Eenpersoonshuishouden;De Wolden;2015;2.6;27;0.5;178.0;56.3
6228;Type: Eenpersoonshuishouden;De Wolden;2016;2.6;27;0.5;187.8;65.4
6229;Type: Eenpersoonshuishouden;De Wolden;2017;2.8;28;0.5;179.2;55.4
6230;Type: Eenpersoonshuishouden;Wormerland;2011;1.8;28;0.2;121.5;20.1
6231;Type: Eenpersoonshuishouden;Wormerland;2012;1.9;28;0.2;107.9;17.9
6232;Type: Eenpersoonshuishouden;Wormerland;2013;2.0;29;0.2;97.3;14.0
6233;Type: Eenpersoonshuishouden;Wormerland;2014;2.0;30;0.2;93.9;12.1
6234;Type: Eenpersoonshuishouden;Wormerland;2015;2.1;30;0.2;93.0;14.2
6235;Type: Eenpersoonshuishouden;Wormerland;2016;2.1;31;0.2;99.6;16.4
6236;Type: Eenpersoonshuishouden;Wormerland;2017;2.2;31;0.2;100.0;18.6
6237;Type: Eenpersoonshuishouden;Woudenberg;2011;1.2;26;0.2;180.0;53.3
6238;Type: Eenpersoonshuishouden;Woudenberg;2012;1.2;25;0.2;176.7;53.4
6239;Type: Eenpersoonshuishouden;Woudenberg;2013;1.3;27;0.2;163.0;39.4
6240;Type: Eenpersoonshuishouden;Woudenberg;2014;1.2;26;0.2;177.3;48.5
6241;Type: Eenpersoonshuishouden;Woudenberg;2015;1.3;27;0.2;165.8;48.7
6242;Type: Eenpersoonshuishouden;Woudenberg;2016;1.3;27;0.2;162.5;54.0
6243;Type: Eenpersoonshuishouden;Woudenberg;2017;1.3;27;0.2;166.8;50.8
6244;Type: Eenpersoonshuishouden;Woudrichem;2011;1.3;23;0.2;129.3;27.3
6245;Type: Eenpersoonshuishouden;Woudrichem;2012;1.3;24;0.2;126.1;28.1
6246;Type: Eenpersoonshuishouden;Woudrichem;2013;1.4;24;0.2;114.2;22.9
6247;Type: Eenpersoonshuishouden;Woudrichem;2014;1.4;24;0.2;114.5;22.9
6248;Type: Eenpersoonshuishouden;Woudrichem;2015;1.4;25;0.2;115.6;24.7
6249;Type: Eenpersoonshuishouden;Woudrichem;2016;1.5;26;0.2;116.4;21.7
6250;Type: Eenpersoonshuishouden;Woudrichem;2017;1.5;25;0.2;130.2;27.8
6251;Type: Eenpersoonshuishouden;Zaanstad;2011;21.8;34;1.4;63.8;6.2
6252;Type: Eenpersoonshuishouden;Zaanstad;2012;22.3;34;1.3;57.4;4.6
6253;Type: Eenpersoonshuishouden;Zaanstad;2013;22.9;35;1.2;51.4;2.8
6254;Type: Eenpersoonshuishouden;Zaanstad;2014;23.2;35;1.2;52.0;2.7
6255;Type: Eenpersoonshuishouden;Zaanstad;2015;23.3;35;1.3;55.0;4.2
6256;Type: Eenpersoonshuishouden;Zaanstad;2016;23.8;35;1.4;58.7;4.7
6257;Type: Eenpersoonshuishouden;Zaanstad;2017;24.3;35;1.5;62.6;6.2
6258;Type: Eenpersoonshuishouden;Zaltbommel;2011;2.6;25;0.4;156.6;30.9
6259;Type: Eenpersoonshuishouden;Zaltbommel;2012;2.6;25;0.4;150.0;25.6
6260;Type: Eenpersoonshuishouden;Zaltbommel;2013;2.7;26;0.4;138.5;20.5
6261;Type: Eenpersoonshuishouden;Zaltbommel;2014;2.7;26;0.4;137.4;19.8
6262;Type: Eenpersoonshuishouden;Zaltbommel;2015;2.8;26;0.4;141.2;20.8
6263;Type: Eenpersoonshuishouden;Zaltbommel;2016;2.9;27;0.4;146.0;21.0
6264;Type: Eenpersoonshuishouden;Zaltbommel;2017;3.0;27;0.4;150.2;22.2
6265;Type: Eenpersoonshuishouden;Zandvoort;2011;3.4;42;0.6;163.3;14.6
6266;Type: Eenpersoonshuishouden;Zandvoort;2012;3.5;43;0.5;152.2;10.2
6267;Type: Eenpersoonshuishouden;Zandvoort;2013;3.5;43;0.5;139.8;7.5
6268;Type: Eenpersoonshuishouden;Zandvoort;2014;3.5;43;0.5;137.5;6.8
6269;Type: Eenpersoonshuishouden;Zandvoort;2015;3.5;43;0.5;141.7;9.2
6270;Type: Eenpersoonshuishouden;Zandvoort;2016;3.5;43;0.5;150.0;9.2
6271;Type: Eenpersoonshuishouden;Zandvoort;2017;3.6;43;0.6;155.9;11.4
6272;Type: Eenpersoonshuishouden;Zederik;2011;1.2;24;0.2;177.2;55.3
6273;Type: Eenpersoonshuishouden;Zederik;2012;1.2;24;0.2;159.2;45.6
6274;Type: Eenpersoonshuishouden;Zederik;2013;1.3;25;0.2;162.6;45.4
6275;Type: Eenpersoonshuishouden;Zederik;2014;1.3;25;0.2;159.8;49.5
6276;Type: Eenpersoonshuishouden;Zederik;2015;1.3;25;0.2;154.6;48.8
6277;Type: Eenpersoonshuishouden;Zederik;2016;1.3;25;0.2;166.3;50.3
6278;Type: Eenpersoonshuishouden;Zederik;2017;1.4;25;0.2;165.8;47.8
6279;Type: Eenpersoonshuishouden;Zeewolde;2011;1.9;24;0.2;98.6;13.9
6280;Type: Eenpersoonshuishouden;Zeewolde;2012;1.9;24;0.2;93.5;13.2
6281;Type: Eenpersoonshuishouden;Zeewolde;2013;2.0;24;0.2;88.2;9.1
6282;Type: Eenpersoonshuishouden;Zeewolde;2014;2.2;26;0.2;80.4;4.1
6283;Type: Eenpersoonshuishouden;Zeewolde;2015;2.6;29;0.2;78.9;2.7
6284;Type: Eenpersoonshuishouden;Zeewolde;2016;2.6;29;0.2;81.8;2.5
6285;Type: Eenpersoonshuishouden;Zeewolde;2017;2.8;31;0.2;77.6;3.4
6286;Type: Eenpersoonshuishouden;Zeist;2011;10.9;40;1.6;147.0;12.2
6287;Type: Eenpersoonshuishouden;Zeist;2012;11.0;40;1.6;142.7;10.7
6288;Type: Eenpersoonshuishouden;Zeist;2013;11.0;40;1.5;139.6;7.8
6289;Type: Eenpersoonshuishouden;Zeist;2014;10.8;40;1.6;148.0;8.0
6290;Type: Eenpersoonshuishouden;Zeist;2015;11.2;41;1.7;148.6;9.8
6291;Type: Eenpersoonshuishouden;Zeist;2016;11.1;40;1.7;154.9;10.3
6292;Type: Eenpersoonshuishouden;Zeist;2017;11.3;40;1.8;160.3;11.2
6293;Type: Eenpersoonshuishouden;Zevenaar;2011;5.4;29;0.5;86.3;13.7
6294;Type: Eenpersoonshuishouden;Zevenaar;2012;5.6;29;0.5;81.0;11.6
6295;Type: Eenpersoonshuishouden;Zevenaar;2013;5.7;30;0.4;72.2;8.6
6296;Type: Eenpersoonshuishouden;Zevenaar;2014;5.8;31;0.4;70.3;7.9
6297;Type: Eenpersoonshuishouden;Zevenaar;2015;5.9;31;0.4;71.4;10.1
6298;Type: Eenpersoonshuishouden;Zevenaar;2016;6.1;32;0.5;75.8;10.5
6299;Type: Eenpersoonshuishouden;Zevenaar;2017;6.2;32;0.5;81.3;11.7
6300;Type: Eenpersoonshuishouden;Zoetermeer;2011;16.6;31;1.0;57.3;5.7
6301;Type: Eenpersoonshuishouden;Zoetermeer;2012;17.0;32;0.9;54.7;4.9
6302;Type: Eenpersoonshuishouden;Zoetermeer;2013;17.3;32;0.8;48.4;2.5
6303;Type: Eenpersoonshuishouden;Zoetermeer;2014;17.5;32;0.9;49.7;2.5
6304;Type: Eenpersoonshuishouden;Zoetermeer;2015;17.9;33;1.0;55.1;4.8
6305;Type: Eenpersoonshuishouden;Zoetermeer;2016;18.2;33;1.1;58.1;5.2
6306;Type: Eenpersoonshuishouden;Zoetermeer;2017;18.6;34;1.2;62.7;6.3
6307;Type: Eenpersoonshuishouden;Zoeterwoude;2011;0.8;25;0.2;199.7;78.0
6308;Type: Eenpersoonshuishouden;Zoeterwoude;2012;0.8;26;0.2;189.6;73.0
6309;Type: Eenpersoonshuishouden;Zoeterwoude;2013;0.8;26;0.1;178.3;65.5
6310;Type: Eenpersoonshuishouden;Zoeterwoude;2014;0.8;27;0.2;178.1;69.6
6311;Type: Eenpersoonshuishouden;Zoeterwoude;2015;0.9;27;0.2;178.3;77.1
