ID;Leeftijd;Marges;RegioS;Perioden;ErvarenGezondheidGoedZeerGoed_1;EenOfMeerLangdurigeAandoeningen_2;BeperktVanwegeProblemenMetGezondheid_3;EenOfMeerLichamelijkeBeperkingen_4;BeperkingInHoren_5;BeperkingInZien_6;BeperkingInBewegen_7;Ondergewicht_8;NormaalGewicht_9;Overgewicht_10;MatigOvergewicht_11;ErnstigOvergewicht_12;VoldoetAanBeweegrichtlijn_13;VoldoetAanNormGezondBewegen_14;VoldoetAanFitnorm_15;VoldoetAanTenMinste1Bewegingsnorm_16;WekelijkseSporters_17;Mantelzorger_18;ZwaarBelasteMantelzorgers_19;UrenMantelzorgPerWeek_20;Mantelzorgontvanger_21;UrenOntvangenMantelzorgPerWeek_22
3358;65 jaar of ouder;Ondergrens 95%-interval;Tubbergen;2016;67.8;33.8;39.0;22.6;6.3;4.6;13.5;0.2;35.7;53.8;38.9;11.8;37.2;75.5;46.0;76.4;32.9;8.7;;;8.0;
3359;65 jaar of ouder;Ondergrens 95%-interval;Twenterand;2016;62.8;45.4;46.2;28.2;8.1;7.3;20.9;0.2;22.9;67.6;44.7;18.7;32.7;63.4;43.2;66.0;26.4;10.8;;;10.1;
3360;65 jaar of ouder;Ondergrens 95%-interval;Tynaarlo;2016;63.3;39.0;42.2;18.7;6.8;3.5;13.2;0.4;37.7;50.8;35.3;12.2;36.7;72.3;46.8;73.8;33.4;9.3;;;6.3;
3361;65 jaar of ouder;Ondergrens 95%-interval;Tytsjerksteradiel;2016;65.9;41.9;41.6;19.5;5.7;2.7;13.5;0.3;37.9;51.9;38.5;10.5;36.0;71.1;44.1;73.6;30.3;12.8;;;8.1;
3362;65 jaar of ouder;Ondergrens 95%-interval;Uden;2016;61.2;42.6;47.1;21.7;7.8;3.7;15.6;0.1;36.9;52.2;39.5;9.8;39.5;73.5;49.6;75.5;34.7;11.7;;;6.5;
3363;65 jaar of ouder;Ondergrens 95%-interval;Uitgeest;2016;66.0;34.2;38.1;15.8;4.0;4.7;9.7;0.0;34.8;54.5;40.9;10.5;38.8;73.5;49.0;74.5;33.9;9.4;;;4.5;
3364;65 jaar of ouder;Ondergrens 95%-interval;Uithoorn;2016;65.6;44.6;38.5;17.0;4.0;3.1;12.3;0.3;39.8;52.0;34.3;15.1;35.9;72.0;42.3;74.4;41.4;13.7;10.7;14.2;5.1;
3365;65 jaar of ouder;Ondergrens 95%-interval;Urk;2016;51.9;49.9;51.2;28.3;8.3;10.6;22.4;0.7;19.4;68.8;39.3;24.1;17.8;52.4;35.8;54.7;14.0;13.2;;;12.5;
3366;65 jaar of ouder;Ondergrens 95%-interval;Utrecht (gemeente);2016;46.5;53.2;52.3;30.4;7.6;8.4;24.3;0.9;35.4;54.3;34.2;16.9;29.1;63.4;35.2;65.0;31.1;10.7;;;7.9;
3367;65 jaar of ouder;Ondergrens 95%-interval;Utrechtse Heuvelrug;2016;64.1;44.9;43.9;19.1;4.8;4.2;14.0;0.5;43.1;48.8;34.6;12.0;38.5;73.0;45.1;75.2;34.3;14.2;8.1;9.5;8.2;
3368;65 jaar of ouder;Ondergrens 95%-interval;Vaals;2016;51.5;46.7;49.9;18.9;3.0;5.8;14.2;0.1;32.4;55.2;40.1;11.3;21.1;59.9;13.0;60.7;29.9;13.9;;;5.4;
3369;65 jaar of ouder;Ondergrens 95%-interval;Valkenburg aan de Geul;2016;55.7;44.5;49.0;20.9;4.4;5.5;15.5;0.3;37.0;53.3;37.0;13.4;29.1;60.8;18.8;62.1;26.6;12.4;;;6.0;
3370;65 jaar of ouder;Ondergrens 95%-interval;Valkenswaard;2016;54.8;40.0;44.3;21.7;5.3;3.0;15.8;0.2;40.4;47.9;34.1;10.7;33.6;69.1;43.6;71.4;37.6;17.4;;;8.7;
3371;65 jaar of ouder;Ondergrens 95%-interval;Veendam;2016;55.3;48.0;45.3;28.1;9.2;6.1;19.0;0.3;31.0;58.0;40.8;13.6;27.4;63.2;39.4;65.9;24.0;13.3;;;5.1;
3372;65 jaar of ouder;Ondergrens 95%-interval;Veenendaal;2016;58.7;49.8;45.8;23.7;5.3;6.9;17.9;0.6;32.4;56.7;40.0;13.4;30.9;67.3;44.4;69.5;29.9;12.4;;;8.7;
3373;65 jaar of ouder;Ondergrens 95%-interval;Veere;2016;62.4;36.0;40.2;17.3;2.6;4.1;11.6;0.5;43.5;45.3;33.8;8.8;44.8;78.6;49.3;79.3;32.1;15.6;;;6.1;
3374;65 jaar of ouder;Ondergrens 95%-interval;Veghel;2016;55.8;39.6;45.4;28.0;8.2;4.6;21.4;0.3;32.9;57.0;39.8;14.0;31.9;64.6;39.1;66.3;33.7;13.0;;;8.2;
3375;65 jaar of ouder;Ondergrens 95%-interval;Veldhoven;2016;54.8;38.1;40.9;24.9;7.5;3.8;18.6;0.2;33.3;56.0;38.7;13.8;36.4;68.3;47.6;70.0;35.9;11.6;;;10.0;
3376;65 jaar of ouder;Ondergrens 95%-interval;Velsen;2016;58.4;44.5;46.0;24.3;5.6;6.7;18.4;0.6;35.1;57.0;40.2;14.2;31.0;67.8;42.1;69.0;30.1;12.2;6.1;10.0;8.3;
3377;65 jaar of ouder;Ondergrens 95%-interval;Venlo;2016;52.6;51.1;52.4;28.7;5.9;7.8;21.7;0.5;31.5;59.0;39.9;15.9;35.0;69.1;42.7;70.6;32.1;13.3;8.8;9.8;9.0;
3378;65 jaar of ouder;Ondergrens 95%-interval;Venray;2016;58.8;44.0;45.2;23.1;6.3;5.3;16.6;0.2;34.4;56.6;41.4;12.5;40.9;76.2;45.2;77.4;37.9;13.3;4.1;7.0;7.3;
3379;65 jaar of ouder;Ondergrens 95%-interval;Vianen;2016;61.1;46.2;45.6;21.9;4.4;4.7;15.7;0.3;33.7;56.3;39.2;13.8;31.3;68.8;42.8;69.9;32.0;17.6;;;4.0;
3380;65 jaar of ouder;Ondergrens 95%-interval;Vlaardingen;2016;55.4;48.2;49.6;26.4;6.3;7.1;21.9;1.0;33.2;55.9;36.9;15.7;24.6;60.7;36.6;63.2;26.1;11.5;;;8.4;
3381;65 jaar of ouder;Ondergrens 95%-interval;Vlagtwedde;2016;56.1;48.0;46.6;27.8;6.9;7.2;20.2;0.4;28.1;61.4;39.1;18.4;26.3;60.0;36.5;63.3;15.8;8.8;;;7.8;
3382;65 jaar of ouder;Ondergrens 95%-interval;Vlieland;2016;;;;;;;;;;;;;;;;;;;;;;
3383;65 jaar of ouder;Ondergrens 95%-interval;Vlissingen;2016;53.5;44.6;48.8;23.3;5.6;6.0;16.1;0.2;35.9;54.3;40.3;11.0;37.0;78.9;52.4;81.3;28.6;11.4;;;7.1;
3384;65 jaar of ouder;Ondergrens 95%-interval;Voerendaal;2016;52.9;47.7;48.2;27.2;6.2;8.2;18.5;0.4;34.8;54.1;38.4;12.3;23.6;59.9;20.3;62.4;28.3;11.4;;;7.4;
3385;65 jaar of ouder;Ondergrens 95%-interval;Voorschoten;2016;57.0;44.1;49.4;21.1;2.8;4.2;16.2;0.0;40.1;48.5;35.3;10.0;30.7;68.3;45.2;71.3;36.4;14.2;;;5.5;
3386;65 jaar of ouder;Ondergrens 95%-interval;Voorst;2016;63.8;41.9;44.4;19.3;5.6;2.8;13.0;0.0;31.9;59.1;43.1;12.8;36.0;71.0;41.5;72.8;33.8;13.8;;;6.3;
3387;65 jaar of ouder;Ondergrens 95%-interval;Vught;2016;62.3;35.9;39.2;23.2;6.9;5.9;16.3;0.7;43.6;45.6;33.7;9.4;42.1;72.7;51.5;74.7;41.7;14.1;;;7.3;
3388;65 jaar of ouder;Ondergrens 95%-interval;Waalre;2016;62.3;37.6;44.0;19.8;6.6;4.5;12.7;0.8;45.2;43.1;33.2;7.5;35.5;73.8;42.6;74.2;39.9;11.7;;;5.5;
3389;65 jaar of ouder;Ondergrens 95%-interval;Waalwijk;2016;63.2;39.8;43.8;24.7;7.4;6.4;18.0;0.1;31.8;58.0;42.4;12.4;35.8;73.2;42.8;75.0;31.6;12.0;;;8.6;
3390;65 jaar of ouder;Ondergrens 95%-interval;Waddinxveen;2016;63.5;43.5;47.0;23.7;7.0;5.2;15.2;0.2;39.7;48.9;34.5;11.3;32.1;69.0;45.2;71.1;29.0;12.0;;;5.9;
3391;65 jaar of ouder;Ondergrens 95%-interval;Wageningen;2016;60.9;51.9;49.6;25.3;6.4;6.9;18.7;1.1;42.1;48.5;33.8;12.3;40.4;70.0;48.0;72.7;37.5;13.0;12.8;10.8;7.9;
3392;65 jaar of ouder;Ondergrens 95%-interval;Wassenaar;2016;62.4;42.7;41.4;19.1;4.4;3.3;14.9;1.1;41.4;46.9;33.4;10.7;39.9;73.5;41.2;74.1;37.3;11.4;;;7.0;
3393;65 jaar of ouder;Ondergrens 95%-interval;Waterland;2016;62.3;42.9;36.5;16.3;4.8;4.5;11.4;0.4;37.9;52.3;38.4;11.1;39.8;71.9;43.2;74.4;32.2;14.0;;;7.3;
3394;65 jaar of ouder;Ondergrens 95%-interval;Weert;2016;57.2;42.5;44.5;21.7;6.7;6.9;15.9;0.0;39.5;52.4;39.4;10.5;36.2;72.3;43.0;74.1;30.9;14.6;7.3;10.1;7.2;
3395;65 jaar of ouder;Ondergrens 95%-interval;Weesp;2016;56.6;43.9;47.3;24.6;4.0;5.7;19.2;0.5;38.2;51.8;35.2;13.7;25.4;62.0;34.3;63.4;30.9;12.0;;;6.8;
3396;65 jaar of ouder;Ondergrens 95%-interval;Werkendam;2016;61.1;33.7;42.0;21.7;7.0;3.8;14.5;0.1;27.1;61.9;47.3;10.7;32.9;69.2;43.4;71.5;21.9;16.0;;;8.4;
3397;65 jaar of ouder;Ondergrens 95%-interval;West Maas en Waal;2016;56.5;37.7;47.0;25.6;9.5;7.6;18.6;0.3;33.2;56.3;39.0;13.9;30.9;67.1;39.2;69.3;27.0;12.6;;;7.9;
3398;65 jaar of ouder;Ondergrens 95%-interval;Westerveld;2016;60.9;41.8;40.2;20.7;6.0;3.4;14.8;0.3;33.8;54.6;37.8;13.2;32.5;70.1;37.8;71.6;33.3;14.0;;;7.2;
3399;65 jaar of ouder;Ondergrens 95%-interval;Westervoort;2016;57.2;48.1;49.5;22.8;7.2;6.2;15.8;0.5;32.1;57.3;37.6;16.1;33.8;68.3;41.2;69.2;34.6;8.8;;;6.7;
3400;65 jaar of ouder;Ondergrens 95%-interval;Westland;2016;64.3;41.8;41.1;19.8;5.6;5.5;14.6;0.5;38.7;54.3;39.9;12.4;34.7;74.1;50.7;75.8;31.7;13.0;8.1;10.2;5.1;
3401;65 jaar of ouder;Ondergrens 95%-interval;Weststellingwerf;2016;63.1;41.0;38.7;20.2;5.4;3.8;15.1;0.0;32.7;57.6;41.5;12.8;36.7;71.4;36.3;72.2;23.9;10.4;;;4.4;
3402;65 jaar of ouder;Ondergrens 95%-interval;Westvoorne;2016;60.8;40.1;43.7;17.8;4.9;3.9;12.4;0.1;35.2;54.5;37.7;13.5;34.3;72.7;42.3;73.5;29.6;10.8;;;5.7;
3403;65 jaar of ouder;Ondergrens 95%-interval;Wierden;2016;65.6;42.1;48.9;24.2;9.5;5.1;16.2;0.3;28.6;61.8;43.3;15.0;35.8;71.7;45.6;72.1;27.9;13.1;;;11.9;
3404;65 jaar of ouder;Ondergrens 95%-interval;Wijchen;2016;56.6;42.4;48.9;23.7;6.2;6.3;15.2;0.4;31.5;56.0;41.7;10.7;39.0;72.9;49.7;75.2;33.3;10.9;;;6.6;
3405;65 jaar of ouder;Ondergrens 95%-interval;Wijdemeren;2016;59.5;43.0;43.4;20.9;4.3;4.2;15.6;0.4;37.2;53.1;36.5;13.6;32.3;67.3;38.5;68.2;34.6;11.0;;;7.1;
3406;65 jaar of ouder;Ondergrens 95%-interval;Wijk bij Duurstede;2016;64.7;44.2;42.1;19.2;5.6;3.9;13.4;0.4;35.1;56.6;40.5;13.5;40.4;70.9;46.5;72.4;35.3;13.3;10.3;;7.1;
3407;65 jaar of ouder;Ondergrens 95%-interval;Winsum;2016;64.1;45.1;39.5;16.5;3.6;3.1;11.7;0.6;32.9;55.1;40.2;11.4;34.6;70.6;46.4;73.5;28.5;11.5;;;4.0;
3408;65 jaar of ouder;Ondergrens 95%-interval;Winterswijk;2016;65.7;43.7;44.3;21.6;7.3;3.2;14.8;0.3;37.0;52.8;37.5;12.3;36.8;69.7;47.5;71.1;33.8;12.3;;;7.5;
3409;65 jaar of ouder;Ondergrens 95%-interval;Woensdrecht;2016;58.7;35.3;40.1;25.6;8.3;6.3;17.0;0.4;28.2;61.4;41.7;15.7;33.3;70.2;34.5;71.5;27.6;8.6;;;5.7;
3410;65 jaar of ouder;Ondergrens 95%-interval;Woerden;2016;62.9;45.3;44.0;22.7;5.9;6.6;16.4;0.8;40.1;52.2;39.3;11.0;37.1;70.9;47.6;73.8;34.8;14.2;6.4;7.4;9.4;13.1
3411;65 jaar of ouder;Ondergrens 95%-interval;De Wolden;2016;62.9;38.1;39.2;20.0;4.5;4.8;15.9;0.3;32.0;56.7;41.1;12.1;33.1;70.5;39.2;72.0;28.9;12.1;;;8.2;
3412;65 jaar of ouder;Ondergrens 95%-interval;Wormerland;2016;63.3;43.9;43.4;17.1;4.9;3.5;11.9;0.2;36.4;54.6;40.0;11.8;35.9;73.9;49.4;76.6;35.0;11.6;;;5.0;
3413;65 jaar of ouder;Ondergrens 95%-interval;Woudenberg;2016;64.1;41.6;44.0;20.5;6.4;4.7;13.5;0.5;33.9;55.8;43.3;9.6;31.9;63.8;42.7;64.7;27.7;11.7;;;8.0;
3414;65 jaar of ouder;Ondergrens 95%-interval;Woudrichem;2016;58.0;41.5;41.1;23.9;6.6;5.4;17.2;0.0;32.9;56.4;42.9;10.1;24.5;62.9;31.0;63.9;18.9;12.5;;;7.9;
3415;65 jaar of ouder;Ondergrens 95%-interval;Zaanstad;2016;59.5;50.2;49.8;26.3;7.6;7.4;20.1;1.0;37.5;58.4;40.9;16.4;36.4;70.9;45.1;72.8;30.7;13.8;13.7;13.3;9.7;19.3
3416;65 jaar of ouder;Ondergrens 95%-interval;Zaltbommel;2016;57.7;44.7;50.7;28.1;9.6;5.5;18.1;0.2;29.9;59.7;43.3;12.8;33.0;64.1;34.5;65.4;21.8;14.3;;;9.6;
3417;65 jaar of ouder;Ondergrens 95%-interval;Zandvoort;2016;58.3;43.8;42.3;23.1;5.3;6.8;17.8;0.6;38.9;49.1;35.2;10.7;29.9;68.4;34.9;69.9;32.2;9.2;;;6.7;
3418;65 jaar of ouder;Ondergrens 95%-interval;Zederik;2016;55.2;45.0;46.8;22.9;6.4;3.3;17.8;0.0;30.6;56.6;37.1;14.9;20.6;56.0;30.6;58.7;21.8;9.8;;;10.2;
3419;65 jaar of ouder;Ondergrens 95%-interval;Zeewolde;2016;58.4;45.4;43.4;21.0;5.5;3.7;15.1;0.8;34.8;52.6;38.0;11.3;28.6;68.7;37.9;70.7;26.7;12.2;;;7.0;
3420;65 jaar of ouder;Ondergrens 95%-interval;Zeist;2016;60.6;49.1;46.6;21.7;5.7;3.0;16.9;1.6;38.9;50.5;34.9;13.1;40.1;72.7;52.2;75.1;40.9;12.7;12.1;5.5;6.2;
3421;65 jaar of ouder;Ondergrens 95%-interval;Zevenaar;2016;65.7;44.0;47.4;20.3;7.2;4.5;13.1;0.2;35.5;54.2;37.2;13.7;40.1;73.9;47.6;76.0;36.2;12.6;;;4.9;
3422;65 jaar of ouder;Ondergrens 95%-interval;Zoetermeer;2016;60.7;50.7;45.3;23.3;5.9;5.7;17.6;0.4;38.0;56.8;39.4;15.7;32.4;73.1;39.5;74.6;35.4;12.4;13.1;13.9;7.3;19.6
3423;65 jaar of ouder;Ondergrens 95%-interval;Zoeterwoude;2016;61.7;37.8;41.1;21.1;5.7;6.2;14.3;1.1;35.8;51.6;37.0;11.3;37.8;75.2;49.6;76.7;36.7;12.2;;;6.2;
3424;65 jaar of ouder;Ondergrens 95%-interval;Zuidhorn;2016;65.5;42.2;39.9;20.0;5.4;4.3;12.7;0.5;37.6;51.2;34.7;13.2;32.1;68.3;44.3;70.7;26.9;15.2;;;3.6;
3425;65 jaar of ouder;Ondergrens 95%-interval;Zuidplas;2016;63.5;43.7;45.5;25.2;8.8;5.4;16.7;0.1;40.2;50.8;39.3;9.0;31.0;71.8;44.9;74.7;31.5;9.9;;;8.1;
3426;65 jaar of ouder;Ondergrens 95%-interval;Zundert;2016;48.9;28.7;39.6;30.3;10.6;7.6;20.8;0.9;36.4;49.7;33.6;12.5;27.4;62.3;35.7;64.6;25.8;15.3;;;11.0;
3427;65 jaar of ouder;Ondergrens 95%-interval;Zutphen;2016;67.4;45.9;44.4;19.7;7.2;4.7;13.4;1.3;39.0;51.1;34.2;14.3;41.3;70.3;52.0;73.9;36.4;15.0;10.1;10.3;6.0;
3428;65 jaar of ouder;Ondergrens 95%-interval;Zwartewaterland;2016;62.1;45.9;46.3;24.3;8.3;4.7;17.1;0.1;25.1;65.9;41.0;20.9;31.9;66.8;47.4;68.2;25.6;13.9;;;8.7;
3429;65 jaar of ouder;Ondergrens 95%-interval;Zwijndrecht;2016;55.9;44.7;41.4;28.1;7.2;6.9;22.3;0.1;30.3;57.8;36.5;16.9;25.6;60.7;34.7;62.1;23.9;11.4;;;6.1;
3430;65 jaar of ouder;Ondergrens 95%-interval;Zwolle;2016;62.1;51.1;51.9;26.9;5.7;5.4;20.9;1.0;38.5;53.3;38.4;12.7;43.6;74.2;56.0;75.3;36.1;14.5;10.6;11.9;6.8;
3431;65 jaar of ouder;Ondergrens 95%-interval;GGD Groningen (GG);2016;60.6;51.2;47.9;27.6;8.2;7.1;20.9;0.7;35.5;60.5;42.1;17.3;31.4;67.3;42.1;69.6;27.2;13.2;9.3;13.5;8.1;20.7
3432;65 jaar of ouder;Ondergrens 95%-interval;GGD Drenthe (GG);2016;63.4;45.9;46.9;26.8;8.9;7.0;19.9;0.7;36.3;59.2;41.1;16.7;33.6;70.7;44.8;72.6;28.8;12.8;14.3;14.2;10.1;15.6
3433;65 jaar of ouder;Ondergrens 95%-interval;GGD IJsselland (GG);2016;63.8;51.1;53.7;26.6;8.0;6.7;20.2;0.8;37.3;58.9;42.1;15.8;39.8;72.4;50.2;74.2;33.1;14.1;10.8;13.3;8.6;16.3
3434;65 jaar of ouder;Ondergrens 95%-interval;GGD Regio Twente (GG);2016;64.1;47.7;49.4;28.4;9.5;8.6;20.5;0.7;35.6;61.0;42.4;17.6;40.5;72.7;50.2;74.4;36.4;13.8;8.7;14.0;10.1;14.6
3435;65 jaar of ouder;Ondergrens 95%-interval;GGD Noord- en Oost-Gelderland (GG);2016;65.5;47.8;49.5;24.7;8.5;6.1;18.3;0.7;37.8;58.9;42.0;16.1;38.7;71.6;48.4;73.8;36.1;14.6;11.2;14.4;10.1;15.7
3436;65 jaar of ouder;Ondergrens 95%-interval;Veiligh. en Gez. Gelderland-Midden (GG);2016;64.0;48.0;50.8;25.4;8.6;7.5;18.4;0.9;39.1;56.8;39.3;16.4;39.0;70.6;45.4;72.5;36.0;12.6;11.7;12.6;8.2;17.0
3437;65 jaar of ouder;Ondergrens 95%-interval;GGD Gelderland-Zuid;2016;60.6;48.6;54.0;29.0;9.8;8.5;20.5;0.8;36.8;59.8;42.5;16.4;36.5;70.4;42.5;72.1;34.1;14.1;9.5;15.5;10.1;16.8
3438;65 jaar of ouder;Ondergrens 95%-interval;GGD Flevoland (GG);2016;56.5;51.6;51.1;24.9;6.2;6.1;19.2;0.5;33.5;60.9;41.2;17.7;30.5;65.9;38.1;67.3;27.7;13.0;12.0;12.8;9.7;12.2
3439;65 jaar of ouder;Ondergrens 95%-interval;GGD Regio Utrecht;2016;61.5;50.4;49.4;25.5;7.1;7.0;19.5;1.2;41.1;55.3;39.7;14.9;37.6;71.9;46.6;73.8;37.5;15.4;14.0;13.5;9.1;18.0
3440;65 jaar of ouder;Ondergrens 95%-interval;GGD Hollands-Noorden (GG);2016;64.7;47.6;47.0;22.7;6.6;6.7;16.2;0.9;41.9;54.7;39.7;14.2;40.4;75.2;51.3;76.9;36.3;15.2;11.3;12.2;7.8;17.2
3441;65 jaar of ouder;Ondergrens 95%-interval;GGD Kennemerland (GG);2016;64.2;47.4;45.9;23.6;6.2;6.5;18.1;1.0;41.8;54.5;39.0;14.7;36.6;73.1;47.2;74.8;38.5;13.4;11.0;14.1;7.9;20.4
3442;65 jaar of ouder;Ondergrens 95%-interval;GGD Amsterdam (GG);2016;55.8;53.3;50.1;29.1;7.0;9.3;23.0;1.2;41.6;54.4;37.6;15.9;33.2;67.9;37.8;69.6;32.5;11.3;12.5;14.1;7.9;17.8
3443;65 jaar of ouder;Ondergrens 95%-interval;GGD Gooi en Vechtstreek (GG);2016;63.2;46.6;46.4;23.3;6.0;6.8;17.0;1.1;44.4;51.3;38.4;12.0;36.5;70.4;44.2;72.3;37.6;14.1;14.3;13.4;7.4;16.3
3444;65 jaar of ouder;Ondergrens 95%-interval;GGD Hollands-Midden (GG);2016;64.8;49.0;51.6;27.4;8.8;7.2;19.8;0.9;40.4;56.5;41.4;14.3;37.7;74.5;49.0;76.2;35.8;15.3;10.6;14.3;8.9;17.9
3445;65 jaar of ouder;Ondergrens 95%-interval;GGD Rotterdam-Rijnmond (GG);2016;57.2;53.0;51.2;30.1;8.2;9.8;23.4;0.9;35.1;61.8;41.8;19.1;27.5;63.9;35.1;65.8;27.6;12.6;10.7;15.2;9.0;17.2
3446;65 jaar of ouder;Ondergrens 95%-interval;Dienst Gezondheid & Jeugd ZHZ (GG);2016;60.7;45.4;46.3;25.6;7.2;5.9;20.6;0.5;35.5;60.1;41.6;17.2;28.8;65.0;39.2;67.1;27.5;14.6;16.3;18.1;9.3;14.1
3447;65 jaar of ouder;Ondergrens 95%-interval;GGD Zeeland (GG);2016;60.1;42.8;47.0;25.6;7.2;6.8;19.1;0.5;38.4;57.5;41.5;14.7;36.1;74.9;46.6;76.8;28.7;15.5;9.1;11.8;8.8;15.4
3448;65 jaar of ouder;Ondergrens 95%-interval;GGD West-Brabant (GG);2016;60.4;42.2;46.9;28.8;9.2;8.0;21.5;0.6;37.3;59.7;42.6;16.3;34.2;71.4;42.3;73.1;34.1;15.4;12.3;16.7;10.4;17.5
3449;65 jaar of ouder;Ondergrens 95%-interval;GGD Hart voor Brabant (GG);2016;62.5;43.4;47.8;28.4;9.2;7.9;21.0;0.8;37.5;59.8;42.8;16.3;38.5;73.6;46.2;75.2;37.3;15.9;9.8;14.3;10.4;18.9
3450;65 jaar of ouder;Ondergrens 95%-interval;GGD Brabant-Zuidoost (GG);2016;60.4;44.2;47.6;27.6;8.4;8.1;20.1;0.9;40.1;56.7;41.2;14.7;37.8;73.1;45.7;74.7;39.0;16.3;10.8;14.8;9.8;18.1
3451;65 jaar of ouder;Ondergrens 95%-interval;GGD Limburg-Noord (GG);2016;57.7;48.0;50.0;26.4;7.7;8.1;19.2;0.7;37.0;59.4;42.8;15.6;40.4;74.0;44.2;75.5;35.0;16.0;9.4;13.3;9.7;16.7
3452;65 jaar of ouder;Ondergrens 95%-interval;GGD Zuid-Limburg (GG);2016;51.9;53.0;55.7;30.7;8.6;9.8;24.4;0.9;35.8;61.4;42.1;18.6;28.1;64.0;26.4;65.0;30.3;14.9;13.9;16.0;10.6;20.3
3453;65 jaar of ouder;Ondergrens 95%-interval;GGD Haaglanden;2016;59.7;51.5;48.1;27.1;6.9;8.4;21.3;1.2;40.9;55.6;38.9;15.9;34.3;71.3;40.9;72.5;33.4;13.4;14.2;13.2;8.1;19.0
3454;65 jaar of ouder;Ondergrens 95%-interval;GGD Fryslân (GG);2016;67.4;45.5;44.8;22.1;5.7;4.5;16.8;0.6;37.6;58.6;42.0;15.4;38.3;75.4;49.7;77.1;30.9;13.9;8.3;12.0;7.3;16.6
3455;65 jaar of ouder;Ondergrens 95%-interval;GGD Zaanstreek/Waterland (GG);2016;60.0;49.5;48.8;25.4;7.6;7.3;19.2;0.9;37.4;58.9;41.7;16.2;37.9;71.3;45.4;73.4;32.4;14.3;14.0;13.4;10.0;18.1
3456;65 jaar of ouder;Bovengrens 95%-interval;Nederland;2016;62.7;49.8;50.7;28.1;8.7;8.4;21.4;1.1;39.8;59.6;42.6;17.2;37.1;72.3;45.3;74.0;35.1;15.3;14.1;16.5;10.0;21.2
3457;65 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2016;66.4;49.9;48.9;27.4;8.9;7.3;21.1;1.1;39.0;61.9;44.3;18.3;37.1;73.7;48.4;75.6;31.4;15.0;14.8;17.1;10.0;24.0
3458;65 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2016;65.1;50.6;53.0;28.1;9.7;8.3;20.9;1.1;39.0;61.2;43.6;18.1;40.2;72.9;48.7;74.7;36.7;15.2;13.9;17.0;10.7;20.0
3459;65 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2016;62.3;51.2;50.4;27.9;8.1;8.6;21.5;1.3;41.2;58.3;41.7;16.9;36.2;72.0;44.9;73.7;34.8;15.1;15.3;16.4;9.5;21.9
3460;65 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2016;60.4;47.4;50.9;29.8;9.6;9.2;22.6;1.1;39.1;60.9;43.8;17.4;37.3;72.8;42.9;74.2;36.9;16.9;13.6;17.5;11.2;22.2
3461;65 jaar of ouder;Bovengrens 95%-interval;Groningen (PV);2016;63.5;54.2;50.9;30.3;10.0;8.6;23.4;1.3;38.5;63.5;45.2;19.6;34.3;70.1;45.2;72.4;30.1;15.2;14.5;18.6;9.9;29.4
3462;65 jaar of ouder;Bovengrens 95%-interval;Fryslân (PV);2016;70.2;48.5;47.8;24.7;7.2;5.9;19.2;1.1;40.6;61.6;45.1;17.7;41.3;78.0;52.8;79.6;33.8;16.1;13.0;16.7;9.1;26.1
3463;65 jaar of ouder;Bovengrens 95%-interval;Drenthe (PV);2016;66.7;49.3;50.3;29.9;11.1;8.9;22.8;1.5;39.7;62.7;44.6;19.5;36.9;74.0;48.4;75.8;32.0;15.2;21.8;19.5;12.5;22.5
3464;65 jaar of ouder;Bovengrens 95%-interval;Overijssel (PV);2016;66.0;51.3;53.4;29.5;10.1;9.0;22.1;1.2;38.5;62.3;44.5;18.6;42.4;74.5;52.4;76.2;37.2;15.5;13.1;17.5;10.7;19.7
3465;65 jaar of ouder;Bovengrens 95%-interval;Flevoland (PV);2016;61.3;56.5;56.0;29.3;8.7;8.7;23.3;1.4;38.3;65.7;46.2;21.7;35.2;70.6;43.0;72.0;32.3;16.6;21.3;21.3;13.1;21.1
3466;65 jaar of ouder;Bovengrens 95%-interval;Gelderland (PV);2016;65.7;50.1;53.0;27.8;10.0;8.3;20.4;1.2;40.0;60.5;43.3;17.8;40.3;72.8;48.1;74.8;37.6;15.3;14.5;17.2;10.7;21.3
3467;65 jaar of ouder;Bovengrens 95%-interval;Utrecht (PV);2016;63.6;52.4;51.5;27.3;8.2;8.2;21.2;1.7;43.2;57.4;41.7;16.5;39.7;73.8;48.7;75.6;39.5;16.9;18.0;16.4;10.4;23.9
3468;65 jaar of ouder;Bovengrens 95%-interval;Noord-Holland (PV);2016;63.1;51.2;49.7;26.7;7.7;8.5;20.5;1.4;43.3;56.6;40.9;16.1;38.6;73.4;46.9;75.1;37.1;14.8;15.6;16.1;9.1;23.2
3469;65 jaar of ouder;Bovengrens 95%-interval;Zuid-Holland (PV);2016;61.8;52.3;51.4;29.5;8.8;9.2;23.0;1.3;39.7;60.3;42.6;18.2;33.5;70.1;42.2;71.8;32.7;15.0;15.8;17.9;9.8;21.8
