ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;VoortschrijdendJaargemiddeldeWaarde_2;Prijs_3;VoortschrijdendJaargemiddeldePrijs_4;Volume_5;VoortschrijdendJaargemiddeldeVolume_6;Waarde_7;CumulatieveWaarde_8;Prijs_9;CumulatievePrijs_10;Volume_11;CumulatiefVolume_12
517;96021 Kappers;2003 2e kwartaal;;;;;;;;;;;;
518;96021 Kappers;2003 juli;;;;;;;;;;;;
519;96021 Kappers;2003 augustus;;;;;;;;;;;;
520;96021 Kappers;2003 september;;;;;;;;;;;;
521;96021 Kappers;2003 3e kwartaal;;;;;;;;;;;;
522;96021 Kappers;2003 oktober;;;;;;;;;;;;
523;96021 Kappers;2003 november;;;;;;;;;;;;
524;96021 Kappers;2003 december;;;;;;;;;;;;
525;96021 Kappers;2003 4e kwartaal;;;;;;;;;;;;
526;96021 Kappers;2003;;;;;;;;;;;;
527;96021 Kappers;2004 januari;;;;;;;;;;;;
528;96021 Kappers;2004 februari;;;;;;;;;;;;
529;96021 Kappers;2004 maart;;;;;;;;;;;;
530;96021 Kappers;2004 1e kwartaal;;;;;;;;;;;;
531;96021 Kappers;2004 april;;;;;;;;;;;;
532;96021 Kappers;2004 mei;;;;;;;;;;;;
533;96021 Kappers;2004 juni;;;;;;;;;;;;
534;96021 Kappers;2004 2e kwartaal;;;;;;;;;;;;
535;96021 Kappers;2004 juli;;;;;;;;;;;;
536;96021 Kappers;2004 augustus;;;;;;;;;;;;
537;96021 Kappers;2004 september;;;;;;;;;;;;
538;96021 Kappers;2004 3e kwartaal;;;;;;;;;;;;
539;96021 Kappers;2004 oktober;;;;;;;;;;;;
540;96021 Kappers;2004 november;;;;;;;;;;;;
541;96021 Kappers;2004 december;;;;;;;;;;;;
542;96021 Kappers;2004 4e kwartaal;;;;;;;;;;;;
543;96021 Kappers;2004;;;;;;;;;;;;
544;96021 Kappers;2005 januari;91.0;91.0;100.0;100.0;91.0;91.0;;;;;;
545;96021 Kappers;2005 februari;91.0;91.0;100.0;100.0;91.0;91.0;;;;;;
546;96021 Kappers;2005 maart;106.0;96.0;100.0;100.0;107.0;96.0;;;;;;
547;96021 Kappers;2005 1e kwartaal;96.0;96.0;100.0;100.0;96.0;96.0;;;;;;
548;96021 Kappers;2005 april;102.0;97.0;100.0;100.0;102.0;98.0;;;;;;
549;96021 Kappers;2005 mei;100.0;98.0;100.0;100.0;100.0;98.0;;;;;;
550;96021 Kappers;2005 juni;104.0;99.0;100.0;100.0;104.0;99.0;;;;;;
551;96021 Kappers;2005 2e kwartaal;102.0;99.0;100.0;100.0;102.0;99.0;;;;;;
552;96021 Kappers;2005 juli;101.0;99.0;100.0;100.0;101.0;99.0;;;;;;
553;96021 Kappers;2005 augustus;95.0;99.0;100.0;100.0;95.0;99.0;;;;;;
554;96021 Kappers;2005 september;99.0;99.0;100.0;100.0;99.0;99.0;;;;;;
555;96021 Kappers;2005 3e kwartaal;98.0;99.0;100.0;100.0;98.0;99.0;;;;;;
556;96021 Kappers;2005 oktober;96.0;98.0;100.0;100.0;95.0;98.0;;;;;;
557;96021 Kappers;2005 november;98.0;98.0;100.0;100.0;97.0;98.0;;;;;;
558;96021 Kappers;2005 december;118.0;100.0;100.0;100.0;118.0;100.0;;;;;;
559;96021 Kappers;2005 4e kwartaal;104.0;100.0;100.0;100.0;104.0;100.0;;;;;;
560;96021 Kappers;2005;100.0;100.0;100.0;100.0;100.0;100.0;;;;;;
561;96021 Kappers;2006 januari;90.0;100.0;102.0;100.0;88.0;100.0;-0.4;-0.4;2.3;2.3;-2.6;-2.6
562;96021 Kappers;2006 februari;92.0;100.0;103.0;100.0;89.0;100.0;1.1;0.3;3.3;2.8;-2.2;-2.4
563;96021 Kappers;2006 maart;109.0;100.0;103.0;101.0;105.0;100.0;2.4;1.1;3.4;3.0;-1.0;-1.9
564;96021 Kappers;2006 1e kwartaal;97.0;100.0;103.0;101.0;94.0;100.0;1.1;1.1;3.0;3.0;-1.8;-1.8
565;96021 Kappers;2006 april;100.0;100.0;103.0;101.0;97.0;99.0;-1.6;0.4;3.6;3.1;-5.0;-2.7
566;96021 Kappers;2006 mei;105.0;101.0;103.0;101.0;101.0;99.0;5.0;1.3;3.6;3.2;1.3;-1.9
567;96021 Kappers;2006 juni;109.0;101.0;103.0;102.0;105.0;99.0;5.0;2.0;3.4;3.3;1.6;-1.3
568;96021 Kappers;2006 2e kwartaal;105.0;101.0;103.0;102.0;101.0;99.0;2.8;2.0;3.5;3.3;-0.7;-1.3
569;96021 Kappers;2006 juli;101.0;101.0;103.0;102.0;97.0;99.0;-0.4;1.6;3.5;3.3;-3.8;-1.6
570;96021 Kappers;2006 augustus;104.0;102.0;103.0;102.0;100.0;99.0;9.0;2.5;3.4;3.3;5.5;-0.8
571;96021 Kappers;2006 september;104.0;102.0;103.0;102.0;101.0;100.0;5.4;2.8;3.1;3.3;2.2;-0.5
572;96021 Kappers;2006 3e kwartaal;103.0;102.0;103.0;102.0;100.0;100.0;4.6;2.8;3.3;3.3;1.2;-0.4
573;96021 Kappers;2006 oktober;101.0;103.0;103.0;103.0;98.0;100.0;5.5;3.1;3.0;3.3;2.4;-0.2
574;96021 Kappers;2006 november;104.0;103.0;104.0;103.0;101.0;100.0;6.9;3.4;3.4;3.3;3.3;0.1
575;96021 Kappers;2006 december;121.0;103.0;104.0;103.0;116.0;100.0;2.1;3.3;4.1;3.3;-1.9;-0.1
576;96021 Kappers;2006 4e kwartaal;109.0;103.0;104.0;103.0;105.0;100.0;4.7;3.3;3.5;3.3;1.1;0.0
577;96021 Kappers;2006;103.0;103.0;103.0;103.0;100.0;100.0;3.3;3.3;3.3;3.3;-0.1;-0.1
578;96021 Kappers;2007 januari;98.0;104.0;106.0;104.0;92.0;100.0;8.0;8.0;3.5;3.5;4.3;4.3
579;96021 Kappers;2007 februari;99.0;105.0;106.0;104.0;93.0;101.0;7.8;7.9;3.3;3.4;4.3;4.3
580;96021 Kappers;2007 maart;114.0;105.0;106.0;104.0;107.0;101.0;4.7;6.7;3.2;3.3;1.5;3.3
581;96021 Kappers;2007 1e kwartaal;104.0;105.0;106.0;104.0;97.0;101.0;6.7;6.7;3.3;3.3;3.3;3.3
582;96021 Kappers;2007 april;103.0;105.0;107.0;104.0;97.0;101.0;3.1;5.8;3.1;3.3;-0.1;2.4
583;96021 Kappers;2007 mei;111.0;106.0;107.0;105.0;104.0;101.0;5.7;5.8;3.3;3.3;2.3;2.4
584;96021 Kappers;2007 juni;115.0;106.0;107.0;105.0;107.0;101.0;5.7;5.7;3.7;3.4;1.9;2.3
585;96021 Kappers;2007 2e kwartaal;110.0;106.0;107.0;105.0;103.0;101.0;4.9;5.7;3.4;3.4;1.4;2.3
586;96021 Kappers;2007 juli;107.0;107.0;107.0;105.0;99.0;101.0;6.0;5.8;3.8;3.4;2.1;2.3
587;96021 Kappers;2007 augustus;111.0;107.0;107.0;106.0;103.0;101.0;6.5;5.9;3.8;3.5;2.6;2.3
588;96021 Kappers;2007 september;106.0;107.0;108.0;106.0;98.0;101.0;1.7;5.4;4.3;3.6;-2.6;1.8
589;96021 Kappers;2007 3e kwartaal;108.0;107.0;107.0;106.0;100.0;101.0;4.7;5.4;4.0;3.6;0.7;1.8
590;96021 Kappers;2007 oktober;109.0;108.0;108.0;106.0;101.0;102.0;8.3;5.7;4.4;3.6;3.7;2.0
591;96021 Kappers;2007 november;110.0;109.0;108.0;107.0;102.0;102.0;5.3;5.6;4.0;3.7;1.3;1.9
592;96021 Kappers;2007 december;122.0;109.0;108.0;107.0;113.0;101.0;0.6;5.2;3.2;3.6;-2.4;1.5
593;96021 Kappers;2007 4e kwartaal;114.0;109.0;108.0;107.0;105.0;101.0;4.5;5.2;3.8;3.6;0.6;1.5
594;96021 Kappers;2007;109.0;109.0;107.0;107.0;101.0;101.0;5.2;5.2;3.6;3.6;1.5;1.5
595;96021 Kappers;2008 januari;106.0;109.0;110.0;107.0;96.0;102.0;8.1;8.1;4.0;4.0;4.0;4.0
596;96021 Kappers;2008 februari;106.0;110.0;110.0;108.0;96.0;102.0;6.6;7.3;3.4;3.7;3.0;3.5
597;96021 Kappers;2008 maart;109.0;109.0;110.0;108.0;99.0;101.0;-4.7;2.9;3.3;3.6;-7.7;-0.6
598;96021 Kappers;2008 1e kwartaal;107.0;109.0;110.0;108.0;97.0;101.0;2.9;2.9;3.6;3.6;-0.6;-0.6
599;96021 Kappers;2008 april;113.0;110.0;110.0;108.0;103.0;102.0;9.0;4.5;2.8;3.4;6.0;1.0
600;96021 Kappers;2008 mei;116.0;111.0;109.0;109.0;106.0;102.0;4.4;4.4;2.5;3.2;1.9;1.2
601;96021 Kappers;2008 juni;109.0;110.0;109.0;109.0;100.0;101.0;-5.3;2.7;2.0;3.0;-7.2;-0.3
602;96021 Kappers;2008 2e kwartaal;112.0;110.0;109.0;109.0;103.0;101.0;2.5;2.7;2.4;3.0;0.0;-0.3
603;96021 Kappers;2008 juli;112.0;110.0;110.0;109.0;102.0;101.0;4.7;3.0;2.0;2.9;2.6;0.1
604;96021 Kappers;2008 augustus;112.0;111.0;110.0;109.0;102.0;101.0;1.4;2.8;2.1;2.8;-0.7;0.0
605;96021 Kappers;2008 september;108.0;111.0;110.0;109.0;98.0;101.0;1.5;2.6;1.5;2.6;0.0;0.0
606;96021 Kappers;2008 3e kwartaal;110.0;111.0;110.0;109.0;101.0;101.0;2.6;2.6;1.9;2.6;0.6;0.0
607;96021 Kappers;2008 oktober;114.0;111.0;109.0;109.0;104.0;102.0;3.8;2.8;1.3;2.5;2.5;0.3
608;96021 Kappers;2008 november;106.0;111.0;110.0;109.0;97.0;101.0;-3.5;2.2;1.5;2.4;-5.0;-0.2
609;96021 Kappers;2008 december;124.0;111.0;110.0;110.0;113.0;101.0;2.2;2.2;2.0;2.4;0.2;-0.2
610;96021 Kappers;2008 4e kwartaal;115.0;111.0;110.0;110.0;105.0;101.0;0.9;2.2;1.6;2.4;-0.7;-0.2
611;96021 Kappers;2008;111.0;111.0;110.0;110.0;101.0;101.0;2.2;2.2;2.4;2.4;-0.2;-0.2
612;96021 Kappers;2009 januari;110.0;111.0;111.0;110.0;98.0;101.0;4.0;4.0;1.2;1.2;2.7;2.7
613;96021 Kappers;2009 februari;103.0;111.0;111.0;110.0;93.0;101.0;-2.4;0.8;0.5;0.8;-2.9;-0.1
614;96021 Kappers;2009 maart;110.0;111.0;111.0;110.0;99.0;101.0;1.4;1.0;1.0;0.9;0.4;0.1
615;96021 Kappers;2009 1e kwartaal;108.0;111.0;111.0;110.0;97.0;101.0;1.0;1.0;0.9;0.9;0.1;0.1
616;96021 Kappers;2009 april;111.0;111.0;111.0;110.0;100.0;101.0;-1.7;0.3;1.3;1.0;-3.0;-0.7
617;96021 Kappers;2009 mei;115.0;111.0;111.0;110.0;104.0;101.0;-0.1;0.2;1.2;1.0;-1.3;-0.8
618;96021 Kappers;2009 juni;109.0;111.0;111.0;110.0;98.0;101.0;0.0;0.2;1.6;1.1;-1.6;-1.0
619;96021 Kappers;2009 2e kwartaal;112.0;111.0;111.0;110.0;101.0;101.0;-0.6;0.2;1.4;1.1;-2.0;-1.0
620;96021 Kappers;2009 juli;113.0;111.0;111.0;110.0;102.0;101.0;1.7;0.4;1.7;1.2;-0.1;-0.8
621;96021 Kappers;2009 augustus;102.0;110.0;112.0;111.0;92.0;100.0;-8.6;-0.8;2.0;1.3;-10.4;-2.1
622;96021 Kappers;2009 september;107.0;110.0;112.0;111.0;96.0;100.0;-0.5;-0.7;2.3;1.4;-2.7;-2.1
623;96021 Kappers;2009 3e kwartaal;108.0;110.0;112.0;111.0;96.0;100.0;-2.5;-0.7;2.0;1.4;-4.4;-2.1
624;96021 Kappers;2009 oktober;112.0;110.0;112.0;111.0;100.0;99.0;-1.3;-0.8;2.5;1.5;-3.7;-2.3
625;96021 Kappers;2009 november;101.0;110.0;112.0;111.0;90.0;99.0;-4.4;-1.1;2.7;1.6;-6.9;-2.7
626;96021 Kappers;2009 december;123.0;110.0;113.0;112.0;110.0;98.0;-0.6;-1.1;2.4;1.7;-3.0;-2.7
627;96021 Kappers;2009 4e kwartaal;112.0;110.0;112.0;112.0;100.0;98.0;-2.0;-1.1;2.5;1.7;-4.4;-2.7
628;96021 Kappers;2009;110.0;110.0;112.0;112.0;98.0;98.0;-1.1;-1.1;1.7;1.7;-2.7;-2.7
629;96021 Kappers;2010 januari;103.0;109.0;113.0;112.0;91.0;98.0;-5.7;-5.7;1.6;1.6;-7.1;-7.1
630;96021 Kappers;2010 februari;102.0;109.0;114.0;112.0;90.0;98.0;-0.8;-3.3;2.7;2.1;-3.3;-5.3
631;96021 Kappers;2010 maart;113.0;110.0;114.0;112.0;100.0;98.0;2.9;-1.2;2.5;2.2;0.5;-3.3
632;96021 Kappers;2010 1e kwartaal;106.0;110.0;114.0;112.0;94.0;98.0;-1.2;-1.2;2.2;2.2;-3.3;-3.3
633;96021 Kappers;2010 april;111.0;110.0;113.0;112.0;98.0;98.0;0.4;-0.8;1.8;2.1;-1.4;-2.8
634;96021 Kappers;2010 mei;111.0;109.0;113.0;112.0;98.0;97.0;-4.0;-1.4;2.1;2.1;-5.9;-3.5
635;96021 Kappers;2010 juni;113.0;110.0;113.0;113.0;100.0;97.0;3.8;-0.6;2.0;2.1;1.8;-2.6
636;96021 Kappers;2010 2e kwartaal;112.0;110.0;113.0;113.0;99.0;97.0;0.0;-0.6;1.9;2.1;-1.9;-2.6
637;96021 Kappers;2010 juli;115.0;110.0;113.0;113.0;101.0;97.0;1.1;-0.3;1.6;2.0;-0.5;-2.3
638;96021 Kappers;2010 augustus;106.0;110.0;113.0;113.0;94.0;97.0;3.6;0.1;1.1;1.9;2.4;-1.7
639;96021 Kappers;2010 september;109.0;110.0;113.0;113.0;96.0;97.0;1.6;0.3;0.8;1.8;0.8;-1.5
640;96021 Kappers;2010 3e kwartaal;110.0;110.0;113.0;113.0;97.0;97.0;2.0;0.3;1.2;1.8;0.9;-1.5
641;96021 Kappers;2010 oktober;111.0;110.0;113.0;113.0;98.0;97.0;-1.1;0.1;0.6;1.7;-1.7;-1.5
642;96021 Kappers;2010 november;105.0;110.0;113.0;113.0;93.0;98.0;3.6;0.4;0.2;1.5;3.3;-1.1
643;96021 Kappers;2010 december;127.0;111.0;113.0;113.0;113.0;98.0;3.1;0.7;0.2;1.4;3.0;-0.7
644;96021 Kappers;2010 4e kwartaal;114.0;111.0;113.0;113.0;101.0;98.0;1.8;0.7;0.3;1.4;1.5;-0.7
645;96021 Kappers;2010;111.0;111.0;113.0;113.0;98.0;98.0;0.7;0.7;1.4;1.4;-0.7;-0.7
646;96021 Kappers;2011 januari;103.0;111.0;114.0;113.0;90.0;98.0;-0.6;-0.6;0.5;0.5;-1.1;-1.1
647;96021 Kappers;2011 februari;104.0;111.0;114.0;113.0;91.0;98.0;1.3;0.4;0.7;0.6;0.6;-0.2
648;96021 Kappers;2011 maart;116.0;111.0;115.0;113.0;101.0;98.0;2.2;1.0;1.1;0.8;1.2;0.3
649;96021 Kappers;2011 1e kwartaal;108.0;111.0;114.0;113.0;94.0;98.0;1.0;1.0;0.8;0.8;0.3;0.3
650;96021 Kappers;2011 april;111.0;111.0;115.0;113.0;97.0;98.0;0.3;0.8;2.1;1.1;-1.8;-0.3
651;96021 Kappers;2011 mei;113.0;111.0;115.0;114.0;98.0;98.0;1.7;1.0;2.1;1.3;-0.4;-0.3
652;96021 Kappers;2011 juni;109.0;111.0;115.0;114.0;95.0;97.0;-3.2;0.3;1.8;1.4;-4.9;-1.1
653;96021 Kappers;2011 2e kwartaal;111.0;111.0;115.0;114.0;96.0;97.0;-0.4;0.3;2.0;1.4;-2.4;-1.1
654;96021 Kappers;2011 juli;110.0;110.0;115.0;114.0;95.0;97.0;-4.2;-0.4;1.9;1.4;-6.0;-1.8
655;96021 Kappers;2011 augustus;105.0;110.0;115.0;114.0;91.0;97.0;-0.9;-0.4;2.2;1.5;-3.0;-2.0
656;96021 Kappers;2011 september;108.0;110.0;116.0;114.0;94.0;96.0;-0.5;-0.4;2.3;1.6;-2.7;-2.0
657;96021 Kappers;2011 3e kwartaal;108.0;110.0;115.0;114.0;93.0;96.0;-1.9;-0.4;2.1;1.6;-3.9;-2.0
658;96021 Kappers;2011 oktober;106.0;110.0;116.0;115.0;91.0;96.0;-4.7;-0.9;2.5;1.7;-7.0;-2.5
659;96021 Kappers;2011 november;106.0;110.0;116.0;115.0;92.0;96.0;1.1;-0.7;2.5;1.8;-1.4;-2.4
660;96021 Kappers;2011 december;127.0;110.0;116.0;115.0;110.0;95.0;-0.1;-0.6;2.6;1.9;-2.7;-2.5
661;96021 Kappers;2011 4e kwartaal;113.0;110.0;116.0;115.0;98.0;95.0;-1.2;-0.6;2.6;1.9;-3.7;-2.5
662;96021 Kappers;2011;110.0;110.0;115.0;115.0;95.0;95.0;-0.6;-0.6;1.9;1.9;-2.5;-2.5
663;96021 Kappers;2012 januari;99.0;110.0;116.0;115.0;85.0;95.0;-3.7;-3.7;2.1;2.1;-5.7;-5.7
664;96021 Kappers;2012 februari;103.0;109.0;117.0;116.0;88.0;95.0;-0.7;-2.2;2.5;2.3;-3.1;-4.4
665;96021 Kappers;2012 maart;115.0;109.0;117.0;116.0;98.0;94.0;-0.7;-1.6;2.1;2.3;-2.8;-3.8
666;96021 Kappers;2012 1e kwartaal;106.0;109.0;117.0;116.0;90.0;94.0;-1.6;-1.6;2.3;2.3;-3.8;-3.8
667;96021 Kappers;2012 april;105.0;109.0;117.0;116.0;90.0;94.0;-5.3;-2.6;1.8;2.1;-7.0;-4.6
668;96021 Kappers;2012 mei;111.0;109.0;117.0;116.0;95.0;94.0;-1.2;-2.3;1.7;2.0;-2.8;-4.3
669;96021 Kappers;2012 juni;112.0;109.0;117.0;116.0;96.0;94.0;2.7;-1.5;1.8;2.0;0.9;-3.4
670;96021 Kappers;2012 2e kwartaal;110.0;109.0;117.0;116.0;93.0;94.0;-1.3;-1.5;1.7;2.0;-3.0;-3.4
671;96021 Kappers;2012 juli;105.0;109.0;117.0;116.0;89.0;93.0;-4.8;-2.0;1.8;2.0;-6.4;-3.8
672;96021 Kappers;2012 augustus;109.0;109.0;117.0;117.0;93.0;93.0;3.3;-1.3;1.8;1.9;1.5;-3.2
673;96021 Kappers;2012 september;104.0;109.0;117.0;117.0;89.0;93.0;-3.9;-1.6;1.6;1.9;-5.5;-3.4
674;96021 Kappers;2012 3e kwartaal;106.0;109.0;117.0;117.0;90.0;93.0;-1.9;-1.6;1.7;1.9;-3.5;-3.4
675;96021 Kappers;2012 oktober;107.0;109.0;118.0;117.0;91.0;93.0;1.4;-1.3;1.8;1.9;-0.4;-3.2
676;96021 Kappers;2012 november;107.0;109.0;117.0;117.0;91.0;93.0;0.4;-1.2;1.6;1.9;-1.2;-3.0
677;96021 Kappers;2012 december;118.0;108.0;117.0;117.0;100.0;92.0;-7.5;-1.8;1.5;1.8;-8.8;-3.5
678;96021 Kappers;2012 4e kwartaal;110.0;108.0;117.0;117.0;94.0;92.0;-2.3;-1.8;1.6;1.8;-3.8;-3.5
679;96021 Kappers;2012;108.0;108.0;117.0;117.0;92.0;92.0;-1.8;-1.8;1.8;1.8;-3.5;-3.5
