ID;StandenEnBeroepOpDeKapitaalmarkt;Perioden;Totaal_1;TotaalBeleggingsfondsen_2;TotaalAandelenfondsen_3;TotaalRegiofondsen_4;Nederland_5;Europa_6;NoordAmerika_7;Azie_8;Wereldwijd_9;Overig_10;Sectorfondsen_11;TotaalObligatiefondsen_12;EuroGebied_13;Wereldwijd_14;Overige_15;Depositofondsen_16;Mixfondsen_17;Trackers_18;OverigeFondsen_19;TotaalVastgoedfondsen_20;DirecteVastgoedfondsen_21;IndirecteVastgoedfondsen_22
609;Terugbetalingen inkoop van aandelen;2009 juni;645;640;156;148;14;12;0;1;121;0;8;65;13;52;0;0;11;406;2;5;0;5
610;Terugbetalingen inkoop van aandelen;2009 juli;1742;1710;138;118;20;20;3;11;64;0;20;181;96;85;0;0;36;1354;1;33;0;33
611;Terugbetalingen inkoop van aandelen;2009 augustus;455;454;132;117;4;7;0;11;73;21;16;163;127;36;0;0;13;134;12;1;0;1
612;Terugbetalingen inkoop van aandelen;2009 september;606;599;191;172;23;44;0;4;98;4;19;117;75;42;0;0;26;262;3;7;2;5
613;Terugbetalingen inkoop van aandelen;2009 oktober;806;761;103;84;12;12;6;6;47;0;19;61;22;39;0;1;22;563;11;45;42;3
614;Terugbetalingen inkoop van aandelen;2009 november;385;378;85;70;7;23;1;4;36;0;14;48;18;31;0;1;14;227;4;7;1;6
615;Terugbetalingen inkoop van aandelen;2009 december;825;791;280;255;14;38;0;8;195;0;24;74;42;32;1;0;35;176;226;34;7;27
616;Terugbetalingen inkoop van aandelen;2010 januari;633;627;237;218;8;7;0;10;193;0;18;197;175;23;0;0;21;168;4;6;0;6
617;Terugbetalingen inkoop van aandelen;2010 februari;503;500;120;106;19;13;0;9;65;0;14;61;25;36;0;0;17;298;3;3;0;3
618;Terugbetalingen inkoop van aandelen;2010 maart;1871;1851;395;362;42;59;8;20;233;0;32;108;38;71;0;0;47;1287;13;21;0;21
619;Terugbetalingen inkoop van aandelen;2010 april;962;954;161;135;31;23;6;10;65;0;26;44;3;40;0;0;13;731;5;9;1;7
620;Terugbetalingen inkoop van aandelen;2010 mei;797;781;313;248;11;19;113;3;102;0;65;25;20;5;0;2;11;423;6;16;0;16
621;Terugbetalingen inkoop van aandelen;2010 juni;817;781;240;204;19;33;0;60;92;0;35;23;0;23;0;0;44;471;2;36;0;36
622;Terugbetalingen inkoop van aandelen;2010 juli;754;740;204;178;10;34;1;3;130;0;26;101;33;68;0;1;23;405;6;14;1;13
623;Terugbetalingen inkoop van aandelen;2010 augustus;1008;982;639;619;10;10;454;7;138;0;19;47;22;24;0;0;33;260;5;25;5;20
624;Terugbetalingen inkoop van aandelen;2010 september;1283;1256;306;267;29;33;1;5;198;0;38;41;17;25;0;0;16;885;7;28;0;28
625;Terugbetalingen inkoop van aandelen;2010 oktober;532;521;181;159;15;15;4;1;125;0;21;52;20;32;0;0;13;267;7;11;1;10
626;Terugbetalingen inkoop van aandelen;2010 november;726;709;153;130;11;9;2;1;107;0;23;102;87;14;0;0;22;420;12;17;0;17
627;Terugbetalingen inkoop van aandelen;2010 december;1160;1150;245;218;28;20;2;4;164;0;26;95;60;35;0;0;31;763;15;10;2;9
628;Terugbetalingen inkoop van aandelen;2011 januari;990;980;457;422;21;194;2;6;198;0;35;66;37;27;2;1;22;428;7;10;0;10
629;Terugbetalingen inkoop van aandelen;2011 februari;1397;1383;464;440;20;26;6;7;377;4;23;91;77;14;0;0;34;787;7;14;3;12
630;Terugbetalingen inkoop van aandelen;2011 maart;1207;1196;306;294;52;25;16;6;192;2;12;78;54;23;0;0;23;784;6;11;0;11
631;Terugbetalingen inkoop van aandelen;2011 april;901;880;245;220;13;7;6;4;190;0;25;54;32;22;0;0;16;561;5;21;0;21
632;Terugbetalingen inkoop van aandelen;2011 mei;910;813;341;314;49;57;2;3;201;2;27;46;29;17;0;0;25;392;10;96;1;96
633;Terugbetalingen inkoop van aandelen;2011 juni;538;517;190;157;32;12;22;8;83;1;32;17;9;8;0;2;28;272;8;21;0;21
634;Terugbetalingen inkoop van aandelen;2011 juli;1299;1279;336;320;27;18;16;3;255;1;16;210;155;54;1;4;31;689;8;21;0;21
635;Terugbetalingen inkoop van aandelen;2011 augustus;1781;1765;187;172;19;12;14;10;113;3;16;228;183;45;0;2;74;1197;76;16;1;14
636;Terugbetalingen inkoop van aandelen;2011 september;1227;1227;43;43;5;0;0;0;38;0;0;30;0;30;0;2;10;1131;11;0;0;0
637;Terugbetalingen inkoop van aandelen;2011 oktober;1081;1074;235;218;22;10;64;3;119;1;17;172;46;126;0;1;57;588;21;7;0;7
638;Terugbetalingen inkoop van aandelen;2011 november;1237;1228;393;342;79;81;17;3;161;1;52;125;92;33;0;1;28;667;14;8;0;8
639;Terugbetalingen inkoop van aandelen;2011 december;1095;1085;286;267;36;62;43;13;104;9;19;219;87;132;0;4;66;501;9;10;1;9
640;Terugbetalingen inkoop van aandelen;2012 januari;848;836;298;255;51;19;29;2;154;0;44;144;89;55;1;4;77;259;53;11;0;11
641;Terugbetalingen inkoop van aandelen;2012 februari;1145;1131;244;221;44;7;16;2;143;9;23;77;65;11;0;1;59;722;28;15;0;14
642;Terugbetalingen inkoop van aandelen;2012 maart;994;980;415;226;30;19;14;3;161;0;189;73;34;39;0;3;58;414;18;14;1;13
643;Terugbetalingen inkoop van aandelen;2012 april;866;857;171;163;22;8;7;3;122;0;8;61;33;27;0;4;51;556;15;9;1;8
644;Terugbetalingen inkoop van aandelen;2012 mei;1051;1027;139;114;14;13;10;6;71;0;25;120;92;28;0;1;71;688;8;23;4;20
645;Terugbetalingen inkoop van aandelen;2012 juni;959;947;160;143;26;4;10;8;93;1;18;256;43;212;0;0;40;478;14;12;0;12
646;Terugbetalingen inkoop van aandelen;2012 juli;599;572;220;197;29;11;2;3;153;0;23;43;25;18;0;4;79;210;17;28;0;28
647;Terugbetalingen inkoop van aandelen;2012 augustus;962;949;328;283;38;44;60;3;138;0;44;57;39;19;0;0;63;477;24;13;0;13
648;Terugbetalingen inkoop van aandelen;2012 september;863;856;240;213;24;50;14;8;117;0;27;41;18;23;0;1;38;513;24;7;0;6
649;Terugbetalingen inkoop van aandelen;2012 oktober;788;786;209;196;14;27;15;3;136;0;13;119;25;94;0;4;56;386;12;3;0;3
650;Terugbetalingen inkoop van aandelen;2012 november;865;857;282;265;35;16;97;8;110;0;17;88;33;55;0;2;49;424;13;8;0;8
651;Terugbetalingen inkoop van aandelen;2012 december;885;873;353;308;70;20;81;3;135;0;45;91;35;57;0;2;75;333;19;12;0;12
652;Terugbetalingen inkoop van aandelen;2013 januari;994;985;444;429;41;30;103;3;252;0;15;64;27;37;1;3;62;377;34;9;0;9
653;Terugbetalingen inkoop van aandelen;2013 februari;950;940;286;228;31;29;4;5;160;0;58;59;31;27;1;2;71;505;16;10;0;10
654;Terugbetalingen inkoop van aandelen;2013 maart;1341;1330;217;192;31;17;5;3;136;1;25;54;23;28;3;2;43;1000;14;11;0;11
655;Terugbetalingen inkoop van aandelen;2013 april;2660;2648;525;512;81;22;90;0;317;1;13;99;57;42;0;0;410;1324;290;12;0;12
656;Terugbetalingen inkoop van aandelen;2013 mei;1151;1143;171;154;26;13;1;5;108;0;17;95;62;32;0;1;72;775;30;8;0;8
657;Terugbetalingen inkoop van aandelen;2013 juni;2517;2516;600;587;20;7;8;1;551;0;13;47;26;21;0;2;32;1736;99;1;0;1
658;Terugbetalingen inkoop van aandelen;2013 juli;2227;2206;257;229;49;8;4;0;167;1;28;87;52;35;0;1;917;300;645;21;0;20
659;Terugbetalingen inkoop van aandelen;2013 augustus;1150;1131;256;189;17;78;19;3;71;0;67;96;53;40;3;2;45;724;9;19;15;4
660;Terugbetalingen inkoop van aandelen;2013 september;1992;1968;157;139;27;21;3;1;85;1;18;65;35;29;1;11;37;1674;24;24;0;24
661;Terugbetalingen inkoop van aandelen;2013 oktober;1430;1374;507;324;40;8;24;50;198;4;182;162;90;64;7;2;86;606;13;56;0;56
662;Terugbetalingen inkoop van aandelen;2013 november;2539;2511;769;750;121;3;1;-1;626;0;18;365;201;164;0;0;103;1232;42;28;0;28
663;Terugbetalingen inkoop van aandelen;2013 december;1740;1721;547;433;187;144;1;6;95;0;114;168;141;27;0;0;58;943;4;19;0;19
664;Terugbetalingen inkoop van aandelen;2014 januari;3618;3596;1623;1516;316;4;1;4;1151;41;107;453;123;330;1;3;264;1100;152;22;0;22
665;Terugbetalingen inkoop van aandelen;2014 februari;2388;2384;1322;1200;207;132;19;2;795;45;122;195;169;26;0;18;447;393;8;5;0;5
666;Terugbetalingen inkoop van aandelen;2014 maart;6356;6286;1759;1450;334;464;56;26;566;4;309;905;841;64;0;114;2303;1194;11;70;0;70
667;Terugbetalingen inkoop van aandelen;2014 april;311;301;134;106;20;16;0;1;67;2;28;63;20;43;0;0;89;14;0;10;0;10
668;Terugbetalingen inkoop van aandelen;2014 mei;439;433;148;136;18;20;4;17;77;0;12;87;47;40;0;0;186;0;11;6;0;6
669;Terugbetalingen inkoop van aandelen;2014 juni;521;435;351;323;63;19;9;2;231;0;27;22;3;19;0;0;41;0;21;86;0;86
670;Terugbetalingen inkoop van aandelen;2014 juli;281;278;197;190;19;16;12;3;137;3;7;45;14;31;0;0;30;0;5;3;0;3
671;Terugbetalingen inkoop van aandelen;2014 augustus;1607;1591;246;231;30;23;13;10;155;0;15;39;30;9;0;2;50;1240;14;16;0;16
672;Terugbetalingen inkoop van aandelen;2014 september;1274;1250;274;290;29;50;14;3;193;1;-17;38;11;27;0;0;281;649;8;24;0;24
673;Terugbetalingen inkoop van aandelen;2014 oktober;423;421;260;205;31;35;18;4;116;1;55;116;92;24;0;1;40;0;5;2;0;2
674;Terugbetalingen inkoop van aandelen;2014 november;457;451;417;386;25;255;7;3;96;0;31;4;1;3;0;0;24;0;6;6;0;6
675;Terugbetalingen inkoop van aandelen;2014 december;2435;2425;1104;1081;34;230;9;19;790;0;23;945;559;386;0;0;82;122;172;11;0;11
676;Terugbetalingen inkoop van aandelen;2015 januari;887;853;681;645;33;27;0;11;572;3;35;124;11;114;0;0;29;0;19;34;0;34
677;Terugbetalingen inkoop van aandelen;2015 februari;1134;1102;970;946;51;223;59;6;607;0;25;99;17;82;0;0;24;0;9;32;0;32
678;Terugbetalingen inkoop van aandelen;2015 maart;2887;2879;1063;1045;45;473;3;24;500;1;18;1769;1765;5;0;0;40;0;6;8;0;8
679;Terugbetalingen inkoop van aandelen;2015 april;863;859;525;464;29;75;9;21;329;1;61;6;2;4;0;0;168;0;161;4;0;4
680;Terugbetalingen inkoop van aandelen;2015 mei;1085;1082;1006;992;143;37;2;20;791;0;14;43;8;34;0;1;27;0;6;2;0;2
681;Terugbetalingen inkoop van aandelen;2015 juni;312;308;195;143;9;16;1;7;109;1;53;72;7;66;0;0;20;12;8;4;0;4
682;Terugbetalingen inkoop van aandelen;2015 juli;548;544;422;417;32;212;19;11;130;14;6;73;43;30;0;0;43;0;5;4;0;4
683;Terugbetalingen inkoop van aandelen;2015 augustus;446;445;63;53;4;6;1;6;36;0;10;341;234;107;0;0;36;0;4;1;0;1
684;Terugbetalingen inkoop van aandelen;2015 september;434;431;191;184;8;33;0;5;137;1;7;176;111;64;1;0;35;0;29;3;0;3
685;Terugbetalingen inkoop van aandelen;2015 oktober;473;471;301;208;7;25;17;8;151;0;93;132;93;39;1;0;31;0;6;2;0;2
686;Terugbetalingen inkoop van aandelen;2015 november;568;524;338;320;67;41;1;8;202;1;18;70;34;36;0;0;98;0;18;44;0;44
687;Terugbetalingen inkoop van aandelen;2015 december;612;607;511;441;57;40;113;9;221;0;70;42;11;31;0;0;39;10;5;5;0;5
688;Terugbetalingen inkoop van aandelen;2016 januari;596;589;358;348;15;10;71;5;246;0;10;180;16;163;0;0;22;0;30;7;0;7
689;Terugbetalingen inkoop van aandelen;2016 februari;668;663;242;232;7;20;22;4;180;0;10;216;124;92;0;0;30;168;6;5;0;5
690;Terugbetalingen inkoop van aandelen;2016 maart;331;325;203;194;13;17;2;5;154;3;9;87;44;42;0;2;24;0;11;6;0;6
691;Terugbetalingen inkoop van aandelen;2016 april;804;801;449;402;48;43;73;6;231;0;47;40;33;7;0;0;34;271;6;3;0;3
692;Terugbetalingen inkoop van aandelen;2016 mei;685;682;613;597;39;478;4;37;38;0;16;28;12;15;0;0;31;0;10;3;0;3
693;Terugbetalingen inkoop van aandelen;2016 juni;85;10;9;8;0;0;0;3;5;0;1;0;0;0;0;0;0;0;0;76;75;1
694;Terugbetalingen inkoop van aandelen;2016 juli;1146;960;612;567;68;41;167;50;238;2;45;96;68;27;1;0;81;0;170;185;0;185
695;Terugbetalingen inkoop van aandelen;2016 augustus;297;280;147;135;14;51;13;17;40;0;12;85;40;45;0;0;32;0;15;18;0;18
696;Terugbetalingen vervallen beursnotering;2007 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
697;Terugbetalingen vervallen beursnotering;2007 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
698;Terugbetalingen vervallen beursnotering;2007 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
699;Terugbetalingen vervallen beursnotering;2007 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700;Terugbetalingen vervallen beursnotering;2007 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
701;Terugbetalingen vervallen beursnotering;2007 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
702;Terugbetalingen vervallen beursnotering;2007 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
703;Terugbetalingen vervallen beursnotering;2007 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
704;Terugbetalingen vervallen beursnotering;2007 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
705;Terugbetalingen vervallen beursnotering;2007 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;Terugbetalingen vervallen beursnotering;2007 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
707;Terugbetalingen vervallen beursnotering;2007 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
708;Terugbetalingen vervallen beursnotering;2008 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
709;Terugbetalingen vervallen beursnotering;2008 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
710;Terugbetalingen vervallen beursnotering;2008 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
711;Terugbetalingen vervallen beursnotering;2008 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
712;Terugbetalingen vervallen beursnotering;2008 mei;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
713;Terugbetalingen vervallen beursnotering;2008 juni;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
714;Terugbetalingen vervallen beursnotering;2008 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
715;Terugbetalingen vervallen beursnotering;2008 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
716;Terugbetalingen vervallen beursnotering;2008 september;1241;1241;1241;1241;0;402;0;0;839;0;0;0;0;0;0;0;0;0;0;0;0;0
717;Terugbetalingen vervallen beursnotering;2008 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
718;Terugbetalingen vervallen beursnotering;2008 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
719;Terugbetalingen vervallen beursnotering;2008 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
720;Terugbetalingen vervallen beursnotering;2009 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
721;Terugbetalingen vervallen beursnotering;2009 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
722;Terugbetalingen vervallen beursnotering;2009 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
723;Terugbetalingen vervallen beursnotering;2009 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
724;Terugbetalingen vervallen beursnotering;2009 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
725;Terugbetalingen vervallen beursnotering;2009 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
726;Terugbetalingen vervallen beursnotering;2009 juli;32;32;32;32;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0
727;Terugbetalingen vervallen beursnotering;2009 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
728;Terugbetalingen vervallen beursnotering;2009 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
729;Terugbetalingen vervallen beursnotering;2009 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
730;Terugbetalingen vervallen beursnotering;2009 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
731;Terugbetalingen vervallen beursnotering;2009 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
732;Terugbetalingen vervallen beursnotering;2010 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
733;Terugbetalingen vervallen beursnotering;2010 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
734;Terugbetalingen vervallen beursnotering;2010 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
735;Terugbetalingen vervallen beursnotering;2010 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
736;Terugbetalingen vervallen beursnotering;2010 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
737;Terugbetalingen vervallen beursnotering;2010 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
738;Terugbetalingen vervallen beursnotering;2010 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
739;Terugbetalingen vervallen beursnotering;2010 augustus;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;47;0
740;Terugbetalingen vervallen beursnotering;2010 september;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
741;Terugbetalingen vervallen beursnotering;2010 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
742;Terugbetalingen vervallen beursnotering;2010 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
743;Terugbetalingen vervallen beursnotering;2010 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
744;Terugbetalingen vervallen beursnotering;2011 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
745;Terugbetalingen vervallen beursnotering;2011 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
746;Terugbetalingen vervallen beursnotering;2011 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
747;Terugbetalingen vervallen beursnotering;2011 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
748;Terugbetalingen vervallen beursnotering;2011 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
749;Terugbetalingen vervallen beursnotering;2011 juni;57;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0
750;Terugbetalingen vervallen beursnotering;2011 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
751;Terugbetalingen vervallen beursnotering;2011 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
752;Terugbetalingen vervallen beursnotering;2011 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
753;Terugbetalingen vervallen beursnotering;2011 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
754;Terugbetalingen vervallen beursnotering;2011 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
755;Terugbetalingen vervallen beursnotering;2011 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
756;Terugbetalingen vervallen beursnotering;2012 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
757;Terugbetalingen vervallen beursnotering;2012 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
758;Terugbetalingen vervallen beursnotering;2012 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
759;Terugbetalingen vervallen beursnotering;2012 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
760;Terugbetalingen vervallen beursnotering;2012 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
761;Terugbetalingen vervallen beursnotering;2012 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
762;Terugbetalingen vervallen beursnotering;2012 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
763;Terugbetalingen vervallen beursnotering;2012 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
764;Terugbetalingen vervallen beursnotering;2012 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
765;Terugbetalingen vervallen beursnotering;2012 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
766;Terugbetalingen vervallen beursnotering;2012 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
767;Terugbetalingen vervallen beursnotering;2012 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
768;Terugbetalingen vervallen beursnotering;2013 januari;4;4;4;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
769;Terugbetalingen vervallen beursnotering;2013 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
770;Terugbetalingen vervallen beursnotering;2013 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
771;Terugbetalingen vervallen beursnotering;2013 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
772;Terugbetalingen vervallen beursnotering;2013 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
773;Terugbetalingen vervallen beursnotering;2013 juni;362;362;0;0;0;0;0;0;0;0;0;362;362;0;0;0;0;0;0;0;0;0
774;Terugbetalingen vervallen beursnotering;2013 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
775;Terugbetalingen vervallen beursnotering;2013 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
776;Terugbetalingen vervallen beursnotering;2013 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
777;Terugbetalingen vervallen beursnotering;2013 oktober;182;182;182;182;0;182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
778;Terugbetalingen vervallen beursnotering;2013 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
779;Terugbetalingen vervallen beursnotering;2013 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
780;Terugbetalingen vervallen beursnotering;2014 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
781;Terugbetalingen vervallen beursnotering;2014 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
782;Terugbetalingen vervallen beursnotering;2014 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
783;Terugbetalingen vervallen beursnotering;2014 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
784;Terugbetalingen vervallen beursnotering;2014 mei;382;382;339;339;339;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0
785;Terugbetalingen vervallen beursnotering;2014 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
786;Terugbetalingen vervallen beursnotering;2014 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
787;Terugbetalingen vervallen beursnotering;2014 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
788;Terugbetalingen vervallen beursnotering;2014 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
789;Terugbetalingen vervallen beursnotering;2014 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
790;Terugbetalingen vervallen beursnotering;2014 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
791;Terugbetalingen vervallen beursnotering;2014 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
792;Terugbetalingen vervallen beursnotering;2015 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
793;Terugbetalingen vervallen beursnotering;2015 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
794;Terugbetalingen vervallen beursnotering;2015 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
795;Terugbetalingen vervallen beursnotering;2015 april;5005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5005;5005;0
796;Terugbetalingen vervallen beursnotering;2015 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
797;Terugbetalingen vervallen beursnotering;2015 juni;16;16;16;16;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
798;Terugbetalingen vervallen beursnotering;2015 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
799;Terugbetalingen vervallen beursnotering;2015 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
800;Terugbetalingen vervallen beursnotering;2015 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
801;Terugbetalingen vervallen beursnotering;2015 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
802;Terugbetalingen vervallen beursnotering;2015 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
803;Terugbetalingen vervallen beursnotering;2015 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
