ID;SoortRijksmonument;RegioS;Perioden;Rijksmonumenten_1
8076;Object in/delen van kerkelijke gebouwen;Krimpenerwaard;2013;5
8077;Object in/delen van kerkelijke gebouwen;Krimpenerwaard;2014;5
8078;Object in/delen van kerkelijke gebouwen;Krimpenerwaard;2015;5
8079;Object in/delen van kerkelijke gebouwen;Krimpenerwaard;2016;5
8080;Object in/delen van kerkelijke gebouwen;Laarbeek;2013;1
8081;Object in/delen van kerkelijke gebouwen;Laarbeek;2014;1
8082;Object in/delen van kerkelijke gebouwen;Laarbeek;2015;1
8083;Object in/delen van kerkelijke gebouwen;Laarbeek;2016;1
8084;Object in/delen van kerkelijke gebouwen;Landerd;2013;1
8085;Object in/delen van kerkelijke gebouwen;Landerd;2014;1
8086;Object in/delen van kerkelijke gebouwen;Landerd;2015;1
8087;Object in/delen van kerkelijke gebouwen;Landerd;2016;1
8088;Object in/delen van kerkelijke gebouwen;Landgraaf;2013;0
8089;Object in/delen van kerkelijke gebouwen;Landgraaf;2014;0
8090;Object in/delen van kerkelijke gebouwen;Landgraaf;2015;0
8091;Object in/delen van kerkelijke gebouwen;Landgraaf;2016;0
8092;Object in/delen van kerkelijke gebouwen;Landsmeer;2013;0
8093;Object in/delen van kerkelijke gebouwen;Landsmeer;2014;0
8094;Object in/delen van kerkelijke gebouwen;Landsmeer;2015;0
8095;Object in/delen van kerkelijke gebouwen;Landsmeer;2016;0
8096;Object in/delen van kerkelijke gebouwen;Langedijk;2013;0
8097;Object in/delen van kerkelijke gebouwen;Langedijk;2014;0
8098;Object in/delen van kerkelijke gebouwen;Langedijk;2015;0
8099;Object in/delen van kerkelijke gebouwen;Langedijk;2016;0
8100;Object in/delen van kerkelijke gebouwen;Lansingerland;2013;0
8101;Object in/delen van kerkelijke gebouwen;Lansingerland;2014;0
8102;Object in/delen van kerkelijke gebouwen;Lansingerland;2015;0
8103;Object in/delen van kerkelijke gebouwen;Lansingerland;2016;0
8104;Object in/delen van kerkelijke gebouwen;Laren (NH.);2013;0
8105;Object in/delen van kerkelijke gebouwen;Laren (NH.);2014;0
8106;Object in/delen van kerkelijke gebouwen;Laren (NH.);2015;0
8107;Object in/delen van kerkelijke gebouwen;Laren (NH.);2016;0
8108;Object in/delen van kerkelijke gebouwen;Leek;2013;1
8109;Object in/delen van kerkelijke gebouwen;Leek;2014;1
8110;Object in/delen van kerkelijke gebouwen;Leek;2015;1
8111;Object in/delen van kerkelijke gebouwen;Leek;2016;1
8112;Object in/delen van kerkelijke gebouwen;Leerdam;2013;1
8113;Object in/delen van kerkelijke gebouwen;Leerdam;2014;1
8114;Object in/delen van kerkelijke gebouwen;Leerdam;2015;1
8115;Object in/delen van kerkelijke gebouwen;Leerdam;2016;1
8116;Object in/delen van kerkelijke gebouwen;Leeuwarden;2013;2
8117;Object in/delen van kerkelijke gebouwen;Leeuwarden;2014;2
8118;Object in/delen van kerkelijke gebouwen;Leeuwarden;2015;2
8119;Object in/delen van kerkelijke gebouwen;Leeuwarden;2016;2
8120;Object in/delen van kerkelijke gebouwen;Leeuwarderadeel;2013;0
8121;Object in/delen van kerkelijke gebouwen;Leeuwarderadeel;2014;0
8122;Object in/delen van kerkelijke gebouwen;Leeuwarderadeel;2015;0
8123;Object in/delen van kerkelijke gebouwen;Leeuwarderadeel;2016;0
8124;Object in/delen van kerkelijke gebouwen;Leiden;2013;1
8125;Object in/delen van kerkelijke gebouwen;Leiden;2014;1
8126;Object in/delen van kerkelijke gebouwen;Leiden;2015;1
8127;Object in/delen van kerkelijke gebouwen;Leiden;2016;1
8128;Object in/delen van kerkelijke gebouwen;Leiderdorp;2013;0
8129;Object in/delen van kerkelijke gebouwen;Leiderdorp;2014;0
8130;Object in/delen van kerkelijke gebouwen;Leiderdorp;2015;0
8131;Object in/delen van kerkelijke gebouwen;Leiderdorp;2016;0
8132;Object in/delen van kerkelijke gebouwen;Leidschendam-Voorburg;2013;0
8133;Object in/delen van kerkelijke gebouwen;Leidschendam-Voorburg;2014;0
8134;Object in/delen van kerkelijke gebouwen;Leidschendam-Voorburg;2015;0
8135;Object in/delen van kerkelijke gebouwen;Leidschendam-Voorburg;2016;0
8136;Object in/delen van kerkelijke gebouwen;Lelystad;2013;0
8137;Object in/delen van kerkelijke gebouwen;Lelystad;2014;0
8138;Object in/delen van kerkelijke gebouwen;Lelystad;2015;0
8139;Object in/delen van kerkelijke gebouwen;Lelystad;2016;0
8140;Object in/delen van kerkelijke gebouwen;Leudal;2013;2
8141;Object in/delen van kerkelijke gebouwen;Leudal;2014;2
8142;Object in/delen van kerkelijke gebouwen;Leudal;2015;2
8143;Object in/delen van kerkelijke gebouwen;Leudal;2016;2
8144;Object in/delen van kerkelijke gebouwen;Leusden;2013;0
8145;Object in/delen van kerkelijke gebouwen;Leusden;2014;0
8146;Object in/delen van kerkelijke gebouwen;Leusden;2015;0
8147;Object in/delen van kerkelijke gebouwen;Leusden;2016;0
8148;Object in/delen van kerkelijke gebouwen;Lingewaal;2013;1
8149;Object in/delen van kerkelijke gebouwen;Lingewaal;2014;1
8150;Object in/delen van kerkelijke gebouwen;Lingewaal;2015;1
8151;Object in/delen van kerkelijke gebouwen;Lingewaal;2016;1
8152;Object in/delen van kerkelijke gebouwen;Lingewaard;2013;0
8153;Object in/delen van kerkelijke gebouwen;Lingewaard;2014;0
8154;Object in/delen van kerkelijke gebouwen;Lingewaard;2015;0
8155;Object in/delen van kerkelijke gebouwen;Lingewaard;2016;0
8156;Object in/delen van kerkelijke gebouwen;Lisse;2013;0
8157;Object in/delen van kerkelijke gebouwen;Lisse;2014;0
8158;Object in/delen van kerkelijke gebouwen;Lisse;2015;0
8159;Object in/delen van kerkelijke gebouwen;Lisse;2016;0
8160;Object in/delen van kerkelijke gebouwen;Littenseradiel;2013;0
8161;Object in/delen van kerkelijke gebouwen;Littenseradiel;2014;0
8162;Object in/delen van kerkelijke gebouwen;Littenseradiel;2015;0
8163;Object in/delen van kerkelijke gebouwen;Littenseradiel;2016;0
8164;Object in/delen van kerkelijke gebouwen;Lochem;2013;1
8165;Object in/delen van kerkelijke gebouwen;Lochem;2014;1
8166;Object in/delen van kerkelijke gebouwen;Lochem;2015;1
8167;Object in/delen van kerkelijke gebouwen;Lochem;2016;1
8168;Object in/delen van kerkelijke gebouwen;Loon op Zand;2013;0
8169;Object in/delen van kerkelijke gebouwen;Loon op Zand;2014;0
8170;Object in/delen van kerkelijke gebouwen;Loon op Zand;2015;0
8171;Object in/delen van kerkelijke gebouwen;Loon op Zand;2016;0
8172;Object in/delen van kerkelijke gebouwen;Lopik;2013;0
8173;Object in/delen van kerkelijke gebouwen;Lopik;2014;0
8174;Object in/delen van kerkelijke gebouwen;Lopik;2015;0
8175;Object in/delen van kerkelijke gebouwen;Lopik;2016;0
8176;Object in/delen van kerkelijke gebouwen;Loppersum;2013;1
8177;Object in/delen van kerkelijke gebouwen;Loppersum;2014;1
8178;Object in/delen van kerkelijke gebouwen;Loppersum;2015;1
8179;Object in/delen van kerkelijke gebouwen;Loppersum;2016;1
8180;Object in/delen van kerkelijke gebouwen;Losser;2013;0
8181;Object in/delen van kerkelijke gebouwen;Losser;2014;0
8182;Object in/delen van kerkelijke gebouwen;Losser;2015;0
8183;Object in/delen van kerkelijke gebouwen;Losser;2016;0
8184;Object in/delen van kerkelijke gebouwen;Maasdriel;2013;1
8185;Object in/delen van kerkelijke gebouwen;Maasdriel;2014;1
8186;Object in/delen van kerkelijke gebouwen;Maasdriel;2015;1
8187;Object in/delen van kerkelijke gebouwen;Maasdriel;2016;1
8188;Object in/delen van kerkelijke gebouwen;Maasgouw;2013;0
8189;Object in/delen van kerkelijke gebouwen;Maasgouw;2014;0
8190;Object in/delen van kerkelijke gebouwen;Maasgouw;2015;0
8191;Object in/delen van kerkelijke gebouwen;Maasgouw;2016;0
8192;Object in/delen van kerkelijke gebouwen;Maassluis;2013;0
8193;Object in/delen van kerkelijke gebouwen;Maassluis;2014;0
8194;Object in/delen van kerkelijke gebouwen;Maassluis;2015;0
8195;Object in/delen van kerkelijke gebouwen;Maassluis;2016;0
8196;Object in/delen van kerkelijke gebouwen;Maastricht;2013;1
8197;Object in/delen van kerkelijke gebouwen;Maastricht;2014;1
8198;Object in/delen van kerkelijke gebouwen;Maastricht;2015;1
8199;Object in/delen van kerkelijke gebouwen;Maastricht;2016;1
8200;Object in/delen van kerkelijke gebouwen;De Marne;2013;1
8201;Object in/delen van kerkelijke gebouwen;De Marne;2014;1
8202;Object in/delen van kerkelijke gebouwen;De Marne;2015;1
8203;Object in/delen van kerkelijke gebouwen;De Marne;2016;1
8204;Object in/delen van kerkelijke gebouwen;Marum;2013;1
8205;Object in/delen van kerkelijke gebouwen;Marum;2014;1
8206;Object in/delen van kerkelijke gebouwen;Marum;2015;1
8207;Object in/delen van kerkelijke gebouwen;Marum;2016;1
8208;Object in/delen van kerkelijke gebouwen;Medemblik;2013;0
8209;Object in/delen van kerkelijke gebouwen;Medemblik;2014;0
8210;Object in/delen van kerkelijke gebouwen;Medemblik;2015;0
8211;Object in/delen van kerkelijke gebouwen;Medemblik;2016;0
8212;Object in/delen van kerkelijke gebouwen;Meerssen;2013;0
8213;Object in/delen van kerkelijke gebouwen;Meerssen;2014;0
8214;Object in/delen van kerkelijke gebouwen;Meerssen;2015;0
8215;Object in/delen van kerkelijke gebouwen;Meerssen;2016;0
8216;Object in/delen van kerkelijke gebouwen;Menameradiel;2013;0
8217;Object in/delen van kerkelijke gebouwen;Menameradiel;2014;0
8218;Object in/delen van kerkelijke gebouwen;Menameradiel;2015;0
8219;Object in/delen van kerkelijke gebouwen;Menameradiel;2016;0
8220;Object in/delen van kerkelijke gebouwen;Menterwolde;2013;0
8221;Object in/delen van kerkelijke gebouwen;Menterwolde;2014;0
8222;Object in/delen van kerkelijke gebouwen;Menterwolde;2015;0
8223;Object in/delen van kerkelijke gebouwen;Menterwolde;2016;0
8224;Object in/delen van kerkelijke gebouwen;Meppel;2013;0
8225;Object in/delen van kerkelijke gebouwen;Meppel;2014;0
8226;Object in/delen van kerkelijke gebouwen;Meppel;2015;0
8227;Object in/delen van kerkelijke gebouwen;Meppel;2016;0
8228;Object in/delen van kerkelijke gebouwen;Middelburg (Z.);2013;1
8229;Object in/delen van kerkelijke gebouwen;Middelburg (Z.);2014;1
8230;Object in/delen van kerkelijke gebouwen;Middelburg (Z.);2015;1
8231;Object in/delen van kerkelijke gebouwen;Middelburg (Z.);2016;1
8232;Object in/delen van kerkelijke gebouwen;Midden-Delfland;2013;0
8233;Object in/delen van kerkelijke gebouwen;Midden-Delfland;2014;0
8234;Object in/delen van kerkelijke gebouwen;Midden-Delfland;2015;0
8235;Object in/delen van kerkelijke gebouwen;Midden-Delfland;2016;0
8236;Object in/delen van kerkelijke gebouwen;Midden-Drenthe;2013;0
8237;Object in/delen van kerkelijke gebouwen;Midden-Drenthe;2014;0
8238;Object in/delen van kerkelijke gebouwen;Midden-Drenthe;2015;0
8239;Object in/delen van kerkelijke gebouwen;Midden-Drenthe;2016;0
8240;Object in/delen van kerkelijke gebouwen;Mill en Sint Hubert;2013;0
8241;Object in/delen van kerkelijke gebouwen;Mill en Sint Hubert;2014;0
8242;Object in/delen van kerkelijke gebouwen;Mill en Sint Hubert;2015;0
8243;Object in/delen van kerkelijke gebouwen;Mill en Sint Hubert;2016;0
8244;Object in/delen van kerkelijke gebouwen;Moerdijk;2013;0
8245;Object in/delen van kerkelijke gebouwen;Moerdijk;2014;0
8246;Object in/delen van kerkelijke gebouwen;Moerdijk;2015;0
8247;Object in/delen van kerkelijke gebouwen;Moerdijk;2016;0
8248;Object in/delen van kerkelijke gebouwen;Molenwaard;2013;1
8249;Object in/delen van kerkelijke gebouwen;Molenwaard;2014;1
8250;Object in/delen van kerkelijke gebouwen;Molenwaard;2015;1
8251;Object in/delen van kerkelijke gebouwen;Molenwaard;2016;1
8252;Object in/delen van kerkelijke gebouwen;Montferland;2013;0
8253;Object in/delen van kerkelijke gebouwen;Montferland;2014;0
8254;Object in/delen van kerkelijke gebouwen;Montferland;2015;0
8255;Object in/delen van kerkelijke gebouwen;Montferland;2016;0
8256;Object in/delen van kerkelijke gebouwen;Montfoort;2013;2
8257;Object in/delen van kerkelijke gebouwen;Montfoort;2014;2
8258;Object in/delen van kerkelijke gebouwen;Montfoort;2015;2
8259;Object in/delen van kerkelijke gebouwen;Montfoort;2016;2
8260;Object in/delen van kerkelijke gebouwen;Mook en Middelaar;2013;1
8261;Object in/delen van kerkelijke gebouwen;Mook en Middelaar;2014;1
8262;Object in/delen van kerkelijke gebouwen;Mook en Middelaar;2015;1
8263;Object in/delen van kerkelijke gebouwen;Mook en Middelaar;2016;1
8264;Object in/delen van kerkelijke gebouwen;Neder-Betuwe;2013;2
8265;Object in/delen van kerkelijke gebouwen;Neder-Betuwe;2014;2
8266;Object in/delen van kerkelijke gebouwen;Neder-Betuwe;2015;2
8267;Object in/delen van kerkelijke gebouwen;Neder-Betuwe;2016;2
8268;Object in/delen van kerkelijke gebouwen;Nederweert;2013;0
8269;Object in/delen van kerkelijke gebouwen;Nederweert;2014;0
8270;Object in/delen van kerkelijke gebouwen;Nederweert;2015;0
8271;Object in/delen van kerkelijke gebouwen;Nederweert;2016;0
8272;Object in/delen van kerkelijke gebouwen;Neerijnen;2013;1
8273;Object in/delen van kerkelijke gebouwen;Neerijnen;2014;1
8274;Object in/delen van kerkelijke gebouwen;Neerijnen;2015;1
8275;Object in/delen van kerkelijke gebouwen;Neerijnen;2016;1
8276;Object in/delen van kerkelijke gebouwen;Nieuwegein;2013;0
8277;Object in/delen van kerkelijke gebouwen;Nieuwegein;2014;0
8278;Object in/delen van kerkelijke gebouwen;Nieuwegein;2015;0
8279;Object in/delen van kerkelijke gebouwen;Nieuwegein;2016;0
8280;Object in/delen van kerkelijke gebouwen;Nieuwkoop;2013;1
8281;Object in/delen van kerkelijke gebouwen;Nieuwkoop;2014;1
8282;Object in/delen van kerkelijke gebouwen;Nieuwkoop;2015;1
8283;Object in/delen van kerkelijke gebouwen;Nieuwkoop;2016;1
8284;Object in/delen van kerkelijke gebouwen;Nijkerk;2013;0
8285;Object in/delen van kerkelijke gebouwen;Nijkerk;2014;0
8286;Object in/delen van kerkelijke gebouwen;Nijkerk;2015;0
8287;Object in/delen van kerkelijke gebouwen;Nijkerk;2016;0
8288;Object in/delen van kerkelijke gebouwen;Nijmegen;2013;2
8289;Object in/delen van kerkelijke gebouwen;Nijmegen;2014;2
8290;Object in/delen van kerkelijke gebouwen;Nijmegen;2015;2
8291;Object in/delen van kerkelijke gebouwen;Nijmegen;2016;2
8292;Object in/delen van kerkelijke gebouwen;Nissewaard;2013;0
8293;Object in/delen van kerkelijke gebouwen;Nissewaard;2014;0
8294;Object in/delen van kerkelijke gebouwen;Nissewaard;2015;0
8295;Object in/delen van kerkelijke gebouwen;Nissewaard;2016;0
8296;Object in/delen van kerkelijke gebouwen;Noord-Beveland;2013;1
8297;Object in/delen van kerkelijke gebouwen;Noord-Beveland;2014;1
8298;Object in/delen van kerkelijke gebouwen;Noord-Beveland;2015;1
8299;Object in/delen van kerkelijke gebouwen;Noord-Beveland;2016;1
8300;Object in/delen van kerkelijke gebouwen;Noordenveld;2013;1
8301;Object in/delen van kerkelijke gebouwen;Noordenveld;2014;1
8302;Object in/delen van kerkelijke gebouwen;Noordenveld;2015;1
8303;Object in/delen van kerkelijke gebouwen;Noordenveld;2016;1
8304;Object in/delen van kerkelijke gebouwen;Noordoostpolder;2013;0
8305;Object in/delen van kerkelijke gebouwen;Noordoostpolder;2014;0
8306;Object in/delen van kerkelijke gebouwen;Noordoostpolder;2015;0
8307;Object in/delen van kerkelijke gebouwen;Noordoostpolder;2016;0
8308;Object in/delen van kerkelijke gebouwen;Noordwijk;2013;0
8309;Object in/delen van kerkelijke gebouwen;Noordwijk;2014;0
8310;Object in/delen van kerkelijke gebouwen;Noordwijk;2015;0
8311;Object in/delen van kerkelijke gebouwen;Noordwijk;2016;0
8312;Object in/delen van kerkelijke gebouwen;Noordwijkerhout;2013;0
8313;Object in/delen van kerkelijke gebouwen;Noordwijkerhout;2014;0
8314;Object in/delen van kerkelijke gebouwen;Noordwijkerhout;2015;0
8315;Object in/delen van kerkelijke gebouwen;Noordwijkerhout;2016;0
8316;Object in/delen van kerkelijke gebouwen;Nuenen, Gerwen en Nederwetten;2013;0
8317;Object in/delen van kerkelijke gebouwen;Nuenen, Gerwen en Nederwetten;2014;0
8318;Object in/delen van kerkelijke gebouwen;Nuenen, Gerwen en Nederwetten;2015;0
8319;Object in/delen van kerkelijke gebouwen;Nuenen, Gerwen en Nederwetten;2016;0
8320;Object in/delen van kerkelijke gebouwen;Nunspeet;2013;0
8321;Object in/delen van kerkelijke gebouwen;Nunspeet;2014;0
8322;Object in/delen van kerkelijke gebouwen;Nunspeet;2015;0
8323;Object in/delen van kerkelijke gebouwen;Nunspeet;2016;0
8324;Object in/delen van kerkelijke gebouwen;Nuth;2013;0
8325;Object in/delen van kerkelijke gebouwen;Nuth;2014;0
8326;Object in/delen van kerkelijke gebouwen;Nuth;2015;0
8327;Object in/delen van kerkelijke gebouwen;Nuth;2016;0
8328;Object in/delen van kerkelijke gebouwen;Oegstgeest;2013;0
8329;Object in/delen van kerkelijke gebouwen;Oegstgeest;2014;0
8330;Object in/delen van kerkelijke gebouwen;Oegstgeest;2015;0
8331;Object in/delen van kerkelijke gebouwen;Oegstgeest;2016;0
8332;Object in/delen van kerkelijke gebouwen;Oirschot;2013;0
8333;Object in/delen van kerkelijke gebouwen;Oirschot;2014;0
8334;Object in/delen van kerkelijke gebouwen;Oirschot;2015;0
8335;Object in/delen van kerkelijke gebouwen;Oirschot;2016;0
8336;Object in/delen van kerkelijke gebouwen;Oisterwijk;2013;0
8337;Object in/delen van kerkelijke gebouwen;Oisterwijk;2014;0
8338;Object in/delen van kerkelijke gebouwen;Oisterwijk;2015;0
8339;Object in/delen van kerkelijke gebouwen;Oisterwijk;2016;0
8340;Object in/delen van kerkelijke gebouwen;Oldambt;2013;0
8341;Object in/delen van kerkelijke gebouwen;Oldambt;2014;0
8342;Object in/delen van kerkelijke gebouwen;Oldambt;2015;0
8343;Object in/delen van kerkelijke gebouwen;Oldambt;2016;0
8344;Object in/delen van kerkelijke gebouwen;Oldebroek;2013;0
8345;Object in/delen van kerkelijke gebouwen;Oldebroek;2014;0
8346;Object in/delen van kerkelijke gebouwen;Oldebroek;2015;0
8347;Object in/delen van kerkelijke gebouwen;Oldebroek;2016;0
8348;Object in/delen van kerkelijke gebouwen;Oldenzaal;2013;0
8349;Object in/delen van kerkelijke gebouwen;Oldenzaal;2014;0
8350;Object in/delen van kerkelijke gebouwen;Oldenzaal;2015;0
8351;Object in/delen van kerkelijke gebouwen;Oldenzaal;2016;0
8352;Object in/delen van kerkelijke gebouwen;Olst-Wijhe;2013;0
8353;Object in/delen van kerkelijke gebouwen;Olst-Wijhe;2014;0
8354;Object in/delen van kerkelijke gebouwen;Olst-Wijhe;2015;0
8355;Object in/delen van kerkelijke gebouwen;Olst-Wijhe;2016;0
8356;Object in/delen van kerkelijke gebouwen;Ommen;2013;0
8357;Object in/delen van kerkelijke gebouwen;Ommen;2014;0
8358;Object in/delen van kerkelijke gebouwen;Ommen;2015;0
8359;Object in/delen van kerkelijke gebouwen;Ommen;2016;0
8360;Object in/delen van kerkelijke gebouwen;Onderbanken;2013;0
8361;Object in/delen van kerkelijke gebouwen;Onderbanken;2014;0
8362;Object in/delen van kerkelijke gebouwen;Onderbanken;2015;0
8363;Object in/delen van kerkelijke gebouwen;Onderbanken;2016;0
8364;Object in/delen van kerkelijke gebouwen;Oost Gelre;2013;0
8365;Object in/delen van kerkelijke gebouwen;Oost Gelre;2014;0
8366;Object in/delen van kerkelijke gebouwen;Oost Gelre;2015;0
8367;Object in/delen van kerkelijke gebouwen;Oost Gelre;2016;0
8368;Object in/delen van kerkelijke gebouwen;Oosterhout;2013;0
8369;Object in/delen van kerkelijke gebouwen;Oosterhout;2014;0
8370;Object in/delen van kerkelijke gebouwen;Oosterhout;2015;0
8371;Object in/delen van kerkelijke gebouwen;Oosterhout;2016;0
8372;Object in/delen van kerkelijke gebouwen;Ooststellingwerf;2013;6
8373;Object in/delen van kerkelijke gebouwen;Ooststellingwerf;2014;6
8374;Object in/delen van kerkelijke gebouwen;Ooststellingwerf;2015;6
8375;Object in/delen van kerkelijke gebouwen;Ooststellingwerf;2016;6
8376;Object in/delen van kerkelijke gebouwen;Oostzaan;2013;1
8377;Object in/delen van kerkelijke gebouwen;Oostzaan;2014;1
8378;Object in/delen van kerkelijke gebouwen;Oostzaan;2015;1
8379;Object in/delen van kerkelijke gebouwen;Oostzaan;2016;1
8380;Object in/delen van kerkelijke gebouwen;Opmeer;2013;0
8381;Object in/delen van kerkelijke gebouwen;Opmeer;2014;0
8382;Object in/delen van kerkelijke gebouwen;Opmeer;2015;0
8383;Object in/delen van kerkelijke gebouwen;Opmeer;2016;0
8384;Object in/delen van kerkelijke gebouwen;Opsterland;2013;1
8385;Object in/delen van kerkelijke gebouwen;Opsterland;2014;1
8386;Object in/delen van kerkelijke gebouwen;Opsterland;2015;1
8387;Object in/delen van kerkelijke gebouwen;Opsterland;2016;1
8388;Object in/delen van kerkelijke gebouwen;Oss;2013;1
8389;Object in/delen van kerkelijke gebouwen;Oss;2014;1
8390;Object in/delen van kerkelijke gebouwen;Oss;2015;1
8391;Object in/delen van kerkelijke gebouwen;Oss;2016;1
8392;Object in/delen van kerkelijke gebouwen;Oud-Beijerland;2013;0
8393;Object in/delen van kerkelijke gebouwen;Oud-Beijerland;2014;0
8394;Object in/delen van kerkelijke gebouwen;Oud-Beijerland;2015;0
8395;Object in/delen van kerkelijke gebouwen;Oud-Beijerland;2016;0
8396;Object in/delen van kerkelijke gebouwen;Oude IJsselstreek;2013;0
8397;Object in/delen van kerkelijke gebouwen;Oude IJsselstreek;2014;0
8398;Object in/delen van kerkelijke gebouwen;Oude IJsselstreek;2015;0
8399;Object in/delen van kerkelijke gebouwen;Oude IJsselstreek;2016;0
8400;Object in/delen van kerkelijke gebouwen;Ouder-Amstel;2013;0
8401;Object in/delen van kerkelijke gebouwen;Ouder-Amstel;2014;0
8402;Object in/delen van kerkelijke gebouwen;Ouder-Amstel;2015;0
8403;Object in/delen van kerkelijke gebouwen;Ouder-Amstel;2016;0
8404;Object in/delen van kerkelijke gebouwen;Oudewater;2013;0
8405;Object in/delen van kerkelijke gebouwen;Oudewater;2014;0
8406;Object in/delen van kerkelijke gebouwen;Oudewater;2015;0
8407;Object in/delen van kerkelijke gebouwen;Oudewater;2016;0
8408;Object in/delen van kerkelijke gebouwen;Overbetuwe;2013;1
8409;Object in/delen van kerkelijke gebouwen;Overbetuwe;2014;1
8410;Object in/delen van kerkelijke gebouwen;Overbetuwe;2015;1
8411;Object in/delen van kerkelijke gebouwen;Overbetuwe;2016;1
8412;Object in/delen van kerkelijke gebouwen;Papendrecht;2013;1
8413;Object in/delen van kerkelijke gebouwen;Papendrecht;2014;1
8414;Object in/delen van kerkelijke gebouwen;Papendrecht;2015;1
8415;Object in/delen van kerkelijke gebouwen;Papendrecht;2016;1
8416;Object in/delen van kerkelijke gebouwen;Peel en Maas;2013;2
8417;Object in/delen van kerkelijke gebouwen;Peel en Maas;2014;2
8418;Object in/delen van kerkelijke gebouwen;Peel en Maas;2015;2
8419;Object in/delen van kerkelijke gebouwen;Peel en Maas;2016;2
8420;Object in/delen van kerkelijke gebouwen;Pekela;2013;1
8421;Object in/delen van kerkelijke gebouwen;Pekela;2014;1
8422;Object in/delen van kerkelijke gebouwen;Pekela;2015;1
8423;Object in/delen van kerkelijke gebouwen;Pekela;2016;1
8424;Object in/delen van kerkelijke gebouwen;Pijnacker-Nootdorp;2013;0
8425;Object in/delen van kerkelijke gebouwen;Pijnacker-Nootdorp;2014;0
8426;Object in/delen van kerkelijke gebouwen;Pijnacker-Nootdorp;2015;0
8427;Object in/delen van kerkelijke gebouwen;Pijnacker-Nootdorp;2016;0
8428;Object in/delen van kerkelijke gebouwen;Purmerend;2013;0
8429;Object in/delen van kerkelijke gebouwen;Purmerend;2014;0
8430;Object in/delen van kerkelijke gebouwen;Purmerend;2015;0
8431;Object in/delen van kerkelijke gebouwen;Purmerend;2016;0
8432;Object in/delen van kerkelijke gebouwen;Putten;2013;0
8433;Object in/delen van kerkelijke gebouwen;Putten;2014;0
8434;Object in/delen van kerkelijke gebouwen;Putten;2015;0
8435;Object in/delen van kerkelijke gebouwen;Putten;2016;0
8436;Object in/delen van kerkelijke gebouwen;Raalte;2013;0
8437;Object in/delen van kerkelijke gebouwen;Raalte;2014;0
8438;Object in/delen van kerkelijke gebouwen;Raalte;2015;0
8439;Object in/delen van kerkelijke gebouwen;Raalte;2016;0
8440;Object in/delen van kerkelijke gebouwen;Reimerswaal;2013;1
8441;Object in/delen van kerkelijke gebouwen;Reimerswaal;2014;1
8442;Object in/delen van kerkelijke gebouwen;Reimerswaal;2015;1
8443;Object in/delen van kerkelijke gebouwen;Reimerswaal;2016;1
8444;Object in/delen van kerkelijke gebouwen;Renkum;2013;0
8445;Object in/delen van kerkelijke gebouwen;Renkum;2014;0
8446;Object in/delen van kerkelijke gebouwen;Renkum;2015;0
8447;Object in/delen van kerkelijke gebouwen;Renkum;2016;0
8448;Object in/delen van kerkelijke gebouwen;Renswoude;2013;0
8449;Object in/delen van kerkelijke gebouwen;Renswoude;2014;0
8450;Object in/delen van kerkelijke gebouwen;Renswoude;2015;0
8451;Object in/delen van kerkelijke gebouwen;Renswoude;2016;0
8452;Object in/delen van kerkelijke gebouwen;Reusel-De Mierden;2013;0
8453;Object in/delen van kerkelijke gebouwen;Reusel-De Mierden;2014;0
8454;Object in/delen van kerkelijke gebouwen;Reusel-De Mierden;2015;0
8455;Object in/delen van kerkelijke gebouwen;Reusel-De Mierden;2016;0
8456;Object in/delen van kerkelijke gebouwen;Rheden;2013;0
8457;Object in/delen van kerkelijke gebouwen;Rheden;2014;0
8458;Object in/delen van kerkelijke gebouwen;Rheden;2015;0
8459;Object in/delen van kerkelijke gebouwen;Rheden;2016;0
8460;Object in/delen van kerkelijke gebouwen;Rhenen;2013;0
8461;Object in/delen van kerkelijke gebouwen;Rhenen;2014;0
8462;Object in/delen van kerkelijke gebouwen;Rhenen;2015;0
8463;Object in/delen van kerkelijke gebouwen;Rhenen;2016;0
8464;Object in/delen van kerkelijke gebouwen;Ridderkerk;2013;0
8465;Object in/delen van kerkelijke gebouwen;Ridderkerk;2014;0
8466;Object in/delen van kerkelijke gebouwen;Ridderkerk;2015;0
8467;Object in/delen van kerkelijke gebouwen;Ridderkerk;2016;0
8468;Object in/delen van kerkelijke gebouwen;Rijnwaarden;2013;0
8469;Object in/delen van kerkelijke gebouwen;Rijnwaarden;2014;0
8470;Object in/delen van kerkelijke gebouwen;Rijnwaarden;2015;0
8471;Object in/delen van kerkelijke gebouwen;Rijnwaarden;2016;0
8472;Object in/delen van kerkelijke gebouwen;Rijssen-Holten;2013;0
8473;Object in/delen van kerkelijke gebouwen;Rijssen-Holten;2014;0
8474;Object in/delen van kerkelijke gebouwen;Rijssen-Holten;2015;0
8475;Object in/delen van kerkelijke gebouwen;Rijssen-Holten;2016;0
8476;Object in/delen van kerkelijke gebouwen;Rijswijk (ZH.);2013;0
8477;Object in/delen van kerkelijke gebouwen;Rijswijk (ZH.);2014;0
8478;Object in/delen van kerkelijke gebouwen;Rijswijk (ZH.);2015;0
8479;Object in/delen van kerkelijke gebouwen;Rijswijk (ZH.);2016;0
8480;Object in/delen van kerkelijke gebouwen;Roerdalen;2013;2
8481;Object in/delen van kerkelijke gebouwen;Roerdalen;2014;2
