ID;Plaatsnamen;Gemeentecode_1;Naam_2;Code_3;Naam_4;Code_5;NaamAfkorting_6;PTTWoonplaatsnaam_7;Gemeentenaam_8
4995;Sint Michielsgestel;845;Sint-Michielsgestel        ;110;Gebied om 's-Hertogenbosch en Vught               ;30;NB. ;ja ;ja 
4996;391;51;Skarsterlân                ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
4997;Sint Odilienberg;1679;Ambt Montfort              ;122;Overig Midden-Limburg ten oosten v. Maas          ;31;L.  ;ja ;nee
4998;Sint Pancras;416;Langedijk                  ;53;Westelijk West-Friesland                          ;27;NH. ;ja ;nee
4999;Sint Philipsland;716;Tholen                     ;94;Sint Philipsland en Tholen                        ;29;Z.  ;ja ;nee
5000;Sint Pieter;935;Maastricht                 ;126;Maastricht                                        ;31;L.  ;nee;nee
5001;402;52;Winschoten                 ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
5002;Sint Willebrord;840;Rucphen                    ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;ja ;nee
5003;Sint-Oedenrode;846;Sint-Oedenrode             ;112;Midden-Meijerij                                   ;30;NB. ;ja ;ja 
5004;Sirjansland;1676;Schouwen-Duiveland         ;93;Schouwen-Duiveland                                ;29;Z.  ;ja ;nee
5005;462;55;Boarnsterhim               ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
5006;Sittard;968;Sittard                    ;124;Westelijke Mijnstreek                             ;31;L.  ;ja ;ja 
5007;392;51;Skarsterlân                ;10;Fries weidegebied                                 ;21;F.  ;nee;ja 
5008;Slabroek;856;Uden                       ;112;Midden-Meijerij                                   ;30;NB. ;nee;nee
5009;Slagharen;160;Hardenberg                 ;21;Noordoost-Overijssel                              ;23;O.  ;ja ;nee
5010;Slagveld;777;Etten-Leur                 ;104;Gebied om Breda                                   ;30;NB. ;nee;nee
5011;Slangenburg;222;Doetinchem                 ;27;Oude-IJsselgebied (westelijk deel)                ;25;Gld.;nee;nee
5012;744;83;Menaldumadeel              ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
5013;942;109;Coevorden                  ;18;Zuiddrents randgebied                             ;22;D.  ;ja ;nee
5014;Sleeuwijk;870;Werkendam                  ;105;Land van Altena                                   ;30;NB. ;ja ;nee
5015;Slek;902;Echt                       ;122;Overig Midden-Limburg ten oosten v. Maas          ;31;L.  ;nee;nee
5016;Slenaken;990;Wittem                     ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;ja ;nee
5017;Slibbroek;798;Hilvarenbeek               ;108;Gebied om Tilburg                                 ;30;NB. ;nee;nee
5018;Slichtenhorst;267;Nijkerk                    ;31;Gelderse Vallei                                   ;25;Gld.;nee;nee
5019;Sliedrecht;610;Sliedrecht                 ;76;Industriegebied Alblasserwaard                    ;28;ZH. ;ja ;ja 
5020;Slijk-Ewijk;283;Valburg                    ;37;Oostelijke Betuwe                                 ;25;Gld.;ja ;nee
5021;872;98;Weststellingwerf           ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
5022;Slijkplaat;692;Oostburg                   ;98;West-Zeeuwsch-Vlaanderen                          ;29;Z.  ;nee;nee
5023;Slijkwell;198;Ammerzoden                 ;42;Bommelerwaard                                     ;25;Gld.;nee;nee
5024;Slikkerveer;597;Ridderkerk                 ;87;Oostelijk IJsselmonde                             ;28;ZH. ;nee;nee
5025;296;40;Slochteren                 ;4;Groninger Veenkolonien                            ;20;Gr. ;ja ;ja 
5026;Slootdijk;329;Loenen                     ;48;Vechtstreek en Plassengebied in Utrecht           ;26;U.  ;nee;nee
5027;Slootdorp;463;Wieringermeer              ;51;Wieringen, Wieringermeer                          ;27;NH. ;ja ;nee
5028;Sloten;363;Amsterdam                  ;63;Amsterdam                                         ;27;NH. ;nee;nee
5029;Sloten;653;Gaasterlân-Sleat           ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
5030;Sloterdijk;363;Amsterdam                  ;63;Amsterdam                                         ;27;NH. ;nee;nee
5031;Sluipwijk;595;Reeuwijk                   ;74;Gouda en omstreken                                ;28;ZH. ;nee;nee
5032;Sluis;1698;Sluis-Aardenburg           ;98;West-Zeeuwsch-Vlaanderen                          ;29;Z.  ;ja ;nee
5033;Sluis;707;Zederik                    ;78;Vijfheerenlanden                                  ;28;ZH. ;nee;nee
5034;Sluis;675;Hontenisse                 ;100;Overige gemeenten Oost-Zeeuwsch-Vlaander          ;29;Z.  ;nee;nee
5035;Sluis-Aardenburg;1698;Sluis-Aardenburg           ;98;West-Zeeuwsch-Vlaanderen                          ;29;Z.  ;nee;ja 
5036;Sluiskil;715;Terneuzen                  ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen               ;29;Z.  ;ja ;nee
5037;Smakt;984;Venray                     ;120;Noord-Limburg                                     ;31;L.  ;ja ;nee
5038;Smalbroek-Ter Horst;1697;Middenveld                 ;17;Drentse zandgronden                               ;22;D.  ;nee;nee
5039;822;90;Smallingerland             ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
5040;Smallebrugge;683;Wymbritseradiel            ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
5041;823;90;Smallingerland             ;9;Fries zandgebied                                  ;21;F.  ;nee;ja 
5042;244;37;Stadskanaal                ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
5043;Smeermaas;935;Maastricht                 ;126;Maastricht                                        ;31;L.  ;nee;nee
5044;Smerp;462;Wieringen                  ;51;Wieringen, Wieringermeer                          ;27;NH. ;nee;nee
5045;Smidstraat;925;Hunsel                     ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;nee;nee
5046;Smilde;1697;Middenveld                 ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
5047;Smitshoek;489;Barendrecht                ;86;Westelijk IJsselmonde                             ;28;ZH. ;nee;nee
5048;Smorenhoek;282;Ubbergen                   ;40;Gebied om Nijmegen                                ;25;Gld.;nee;nee
5049;698;80;Leeuwarden                 ;11;Leeuwarden                                        ;21;F.  ;ja ;nee
5050;831;91;Sneek                      ;10;Fries weidegebied                                 ;21;F.  ;ja ;ja 
5051;Snelrewaard;589;Oudewater                  ;49;Utrechts weidegebied                              ;26;U.  ;ja ;nee
5052;Snepseind;823;Oirschot                   ;114;Randgebied Eindhoven                              ;30;NB. ;nee;nee
5053;Snijdersberg;938;Meerssen                   ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
5054;393;51;Skarsterlân                ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
5055;Snippeling;152;Diepenveen                 ;22;Zuidwest-Overijssel                               ;23;O.  ;nee;nee
5056;Snodenhoek;231;Elst                       ;37;Oostelijke Betuwe                                 ;25;Gld.;nee;nee
5057;Snorrenhoef;327;Leusden                    ;43;Utrechtse Vallei en Eemgebied                     ;26;U.  ;nee;nee
5058;Soerel;230;Elburg                     ;32;IJsselmeerkust                                    ;25;Gld.;nee;nee
5059;Soerendonk;759;Budel                      ;117;Valkenswaard en oostelijke randgemeenten          ;30;NB. ;ja ;nee
5060;Soest;342;Soest                      ;44;Utrechtse Heuvelrug                               ;26;U.  ;ja ;ja 
5061;Soestdijk (ged.);342;Soest                      ;44;Utrechtse Heuvelrug                               ;26;U.  ;nee;nee
5062;Soestdijk (ged.);308;Baarn                      ;44;Utrechtse Heuvelrug                               ;26;U.  ;nee;nee
5063;Soestduinen;342;Soest                      ;44;Utrechtse Heuvelrug                               ;26;U.  ;nee;nee
5064;Soesterberg;342;Soest                      ;44;Utrechtse Heuvelrug                               ;26;U.  ;ja ;nee
5065;Soesterkwartier;307;Amersfoort                 ;43;Utrechtse Vallei en Eemgebied                     ;26;U.  ;nee;nee
5066;Soeterbeek;934;Maasbree                   ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;nee;nee
5067;8;3;Appingedam                 ;2;Appingedam, Delfzijl                              ;20;Gr. ;nee;nee
5068;Someren;847;Someren                    ;118;Brabantse Peel                                    ;30;NB. ;ja ;ja 
5069;Someren-Eind;847;Someren                    ;118;Brabantse Peel                                    ;30;NB. ;nee;nee
5070;Somerensche Heide;847;Someren                    ;118;Brabantse Peel                                    ;30;NB. ;nee;nee
5071;Sommelsdijk;559;Middelharnis               ;92;Goeree en Overflakkee                             ;28;ZH. ;ja ;nee
5072;Son;848;Son en Breugel             ;114;Randgebied Eindhoven                              ;30;NB. ;ja ;nee
5073;Son en Breugel;848;Son en Breugel             ;114;Randgebied Eindhoven                              ;30;NB. ;nee;ja 
5074;Sondel;653;Gaasterlân-Sleat           ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
5075;873;98;Weststellingwerf           ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
5076;Sonniuswijk;848;Son en Breugel             ;114;Randgebied Eindhoven                              ;30;NB. ;nee;nee
5077;Sonsbeek;202;Arnhem                     ;35;Arnhem                                            ;25;Gld.;nee;nee
5078;646;70;Franekeradeel              ;12;Friese bouwstreek                                 ;21;F.  ;nee;nee
5079;Spaansch-Huisken;902;Echt                       ;122;Overig Midden-Limburg ten oosten v. Maas          ;31;L.  ;nee;nee
5080;Spaarndam;393;Haarlemmerliede c.a.       ;62;Noordhollandse Meerlanden                         ;27;NH. ;ja ;nee
5081;Spaarndam-West;392;Haarlem                    ;60;Haarlem                                           ;27;NH. ;ja ;nee
5082;Spaarndammerbuurt;453;Velsen                     ;59;IJmond                                            ;27;NH. ;nee;nee
5083;Spaarnwoude;393;Haarlemmerliede c.a.       ;62;Noordhollandse Meerlanden                         ;27;NH. ;nee;nee
5084;Spakenburg;313;Bunschoten                 ;43;Utrechtse Vallei en Eemgebied                     ;26;U.  ;nee;nee
5085;Spanbroek;432;Opmeer                     ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;ja ;nee
5086;874;98;Weststellingwerf           ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
5087;Spangen;599;Rotterdam                  ;84;Rotterdam                                         ;28;ZH. ;nee;nee
5088;Spankeren;275;Rheden                     ;36;Overige gemeenten zuidelijke Veluwezoom           ;25;Gld.;ja ;nee
5089;394;51;Skarsterlân                ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
5090;Spannum;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
5091;Sparrenburg;796;'s-Hertogenbosch           ;109;'s-Hertogenbosch en Vught                         ;30;NB. ;nee;nee
5092;Spaubeek;888;Beek                       ;124;Westelijke Mijnstreek                             ;31;L.  ;ja ;nee
5093;463;55;Boarnsterhim               ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
5094;Spekholzerheide;928;Kerkrade                   ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
5095;Spelberg;153;Enschede                   ;23;Enschede                                          ;23;O.  ;nee;nee
5096;Spengen;311;Breukelen                  ;48;Vechtstreek en Plassengebied in Utrecht           ;26;U.  ;nee;nee
5097;Speuld;233;Ermelo                     ;32;IJsselmeerkust                                    ;25;Gld.;nee;nee
5098;Spier;1697;Middenveld                 ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
5099;Spierdijk;558;Wester-Koggenland          ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;ja ;nee
5100;87;10;Delfzijl                   ;2;Appingedam, Delfzijl                              ;20;Gr. ;ja ;nee
5101;Spijk;196;Rijnwaarden                ;26;De Lijmers                                        ;25;Gld.;ja ;nee
5102;Spijk;733;Lingewaal                  ;38;Westelijke Betuwe                                 ;25;Gld.;ja ;nee
5103;Spijk;738;Aalburg                    ;105;Land van Altena                                   ;30;NB. ;nee;nee
5104;Spijkenisse;612;Spijkenisse                ;91;Voorne-Putten en Rozenburg                        ;28;ZH. ;ja ;ja 
5105;Spijkerboor;880;Wormerland                 ;58;Zaanstreek                                        ;27;NH. ;ja ;nee
5106;Spijkerboor;1680;Aa en Hunze                ;16;Overige gemeenten Drentse Veenkolonien            ;22;D.  ;ja ;nee
5107;Spik, Straat en Thuserhof;957;Roermond                   ;122;Overig Midden-Limburg ten oosten v. Maas          ;31;L.  ;nee;nee
5108;Spitsbergen;1987;Menterwolde                ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
5109;Sponturfwijk;143;Avereest                   ;21;Noordoost-Overijssel                              ;23;O.  ;nee;nee
5110;Spoolde;193;Zwolle                     ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
5111;Spoorbuurt;366;Anna Paulowna              ;52;Overige gemeenten Kop van Noord-Holland           ;27;NH. ;nee;nee
5112;Spoordonk;823;Oirschot                   ;114;Randgebied Eindhoven                              ;30;NB. ;nee;nee
5113;Sprang;867;Waalwijk                   ;106;Langstraat                                        ;30;NB. ;nee;nee
5114;Sprang-Capelle;867;Waalwijk                   ;106;Langstraat                                        ;30;NB. ;ja ;nee
5115;Sprangsevaart;867;Waalwijk                   ;106;Langstraat                                        ;30;NB. ;nee;nee
5116;Sprokkelbosch;796;'s-Hertogenbosch           ;109;'s-Hertogenbosch en Vught                         ;30;NB. ;nee;nee
5117;Spronk, De;269;Oldebroek                  ;32;IJsselmeerkust                                    ;25;Gld.;nee;nee
5118;Sprundel;840;Rucphen                    ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;ja ;nee
5119;Spui (ged.);650;Axel                       ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen               ;29;Z.  ;nee;nee
5120;Spui (ged.);715;Terneuzen                  ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen               ;29;Z.  ;ja ;nee
5121;Spurk;845;Sint-Michielsgestel        ;110;Gebied om 's-Hertogenbosch en Vught               ;30;NB. ;nee;nee
5122;Spurkt;929;Kessel                     ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;nee;nee
5123;Staalduinen;519;'s-Gravenzande             ;81;Westland                                          ;28;ZH. ;nee;nee
5124;Staartsche Duinen;873;Woensdrecht                ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;nee;nee
5125;Stad Delden;179;Stad Delden                ;24;Overige gemeenten in Twente                       ;23;O.  ;nee;ja 
5126;Stad aan 't Haringvliet;559;Middelharnis               ;92;Goeree en Overflakkee                             ;28;ZH. ;ja ;nee
5127;Stad van Gerwen;820;Nuenen c.a.                ;114;Randgebied Eindhoven                              ;30;NB. ;nee;nee
5128;Stadbroek;968;Sittard                    ;124;Westelijke Mijnstreek                             ;31;L.  ;nee;nee
5129;Stadse Dijk;878;Zevenbergen                ;101;Zeekleigebied in Noord-Brabant                    ;30;NB. ;nee;nee
5130;245;37;Stadskanaal                ;4;Groninger Veenkolonien                            ;20;Gr. ;ja ;ja 
5131;Stadsveld;153;Enschede                   ;23;Enschede                                          ;23;O.  ;nee;nee
5132;344;48;Vlagtwedde                 ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
5133;Stalberg;983;Venlo                      ;121;Industriegebied Venlo-Beesel                      ;31;L.  ;nee;nee
5134;Stampersgat;1655;Halderberge                ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;ja ;nee
5135;Standdaarbuiten;878;Zevenbergen                ;101;Zeekleigebied in Noord-Brabant                    ;30;NB. ;ja ;nee
5136;Stapel;1690;De Wolden                  ;18;Zuiddrents randgebied                             ;22;D.  ;nee;nee
5137;Staphorst;180;Staphorst                  ;20;IJssel-, Vechtdelta                               ;23;O.  ;ja ;ja 
5138;Starnmeer;365;Graft-De Rijp              ;56;Noordhollands Middengewest                        ;27;NH. ;ja ;nee
5139;Starnmeerpolder;880;Wormerland                 ;58;Zaanstreek                                        ;27;NH. ;nee;nee
