ID;Bedrijfsomvang;BedrijfstakBranchesSBI93;Perioden;IndexcijfersOmzet_1;Omzetontwikkeling_2
1184;1;4511b Grond-, Water- en Wegenbouw,;2006 3e kwartaal;120;12.1
1185;1;4511b Grond-, Water- en Wegenbouw,;2006 oktober;145;14.1
1186;1;4511b Grond-, Water- en Wegenbouw,;2006 november;157;14.7
1187;1;4511b Grond-, Water- en Wegenbouw,;2006 december;201;14.7
1188;1;4511b Grond-, Water- en Wegenbouw,;2006 4e kwartaal;168;14.5
1189;1;4511b Grond-, Water- en Wegenbouw,;2006;123;11.5
1190;1;4511b Grond-, Water- en Wegenbouw,;2007 januari;67;25.4
1191;1;4511b Grond-, Water- en Wegenbouw,;2007 februari;98;19.0
1192;1;4511b Grond-, Water- en Wegenbouw,;2007 maart;124;13.1
1193;1;4511b Grond-, Water- en Wegenbouw,;2007 1e kwartaal;96;17.8
1194;1;4511b Grond-, Water- en Wegenbouw,;2007 april;118;10.6
1195;1;4511b Grond-, Water- en Wegenbouw,;2007 mei;136;6.9
1196;1;4511b Grond-, Water- en Wegenbouw,;2007 juni;144;6.3
1197;1;4511b Grond-, Water- en Wegenbouw,;2007 2e kwartaal;133;7.7
1198;1;4511b Grond-, Water- en Wegenbouw,;2007 juli;124;1.2
1199;1;4511b Grond-, Water- en Wegenbouw,;2007 augustus;107;12.9
1200;1;4511b Grond-, Water- en Wegenbouw,;2007 september;144;0.2
1201;1;4511b Grond-, Water- en Wegenbouw,;2007 3e kwartaal;125;3.9
1202;1;4511b Grond-, Water- en Wegenbouw,;2007 oktober;155;7.3
1203;1;4511b Grond-, Water- en Wegenbouw,;2007 november;158;0.7
1204;1;4511b Grond-, Water- en Wegenbouw,;2007 december;205;2.2
1205;1;4511b Grond-, Water- en Wegenbouw,;2007 4e kwartaal;173;3.2
1206;1;4511b Grond-, Water- en Wegenbouw,;2007;132;6.9
1207;1;4511b Grond-, Water- en Wegenbouw,;2008 januari;71;5.9
1208;1;4511b Grond-, Water- en Wegenbouw,;2008 februari;108;10.3
1209;1;4511b Grond-, Water- en Wegenbouw,;2008 maart;135;9.2
1210;1;4511b Grond-, Water- en Wegenbouw,;2008 1e kwartaal;105;8.8
1211;1;4511b Grond-, Water- en Wegenbouw,;2008 april;140;18.9
1212;1;4511b Grond-, Water- en Wegenbouw,;2008 mei;139;2.1
1213;1;4511b Grond-, Water- en Wegenbouw,;2008 juni;159;10.0
1214;1;4511b Grond-, Water- en Wegenbouw,;2008 2e kwartaal;146;9.9
1215;1;4511b Grond-, Water- en Wegenbouw,;2008 juli;133;7.6
1216;1;4511b Grond-, Water- en Wegenbouw,;2008 augustus;114;5.9
1217;1;4511b Grond-, Water- en Wegenbouw,;2008 september;155;7.8
1218;1;4511b Grond-, Water- en Wegenbouw,;2008 3e kwartaal;134;7.2
1219;1;4511b Grond-, Water- en Wegenbouw,;2008 oktober;160;3.0
1220;1;4511b Grond-, Water- en Wegenbouw,;2008 november;155;-2.4
1221;1;4511b Grond-, Water- en Wegenbouw,;2008 december;207;0.5
1222;1;4511b Grond-, Water- en Wegenbouw,;2008 4e kwartaal;174;0.4
1223;1;4511b Grond-, Water- en Wegenbouw,;2008;140;5.9
1224;1;4525a Bouw, geen B&U en GWW;2000 januari;62;
1225;1;4525a Bouw, geen B&U en GWW;2000 februari;86;
1226;1;4525a Bouw, geen B&U en GWW;2000 maart;106;
1227;1;4525a Bouw, geen B&U en GWW;2000 1e kwartaal;85;
1228;1;4525a Bouw, geen B&U en GWW;2000 april;92;
1229;1;4525a Bouw, geen B&U en GWW;2000 mei;105;
1230;1;4525a Bouw, geen B&U en GWW;2000 juni;106;
1231;1;4525a Bouw, geen B&U en GWW;2000 2e kwartaal;101;
1232;1;4525a Bouw, geen B&U en GWW;2000 juli;94;
1233;1;4525a Bouw, geen B&U en GWW;2000 augustus;75;
1234;1;4525a Bouw, geen B&U en GWW;2000 september;108;
1235;1;4525a Bouw, geen B&U en GWW;2000 3e kwartaal;92;
1236;1;4525a Bouw, geen B&U en GWW;2000 oktober;112;
1237;1;4525a Bouw, geen B&U en GWW;2000 november;119;
1238;1;4525a Bouw, geen B&U en GWW;2000 december;135;
1239;1;4525a Bouw, geen B&U en GWW;2000 4e kwartaal;122;
1240;1;4525a Bouw, geen B&U en GWW;2000;100;
1241;1;4525a Bouw, geen B&U en GWW;2001 januari;65;4.0
1242;1;4525a Bouw, geen B&U en GWW;2001 februari;89;3.2
1243;1;4525a Bouw, geen B&U en GWW;2001 maart;114;7.4
1244;1;4525a Bouw, geen B&U en GWW;2001 1e kwartaal;89;5.1
1245;1;4525a Bouw, geen B&U en GWW;2001 april;101;9.8
1246;1;4525a Bouw, geen B&U en GWW;2001 mei;110;5.0
1247;1;4525a Bouw, geen B&U en GWW;2001 juni;125;17.9
1248;1;4525a Bouw, geen B&U en GWW;2001 2e kwartaal;112;11.0
1249;1;4525a Bouw, geen B&U en GWW;2001 juli;108;15.0
1250;1;4525a Bouw, geen B&U en GWW;2001 augustus;84;12.8
1251;1;4525a Bouw, geen B&U en GWW;2001 september;118;9.2
1252;1;4525a Bouw, geen B&U en GWW;2001 3e kwartaal;104;12.1
1253;1;4525a Bouw, geen B&U en GWW;2001 oktober;122;9.2
1254;1;4525a Bouw, geen B&U en GWW;2001 november;127;7.2
1255;1;4525a Bouw, geen B&U en GWW;2001 december;137;1.3
1256;1;4525a Bouw, geen B&U en GWW;2001 4e kwartaal;129;5.7
1257;1;4525a Bouw, geen B&U en GWW;2001;108;8.4
1258;1;4525a Bouw, geen B&U en GWW;2002 januari;76;16.3
1259;1;4525a Bouw, geen B&U en GWW;2002 februari;96;7.9
1260;1;4525a Bouw, geen B&U en GWW;2002 maart;115;1.3
1261;1;4525a Bouw, geen B&U en GWW;2002 1e kwartaal;96;7.2
1262;1;4525a Bouw, geen B&U en GWW;2002 april;110;8.8
1263;1;4525a Bouw, geen B&U en GWW;2002 mei;112;1.1
1264;1;4525a Bouw, geen B&U en GWW;2002 juni;128;2.6
1265;1;4525a Bouw, geen B&U en GWW;2002 2e kwartaal;117;4.0
1266;1;4525a Bouw, geen B&U en GWW;2002 juli;114;5.0
1267;1;4525a Bouw, geen B&U en GWW;2002 augustus;84;-0.7
1268;1;4525a Bouw, geen B&U en GWW;2002 september;121;2.6
1269;1;4525a Bouw, geen B&U en GWW;2002 3e kwartaal;106;2.5
1270;1;4525a Bouw, geen B&U en GWW;2002 oktober;127;4.3
1271;1;4525a Bouw, geen B&U en GWW;2002 november;129;1.7
1272;1;4525a Bouw, geen B&U en GWW;2002 december;136;-0.2
1273;1;4525a Bouw, geen B&U en GWW;2002 4e kwartaal;131;1.8
1274;1;4525a Bouw, geen B&U en GWW;2002;112;3.7
1275;1;4525a Bouw, geen B&U en GWW;2003 januari;78;2.9
1276;1;4525a Bouw, geen B&U en GWW;2003 februari;96;-0.1
1277;1;4525a Bouw, geen B&U en GWW;2003 maart;109;-5.4
1278;1;4525a Bouw, geen B&U en GWW;2003 1e kwartaal;94;-1.4
1279;1;4525a Bouw, geen B&U en GWW;2003 april;109;-0.9
1280;1;4525a Bouw, geen B&U en GWW;2003 mei;113;1.7
1281;1;4525a Bouw, geen B&U en GWW;2003 juni;119;-6.7
1282;1;4525a Bouw, geen B&U en GWW;2003 2e kwartaal;114;-2.2
1283;1;4525a Bouw, geen B&U en GWW;2003 juli;115;0.7
1284;1;4525a Bouw, geen B&U en GWW;2003 augustus;79;-5.9
1285;1;4525a Bouw, geen B&U en GWW;2003 september;123;1.6
1286;1;4525a Bouw, geen B&U en GWW;2003 3e kwartaal;105;-0.7
1287;1;4525a Bouw, geen B&U en GWW;2003 oktober;126;-1.5
1288;1;4525a Bouw, geen B&U en GWW;2003 november;119;-7.8
1289;1;4525a Bouw, geen B&U en GWW;2003 december;135;-1.1
1290;1;4525a Bouw, geen B&U en GWW;2003 4e kwartaal;127;-3.4
1291;1;4525a Bouw, geen B&U en GWW;2003;110;-2.0
1292;1;4525a Bouw, geen B&U en GWW;2004 januari;78;0.6
1293;1;4525a Bouw, geen B&U en GWW;2004 februari;94;-2.1
1294;1;4525a Bouw, geen B&U en GWW;2004 maart;114;4.8
1295;1;4525a Bouw, geen B&U en GWW;2004 1e kwartaal;95;1.3
1296;1;4525a Bouw, geen B&U en GWW;2004 april;106;-3.2
1297;1;4525a Bouw, geen B&U en GWW;2004 mei;100;-11.6
1298;1;4525a Bouw, geen B&U en GWW;2004 juni;120;0.1
1299;1;4525a Bouw, geen B&U en GWW;2004 2e kwartaal;109;-4.8
1300;1;4525a Bouw, geen B&U en GWW;2004 juli;108;-5.5
1301;1;4525a Bouw, geen B&U en GWW;2004 augustus;75;-5.1
1302;1;4525a Bouw, geen B&U en GWW;2004 september;116;-5.7
1303;1;4525a Bouw, geen B&U en GWW;2004 3e kwartaal;100;-5.5
1304;1;4525a Bouw, geen B&U en GWW;2004 oktober;116;-7.6
1305;1;4525a Bouw, geen B&U en GWW;2004 november;122;1.8
1306;1;4525a Bouw, geen B&U en GWW;2004 december;140;3.9
1307;1;4525a Bouw, geen B&U en GWW;2004 4e kwartaal;126;-0.6
1308;1;4525a Bouw, geen B&U en GWW;2004;107;-2.5
1309;1;4525a Bouw, geen B&U en GWW;2005 januari;75;-4.3
1310;1;4525a Bouw, geen B&U en GWW;2005 februari;93;-0.8
1311;1;4525a Bouw, geen B&U en GWW;2005 maart;113;-0.7
1312;1;4525a Bouw, geen B&U en GWW;2005 1e kwartaal;94;-1.7
1313;1;4525a Bouw, geen B&U en GWW;2005 april;113;6.6
1314;1;4525a Bouw, geen B&U en GWW;2005 mei;107;7.1
1315;1;4525a Bouw, geen B&U en GWW;2005 juni;135;12.9
1316;1;4525a Bouw, geen B&U en GWW;2005 2e kwartaal;118;9.1
1317;1;4525a Bouw, geen B&U en GWW;2005 juli;112;3.2
1318;1;4525a Bouw, geen B&U en GWW;2005 augustus;84;12.0
1319;1;4525a Bouw, geen B&U en GWW;2005 september;130;12.5
1320;1;4525a Bouw, geen B&U en GWW;2005 3e kwartaal;109;9.0
1321;1;4525a Bouw, geen B&U en GWW;2005 oktober;121;4.1
1322;1;4525a Bouw, geen B&U en GWW;2005 november;131;7.4
1323;1;4525a Bouw, geen B&U en GWW;2005 december;155;10.8
1324;1;4525a Bouw, geen B&U en GWW;2005 4e kwartaal;135;7.6
1325;1;4525a Bouw, geen B&U en GWW;2005;114;6.2
1326;1;4525a Bouw, geen B&U en GWW;2006 januari;83;10.4
1327;1;4525a Bouw, geen B&U en GWW;2006 februari;101;8.9
1328;1;4525a Bouw, geen B&U en GWW;2006 maart;127;12.2
1329;1;4525a Bouw, geen B&U en GWW;2006 1e kwartaal;104;10.6
1330;1;4525a Bouw, geen B&U en GWW;2006 april;112;-0.4
1331;1;4525a Bouw, geen B&U en GWW;2006 mei;124;15.1
1332;1;4525a Bouw, geen B&U en GWW;2006 juni;138;2.2
1333;1;4525a Bouw, geen B&U en GWW;2006 2e kwartaal;125;5.3
1334;1;4525a Bouw, geen B&U en GWW;2006 juli;118;5.3
1335;1;4525a Bouw, geen B&U en GWW;2006 augustus;92;9.9
1336;1;4525a Bouw, geen B&U en GWW;2006 september;135;4.0
1337;1;4525a Bouw, geen B&U en GWW;2006 3e kwartaal;115;6.0
1338;1;4525a Bouw, geen B&U en GWW;2006 oktober;134;11.2
1339;1;4525a Bouw, geen B&U en GWW;2006 november;141;7.9
1340;1;4525a Bouw, geen B&U en GWW;2006 december;164;5.7
1341;1;4525a Bouw, geen B&U en GWW;2006 4e kwartaal;146;8.0
1342;1;4525a Bouw, geen B&U en GWW;2006;122;7.4
1343;1;4525a Bouw, geen B&U en GWW;2007 januari;91;10.7
1344;1;4525a Bouw, geen B&U en GWW;2007 februari;114;12.5
1345;1;4525a Bouw, geen B&U en GWW;2007 maart;148;16.5
1346;1;4525a Bouw, geen B&U en GWW;2007 1e kwartaal;118;13.7
1347;1;4525a Bouw, geen B&U en GWW;2007 april;125;11.0
1348;1;4525a Bouw, geen B&U en GWW;2007 mei;133;7.8
1349;1;4525a Bouw, geen B&U en GWW;2007 juni;157;13.6
1350;1;4525a Bouw, geen B&U en GWW;2007 2e kwartaal;138;10.9
1351;1;4525a Bouw, geen B&U en GWW;2007 juli;131;11.0
1352;1;4525a Bouw, geen B&U en GWW;2007 augustus;102;11.3
1353;1;4525a Bouw, geen B&U en GWW;2007 september;145;7.2
1354;1;4525a Bouw, geen B&U en GWW;2007 3e kwartaal;126;9.6
1355;1;4525a Bouw, geen B&U en GWW;2007 oktober;153;13.9
1356;1;4525a Bouw, geen B&U en GWW;2007 november;157;11.6
1357;1;4525a Bouw, geen B&U en GWW;2007 december;169;3.3
1358;1;4525a Bouw, geen B&U en GWW;2007 4e kwartaal;160;9.2
1359;1;4525a Bouw, geen B&U en GWW;2007;136;10.7
1360;1;4525a Bouw, geen B&U en GWW;2008 januari;108;18.1
1361;1;4525a Bouw, geen B&U en GWW;2008 februari;135;18.6
1362;1;4525a Bouw, geen B&U en GWW;2008 maart;150;1.5
1363;1;4525a Bouw, geen B&U en GWW;2008 1e kwartaal;131;11.3
1364;1;4525a Bouw, geen B&U en GWW;2008 april;154;23.2
1365;1;4525a Bouw, geen B&U en GWW;2008 mei;145;8.8
1366;1;4525a Bouw, geen B&U en GWW;2008 juni;172;9.9
1367;1;4525a Bouw, geen B&U en GWW;2008 2e kwartaal;157;13.5
1368;1;4525a Bouw, geen B&U en GWW;2008 juli;148;13.1
1369;1;4525a Bouw, geen B&U en GWW;2008 augustus;112;9.2
1370;1;4525a Bouw, geen B&U en GWW;2008 september;168;15.9
1371;1;4525a Bouw, geen B&U en GWW;2008 3e kwartaal;143;13.1
1372;1;4525a Bouw, geen B&U en GWW;2008 oktober;172;12.2
1373;1;4525a Bouw, geen B&U en GWW;2008 november;161;2.7
1374;1;4525a Bouw, geen B&U en GWW;2008 december;180;6.6
1375;1;4525a Bouw, geen B&U en GWW;2008 4e kwartaal;171;7.1
1376;1;4525a Bouw, geen B&U en GWW;2008;150;11.1
1377;2;45 Bouwnijverheid;2000 januari;56;
1378;2;45 Bouwnijverheid;2000 februari;86;
1379;2;45 Bouwnijverheid;2000 maart;102;
1380;2;45 Bouwnijverheid;2000 1e kwartaal;81;
1381;2;45 Bouwnijverheid;2000 april;96;
1382;2;45 Bouwnijverheid;2000 mei;109;
1383;2;45 Bouwnijverheid;2000 juni;106;
1384;2;45 Bouwnijverheid;2000 2e kwartaal;103;
1385;2;45 Bouwnijverheid;2000 juli;95;
1386;2;45 Bouwnijverheid;2000 augustus;68;
1387;2;45 Bouwnijverheid;2000 september;109;
1388;2;45 Bouwnijverheid;2000 3e kwartaal;91;
1389;2;45 Bouwnijverheid;2000 oktober;113;
1390;2;45 Bouwnijverheid;2000 november;121;
1391;2;45 Bouwnijverheid;2000 december;141;
1392;2;45 Bouwnijverheid;2000 4e kwartaal;125;
1393;2;45 Bouwnijverheid;2000;100;
1394;2;45 Bouwnijverheid;2001 januari;54;-3.0
1395;2;45 Bouwnijverheid;2001 februari;86;0.2
1396;2;45 Bouwnijverheid;2001 maart;106;3.8
1397;2;45 Bouwnijverheid;2001 1e kwartaal;82;0.9
1398;2;45 Bouwnijverheid;2001 april;99;3.5
1399;2;45 Bouwnijverheid;2001 mei;111;2.0
1400;2;45 Bouwnijverheid;2001 juni;121;14.4
1401;2;45 Bouwnijverheid;2001 2e kwartaal;110;6.7
1402;2;45 Bouwnijverheid;2001 juli;104;9.9
1403;2;45 Bouwnijverheid;2001 augustus;76;11.0
1404;2;45 Bouwnijverheid;2001 september;113;3.2
1405;2;45 Bouwnijverheid;2001 3e kwartaal;97;7.5
1406;2;45 Bouwnijverheid;2001 oktober;123;9.3
1407;2;45 Bouwnijverheid;2001 november;127;5.0
1408;2;45 Bouwnijverheid;2001 december;141;-0.2
1409;2;45 Bouwnijverheid;2001 4e kwartaal;130;4.3
1410;2;45 Bouwnijverheid;2001;105;5.0
1411;2;45 Bouwnijverheid;2002 januari;70;28.1
1412;2;45 Bouwnijverheid;2002 februari;90;4.3
1413;2;45 Bouwnijverheid;2002 maart;110;4.0
1414;2;45 Bouwnijverheid;2002 1e kwartaal;90;9.5
1415;2;45 Bouwnijverheid;2002 april;105;5.6
1416;2;45 Bouwnijverheid;2002 mei;105;-5.1
1417;2;45 Bouwnijverheid;2002 juni;117;-2.8
1418;2;45 Bouwnijverheid;2002 2e kwartaal;109;-1.1
1419;2;45 Bouwnijverheid;2002 juli;105;1.0
1420;2;45 Bouwnijverheid;2002 augustus;74;-2.3
1421;2;45 Bouwnijverheid;2002 september;115;2.4
1422;2;45 Bouwnijverheid;2002 3e kwartaal;98;0.7
1423;2;45 Bouwnijverheid;2002 oktober;125;1.4
1424;2;45 Bouwnijverheid;2002 november;123;-2.9
1425;2;45 Bouwnijverheid;2002 december;128;-8.9
1426;2;45 Bouwnijverheid;2002 4e kwartaal;126;-3.7
1427;2;45 Bouwnijverheid;2002;106;0.6
1428;2;45 Bouwnijverheid;2003 januari;65;-5.9
1429;2;45 Bouwnijverheid;2003 februari;85;-5.0
1430;2;45 Bouwnijverheid;2003 maart;101;-8.0
1431;2;45 Bouwnijverheid;2003 1e kwartaal;84;-6.4
1432;2;45 Bouwnijverheid;2003 april;102;-2.2
1433;2;45 Bouwnijverheid;2003 mei;107;1.6
1434;2;45 Bouwnijverheid;2003 juni;110;-5.9
1435;2;45 Bouwnijverheid;2003 2e kwartaal;107;-2.3
1436;2;45 Bouwnijverheid;2003 juli;98;-6.8
1437;2;45 Bouwnijverheid;2003 augustus;70;-5.3
1438;2;45 Bouwnijverheid;2003 september;110;-4.6
1439;2;45 Bouwnijverheid;2003 3e kwartaal;93;-5.6
1440;2;45 Bouwnijverheid;2003 oktober;116;-7.2
1441;2;45 Bouwnijverheid;2003 november;114;-7.9
1442;2;45 Bouwnijverheid;2003 december;123;-4.1
1443;2;45 Bouwnijverheid;2003 4e kwartaal;117;-6.4
1444;2;45 Bouwnijverheid;2003;100;-5.2
1445;2;45 Bouwnijverheid;2004 januari;67;3.0
1446;2;45 Bouwnijverheid;2004 februari;86;0.8
1447;2;45 Bouwnijverheid;2004 maart;104;3.1
1448;2;45 Bouwnijverheid;2004 1e kwartaal;86;2.3
1449;2;45 Bouwnijverheid;2004 april;102;-0.5
1450;2;45 Bouwnijverheid;2004 mei;94;-11.7
1451;2;45 Bouwnijverheid;2004 juni;112;1.1
1452;2;45 Bouwnijverheid;2004 2e kwartaal;103;-3.7
1453;2;45 Bouwnijverheid;2004 juli;99;1.4
1454;2;45 Bouwnijverheid;2004 augustus;65;-7.8
1455;2;45 Bouwnijverheid;2004 september;111;0.6
1456;2;45 Bouwnijverheid;2004 3e kwartaal;91;-1.2
1457;2;45 Bouwnijverheid;2004 oktober;113;-2.3
1458;2;45 Bouwnijverheid;2004 november;119;4.9
1459;2;45 Bouwnijverheid;2004 december;136;11.0
1460;2;45 Bouwnijverheid;2004 4e kwartaal;123;4.7
1461;2;45 Bouwnijverheid;2004;101;0.6
1462;2;45 Bouwnijverheid;2005 januari;67;-1.0
1463;2;45 Bouwnijverheid;2005 februari;85;-1.4
1464;2;45 Bouwnijverheid;2005 maart;99;-5.1
1465;2;45 Bouwnijverheid;2005 1e kwartaal;83;-2.8
1466;2;45 Bouwnijverheid;2005 april;109;7.3
1467;2;45 Bouwnijverheid;2005 mei;103;9.4
1468;2;45 Bouwnijverheid;2005 juni;123;10.6
1469;2;45 Bouwnijverheid;2005 2e kwartaal;112;9.1
1470;2;45 Bouwnijverheid;2005 juli;104;5.3
1471;2;45 Bouwnijverheid;2005 augustus;74;14.3
1472;2;45 Bouwnijverheid;2005 september;118;6.9
1473;2;45 Bouwnijverheid;2005 3e kwartaal;99;8.1
1474;2;45 Bouwnijverheid;2005 oktober;118;3.8
1475;2;45 Bouwnijverheid;2005 november;126;6.1
1476;2;45 Bouwnijverheid;2005 december;144;5.8
1477;2;45 Bouwnijverheid;2005 4e kwartaal;129;5.3
1478;2;45 Bouwnijverheid;2005;106;5.2
1479;2;45 Bouwnijverheid;2006 januari;68;2.5
1480;2;45 Bouwnijverheid;2006 februari;92;8.7
1481;2;45 Bouwnijverheid;2006 maart;115;16.8
1482;2;45 Bouwnijverheid;2006 1e kwartaal;92;10.2
1483;2;45 Bouwnijverheid;2006 april;107;-2.2
1484;2;45 Bouwnijverheid;2006 mei;120;16.8
1485;2;45 Bouwnijverheid;2006 juni;127;2.8
1486;2;45 Bouwnijverheid;2006 2e kwartaal;118;5.5
1487;2;45 Bouwnijverheid;2006 juli;107;2.1
1488;2;45 Bouwnijverheid;2006 augustus;80;8.0
1489;2;45 Bouwnijverheid;2006 september;126;6.9
1490;2;45 Bouwnijverheid;2006 3e kwartaal;104;5.5
1491;2;45 Bouwnijverheid;2006 oktober;129;9.8
1492;2;45 Bouwnijverheid;2006 november;138;9.2
1493;2;45 Bouwnijverheid;2006 december;154;6.5
1494;2;45 Bouwnijverheid;2006 4e kwartaal;140;8.4
1495;2;45 Bouwnijverheid;2006;114;7.3
1496;2;45 Bouwnijverheid;2007 januari;77;12.8
1497;2;45 Bouwnijverheid;2007 februari;105;13.6
1498;2;45 Bouwnijverheid;2007 maart;132;14.1
1499;2;45 Bouwnijverheid;2007 1e kwartaal;104;13.6
1500;2;45 Bouwnijverheid;2007 april;119;11.2
1501;2;45 Bouwnijverheid;2007 mei;127;5.7
1502;2;45 Bouwnijverheid;2007 juni;141;11.1
1503;2;45 Bouwnijverheid;2007 2e kwartaal;129;9.3
1504;2;45 Bouwnijverheid;2007 juli;118;10.5
1505;2;45 Bouwnijverheid;2007 augustus;91;14.4
1506;2;45 Bouwnijverheid;2007 september;131;3.7
1507;2;45 Bouwnijverheid;2007 3e kwartaal;113;8.8
1508;2;45 Bouwnijverheid;2007 oktober;145;11.9
1509;2;45 Bouwnijverheid;2007 november;150;8.9
1510;2;45 Bouwnijverheid;2007 december;159;3.5
1511;2;45 Bouwnijverheid;2007 4e kwartaal;151;7.8
1512;2;45 Bouwnijverheid;2007;125;9.6
1513;2;45 Bouwnijverheid;2008 januari;89;14.9
1514;2;45 Bouwnijverheid;2008 februari;123;17.4
1515;2;45 Bouwnijverheid;2008 maart;133;1.1
1516;2;45 Bouwnijverheid;2008 1e kwartaal;115;9.9
1517;2;45 Bouwnijverheid;2008 april;142;19.0
1518;2;45 Bouwnijverheid;2008 mei;135;5.9
1519;2;45 Bouwnijverheid;2008 juni;151;7.4
1520;2;45 Bouwnijverheid;2008 2e kwartaal;143;10.5
1521;2;45 Bouwnijverheid;2008 juli;126;7.4
1522;2;45 Bouwnijverheid;2008 augustus;97;6.3
1523;2;45 Bouwnijverheid;2008 september;149;13.9
1524;2;45 Bouwnijverheid;2008 3e kwartaal;124;9.6
1525;2;45 Bouwnijverheid;2008 oktober;158;9.1
1526;2;45 Bouwnijverheid;2008 november;147;-2.3
1527;2;45 Bouwnijverheid;2008 december;165;4.0
1528;2;45 Bouwnijverheid;2008 4e kwartaal;157;3.5
1529;2;45 Bouwnijverheid;2008;135;8.0
1530;2;451 Bouwrijp maken van terreinen;2000 januari;50;
1531;2;451 Bouwrijp maken van terreinen;2000 februari;79;
1532;2;451 Bouwrijp maken van terreinen;2000 maart;96;
1533;2;451 Bouwrijp maken van terreinen;2000 1e kwartaal;75;
1534;2;451 Bouwrijp maken van terreinen;2000 april;95;
1535;2;451 Bouwrijp maken van terreinen;2000 mei;108;
1536;2;451 Bouwrijp maken van terreinen;2000 juni;105;
1537;2;451 Bouwrijp maken van terreinen;2000 2e kwartaal;103;
1538;2;451 Bouwrijp maken van terreinen;2000 juli;109;
1539;2;451 Bouwrijp maken van terreinen;2000 augustus;63;
1540;2;451 Bouwrijp maken van terreinen;2000 september;112;
1541;2;451 Bouwrijp maken van terreinen;2000 3e kwartaal;95;
1542;2;451 Bouwrijp maken van terreinen;2000 oktober;119;
1543;2;451 Bouwrijp maken van terreinen;2000 november;120;
1544;2;451 Bouwrijp maken van terreinen;2000 december;141;
1545;2;451 Bouwrijp maken van terreinen;2000 4e kwartaal;127;
1546;2;451 Bouwrijp maken van terreinen;2000;100;
1547;2;451 Bouwrijp maken van terreinen;2001 januari;50;-0.9
1548;2;451 Bouwrijp maken van terreinen;2001 februari;76;-4.8
1549;2;451 Bouwrijp maken van terreinen;2001 maart;103;7.6
1550;2;451 Bouwrijp maken van terreinen;2001 1e kwartaal;76;1.3
1551;2;451 Bouwrijp maken van terreinen;2001 april;97;1.7
1552;2;451 Bouwrijp maken van terreinen;2001 mei;117;7.6
1553;2;451 Bouwrijp maken van terreinen;2001 juni;124;17.9
1554;2;451 Bouwrijp maken van terreinen;2001 2e kwartaal;113;9.3
1555;2;451 Bouwrijp maken van terreinen;2001 juli;114;4.1
1556;2;451 Bouwrijp maken van terreinen;2001 augustus;77;22.2
1557;2;451 Bouwrijp maken van terreinen;2001 september;115;3.0
1558;2;451 Bouwrijp maken van terreinen;2001 3e kwartaal;102;7.7
1559;2;451 Bouwrijp maken van terreinen;2001 oktober;133;11.8
1560;2;451 Bouwrijp maken van terreinen;2001 november;137;13.8
1561;2;451 Bouwrijp maken van terreinen;2001 december;139;-1.8
1562;2;451 Bouwrijp maken van terreinen;2001 4e kwartaal;136;7.4
1563;2;451 Bouwrijp maken van terreinen;2001;107;6.8
1564;2;451 Bouwrijp maken van terreinen;2002 januari;62;23.8
1565;2;451 Bouwrijp maken van terreinen;2002 februari;86;13.5
1566;2;451 Bouwrijp maken van terreinen;2002 maart;98;-4.9
1567;2;451 Bouwrijp maken van terreinen;2002 1e kwartaal;82;7.5
1568;2;451 Bouwrijp maken van terreinen;2002 april;108;10.7
1569;2;451 Bouwrijp maken van terreinen;2002 mei;125;7.5
1570;2;451 Bouwrijp maken van terreinen;2002 juni;120;-3.4
1571;2;451 Bouwrijp maken van terreinen;2002 2e kwartaal;118;4.4
1572;2;451 Bouwrijp maken van terreinen;2002 juli;121;5.9
1573;2;451 Bouwrijp maken van terreinen;2002 augustus;81;4.3
1574;2;451 Bouwrijp maken van terreinen;2002 september;123;6.9
1575;2;451 Bouwrijp maken van terreinen;2002 3e kwartaal;108;5.9
1576;2;451 Bouwrijp maken van terreinen;2002 oktober;124;-6.5
1577;2;451 Bouwrijp maken van terreinen;2002 november;123;-9.9
1578;2;451 Bouwrijp maken van terreinen;2002 december;125;-9.5
1579;2;451 Bouwrijp maken van terreinen;2002 4e kwartaal;124;-8.7
1580;2;451 Bouwrijp maken van terreinen;2002;108;1.1
1581;2;451 Bouwrijp maken van terreinen;2003 januari;57;-8.6
1582;2;451 Bouwrijp maken van terreinen;2003 februari;77;-10.8
1583;2;451 Bouwrijp maken van terreinen;2003 maart;97;-1.5
1584;2;451 Bouwrijp maken van terreinen;2003 1e kwartaal;77;-6.5
1585;2;451 Bouwrijp maken van terreinen;2003 april;98;-8.8
1586;2;451 Bouwrijp maken van terreinen;2003 mei;103;-17.8
1587;2;451 Bouwrijp maken van terreinen;2003 juni;102;-14.5
1588;2;451 Bouwrijp maken van terreinen;2003 2e kwartaal;101;-14.0
1589;2;451 Bouwrijp maken van terreinen;2003 juli;95;-21.5
1590;2;451 Bouwrijp maken van terreinen;2003 augustus;60;-26.1
1591;2;451 Bouwrijp maken van terreinen;2003 september;105;-14.7
1592;2;451 Bouwrijp maken van terreinen;2003 3e kwartaal;87;-20.0
1593;2;451 Bouwrijp maken van terreinen;2003 oktober;112;-10.0
1594;2;451 Bouwrijp maken van terreinen;2003 november;109;-11.9
1595;2;451 Bouwrijp maken van terreinen;2003 december;124;-1.0
1596;2;451 Bouwrijp maken van terreinen;2003 4e kwartaal;115;-7.6
1597;2;451 Bouwrijp maken van terreinen;2003;95;-12.2
